Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,944.812818318036,566.5781091016845,942.7031464669358,566.5836305705246,955.3622586877702,686.8125946939208,932.1573099431488,802.8278385714416,968.0135291424796,819.7113787839377,955.3522276169692,826.03693993946,921.6071599215032,821.8139877712642,953.2501030701605,564.4721148285661,961.6872527668796,684.7106721000432,946.9236019006771,792.2828871078283,989.1054577922548,804.9522287440965,989.1113623438916,800.7318522489019,938.4824020211356,809.1601873576617,951.1404959964487,406.26617768425723,976.4558403652687,332.4313164896371,976.454389743774,370.405164101897,938.4820155689944,410.4865790647293,944.8097163302201,323.9946740085879,955.3608890921029,252.2774660250167,949.0348412658637,412.5967648750566,953.2534884760105,330.3270728181036,959.5851448204696,264.9304708502287,2,2,pure,person0,17.32136475073923,11.828494472000797,12.565678255519176,13.905133403788607,6.274265824832633,8.270877993674073,177.78511001846348,179.32488986630875,-4.185191417457566,-2.5948552087974144,2.594203466394008,4.754129211393916,-101.31082563564438,-97.81456752574732,-83.98946088490509,-85.98607305374657,11.308675949373235,87.73966112142082,-11.297326123884233,71.0748706166938,85.81562352626985,87.0645509877396,81.63043210881223,84.46969577894212,4,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.7291220063259,17.321364750739292
1,0.0334722222222222,944.7966327655354,564.8430245616861,943.181825200558,564.4870225063268,954.869615202922,685.2263151444057,932.6009867724292,801.5605153536353,968.7695256534996,818.0984051776793,955.2692691081231,824.382805535263,922.2991475322597,820.1038932272471,951.8447077575554,562.7335716583331,960.0777982522584,683.2849275242705,946.5848492714761,791.0726813098995,988.3408100879693,803.9859369961767,987.6966990096412,799.9441084980489,937.4656538764497,808.1224821066211,951.3200914495665,405.0045389438753,976.5434654066038,330.90197101258116,975.9334216726104,369.474267695599,939.7374894829112,410.0462944661583,944.3302280599089,324.1187895974429,955.0308397634244,253.1922753103245,949.2106690462397,411.9876645633028,953.1950070680015,330.67247841426,958.6625277254695,265.7657434997671,2,2,pure,person0,16.372609052273113,11.039928975139652,11.769609632037724,13.305968818570223,6.243903453243331,7.871548861611457,32.03110171966632,154.09359777306577,-5.5355764589725736,-2.0120783108752636,2.5668274081082783,4.636071358174674,-100.83791427680586,-97.13287960804048,-84.46530522453273,-86.09295063290085,15.529184111506485,87.66314591385583,-12.69902685158813,71.19875330321146,86.95422241621216,87.2013602773729,81.41864595723955,85.18928196649759,4,-22.84424676703316,-28.86846715776801,0.03681369319142315,-30.37587818149039,-31.001982603703567,0.04340295958407771,13.255075397587843,-37.86193845728413,0.04011512691664965,-15.564191337665639,-27.811012968239307,0.031869993635315355,-9.860394881678847,27.33040188471419,0.02905474581548817,20.67348878608318,-51.089961481010626,0.055114220512672195,14.300775444317214,-62.63725337022682,0.06424902869362913,-48.08328840362228,-42.59485869528443,0.06423647414808166,-2.4784284800494096,-49.4181232789157,0.04948023359020075,-27.563664248964997,24.954203637662385,0.037181552765041884,2.617843558555154,-45.68998935602721,0.045764923601498,-14.717979630320631,-47.39092430086514,0.049623770820936844,22.585787881095005,-48.18842309153546,0.053218811845611946,-10.120410498955028,-36.15552591322387,0.037545236218848886,-41.98691390355773,-51.93987894472129,0.0667881124447837,37.50793435768315,-13.153730745689144,0.039747525360836686,-1.7471623969498142,10.319171337453303,0.010466034279182981,-0.48355177595161675,-51.836550572565656,0.051838805904285475,-14.324960772785772,3.708017592348565,0.014797090781873901,5.365507313057869,-37.69211174585027,0.03807208894437159,-42.26380085727468,-23.534253137516973,0.048374476055499556,5.252946135709649,-18.197187737041894,0.018940197587190448,-28.34456858487992,-23.55880322572715,-23.782963025172005,-17.900352753412314,-0.9070915993484353,-11.9301649412898,172.12845113838856,16.372609052273134
2,0.0669444444444444,944.8543074777594,563.1886777070131,943.6120852724428,562.5147726820798,954.389891269782,683.591974843169,932.97688728522,800.3022752850995,969.3623082021757,816.7203960291065,955.1855800939528,822.9694945265745,922.8483389937596,818.6043087541436,950.7631849427725,561.1265001554616,958.7193276177221,681.8532138871857,946.3613662041712,789.9161596837932,987.5250039074862,803.1824468489903,986.3651453799486,799.2231597015775,936.671093704613,807.1096384593471,951.4780693960008,403.8227745226673,976.3635684483826,329.4215580437369,975.3777334218188,368.5559520130447,940.8200441214589,409.54123824432895,944.1010849865544,324.2940739652008,954.6883914149628,253.9687973732936,949.4382584512476,411.4146280957888,953.2294537279272,331.07444794450157,957.8520174670482,266.42499778765836,2,2,pure,person0,15.492476479954435,10.289919855787822,10.914001966623015,12.71069711738969,6.148684473003201,7.472780025514239,-75.73393961897045,128.6681013693008,-6.371172726395159,-1.398000223625359,2.532957263650822,4.3845251905021465,-100.39880192429084,-96.52034085263529,-84.90632544433643,-86.23042099684744,18.879013236028,87.62089453014936,-13.828695047415517,71.5007448618701,87.80941998315254,87.30712861738893,81.43824725675738,85.90912839376352,4,-24.372632777920103,-24.004684895198444,0.034208918799709435,-23.7378972498918,-30.259229296150988,0.03845918256338092,11.230222788770629,-37.59057466164745,0.039232247033254605,-16.601474712448056,-27.435157321124148,0.03206706752827399,-10.230822028729607,23.19899939160727,0.02535474890736119,16.40737976265589,-44.80086392674357,0.04771079038601858,12.854242811494197,-58.92198645053404,0.0603078108169561,-40.58501480772058,-42.77318749797006,0.058963454746812465,-2.500252705503621,-42.22339942969697,0.042297360709518415,-24.214414359476987,19.69556378762285,0.03121302765969309,-5.3745149344087535,-44.2281052932728,0.0445534589971756,-14.332001322024821,-48.826764186323445,0.05088672874926584,17.709686101523886,-41.168738048647356,0.04481626908091137,-6.676672550184816,-34.55168343553926,0.03519086223115468,-32.31105504745623,-48.01209469159451,0.057871975212138604,32.341881317603516,-15.088816585772715,0.03568850897867605,1.0291118318081924,12.009048206387305,0.012053062265901632,1.7230619419637705,-49.424470347078035,0.049454496373383894,-6.845768166605109,5.236711401896756,0.008619030577603224,4.71967308849514,-35.30582503193988,0.035619890444079386,-39.780855326916374,-21.538719230678822,0.04523751625187953,6.799351518911196,-17.119761685065534,0.01842057060004271,-26.29441709831735,-22.40691144951527,-25.5617227841739,-17.784050823650777,-2.8447164221117687,-11.913425808713566,172.52721997448577,15.492476479954405
3,0.1004166666666666,945.05385600951,561.7098743549293,943.9797186756748,560.8392660536288,953.9843774294494,681.9212303253894,933.2796552810888,799.1223737067655,969.6459470176824,815.691662922436,955.0290580823898,821.9213636493612,923.233990785596,817.431102632377,950.1938934599864,559.7909512462892,957.7697385301092,680.4334167580863,946.233309726152,788.9158883804216,986.7097369478288,802.5932554444139,985.1902900563462,798.6177604837694,936.1825521992828,806.1781454346332,951.5851132804852,402.81255711841305,975.8429673828057,328.1191737180288,974.8066392348676,367.73125431259,941.6149110547084,409.0115086124581,944.224863320218,324.5164187131593,954.3747299035772,254.48876577089908,949.7253312907517,410.9200568481729,953.4347725473916,331.50856822567323,957.2876182080973,266.83107798055624,2,2,pure,person0,14.749191097701166,9.656517341186117,10.096130666583864,12.155156814454882,5.9427792365901775,7.080681710563925,-124.8334390128224,107.33436206415996,-6.485238431483097,-0.7492141233561641,2.5052128693559848,4.006539711137015,-100.02066195039404,-96.06589066785274,-85.27147085269291,-86.40937332666662,20.781072144997452,87.64784743674319,-14.501314107048511,72.00342768196678,88.23660981676844,87.33277133926013,81.75137138528537,86.58355721590394,4,-24.35652327607143,-17.602398808917037,0.03005136718896452,-14.595430864635963,-27.828837252865174,0.03142404787691784,9.045350913923064,-35.25017163487563,0.036392210340184056,-17.061735045845783,-24.638271548853517,0.0299691045526837,-9.370800340149687,15.534325571616188,0.01814186236250066,11.521547307974283,-35.05014139717417,0.036895236336575925,10.983238602781205,-50.05662956367991,0.051247416456647814,-28.369466517898804,-42.41717564114222,0.051029828726752456,-4.6761762790612,-31.3134535930956,0.03166068540824418,-16.86172059935997,12.13185638532966,0.02077256750922101,-15.553226855410733,-38.90940724107241,0.041902802262706575,-12.114936308691952,-49.91435903739884,0.05136355633986048,8.473856728832317,-30.733935137044295,0.03188073112193042,-3.8257537001576987,-29.883624001144998,0.03012751856386582,-17.00787832389892,-39.90021637361601,0.04337389989085517,23.747061906211954,-15.825947508175314,0.02853740639422201,6.134006224662432,12.969568566123211,0.014346976725274518,5.961615886322783,-44.180017157691374,0.044580430460348416,3.697941918581049,6.642664669298347,0.007602615888096899,3.197991569660189,-30.180768923777585,0.030349727559074998,-35.09941215741605,-18.086615635761017,0.0394853694290926,8.576449976883628,-14.775572542882477,0.017084292147348974,-22.20603631628026,-18.923228652001175,-24.434329295775488,-16.59705469348807,-6.151525735160883,-11.714140529635937,172.9193182894361,14.749191097701129
4,0.1338888888888889,945.4239834522972,560.4978131890654,944.329222575737,559.6214320214467,953.7363004069089,680.338829705113,933.5402298070857,798.1318402145257,969.5768167825812,814.9823335955286,954.7383472759312,821.2268822941161,923.5515723605604,816.5963291065422,950.114675451202,558.8479939751381,957.2415980395288,679.1114724489838,946.1119407400462,788.1880493222384,986.0378079786652,802.1856230424651,984.2730986255453,798.1508838227008,935.9683163771119,805.4300848362145,951.6260651231195,402.0259043847911,975.1218722004115,327.1181959225234,974.2738421249568,367.1066009529252,942.068944206006,408.55488466395514,944.6477209040975,324.7192993031337,954.1971811411329,254.67891644136142,950.0035026381609,410.54246297149547,953.8523876707304,331.8981687714695,957.0788978581752,267.0241533636265,2,2,pure,person0,14.188408690639118,9.208250612733378,9.503016718362224,11.726706969822809,5.627197648446032,6.698325582367392,-114.03050940949092,99.02517203112023,-6.006985825690713,-0.0574673440947316,2.507177541253949,3.6387320290662832,-99.72982410257131,-95.82079395858692,-85.54141541193225,-86.61254334585357,21.241684798825396,87.76025900570039,-14.712564191928797,72.58321613942718,88.23726405246828,87.20175874066877,82.23027822677761,87.14429139657402,4,-20.074226464637768,-12.178229435816366,0.023479434412799375,-6.400406305518812,-22.34869837599426,0.023247140038656227,7.784799116917281,-29.592701842850992,0.030599527768425325,-15.917590005631462,-18.661843110318486,0.02452822985585222,-5.3043613676322385,5.680849905929187,0.007772277991176396,9.48791427279595,-24.939292058139294,0.026683118363660097,10.44161029231693,-36.38342336809311,0.037852090054295844,-15.778471087878073,-39.493771890198644,0.042529027357630096,-8.685136126563783,-20.747990696118535,0.022492458902111274,-6.235628711366897,5.768227212058287,0.008494439981302646,-21.54309258604624,-29.90473082007821,0.03685644805990257,-7.411429719055066,-47.27503927796945,0.047852467326294126,-2.0653016295774305,-21.191581550759583,0.021291984394218148,-3.6259614106302607,-21.74456937310766,0.02204481556677831,-2.3666791006130636,-28.171337561357994,0.02827057533834885,13.564475889387369,-13.641877299674292,0.019237874685451614,12.476468415101694,11.639518380635936,0.017062844201544827,11.057749328082112,-36.21095599261496,0.037861684512205715,12.633089642869656,6.061162854007527,0.014011875287326149,1.22345753927888,-23.50165843186039,0.023533482474938826,-27.401569716871016,-13.948182405368746,0.030747322084402423,8.310513283592869,-11.280812913183912,0.014011472835467026,-16.753665273222968,-13.392201016015393,-17.719586834837358,-12.800161333406312,-9.428163629202674,-11.42308764736528,173.30167441763263,14.188408690639065
5,0.1673611111111111,945.930344918965,559.6184801169622,944.7090210629996,558.9017484373591,953.6675592237245,679.0340952070783,933.7594017590064,797.4302158205512,969.2765064689914,814.4914501514339,954.380276561596,820.8141398826684,923.8787857074336,816.0800599904296,950.3630972929932,558.3500090426961,957.0444372456332,678.0213243039547,945.9998688116427,787.7992846474413,985.6373325138165,801.929956034772,983.7262053567216,797.8351347920609,936.0061508133653,804.9871252576057,951.6201423548072,401.4518096343071,974.4186024064913,326.43515317541323,973.81799422408,366.7265214565177,942.2078835306452,408.2385375319862,945.2487778325176,324.8605181989596,954.27404417395,254.58555569102109,950.1675796474136,410.2969192072544,954.43887870626,332.2116370470557,957.2305352243842,267.13168783646216,2,2,pure,person0,13.809800400303596,8.931084416674224,9.247046819848723,11.543051480079802,5.251362894630767,6.326089109817966,-56.91062143030016,108.45755228472306,-5.236003731877159,0.6681893487313239,2.565950223273266,3.4443297138684565,-99.54370137791408,-95.73971160947193,-85.73390097761055,-86.8086271927977,20.768444617109928,87.94000991257153,-14.692677704675182,73.09547901041773,87.90916395771791,86.87002753150311,82.67316022584077,87.5382168802344,4,-11.964412227844113,-7.638184462200004,0.014194682871990457,1.1303234067367005,-13.233647161754805,0.01328183150795243,6.547875742031676,-20.961392683054893,0.021960297355598672,-13.61869247432844,-11.355072091842443,0.017731510001160907,2.2963229721314,-2.789200840043121,0.0036128576665066165,9.775668454304425,-15.423807618297765,0.01826081967422993,11.346676797885328,-21.50092035448712,0.024311245349542827,-5.890280979454969,-32.568741262282224,0.0330971043661891,-10.697548312090333,-12.330893620015196,0.01632447479576719,4.530244965578122,3.212648151107446,0.005553757970145981,-21.010549859857015,-20.40625634520023,0.02928922162570324,-2.0536785017694927,-38.979619858298065,0.03903368237415034,-8.971926381105796,-14.665397499926401,0.017192130374646116,-3.3482069896468376,-11.614546300991993,0.012087521492159041,7.421731373014837,-14.877558147645397,0.016625998707138247,4.1508843875630905,-9.451034648034438,0.010322397837579331,17.521723883040387,9.365027320417715,0.019867424205107165,15.127811452316806,-26.270531614697937,0.03031487276331028,17.956887488071263,4.218987759114384,0.01844585769138446,-0.17694577530339697,-17.15137843769561,0.017152291162420473,-16.338720064443507,-9.433166060611464,0.018866329671436383,4.901885753610786,-7.335747313426282,0.008822792788448185,-11.311119047368313,-8.280483865667676,-7.647233482561011,-5.486803013069089,-11.228258205269322,-11.120757686123943,173.67391089018207,13.80980040030353
6,0.2008333333333333,946.5060754234668,559.0981779726869,945.105409719385,558.5891195211525,953.7129279741305,678.1419682813209,933.9054808873132,797.0317570736089,968.9455890739375,814.1072263651146,954.104287477548,820.6073157170805,924.1847455252724,815.8363312660011,950.7816218985686,558.2427852419829,957.0652225772812,677.2540841745802,945.9887500046444,787.7169043700136,985.529373212672,801.8209477754093,983.5792785277928,797.6765199525005,936.2973647677359,804.8967359270441,951.5900169319924,401.0609309611225,973.9123216214508,326.02032659041544,973.4669873134928,366.5774016288813,942.1457793608537,408.0800130116247,945.8917240188368,325.00971485387447,954.6414329959252,254.4177589296867,950.1758259617212,410.1703322017309,955.0443307254232,332.4943269395933,957.63501738197,267.3140900367802,2,2,pure,person0,13.574711951386428,8.740898449384808,9.285464560940996,11.666466545919846,4.863089931125452,5.963192239806303,21.32015519340496,129.26759073473818,-4.492822649854005,1.3062587896107325,2.709586916287014,3.4944250254384235,-99.4556537982774,-95.72194260495668,-85.88094184689106,-86.98104415557187,19.96411144023034,88.15586591330266,-14.766933930534664,73.43539062136618,87.4179671159988,86.41419893287825,82.92514446614473,87.72045772248892,4,-3.2253401171830736,-3.2566782880132,0.004583532736124736,8.70016793140367,-2.700428132960729,0.009109623161026507,4.364189725347645,-11.904161734376721,0.012678928131235263,-10.486513511318956,-4.455032194945771,0.011393606868813683,10.97593161087671,-5.013015276379887,0.01206654038603695,9.14070825078464,-7.281522057613754,0.011686449880159416,11.842316705288775,-9.339951023597775,0.015082279339395845,0.6209725637596337,-22.921696811190454,0.022930106664145303,-8.245317033796537,-6.178979220884117,0.010303641938651256,12.08411425152649,5.449360341450934,0.013255992809854865,-15.125401046854856,-12.39315938582661,0.01955423627735689,1.355414949883977,-26.652754628435446,0.026687196911064977,-9.886328814887246,-11.478884902485444,0.015149399197347006,-0.33218012609129666,-2.46115351651175,0.0024834694014640455,12.503639668644285,-3.2033666603132556,0.012907461521294628,-1.8553942842296858,-4.736002268060497,0.005086472788979251,18.088193103630203,8.44550716294911,0.019962698239307228,17.20024743739729,-15.54429642648325,0.023183478239946483,19.208350794598974,4.457327449738638,0.019718734955431715,-0.9000126318107102,-11.677703099291037,0.011712334200005153,-4.389515221109563,-4.738700600976939,0.006459344182039826,0.24636291707427435,-3.781852447176223,0.003789868417125076,-7.023389345243185,-5.6819044169452155,1.14774994134591,3.68708910393493,-11.599856171113158,-10.841732216116071,174.0368077601937,13.574711951386334
7,0.2343055555555555,947.0859134223704,558.9312569312699,945.4709402886308,558.5667754094327,953.7646577667795,677.7054601392139,933.9699714396637,796.853402780755,968.7435519827015,813.7426107547601,954.0335282485668,820.5468030006144,924.3641072559832,815.7813812407252,951.2598875821178,558.4056743201288,957.1940666386236,676.8327424881866,946.1331827101328,787.8130058336235,985.638265320669,801.8592408085422,983.744272961968,797.6646991108272,936.7895884771548,805.073199931325,951.5405602962495,400.8659576828243,973.6972152243104,325.8675659725864,973.2545757473764,366.6502710539577,942.0277694973072,408.0827304123058,946.4249732397873,325.30166061034333,955.2168412078717,254.48969763723238,950.0736936621892,410.1476605856446,955.4650399027493,332.81858330474887,958.152563521429,267.70215956837217,2,2,pure,person0,13.4118170775461,8.555622454295566,9.44358546586085,12.044930384599237,4.483927866201525,5.60098371293295,91.72959288759212,150.72678995151756,-4.050407313140302,1.617238816930634,2.9660642095157126,3.715714388733704,-99.4283206916744,-95.68918191515534,-86.0165036141284,-87.13355946085977,19.228328839929908,88.38251267293869,-15.185024838030769,73.54411291448102,86.96128910949703,86.01361954915572,82.91088179635645,87.63085836608624,4,3.253208205720322,1.144024226375674,0.0034485004074670624,14.70543862164429,5.271953654863299,0.015621889142929354,1.9266887009302627,-5.328427006421902,0.0056660624522730605,-6.345905709701568,2.177011869502228,0.006708941791100632,17.190618780143218,2.14920620053491,0.017324446927294113,5.3585247349272365,-1.6416605061710032,0.0056043587101780555,10.920415346763098,-0.6675419269004739,0.010940799037089978,3.849283160436626,-12.587801419225423,0.013163195866470823,-2.113968666659879,-1.807848790685784,0.0027815788275013524,15.461959353131364,11.593778537187905,0.019325834724721346,-6.426415184277417,-4.563802690326505,0.007882075051466002,1.545454386194263,-13.040907150086172,0.013132162371710752,-6.035962891698142,-10.893080475321227,0.012453595877166624,4.31500198969381,2.8710810705012175,0.005182889993473908,14.288435359144433,4.866395695644496,0.015094409298778014,-3.52560588188674,0.08118375478759687,0.0035265404628950156,12.568904882770328,9.687327091785429,0.015868890198604553,17.322960963095078,-4.9868526896372085,0.01802647154262469,15.93109705744049,8.722030898654383,0.018162424850516817,-1.4775426445996858,-5.824927816377915,0.006009402327405266,4.929294299009224,-0.3531537761312572,0.004941928760700685,-3.0512554217041883,-0.6773262897142083,0.0031255288434466925,-4.866568845022246,-5.535216450798937,4.723944047398106,11.30680347921833,-11.327663350424379,-10.82116760783462,174.39901628706707,13.411817077546004
8,0.2677777777777778,947.6072164803752,559.1020084028833,945.7786250502695,558.7800607180727,953.7253634581724,677.7027216743721,933.968392805206,796.8191273331158,968.7702442810472,813.3929165578495,954.2381227785323,820.6138583397552,924.3099032918338,815.8729566025876,951.6983994213632,558.7499977157792,957.3355405416523,676.7654399963317,946.4055902149902,787.9622065081543,985.8723890924427,802.0513324386551,984.0807136869322,797.7821237971668,937.3563908802952,805.3717663170462,951.491660507258,400.9243090366052,973.7546060764092,326.03728423918346,973.1936471316495,366.9450379760057,941.962193910048,408.26887866588714,946.7249389318872,325.8008505770307,955.8626826884948,255.047490918652,949.9232495889014,410.2410485487476,955.5455495905776,333.224026471017,958.6734971932959,268.3423958210797,2,2,pure,person0,13.23744373651979,8.346106681432161,9.517727400601515,12.565662348261029,4.144472718750801,5.235567197816909,134.0575706983063,166.7108843431606,-4.074572902845772,1.400323709973636,3.3485285156679043,3.965611771025662,-99.41261953420472,-95.61237695818322,-86.17517579768499,-87.26627027675106,18.714877974930836,88.58925700449814,-16.08594057695719,73.44716863820962,86.6973463508343,85.82779431956969,82.62277344798794,87.22811802954321,4,6.994569115233442,5.738837082211456,0.009047554816852054,16.933515778469626,8.919825631505692,0.019139154785834868,-0.04716252321791204,-1.023996775943844,0.0010250822897405198,-1.8202739968178108,8.806314683591545,0.008992473282136076,19.29484921363878,16.66436359427796,0.02549494499267166,-1.6193715430510083,2.7358614332346955,0.0031791983228959477,9.192241841490574,6.372009220782025,0.011184802706448655,4.226606231564783,-2.010696852097698,0.004680502330705311,6.1123677002163,2.0033130365702267,0.006432285909778865,15.56316364084003,19.127390122382835,0.024659057471959334,1.7145814734902483,5.0704212427338256,0.005352472438789613,-1.1739378505011318,-0.08181305751039182,0.0011767852196634763,0.797446257628504,-10.447295509360956,0.010477686003775799,8.138315497813007,4.457447537850695,0.009279063406111341,13.100768641358748,10.28684003602796,0.01665680692453498,-1.9591046816017588,5.561275625665972,0.005896259639644473,2.4052686820089773,12.112824884358618,0.012349325654131507,15.574199243296782,5.10128877849113,0.016388374820935282,8.961630635352725,14.913559170742442,0.017398996257937654,-1.4609065590847068,1.7432769594295383,0.002274480716923011,10.051341160755959,3.5081234093183644,0.010645956461723598,-4.494594720631124,2.790013835441917,0.005290137890894951,-5.209494005765279,-6.259392384300882,2.215028755737741,15.557137503588766,-10.141398596038224,-10.917007920479215,174.76443280218314,13.237443736519737
9,0.30125,948.0215341058632,559.5671138574436,946.0217401597628,559.2199899889066,953.5455617367974,678.0685371743817,933.8740595363853,796.947815573531,969.0833066275125,813.1792104688388,954.733199300256,820.8442831693211,923.9548472907524,816.1719918845204,952.0177722039216,559.2426871566054,957.4555289607192,677.0616420980518,946.7584823343994,788.1558663683244,986.195279103744,802.4282281836761,984.4845508341709,798.0339723509011,937.854068696207,805.7122860188159,951.5002556528289,401.2847702712209,973.9594057043593,326.577865632674,973.2562443832212,367.44729584648826,942.0245555331979,408.6634010964239,946.7677808131721,326.43720687337867,956.4743619313418,256.0702645390371,949.7611874861232,410.4790126234361,955.2489968756129,333.6722751015318,959.1207328186564,269.1448653181569,2,2,pure,person0,13.01571101258656,8.141068045550037,9.380692819288225,13.126838265153369,3.905448289111014,4.887597682083175,141.81126789518262,176.2517110901889,-4.5787571049661,0.6344483488436232,3.816927834412174,4.142615583474721,-99.39114801239658,-95.49865443833224,-86.37543699981008,-87.35758639278221,18.418010492643692,88.73696531810678,-17.52738294138173,73.27140315502555,86.6992898556258,85.91543347049642,82.12053275065874,86.54988181933997,4,9.646506561697326,11.259955867846628,0.0148270595530848,14.868382882012643,10.173202708473466,0.018015628295283474,-2.8182553340654217,3.8446279294176935,0.00476694105728682,1.8701253581571766,15.005214387861331,0.015121303769215907,18.274234641072084,30.555892393248058,0.03560351403534086,-10.607482189984715,8.93383414902845,0.013868383864502374,7.263189993159744,13.14311514524563,0.015016504406749292,3.5847162542777387,8.849191420686797,0.009547689742740902,14.790667868922242,6.884061298235035,0.016314231700163703,13.361396276327905,23.974192443799712,0.027446107443231588,6.118495108881415,16.150149515068946,0.01727030143791612,-5.371669684232206,10.928927801116103,0.012177696747682125,9.352899977384176,-6.384580252599205,0.011324292604345433,10.542835102683096,5.785688768566075,0.012026037025100102,9.541427528713765,14.719352589000142,0.017541327769727184,1.863085836846079,11.786562240103,0.0119329015027896,-8.859666173221028,13.391660330732353,0.016057093482776622,12.377953956489385,13.895266692259563,0.01860892744351456,1.2799234242756758,19.011474413716364,0.0190545103152876,0.25678443199170004,10.768966345365136,0.010772027403981121,12.064844232860251,7.524106169654823,0.014218742560979823,-4.841689377607429,7.109300156669251,0.008601401324601361,-6.6243801341047694,-6.125635594818637,-4.093979192762211,16.765421583505592,-7.140978810815197,-10.395769764659265,175.11240231791686,13.015711012586507
