Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Head_vel_X,Head_vel_Y,Head_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
22,0.7403846153846153,901.1654515236314,597.7462894982204,891.585881031652,596.3069393753867,889.1944401808174,801.9984862027497,879.9170479582331,1006.8789218513504,972.204093328058,1037.617773543611,953.1647631997506,1047.4381350132294,860.8863283603121,1032.8097956176343,918.1638643137592,596.9169367230778,901.3674134668601,797.5262445436136,885.9635742359794,987.0744094685624,977.3089342118703,1017.3277698135319,962.3348336053648,1007.6266952752435,864.9377814445395,1014.0557891258537,965.749129980809,312.6454588028318,1000.2011900820352,192.1949842415803,1003.4254342477195,258.6534952477137,914.2009261227364,346.8174954504446,844.0297773222437,479.9689610139012,778.7947509245034,600.7628903796614,973.1506144206205,356.5818318311905,884.1334554621466,485.2846913493527,921.8502503617806,596.0540145815746,11,1,baseline,person0,1.9367917812918571,-0.1378535973913683,2.937365619712962,0.1036561259308313,7.992134440909327,-15.686777376954796,-21.773895962665215,-1.0914599407619006,53.21661816480235,-2.438742992173624,-1.9245595906308557,-92.59246784388858,-94.64598042084512,-90.6556760625967,-94.78383401823652,-1.499011377526331,77.22403154085416,-9.408166933750046,74.04306020563317,-118.46152897340372,-124.54986442181104,-119.55053403592814,-71.33481358987761,-46.54328536622949,7.145085554532116,0.04708853002870078,67.59763868522231,39.66154954630597,0.07837397060396996,193.44422498351884,99.75861448413745,0.2176521291953493,-15.06636059648819,3.984749863568941,0.015584397745778456,-61.47260001008322,-2.7730790189059364,0.061535116147162505,-35.88548923634708,49.886068873878045,0.0614523246543309,-11.062375670875776,13.96437277842162,0.017815158224902383,16.85804872144635,14.067741777435373,0.02195666562598382,-9.688051846124425,25.03800080392692,0.02684697064531937,-10.126424706581414,42.27149643957112,0.043467503822726426,25.675877263615078,61.56226302642614,0.06670204571219013,-55.40029846672188,19.43905810958745,0.058711753937263564,-29.73118535004841,40.28179313652812,0.05006561934714258,-13.81516986938257,33.94105324685729,0.03664497256140189,12.06449135442992,45.09087875001202,0.04667696753313565,24.511289310771804,28.42830450533336,0.03753627313312169,-26.14798294397554,21.071751050185156,0.03358177637289926,33.98665175863692,25.858372347890686,0.04270536170371368,-19.826225170705573,73.70458874622572,0.07632460682355188,175.62592209739012,244.46819065732703,0.301013555767553,574.4483803971151,451.72849276817,0.730786954535637,290.9318044170968,241.15899151129005,0.37788751502018475,-12.37287935333947,8.70724591217221,-15.773971069374834,-0.18898018290511362,0.47690559355368134,167.87970760345087,1.9367917812918876
23,0.7740384615384615,900.6655486276002,599.198416690676,891.2636226947119,597.5715873164047,888.3853955006257,803.6937123223678,879.6752466902406,1007.375545134017,972.4395431819361,1038.3985914506493,952.1855642766244,1047.7261234130876,860.357232087854,1033.8196202824624,916.9008508880199,598.5040541348715,902.0051702633481,799.1646967801418,887.064840470126,988.299521888372,977.5429134322347,1019.9311692443179,963.330778494578,1009.0668097771068,867.212968554614,1015.6679097302173,962.3766089682572,312.2644133824307,996.8737874965557,192.1665522621723,1001.2842904839731,259.0317949870582,912.7477375706792,349.227477308465,852.7422106786652,488.58826113033285,806.7310177692153,616.3840662575086,970.2318281811499,357.0253760158914,896.76710962087,488.6672220525676,930.2904256364533,603.7042401027996,11,1,baseline,person0,1.6637240820560637,0.2763814765174729,2.248149890350265,0.0955870400242646,7.914654491954413,-11.965267952960234,-16.54215229398839,3.1151367465940005,44.25134872108372,-2.3073446271271454,-2.387414299747371,-92.44950184649964,-94.51576964072927,-90.78577776444354,-94.23938816421185,-2.6200270304359337,77.84595734383376,-7.757050807785722,73.98366803760022,-114.11767364815272,-118.69619495015462,-110.99682941107498,-74.43335376570036,-98.87139111139022,-0.8448359595518391,0.09887500052136558,67.6055598422159,47.90301224394562,0.0828565646380722,375.40000928777835,100.50948375267045,0.3886223401935257,-29.09619657289449,8.557369595790378,0.030328488742558116,-100.21205294439667,-11.32249249191756,0.10084966232744705,-24.040184782839606,50.372433268650106,0.05581498470659721,-7.184951963207455,14.756806113523071,0.01641300890713554,6.996224229518385,23.201446380567305,0.024233329684961575,-15.72171781018409,30.00621861203256,0.03387544193506778,-14.854257482069656,43.14892229010857,0.04563418083127439,6.952525405113265,77.35815451478143,0.07766995351769913,-86.72964825855549,13.179598631111974,0.08772533104599814,-37.52954179339341,47.160060236156774,0.06027053831433728,-9.575676297645588,37.57811024739181,0.03877896267723552,18.95048766707294,48.68543788540768,0.052243591424343844,32.723339528928626,36.40334047434253,0.04894915880397178,-63.622557551321954,11.240906540522314,0.06460795468999178,29.593790993766188,42.79197376964968,0.05202831425757616,-43.180459832557624,71.6108894954628,0.0836221956521264,258.8837340193808,256.11634631682756,0.36416530668159297,830.1062148142951,464.1720832274622,0.9510688990399374,250.7937795902736,227.32098691640223,0.3384853777843614,-8.114011634435007,12.30869933900557,-20.479553101063008,-0.23976712408083917,-2.3022613403745895,168.6317351082773,1.6637240820561061
24,0.8076923076923077,899.2882538327457,600.1927485934232,890.3659857317252,598.5711382008856,887.9530906270716,804.89487797317,879.5456204746556,1007.8099796465323,972.3000982961182,1039.2785221962051,950.9820254566885,1048.129450611639,859.7316578096091,1034.8091364660993,915.0579365973888,599.7809761854578,902.6051802595395,800.3606500207651,888.0146482844614,989.4452200643216,976.9305618164454,1022.2853188594714,963.759287792474,1010.6029412822497,868.6755387309712,1017.126158822297,958.0107358278967,311.6488732314156,991.9817185508713,191.86793591141148,997.947322835105,258.9094665184602,910.6367460429594,351.1559321732214,864.8542842661277,495.9988006206627,842.882092313493,628.5654006257029,966.6877709759376,357.0280638156926,914.4961775425764,491.1403717306747,942.0803991854548,608.2152700670223,11,1,baseline,person0,1.719729570391387,0.8679664256556704,1.6359156032188376,0.0892255421750088,7.975202661831771,-6.844058672060254,-9.04425019987943,7.955216286843859,32.8856777872763,-2.276667234250973,-2.820928618816772,-92.37353381544584,-94.41190423831355,-90.65380424505445,-93.5439378126579,-3.934443794006639,78.48085952551034,-6.015723615843589,74.17998906536675,-108.36161448267625,-110.56339067436907,-100.396541954668,-77.64168238407035,-145.36433438605005,-8.873171565464068,0.14563489583588657,43.459228097467744,43.3308301646571,0.06136990589520313,526.8065896735623,73.48787614946889,0.5319075585705176,-35.76229636381117,11.984579614095598,0.03771699868414317,-129.72880188499462,-18.29033591587764,0.1310118255213316,-12.845630528463365,35.691779338122224,0.037933011164353915,-3.8517504059539203,12.908911229027416,0.013471301730296011,-4.143505178587592,26.14651358222978,0.026472793726214625,-18.588492839275002,29.402766599501525,0.034785841225138434,-40.92533104710469,29.545862253060317,0.05047613988402764,-18.195590869168296,69.95187427884863,0.0722796253601387,-105.30912838345196,0.0798660512347938,0.1053091586685057,-54.76088177875592,37.94282664599194,0.06662140997513245,-26.672641185891184,29.700940567432163,0.0399196149583314,17.82886845825762,35.53689629280565,0.03975851542283084,28.222860768823278,34.04360294250114,0.044220999211721304,-99.15561013779616,-3.634903066911948,0.09922221294702346,12.732847708908235,45.6450504385341,0.04738772035363773,-62.726605395101345,57.30265883847575,0.08496011849304061,359.90161517031555,220.19888771265704,0.42192028009103005,1074.203357887105,361.9596497977706,1.1335464887589113,350.3306425989029,134.0420332226137,0.375098421503227,1.6641630819638895,17.57852420296353,-18.192104531905212,-0.1890273646636003,1.7991456192129247,169.13466377056477,1.7197295703913937
25,0.8413461538461539,896.8262983823972,600.2492822852107,888.527591722124,598.8472375794432,887.84462599812,805.2254968310921,879.4605229005313,1008.138477615901,971.9780305142856,1039.990790002947,950.0467825898108,1048.5553352419788,859.2677459879393,1035.6323701183096,912.4958130075702,600.2060410018443,902.822978718964,800.6194286030102,888.3764985919997,990.2279566572598,975.6291569944452,1023.6315067880588,963.452377958475,1011.6954729623877,868.8118856807273,1018.0470414051139,953.1024830218406,310.8875893826954,986.0512977003968,191.2531031849723,993.5765006841252,258.2322935435261,908.1740397466809,352.3202779096416,880.7911610667111,500.5602088879684,885.9473219987807,633.3649247441276,962.902578324172,356.4575796538449,935.0908884875856,491.7869047264631,960.3453193514848,606.9380343116765,11,1,baseline,person0,2.1913870109273903,1.6019449859112445,1.3322125922921964,0.1476520269992235,8.263046025298427,-0.0747310238138991,-0.0136904552326254,12.809341163445978,22.77681661286907,-2.30986263374103,-3.0200706084281856,-92.36580933170193,-94.35705124147368,-90.17442232077454,-92.75510625556242,-5.10931158283252,78.98184771913915,-4.249970754313533,74.61458701182686,-101.09246111896198,-101.03184273609348,-88.26965585794193,-78.18293238107138,-176.21821955695543,-18.269315299907547,0.1771627183844016,4.0514522213262545,27.363368175129622,0.027661673539201966,611.9571252231306,19.211266160568822,0.6122586021109467,-27.790073758649527,12.654857587238821,0.030535776067827012,-145.84522623709594,-22.62100579054329,0.14758909146385277,-3.2229489745631166,9.824103206830568,0.010339265153341222,-2.5286136311231755,9.761082518385274,0.010083284129004229,-9.570014088741177,21.164529114617643,0.02322762282934271,-13.784808415332,24.461799951390727,0.028078472179042562,-73.15524766749655,1.6798582702567246,0.07317453235314121,-38.67031471086463,40.0010127351693,0.05563698643597161,-112.47429593817722,-16.951529380616908,0.11374454534231779,-76.13167238317993,12.630497401198532,0.07717228132212708,-54.62656485672062,8.204095819999022,0.05523919601396485,6.471725651473853,7.689420729568704,0.010050394224321033,10.752123423995947,23.258458761594024,0.025623506046004167,-129.87585820054372,-20.12171125518414,0.131425346897639,-9.119606495968723,32.463798495529424,0.033720400878394875,-73.17755851798758,34.59770188220064,0.08094415387279755,473.5529106459042,135.53898851422554,0.49256794108901064,1279.6525392199776,142.6144309474789,1.287575045209641,542.7290563620339,-37.95214815884585,0.5440544036854171,14.014963947355527,21.809648647594205,-9.024318038963056,1.7361012633480943,8.55305994300922,169.1562700399137,2.191387010927386
26,0.875,893.8047720393841,599.2620459807862,886.2395451132367,598.2362163798866,888.0519968709269,804.8064499083799,879.3792812797913,1008.3208681317573,971.6823981984662,1040.3428429659732,949.772600200394,1048.8664616032152,859.2445538838393,1036.2213977754532,909.4016046863984,599.6533107996567,902.3591002219455,799.9172737040424,887.9209605210566,990.5965416325524,973.963506216438,1023.5561708930836,962.4909400003868,1012.0779668878279,867.6217950305384,1018.335729764891,948.03492374752,310.0723564857484,979.6527110230617,190.2392217495242,988.4100628088864,257.0848715698666,905.7710172964765,352.6259142415294,900.4639286137801,500.7549084189422,933.6845258576651,627.6298768772944,958.8641445129003,355.312170015554,955.6657418482097,489.9306217158162,985.271796840298,597.8333617616654,11,1,baseline,person0,2.952251788779957,2.321272313832532,1.491073027077313,0.3464958233220228,8.620473422153593,8.309969207735998,9.496630204212924,17.13799667408187,16.718942109473918,-2.364689770499333,-2.8036627656248596,-92.43871014744111,-94.33035772915838,-89.48645835866118,-92.00908541532584,-6.101912238057879,79.37044116252059,-2.517929746391506,75.22483224511772,-92.32225946881525,-91.13292863326647,-75.17085935862126,-74.30162819409816,-190.12943269795943,-30.126762653314636,0.19250148832156347,-35.36269360561409,8.578168404802968,0.036388254591635735,611.3670712871143,-55.15812374493607,0.6138502378180245,-8.147133856955996,9.24489759102189,0.01232249656326351,-150.578904151243,-24.224063223568475,0.1525149553796239,6.161877363407344,-12.451679989163067,0.013892914280099615,-2.4140367305590824,5.419603899727781,0.005932931801936792,-8.784503098630786,10.461002329918252,0.013660163411775459,-0.6891368075415525,17.502536097975767,0.017516097721823012,-89.78249704953257,-29.335021617186445,0.09445337616903972,-49.49362311792756,-2.2385523078349534,0.04954422111381272,-119.99917610635819,-34.03502925207265,0.12473245560957343,-91.94219011481917,-16.423983150717298,0.09339760995681098,-67.98767066408196,-18.156058501109896,0.07037020550363196,-13.78381819712311,-20.864031283612967,0.025006028183118624,-13.535988393738362,10.95223926583649,0.01741190761322694,-153.51701114995112,-34.09482436016871,0.15725752688048025,-28.568442183193106,11.365533784509047,0.030746239558379556,-71.40409566321667,9.081765290380138,0.07197932576977469,584.5622356843372,5.785357491794129,0.5845908635529454,1418.476914663996,-170.41285090019014,1.428676764417557,740.6724739533055,-270.538841486045,0.7885347033737459,22.608553399047697,21.374297743946833,4.720424347900608,5.9085013764488945,10.620699792267766,168.8568995211818,2.9522517887799324
27,0.908653846153846,890.9655736955317,597.5898027643921,884.4292364556605,597.019219436141,888.5398186746271,804.1432727972692,879.3016871044056,1008.2729400444119,971.5152506449496,1040.1810170802062,950.2438837556916,1048.848802511105,859.7681111729368,1036.517515856588,906.1555357875965,598.4870365551842,901.2375618299789,798.6594676793886,886.7241019270064,990.5482823127164,972.2116585872864,1021.9472602001216,960.9941989067867,1011.6216107223319,865.4914699000062,1017.9973838799523,942.988533389318,309.2569949159214,973.1440879446393,188.795237033756,982.7316794551232,255.6967169773003,903.7689928719452,352.1991741675147,922.9171385991154,495.6058526472629,983.0353591547232,609.9656234652014,954.2221440350647,353.6809595441099,973.630343350181,485.2747060972313,1014.8308947518506,580.0891139640725,11,1,baseline,person0,3.7337358994121694,2.9193459161011335,2.1661155074238616,0.7323859785532482,8.826330725945208,17.969921617339114,18.53771299129305,20.65380301828578,16.059307678064677,-2.3901062018171224,-2.1043565856335653,-92.59017000000404,-94.3252078938184,-88.85643410059187,-91.40586197771724,-7.02110392248228,79.76780729633755,-0.8036881414841844,75.94093700991996,-82.27068616933855,-81.6944797123694,-61.61238760506245,-65.49875685861154,-193.39908575883686,-42.90697441139822,0.19810152656023203,-63.30108959295491,-10.053706295319625,0.0640945001847105,533.805301772864,-138.347206952238,0.5514417919167024,14.003854214556556,-0.5247273084094691,0.014013681586604716,-149.9498849294308,-24.227886646287427,0.15189456370026838,14.495276452803198,-19.705834158716094,0.024462889022640252,-2.305655497174042,-1.4241488811183243,0.0027100271783211797,-4.966670161637783,-4.80854060564695,0.006913022150308692,15.557130876036043,8.798937268009794,0.01787304165889191,-84.36475078875668,-49.68951271570854,0.09791046343253403,-52.054900980504655,-47.80763201944199,0.07067731174426854,-137.93372848425784,-48.47025400862486,0.14620218526831114,-96.45461870725883,-34.65500612146765,0.10249128216215098,-53.792028682262725,-36.16219489987125,0.06481733325067957,-33.32571221843633,-37.3748075897116,0.05007473751537796,-35.56379822320834,-1.433991217983588,0.03559269693173489,-168.72910536896575,-41.248022179113185,0.173697755691604,-44.47459249554916,-13.560297489023956,0.046495925043341026,-59.488725757503055,-12.680276485008863,0.06082514203836827,667.181096707108,-153.00051435847087,0.6844996517144886,1466.4247608268724,-524.8806728164793,1.5575305133005997,878.3274808004213,-527.2576488427615,1.0244314480688355,23.221242144500113,17.771329895981363,20.05840513029752,11.466450326870739,6.116902741236606,168.62424139692942,3.733735899412167
28,0.9423076923076924,888.7798761151743,595.6762242386434,883.6271052819097,595.6210972152078,889.174916638232,803.6462671844282,879.2304956205421,1007.9220874832164,971.4963945732009,1039.3599866187192,951.2689224759629,1048.2529960645284,860.6803898729963,1036.452656806046,903.1923928072832,597.175652865984,899.9656153893402,797.3218154275382,885.1812795807124,989.9770966282092,970.582228177345,1018.9399403949728,959.1569737665104,1010.1831499279583,863.0445770705011,1016.9051835799249,937.9482507527788,308.4612870463504,966.6705181999345,187.0240358760029,976.8360462375704,254.3542233899342,902.1709491590084,351.27856855386153,946.2708349943032,485.0420029475195,1030.5437752397766,581.1604010316083,948.7135141178468,351.6903208253079,987.7401604081484,477.8310981284232,1046.1664640412516,554.579239260309,11,1,baseline,person0,4.321087603306393,3.4639171404102345,3.257521006328437,1.3147317593185508,8.789150171036628,28.39114192040462,26.662108417940484,23.31888807504639,20.36568217676427,-2.2871914873379966,-1.0672605669404134,-92.78805290453664,-94.38875813060794,-88.46696530123023,-90.92484099019768,-7.880945319461141,80.2860088387657,0.9104695166886704,76.68099901388759,-71.33968162901294,-73.05188274329382,-48.04081555663085,-52.58073213057816,-192.35750098551313,-52.6299772589494,0.1994274873022002,-72.70767264815302,-32.45395177224027,0.07962201107448792,419.26313543674394,-221.181493930295,0.4740283008360225,30.458293402345973,-17.703962983994806,0.035229787713269727,-149.76839834287864,-23.643890981538288,0.15162323938940905,18.871482347118306,-14.76816678156255,0.02396312993049208,-2.1154040919432524,-10.425333246951682,0.010637786789657254,-0.5602947033924686,-24.396333712758533,0.024402766826303286,27.107709944628237,-1.9272403589652072,0.027176132797793746,-64.94644238776444,-56.86061905081797,0.08632016205771076,-48.41736075254585,-89.36035992442059,0.10163422035940532,-163.68500325447698,-59.150407644402115,0.17404468108769394,-88.04767712930577,-38.96682962194679,0.09628503133224968,-23.83475487716739,-41.54420313630271,0.047895890787050185,-37.79497995040567,-39.74738119784175,0.0548481068181766,-45.84386400416406,-16.972374625356775,0.048884776436593676,-175.18452989299698,-39.89123802459244,0.1796689466350962,-54.59183273963464,-42.74283503281519,0.06933410523338927,-47.48472747012217,-27.355138234264768,0.0548005741824619,693.9384071712904,-313.89724822094604,0.7616311412935463,1411.6786493844352,-855.9266094553282,1.650892779650319,931.1140588850544,-758.0077054832512,1.2006452732699129,17.45273634428538,16.1815449508989,32.43033482459289,17.303988914168883,-1.1047936315692461,168.75297413999593,4.32108760330641
29,0.9759615384615384,887.4914156433205,593.7317510723522,883.746563286648,594.3057347611793,889.8121406424466,803.3835320639296,879.1693165256729,1007.2737867097065,971.6252421422996,1037.902315130377,952.5067439839106,1046.9953225880688,861.6741708567386,1035.9914755497796,901.0215188718272,595.9532030787683,899.2763249266669,796.2009381766412,883.8486789229926,988.7921698238205,969.260004296194,1015.0739576539844,957.4248561061772,1007.8751511883122,860.9853396296712,1014.9629081555289,932.8467446484487,307.6769134646891,960.3344995265421,185.09041021982569,971.028412135706,253.2034044332667,900.568110032016,349.9765530536395,968.137295727365,469.6960333243971,1072.8771512119904,543.6254487638964,942.4791252217448,349.4211642386263,998.4965213998972,467.71138128335684,1076.5258562283648,523.5598427265869,11,1,baseline,person0,4.659086617284133,4.0816103565330994,4.483547200059354,2.0248948969983966,8.5005049496451,39.02256221734548,34.02541756760832,25.19248766897217,27.622253187338867,-1.9638492958453737,-0.0441799360381392,-92.99146725081144,-94.5841554616198,-88.33238063352732,-90.50254510508668,-8.469878317186385,80.99694994526824,2.467889513868355,77.34878077589443,-60.00670868667409,-64.97763248712344,-34.88054901832905,-37.39386545514438,-188.2702691522286,-57.45630521212243,0.1968423766755552,-61.188769670374974,-57.71332689634048,0.08411238693092747,319.6175837548231,-300.7001576819743,0.4388348034001355,36.78098195044642,-37.37086901479828,0.052434935721904684,-151.5876099572355,-23.30710071222096,0.153368916134126,18.934656125234504,-7.806986437675106,0.020480972628733322,-1.81789310468617,-19.263794412864414,0.01934938010689675,3.8286134817932584,-43.3136670821649,0.0434825486522764,29.529492088341367,-13.70367161476901,0.03255428571971502,-38.28568259222808,-57.77863122693888,0.0693120748355684,-39.28893818277261,-114.87491573222631,0.12140785365047775,-185.25041291274434,-67.42636714711024,0.19713962176842884,-64.50596836783589,-36.32422224869674,0.07403019030804231,3.5496092836534716,-39.08505577684439,0.03924590820895391,-20.48177374800663,-33.306066883798046,0.039099835640735915,-39.59727668653088,-35.209253616123064,0.05298712920317685,-172.5696990268272,-34.19576328383338,0.175925129668202,-51.468639049901284,-68.58053397805745,0.08574561473547504,-47.62721977348979,-38.688460578025875,0.061360810337297206,649.7462617824087,-455.9945259442101,0.7937891485724022,1257.906028888642,-1115.324295954874,1.681153134804093,902.10765355994,-921.7192112877456,1.289714899917158,10.043399272481473,18.35431270765091,36.4304926137188,21.101990376772637,-8.57688657849115,169.32933057879558,4.659086617284117
30,1.0096153846153846,887.2662970573224,591.7648741240067,884.4186694509449,593.1585526755847,890.4278799470209,803.2020588212724,879.126539918749,1006.3641535785304,971.8797743438228,1036.0734164619798,953.6074088714304,1045.2781125224594,862.4944031761544,1035.1234833325254,900.0971867052788,594.8136891325606,899.6543960931325,795.3764706755485,883.1422331978039,987.0259510557232,968.3183524357378,1011.1782374697531,956.2948444487224,1005.2019562891163,859.7901750016645,1012.3206685227948,927.7546735233956,306.8653983528441,954.3100744660857,183.11991656330278,965.6010245072446,252.20742055367018,898.4881259080856,348.2424916136871,986.4724939598972,450.5433129808343,1107.3539867642849,500.4486353924681,936.0160594256436,346.89836160587265,1007.3989300403327,454.9902194238187,1103.4224060832132,489.4464631195204,11,1,baseline,person0,4.833646105800485,4.804802277656289,5.505680088846471,2.7101434680893917,7.944873143557164,49.40270369013562,41.142681970618305,26.261176062176663,35.244855764511414,-1.4583982147180392,0.5858047873096626,-93.18924112617324,-94.93524784007884,-88.35559502037275,-90.13044556242252,-8.463678058331292,81.92468129402033,3.6118661958376648,77.87991525244433,-48.704440307638805,-56.93263673536138,-22.57841296843769,-22.04986942158312,-179.01148751070832,-58.55181150810932,0.1883439069672222,-35.51346323219994,-78.51226337267143,0.08617065376707166,264.5287138872283,-378.00023811199065,0.4613671211557589,32.70547094344576,-51.02567052096267,0.06060748206076882,-151.3072562872941,-24.113591894823404,0.15321668029055777,18.29625362163512,-5.392347781812747,0.019074336454703137,-1.2710763200234665,-27.029098754950002,0.027058969206460254,7.563242559545358,-54.34441757523093,0.054868190781231216,24.3726174912108,-25.791768741270925,0.0354857692346675,-6.689237983942118,-58.44434360798117,0.058825905896752524,-27.98051242498241,-115.75854261715996,0.11909218809146732,-192.04538365557946,-74.96327823039324,0.2061575185785521,-27.465870091727606,-33.85984297302894,0.04359888744055098,19.971154596251196,-34.087696257668455,0.03950718987807699,11.234114660692084,-24.498462889610558,0.026951438109370018,-20.991530119894065,-52.481929109175105,0.05652430645125069,-161.27094667428162,-29.594949565154348,0.1639639572619026,-33.57748925008712,-79.43207700467578,0.08623747817287132,-61.80524253964291,-51.52639707287183,0.08046649986606438,544.8173189095304,-569.1094044944377,0.7878524133794238,1024.45454212532,-1282.968168751013,1.6418021899454047,799.211767115494,-1013.6547083242638,1.2908273766866811,5.186910515914439,21.489131370517626,30.37194869538865,20.36167182670386,-16.51020223804153,170.28027631439306,4.833646105800497
31,1.0432692307692306,888.1338922750965,589.6814340745899,885.2989297728878,592.1394259725225,891.1176705274659,802.9222562355736,879.0878512230041,1005.1948131343543,972.1175774872227,1034.1882875303447,954.2954116260947,1043.4170103724064,863.0498344697028,1033.8256942396943,900.5391907431003,593.6272539822896,901.0766253835576,794.7737080880142,883.14503989905,984.7864531155648,967.6306806934564,1007.8580969041747,955.9021871107392,1002.7007458202847,859.4882016195905,1009.2929553307653,922.9496654696874,305.9755510590489,948.8217515819985,181.2220053819589,960.7593470679502,251.28157070692708,895.8549387979723,346.1052387530978,1000.2707187675171,428.87053675003364,1132.5282353596956,454.7570917051177,929.9383307328138,344.1413612841714,1015.6260389229457,439.7780679257619,1124.760480284337,453.79064207804447,11,1,baseline,person0,4.9953602440882285,5.558845861565002,6.13698479027626,3.2235756894737477,7.12879775278417,59.23992296670312,48.480056643978195,26.49561091367324,41.387973381361995,-0.9606186299150826,0.6459197439841277,-93.40995175124264,-95.40815850601383,-88.4145915071544,-89.84931264444882,-7.66496458685848,83.021889602767,4.388172647062166,78.28224375803258,-37.76278723529824,-48.498053753254815,-11.48070348596643,-8.019429382748744,-163.0815942700197,-56.39507510278997,0.17255726842269103,-8.972923353054219,-89.96633484887826,0.09041269136376968,244.46266394049877,-452.01821594225987,0.5138895422213889,20.443510424313896,-55.30132103015229,0.058959080947289154,-142.77738216733,-26.441176729914893,0.1452050849158472,20.49663439036394,-8.314133975047335,0.022118698991741945,-1.149606959275831,-34.746116055520275,0.0347651287514443,7.066150546737784,-56.01525968287057,0.056459187037085364,16.5042441511526,-38.56287590126951,0.041946221197833394,25.77997218528855,-61.9079328969548,0.06706115955937617,-20.43367462779201,-98.65560537719007,0.10074950883817908,-180.59536687265583,-81.92229527340994,0.19830771290782645,13.133834266698276,-35.254073036622586,0.03762110136900058,26.15630670916004,-30.282622033846714,0.040014866961024236,42.260527486918164,-17.9106597438741,0.04589928012434833,0.08339912274075424,-66.54508165042216,0.06654513391131636,-143.86698676760622,-27.510966874652173,0.14647376276988586,-11.667532328644159,-74.32168250242378,0.0752319333835775,-78.24327412908414,-63.50694214322515,0.10077272273200698,410.00439428356214,-643.9910651437933,0.7634317882541098,748.034815406493,-1357.6915838527025,1.5501233892579924,634.0456334048228,-1059.4872538038594,1.2347174195793005,4.8052201091215485,22.40586649328757,18.758768271056653,15.256271721135207,-24.249097325826195,171.4364811099214,4.995360244088246
