Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Head_vel_X,Head_vel_Y,Head_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
23,0.7725190839694657,1044.711058618389,872.8217424194755,1044.2101151523614,869.0674163090101,1069.3942173508544,1007.6289728991629,1045.8800482253905,1096.6204452588638,1075.0728852114134,1091.7827881141707,1062.943967225353,1110.5986260355508,1034.4300506360382,1104.711087556453,1039.0265657169723,864.3237514007559,1068.169358226214,1001.9959706014656,1046.400035637765,1090.5327656007903,1083.1774273576575,1136.0030710746655,1074.2007370514073,1101.8728625842639,1030.3156185420708,1095.4174748184507,1035.6120378760386,713.5563239287644,1022.7944345572956,637.2907591661956,1048.6611625780245,667.75379059358,1038.8952432231204,719.8831225955164,1061.447044195693,650.1417198459797,1036.2206284694432,590.4644485376127,1027.1538562209769,719.1709829747518,1017.6182249653791,673.0398034637367,997.8782068669036,648.9364803219709,5,6,trajectory,person0,21.977855954497844,23.09755773392175,-26.534013827284458,17.245433145050256,6.577770753350681,158.19099062902697,53.92188017379536,41.51015385371524,34.646783054239386,1.1094781738630306,-39.4761722204142,-103.629065662602,-103.1228812339207,-82.04333729427515,-80.41745108616998,-19.930215067269312,92.98530047196653,-5.604044056559174,98.080632139431,71.58789638834388,53.663246292953595,113.0003443122158,69.08571353027823,-71.03533134532312,135.54952638499765,0.1530349385027387,-111.89804795478861,137.14253094635492,0.17700069754230938,338.8941714703583,-198.61024074289566,0.39280438793950806,-8.168827449480924,119.29871063687756,0.11957805861244292,-198.67061017846666,191.08523501280612,0.27565118971008196,-287.4056444592701,-26.172400694521237,0.2885948700603719,-109.76274186620726,167.97389445963094,0.2006566438519365,-10.399852438985597,102.52110402837219,0.10304724014717224,234.7759882580228,-16.266367765575794,0.23533881826595507,178.9141152097957,-962.0906554539743,0.9785850448137667,-349.81514379857424,-99.78588297620726,0.3637689613919232,-97.72097925887049,212.78156840382707,0.23414821297568156,-148.77068413887216,305.1159472402355,0.33945317456087265,176.71334040428553,-2.3881257169595833,0.17672947637924158,-611.3128122798526,-78.45238890048073,0.6163263192349443,-12.45854922459303,105.47070357651758,0.10620397714637266,-137.6319481667217,16.904592172068604,0.1386662121523161,192.5370120960949,-28.824371403268366,0.19468267877159837,-115.19196014257803,22.012879569749952,0.11727640235120448,-39.61776665657354,107.2794647307037,0.11436105538058404,-60.52154652136514,-13.358551100574438,0.061978290399497336,-443.6603903337899,41.63370264015873,0.4456095905012144,-204.14343570332744,-199.33650771795857,-155.4999572503393,-43.20677114631799,-280.621542384691,175.02863776624167,21.585728368326855
24,0.8061068702290077,1050.8512180482683,860.9465901427005,1051.7149121447962,858.0217574608541,1074.235991719581,996.033283280782,1048.040360755389,1089.623540517895,1074.2706034004643,1091.434262841046,1063.0107454184854,1109.2877066225649,1036.3275010431055,1099.4030242564804,1044.6069541679792,853.8707992514878,1070.2473143987663,990.6967129189784,1047.2721991899223,1083.187596522997,1080.5278098538338,1131.91166410346,1069.5291095161774,1098.4714808500103,1031.781633648794,1089.029053279677,1029.0083148779854,704.3371440901349,1003.8438057807302,628.8367064419502,1035.4848485990335,656.1853313689215,1032.291036221126,710.3853043792686,1049.841379302856,636.5226115918678,1019.9032763017699,576.3363907801908,1021.9649079178877,708.3066883798485,1025.7708088873899,652.2381377692409,1001.9196441699272,607.3373005460238,5,6,trajectory,person0,20.523046033202327,20.9482106152209,-27.479439753666863,14.209479793185418,-0.5672778307545078,158.0881662759952,104.75932097820464,40.78943896250459,29.64147963527165,-2.7418342888247555,-41.38276527035103,-104.4911304209712,-103.48863539458208,-84.55386436432738,-83.12620475591973,-23.035995332286852,98.67749615524258,-12.544922989734138,107.64576862830894,76.1150193212646,58.067185568697425,116.712564154353,98.22366037710545,144.15282779618371,-345.235304547251,0.3741222437485766,61.86642241008128,-336.40971736495857,0.34205109583130106,242.7246576780447,-619.3223195406695,0.6651882402193827,56.492273483138035,-158.03552097645917,0.16782908822249654,-139.08709252616177,-101.26841072437277,0.17204798841608507,-392.29480255631853,-344.42458146142076,0.5220378381186328,-23.88611755326059,-10.376547904397102,0.026042644992020907,64.31839577950025,-208.31693660611643,0.21802018739695908,223.4382740929474,-328.85938843373145,0.3975841542247917,120.32461061274579,-1238.5210342384178,1.2443521865493343,-345.53229567309705,-405.4779957474229,0.5327334909581598,1.9881689318994138,-39.02964615935252,0.039080251982632236,-78.88633931838885,-121.81234391544187,0.14512512415577764,166.1433834277031,-311.2128935350272,0.3527847629352052,-485.8120759011836,-420.6308105050627,0.642606918603872,43.64726795016709,-190.20073217711976,0.19514456825703894,-196.62525392301728,-282.7759514382841,0.3444179571278446,182.80929211686154,-353.555670058529,0.3980211666668036,-196.61084380567195,-274.48012701374523,0.33763169878946503,25.966687575587358,-218.6857157252144,0.22022195877318287,-154.48914266015345,-323.4596799846183,0.3584592860780997,-564.2119022113808,-251.70020610821402,0.6178090840639219,-43.31365902038916,-63.99192557950239,-28.147908262748828,-90.38861115779385,-212.72758284494944,183.23136051956996,19.93726605664382
25,0.8396946564885497,1055.9153065252617,839.4220157383234,1057.8619913198543,837.3168739408744,1087.5835355031,967.5413664930777,1054.9309531526735,1069.8020627993037,1078.392611696479,1081.2056241677662,1068.5218842226257,1095.7719088442102,1042.6146964015659,1081.8511274372943,1049.030017408259,834.0613348041823,1079.3329074638625,963.1363291837181,1052.0436253209718,1062.8473349786377,1082.2049349362205,1110.7661556328812,1069.025058737775,1082.9213332882703,1036.7453779792647,1070.462307272399,1019.5457843691094,686.37015036608,982.200362810404,612.538043638756,1019.5614453859712,635.6443275144744,1023.9374545420263,691.83860246527,1039.4423013639455,614.6810710065593,1009.4273189255414,552.6577477979749,1013.1384990532963,689.0571608022848,1027.6554141927309,623.4680155184708,1002.7655124485552,564.8224811107316,5,6,trajectory,person0,25.92658639252154,24.887998261158145,-24.464547962315187,9.1488574868736,-3.680009740884891,155.07545009015112,136.8967356484677,38.114433588052414,29.27067728721733,-9.80060212735366,-40.50765917767771,-106.93042544658536,-105.2809694787092,-81.6758507591857,-81.064982922673,-20.80519334636267,106.08566542260851,-17.30652504949948,118.28507449802494,78.36248856584444,64.90234057236648,116.1822883172252,112.98212928966002,397.3927808274942,-848.2820679975622,0.9367515621230795,270.5028844380903,-820.5477884816165,0.8639852334799469,56.10983977265131,-856.5650033752025,0.8584007916623059,187.18695271779998,-522.5678371166847,0.5550820656953221,-15.006966356981506,-462.97030240634723,0.4632134604579882,-474.08314111617653,-611.5617056664946,0.7737974828909,122.72342881316574,-304.53446959082174,0.3283325800901021,205.15172819188328,-590.1394502580572,0.6247814036373028,183.015311802869,-616.4408502539444,0.6430349339002565,25.183805568245504,-1265.7821240962016,1.2660326258609576,-309.608911363017,-650.2822310625951,0.7202254216779208,164.0816325778114,-402.4021611282867,0.43456907555659724,49.93258768015313,-629.5594567376853,0.6315365174558678,131.68665556287436,-589.7817824084167,0.6043044978437477,-311.8978218831678,-704.9777796977887,0.7708916403510212,147.78420620265544,-552.7826652166941,0.5721965104463855,-248.70890908228404,-552.185897894048,0.605611581205277,150.77172511048744,-640.8452834030479,0.6583424567447592,-281.7253401506273,-534.9264040570883,0.604578716992613,142.05836890170528,-605.585059616146,0.6220239903776253,-262.78626392305927,-573.1109346956507,0.630486133054774,-644.3843247983478,-485.2556425496475,0.8066623808459733,160.87813342518578,117.29822309494988,89.76155106069771,-150.66852775610198,-92.6745182334274,187.7615161817942,25.254574687399653
26,0.8732824427480916,1059.2290789639226,810.955316557011,1062.0254616896668,809.318500364656,1108.2431605406543,923.0397783513687,1068.5169619933417,1034.9359258700822,1089.305152954423,1056.4035870490538,1081.3168978261328,1066.528182554891,1055.4500829495487,1049.1943014375915,1051.6067461819564,807.3887687529916,1094.7092571121693,920.5136617224344,1062.0208383290164,1027.892806725383,1089.864041866012,1072.30377611047,1074.9194890232382,1053.2002126827438,1046.717688527593,1037.720718104325,1007.836991783625,662.3464255447624,959.8639596575321,591.5305145042992,1002.3156245496621,609.2939409897311,1014.6160905081214,666.5714661386994,1031.5111613372976,588.0478804546357,1006.0821201792871,523.4245184808849,1001.054772798533,664.7204786312407,1023.4901869329251,593.1259340613034,1001.3775746516953,527.5878982651977,5,6,trajectory,person0,38.00733119452417,35.417901989287884,-19.361642739392735,2.074922037904421,-1.1297833231880172,149.022757210166,148.9979131569648,34.27978127416645,28.334533851368587,-18.981780094278957,-37.868074630740985,-109.83830700725258,-107.86202662946444,-72.27263180610449,-72.88578063355267,-14.104062916313376,114.85843729544226,-16.697269864408234,129.33602592314816,77.7084157761037,68.58557433957712,111.6372618747375,116.14824006013302,615.0933817999146,-1324.9336469463378,1.460749477886122,457.795864529135,-1268.9930539609454,1.3490442633883832,-124.01017523512184,-903.3665161111189,0.9118385745254399,382.14446313312715,-972.2827740820572,1.0446856864531104,175.4932653171971,-884.8788180281781,0.9021133015129739,-513.4551203537487,-784.522871532131,0.9376098850665469,324.89611472514616,-738.4242869434877,0.8067390612282843,404.4925359380726,-1038.05998584728,1.1140838145520595,123.95786782850416,-833.5879405646874,0.8427540611895418,-41.32269349742195,-1108.5750801738523,1.1093449749200404,-236.131668975201,-792.9427187049986,0.8273550146341584,380.94245046805923,-870.6654872501879,0.9503554815211078,228.0325017733329,-1145.129935780882,1.167613545522033,76.71624303508543,-794.1150347059032,0.7978120519842854,-99.5956899452978,-870.3529637588182,0.8760328663808445,296.90288223431884,-974.8064047767434,1.0190185711128164,-277.5224291912608,-752.271558813808,0.8018299052195391,98.66004306012583,-847.5312710799801,0.8532543932234236,-348.6026883405588,-715.2518071801364,0.7956814576152419,297.04884183041423,-1040.6916366309974,1.0822555599240389,-359.76548622136175,-724.5694010015417,0.8089697286943596,-665.0156393241442,-625.4514355940555,0.912926776270893,359.6767202414423,313.50395190568116,151.92740550064588,-210.61035086703714,75.92719561779336,187.13106910154676,37.565675201148096
27,0.9068702290076336,1060.692726846348,779.1174367694969,1064.317663835657,777.4982810769911,1132.16477182959,864.8775644022309,1089.6067585258832,984.23664672394,1108.1219360379853,1013.3349852413392,1102.4789822503608,1019.3962912035264,1076.2110297701963,1000.24869424508,1052.2554581778309,777.2863623503076,1113.323811369435,865.2767780468585,1077.6076975559422,978.2359024516786,1104.402312252586,1017.8810847130027,1088.8278883836144,1007.8771210108819,1062.6024687231097,990.2672416336829,995.0425709636186,635.8771975363982,938.9549315820625,569.4456116751144,985.3594368480983,581.2449144490743,1005.3983845601217,637.9228947681178,1027.101583714643,560.706993279678,1010.3479917782971,493.6287238272591,987.0184007498925,639.2422881536282,1015.3780907045975,566.7041483944661,999.226341537073,500.05290080888466,5,6,trajectory,person0,54.69231490079965,51.40669282084701,-14.131854532494176,-6.037740967674493,7.893973121086613,140.21697914626617,144.16879571576774,30.140213753839895,23.851946879309185,-27.17864732589532,-33.684162119825025,-111.214158033556,-109.74679302209248,-56.116787734147636,-57.935044802636746,-4.770503095257741,124.07775376569477,-9.555870810731328,139.889736539458,73.9829056151838,65.70204661006984,103.86517892715362,112.27333749196367,712.2116088296793,-1731.6477334856947,1.8723913182446408,554.206047204952,-1644.552673068287,1.7354243968708594,-241.51922861611882,-786.6486187172051,0.8228897782333984,618.1100076147345,-1457.2442141406882,1.5829152476238264,414.0909809566601,-1349.3920475031618,1.411499287415486,-504.83195202382905,-835.0960174604671,0.9758281909037689,560.2269508969715,-1282.2697356387785,1.3993105128764167,627.9007604006649,-1509.4558109419606,1.6348443993537076,68.245109346531,-947.37471061002,0.9498295832690932,-64.04807682170905,-819.7919697220484,0.8222901128952698,-131.2851519472131,-814.0127772544181,0.8245317414479892,630.0529680849694,-1403.2449470519907,1.5382012625204882,432.8439592366342,-1620.3119484245947,1.6771299005310087,19.31392533171697,-896.2307360799082,0.8964388211172323,127.00663169779905,-887.1020680965875,0.8961477354300812,472.93322854833696,-1412.8194131032103,1.4898739989363037,-274.4362452699897,-852.9461021695903,0.8960090992418477,43.5767892267586,-947.9005118555367,0.9489016371233121,-380.9248016865536,-788.0611066126642,0.8752965282094503,464.0633088016522,-1478.421468148928,1.5495434140609192,-417.90107690270617,-758.5552164925504,0.8660527273466099,-622.5187904287538,-657.5277887780007,0.9054680764401172,496.7574694368387,476.02990884869274,155.70505797811637,-241.53610312064515,268.66183959090404,180.1945414998424,55.09737029940837
28,0.9404580152671757,1061.1964819422135,747.2415560346442,1065.8320720070183,745.2849998810419,1153.386852309176,796.8452304409648,1117.0172774719688,919.2838354491943,1134.5800043452386,950.829265079612,1131.5980549272851,954.3448827329668,1104.4972381939779,936.5926785893129,1051.8785527927466,746.9679137000044,1130.27031950401,801.0189902461881,1097.9454163417483,915.9983956855751,1125.3974712093834,949.3735930786362,1110.5789334426145,946.7847993825418,1084.1561903883694,929.9838850903675,982.407708957698,610.7111461725641,921.0201774006282,549.9422187407939,969.8034209759816,555.764053243957,997.16470262165,609.682517167934,1026.6308968203168,536.5032552889402,1021.4867931970408,467.9282234332794,973.0009254648901,616.4063183975443,1005.754164925883,548.4531668452365,997.038867134453,485.064155577581,5,6,trajectory,person0,72.64693358696402,70.04911017064177,-9.18250548582674,-12.901899504882827,22.72806882893079,128.96252964918853,126.19401354178824,26.465007310586724,14.67463856111078,-29.5273525266936,-25.959425101042072,-108.75815807504516,-108.80103731684312,-33.919793009602216,-36.56049566772243,4.883076432031049,132.11839783108235,2.955636283621734,148.3794245831297,67.48253337966852,54.62716344375527,94.08347591898844,105.8697709374288,631.8392142785738,-2025.5081247558712,2.1217690628699937,504.5437649157608,-1913.1295913381364,1.9785422017154435,-286.53051750263603,-543.3814961247876,0.6142989400862913,842.1575689807685,-1895.2131933876058,2.0739002915719076,647.5879324384058,-1818.8850302983035,1.9307285888190266,-463.1450180107475,-758.6347313341685,0.8888362972418721,787.7288518750456,-1860.9657593605093,2.0208192154640194,816.0859049857348,-1933.8223356799251,2.0989676105864397,45.08806146552565,-959.0772356066684,0.9601364888106524,-65.12707880527759,-446.25582393199454,0.45098314468163014,-14.013632535623232,-720.611290178787,0.7207475379284896,866.9542092447851,-1936.7578431007464,2.121942634412982,625.0831416682908,-2039.6548645686319,2.1332887522687556,-11.221501237739819,-902.6629029976646,0.9027326506436997,331.6324967853225,-765.1739890025756,0.8339492468790776,641.7130768520489,-1794.7999334487076,1.906069902734527,-245.13916680449887,-840.7930603691075,0.8758003091267174,14.998163081451041,-949.0319036967487,0.9491504091186458,-376.174300630816,-749.2619837868771,0.8383916893691933,605.5093547592304,-1852.9803150817106,1.9494044287374683,-417.3384687125741,-679.8890995561336,0.7977597289676926,-533.9665449472442,-580.6691987263579,0.7888580287177205,534.5579654289835,555.0356074597971,147.35561934396196,-204.36472008506584,441.65148584717787,166.03819084068456,74.83836506544294
29,0.9740458015267176,1062.567267208654,717.3817322006016,1068.3917654340132,714.9287948421542,1166.1066788700705,724.189857930736,1147.216757553837,843.8583569850167,1165.9654826738304,870.6991041858215,1165.569301764915,873.6233673584559,1137.3205507944147,862.1650316004213,1052.2793282613654,718.3657587777856,1140.4249307511611,732.4390138848718,1120.7747574848815,844.9568456613486,1150.26806501921,869.1087577912198,1137.242076624856,871.5388760013984,1109.7136829480173,860.6642265207718,971.0453240943187,590.0826166728616,906.724641308139,536.2384412659778,956.0867453383955,536.392546582124,990.3660919685634,585.4169664330055,1029.718695666769,518.3115203145744,1037.463752343,449.5684706821762,961.1861661607979,598.9770288844435,996.4079179322785,540.5471730464523,994.7961554818579,483.0990920981125,5,6,trajectory,person0,88.68031000911802,87.88138626780469,-3.6665239131133784,-15.66122977696394,41.30348486344062,115.36064389480748,98.58469261815344,23.892650117498548,1.0716152604526066,-21.317256752443917,-11.669401742623656,-100.81216503479632,-102.98618179898926,-7.045372648602759,-10.01831315410903,12.701860803067158,136.2633563491764,18.148161517849577,152.0274585479568,58.952363190761744,35.8062545342948,83.84624915576322,100.01688021563731,378.703927153906,-2163.1485906454504,2.1960483805356357,302.33047122199935,-2041.8129325755551,2.0640745542402543,-278.2632627641353,-235.38299719107545,0.3644661833020946,977.2395342402752,-2215.9140353510893,2.421832388780879,793.8344901985611,-2240.276355211315,2.376764890675496,-408.38284284631237,-576.7425847045728,0.7066884429102737,934.4312866012514,-2385.6934266105814,2.5621660670519013,899.12088425562,-2245.622199728922,2.418933117806272,76.20905430371228,-903.7870136577936,0.9069943693399309,-66.77164238407971,-58.50529904781085,0.088776811405576,91.93219292846216,-541.6175640095269,0.5493642814565304,1011.4166672112603,-2403.299662286576,2.607453344061885,740.465406610747,-2389.7030506026285,2.501793294508307,11.932178724787914,-851.5641579115165,0.8516477510853127,475.67764730014613,-546.6199114532999,0.724612000824038,760.9162557531573,-2063.8352892311455,2.1996385269732865,-202.4131808078065,-722.4516241535515,0.7502715808337926,40.81201588720318,-889.0083914226301,0.8899446840453791,-338.2891857051556,-614.1675828320525,0.7011714433480755,679.6917476705598,-2115.100693903113,2.2216281905847546,-351.7576065536496,-518.9174832309577,0.6269041140167319,-425.6170972991118,-407.99882936384347,0.5895871083017236,477.3573434777671,530.9154928928056,164.2258150057843,-82.15278764605141,553.0407955729069,143.30872899777916,93.76679238619356
30,1.0076335877862597,1066.799759654996,689.9305084664677,1073.736624288233,686.9861928336202,1166.7187674331587,653.1966108657748,1174.9690792396098,762.895718496351,1196.2737120091535,777.7011389920616,1198.0920242663628,781.7077286380869,1169.3484303452262,781.8212665510016,1055.4032481117847,691.7522691576689,1140.320004019973,665.0105215940899,1142.6760257636083,769.262052779941,1174.0561859969935,780.5036778679208,1163.3210902138069,785.7807248171205,1136.249057621318,786.3369251071807,962.0803016510796,576.2917335789596,896.1484044724879,530.7548517617605,944.44039183982,525.4507418863175,985.278297002729,567.8588094531301,1035.3162983176387,507.60677986763045,1055.1631808900206,439.8587040662464,953.4585002116426,588.2767242907955,988.6131713801346,542.0202248799467,992.9956659744804,491.3806504218158,5,6,trajectory,person0,100.95825274507784,102.19489191894876,2.6974338150466832,-13.065151191532443,60.94272234024332,99.60433462831476,65.8634957118453,22.852818251558865,-14.807979723109884,-1.1897273625938307,10.28159446911676,-87.00316134667035,-91.17010767198428,22.730054290356357,19.799747138913354,17.278699022512395,132.22604567834577,32.832133664317034,146.48577581784025,49.686396391446905,12.793782887543172,74.98217471888147,95.2121053981366,18.223545855582046,-2113.6625830704284,2.1137411413641707,-3.1239549512825144,-2007.5301113846367,2.0075325420053716,-232.07086325700953,43.856770497220815,0.23617853816826692,953.5573229900688,-2392.0530048804467,2.575109540657554,776.4433591255794,-2553.2540466228156,2.668702028426178,-346.7437064348627,-325.7673670796968,0.4757684052206747,902.3586461198471,-2768.803054632391,2.9121334930886844,826.262304735503,-2410.4785550034503,2.548159386764954,159.1310249779127,-831.9274688904436,0.8470100333555566,-53.605483060558605,246.56457736480084,0.2523244709203582,166.65589710543918,-318.7093178521931,0.3596523562078094,968.2901472021912,-2736.579243720071,2.9028351255847027,708.2372382021887,-2638.014879534575,2.7314323147795703,93.00761372839486,-792.3561682352866,0.7977961604018637,526.9602590135687,-289.08623333790973,0.601047389882984,790.0304732278044,-2212.9264739046394,2.349721627669237,-151.4775319373434,-522.754219173565,0.5442585932675685,126.01284328882318,-817.2977975389844,0.8269552143470698,-266.9131681964379,-410.5922012048078,0.48972297786286206,652.0604873893627,-2253.64042442372,2.346077160242429,-230.0736907589448,-318.5772504017924,0.392969932250559,-314.8834148796122,-163.2614147846524,0.3546912101021567,365.54784054789394,426.152100068152,189.47237781567412,77.2923397026194,584.7136612411699,109.49599138798942,109.73321563702672
31,1.0412213740458016,1074.9194920708237,663.9316326238951,1082.599194536641,660.5440389505558,1154.7417731697878,590.1668750654449,1194.7672985217614,681.540746276412,1217.333855772868,679.3220832167369,1221.175066471027,685.2332100842972,1194.2632061459249,700.2773383293869,1062.3233857064645,666.1444797093426,1129.2329812622638,604.2428134141861,1159.5640591924955,692.7782743926999,1190.6486275463124,688.620566220657,1182.219551878784,695.1733092310974,1159.5122028907886,710.2982727058196,956.7434726296882,570.5719650035383,889.4903318077355,534.9414152004871,935.4464258248728,524.0843535178216,982.4006586703966,558.5036600488719,1042.051313445842,504.2632258512182,1070.8498395391407,438.18308601500786,951.0645995350384,584.4918213064329,984.198459170576,548.8004609690286,993.8038348199328,504.53234054271456,5,6,trajectory,person0,109.324111421025,111.92652877812462,8.817362760686658,-6.755248985460749,79.24298965657992,82.37671082902037,34.40960940311728,23.54078991469932,-28.419300407352676,27.104654249854637,37.38619082175874,-68.20417895273275,-73.4999460834861,53.09452060392574,50.40117083027199,18.13866247074911,114.42325988476722,43.966647266225664,126.18784446490857,41.56030421906668,-7.740280962290851,69.43978830541273,89.63403146805997,-356.58778375036286,-1876.5671340552815,1.9101463441674955,-330.09090483179455,-1809.2204026289571,1.8390863141086007,-131.43802260276692,201.86611992493704,0.24088562464222418,741.7808249753476,-2427.785135688986,2.538578235424998,562.6587450254519,-2697.629873129325,2.7556835441961316,-267.7748972632003,-40.68110824385514,0.27084746292381195,627.0179166014958,-2929.0127969471696,2.9953743392804117,589.446983173155,-2422.159400184551,2.4928505582714577,263.8628869412377,-787.2550360639626,0.8302976062310643,24.06139062597005,391.56168314494147,0.39230027048952576,200.5197685896891,-99.546721852275,0.22386988950458853,687.2451201843204,-2872.309529669652,2.953382448896224,494.0022370365383,-2735.610824043539,2.779856973087154,206.03136929614544,-762.4137313024465,0.7897617506644417,467.0346097806186,-49.88771925278276,0.46969150648609687,692.6072796137877,-2263.878060131435,2.367456169587619,-85.67514125807669,-278.5283118085964,0.2914073614522085,241.74657874395623,-774.0574398584139,0.8109292993440118,-158.89195495506323,-170.2931098591354,0.232908558483662,502.80281345096114,-2277.130674711043,2.3319808701882985,-71.2729519625332,-112.6868843071568,0.13333479506980955,-198.2289816096733,124.64541147117805,0.23416064517938853,249.07442876115408,289.73737012546354,182.20697542700853,187.8629974989529,544.8488678272948,61.32873928084148,121.29869955665848
32,1.0748091603053436,1086.319042990735,637.8652589985146,1094.251390999418,634.020921110944,1132.4122975896807,540.1107142678495,1202.2897021398362,604.7950734639207,1222.0143314166412,584.7561123651359,1228.0220003170764,592.3616598343506,1206.5712772738668,622.0063469591882,1072.7953097551779,640.1874043911524,1109.1392333012411,554.8130741095739,1167.4106103647027,619.4285983098918,1194.8109182301207,600.0996817576536,1188.3409468993982,606.8527652462756,1174.558050246807,635.6882317731115,956.2526517234963,573.0867117401094,887.7658614195209,549.1499483594831,930.3162005543406,532.4549212154635,982.5736102932223,557.463122515971,1048.6648856350032,506.6686086257326,1080.8858106762987,442.466467169304,954.6991257627978,587.1991294606642,985.9862589996976,556.1912861115021,1000.4190209885415,517.9570262077762,5,6,trajectory,person0,114.8408294876806,117.721686598239,13.14657927288061,0.2955989305715602,94.6397924370072,64.87655151082214,10.516609808684462,26.002308089893965,-34.82863149308449,56.305710878257365,64.09952639035228,-45.948037751003774,-51.20194962325835,80.79138393127708,78.41832916958087,15.468189265082335,78.12886909970705,48.88383377046966,86.41495883475035,36.7564973712326,-18.741184265899268,68.8539436107946,81.44719746315317,-664.8093865895535,-1490.30842374659,1.631867249008823,-598.2456779304524,-1471.6581474782267,1.5886080681532222,53.22767673066538,220.04502128728177,0.2263912475416497,366.44484494554524,-2330.340879430917,2.358976565956946,182.25062447737932,-2629.5434686390186,2.635851692258978,-152.7407978272087,249.214629179796,0.2922972506167574,139.35052484870445,-2815.4868594453965,2.818933277764004,223.9624713563172,-2284.927986008267,2.2958778473211123,346.9176674144954,-789.6655538611706,0.8625100317788679,196.952133656304,399.689505027971,0.44558034447367073,196.90408108638877,71.6148053321336,0.20952302377360477,203.85189405283123,-2765.0393369870476,2.772543620900255,123.92274535883982,-2635.5081510576047,2.638419993311972,311.77773872305966,-772.8129242461163,0.8333337712136104,298.7982315835692,127.52793891199785,0.324874988881278,447.9559099178221,-2221.344400496538,2.266061659101011,5.149241497762222,-30.97964018409495,0.03140466197777437,339.39572057008985,-776.0670329374641,0.8470357104358998,-14.613076979801072,74.87086874791385,0.0762836090250385,233.61322808162453,-2183.8199015563364,2.196279695933158,108.20975814465477,80.60394731915468,0.1349309011351875,-51.342186558209264,423.02678268829226,0.42613105846932303,164.24774243906458,172.5376532806784,128.89258252213824,209.9229720455076,458.4048100536308,2.6625148315700358,126.73942168228086
