Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,955.906090928394,534.2722712833729,960.2771096751492,535.7275052402409,983.5756992146064,646.4400022009585,950.08076683361,748.4287084919266,985.020542572696,770.3043512059697,977.7489152213302,773.2155691063116,938.4306373677368,763.0017008665629,951.5260944739689,534.2691438219802,976.2895903187948,644.9853723182813,951.5248700305779,742.5972314529346,986.4894657389673,764.4681188436065,982.1181962827748,761.5735264797366,938.434713248294,755.7033785336002,969.0151549065824,392.9798172743907,973.3841040052869,323.06747238693663,993.7681091711862,355.11997124214923,979.2053409405712,401.7145768836433,1050.5812859493421,411.8956175192385,1117.581227057289,391.479541474209,950.0805501898748,403.1719212313152,1018.529364943797,420.6286171328089,986.518973813837,406.0326098131057,7,3,trajectory,person0,30.066385396097477,26.845084668773385,3.8746888823630976,9.269869948364295,17.909478489651033,17.18532497923172,87.15808394941898,80.94807445321155,25.05231668868076,169.92517331216894,-8.911875028473071,-10.357680488973733,-108.18173675297756,-104.23628251523412,-78.11535129911907,-77.39119778869971,-9.405165290423398,84.6993239659442,2.862405226111747,86.42344939465686,-8.142592386692778,-14.352601883105898,16.909724573720318,155.5727417682065,2,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.81467526506327,30.066385453858487
1,0.0335429769392033,955.0732439549698,543.9313611041586,959.4327419548399,544.2143333426309,987.0551273926408,653.7305143952187,950.0701797444257,755.0253717447404,985.3723707563729,775.8343222468034,978.5757541685052,778.4555030051702,938.251128003487,769.1162557740008,951.1472399040011,542.7691255924565,979.3693846719424,651.8754341648748,951.7883985638256,748.3830297591061,987.9150636562458,769.8561365358081,982.6323334537084,766.6247459266723,938.6413076923166,761.2992342900972,967.5759015197297,402.9758935754218,974.6610989310142,331.74961723086784,994.5443703580388,365.3341811458023,978.3467365381072,413.1407475127601,1045.5294724665157,434.80948166539105,1112.6771011456103,429.8357288511061,949.5474466389936,413.30587107221726,1010.5969231753571,438.9797195803884,999.54701840053,436.71985792959975,7,3,trajectory,person0,34.22843327986379,30.5030204770636,6.084086129561017,11.910607123444528,19.615835144751383,19.2522431251812,77.794105822958,69.51530146291665,22.63209519930886,84.64304049289012,-8.135884195040912,-9.888382580796575,-110.04648017851952,-105.95747535614912,-75.81804676659823,-75.454454747028,-6.631274005198991,84.9297102950301,0.0,84.39956781655921,-17.27618420087891,-25.55498856127454,5.355911395628154,88.28366698693064,2,-146.2042537419202,1143.493836173747,1.1528026011332486,15.327714408458755,150.58947976176935,0.15136753365206032,24.650136112653115,156.21552935972147,0.1581484139139888,-24.829250395206536,287.96161528216993,0.28903007378316936,-15.893149610646061,302.11837963189436,0.3025361259683673,-11.294601867161125,253.4057065323279,0.2536572887470139,38.07041122324531,258.8364431596995,0.26162121572661373,-150.60718945676743,683.1195748571754,0.6995247522919504,42.500637908867944,160.630277448762,0.16615772704249107,-236.4859202216143,547.0922417184642,0.596016368409122,6.159096862423797,166.82644974056421,0.16694010544863602,-0.31562759630792603,196.66302322450926,0.19666327650220675,7.85644439744816,172.48911200273935,0.17266793992534848,-25.597143748457793,340.6427118805443,0.34160308974804476,-25.17271266172013,253.01356280250192,0.2542627153649648,10.488877725866107,164.86226165485306,0.16519558672646617,91.81636915321107,205.409968801568,0.2249966687032052,-5.351622921697741,182.29016817799092,0.1823687069709501,23.142286633042854,304.51113275265766,0.30538925226817104,388.3985792407837,914.8635844729815,0.9938957865646738,-42.907741595549204,298.00802472449044,0.3010811470169179,103.73045255764987,217.34839479138722,0.24083257982716452,124.08105253478351,109.05221128465222,65.86765543208809,78.72697703207956,50.870757780179275,61.619997226118954,160.74775706162833,34.22843341192129
2,0.0670859538784067,954.5104987842552,554.5088583302075,958.6487436024436,553.8071996172783,990.2369243343701,661.9334460814844,950.0238671514376,762.4904013334789,985.7664364673066,782.3937585450051,979.2676429433582,784.742155842233,938.2463694102722,776.1579101064272,951.145907031522,552.3525223635762,982.3763899140075,659.6749126436989,952.1094173193728,755.2116605506154,989.5105961992551,776.2622672583722,983.4364219607015,772.7526020013765,938.8073185587797,767.9666941805749,966.4516666020544,413.6041901962029,976.1541882083264,341.4688621199577,995.463957767417,376.2489435030119,977.3793194491433,425.4364821245032,1039.2031727630467,458.30465449142235,1105.0205030455363,468.6843467406934,949.41434873533,424.3353988799688,1000.810025685451,458.0447446410364,1007.93160604681,468.2411839011572,7,3,trajectory,person0,38.12392735673286,33.87542857689176,8.2328614982526,14.281382910645211,21.137155543027795,21.17977587892013,67.98342224554649,56.59077536212735,20.124830501312378,23.37111069245977,-7.510097465391732,-9.377832109187317,-111.79146945334664,-107.58559100939786,-73.66754187089238,-73.71016220678467,-3.911601910043966,85.1526821756351,-2.827719849445365,82.41566339343484,-26.863895729987423,-38.256542613889266,-6.739064787161622,26.90955502626493,2,-228.2623308584564,1158.1744208333205,1.1804540146746645,23.971888614734915,182.6867092271196,0.18425277520838432,20.62693410030636,187.42083770493647,0.18855248822648435,-16.77684040193019,315.34163605158716,0.3157876023557028,-3.9679812529698575,328.8177977685917,0.3288417385378723,-0.03973626078510728,285.705016239007,0.2857050190022949,44.512724079872505,289.75498825599146,0.29315411616458775,-188.60280990966888,700.4498398760575,0.7253971312930713,47.56681393846679,190.98277216644286,0.1968172275301025,-291.7718814178229,568.3760596205678,0.6388913647373076,4.949198956430035,198.77364798486883,0.19883525266793833,-1.3806941784559514,222.55119461426668,0.22255547744472978,9.570371649752143,203.57855547187089,0.2038033862857239,-28.841121964738416,366.5665881125908,0.3676994340989536,-23.37295088081758,285.98732581292506,0.2869408394748041,11.74808400721091,195.55319464013672,0.19590576666296397,89.64634377906891,232.5219521499437,0.2492045849991041,-0.14186556021635024,209.9293197854593,0.2099293677202473,27.41519964208913,325.39635277431125,0.3265491993103637,249.96551920472302,939.7295305270547,0.9724064743387333,-33.516253483192315,316.85609300703703,0.31862379528722223,94.85732132530359,244.5499008967936,0.2623024312461542,116.1344171666588,100.53991647612679,64.06036567911772,70.67875315592028,45.354364373615475,57.46457022084178,158.82022404652747,38.12392758245426
3,0.10062893081761,954.3969902275452,566.4633058248837,958.049275155696,565.1077002566954,992.7101471021624,671.6191078265423,949.9376985951415,771.4006487528327,986.0695943087941,790.6371255917477,979.5877391857568,792.771788398348,938.5025844407617,784.7476083480896,951.7386636533014,563.6016397239724,985.0956625949694,668.9625677838935,952.5049276008823,763.748419884757,991.298699899796,784.240472952645,984.6046558458208,780.578256137036,938.9094518191528,776.4125613947041,965.9424218629885,425.1543217007593,978.0407718319154,352.793175748997,996.668854641271,388.1784046495402,976.3196745970793,438.9622146713578,1030.620764084251,482.28989113720127,1092.2544677988099,507.4138625530572,949.9485445864572,436.6278071607942,988.7013009509326,477.739477359378,1009.3102318988847,499.9807160772256,7,3,trajectory,person0,41.290001357979165,36.60606939585965,10.33694506604892,16.10274152821687,22.301531765809223,22.75011807018901,57.27427809854593,41.799659171130834,17.550429198805908,-5.33553418871925,-7.11096498927429,-8.663229098005086,-113.21370326058486,-108.97835760284512,-71.92370159752531,-72.37228790190507,-1.5490257544961186,85.32617967332152,-6.175233210089069,80.53277668597379,-37.39954187424879,-52.87416080214221,-19.849112415165237,-20.852230695309963,2,-380.58742579302725,1154.6236901560972,1.2157313249815709,34.82797270011676,233.30231391934586,0.23588759476182947,9.542869226508074,239.38342057917873,0.23957355530454985,-3.3839738469167555,356.3919659350322,0.35640803114132236,15.925713811727537,366.4674218721077,0.36681330354010117,17.67155678679773,335.36431130681353,0.3358295776395557,56.24377427824582,337.60610006573455,0.3422590260996151,-255.8630587365931,715.0598675022844,0.7594580429085137,53.30784157237366,237.85025726050725,0.2437508376436782,-360.99135614783387,587.14921916556,0.6892452138246438,3.0448478248735316,251.79241632122418,0.251810825849798,-2.5689000845796723,265.63675118948424,0.2656491724627587,11.791150267502754,254.50213764909873,0.2547751347612079,-31.59066215215808,403.23590155310427,0.404471460348634,-17.87165306866046,336.8961753126202,0.3373698696144608,9.037893149345784,245.75538008101614,0.24592151258347386,81.0683168011749,276.8882188670515,0.2885119715650355,7.638410596466692,256.0803788295621,0.2561942734292323,35.92098805177078,355.6470604308745,0.35745649941739416,41.10028321497738,946.2348029990407,0.947126990264233,-15.181858783404996,344.33829547958703,0.34467281669709127,73.73295376481052,288.7537907745396,0.29801895939277134,94.3885811621557,81.4072294154804,62.727991364927874,54.29925378635519,34.71296614167137,46.81582657720361,157.24988127084683,41.290001663059556
4,0.1341719077568134,954.8032498654702,579.6135973845745,957.8317651891189,577.9990858874106,994.0577257476543,682.825475029404,949.8048958186855,781.8468058586434,985.9605407554548,800.6401153938028,979.2519020924908,802.6710290265116,938.9669697426178,794.9618406202003,952.8846908470035,576.3871847224773,987.1666599855781,679.802758699673,952.927634955133,774.0706585425237,993.0310511353354,793.6842097530538,985.855768162647,790.08477003392,938.9369969464196,786.6869044367311,966.3064089467176,437.4520945056825,980.3615836849766,365.6562309051085,998.2550076195844,400.92941583038,975.3533923885184,453.4308520497037,1019.3386919115519,505.81190872719475,1072.898809929557,544.0859523686386,951.2843907969544,449.8734995685474,975.4294974126312,497.10647341165594,1004.2731273920027,529.7940735838915,7,3,trajectory,person0,43.181682589760115,38.32549152826739,12.353785616065393,17.12461680183694,22.98852014873186,23.707826994123348,45.383685461236155,26.194132916691498,14.942404915263246,-7.762601325739245,-6.974028594258404,-7.605284247659934,-114.09866283815452,-109.96177862205327,-70.91697995048003,-71.63628679587151,-0.8355530520755973,85.37519141143298,-10.081124538850728,78.89289341872839,-49.24112178128162,-68.43067432598134,-34.29871721490549,-50.747062572157546,2,-577.0405502271002,1093.2866776270173,1.23622471908756,37.298785945380295,283.41294555085574,0.28585677731831305,-10.012143342992957,295.1211112271272,0.2952908960775036,12.111615455637706,392.04306712328236,0.3922301081105016,39.824915150447865,394.8872049061417,0.3968903229675996,34.165935712245584,381.16906026792435,0.3826972219243639,69.18920336938726,383.47983184157437,0.38967156336090597,-336.3467766485934,701.2501494016789,0.7777409119994754,51.645721209517895,281.54140336218626,0.28623913486174546,-395.66564298560917,577.378569808535,0.699940936017722,0.8211891066439009,306.3038519404299,0.3063049527270065,-3.959182773091126,311.4260587169829,0.31145122439352263,12.601962998597516,307.7317399846665,0.30798966421847407,-28.80728834272107,431.34625184193544,0.432307123281293,-6.484515878583117,384.3244341157008,0.38437913523568523,-3.251159058925891,298.21413347376915,0.29823185517100187,61.74160970752436,323.1731916766753,0.3290181426422643,13.84448681158849,304.51179961230025,0.3048263537133854,47.2871856659693,380.1395208287867,0.38306935824227367,-150.1686781114193,888.8107206674765,0.9014073047513925,10.85136493367677,366.6273517467731,0.36678790488479296,40.174688368728816,334.0898222353114,0.33649667889408125,56.395746722469504,51.260272322405775,60.127058897366034,30.464656594798253,20.48084116588104,28.551697294792394,156.292171361913,43.1816828876745
5,0.1677148846960167,955.736757608479,593.1705829188129,958.1771826445545,591.6630945166049,994.0188893974567,694.9849262283215,949.5914751036984,793.2988637479023,985.1430094007018,811.7619734119855,978.1138858567562,813.8101268840172,939.4783251037384,806.1887476149376,954.3776159750453,589.8973459826145,988.191888050426,691.6652199282897,953.2825864734173,785.5797406999552,994.1422867684145,803.8394173843019,986.6122868808244,800.5751364501795,938.8825030659824,798.0780401548998,967.7000795076063,449.8685323241436,983.0598069738512,379.3448328190581,1000.273526700949,413.8472454588943,974.7840587230968,467.9387831776591,1005.5355404042448,527.1185188779011,1046.7011621097024,575.7313311889204,953.4821530389148,463.2118770367041,962.482368636676,514.6814792573265,993.7760930849811,555.0230581460038,7,3,trajectory,person0,43.40978441189587,38.72860245663867,14.099098363413574,17.251522013499923,23.111365991499685,23.851785412633507,32.256619036520036,11.10061352163367,12.225432968728136,3.652831363929748,-7.071482755558162,-6.2249079570902675,-114.32306095304568,-110.38229841892228,-70.91327645532179,-71.65369587645563,-3.89769611655929,85.23493517649841,-14.620587077947365,77.658157403063,-62.5084429172633,-83.66444843142027,-50.28301154506196,-66.34849351201471,2,-781.0173756294188,943.4278560796539,1.2247629405979414,22.55371428566348,312.74404878473524,0.31355623112664843,-33.927109027838355,332.0843548768848,0.3338129228789437,27.83019958845053,404.1676312394812,0.40512466495002036,65.52078683844584,397.650378269422,0.40301215471216684,44.50783037974226,402.77168256784284,0.4052233646319559,80.44078179957386,408.09144455962326,0.415943922301176,-411.50645431159523,635.203315117937,0.7568492673425259,33.12871231116839,302.7521275065847,0.3045592919107205,-385.9862766331639,523.9548617740529,0.650779611639609,-1.6245988105343832,339.5982335979062,0.33960211952241,-6.362605065555918,341.41447582353,0.3414737574764362,10.581992138848955,343.1145118184276,0.3432776526050371,-16.973259900380178,432.517696752171,0.43285060881954274,10.297757890173623,407.35825725785446,0.40748839685777677,-24.372653513575123,331.57039216707113,0.33246496236613887,30.564611683276233,353.6496253781384,0.35496796055059265,15.244781703406987,334.7021647806088,0.3350491642699775,60.177100113183236,385.11279580008284,0.3897860295944281,-312.94283527808335,752.1391022579744,0.8146449823679744,41.54880359649722,370.16505246287153,0.37248955575309856,-1.1578086902670015,362.503638867728,0.3625054878388842,6.800285572422224,12.017744552068702,52.03213628031775,3.7833616227026856,3.662341687515847,4.291760351834135,156.1482116318202,43.40978449772389
6,0.20125786163522,957.1490072355642,605.9145107402519,959.1109773701828,604.7611185733255,992.5685512033841,707.004712736011,949.2719439356177,804.6866729243177,983.6170550852393,822.7334520655097,976.3198073020706,824.8882613913067,939.85373325255,817.2796895799447,956.0257638627085,602.8242622132285,987.9006327966677,703.4780512531521,953.4596433163408,797.1233159018348,994.021142168194,813.5134788545696,986.308942030121,810.8705251423601,938.7201840635771,809.3860275264818,970.0800162644113,461.4466405084778,986.0814532114314,392.5837516035124,1002.7614219735403,425.9154001772611,974.8906160281032,481.1148670198963,990.0050329350256,544.0939427577385,1014.9451562772769,599.2082506823965,956.4825652711509,475.4876268628652,951.017273302578,529.0531392959421,977.8631519807163,573.7746272747742,7,3,trajectory,person0,41.887291414067256,37.65064409127005,15.420306154866932,16.66323079653711,22.59196513323148,23.118289332889713,18.07600348984497,-2.55026745344793,9.277633604884644,16.729704247699416,-7.211339245560699,-4.592518368088354,-113.87468335353702,-110.16436023039806,-71.98739242351499,-72.51371662317325,-11.04856841045274,84.89431404262284,-19.169469084112094,76.87796699405575,-77.02967778251454,-97.65594872341222,-67.75204775298398,-75.81526107662917,2,-946.7259238791881,699.9056623992567,1.1773520761452136,-9.043468361594524,306.9312753856349,0.3070644755256778,-53.48596691156476,330.26688499857056,0.3345698192950524,42.1026920074774,379.92834817665295,0.38225408620774287,89.44978967353637,365.97079169242966,0.3767437925761002,49.135408900959504,385.3836901251783,0.38850338096645176,90.08282845785887,394.68526626154346,0.4048349977298325,-463.0032539260962,506.07982441765375,0.6859218627721064,-3.611623394070408,288.407957582357,0.28843057019041385,-341.80315464779744,428.4551149012305,0.5480904870659705,-4.839135259206957,337.1193735152891,0.33715410308848076,-9.526022948402575,339.4990610718866,0.33963268037970973,5.2785071296590305,344.14283570603436,0.3441833145364668,3.1767396555037863,392.811999546698,0.39282484476254037,27.83875525779608,390.4848421909823,0.39147593575495776,-45.49251302972707,327.0872073581911,0.33023568850010776,-8.683047252672118,352.1700338724587,0.35227706151170396,11.191855436444058,330.64870733177287,0.33083806505340746,74.17037781412827,359.78186254131106,0.36734756506445687,-474.4045566708911,559.0311546514654,0.733195414102581,70.95186456224359,345.17235024546363,0.3523891576919414,-43.238207410789066,358.3398852604981,0.36093907512017226,-45.38932249776563,-32.13663376755191,39.38850728270328,-17.538431905703863,-15.484638087120913,-21.867351877361905,156.8817064661378,41.88729093002203
7,0.2348008385744234,958.9116096275284,616.3960314314779,960.4777844979806,615.6754362179859,989.8888532126205,717.4590507157244,948.907177732216,814.664756940308,981.8148098413125,832.0410327674022,974.3291959031426,834.3449370290535,939.9949174013432,826.9151040787492,957.7323401856822,613.5862208107543,986.2448790552693,713.8132713979762,953.3598257534151,807.2707461992521,992.4659622446927,821.4200934856132,984.7494322519844,819.6630294464003,938.3974927929947,819.2953087401479,973.1839367750348,471.066175982596,989.3975364665148,403.73676258053496,1005.7208736011554,435.91546452484897,975.7332585348383,491.4490339609965,973.9875349553572,554.8651971435693,980.3792768880212,612.1454109742172,960.0661563466236,485.4806227408962,942.2311621982676,539.1092735185617,957.3159846855046,585.2152593040146,7,3,trajectory,person0,38.78028623989,35.11147858660033,16.32830475201958,15.725844488315303,21.385066913836017,21.59810641094169,3.311231442888221,-13.922899855140766,6.08376840941704,23.049957010979988,-7.061481169266536,-2.727990153358502,-112.78750329443812,-109.33173513825412,-74.00721860270652,-74.22025809981223,-18.654857490842968,84.39467051426804,-22.745548771301458,76.4547470959226,-92.2940920226016,-109.52822331576556,-86.2103296452184,-86.28028377421373,2,-1030.495279292184,385.68909119990343,1.100307500526141,-46.492885260696404,262.1265345641985,0.2662177839711319,-59.345102330540215,281.92714245032505,0.288105457811594,52.54758381043384,312.4803356071742,0.3168678095128737,106.83580893753242,297.9161896137982,0.31649320072529447,50.877306628655546,320.84089068873806,0.3248497767703235,98.86073204217607,332.49913975248546,0.3468848833201842,-477.5216585188648,321.11802137757746,0.5754508823592659,-46.363801469382224,235.71594868798644,0.24023240945503116,-261.93593729725274,299.7985015118475,0.39810749397184114,-9.620233504237065,295.4204461824194,0.29557704395858586,-10.874592438914839,297.4716297267109,0.2976703331757767,-2.9758110947243224,302.52026574175517,0.30253490151738466,25.121279732041867,308.0873519315485,0.30910984312307055,40.747937497471774,325.38309478143555,0.32792461447692905,-53.72943633456773,277.48224967516717,0.2826362524759026,-49.3621584154388,308.1187505675689,0.3120477321416559,4.2090524358994115,287.2557947456105,0.2872866299313988,88.22865164827255,298.12691836246313,0.3109082733282776,-612.5624249885,341.073842371732,0.7011163173525551,92.53563022296537,286.78240132214836,0.3013419794334323,-79.88849634964356,311.66995102020195,0.3217457540014197,-92.6275917551592,-75.69887160796605,27.069708177613283,-27.945829313862582,-35.98065316572716,-45.320453360575385,158.40188911697456,38.78028469173161
8,0.2683438155136268,960.836692313392,623.1624880223384,962.0451236515588,622.8118143075659,986.3123737994842,724.8555797965114,948.6786070355254,821.8904457051109,980.428595585503,838.3662356266518,972.725490593803,840.7964123266046,939.9692309273771,833.894312203204,959.4587960875867,620.6145044685504,983.4278599078176,721.1807461427462,952.9691638433392,814.6003819183942,989.8269193493984,826.5209151599299,982.2456797798308,825.7573500125285,937.91554432737,826.5190834015383,976.6282780814893,477.5543114371336,992.96996954796,411.1507901368991,1009.0376734879832,442.6638567446445,977.0623571498787,497.64157397994353,958.8362650276052,558.2011435442998,946.500346394333,613.4180946269674,963.9393939091848,492.01446589301827,936.7227395943024,543.7363748333355,934.2947462864947,588.7209062660627,7,3,trajectory,person0,34.400685664306906,31.333131124061556,16.8172509498434,14.721021118125671,19.54233610941944,19.496635449156173,-11.305844729320404,-22.862234180124776,2.8190713525374416,20.079207256704017,-6.379600726994631,-0.7767559442544298,-111.10083919898824,-107.98758399847962,-76.70015664869462,-76.65445598843138,-21.517800179736668,83.80320569641148,-24.8564526250203,76.20105317115308,-107.5026337131579,-119.05902315629412,-104.68357040114888,-100.86980647245883,2,-1010.0156153430779,37.94188139761648,1.0107280195981743,-74.64312057607972,181.68693187769804,0.1964223425796222,-47.81046453468739,192.33460730824137,0.19818789490641958,57.39152757230718,201.7249871150286,0.20973020255471397,115.4708948338555,194.79019897263922,0.22644369977884501,51.469966575529845,209.53070654804498,0.21575976095140886,106.50316124058403,221.03069652410488,0.24535177227843452,-451.69723472110473,99.45290207177909,0.46251623926646257,-78.67646631596348,152.06824616556952,0.17121547197563422,-164.2198488807131,137.9454579466917,0.21446936409316536,-14.368088631438466,215.35878209270285,0.2158375476958843,-6.814263895087839,215.41584630068613,0.21552359738523466,-11.646608194136636,218.51476487692472,0.21882492077376706,39.62375246089131,184.6150993148583,0.18881942869873586,46.72629851605024,212.75327179560713,0.21782401528010295,-41.326512501318476,188.5701102413799,0.19304550528817757,-83.98238333340355,219.64284082845404,0.23515105408556503,-0.7657780051130985,208.0676422103067,0.2080690514009936,98.88209662605249,201.18644305265337,0.2241732675885832,-686.3206697704798,104.51210005605667,0.6942325552812453,102.68442519867274,193.4275382384031,0.21899384403985128,-106.62379250412327,220.50902322096312,0.24493440438171518,-130.56684215957097,-112.64198372693704,14.57670852262267,-29.956296723778372,-54.93641210666911,-62.65010304823064,160.5033623451061,34.400682550293624
9,0.3018867924528301,962.7846090151855,625.0824334742858,963.6508071215452,624.9977699019354,982.2899171925372,727.9560657754263,948.8209525620053,825.2902965410261,980.0748232161918,840.9077616742004,971.941420884006,843.3468688571953,940.021336280814,837.2980749116215,961.241211576208,622.7515488054892,979.9087565265149,724.3639506058418,952.4622751007685,817.9918535792348,986.7520307668732,828.2961263686968,979.4785959814608,828.275281062282,937.4766950502116,829.9087563346939,980.0642425528108,479.7932743233768,996.710150492618,413.5528846152624,1012.4670465210936,445.20342770027673,978.4456468940976,498.7593126802953,945.647866729254,553.6282487861436,916.4788767947064,603.2637065162573,967.8922586143648,494.0378203477473,933.7980076393012,541.7023511677177,911.5559062055356,583.417671646209,7,3,trajectory,person0,29.16158486607653,26.699555549342794,16.56736125066224,13.614874701623474,17.22306153956668,17.06349322566463,-25.004649928248167,-30.48475958324466,-0.1597406728719346,10.980095899545912,-5.280768757422472,0.7374300027904889,-108.89581495638812,-106.27421732575232,-79.73423496213881,-79.57466664823679,-16.854391113066747,83.2022765383617,-25.80482571829555,75.93949699171304,-121.80237324422436,-127.28248288977434,-121.9621215675836,-118.55346833577715,2,-895.0150624388685,-302.7276955505424,0.9448259202867975,-82.49368573890524,75.06581942077652,0.11153513093237433,-23.375078223321346,76.0354853182358,0.07954740290874394,58.072266672222256,57.238373786181974,0.08153906787630319,117.84477902317795,60.32125468160864,0.13238597247965941,53.13826175452065,63.7106342949893,0.08296215875061243,111.50414441261672,71.61244163620638,0.13251987027721068,-393.17912426959447,-136.32942497753342,0.41614364812659355,-91.67011586653072,52.92348416136299,0.10585039120740748,-87.19357140847343,-60.63933053123009,0.10620662551008919,-13.083194075285594,101.05462431969865,0.10189802286407237,4.243676008183779,101.35805304572222,0.1014468516183813,-15.111620637890967,101.10824888880833,0.1022313018192801,41.23932549952489,33.32258500423674,0.053019587314692924,47.869438448968154,65.1688011571379,0.08086071840936197,-10.546838760090836,75.76924529254413,0.0764997669279657,-104.9132695550829,94.89928305603802,0.14146613747921272,1.5533908493347306,101.47467574469584,0.10148656482816808,102.23818354960768,75.71095911478594,0.12721947769741887,-677.9016699135957,-158.10268210438898,0.696094197763667,102.43469080127382,66.74908104612548,0.1222632639023464,-119.91948759460753,92.43323824639992,0.15140867556936413,-156.19069254724317,-138.1384718213032,-7.449836656838355,-32.976990041971774,-69.14337311373554,-72.53805253784171,162.9365115005005,29.16157999424931
