Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Head_vel_X,Head_vel_Y,Head_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,913.729522864718,634.5102441242949,913.7359409563873,632.8184312764934,928.960522217394,747.8591889334211,917.1137890540576,878.1369835596307,966.1811616035884,898.435214312789,957.7273734621128,900.1276161330865,912.040322051498,898.4356195584235,922.1819203532374,632.8178305952323,930.633314671202,746.1704487502849,920.4963465854931,869.6924347594405,967.8756475487374,888.3042523443102,964.5034194717184,886.6114016842347,910.3403470161492,888.3019749217808,957.7020569654884,456.84179660208866,1003.3534399440318,384.0738669940932,1001.6779051247331,433.1472696671323,942.468420506316,465.3222194095699,939.1350132207602,534.809472728869,957.8670972184404,600.9234624201174,954.3196533208628,472.08251930835723,967.9274379917975,528.030517447212,1006.9393998145049,577.1859688734494,4,4,trajectory,person0,12.737148762976627,8.956191937021496,4.688937981535083,5.1958428349926145,18.16570071578168,11.183125421668182,27.614083685577437,18.584531369779988,24.81328548329037,-2.6516081047610185,-3.230553817736801,-95.19566008678368,-94.6901803385964,-82.458472204833,-85.7339605671966,-7.125016348901798,76.10042462725102,-29.7251483553537,57.89652895851695,-92.03566681790524,-76.28560589323743,-74.13202078824737,-51.47232029274024,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.55889683208403,12.737187881950675
1,0.0336538461538461,916.3541871832995,630.1505680444891,914.5832255523532,627.8817529910751,925.291814773405,746.2409921389661,916.6104778426192,874.6597450115801,963.9272869312806,895.4217363419081,953.8828373970828,898.2931460349756,910.4235463839336,895.2655361880628,924.2876701916002,628.3655436150465,927.9995238975904,744.7945940506188,919.3347888689832,866.7798267578779,965.5993990857436,886.5117855510548,962.7829255334264,884.1460741308902,908.4066625114035,886.0243945467776,959.3652976869607,452.3855997689944,1006.5651582552641,380.51957995906747,1005.0633877210795,428.9758521079916,943.6296367915272,461.1282436134464,924.3587276104056,519.4006837693875,927.9736471512215,572.8511590232271,957.5999154743981,467.9141767178928,956.0191471386455,517.5199035238395,973.566254564701,555.8806651708768,4,4,trajectory,person0,9.076200206191526,5.917362148495834,3.535512542228457,3.6231943434551943,15.453819704667334,-6.601315291099245,8.811415039862903,16.835920077788817,19.45746169099327,-1.808042888480898,-2.5855179386905776,-93.83239658435303,-94.05287194187288,-84.75612546504175,-88.13545621944984,-7.125016348901798,76.41074371858015,-26.914233769392084,56.73301184547727,-114.67241915095592,-94.77791672269888,-95.23279557568794,-71.88359288782276,-48.04133412191225,-94.19676300500147,0.10574024751641933,49.42201000946545,-132.41270589765895,0.14133527428252166,-66.9722759771448,-89.54334542046172,0.11181814011441511,-114.23764307517708,-54.50996862957738,0.1265763634150115,-51.12324845210491,-73.25544729937951,0.08933054959714407,-34.51485786200977,-86.54606633214499,0.09317455130454226,97.47064684790874,-123.85932268808497,0.15761236884743818,34.50471247484904,-124.62099508481327,0.12930958046061805,77.99002546642001,-129.5446606570871,0.15120933561461306,-888.2625162830802,-834.1484437933154,1.2185294104437363,-67.63709718610463,-53.2618704281605,0.08609067172039442,-991.65917313703,-633.0718814478745,1.1765066607320036,25.176456565845324,-146.68986905242727,0.14883471250964994,-14.955533139884762,-103.32365971350697,0.10440041488466785,62.57085233992206,-132.29652741123687,0.14634713091692805,100.59719714857927,-123.95069318589496,0.15963574291308946,-57.45805385529867,-67.67667400009675,0.08877815134679126,-353.8463567793754,-312.31538515164027,0.47196201542968946,-439.066772421966,-457.8611576531654,0.6343630430065573,-109.01302119281469,-48.08356189237941,0.11914641292898141,-78.26121155874448,-40.882539647223346,0.08829608871659803,95.43391553376135,-105.61310046933508,0.14234380641549166,-108.78247140161461,-90.29665657333409,-34.273213053682646,-46.730126605683424,-80.58160718739782,161.16686918362188,9.076271119311286
2,0.0673076923076923,918.0788599712764,625.159780834292,914.7274082399229,622.524024518759,922.4163549923387,743.9438077005843,916.0720225672244,870.6442266593032,962.3505331475099,891.4623919983172,950.8607092992468,895.3768853350805,908.751861358112,891.4041989210955,925.5781117229144,623.3825642654776,925.8474721888751,742.5844914847863,918.297272595246,862.9937411628692,963.9169516633086,883.424429840779,961.7246454401449,880.5409274944365,906.6768534426128,882.9269163107618,961.1629983278024,448.0690088658118,1010.2893207950269,377.1801781233427,1008.6416800393057,424.9699690199406,945.2090869656088,456.56583035145695,911.0491746439752,503.5894277340027,899.3463684549217,544.0172668157833,960.5351490368593,463.66120079877123,944.6256928291181,506.1908075372575,939.8004554912744,534.1075655238612,4,4,trajectory,person0,6.480801210039415,3.665198406762164,3.026826801880204,2.6845287456528486,13.746493928331974,-23.25380366022707,-9.515429359942186,13.802009904622212,11.926765983083802,-0.9003236532046192,-1.6982285772878385,-92.83493114616893,-93.5841692585775,-86.35402835382123,-89.91888994230312,-7.125016348901798,76.33446240174,-26.58794727208589,55.34344808998292,-133.30650523911666,-113.18089929230057,-115.1446059260748,-86.1825783056984,-49.67292648155607,-114.736878789887,0.12502780082720522,53.41739047072219,-128.264415408854,0.13894307418823246,-46.85211243204527,-117.64908906669781,0.12663502121280987,-89.8003777642688,-86.65460365402706,0.1247923402338537,-31.446037057509507,-107.124357197482,0.11164444075544458,-30.829054991050295,-112.50082910882988,0.1166484769802647,87.21836871312848,-126.37414159675603,0.1535495604203938,46.93223374413785,-135.56885121339963,0.14346270589785792,51.247419985600544,-148.29767710300194,0.15690283327373908,-850.6391384043314,-856.7785113069004,1.2073344032299138,-49.992723409495625,-91.73856967676802,0.10447601428192767,-1003.3266010389597,-646.9721037970297,1.1938329746844598,4.284285573498479,-159.2010746059666,0.15925871171954717,-15.999813897444145,-119.31825961051253,0.12038621649189957,38.344548359050165,-148.06567210147318,0.15295014757665487,106.32640031300544,-119.03195461637235,0.15960548118193063,-51.40004090120994,-92.0393532987519,0.10541919540718629,-338.54835662596065,-336.6359950298628,0.47742934862017483,-395.4838595739324,-469.8201793371444,0.614116018432902,-85.44223349454111,-68.25919474048715,0.10936038099401187,-63.94667934468136,-65.67161909902062,0.09166209333360409,110.66082975295221,-99.22794026153636,0.1486337894630925,-77.12042731423404,-66.92143689722894,-15.115233427490928,-27.891777763269655,-50.73196592539346,162.68849075556125,6.480902792347692
3,0.1009615384615384,918.2713850912362,619.1770345687113,913.7452376956742,616.4598861271472,921.1360588723072,740.4313219005403,915.585502086954,865.6859205933334,961.8782141566779,885.9413788897589,949.226254679368,890.6859648713004,907.1337403082816,886.3245364501519,925.5400013930189,617.4806393205997,924.7826451984969,738.9091794225859,917.546541867582,857.7876621621191,963.1407974837543,878.2615935512362,961.6308010506485,875.0971499101681,905.3232865611296,878.3423487864752,963.2433162237872,444.0622435019431,1014.9322399724261,374.3034551396011,1012.5650541530988,421.34837495011965,947.5947210991408,451.6168046113821,900.4380627892004,487.522344608283,873.3845508784358,515.212849816073,962.9758361767896,459.2985266536355,934.4478696326461,493.6990470870682,907.4827731623716,512.0062390726321,4,4,trajectory,person0,5.841006646750565,2.949560254977354,3.477506487510839,2.7848626557431633,13.88065591032449,-37.668866837371006,-26.402840326342552,9.158676976226308,2.7470649817153348,0.0715497578246282,-0.5385836952992878,-92.52339231555746,-93.49174770288528,-86.68227618890617,-90.54209320392268,-7.125016348901798,75.5767776550866,-29.525605954749132,53.56297456534579,-144.42119344342248,-130.82569246448136,-131.47327581840204,-86.30577037311473,-48.08131119496025,-150.93854199375303,0.1584116660648027,61.815160337835366,-119.05817081209817,0.1341490293841705,-14.034621441861844,-164.0529609400198,0.16465219279500662,-48.56665156211202,-139.38735092375384,0.1476060745413186,-2.7885190021734783,-161.75796250397545,0.16178199612955396,-22.307427336300623,-154.69491887943173,0.1562950390814702,72.52327501507482,-129.63374602688938,0.1485413529219262,70.88741425352208,-147.05676484793975,0.16325047499806147,5.720746421663198,-177.77303189153807,0.17786505504885097,-771.4368651298702,-855.9026765628207,1.1522518078218849,-23.062867049611558,-153.40999260355892,0.1551338830403341,-960.2968463445441,-656.725128836526,1.1633821074542225,-29.184496171959957,-180.19154077932225,0.1825396564728807,-14.456608556606938,-147.33252310309985,0.1480400820551124,-1.1324212311816262,-175.3714840763739,0.17537514021375633,116.58025938128317,-107.6130809318222,0.15865538775927585,-40.22027304978801,-136.22714929308773,0.14204051030857615,-302.4267464094537,-371.18373909134135,0.47878941624647153,-315.3016093990203,-477.4218985928164,0.5721422673999726,-38.04308470950912,-104.37100662988026,0.11108817812507951,-31.640573428385423,-109.20927270538346,0.11370044472963095,137.96102698557408,-85.47976865975015,0.1622961361740898,-19.011038452011565,-21.26467651017726,13.391624944453179,2.98135047125507,3.9865274649204947,162.25905384399277,5.841116126651286
4,0.1346153846153846,916.731418949325,612.3025263074463,911.5267889698504,609.7224888779086,922.0836061022608,735.4448430288559,915.3409525442669,859.619041986508,962.6159098253216,878.7678373801874,949.1799969426936,884.1311267564903,905.8026827896782,879.8287111827289,924.0965910079924,610.6508193546873,925.4312201648222,733.5454348410419,917.2415061123737,851.1382986528697,963.2839189217096,871.0294384977007,962.4035540311944,867.8335475061002,904.361372065967,871.993332018568,965.670724628082,440.5524289958563,1020.5150625861028,372.1827046001101,1016.8533158097226,418.38588883085134,950.8948135501137,446.6700585818042,892.8706138717351,471.91685071707303,851.2545073933663,488.388578386171,965.0672662093905,454.97522840779646,926.062891354575,480.63100992600437,880.1200554024571,490.58505282119705,4,4,trajectory,person0,7.702164002946505,4.339086173979196,4.814384182969538,4.006728527131755,16.315915804715658,-49.11714496067191,-40.529326469566435,3.9428096096475023,-5.491435479261783,1.0151904934587836,0.6614763509474337,-93.09878752101312,-93.98965415800085,-85.39656646624368,-89.65050303871736,-7.125016348901798,74.03264325855113,-34.6615160987463,51.37532090898801,-144.08550427360393,-146.49582208735376,-140.61311242926195,-65.56439867499608,-39.55142340992973,-193.0188079462826,0.19702937678111723,72.12870687047345,-104.29163103800875,0.1268041586832815,21.92009986826927,-213.15666199869565,0.21428078152895813,-1.374515604040431,-194.77233255435564,0.19477718249787437,22.961802850503695,-215.83275714944492,0.2170507393419259,-9.063919583330494,-197.58108713198132,0.1977888789352644,62.145349540138426,-128.46371930493146,0.14270589212475496,98.05988997176442,-146.98902487888583,0.17669611047252926,-45.758993931075835,-204.27110262044567,0.20933363057893226,-657.5784349849187,-797.0640653456568,1.0333056287578037,4.2527512992417495,-214.89832159076792,0.21494039758998845,-813.063613437458,-636.515248614068,1.0325812806816737,-65.91961928162058,-200.1969468345183,0.21077052385971037,-7.266614982704044,-180.27296431709792,0.18041935970671363,-42.889908583644164,-202.94322184425275,0.20742587965545414,127.42263208253468,-88.02815897254537,0.15487247637632942,-28.582602141973926,-188.65649824638572,0.19080943235541295,-249.15364026268227,-388.30738992875234,0.46136771184102837,-224.86133926182572,-463.70610419595243,0.5153503400243463,28.155689118621346,-148.16965790148092,0.15082105407530588,19.271941856523476,-159.3798389944495,0.16054077619351995,165.88958623496472,-63.016587459161386,0.17745547361579447,55.30296144125068,41.2887701646261,39.724365807915554,36.30687160697523,72.36200829048028,159.42920972479482,7.7022210547694385
5,0.1682692307692307,913.6883698700527,605.150692482775,908.1618620228819,602.8010277541233,925.5712991462777,729.0401582861666,915.5156546020704,852.4831351386156,964.3050064309864,870.3176747142251,950.5118686901117,876.1257910627314,904.9555986186443,872.0301446891422,921.5582035438784,603.4361712699202,928.3182030980283,726.666297980962,917.4554796125394,843.3662956089503,964.1720644395796,862.3078440397444,963.670715139986,859.2967729030485,903.6179912950092,864.0089920896534,968.3624074609306,437.859203927495,1026.5731674995961,371.1953825189036,1021.3701274483069,416.4262420432166,954.774556153816,442.4912353729034,887.6247796724101,457.9853641258249,833.3606617183393,465.69144233683517,967.049389537008,451.14490549652044,919.290760959851,468.46648647224134,860.0085237417401,471.7074775781054,4,4,trajectory,person0,12.25120856628032,8.191068831186472,6.805092821741615,6.153851054255238,21.099335210674163,-57.450688416824704,-50.992348524652286,-0.1839419040379807,-10.696247865711664,1.7403933700524168,1.5423183734530967,-94.62611440289564,-95.28409162104032,-82.37501308130545,-87.09307127021054,-3.562508174450899,71.8061430196937,-39.7363423223596,48.95679142233955,-129.14741961860292,-159.1847180088257,-139.45560411780986,-26.9273056513486,-25.170501082148785,-231.7288329522903,0.23309184058254145,79.9814327475013,-80.02725917416397,0.11314323574687037,50.19029913975242,-251.09054778859525,0.2560576679510197,39.57561763756353,-237.87283204311998,0.24114251747796156,37.65278723266651,-253.6641596335364,0.25644344068230074,6.358069719206696,-230.93951901932127,0.2310270254654848,58.897378877780284,-113.81530936363146,0.12815157386552822,115.28378022429966,-124.17074677876639,0.1694364905750858,-90.42202978408899,-212.51163364737698,0.2309487776667191,-531.7028429150906,-674.4291854659799,0.8588146711440686,26.390609673850765,-259.1559496078443,0.26049620054062417,-597.5997979184491,-560.9336643661542,0.8196170412402444,-99.98640070991951,-205.66627339247557,0.22868296031421556,5.191146860448837,-212.0383749088046,0.21210191050458155,-75.42637036224308,-214.37811451879506,0.22726001260814865,134.21383154650533,-58.22950454686027,0.14630115439792857,-22.089028622746493,-237.24895788775078,0.23827503688871868,-201.22901744322834,-361.4601254832461,0.41369860983031004,-155.87621620851473,-413.96417299708713,0.4423389326123645,103.63430759364732,-190.3106323541932,0.2166984229233512,85.78463572955631,-204.40863812809226,0.2216797128034815,180.01226028665974,-29.33757041299316,0.18238724432166153,135.17160988191935,114.4589132427307,59.15248526637042,63.80021223452648,142.1358909199101,154.18115610099915,12.251101321590184
6,0.2019230769230769,909.6868948964541,598.6825919192969,903.9235315187681,596.5367039109465,931.5321065817241,721.5518230858614,916.1776181139228,844.4650126862571,966.3936210643168,861.2274714842194,952.6493630672092,867.3192063984501,904.6547039265006,863.2300412517495,918.5078765060296,596.7893061713177,933.7465930757792,718.6581409978646,918.1406655554212,834.8461096230448,965.5376997899888,852.8556100679306,964.9420819238817,850.165255867045,902.8998233523148,854.7688495712762,971.1736448952976,436.47434203528167,1032.4501394141303,371.7418847901184,1025.8979076645373,415.8285667545195,958.6637008168144,440.0113612331582,883.6962555917398,447.2123833501981,819.279387856217,448.99146547690884,968.9573410775339,448.4829544307749,913.3256572175522,458.7979067957025,846.8172992792452,457.5592181246313,4,4,trajectory,person0,19.330488253775737,14.6246636237169,9.263752699502508,8.85694859303097,27.942770788440153,-62.89380309059106,-57.83188565302739,-2.2552343882199413,-12.273757359700213,2.011237668046536,1.816394907350096,-97.0527673862538,-97.53912998733216,-77.72271428198718,-82.9147579259719,0.0,69.14072711951569,-42.413291587430955,46.60333760635111,-99.7008183822454,-168.68912594589625,-128.27480959741374,12.013099948391966,-8.940870852272388,-261.48878785395357,0.26164159712271856,83.53391233547507,-41.150181940052825,0.09311955747194187,62.061691961818475,-270.10889597731017,0.27714701747492254,63.51411863375531,-261.6813728815045,0.26927900805479016,37.77775586432668,-271.336506212677,0.2739537523777449,20.359810874202186,-253.1712407240499,0.25398858050823486,56.6934172041987,-79.0979745250095,0.09731717797104675,115.56315570052342,-73.68768872385752,0.13705735450871484,-118.90097064407568,-192.1949881719213,0.226000783844898,-418.4149947602056,-496.2278838378111,0.6490864507431464,40.57887898358859,-280.86638087675334,0.28378260927401844,-391.96781259984726,-420.40542376037234,0.5747864703013174,-125.93896355081374,-186.13990848296982,0.22474138041380268,19.66977292361524,-238.25278144151105,0.23906335526693132,-90.6382891246499,-197.50684864419043,0.2173114233463183,134.53975499656204,-17.759494292713384,0.13570683590765742,-21.339847440062567,-274.56423483177707,0.27539228046102593,-177.24879691401975,-287.29493896001065,0.3375729816787826,-116.73328696849018,-320.11142876148244,0.3407315469841111,177.12113522468823,-222.51053166621224,0.2843990739184337,161.30073076745384,-237.95666464060557,0.28747399881206,174.6300226033011,16.238924630381927,0.17538342985464922,210.3557392855778,191.1696738351896,73.05732208203784,80.32061258076448,203.3478000250463,146.86344140150288,19.330053104266625
7,0.235576923076923,905.4642949496248,593.9481037260456,899.304912667597,591.906492835693,939.5135866785051,713.6215386327478,917.2731248121224,835.9298380296342,968.286524372424,852.2283446690645,954.848381776691,858.4202857963822,904.838442494445,853.9006787773633,915.693148024692,591.7879411413938,941.6625848717636,710.1022190181767,919.226985455717,825.9391512445741,967.1268006012605,843.4882151047861,965.8502273687028,841.1208996020039,902.24401928122,844.8429413039532,974.001252814766,436.95885517549397,1037.6231918538488,374.13509813155923,1030.1887056996736,416.88590153232417,962.0392312865969,440.0462091100793,880.5048989631366,441.1302009368835,808.1671999887294,439.9173198682144,970.5624936861784,447.7101915438727,907.4601605733652,452.9209125662466,838.5157210466292,450.14705184515157,4,4,trajectory,person0,28.41653145695039,23.38773002189273,12.008523161898042,11.716806196636888,36.26990427314607,-65.73196561802587,-61.68062434629695,-2.506488582612142,-10.639263257711656,1.6617579463458727,1.3360780189798411,-100.21607491765596,-100.77403891568513,-71.80048852176219,-77.3869987402792,3.562807733629523,66.34178146746166,-41.114174479417656,44.6242885478673,-63.33881276629719,-175.33681839083633,-113.68345912288616,27.32746434711564,5.459660304633687,-277.2153420960478,0.2772690999445679,84.02034960706284,14.396961880594262,0.08524489227797961,56.24626972661428,-267.40262536460364,0.2732541068493603,65.34227022460229,-264.4250693185854,0.2723788346444041,26.98489321754448,-268.74658616122105,0.27009796747712284,32.279219894505026,-264.6639061031288,0.26662507614769393,47.69596322829282,-22.962097210808295,0.05293545897216034,100.301476816393,1.0354797713697061,0.10030682165190133,-125.47154127721299,-140.6819348851813,0.18850600646535842,-330.19072520534576,-269.6317552297772,0.4262947318932321,47.21899553492809,-278.34545033343494,0.2823221976052366,-246.67546748344773,-220.2472265902548,0.3306926474520964,-137.23896014908098,-137.58341480753015,0.19432891759308996,32.55219903221608,-253.61661836822387,0.2556971544119455,-83.63764630260222,-148.61198946059218,0.17053087488919522,127.4979987583367,31.41794768333897,0.13131194585419048,-19.486749541102036,-294.94127422902625,0.2955843173301305,-174.2890431415571,-174.6306856752604,0.24672362460577452,-94.82888267849373,-180.72770599563407,0.20409561657344794,237.16398001863956,-235.64273803537634,0.3343265670076051,235.21804193782097,-254.23311025358402,0.3463553112084085,153.71355820877676,71.11262500281322,0.16936606334208085,269.98528375147595,260.3882586886537,81.55889373975317,84.9786259357189,247.43482354554763,138.14226998922385,28.41558639589377
8,0.2692307692307692,901.7820289363956,591.84773497888,894.9305514518156,589.8165972476985,948.7210497073816,706.2739872927808,918.6693144908904,827.5629613176716,969.5947593764912,844.154798185129,956.4872934565692,850.2500170975032,905.36895281715,844.8255809471881,913.7915416712682,589.3947984395629,951.498173337024,701.9734189650477,920.7121678646857,817.2169695687321,968.7924290439908,835.2073405063363,966.3643930394365,833.0144329416438,901.947371584876,835.1168551845501,976.7592508743396,439.7905269946802,1041.7044674692488,378.512733345091,1033.9398819223666,419.7685199476313,964.5072937142317,443.1546766951073,877.9343740464944,441.1915157600224,799.4288068503902,440.069446087428,971.5446629637268,449.4495837624375,901.5007710983057,452.0864763769202,832.842131223786,451.1893956512086,4,4,trajectory,person0,38.64203750326757,33.72468889037144,14.72946729107989,14.416051869620588,45.24765825416196,-66.17111360567243,-63.08994262870551,-1.7603552888639504,-6.818125396837542,0.6914412433878412,0.0705193637838152,-103.84264998356086,-104.75237366702474,-65.20217506351797,-71.02888854798039,3.886940246699106,63.7240359314915,-34.9891450578335,43.30635168343516,-37.04948431618779,-179.3652251041769,-107.16523616903002,6.801346874373904,15.76373530323465,-269.6600498109208,0.2701204135468823,81.95194234161393,84.14110548438973,0.11745572138341501,38.8732686922819,-239.8996669512238,0.24302876624410216,48.69908991638324,-242.77369848097683,0.24760991505352978,15.27806564465853,-240.87786647927038,0.24136189808966887,44.131134437929276,-259.17339836787403,0.26290379884728043,29.184458532865204,51.684797351639176,0.05935529375832063,73.33671213543252,92.36589395511675,0.11793952566024321,-109.41590439309553,-62.41095705863396,0.12596415242097125,-259.6551103963654,4.520321942345962,0.2596944544371542,49.49295944112961,-246.06027378250894,0.2509884685959986,-168.586669021625,30.972501665693645,0.17140817025812488,-129.98101898321804,-62.099754614695065,0.14405361786196497,41.486779026248406,-248.6157651554586,0.2520534695611368,-56.50487450173701,-71.11052599726375,0.0908268008357917,111.4635220457329,85.65494719769725,0.1405734211231977,-8.814674405649246,-289.00370183369046,0.2891380953082009,-177.07900154462723,-24.794675339985513,0.17880645601671485,-76.38131180879736,1.821926173270907,0.07640303795408647,273.59318714375615,-218.327239816162,0.35002859268525804,292.2574858248812,-241.54148729297526,0.3791526448600658,121.27218971474436,130.07830348780158,0.17784068442421594,303.84360823342394,307.15534923479527,80.85091126711761,80.20615714008692,266.7675468644717,128.92621099500946,38.64047492004289
9,0.3028846153846153,899.1720215459535,593.0093637175729,891.3687952821093,590.9682896703648,958.2078583279227,700.8390134779725,920.2188742685692,820.5131713680055,970.2651825619531,838.0232553613233,957.3565018026168,843.8530846513999,906.1056784256461,837.1990378672991,913.0405287510796,590.3131193831878,962.1318759396917,695.6911787688167,922.5856738701278,809.7537272282979,970.4996788641248,829.2387450659616,966.7849122312197,826.9764143573883,902.2781493939972,826.9300687420572,979.2981382339885,445.2354804758702,1044.273427043397,384.82492299432306,1036.7661335467171,424.52512807215334,965.7893052772775,449.63982653531707,876.1797900214766,448.6320127845369,793.3790314376303,451.07837408063614,971.6976471185263,454.1201374511783,895.8292294506109,457.5986953211973,828.6098934949699,462.1109880743232,4,4,trajectory,person0,48.97095463991781,44.471231818507185,17.054657469285008,16.769560831585714,53.932698557182306,-64.28785783641214,-62.18334699380588,-0.6393448396513682,-2.04087703427225,-0.7236836264287075,-1.8365759993357664,-107.58614337753656,-108.98481425608529,-58.61722589325638,-64.51524435137091,4.025443034375444,61.55685739334457,-23.633293866922113,42.90828196653216,-37.24752694108148,-180.62950664412733,-115.0499249436612,-40.08269769332007,21.891275223885224,-226.6172800881298,0.22767217565058268,75.44122440099966,161.7929034410748,0.17851700743350743,19.92114608229812,-182.19441533594386,0.18328026909855483,25.827905139698206,-190.08027839850132,0.19182698694385267,12.495427412983492,-179.4154093607339,0.17985000645624913,55.66989273313397,-221.76491525861883,0.22864560917844243,4.5458148854733835,138.7821667511557,0.1388565959582712,38.094057873366054,192.70159525194913,0.19643080730350163,-77.55450531599212,34.51696823544819,0.0848888826111829,-179.76475512201097,327.122431798185,0.3732619088115405,50.7297089411258,-177.35255022827883,0.1844652553781484,-125.75792108482123,324.52731771540687,0.3480417139641925,-105.83504047127406,34.22171770208525,0.11123030951155999,46.04406196531265,-209.4794727900787,0.21448008103941696,-22.31581248560543,27.287250896281993,0.03525038366272551,83.98004826641389,141.33921284293967,0.16440626993485075,9.828826328171727,-243.26451143407618,0.24346299174669062,-168.52580896007075,163.79164862994887,0.2350077710344126,-52.136211029101176,221.08905444271676,0.22715315206891923,281.8937418675101,-161.4963647828751,0.3248771422278734,315.97287733640945,-186.6722801165794,0.36699509448516116,76.33479877469149,187.5622067200393,0.20250082195799454,306.9163949176077,319.32584700746276,69.0913652952379,69.93283772696388,258.06976900403356,120.17408328660096,48.968917484280176
