Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,995.9401076812891,565.4086221313481,995.9287993608198,562.257264095505,994.3312109263808,671.038867043595,980.1608096109949,786.1135570349402,1013.2336049965,803.4737637844306,1002.2006200061029,808.1958279715456,972.2911443246868,803.4693018867274,999.0826529248326,560.6784399390197,995.9008867001728,669.4557534494443,981.7322042325139,779.8095568836558,1019.5349316528255,797.1698860140705,1011.660801238625,794.0124245924604,970.6984454192536,795.5928646997027,992.7867122272141,399.87900390859187,989.6512273622444,319.4584024759209,1018.0216971282123,358.87408659919777,991.2180198995532,421.9364882831444,1063.6594282109036,458.1575428379316,1134.505091595753,443.97114016935177,983.3116922670234,418.7833431594974,1039.970028629486,461.3119564295722,1118.650067753502,447.1185136022325,3,5,trajectory,person0,6.180253649798885,5.64272337492562,5.464740985908191,7.011068343438281,-2.7656185369759725,-1.9324926064162329,62.28321881723157,51.966907994292704,37.85997891622025,47.02535645310856,-2.0559601941879566,-1.852478264680015,-97.02162011229944,-97.31721946862883,-90.8413663989488,-91.67449232950857,26.72969670783727,91.09112620746744,-21.777811367376056,92.23547523195144,-26.647645436630864,-36.95386545223833,11.222424232057724,10.083390654868731,3,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.93249260641625,6.180253713350652
1,0.0335429769392033,994.7301321466504,564.9154488430081,994.6908335814336,561.2826405444014,998.3049505489748,670.7839468695926,980.1921802297436,784.5647117088996,1013.4976739068397,802.2046700383913,1003.2494508480845,806.644562756437,971.5374619026044,801.4275691787577,997.9190339947735,560.0498497182803,998.3411786315693,669.3900061806876,982.3937888460332,778.3838772974673,1019.415831565534,796.4698242789605,1011.6163100686395,793.5288744618352,970.7236209843014,794.4423589636817,993.2322081739015,399.3352420477072,991.2874659508876,319.24359509968804,1018.9268134365057,358.5388839085229,991.7276430547428,421.2968936174353,1062.5003233544123,459.4385352100268,1134.4439951370305,449.1150149758758,982.9952025284013,418.2435954072895,1029.1900229356158,463.51388785675056,1096.097259840471,456.0017648217917,3,5,trajectory,person0,10.897376658200947,8.53384285710583,5.961373087087005,8.02001608215251,-0.3330492000545679,1.3024681518931611,61.09150583431312,43.38528173853287,36.54244518285711,48.68750403993198,-2.442665894280765,-2.388674964120049,-99.07805739635856,-98.35004867679734,-88.18068061847377,-89.81619797042151,26.6446156687752,90.51685122963308,-20.068991384244207,91.39951188491212,-28.42495103994177,-46.119818047783035,8.12885115308431,2.5896370080979656,3,-321.3789197485015,65.64508067275598,0.3280147659408741,-36.90685479795038,-29.05596461727822,0.046971959836880524,26.983779940996268,-9.993230215745026,0.0287747985231694,-672.3555859072392,264.8319269831103,0.7226326753269979,0.9352365714487499,-46.174951282585596,0.04618442154443128,-34.69038935238752,-18.73984595579207,0.039428478792201176,-36.07239562641454,-14.702728658635571,0.03895366422094376,-22.469157208331655,-60.869156356346814,0.06488387489342878,72.75120320475492,-1.9600904498104326,0.07277760316409837,13.281347910618525,-16.21090047762433,0.020956800724784588,-1.821438175662496,153.3517676694972,0.15336258436915834,-3.55067135237922,-20.870590477968637,0.021170470329014462,48.780362923923875,-6.4039449039422,0.049198925977326516,118.46711249858572,-7.5998076874503315,0.1187106306134324,19.723491290543677,-42.50307266324306,0.04685645413926529,-9.435350332674183,-16.091229862697638,0.018653512119557195,-34.55581353414329,38.18958509308894,0.05150289951632589,15.19314031409157,-19.06791597145317,0.024380667179100604,31.268269476576386,-46.24709422542254,0.05582560703077853,0.7505465329867856,-34.29945225512417,0.034307663066722005,-1.3263930051928852,-14.4158382692631,0.014476729997129019,7.872554389502279,-37.834857303794585,0.03864522661098224,140.6292296879867,86.19149956249765,14.805844516393435,30.07925446041801,72.52097335696949,96.44226760709897,178.69753184810685,10.897376777884787
2,0.0670859538784067,993.3960520187908,564.5580161269197,993.3146347628829,560.5402821261029,1002.4825163407429,670.7167753072457,980.3604476689945,783.088902210245,1014.0423017447326,800.955259407734,1004.5093399406029,805.0523801320628,971.0641566296975,799.4259409180371,996.6751626441692,559.5478511481653,1001.072727897951,669.4016385053498,983.0529390876468,777.0758453395956,1019.6500648490123,795.6617237324834,1011.9092493817845,792.9551907954205,970.8494159757336,793.2122516086358,993.6802524765668,399.06848217526345,993.170025624442,319.31118414410497,1019.9086299038207,358.61582558353797,992.3602956715094,420.967776272216,1061.2729346765805,461.42028121170546,1134.1936109180692,455.5242658616859,982.4917771188768,417.9321299439065,1018.6145683155543,466.3246757861002,1071.7709744373085,466.35404902589374,3,5,trajectory,person0,15.829540730931232,11.768837740966662,6.657828220921419,9.116214375437842,2.3386190895186134,4.748651097370806,59.63681329461602,34.9473504585559,35.15407469271295,47.130368079172335,-2.862342489051263,-2.874644926107075,-101.18313289583531,-99.53247435098912,-85.35359198747128,-87.76362399532347,26.41873478168808,89.89775691515793,-18.279535820333617,90.38459456583357,-30.50438325374174,-55.18684485055802,4.656692595786682,-8.024524547113794,3,-315.2807408605859,83.79661514373586,0.3262266363544634,-41.02792727804501,-22.131560345524168,0.04661648614020717,29.270403431828065,2.2938236863875585,0.029360145506557092,-725.2273835817813,308.6274728347905,0.7881660198747885,5.016473032667842,-43.99757067864223,0.044282628956619115,-37.08291463988826,-14.965832371553843,0.03998898219213247,-39.77226381181508,-10.655962848387116,0.04117502292583238,-14.110413448533588,-59.67354252273249,0.06131912788764139,81.4343125040058,0.34678867899093313,0.08143505090185646,13.357320773206467,-7.9527786972287995,0.01554556873341819,-7.4645795277800175,191.07579203321245,0.19122154232367758,6.9830797636991955,-24.09149754184413,0.025083134907639974,56.123810267841684,2.0149983866802934,0.05615997059720576,124.54368016708601,-2.002552202464353,0.1245597787605815,19.650916578104226,-38.995702744048764,0.043667188538556306,-15.008370021446638,-9.285564127105955,0.017648594047664397,-36.59152495786671,59.080802675045085,0.06949446699896185,18.860956137354048,-9.811810854349996,0.021260463274743888,37.56044357070463,-47.46694448915627,0.060530139107429194,3.750263182071593,-36.67257552230637,0.036863834165399366,8.73325327313536,-17.10294430498966,0.019203656334987558,16.23671741718164,-37.24805442647102,0.040633096744436756,147.04014141827142,96.44328497510092,20.76306867743844,32.6804116185689,79.64911088290036,102.73932906205215,175.25134890262922,15.829540908364038
3,0.10062893081761,991.8921164439746,564.5605839317647,991.7618849451044,560.3493131579916,1006.8859958055365,671.0079600485692,980.703099992016,781.8803445604531,1014.9972495154749,799.8831600053554,1006.0884622875208,803.5746600201226,970.9372765238957,797.6894137315763,995.3272426554748,559.4233544495903,1004.214512919647,669.602664488925,983.676139471412,776.1066433192971,1020.4713137022596,794.8627752936808,1012.7558761675308,792.4090852493405,971.0767104357898,792.0514404715921,994.2115807522456,399.30673873571783,995.4536628460387,319.9492087577418,1021.0577969945987,359.3655939320712,993.2110525258496,421.2241874864266,1059.7515822595365,464.7174139543613,1133.3504276524425,464.28690189061626,981.911952390382,418.1201638428601,1009.4737135595009,470.0987163581098,1047.1823171196647,478.6057068973439,3,5,trajectory,person0,21.001159744000606,15.49582276476338,7.675187024599512,10.39534180987762,5.373520880724466,8.483226541773567,57.63857763951967,27.55782534477789,33.69054738850375,39.84078758715138,-3.2797604704670387,-3.2574119851930345,-103.32821643400985,-100.93260082788932,-82.32705648865736,-85.43676214970645,25.84506161197214,89.18971696956909,-16.410706294792046,89.12750854832923,-33.19887327366313,-63.28775249428197,0.4835471491284007,-23.41167009850161,3,-272.5117324148429,112.51358455303593,0.2948252889640102,-46.29135394251924,-5.693262361818943,0.04664014028872657,34.25954389381761,22.35246889064565,0.040906591318755674,-733.0493462822541,365.2525502926085,0.8190059643128946,10.21532238007675,-36.030124934420655,0.03745026988045424,-40.184864662952904,-3.711557826265691,0.04035590427034878,-44.83607932420822,0.0765526819408864,0.04483614467680963,-3.782613154221361,-51.77021674636206,0.051908221932944254,93.66446595931009,5.993087135338584,0.09385600288129961,15.840224218674567,7.103023708545078,0.017359886206482975,-25.137401106499716,261.23608661248807,0.2624427211469132,24.483481437435252,-23.818650331805006,0.03415800004283084,68.08093466884979,19.021108794047812,0.07068816198727476,131.27873154415883,8.680945100706932,0.13156543681257937,18.57916144099936,-28.894335230152013,0.03435211562979959,-17.286024718252044,5.60576061255451,0.01817226465263172,-45.3553189331206,98.29576989042637,0.10825508456362104,25.363188720017785,7.644259323653693,0.026490112167646702,47.07758496749078,-44.05453083721879,0.06447558215060005,6.776216090425604,-34.60668202311848,0.0352638560732285,25.240061050062156,-16.280771592511027,0.030035382558881763,28.469380415252825,-31.96196343341276,0.04280271869574637,154.17889182713097,111.11074102193984,30.330009334653187,38.13398663923592,90.47800965032462,111.33703043625746,171.51677345822645,21.001159945352484
4,0.1341719077568134,990.2859532293088,565.1615912518254,990.1225943459408,560.9940885990263,1011.31495730833,671.734131511535,981.1532634574432,781.1917604508234,1016.2697766568929,799.234212279048,1007.8894100629483,802.5309625900702,971.0011536280042,796.5524461284562,993.932405385294,559.9787682809041,1007.6892737073296,670.0862138244585,984.2034931840852,775.7067960378907,1021.9218535892094,794.3474255662896,1014.1700083039444,792.1572205758057,971.3308464326063,791.278361415868,994.945783248857,400.1943269785293,998.1487238919924,321.3914277202271,1022.4538187152383,360.8780919644858,994.2720740412514,422.2498154180963,1057.6188519809302,469.7180626601392,1131.408533785041,476.0337047574343,981.619860482093,419.0483179031345,1003.425962673409,474.88753320639523,1026.433203023722,491.7912387072243,3,5,trajectory,person0,26.19116467551775,19.631237364461253,9.049042407640602,11.90511271618862,8.731012866332,12.389807940405817,54.88621158176449,22.42814244916448,32.21576712794217,26.86222424010567,-3.5896724057905467,-3.4764902323840774,-105.426653619221,-102.52553475747902,-79.23548881601853,-82.89428389009234,24.77307775288963,88.37470324357568,-14.704165368830523,87.69582174868745,-36.71994497929376,-69.21747654891443,-4.54364019898898,-42.33493006715415,3,-180.29857329161408,142.76660228950877,0.2299779951653686,-48.871350987563794,19.222367835850132,0.05251579164943035,41.61889754657053,45.091347591360204,0.06136254770294988,-618.5829639852946,393.09366708205926,0.732917126579024,13.420498313050043,-20.528413768334996,0.024526017752879183,-41.583586117263515,16.55827484604099,0.044759033727828676,-47.88374083722347,17.917530729310858,0.05112622168713606,1.9043361662376528,-33.89584666802119,0.033949299220691495,103.59130598278759,14.41581456558966,0.10458955198684518,21.888411930226745,26.461224488817447,0.034340922793001424,-57.89271092190418,350.2015604670114,0.354954502621698,43.24422037968979,-15.363863747846855,0.045892383959755034,80.34650743249576,42.99615281909321,0.09112755024603106,132.03841480203053,21.64898673966878,0.13380142603981254,15.721732559069945,-11.92044707692518,0.01972992481416729,-8.707990015863963,27.67059292193084,0.02900846088243214,-63.58202143094953,149.08183954100443,0.16207426794582636,31.63170392791529,30.576532712903333,0.04399419332282999,53.69075555493219,-31.115229633436915,0.062055255596935484,7.576429405093757,-23.047419348774756,0.024260787727702626,42.15881431683084,-7.5087155797554415,0.04282226563668349,37.93721540352443,-19.346754090539754,0.0425855516156974,154.72702202085466,123.28704775349267,40.95806360691245,45.010045144396656,100.09522982092447,116.4649579467238,167.61019205959423,26.19116480320247
5,0.1677148846960167,988.7231717917288,566.5267309001081,988.586339667056,562.604017679206,1015.4110387637578,672.9230259420791,981.6187833215826,781.2900604081855,1017.5564448023471,799.3209426183574,1009.5575556985756,802.322352205582,971.0611720747436,796.3241469907963,992.579185924366,561.4356887475215,1011.2617857732976,670.953414314083,984.590989611821,776.0563523528056,1023.800888352681,794.4117581580792,1015.9196363776375,792.4901706712315,971.5574715220786,791.2220138099448,995.9659058581616,401.82311595049754,1001.245154359101,323.7895764763681,1024.1722614045839,363.22712870381116,995.4171524511198,424.1328838777127,1054.5328801892097,476.535137326857,1127.7995765355824,490.8692300369305,982.0033067969835,420.88154831949447,1001.1512780411731,480.6412615017922,1012.8391495089548,504.9669196922096,3,5,trajectory,person0,30.974583653302407,23.90639803436417,10.69798531007902,13.481187884643049,12.229875953065411,16.182948415535805,51.26969947447511,19.975275658390196,30.807868520088856,11.52281901121356,-3.770082564249532,-3.5034913509639045,-107.31659230427564,-104.2014781196426,-76.34200878520416,-80.29508124767453,23.133571077051556,87.47504279926008,-13.550651603470628,86.14513495451867,-41.1364482228707,-72.52044986615105,-10.418157185990026,-61.02686253113616,3,-67.81403559853293,171.53302480652326,0.1844514082988645,-45.79959261425472,47.99601070285591,0.06634168920837301,51.23107267611316,70.03065779113876,0.08676932544514088,-405.27272040899686,392.799989364876,0.5643915392285357,13.878310949654125,2.9305674788576823,0.014184348436337422,-40.34285517891709,43.43444141103083,0.05927981667207944,-46.59042160785504,40.698225764427015,0.06186285610905753,1.7892999434189094,-6.806168041481602,0.0070374368697988625,106.5055159666706,25.853414596934353,0.10959846704059188,30.412405289894,48.558271226802646,0.05729589950469843,-107.592037999486,442.28409739498176,0.4551826770093262,56.01872388599779,1.9179153927246675,0.05605154614521628,92.31233330067568,71.49480979245284,0.1167607584194024,122.11442838994255,35.44391521059427,0.12715425571508884,11.552237251874567,10.421147638398836,0.015558100900331766,11.4314932626701,54.65318178773156,0.055835914228543844,-92.00053404066554,203.23403850152386,0.2230878138074927,34.13765009420288,56.138978452313665,0.06570360763020222,49.7315917621401,-6.219197087553324,0.050118954813623086,6.756260479891262,-1.6798630015857794,0.0069619677804653255,52.16078694697428,9.92607471988099,0.05309684222505424,38.35879408635325,2.58564824066129,0.03844584061486605,142.6056782752053,127.45322747148091,49.15911027894539,46.986740959547724,104.30985577324,113.08300041481294,163.81705158446425,30.974583519071487
6,0.20125786163522,987.3490740494068,568.7363388926195,987.3659403425067,565.1435987814853,1018.7813129294257,674.6476451713813,982.0384633768258,782.4273422341622,1018.5269295566559,800.4857378106313,1010.658601576258,803.3131837535143,971.0196121242892,797.219708067856,991.3212080686824,563.8494303061709,1014.5543344189332,672.3782336325268,984.8270868884896,777.3058974544272,1025.715112983488,795.3197836614895,1017.6003340999927,793.6603789946629,971.7440883405892,792.1305837038973,997.2978330487497,404.2537321142024,1004.8279177733579,327.1867263383097,1026.303678016048,366.5404635261794,996.497188055946,426.8577009965771,1050.2022661028498,484.989216404866,1121.9270451937834,508.3767997209542,983.2901302076737,423.6828935110045,1001.7408621889779,487.3556093363891,1007.1793899213579,518.526731027749,3,5,trajectory,person0,34.86063347277648,27.905491969482338,12.384596070740976,14.74590920012615,15.598926527387103,19.516069550137757,46.76967943808518,19.366697726213275,29.528890405193383,-1.2080932819118826,-3.961908487931185,-3.3879749050639347,-108.8106036134597,-105.77256988495796,-73.94997082165936,-77.86711384440999,20.864950020824384,86.53395962820292,-13.190150378574364,84.42187085246307,-46.41376331037937,-73.96917484135518,-17.03730198837353,-75.30743592749569,3,17.57697740642898,200.17149481892045,0.20094172655968498,-36.383154863123195,75.71126161170038,0.08399957793125713,63.542857729273535,98.77879439185303,0.11745188372227443,-168.7315827052329,404.2518754407659,0.4380524235746098,12.511711646937227,33.90521443693106,0.036140095383803056,-37.50346482256741,71.95967021723789,0.08114618913708262,-40.965288942974695,65.87393827674813,0.07757274419710976,-1.2390060229219866,26.698914609841786,0.02672764818064732,98.15910649801333,42.477425931103994,0.10695579414982972,39.70807936940648,72.46274438045184,0.08262917699187006,-175.07484062737944,521.9444212049566,0.5505244578106221,57.0678218059349,27.070510320419384,0.06316287528827255,106.81113428753386,101.27753025913464,0.14719292287056304,100.47629856397202,51.41521077357272,0.11286722496813394,7.038650060683338,37.25206334209291,0.03791119647175568,38.36342293120155,83.51510352189321,0.09190497666215243,-129.1064324496056,252.03723251314346,0.28318057396782875,32.19856146888019,81.23361035614532,0.08738218818591863,32.82493022840477,29.539165522732816,0.04415923849297051,5.563513901847895,27.086739963462062,0.027652200071319237,50.105800847712366,34.88683564229863,0.06105475067284585,28.93257673783208,34.72545666966781,0.0451990192106811,115.85286024307092,119.22298794071058,50.28208330223466,37.704504217840004,100.43982024696561,99.36867382532088,160.48393044986227,34.86063279180034
7,0.2348008385744234,986.2496296035081,571.7997414172543,986.6278015135885,568.4887613692839,1021.1077054004359,677.0335212261465,982.3933321716528,784.7936259949238,1019.0981141236273,802.9860592513945,1011.0376829054973,805.7228410298485,970.896067467694,799.3899688739702,990.127834706826,567.1412718290758,1017.1083398202713,674.585798651101,984.8943441190332,779.6450794155895,1027.2311825550132,797.3347332929776,1018.8211479802017,795.9239540125204,971.8527014134451,794.2192001261114,998.9672963837968,407.4701095003458,1009.0456381667543,331.5138548411467,1028.954657381085,370.8673678012906,997.4605659177071,430.2952266823617,1044.4359120494985,494.60500457737163,1113.1791550097957,527.6596215366326,985.5109558559432,427.3669348888826,1003.4315808434511,494.9933045277601,1008.3816364024647,533.2850279486295,3,5,trajectory,person0,37.437952379608184,31.163967044274255,13.79029013516843,15.36936381947069,18.573019878368303,22.108575623283652,41.422623625615415,19.18289592408787,28.413468715042725,-7.1683292943425725,-4.293532231739955,-3.2246042791030205,-109.75341255606084,-107.01488786047788,-72.31546173679429,-75.85101748170962,17.938976578980828,85.5759626399221,-13.706370909407472,82.4259252733315,-52.50675947178326,-74.95154084664055,-24.298343225736744,-82.40947073033261,3,50.40454988648319,227.6987878927468,0.2332109702760251,-22.005763837129095,99.72765964874891,0.10212668476491442,79.03232232016869,128.9958337017517,0.15128130447523586,35.84197321799592,439.9817269537521,0.4414391997742901,10.579525945781283,70.54483461770312,0.07133372316426882,-35.577443350344794,98.13802540160061,0.10438786569842398,-32.77718754335529,91.32768776567401,0.09703138964209844,-3.6831750747459915,64.70090028228144,0.06480565003121994,76.14128602739528,65.8130321162405,0.10064219112399593,49.77087567609274,95.88825082439958,0.10803562704834015,-260.7964761101327,574.8691253799119,0.6312600995362592,45.197824101090724,60.07068588873805,0.07517533243436021,125.74078922813017,129.0025184908281,0.18014548524092824,69.35557554199104,71.1289298826858,0.09934546051539977,2.005106185580221,69.73686221715214,0.06976568212745801,66.20836463903528,109.83048357799034,0.12824306090838078,-171.9094302155336,286.6706848928238,0.334264765977436,28.720702503750925,102.48123450745298,0.10642970533869074,11.301362127945131,71.83790755071118,0.07272142564066987,3.2380272345138934,62.26687708725895,0.062351012843186976,36.39551380373087,67.48283021987858,0.0766718057666736,17.028439902833675,74.54083295275204,0.07646112438889781,76.83631990992012,97.14328816723388,41.9072542957434,18.58674083920909,88.66515802612686,77.28908730566187,157.89142437671637,37.43795081926655
8,0.2683438155136268,985.4650215931312,575.6172760349837,986.4712600104382,572.5028413894755,1022.1987946618721,680.1671546612934,982.7040467798288,788.4364633961806,1019.3964902280685,806.8911630431695,1010.8940605747064,809.5790907431833,970.8139476627185,802.9103530213971,988.9051671879744,571.1818285359756,1018.5428974415757,677.7153821333703,984.7541799940362,783.2591066165344,1027.9805999472096,800.672533954913,1019.3311291608429,799.5063880710741,971.8015012738648,797.6579922738007,1001.0346042902645,411.2975767737222,1013.9888280316318,336.595269299392,1032.1962640753688,375.9942762264033,998.3930423419426,434.2146955544602,1037.1603326834845,504.60245467466945,1100.9766632078292,547.4043575416782,988.5473819725524,431.673650863437,1004.8860489006046,503.24916885854566,1014.2540231628587,548.9729658148372,3,5,trajectory,person0,38.4496035768247,33.33301414775206,14.64541237909112,15.225708441837206,20.98681544351447,23.801604068112947,35.276673047871085,18.468771534524446,27.428908594772096,-5.3584894876867954,-4.761879106384093,-3.1012391623397497,-110.04861478563228,-107.7466360375875,-71.59901387949476,-74.41380250409323,14.584127554284876,84.59938205239233,-15.198721989232014,80.12178699187345,-59.43891229397087,-76.44531723333162,-32.20850557334535,-82.29033590077003,3,43.36132895389005,246.1279553615445,0.24991833718057166,-4.666893562666935,119.66976060196036,0.11976072602508624,96.64039957333421,152.8459574236725,0.18083487918665692,175.07053029424694,467.6966476363134,0.4993894720433689,9.26317925624697,108.60209002496872,0.10899642401347291,-36.4507754057628,120.45909682444821,0.12585329966052997,-23.391126309359237,113.81025079105702,0.11618914740690583,-2.4481966858294464,104.95145239516246,0.10498000298564751,42.76774908513738,93.30070756515754,0.10263577540978738,61.631616961568156,114.10636808753401,0.12968700569997466,-363.78678684612686,588.6399421504236,0.6919810747258073,22.3420060048573,99.50818223395059,0.10198550663612062,147.36884784666086,151.4896685364373,0.2113449715250683,32.52809860656655,93.42144678531817,0.09892241363018064,-4.178642976471729,107.74318592817114,0.10782418639190965,90.52345360141345,128.39396999140288,0.1570971265876003,-216.90320984929141,298.04898102569206,0.36861931248020513,27.79945339752234,116.84916574943601,0.12011052054478903,-4.281740736703839,114.96444457879569,0.1150441516160093,-1.5264041612366568,102.51899090298306,0.10253035358092434,15.20381394786792,106.80131537063,0.10787806507097794,8.895337613655594,116.42090679229209,0.11676024396000755,30.159851317017345,64.664716772432,25.493331896945165,-4.282725945698249,71.96128028592003,50.47341051147332,156.1983959318871,38.44960090613752
9,0.3018867924528301,985.0528593052233,579.9414492004263,986.9228592891583,577.0373808864499,1022.013737466343,683.98689305058,983.0141054982162,793.1466164590958,1019.3901192638564,812.0438077368912,1010.4176374715836,814.6955434176406,970.960904070422,807.6598379836599,987.6140671584988,575.8029548941639,1018.6927581609999,681.675830106413,984.397548197792,788.1014381525647,1027.6473893200155,805.3507404633773,1018.9965803577601,804.4263853801014,971.5323423280464,802.4005938987915,1003.5645369847439,415.4164308177901,1019.6083265062332,342.13967746609956,1036.0101854486327,381.4438990560211,999.4962214426491,438.3076687857372,1028.4222714038576,513.9242479969105,1084.8842581142335,565.9763325551196,992.1729183242932,436.2053705523064,1005.4962434772951,511.4006234417827,1021.4091248601125,564.1888822176442,3,5,trajectory,person0,37.83908049557965,34.26146241698552,14.763590654977929,14.295586130035758,22.771007535884618,24.554518184780093,28.325847571338816,16.92537440730636,26.462359637643047,1.525267933840929,-5.35089808185643,-3.120937249237797,-109.67887058995676,-107.88450085297086,-71.83979370919296,-73.62330435808843,11.602251583814704,83.60568810602699,-17.711985642118186,77.58715903189498,-67.37000615133636,-78.82336639815253,-40.960532217071496,-77.94366955282574,3,18.191425817586648,243.0152397627554,0.24369516763823254,13.46330349684215,135.18595875355135,0.13585471646271605,113.70253094043228,162.46688060798098,0.1983021755724024,213.31146934937763,453.62450775868587,0.5012753504764627,9.24362554192458,140.42143818816018,0.14072535278332263,-38.490919628742354,137.76732955349007,0.14304330807893895,-12.287588208256333,128.91441249475898,0.129498689463811,4.381137904659345,141.5940204374597,0.14166178381265498,4.467722697831969,118.07085519633334,0.1181553527898683,75.42361845416809,122.793336188775,0.1441073406634424,-479.7548268528244,553.6770050882199,0.7326137589835753,-9.933841823222538,139.46903153359173,0.13982235862081147,167.5312982740548,165.29266846997024,0.23534740736050994,-5.517017641710743,113.87595073060413,0.11400951556101765,-10.632085425531216,144.3620089179037,0.14475299948294232,108.08630248627232,135.10189322441894,0.17301783242769012,-260.503451898882,277.9059634193111,0.3809117653148149,32.88852693981446,122.02176445744557,0.12637628814607285,-14.203363761844928,152.53424535725725,0.15319409763061775,-8.024301072209854,141.38881094503984,0.14161633121977735,-9.973736191906356,146.67741977537523,0.14701612457682112,-0.18993437057585064,153.61321993157426,0.15361333735327584,-18.201219359618026,27.679364026522652,3.5231898498754917,-27.72927142058068,53.19122675378508,22.4462521031393,155.44548181521995,37.8390768807638
