Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,966.0219508718212,620.264160420035,966.0176534750033,621.6319833391352,982.4172043104128,725.3676174798553,952.3754818770286,820.9304338272069,982.4353644500892,833.1977229263617,974.2415039895368,837.2999120558691,942.8170380787824,834.5774611001294,963.2913512659964,618.8988059874926,979.6872692228646,719.9143089013265,955.1063502102052,812.7398181671347,985.162748359938,819.559087984063,975.5920128795542,822.283049551948,938.7197024372767,826.3849791779113,982.405084264346,475.57134990718293,1001.5307742241532,407.3216472689983,1016.5397302793826,440.0775059563448,982.4053066831651,493.3136749676419,934.6242789672408,543.8256827520132,888.2162811772721,588.873454894624,967.3805814362619,489.2193998723048,930.5193698734524,538.3745707326374,882.726217007474,579.3138468198516,7,4,trajectory,person0,26.434687835434985,24.05022483810453,23.20580201252585,19.46369289124953,15.678316990109542,15.442345196885704,-36.94461670519457,-30.396295411857984,-2.4497190511220133,-12.548096955743498,2.011336687739395,8.373897342564684,-107.45236137641488,-104.8319265858606,-81.01767499813393,-80.7817030345525,-44.962579831385035,83.53997533289663,-15.292655822261723,74.3461132195198,-133.40463525641525,-126.85631418480092,-135.73234915599463,-139.40807356870616,2,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.55765033103057,26.434686378280958
1,0.0335429769392033,967.2651667847474,618.0939127605662,967.6616698571207,619.1971051200737,978.7388344909416,723.8566450537235,952.2419132047803,821.2447433027033,984.3528437136562,835.367266922706,975.430451857895,838.3694909178764,943.1292176466424,834.810791148103,965.0588155568216,616.0636385808185,976.3363264765026,719.2978216092454,954.0943847307014,813.192847498944,983.4577626607548,822.011177044062,975.5270701192547,823.5634223653235,938.5300292911444,825.9880778984492,983.0709432058417,473.6570008280098,1004.0920976502427,405.4194165463637,1017.7402353147569,438.9998679906253,981.3612008252136,490.3369359965518,929.5418373622416,532.1907847809207,877.2812874272339,568.4866353059257,968.7578418646324,485.9350861527394,926.4876440331354,525.2691424309158,872.7300677894334,558.8111691761161,7,4,trajectory,person0,21.34011538470521,19.67460019092503,18.27899957882853,14.713810106836238,12.562941136495692,12.317401452854051,-45.23065219201591,-41.570772682797475,-3.688489316098305,-11.655458038713382,-0.5520834675203526,4.924200857349095,-105.26590728929126,-103.35485241186956,-83.92579493468466,-83.68025475054588,-49.653333146131054,83.75680140672357,-20.740118659868024,72.9026828076579,-141.47384562424557,-137.813966219734,-146.29950619970538,-149.47627215921406,2,-325.9995011730161,-607.7820589880711,0.6896917470818643,-1.9361060414272604,38.17111449875904,0.03822018430987773,35.44550832542932,31.886819823593108,0.04767759787269457,37.063374404112366,-64.7005083479112,0.07456439835938822,41.059576520798814,-97.91360276454336,0.10617420793394282,52.692529170226166,-84.52342831147206,0.09960277387643224,76.35945464029338,-56.710253418543154,0.09511476833677517,-151.52029034903754,-346.86539576319626,0.37851552301776925,-50.82988615689934,73.10290510122185,0.08903770022277975,-120.19582661444981,-390.7055812450748,0.408776085346957,-5.654630669071745,-11.832619393964626,0.013114332988224547,-3.9820160414003594,9.370351238239069,0.010181352271773048,-30.1692208577063,13.50593695456631,0.03305438276812593,-31.127405890180945,-88.74403057562304,0.09404476785158858,49.012238391878945,-72.58980690576838,0.08758698293010846,57.16485054509131,64.67953039101397,0.08632069154869375,-99.89998062591881,-18.37902739517055,0.10157654639261655,9.306853366826408,6.95615205521134,0.011619189774112006,35.7900563670957,-32.12708185301338,0.04809446457909797,-298.01019856283574,-611.2360772538682,0.6800144267470783,19.850919693338287,-57.07153192284797,0.06042531562757467,-109.66140024298615,-45.045865454055885,0.11855274226165041,-151.88194118738164,-130.44830979403903,-146.88029755460164,-141.60588051032147,-92.87714263586305,-93.16238536894379,167.6825963414082,21.340112354606603
2,0.0670859538784067,968.3381948312012,613.6793334955944,969.0060516536562,614.5391267995567,975.3780630287956,720.2170393714572,952.3432891312527,819.5317250713783,985.8452197458076,835.3948343673601,976.3884769517815,837.5028097756342,943.51534536505,833.1490427260297,966.4975563626854,611.1414678982239,973.1945790250928,716.4259205386492,953.2500407847722,811.6004551914286,981.9379851006018,822.2608366400057,975.2783758169106,822.9811674232997,938.7439335630489,823.680428479959,983.6479131261993,469.4798971928625,1006.2288585626842,401.31345122907453,1018.7453956823636,435.7297967696217,980.534672812385,485.0712226619652,925.1459086704544,519.1104879392807,867.7226740059982,547.5293024371806,969.8723825309736,480.5716306469558,923.0323068170304,511.0298565933235,864.0018449800326,537.7275738890828,7,4,trajectory,person0,16.628257956870744,15.619183960443918,13.59869109152739,10.287864071393884,9.795759050720942,9.56234253778846,-52.70491024206291,-51.55721623261988,-4.7039079074951875,-10.89276174088218,-2.8357740094149224,1.7176136461905078,-103.12366352401988,-101.88117301466086,-86.4954104270857,-86.26199294104437,-52.99973199629475,83.94225176129099,-24.234772763650952,71.70023001129782,-148.76265900622252,-147.61496474958005,-156.91076319493038,-158.5178150873017,2,-284.9661626205875,-624.7904861494633,0.6867087194885367,-7.414198888636423,-17.358475459087725,0.018875566625243555,28.561123111492396,-25.8379315530955,0.038514107289826585,31.989648634904366,-131.6096443369748,0.13544163356327937,33.227243615297034,-159.89801726617333,0.16331388686796897,42.8924602748149,-146.74221347484786,0.15288243968462956,63.70218470215962,-122.40909102168364,0.1379925863971789,-131.05362412390502,-389.9563495913928,0.41138911869743755,-45.308368512060646,7.442976704071441,0.04591564177316962,-103.01224075513093,-424.50870903322215,0.4368285313374642,6.377021106155787,-68.79679828873763,0.0690917205819164,3.022269807958822,-51.0693560213789,0.051158706387382874,-25.172003888015706,-47.4731956678028,0.05373391933082649,-24.640866382451552,-156.98407878736404,0.15890617762942746,40.079382309211525,-138.8659786804148,0.14453413756326688,44.49146045851551,0.8218544437486239,0.04449905053434689,-93.66334589515533,-85.61855066714926,0.1268990093839141,11.511432605027306,-49.540874833058055,0.05086070545956682,29.96634345927388,-97.4889982761694,0.10199061979030291,-260.2101425052603,-628.5546844946793,0.6802869318624413,17.200915750664425,-124.52990212282988,0.12571224294150132,-100.19299921522669,-108.50574440256361,0.14768931464427912,-140.47224956731486,-120.90209637121801,-139.531696777665,-131.94851618162502,-82.4966159321596,-82.13519390539284,170.4376621883767,16.628253096934174
3,0.10062893081761,969.0627927399263,605.4694304783164,969.8338249992349,606.153831739831,972.6111160660637,712.9667599054296,952.8455100328556,814.2328355045717,986.8242358485546,831.8937184184681,977.1128983000856,833.3885731823412,944.1195240278868,828.0815646304331,967.3449620301889,602.6764305205182,970.4491673860028,709.7531281772324,952.7341123867108,806.3819236124331,980.8010572400229,818.8051906304844,974.8675582731316,819.0912781478689,939.4694128192253,817.9170100254183,984.1068392850664,461.4802518236819,1007.5908824327755,393.47037533445,1019.4026591703971,428.6815216533124,979.981969539424,476.018060874706,921.768574813696,503.6872391799936,860.2792874884408,525.6565419198032,970.7045721294663,471.72507343627615,920.6815757429354,495.0519415985948,857.6296220034669,515.8954349700348,7,4,trajectory,person0,12.648522029669614,12.164230281999338,9.05924335289281,6.074224077159791,7.6903607808423855,7.504815027078625,-58.75538050480823,-59.37971577798312,-5.435566968447565,-10.16361339615519,-5.031615790463336,-1.3766616848840585,-101.10587709170264,-100.43603959026908,-88.45736117808036,-88.27181394237637,-54.22618699904537,84.03784222416002,-25.133703358792054,70.97454096373113,-154.7175522380229,-155.3418865730933,-166.93477400116114,-165.51684481079084,2,-221.9059605546831,-652.0816729243151,0.6888053161042458,-12.247498023909028,-115.96732402377667,0.11661226971927639,21.596811446315506,-122.65567843754502,0.1245425136956138,21.602075153868395,-244.7577337025967,0.24570917332933384,24.809652405064806,-263.73798684338817,0.2649023302212786,25.263281462445427,-252.36392682285353,0.25362528452759064,40.60533662709761,-233.82170010849381,0.23732126075054114,-100.6867656046107,-459.8056036362484,0.47070056076364786,-33.89466184350673,-103.02144665885413,0.10845398366666296,-70.08117014645738,-476.3415907803493,0.4814692944687651,21.628350324758564,-171.82191267599333,0.17317781386022624,14.972460629033204,-157.97314521042128,0.158681092714163,-15.381115367204334,-155.5774726988049,0.15633594826938121,-16.477466325152403,-269.8973857826647,0.27039989968343753,24.677992865068592,-249.98660896807067,0.2512017276915178,29.18691756314429,-104.3770192263402,0.10838098679848589,-81.84758449036846,-198.93262227473937,0.21511209936219797,18.012076385822017,-151.07419072497387,0.1521441618956655,19.59466773699939,-210.126701904971,0.21103834214943962,-189.97189748886524,-650.8706415241197,0.6780279594777335,13.681736111222499,-238.48942756869627,0.2388815542587195,-82.48960632644615,-216.1489565809491,0.2313545041336457,-118.64587732968387,-103.00080653862922,-135.33228570804363,-125.6191423281041,-62.76718592075458,-61.34003891303705,172.49520340224038,12.648515913622276
4,0.1341719077568134,969.2964336917396,593.0448817163133,970.0717515989011,593.6754627962965,970.6238284371212,701.6873292743633,953.8491438542186,804.7643920484528,987.5453450452356,824.5486539001339,977.8507815100008,825.6622746692061,945.1559515719405,819.0137730726437,967.4633164371076,590.2394751097191,968.221422301516,698.8481372093262,952.711665830541,796.8828438491518,980.228227077722,811.1570441405344,974.540478855814,811.2597445461056,940.649117889428,808.0497482009047,984.45042873586,449.2515805042711,1008.0210972190641,381.467634864577,1019.6801773469284,417.34639645016966,979.6117462960991,462.8546949446727,919.3347682286718,485.8228110918413,854.9866781516902,502.8507923381993,971.5188674251028,459.089534453476,919.8890817038559,477.4630601868405,854.6628951310038,493.6909084095849,7,4,trajectory,person0,9.613266251346074,9.45086127228904,4.453983973578526,1.7617607671698094,6.440276881600917,6.341199055921814,-63.12654412792861,-64.51040305185506,-5.997485169880282,-8.628027290264992,-7.524816089957032,-4.571010470755703,-99.2866182891032,-99.02513548436768,-89.6733571990411,-89.57427762743868,-53.28172139446557,83.98548332382559,-24.0354759558833,70.84876384291483,-159.1410981769151,-160.52495510221627,-175.5724163162873,-169.15995507829723,2,-157.78591585187633,-679.8964094015643,0.697965273318347,-9.75105512878357,-233.47759550256995,0.23368113034172497,21.998143195596604,-230.3402744228402,0.23138833230144365,6.965420875931575,-370.4068599672188,0.37047234579486993,24.276178501162534,-376.6970059247281,0.3774784326491713,3.5284407562656366,-370.77673318444573,0.370793521741009,12.825778316231409,-357.8317002580879,0.35806148396471127,-72.55785881603488,-532.58326237804,0.5375030923085037,-17.077499213599438,-228.01036723163548,0.22864900731141555,-23.626228540055738,-524.3685270879243,0.5249005152172992,35.16995740541487,-294.16774314331417,0.29626269932262744,29.9208332993855,-282.2779705355431,0.2838593118342158,-0.66918795581175,-283.1913154428248,0.2831921060954167,-11.037280441620814,-392.43284678911755,0.39258802936227943,7.093186752543762,-372.0113741291215,0.3720789913173595,21.498067926052357,-218.97473595284035,0.2200275026222161,-66.41465033126458,-325.10504323070325,0.3318195215966981,30.898496157099157,-270.33353581659503,0.2720936192781311,8.273510637840019,-337.9284201186921,0.33802968523813065,-88.44554488530703,-661.9724480834105,0.6678548767745898,10.24326050178425,-364.56726370993397,0.364711137963534,-59.246012437845295,-336.26802568866333,0.34144732403452344,-90.48856289127042,-80.89231360198812,-137.29429524580692,-128.56531242907616,-37.26812624613624,-34.69030114011238,173.65884052286668,9.613261090062096
5,0.1677148846960167,968.9728197356844,577.0432698981571,969.7627682385885,577.7385524932033,969.4987814027064,686.9263614032201,955.4405471041551,791.598779676885,988.4175297950484,813.9194951855958,978.9508169693516,814.7969890686835,946.8579171432762,806.4004314795179,966.8523761475808,574.3441391757241,966.5638346401316,684.2462113888178,953.3480689421244,783.4523224274039,980.3391171603856,799.6553299065507,974.629073279596,799.7007974803954,942.2814491623648,794.4926931659439,984.6412911716518,433.4766367043057,1007.6459930572292,365.9175765684053,1019.6805320463725,402.2931613327078,979.284658866566,446.2787323445821,917.5506680353725,466.05793495854317,851.5006315566721,479.31035732230947,972.6415143368552,443.33892344815104,920.8830747905547,458.875747079441,856.1880026460741,471.7401158863867,7,4,trajectory,person0,7.545917038872223,7.449753636080761,-0.1002550777496198,-2.7932491609023367,6.071673274763594,6.0987680820499435,-65.95575360977442,-67.00295667854897,-6.587235829462557,-4.522755251613514,-10.469130627447228,-7.70702792555717,-97.67590601068837,-97.60683741518372,-90.12998844662344,-90.15708200968962,-50.86377561696381,83.77130841406112,-22.01821678517379,71.21616414251896,-162.18451486361434,-163.2317146710516,-181.2329739051972,-167.7462936035327,2,-103.92776411397593,-701.7992189112163,0.7094526931502363,2.6412212590027395,-344.6011093964843,0.3446112311678578,32.79480713189515,-323.9213269655832,0.32557721885593044,-9.647741064895065,-477.0480523287852,0.4771455995169008,33.46891105661685,-469.56509059625193,0.47075635132622695,-18.213657381517624,-473.87970253222846,0.47422959606844933,-11.182792824704444,-463.5861129546205,0.46372097103725474,-53.18848701273641,-589.24036972395,0.5916360608204349,3.3059105894094243,-342.8948556006368,0.3429107916677554,29.633418897204283,-554.1342720143476,0.5549260589812017,48.66387607442922,-404.1697032297678,0.4070888377779793,47.44370938873385,-392.4998188273681,0.3953568177483213,18.972767764080643,-400.39741988585786,0.40084667862897616,-9.751293992956601,-494.17088501520146,0.4942670850170427,-9.211566429319344,-475.11913841096975,0.4752084265251028,26.002007853793113,-316.8817941771667,0.3179468129945147,-49.416832155021076,-435.3199135239057,0.43811579566445474,50.73984859544649,-376.03524624506593,0.3794430637843789,0.010574477175395742,-448.7745719393328,0.448774572063916,45.46726779303308,-654.4080020978475,0.6559855986607174,5.690086367043208,-470.29051203646964,0.47032493320510793,-33.540464713492774,-440.06135465845813,0.4413376922913273,-61.63284839687678,-59.65802140445945,-135.77325171772057,-135.79623348065107,-10.988995028837705,-7.227473408555161,173.90129686068457,7.545917564064922
6,0.20125786163522,968.1113512673272,558.7989727472407,968.9910658804848,559.5843719877739,969.2281186546759,669.8268735089788,957.6741220665508,775.9382172175751,989.7777352611196,801.0971601229325,980.645621496402,801.8236691981751,949.390647714132,791.4094067196866,965.6187618004956,556.1348161833503,965.4923909800448,667.095543416147,954.7287269733532,767.2101319628703,981.1631637759356,785.2166622614653,975.3896717039971,785.334905075878,944.3990748862516,778.4395593342149,984.5940095258536,415.566556012295,1006.8261466202044,348.14153766231294,1019.530825744815,384.86433122492383,978.9064178242456,427.65393021857216,916.1357219781024,445.3303953272493,849.3802697802502,455.4802471919654,974.1725888090427,425.7264424919545,923.43817719275,440.1201537986991,863.1130209340581,450.65940302315533,7,4,trajectory,person0,6.342361771660626,6.054040032619626,-4.176685104269028,-7.544406523456448,6.47762430467101,6.677910999598749,-67.66111110312102,-67.36728979780789,-7.331130037514179,4.440095156934651,-13.776250227514776,-10.3206242440442,-96.23181129502944,-96.14377625091603,-89.88943556613357,-90.08972304546704,-48.181683381758184,83.43273737166272,-20.154178904895797,71.76253589674458,-164.22847609598566,-163.93465060217216,-180.78704666988943,-159.45502541618217,2,-63.21328545957925,-710.4351582608841,0.7132419179715686,22.67534052745862,-428.28316730967435,0.42888301723062283,50.52635996269006,-386.7670986395298,0.3900534599783972,-25.68252871289961,-543.9081088116947,0.5445141165407957,45.64515770209254,-525.0720885066089,0.527052348965775,-36.77712772247887,-542.865441710147,0.5441097728645099,-24.44167190380243,-529.9481598878793,0.5305114960997569,-42.183079332361785,-617.939775257951,0.6193778959793507,24.566889726085087,-430.4527791691089,0.43115325252771,76.1739903654494,-559.1511246821185,0.5643159195357451,63.13171689337685,-478.58405235842207,0.48273005795135066,66.58845356641964,-466.88051831817415,0.471605174413316,41.16086755600796,-484.22030322391106,0.4859665822587183,-11.276311074177727,-555.2519133816717,0.555366403832145,-23.006376550964898,-541.2215063181144,0.5417102659755061,40.55112545724726,-382.26586405565297,0.3844106978194863,-31.942414116338483,-511.3042889352469,0.5123010772028087,75.50703014363837,-446.91992565247386,0.45325349590083147,-4.463119115180512,-519.5969975883116,0.5196161653904007,206.45210771052257,-628.4687522350864,0.6615099737071571,-1.4095840653572689,-533.9442806305706,0.5339461412402329,-8.069133175661053,-509.77848284706675,0.5098423408114156,-35.88099140374578,-41.60971180318516,-121.52857016561005,-141.6438788711447,12.102415079114861,17.2656982294238,173.3221729377963,6.342375728895874
7,0.2348008385744234,966.7940135446315,539.9122405355654,967.8393596767584,540.6783055269071,969.6984580162587,651.8113508859317,960.4847156897575,759.2386257238902,991.7083296485322,787.3381514513969,982.9122461368222,787.9687815451103,952.7293790713238,775.3783729719518,963.9408279995114,537.0544364879493,965.0046411891908,648.8792573754456,956.756141481686,749.7028309575941,982.6704109600277,769.1615906405592,976.9453093974955,769.5606781130693,946.9216243392964,761.3907551442294,984.2323436580928,397.1876796359477,1005.9544211400131,329.7473950734755,1019.2509832580591,366.7525575826146,978.4936039981243,408.5942164572242,914.9728152203452,424.727092122002,848.2036020103782,432.0685976550746,975.8588567364408,407.664247267142,926.8455693961249,422.0213611381492,875.6312476827795,430.97122347889535,7,4,trajectory,person0,5.844189591400715,5.190521678584092,-7.380526982614742,-12.42439946545161,7.482966699734508,7.901854276145721,-68.75786796887547,-66.34907323408889,-8.19708077021151,20.007760317611744,-17.338037239849424,-12.059842653169422,-94.91348858158496,-94.67870824517792,-89.0692616171335,-89.48815437952422,-46.371394247600186,83.02895919381255,-19.08476347023615,72.14816116073355,-165.72902343730777,-163.3202250057405,-169.28843177720424,-143.2228193633204,2,-35.07940788930952,-697.9598018185554,0.6988407900319369,46.37744873742169,-470.26914132873424,0.4725504555467672,67.57374709252579,-413.0488381569955,0.41853978783261275,-39.27313085786249,-563.0607040605674,0.5644286804057362,50.271862585553116,-538.4791951397219,0.5408207686157618,-50.023401441839376,-568.8338196691411,0.5710291193023316,-25.988315878203714,-548.3753759297149,0.5489908428090958,-34.66915771563674,-614.2359768064335,0.6152136098137502,44.934806675742934,-478.6418226982634,0.48074643138238915,101.58288006311514,-539.5702561926437,0.549049308249917,75.20350556889659,-508.26747491394354,0.5138009276998703,83.79082239185234,-497.8565714054814,0.5048584629465214,60.442295029670596,-521.9364112197958,0.525424483998846,-12.307012191242721,-568.2177165101851,0.5683509795057315,-34.33524119859322,-563.6371063645902,0.5646819427422962,57.55584517473833,-410.19044602015003,0.4142087364119546,-14.541040639834112,-543.0730275884116,0.5432676643763487,99.53592858628248,-477.925193604341,0.4881801837040094,-8.34280413640824,-539.9572517113422,0.5400216996163434,373.1996349462589,-586.9538526632485,0.6955521495044432,-10.782163682621043,-547.9202519698522,0.5480263292693017,14.021992217187366,-537.087768199593,0.5372707762528673,-14.851758123998579,-25.743640929684293,-95.51453599818144,-145.48478958323054,29.971770152830487,36.48880893205652,172.09822081094606,5.844226964451451
8,0.2683438155136268,965.1500238167704,521.9178491980898,966.3924967327354,522.4746221458789,970.6756906355116,634.3904653517632,963.6364404817353,742.8593913651908,994.0599894432423,773.763929439172,985.5436600483,774.3377049634317,956.5712509322188,759.4576238728743,962.0538819559296,518.6093186561902,965.0875098060916,631.2008615783136,959.1468021700902,732.5696398512779,984.8212148610608,752.9939869258028,979.3127146151426,753.9015830799593,949.5812508625686,744.7804795730218,983.5446667947314,379.8481991386909,1005.2620733342732,312.2102492329045,1018.7613103959869,349.5554605855938,978.1309521311672,390.59352319312967,914.0661795218776,405.3073736960431,847.5693230764043,409.9235999824506,977.2226555925859,390.4446353165738,930.151575822829,405.216592141488,892.2248266963195,413.0930693254149,7,4,trajectory,person0,5.866840953967291,4.854529003859693,-9.54569843782761,-17.33684801585602,8.884731700164291,9.535692297003934,-69.67353110001041,-64.80824405107907,-9.089435418298862,41.4536572905263,-21.05135288221692,-12.899804638739642,-93.71417028566174,-93.35281893238958,-87.84725966279483,-88.49823271856815,-46.044433175949784,82.61705260822339,-18.73362318452294,72.19941717613594,-167.05654799777483,-162.1912608595806,-140.95181321806683,-120.58515059979575,2,-18.909440719094814,-660.1977431151029,0.6604684905145621,70.57826805110115,-466.83677067459223,0.47214178206866514,78.4490272359321,-406.37647059129,0.41387931299413555,-49.011443761861166,-536.4577917484909,0.538692012143571,40.658253398823234,-513.3596812763142,0.5149672377244613,-56.254578924284175,-549.8950753593166,0.5527650238160668,-20.64061895862079,-522.8261603720218,0.5232334365465819,-27.02907676056548,-578.9503555738995,0.5795809565623021,64.12084129955137,-481.99668574617624,0.4862430332243954,98.56031659611557,-500.9921757129623,0.510595041234376,79.29011572505325,-495.1938404666242,0.5015016072634032,93.9607953608376,-488.3059243187245,0.49726382010921033,71.2715717730505,-510.78325985705044,0.5157316894405425,-10.811558783657143,-536.6456679358179,0.5367545646919201,-43.13460151868458,-542.6973107969021,0.5444088215618526,70.10885762979755,-404.6814937394582,0.41070958510041417,2.4705206413540965,-527.0371747019985,0.5270429650323627,114.53580485293264,-474.63733251624694,0.4882612497541121,-14.598372200528747,-512.6884542236828,0.5128962502935408,494.69607434116,-532.9924707006365,0.7271899200292338,-20.501366488960315,-516.9332623244682,0.5173396405895571,29.133747461479345,-519.3601499873992,0.5201766436856646,0.6752937465160354,-10.01678161522114,-64.54917400853358,-146.45237240893132,41.79011907531288,48.70879599683543,170.46431227101823,5.866910622866911
9,0.3018867924528301,963.3487593828244,506.0784829941521,964.7401840732853,506.2714109841441,971.873161099914,618.9191807403097,966.7790840828604,727.9249829648943,996.692459982268,761.2094266240822,988.3594046799016,761.7678182210981,960.4168784215001,744.5985539339702,960.1891802563888,502.1738234740986,965.7060489119759,615.5109810993636,961.5376931945776,717.2643752958471,987.5821437205904,738.1088730780115,982.4039564333557,739.6487560612466,951.9962396084318,729.8005284157533,982.5819710720184,364.6680142133502,1004.7990742523365,296.6498500862787,1018.0178448649289,334.47474049739463,977.8744935455884,374.7994198219986,913.3642697194459,388.0369718456194,847.0798354529013,389.94640028087815,977.8279949521433,375.0989535275327,932.424710321922,390.1574482785241,908.9473792014621,397.3335774351712,7,4,trajectory,person0,6.240921900554958,5.074801412394376,-10.659432302065856,-21.911548592617205,10.480950780325808,11.32465324398531,-70.62881856666347,-63.57550390799907,-9.962928276231557,64.07761548373855,-24.57727570258385,-13.004269169988802,-92.66516212571295,-92.3427441012042,-86.42413785844394,-87.26786225597873,-47.08119254595886,82.25103964936082,-18.64465771491182,71.92157238169115,-168.37769360209046,-161.32438765161646,-92.12831535332396,-97.04181790656042,2,-14.592849775682668,-595.5702661031297,0.59574901857303,92.15764670547738,-424.912405495375,0.43479142607709914,83.94438682962316,-374.7397485058245,0.38402674280629207,-53.70019593701561,-472.21110495489205,0.4752547092732422,18.046679656805654,-457.4931383357885,0.45784894263388254,-55.59141941755963,-489.98320011610747,0.49312670005677084,-13.803160130237854,-463.89439955878277,0.46409971037653597,-20.925685984994395,-514.873855165756,0.5152989142887752,82.31019162472657,-443.76245658727976,0.45133145859963775,67.76782225420844,-448.95072641461053,0.45403659817385256,71.99685198604705,-446.58979387606985,0.4523560441623073,93.6900623585403,-445.23205043384223,0.45498286398310717,71.2784386675312,-456.288199558781,0.4618219753059343,-7.645671582567,-470.86170675184553,0.47092377640039523,-49.25957115985929,-483.0582327592204,0.4855633445672298,78.48052794470075,-374.2811151748632,0.3824206407125773,18.440197094178266,-467.7545617786983,0.46811790281258653,114.64776952419554,-442.98602255358117,0.45758138864546816,-22.16456614466918,-449.5939676294379,0.450139982362333,498.5410965595657,-469.8298519778898,0.685042564201948,-28.70036623338175,-452.55926308671934,0.4534684086323155,35.69958821999444,-461.23767247895535,0.4626171755489427,11.152288220144834,6.566871179440242,-33.20319082760271,-136.38326094469292,47.58728132731524,53.33339823188232,168.67517750780476,6.241024267269012
