Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHip_vel_X,RHip_vel_Y,RHip_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,945.8724245131984,662.7062439086674,943.5794822081948,662.6939969429267,1001.8910547220008,745.4135238504907,968.6352603506382,827.8163575517549,989.2258743612466,842.6724824388718,981.2013102513656,843.8175928812655,959.4720931703428,838.1038928592175,947.0338662231673,659.2956164855661,998.4618314060576,743.1212589423078,969.785394802783,823.2491459840116,986.9698566956741,840.4319826121658,974.3320866010691,836.9930202639399,957.214815924323,833.5096661984056,966.5173918569449,539.0026786761248,976.8598527737395,474.8556194335437,995.1694630916815,509.2407697493223,966.5238390266538,548.1509453406912,1030.749147595022,550.4254461306392,1089.160883855709,540.1219138391359,961.9376975717691,545.8825186535529,1028.4331720333328,545.8557730213789,1083.457819711645,538.9865427674642,8,1,baseline,person0,57.26120100383625,51.320835569143846,6.582128327904361,13.18500713784342,41.1359577700318,44.78281495158803,97.3342524189578,99.40359310987613,12.155897813397312,7.178395787648587,-8.737846540090768,-13.047215217402735,-111.8205904687124,-109.5270822155762,-54.66165267409794,-58.30850985565416,45.056017477215725,79.98299479711481,-26.514974747671392,80.32057159608671,-2.0079519975063937,-6.033894768400447,10.072091461490176,7.111331761839216,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.64464747121275,57.15893779461446
1,0.0335570469798657,952.7616558709436,640.2186405738764,951.5736493534837,640.8615393207514,995.668162972039,729.3367522193935,967.808550636552,816.6572392439122,986.5918859499,834.8724582130098,977.6906637782384,836.9288425753489,959.1729668853025,829.8211420322153,952.9494425041596,638.1077786529823,992.9849258776624,726.7237543724623,967.8525676151396,812.1367475865018,985.89367683797,829.6895004028107,977.2081019812264,828.3101124722323,957.564428341861,823.3476829569711,957.777200126607,517.8040102197035,961.3828694912185,452.1567697955019,980.598651906436,484.8957741613197,956.9792179915167,525.3482072160673,1007.6000274202539,501.7804521316331,1051.7591679941977,475.605263529155,952.9511274522008,521.9867411434166,1004.4972560497372,499.58178641257325,1046.3278540333793,475.1113118109474,8,1,baseline,person0,43.4541938784678,40.10924631744839,3.2359363180830987,6.735293022191709,25.680915980881295,27.723164974720465,116.05024045213428,116.53608791327152,8.487935712137052,7.1668261687478125,-11.228752658751226,-13.425410940157496,-107.72879333719726,-106.42609477001704,-64.50985180247514,-66.55210079631429,25.528109110656025,87.26319224978462,-35.62642482510302,86.14981743420142,24.05247601868436,20.906711707233928,32.35641896441366,31.45497618296961,238.22618092960937,-650.6072371408231,0.6928502654255985,-104.61726489918944,-205.28475911631583,0.23040530471417317,-1114.5711326730361,-1922.5961792374342,2.2223062071205297,-32.070159759583454,-320.12596983878063,0.321728350805808,-284.4297068470859,-679.5215961137923,0.7366477161589216,-1106.4729772123221,-1903.4818825042066,2.201709727989332,-8.913963294202837,-246.82597464466423,0.24698688325678114,85.70525832868618,-258.7506521928888,0.27257529476354264,10.418450042630866,-302.82710059474783,0.3030062655390352,-713.2902963111527,-1378.9648009424116,1.5525227756943847,-267.79978956313835,-712.0941698020624,0.7607856688688015,176.28417317357312,-631.3975674109992,0.6555448099436205,-260.4577135640669,-631.7203200013583,0.683307239283794,-461.21410181912694,-676.4257192136472,0.8187003122819265,205.2990944608079,-670.1305793767714,0.7008728212752118,-78.49285465813048,-232.44072193068843,0.2453361315502509,-185.4421741488627,-479.08779460670144,0.5137255248614478,-434.2101733203136,-725.4808685224797,0.8454945092707511,-24.63594947976762,-332.5417255737121,0.3334530390539449,-689.8437812080879,-1449.6208211703856,1.6053924653000509,-163.2117847461771,-488.6456361813989,0.5151821468559993,-57.598250191774234,-331.14947224579515,0.3361213045818769,-411.4488123359807,-334.1053597005253,-99.71652189267384,-192.2014806464214,-460.56024531668606,-508.3775693106545,151.77304405225976,43.21894153472212
2,0.0671140939597315,958.9897220569383,615.4466721857406,958.7905590413495,616.7647245084639,992.1712390348416,709.7446541991919,968.0904035730941,801.7024043765816,984.4415144589988,823.7158524932057,974.9949486096232,826.3903966037568,959.7828180302256,816.9599463671195,958.223030351636,614.5596618223719,989.8747594286118,706.8424627999397,967.1711165025022,797.1543706013896,985.062360586082,815.8281712197795,979.165523711822,816.0072571873793,958.3936011937589,808.9612217937004,948.7636610891408,494.8420956703551,945.7233374264948,428.3389899665071,965.8803294756187,459.3346492242844,947.39524859531,500.78906332936555,983.0908696858725,454.6386249177088,1012.7571414319507,414.7929571367272,943.7293783365984,496.8950320474445,979.9899589187474,454.8416533277412,1007.8093387204805,415.80023595350804,8,1,baseline,person0,32.61384571418746,31.385227520897203,-1.4166857848205865,-0.9730477196831192,12.063853636996416,12.742556779767993,133.53008088235325,132.5067625688836,4.99383184635192,7.238726152976923,-16.07160131908914,-15.9653292867564,-104.69490779564754,-104.14499274512885,-72.48470788521857,-73.16341102799012,13.521538534096605,94.7647758640881,-38.026669199635535,92.24598624533076,48.70646202112521,46.009197346109495,53.374602807094234,54.54035323148554,215.06390869840436,-718.0850814061647,0.7495990054440665,-80.3323120247335,-314.0456899534424,0.32415733175970707,-1162.2603915549612,-1812.2067304943469,2.1528916488821497,-24.773224306263476,-413.0676096543321,0.4138098147556098,-285.6022880069612,-731.8624878237122,0.7856152798910702,-1147.851756324385,-1767.4700605516923,2.107489992726793,18.173564118710726,-383.26363081985465,0.38369426519299804,58.33116757174714,-366.62508748861836,0.37123642047396205,24.709350986556647,-428.71654266546955,0.42942802188633455,-730.3174545034942,-1333.2559659279939,1.520175994756874,-274.8081236449502,-747.7329310599674,0.7966329399496284,157.15291785479795,-701.7338815521866,0.7191157626617395,-268.6034633164945,-684.2650535705809,0.7350962413477335,-466.6540555287627,-709.7698389040445,0.8494346542020256,185.5963723426385,-738.2046579664488,0.7611781200679044,-64.08107042885715,-332.4668504501633,0.338586163680029,-104.20833332848126,-583.8445210020028,0.5930714977463999,-438.6060084383545,-761.7215231236505,0.8789737819912717,8.399217508956019,-445.65407904645224,0.445733221810428,-730.3729004845666,-1404.8264509749445,1.5833451711869704,-92.6829601817078,-592.4624888611733,0.5996681847618897,-20.307243156594474,-446.4748341563425,0.44693641791596556,-323.0423752955537,-259.9757601372251,-138.6481386665297,-229.7085541078697,-405.78845784776905,-446.4221242095833,167.24948374930665,32.21019991042897
3,0.1006711409395973,963.8896247241469,587.3697069629665,964.4404834392424,589.3204076920067,993.6213104228276,683.8641822388894,970.6407920004679,779.8388338587193,983.9062110186976,806.3715155106062,974.4476987292584,809.1059036932102,962.344043029304,795.8781539984293,962.340764725659,587.4292060842621,991.1770530105842,680.7173124269701,969.064696322255,775.2511934008335,985.1703591938156,796.2594862602843,980.3324459908656,797.2486620462261,960.473529260248,787.1020106587235,939.1231564766565,469.2880534492772,929.803332603779,402.9201562796597,950.9401545272387,431.9850842025585,937.5570738479132,473.6564415796489,957.3094470876327,410.8069043394332,972.7793012403088,360.8392678240287,934.0786672970316,469.9762118329442,955.2945133400676,413.303352667711,968.7555388175529,364.5898666452253,8,1,baseline,person0,27.555475343547705,27.537595017930443,-8.006846785314075,-10.557434657352552,2.2869039302871723,2.079047281554657,148.2864762549948,145.88985764403537,2.030874964864479,7.603678885834062,-24.57113025333322,-21.794818771137244,-103.46595803652082,-103.24022106217105,-76.45822025243297,-76.25036360370044,12.905306824045914,102.66111312932148,-31.09437397063804,98.68744075908664,70.29694628046707,67.45889106503172,71.87175284266614,75.05368707070977,168.3677470572054,-817.8406411304275,0.8349916242296971,-16.30804643487128,-515.0778887342907,0.5153359912149512,-1191.3396377109298,-1607.8199415184145,2.001093475259336,3.2183585104607926,-583.1468117929552,0.583155692706322,-293.1776074724241,-808.5521281415555,0.8600637496403933,-1163.803237107244,-1526.0690053868238,1.9191989432843146,76.3245049725364,-628.2374125869685,0.6328567583847641,34.77428391549868,-559.006135206368,0.5600866986638728,61.981856381376815,-651.4044918223082,0.6543466684310093,-735.9242782446562,-1237.8413596688981,1.4400818639983162,-287.5911889790913,-802.180842392109,0.8521753316538334,122.70848434588423,-808.4875809956746,0.8177466238112522,-287.28703745203296,-761.5104581881202,0.8138992688397297,-474.41614371693134,-757.4812438680516,0.8937832579720515,146.01709948281717,-836.6935636386688,0.8493392212630653,-15.952042520974897,-516.8612420814653,0.5171073498090953,43.21212736198365,-771.2380644170179,0.7724476939941348,-445.2172134617225,-815.0170376474318,0.928693242582402,76.00157513573475,-651.5344014322947,0.6559522205716292,-768.286393427542,-1306.1852732326124,1.5153824435883023,38.80834874277823,-778.5294811144931,0.779496145530267,56.4286786286334,-652.7146805765722,0.6551493341307386,-150.73943704506468,-114.65944858840939,-196.38679781470583,-285.6147307425489,-291.3531012599353,-317.77258304675723,179.11933338175444,27.00773778408785
4,0.1342281879194631,966.8639731874448,556.7912451651504,967.8912962585144,559.2261899355017,1001.071341090506,650.4103335482479,976.3595987671076,749.4905648164882,986.3154539666637,781.255641667571,977.434295975384,783.3662328400517,967.7484726969928,764.8846217528604,964.9279624450852,557.2399108814133,998.0299063566266,646.985355496789,974.5337437633108,744.9370253814275,987.5236333746384,769.5705054750423,982.2003505712307,770.7149054618661,964.7132650650892,756.3031967734929,928.5647952763412,441.72408917459535,913.6838506317614,376.3789621820024,935.8732180839332,403.3197800221779,927.175292607108,444.6110047070198,932.1238089490593,372.1616546873328,935.0777444530764,315.8719325433167,923.897631148639,441.6438971353577,931.9350544899654,376.54276032855347,932.4739521953215,323.37218671287,8,1,baseline,person0,30.179804358234627,30.33430278929956,-16.011777578531365,-21.67110257838072,-1.845598949809886,-2.368317810985225,158.77943743815197,155.26933263561605,0.0392317866203926,8.358788373384186,-36.46659791134499,-30.439077486043097,-104.25671944585864,-103.88849901574822,-74.61569097472965,-74.0929721135543,21.01360804109948,111.09002962263592,-17.379720108085795,105.48837680669465,87.07084016151325,83.69936139204144,86.63626992655666,91.59687536492444,102.83422201430746,-896.8076891438486,0.9026842795378779,89.00059793454282,-767.0421914241206,0.7721883383329635,-1123.5063922595218,-1340.026591365217,1.748696051066019,70.12757058852156,-795.3316274002132,0.798417355585235,-309.3770809759961,-865.5540188043472,0.9191832992943161,-1081.1912813424904,-1228.2868619841877,1.6363566854979934,161.05200409712725,-923.6072609179523,0.9375436632200462,55.66355649488386,-790.7059462139233,0.7926628065575645,126.3441269842698,-917.8046537798728,0.926460048206834,-696.1118737330471,-1095.4656517068931,1.2979278619483219,-303.3948772220995,-844.3029779880776,0.8971599468122444,77.09849203889985,-899.6409970448954,0.9029385920640483,-314.63916376939517,-821.4061353855196,0.8796055039769128,-480.3605627661249,-790.9275841101876,0.9253716623969885,88.63558420627783,-911.238161574919,0.9155387779324404,71.79543984938893,-748.453040522447,0.7518886480393644,222.0109138968181,-996.924690981116,1.0213460164787906,-448.99470601050626,-854.2260645753414,0.9650380383307885,170.42044164586676,-904.378417458486,0.9202953052664605,-750.5320165294914,-1151.6284396325902,1.374607715243305,204.215029712062,-1005.2123165193947,1.025746352488073,162.97761374346297,-903.3622069782984,0.9179460657240248,78.20500463767021,83.34189158679965,-238.54693763787512,-331.18730404663916,-123.14858582689226,-132.5314797576884,185.70572059736557,29.64102847112899
5,0.1677852348993288,967.6419163165408,525.838434668986,968.9540845301244,528.563010066254,1013.5110527318598,609.5020882983943,985.594062448213,710.5700807997379,992.6709516398869,747.6279763881986,984.8936956317216,748.59620968527,976.4897557987506,724.2306580415069,965.7952228963842,525.9862139348747,1009.7000130425773,605.6864631461231,983.8580700069496,706.0995962975708,993.6814982433424,735.1429749904092,987.1356268440454,736.1087398338437,971.8807052028476,716.6779533937877,917.0837384428714,414.0022173969311,897.314817210045,350.3402313181554,920.820010777325,374.89431681781684,916.203525250147,415.6802186810283,910.4960148764781,340.1709417301713,904.4053752368112,280.7956699453627,913.239530561346,413.5229204180292,912.0971853161456,345.730856842498,903.3095548827768,292.2219653188737,8,1,baseline,person0,40.56871609744464,40.13192122904729,-23.80044562453903,-32.82779801838242,0.7466466282063149,0.3577114721077171,163.63670990956953,159.46734525464805,-0.6794600948989462,9.340419269367592,-49.380106179823166,-39.527060620944134,-106.3874038222752,-105.56167379777924,-65.9835920639961,-65.59465690789749,29.78642193348037,119.99637941549256,-2.369864364161411,112.8249285159622,97.46031071263133,93.56528391396382,96.57378245119595,102.8288904622781,31.67109049397785,-913.7627601035799,0.9143114566301739,222.29010975885998,-1036.146690012497,1.0597230091493057,-914.0366026447061,-1045.2726254190304,1.3885451999933847,183.50437308737813,-1025.9404084420644,1.042222421854597,-326.9586672374361,-862.1374235745488,0.9220536357552317,-869.0990399138371,-928.2765975410915,1.271625173831353,260.4902364323832,-1211.4881185983375,1.239176591443503,147.07123292987671,-1031.26373571507,1.0416980561355176,213.58971610520018,-1180.8322527152163,1.1999939066005263,-591.1685013798309,-918.1947238844554,1.0920447554898682,-317.61139750133174,-838.0051061763903,0.8961749593692363,25.844361448711265,-931.3601690068474,0.9317186782667582,-342.13549363740003,-826.111778974395,0.8941573504516679,-487.79719596714824,-775.9541797426418,0.9165429577785694,23.18270524706293,-922.3937527857,0.9226850345598216,189.39383066205127,-1002.1044253253002,1.0198447442377667,370.70340691234117,-1219.0657084456388,1.2741829607260036,-448.58557773692485,-847.078803489961,0.9585257012076174,275.18701769694025,-1159.830423699164,1.1920295744850957,-644.5082633629205,-953.3232461234139,1.1507458942539708,347.7691792413313,-1230.7069920498477,1.2788991759754063,277.86492206043573,-1157.3553866989307,1.1902438430979947,309.58956982845893,291.9690295044829,-232.10230777102873,-332.4695241120511,77.2489182248829,81.2356726361698,185.97997147948865,40.403811758279105
6,0.2013422818791946,966.5063762707716,496.931208389026,968.0770617132832,499.7797627006292,1027.7461987267525,562.2730086996557,998.0582479819043,664.1852502708566,1003.6349276630436,705.2793279870215,997.3373938033668,705.0177384014025,988.6134556589527,675.761448193135,965.0786740897496,496.23976860770006,1023.2670770959676,558.122507412843,996.502708154278,659.7830479467049,1004.7361493089464,692.9295846415167,997.1932689782568,693.7133420449984,982.4293780641457,669.6765050116227,905.1451475056892,388.6118370593728,880.4423229582405,327.390390471978,905.8765161532197,348.9431899374848,905.0939526676059,389.5089508322892,895.2753345765941,315.63139655913267,885.0727872681933,255.4455469800485,902.43413592305,388.0253386210847,897.8270922645708,321.5103220604364,884.8008414131497,269.7637467538848,8,1,baseline,person0,56.73792155602675,55.412511456403834,-29.568051768054147,-41.83853847329343,10.009765728121428,9.984862698294044,161.96049641404394,157.73638615522918,-0.036253487695005,10.29075385228784,-59.1968797716303,-45.576121421728246,-108.20691708939658,-106.85660395994628,-50.62041974231011,-50.5955167124827,30.42489120416801,128.857968856363,8.667171810706026,120.9792871297944,100.50663818238012,96.47105821236464,101.04481838298187,107.90180314849866,-26.135279941868077,-857.7407714956211,0.858138848872106,370.8222055150286,-1298.6384442592478,1.3505446742004166,-576.1111214648106,-755.4336643663627,0.950044233461491,329.42860175499897,-1257.9590323969958,1.3003784567745804,-331.0652629597275,-779.9037818924244,0.8472627203817596,-551.5596613948882,-669.254913236668,0.8672486373407938,361.28625583402305,-1444.382453481482,1.4888816039496735,299.7177355994979,-1263.382854107592,1.2984479031081437,314.35045126668075,-1400.6431617885173,1.435485100193137,-425.2487729369285,-721.7719365054355,0.8377298175492918,-322.0007602212206,-759.8279375489459,0.8252411673340885,-21.353154437712014,-886.4440707498055,0.8867012167421036,-355.77000992802925,-756.6333340592373,0.8361018491629997,-502.80032870377346,-683.9052572160865,0.848843078190795,-33.839093363922515,-861.4353431428063,0.8620997243099298,326.72648549007243,-1261.9897223550784,1.303598195630288,424.2073506477999,-1407.4265720424057,1.4699664730988466,-445.3161397983402,-773.343581033894,0.8923938360898858,371.4327289039983,-1382.2679497606596,1.4313025386118088,-453.57627293653957,-731.2784460969508,0.8605228649472211,404.29850879102946,-1417.4058808517464,1.4739391830342816,376.8102167903866,-1380.2331408558052,1.4307443736021817,481.8423226657466,455.36158877522485,-171.87466307675044,-268.5200655563482,276.0409491774703,286.8891065403525,179.4783885986731,57.58649734708647
7,0.2348993288590604,964.3638023910738,471.766109303892,966.3554643632821,474.6084725317417,1039.3279218298471,510.55639581524446,1012.7999096463541,612.2033521461134,1019.3167314904297,654.5883673637793,1014.6975060574059,653.5022373701206,1003.6713417616987,622.2548848397465,963.4144553102076,469.98549318808955,1034.395105362027,506.59332279078916,1011.2349863490713,607.8454926871216,1020.5947892042353,643.275795073985,1012.8212483743757,644.0880761487927,996.373950465394,617.7097239504928,893.6519636500229,367.897039240084,863.1188677296211,310.3791650029158,891.2736395150232,327.7775010457673,894.7461528089691,368.40845714853134,888.0734699194015,298.8979574526998,879.0439687693043,239.146204386169,892.1913486108242,367.5334665553824,890.3324351974985,304.29917868326,878.4148856015216,254.46761597535522,8,1,baseline,person0,75.3966050315632,73.16529823451593,-32.20967739236015,-46.9007760582423,24.707248966626903,25.163560660949692,153.6253140610679,149.97624333382387,1.9568972872944397,11.08025963940102,-61.69664592864411,-45.23057773368602,-107.54491427456068,-105.76991917183618,-29.399264838838597,-29.855576533161337,18.693883108937293,136.28652390226736,13.520561115173942,129.4088857719864,96.3134441571208,92.73955885279216,100.36247160148037,106.94459376960636,-51.30360103003612,-750.1044470328459,0.751856862000408,517.3313451703648,-1535.1619307322019,1.6199857635995452,-179.658791266893,-485.7204092976093,0.5178818371865518,472.5874688796089,-1479.6829291124445,1.5533191836994797,-308.3644357873752,-628.7947117759842,0.7003366439191293,-190.30148318651544,-455.8246972001814,0.4939542580853258,448.7250058618286,-1594.4955879309737,1.6564330082490628,465.7137860043436,-1478.8329237069297,1.5504309551586248,415.5482575572006,-1548.6100756216676,1.603394374655148,-223.34078059875455,-512.8920726398558,0.5594098519469138,-305.2350619043295,-610.6577875579279,0.6826942042531804,-49.59371963034934,-782.3774075043923,0.7839476671309556,-342.496878898853,-617.300975014806,0.7059494357315442,-516.2389658128589,-506.93451897805295,0.7235228236586874,-63.848701614995896,-749.9199527369918,0.7526331059759283,467.3177540561036,-1510.5906265726123,1.5812241853529432,345.1353484722247,-1541.1550639554557,1.579328129275417,-435.1657238182514,-630.7375289731807,0.7662891344926253,439.3015176006033,-1549.0605641173454,1.6101473394288304,-214.61556678434033,-498.65648537169926,0.5428794819381364,331.6152423285667,-1535.5697017372017,1.5709688023120996,439.0218902048393,-1547.739146735578,1.608799765793371,556.0287675709856,529.0330459877399,-78.72044360431877,-150.8546800314761,437.9850005074627,452.3251992871378,165.68578874110597,78.14564943572208
8,0.2684563758389262,962.5905110931576,450.7873328451771,965.2191145546232,453.48283261229125,1044.0419038896327,456.9860965762142,1028.0767536202627,556.7555352306846,1038.395676257335,596.6206693371477,1035.5012610968206,595.4416600958034,1020.4167320688517,566.4431837787482,961.9315028877556,447.9159142439429,1038.8770951198455,454.1825506560399,1026.2097151787857,552.4667302633409,1039.3688013338274,586.8115401666093,1032.1808692308293,587.9086244217242,1012.8768903984446,563.3295894721103,883.6016827328629,353.46082573408324,846.2628881673755,301.5108373027624,877.5554466357455,313.2964106993654,886.1601745144325,353.6986373339607,888.6586387354504,290.0511785511526,884.9680204199789,231.11604392953518,883.4563248477913,353.6668035315817,889.5439509764038,294.5192527382662,883.0518301556336,245.74804926495761,8,1,baseline,person0,93.2432394964813,90.03787532297557,-31.518153292193727,-47.42868590303679,42.7199025141804,43.79856782969302,139.37007191473072,136.83543695482703,5.303371595064182,11.854480460566831,-54.40318735713855,-36.36592620187208,-102.53050795719636,-100.40380909920326,-3.7312619576204433,-4.809927273133012,-1.922630516341916,139.58580045339357,14.452451829447009,135.42972630726007,86.28423562432269,83.84706431848038,95.98882634834244,101.24594716296887,-33.86322429803352,-629.5440695996245,0.6304541644940699,619.9519001745572,-1730.2052027746533,1.8379201294502772,176.5367391901017,-239.29878160768703,0.2973703535371297,559.4655614618434,-1682.634796239796,1.7732065790478997,-255.8621531771893,-438.3526304742051,0.5075612968618889,138.1809477125379,-259.84308796984885,0.29429985503979056,499.01263115316084,-1663.188691617749,1.736436071375955,576.9167015223203,-1674.147661466638,1.7707634717515512,491.78761000490874,-1620.5280074557988,1.6935070346186938,-23.496829788621348,-291.441793160816,0.29238744810765616,-260.30370813838107,-413.22655810926034,0.4883791649911136,-44.19198218906958,-657.6734525355711,0.6591565075608805,-299.4983713313707,-430.1991624788229,0.5241856482465199,-502.30819095491887,-264.27616546457097,0.5675873592083077,-52.844080677901154,-625.1675384697048,0.6273969620734248,568.552554053778,-1727.4374011936247,1.8185961568648652,140.47666538160667,-1596.394917323102,1.602563704060394,-408.80214780247775,-431.536492322776,0.5944265642231714,455.24995042247633,-1652.3449440797804,1.7139125799134796,17.438030718256154,-263.6340112661072,0.2642100997531866,133.56329478299935,-1561.8410096155278,1.5675415442756666,446.24691912548906,-1650.2871202286647,1.7095566360965084,531.8297070545592,502.80279723609704,20.607418184959375,-15.731713374875895,536.777075717094,555.3232136285511,143.317062411014,98.79924599957592
9,0.3020134228187919,962.578777564586,433.29066214978815,965.8630971424807,435.626830267573,1039.2714799813336,405.1921505384345,1041.3815438182703,499.98404130499756,1057.5278274529148,533.1579603441162,1056.2833637370038,532.6574096548752,1036.5162115944515,510.3226269022506,961.8521748881024,429.60857694470786,1034.1355254016662,404.5968703726448,1039.0150227831134,495.9039774780021,1057.4170809951743,524.9229508882391,1051.5300049858329,526.3617499188516,1029.7673379846854,508.4989000433836,875.7350177879938,345.97324362809303,831.4153927620853,301.8934532074843,865.3842663978141,306.785423661202,880.095550566738,345.5790232251229,895.1394712556441,288.6076477229777,898.6184260821257,230.3800665736663,877.0581491804628,347.0357834042304,894.0194159215818,292.2826985580324,895.2301385804857,243.7137348398082,8,1,baseline,person0,107.99336050284737,103.62480184853004,-28.11108308723899,-44.014893507752866,61.62178790213657,63.41769567969687,120.64138160216544,119.64416024258512,10.14220731444926,13.086495699319618,-37.54840729356053,-19.071801847963048,-92.25771136031416,-89.68506048355712,24.45984671703972,22.663938939479483,-22.675783841573992,134.461937234461,16.915346956993705,133.90584646171516,72.95933506500185,72.35541953664915,90.21967735830864,92.91820631039823,19.190681118152703,-532.1088698726041,0.5324548165233165,619.3066586774571,-1870.970663139662,1.9708049015088998,406.78208873197565,-21.932125204892916,0.4073729075787343,537.8387339081357,-1844.2799604954332,1.9211036089646345,-180.72579364129876,-241.96450044336586,0.3020076687140327,362.91359106059383,-60.62256986945212,0.3679420749983243,479.76448986287346,-1672.392594919632,1.7398479695868267,576.6042454991057,-1834.0968601856048,1.9225981765491942,503.3353380699769,-1633.9545449760583,1.7097233453392204,133.36885536630223,-66.64931457096657,0.14909521358681269,-190.6656348863889,-197.60439979506853,0.27459221246240584,-2.363974389667359,-545.558651517204,0.545563773192635,-234.4266153570994,-223.12994675850857,0.32363994056395495,-442.455363077648,11.401953960712147,0.4426022513163433,-0.34965915143501164,-521.4007867225902,0.5214009039659004,570.1381056282777,-1891.188727992339,1.9752600498098174,-142.15863246731251,-1543.4595919258375,1.5499924479470373,-362.70117109035294,-194.02741373727082,0.41133778916103436,396.4827479006293,-1691.7905189854744,1.73762876631114,193.12880910177623,-43.01721867961173,0.1978616132755413,-141.2987776017465,-1477.6532724451763,1.4843936600914485,381.5981666089673,-1685.5700330031,1.7282255341584896,439.5536059897096,404.8904104615239,101.53069210765136,101.73101337946117,563.2761845610947,584.6500099301155,110.00209051742128,116.71755807735389
