Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,998.6182177907837,712.3239841612291,1003.795000731499,720.1459537115562,1084.7183712691972,1058.8560991395439,1250.8496512552713,1086.1440093996232,1493.2786346345379,1201.8819343494135,1466.5160744304299,1090.3141422365147,1316.5263963426237,1092.9302019735233,988.2006603697304,727.9708785662801,990.8145474024303,1058.8502461600544,1003.8322625481546,1070.929935049624,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968750053,976.4077148437492,1071.5384933950224,266.78187787837896,1170.5061141102808,89.5931359342686,1162.7049511540156,196.42262593859618,1035.0387370642939,282.3779141088899,1006.3616320670068,509.04996398796175,1157.5874291341324,725.2597405673758,1092.4455273712126,324.1063505665872,1045.4468627835406,548.17832729542,1118.4425338225637,753.9819375889718,2001,1,trajectory,person0,69.34151538883559,5.6204953010340475,-31.23642921242756,-23.769220798351856,9.747594951126594,22.730996531813073,2.085848711633821,-2.5513672236986653,42.183636709250266,31.386538300544924,-31.20068414306219,-144.86580694308435,-109.72348617791732,-90.0028119514644,-76.56354111598715,-89.54694269667364,26.579211573415165,80.70546235219979,-36.03677807343416,60.816533739448715,-97.20868893616642,-101.8459048714989,-55.025052226916166,-70.45818481053622,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.26900346818695,33.15994506193017
1,0.033458177278402,997.8602871884829,719.4493782123287,1008.1473304857572,728.5274962266079,1076.1464204351844,1059.7565819087072,1250.847387984419,1086.1449832756668,1493.2779306969076,1201.8844630782035,1466.5151338719172,1090.3144556083487,1316.524702278221,1092.93049243047,981.9569730222436,734.8180571434154,985.8794206213622,1060.3887849639937,1003.8434210029401,1070.9288797438012,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968750077,976.4077148437468,1067.4320484116872,269.2253121014448,1164.5451704668628,93.848394476178,1157.8293972062972,199.62771196040822,1034.394251785207,285.5223969842433,1006.8772541754955,512.5249472470463,1144.065346135176,733.4587642543319,1084.312446248447,323.004329564143,1038.581373572878,547.984145637201,1109.7012643598619,752.5152092187898,2001,1,trajectory,person0,69.34127682022813,5.61810039402439,-31.23642921242756,-23.769557305163232,9.48276244148876,20.292022814187597,1.8889999141209348,-2.6893981542662293,38.64818647673671,30.66326804545609,-31.201359389045333,-144.86580694308435,-109.72384645289571,-90.00049789291383,-78.50182921385024,-89.31108958654909,18.265543245556294,81.20614797196217,-40.12009752294981,61.031659851715254,-96.90485211391696,-101.48325018230418,-58.25666563718022,-70.81787745753776,-261.2595835680655,-43.837665093873184,0.2649118926870623,-22.653075091153987,212.96420279592388,0.2141656216193179,-0.021039329923777824,0.07557879704198037,7.845258418914212e-05,-0.05063229800778747,0.008681194564178634,5.137112749989554e-05,-0.02811146897822837,0.009366076077844558,2.9630694713588274e-05,0.33350456280537377,-0.031541043433028916,0.0003349927325075094,-122.73367282281797,73.02950793566096,0.1428175881112102,0.0,-0.0,0.0,130.08269153584644,250.50804308046438,0.28226899632303576,-178.1610394917107,127.18142134587434,0.21889830956022419,-19.262414498085445,93.98249190888347,0.09593617356190208,-256.1989782852316,26.913682764915443,0.25760873974763954,-145.72084746725292,95.79380236833686,0.1743875510429525,7.300130649233025e-11,-7.300130649233025e-11,1.0323943771240851e-13,-205.19615140824166,-5.803712993785794,0.20527821033238836,0.0,-0.0,0.0,15.410944361921725,103.86050710920352,0.10499762922612664,-0.06764477436044992,0.0291072653325586,7.364134975281313e-05,-404.14882396134635,245.05290944969295,0.4726385514736379,-186.61170019913948,204.64888210019868,0.27695684067391174,-243.08201415429903,-32.937269513351495,0.2453033414536092,-147.5013638669984,45.983939625200186,0.15450299364762715,-0.007130352782592393,-0.07157912368416296,0.0,-0.010057535668360876,-7.915329858951689,-72.89619208276143,159.7079771858124,31.22201723904547
2,0.066916354556804,997.1528436299501,726.2859759765602,1011.6184111327032,736.5244832705469,1067.8209950630173,1060.6371476772945,1250.84782545204,1086.146408688799,1493.276400304892,1201.8884727164605,1466.513335992482,1090.3151333301155,1316.5217664862648,1092.9309890814231,976.564378738906,741.2940806658933,980.8768454519176,1061.758076630595,1003.8719437109778,1070.926133168995,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968750082,976.4077148437426,1063.5440568414936,271.6904385795046,1158.7474783412854,97.9246005620127,1153.024209182116,202.89762944308328,1033.764534287524,288.7398098037678,1007.6835942959763,516.2126806650467,1131.5671253461328,740.4643816105255,1075.62323100085,322.1666485387994,1032.2454189905723,548.0214206895723,1101.7004924338828,750.9821190057968,2001,1,trajectory,person0,69.34130313067872,5.611959039246545,-31.23642921242756,-23.77007790853244,9.082687867935237,18.040971051127062,1.7871876960975313,-2.540182691834191,35.31563799594754,29.753864867020905,-31.202442972911136,-144.86580694308435,-109.72369386080864,-89.9945667129636,-80.28069576034366,-89.2389789435355,11.18887870510345,81.67833318852927,-44.02586168918915,61.29322322112489,-96.53447911537324,-100.86184950330517,-61.21884111942569,-71.10501990212703,-239.12754898168342,-45.82109181370783,0.2434780424124271,-21.144115312864816,204.33264213244178,0.20542371395043038,-0.04574044792769965,0.11984030760583672,0.00012827270911494842,-0.08774512525820241,0.014843933341606195,8.89918499842973e-05,-0.05373512789253075,0.020255788630959573,5.742613466609735e-05,0.852488400677803,-0.08208979178399652,0.0008564316710662551,-116.20452416884916,73.67784734798127,0.1375933015344173,0.0,-0.0,0.0,103.74386560461774,239.01442620130868,0.2605584110769211,-173.2817683801289,121.82989084901469,0.21182326018930847,-18.82103416582505,96.16222643429505,0.09798675992128623,-248.83081056365347,26.31840226262802,0.2502187654502002,-143.61774654362716,97.7314889411469,0.17371672646271877,1.3272964816787317e-11,-1.260931657594795e-10,1.2678981838568604e-13,-189.3693888218957,1.114078990652314,0.18937266591241655,0.0,-0.0,0.0,24.099941660637427,110.21919656038955,0.11282321781647568,0.013075058381070329,0.04260283279431961,4.456409444574356e-05,-373.54756910535735,209.38430978772809,0.4282284151826044,-161.17417988632167,193.5557776680892,0.2518748803091074,-259.70378407929917,-25.036660496276852,0.26090781865232227,-149.517265325567,40.92547108013493,0.15501711780821809,0.0007863683181061466,-0.18355317824827275,0.0,-0.015559824579653858,-11.95745273941686,-67.27956948550327,161.9590289488729,29.442998100464976
3,0.100374531835206,996.611603651162,732.4401246697032,1013.8569693539594,743.6747299123267,1060.133577169716,1061.3940133594535,1250.8545194373028,1086.1479962392789,1493.2738681669116,1201.8934489800433,1466.5106364326127,1090.3162506972337,1316.517741578002,1092.9316606035554,972.383367096526,746.9642543044143,976.1024541458544,1062.748037570694,1003.9238874158474,1070.9210847979639,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968750038,976.4077148437376,1060.006067377292,274.1396937913813,1153.0675425052439,101.6949610728349,1148.3544719091562,206.12241706677452,1033.17487914958,292.1652847791142,1009.2695030461256,520.4490360202391,1121.3808949335987,746.1177743585916,1066.1265909513577,321.7306825937249,1026.7454466004808,548.4796140760598,1094.9550111208187,749.4501169634634,2001,1,trajectory,person0,69.34195390562907,5.600756219824508,-31.23642921242756,-23.770704196537075,8.54400448474399,16.09383007852682,1.9036416390995297,-1.9589703952094288,32.26633588681886,28.581386029617704,-31.20380747646669,-144.86580694308435,-109.722398602357,-89.98374998039719,-81.79285636235232,-89.34268195613517,5.9169080470660615,82.11331355912084,-46.769761733419934,61.66270955105372,-95.98304480177968,-99.845656836089,-63.71670891496081,-71.26116046476592,-201.6093482001679,-45.78856850406889,0.2067436148647603,-16.176612798852606,183.93556355252065,0.18464553701897957,-0.07568069113074385,0.14873086305179242,0.00016687850860478735,-0.12029669844797009,0.020070493582401046,0.00012195950299227629,-0.08068460653844634,0.033395935136174046,8.732293064186201e-05,1.5524965522594885,-0.15088601477618707,0.0015598115701047478,-105.74364032930856,73.2034859967632,0.1286097501442736,0.0,-0.0,0.0,66.906161762175,213.70699850991352,0.22393551682094226,-169.76226136825642,112.68876004360392,0.20375961823930952,-17.623647966157463,102.38080056912183,0.10388657898308781,-229.7620049453111,22.621246694380467,0.23087290815185998,-139.56938640450164,96.38264502151732,0.16961494003380984,-1.3272964816787317e-10,-1.4932085418885732e-10,1.997845764779088e-13,-164.38350315161472,13.694511290162593,0.16495295010357747,0.0,-0.0,0.0,47.39973540558171,126.61644177272474,0.13519784851729316,0.20007023117435155,0.047448803517675796,0.0002056197615926482,-304.4466627029808,168.9689399701842,0.3481928676834583,-124.9623255800903,169.47048822594687,0.21056074941433242,-283.8361447628092,-13.030176194204309,0.2841350780271003,-142.69729239390276,29.588011679823243,0.14573252105043794,0.019450400568122014,-0.33483053571087673,0.0,-0.018718533272880766,-16.100201117021957,-58.19626563629825,163.90616992147318,27.92954224000468
4,0.133832709113608,996.4225124048077,737.2967320388449,1015.1055767098642,749.3493762171913,1053.627295284465,1061.7638114954216,1250.8719942413045,1086.1489388860964,1493.270564419223,1201.8975142113836,1466.507517101519,1090.3177027436054,1316.5137091330691,1092.932316816498,969.3783704367555,751.234897422518,972.1723408217013,1063.0974655936145,1003.9986156484899,1070.913760177938,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968749903,976.4077148437333,1056.857618036831,276.4572770559517,1147.3249979914638,105.0381655444162,1143.8790160267486,209.0646204946426,1032.6080109589336,295.8968089300323,1012.1554301480164,525.5417980809942,1114.6674173380736,750.9525129730607,1056.2678953507725,321.6810870002062,1022.401540481495,549.4628996611151,1089.7818164422124,748.0719871873201,2001,1,trajectory,person0,69.34369205933899,5.5846146897874425,-31.23642921242756,-23.771177139495553,7.973296373401286,14.488640654354214,2.360491167495979,-0.9829427212340168,29.46877020946705,27.162377530007586,-31.204960614187172,-144.86580694308435,-109.7191818922594,-89.96816831960898,-82.98958925404482,-89.50493353499775,2.3129298809991994,82.52177009160097,-46.28579374786851,62.19956354582266,-95.11773874090308,-98.46117262963357,-65.64896853143605,-71.29736505242911,-154.61675140162615,-41.18962502577449,0.16000914043815176,-5.651570460068622,145.15457099561328,0.14526455083600287,-0.09874260815351998,0.121501877003579,0.00015656566922653392,-0.12052195489616574,0.019612931606853543,0.00012210736545437595,-0.09323075396232096,0.04339884864993851,0.00010283692696946508,2.2334818786072663,-0.2189186806230305,0.0022441850838985566,-94.10104185482288,69.2680669746594,0.11684635715574974,0.0,-0.0,0.0,37.31845119700595,169.60416754464666,0.1736612807975799,-171.63351326634108,99.9218948409184,0.19860122845729536,-16.942590324921206,111.52801660020133,0.112807578884102,-194.46014142112253,11.05254876531364,0.1947739855209946,-133.7626926048012,87.93675170605795,0.16007913740865615,-4.015071857078164e-10,-1.2941140696367637e-10,4.2184752272275966e-13,-129.8309254219272,29.388498269750954,0.13311556267568858,0.0,-0.0,0.0,86.25476151546874,152.2127765173461,0.17495317436162722,0.5222879852718461,0.028173884358629768,0.0005230473279916241,-200.65281917968665,144.50095635036516,0.24726924643175133,-89.81351957000297,127.641236477647,0.15607291099705262,-294.65728268913455,-1.4823160600176235,0.2946610111681665,-117.46346166592097,10.44372561042524,0.11792682574871223,0.05195004185253696,-0.4824390134212629,0.0,-0.014135347378384195,-17.057358103936778,-47.97599734187531,165.5113593456458,26.729592638214584
5,0.16729088639201,996.7698108573601,740.2333828624411,1015.9577714735069,752.8680676292954,1049.0115112647745,1061.4887112218705,1250.904163145345,1086.1477031264753,1493.267550910509,1201.8967153205258,1466.5054197870802,1090.319016434194,1316.5122941732532,1092.9325070203793,967.5020865282828,753.5237126088734,970.0227286735565,1062.6171740492932,1004.0796938424332,1070.90570902973,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.654296874964,976.4077148437335,1053.972479984124,278.5202163141816,1141.3803673802845,107.81432972774289,1139.5754119071582,211.5117332546111,1032.008079848041,299.9428813915448,1016.6604334436622,531.5654093150985,1112.1480394227256,755.3052751742433,1046.791927233484,321.94850496005887,1019.7971292515715,550.9871381275235,1086.53271843375,747.0085724140862,2001,1,trajectory,person0,69.34692824073142,5.56705992564672,-31.23642921242756,-23.770969476965472,7.517801945968985,13.220596107648644,3.2162522289762228,0.3215504254449837,26.90061811502604,25.45590324671737,-31.204847994409263,-144.86580694308435,-109.71341307139429,-89.95122845807754,-83.84356817786227,-89.54636233954191,0.0053010434401032,82.9358357144891,-40.60161929455071,62.90950074261752,-93.8479120565347,-96.74261386006636,-66.94729394150868,-71.29028575852394,-97.10923525292148,-31.783404229867447,0.10217821859793016,10.380076884123174,87.77079513808306,0.08838245569846796,-0.0900679283520259,-0.023877297656235984,9.317916645361325e-05,-0.042290403455277854,0.005684824953464574,4.267077992211662e-05,-0.06268465915926888,0.03926366273938078,7.396622003067042e-05,2.4232699010670804,-0.24063319830989588,0.0024351881548550836,-86.23117836635683,61.657251710528676,0.10600675832674979,0.0,-0.0,0.0,25.470447973050003,105.16685899609449,0.1082072638553081,-177.6734746102447,82.97416085241363,0.1960932812445125,-17.93077685913492,120.92925528625065,0.12225137031076286,-137.95682834970603,-8.222213399790508,0.1382016327020124,-128.62637685790406,73.13945226622205,0.14796663239188265,-7.864231653946486e-10,9.954723612590489e-12,7.864861674508598e-13,-77.8407983271911,45.55653028332802,0.09019194717750703,0.0,-0.0,0.0,134.64580745568043,180.03405218348806,0.22481493146808346,0.9614661244893163,-0.03693445733143068,0.0009621752764849411,-75.29931754453811,130.09561653534337,0.1503158563305425,-56.078485473382415,68.40824493547554,0.08845611628451916,-283.21830081895723,7.992603949328513,0.2833310566045808,-64.2477362188053,-14.354982350799672,0.06583188534086623,0.09672318266162735,-0.5246778386835423,0.0,0.006206630096799986,-13.613844640793769,-37.8993911160881,166.77940389235135,25.86984489353202
6,0.200749063670412,997.7024253646628,741.1391722041008,1017.0647369091889,753.9558257048047,1046.9278215813345,1060.6273525091242,1250.9509013997354,1086.141997974215,1493.2672102286504,1201.8846554156296,1466.507169154297,1090.319136289245,1316.5181448614835,1092.9314440070166,966.7295989700416,753.7282002146028,970.483259741835,1061.3847124619074,1004.1231591834061,1070.9011603908489,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968749236,976.407714843745,1051.0677374290744,280.27533346924423,1135.1799142215445,109.925710877763,1135.2936677310167,213.3776074144173,1031.3540717528824,304.2523788397079,1022.7710521394515,538.2018836945167,1114.0917035194082,758.982495670171,1038.0756118360418,322.5020231261793,1019.4795346468221,552.9682922388204,1085.6142374877854,746.4424774420004,2001,1,trajectory,person0,69.35167807341942,5.557556030505421,-31.23642921242756,-23.76924880247017,7.291121886946602,12.255323261520402,4.425767083204772,1.9573928800989744,24.639722041611652,23.362418802411582,-31.20174272559067,-144.86580694308435,-109.70523253214871,-89.94207086112202,-84.34650947795403,-89.3107108525278,-1.270559257587893,83.39816726052558,-29.861353791679,63.73745064583718,-92.1760656562696,-94.64443985937544,-67.53634361465802,-71.2953843008346,-27.45161334767282,-16.91948032241235,0.032246858603135704,27.874038072742746,27.072285920498796,0.03885705423011309,-0.010182319732749768,-0.3604471575342709,0.0003605909497057233,0.17486571912308776,-0.03177140684689581,0.00017772856275080151,0.052285191810809525,0.0035822349196669534,5.2407763639682475e-05,1.2990947059432072,-0.1359499904324434,0.0013061889047562185,-86.81711890278442,52.45704631362478,0.10143448054054391,0.0,-0.0,0.0,33.085049029155805,32.51097830160636,0.046385171977574496,-185.3195141847246,63.1050858644068,0.19576918603196083,-19.547032993362574,128.80251701412885,0.13027729997209242,-62.27744165803793,-25.74434063096505,0.067388803328101,-127.9730255630308,55.76735828376032,0.1395961801830746,-1.207839798327646e-09,3.4177884403227345e-10,1.2552648153486202e-12,-9.492286507620149,59.2128523562975,0.05996887015203333,0.0,-0.0,0.0,182.63453639280786,198.3513424594791,0.2696268327501798,1.396915737566788,-0.1705159313581088,0.0014072843567341628,58.092348561295985,109.90498571784147,0.1243134218296884,-23.088154259373756,6.111737768253512,0.023883387650258808,-260.5137549757884,16.543583994867948,0.2610385157462024,13.76438006310267,-36.835885503582126,0.03932353772684434,0.14196328295122393,-0.28405298537985313,0.0,0.05142762204244823,-6.775027137198847,-28.850132453310508,167.7446767384796,25.358723054194684
7,0.234207240948814,999.0639336509812,740.6110424076924,1018.8346903847377,753.0728954885835,1047.7317500760105,1059.659570362451,1251.002383781462,1086.1291949274232,1493.2735670741763,1201.853198790071,1466.5170935515807,1090.3162857707218,1316.5377721653192,1092.9280399324318,966.8315913955524,752.4755244554087,973.5165380573973,1059.8548100994046,1004.0470980518116,1070.9080696244068,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968748754,976.4077148437764,1047.8525666431888,281.829304211555,1128.6429467191113,111.4112977446283,1130.8127909295486,214.7442367773321,1030.5584215336216,308.73127210363486,1030.1554571356926,544.7419003071709,1120.4194611634068,761.3505588447284,1030.1412177018321,323.4329792189788,1021.488066379675,555.2308466044949,1087.3217086206912,746.4091441021395,2001,1,trajectory,person0,69.3569900314409,5.573767201505964,-31.23642921242756,-23.764987591085855,7.299432555797137,11.5649155255578,5.897492951971322,3.9018937622511345,22.834165222484952,20.95062962911813,-31.19341755932983,-144.86580694308435,-109.69655675179966,-89.95775129160246,-84.49875613458879,-88.76423910434941,-1.6503736137148464,83.93632833985343,-16.48914854992425,64.63518405343528,-90.16617870817517,-92.16177789789435,-67.33201348569031,-71.239488231785,51.032999158860726,-0.9962688518122997,0.0510427228385533,40.69284094556187,-15.784774885190519,0.04364706659555643,0.18999377859328873,-0.9401775027026396,0.0009591826585652638,0.5866220288224205,-0.10174118441454429,0.0005953794364149699,0.29662097852486424,-0.08519646780230068,0.00030861374406697514,-2.2733196420570505,0.2065035850715696,0.0022826795494790345,-96.0952163990442,46.44517032055738,0.106730710017711,0.0,-0.0,0.0,52.900475146062156,-26.389071014671284,0.05911720003261745,-195.37727497944533,44.40130896862329,0.20035906721813448,-23.780441254771137,133.8654292688622,0.13596125381743274,24.02786284460494,-28.9251305778056,0.037603209594690865,-133.9247133573192,40.84589998860994,0.14001505773922904,-1.440116682621424e-09,9.390622607877028e-10,1.7192364552906171e-12,60.03111634384882,67.62335995915424,0.09042485134991407,0.0,-0.0,0.0,220.7055373876521,195.46840696776297,0.29481999992552627,1.5387084986192416,-0.38265822687593015,0.0015855759717903495,189.12439824040655,70.7768135380775,0.2019341361543404,3.0483557027664756,-37.44004787740175,0.03756394092148379,-237.1436455784353,27.824471281058877,0.23877041240551772,90.65880338676621,-45.72581314793251,0.10153752320969804,0.15876411847780947,0.484520446695328,0.0,0.12735934025506015,0.24838976676411767,-20.63494763082258,168.43508447444222,25.197800617210873
8,0.267665418227216,1000.6087298729589,739.5358481221291,1021.2410223044168,751.14340519118,1051.6662969489566,1059.2018355103598,1251.0317080481393,1086.107565939945,1493.2919934378035,1201.795315281617,1466.5403348021543,1090.308102803018,1316.577943854208,1092.92118972272,967.3806123184207,750.7674700787305,978.2145290169584,1058.670433644151,1003.7312036076338,1070.938219115548,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968748399,976.4077148438348,1044.178360333571,283.4710105801896,1121.6314688228995,112.4661486907491,1125.9621377952901,215.8206739432855,1029.3180358964805,313.22219778715373,1038.1932169770594,550.3755772727101,1130.7300722565608,761.5747741703373,1022.9623439669795,324.9874212606224,1025.1641950967203,557.5866082478335,1091.6386166818725,746.490585422855,2001,1,trajectory,person0,69.36019164637396,5.641676210694751,-31.23642921242756,-23.757357274128033,7.451362979583762,11.199682998619483,7.555577829919399,5.997648329573716,21.645825900902015,18.62187652310295,-31.17788895205819,-144.86580694308435,-109.69235204778268,-90.02335186919468,-84.2489061020094,-87.99722612104509,-1.243712809351059,84.55141089937113,-2.6174227018260403,65.61041559795987,-87.89301127070937,-89.45094077105219,-66.24718536980745,-70.87516092339514,129.02400585844245,2.4341230557140157,0.12904696448506547,46.170961709108816,-32.135470997617766,0.056253410575561776,0.5507282561694972,-1.7300257564028008,0.0018155689824296344,1.2006538358086611,-0.2047394768375249,0.0012179851751223227,0.6946358846818391,-0.24457302726245514,0.0007364339603467802,-9.441472006958874,0.9011097911983474,0.009484376232203232,-109.81489753745704,49.06741795807107,0.12027852354528727,0.0,-0.0,0.0,71.92059207697923,-57.66872120224712,0.09218596948454659,-209.559469957674,31.527448053834437,0.2119177940375194,-37.07271997575121,134.225054943977,0.13925068021777884,117.59597183694171,-13.68080658675287,0.11838909181651378,-144.97661046794258,32.172618280920744,0.1485035183078953,-1.0618371853429854e-09,1.7453948734075322e-09,2.0430128419308602e-12,109.8723545654198,70.4091446385874,0.13049667408208857,0.0,-0.0,0.0,240.2330460050297,168.379673484955,0.2933660355865259,0.8764454331549489,-0.6464484690297985,0.0010890602464552347,308.16415991105487,6.701361037785096,0.30823701544987253,16.409170120057723,-51.05043118355375,0.053622825252458976,-214.56260677675112,46.459256543154524,0.21953490552843158,140.4138342764355,-35.39871420366501,0.14480716081562764,0.09569005826053488,2.029668520903666,0.0,0.2280553687767085,4.540905576607724,-10.916091570059365,168.80031700138053,25.443445945773277
9,0.301123595505618,1002.2380242393236,738.5089878228688,1023.8802215123659,748.9758635072986,1059.1754513441078,1059.5483997781885,1250.9881875851709,1086.0786938032084,1493.3276137670384,1201.7112480294977,1466.5806444788927,1090.292350795165,1316.6416261496229,1092.9104688786745,968.0880782126048,749.3750969945024,983.5033166310893,1058.2166302481376,1003.0407991608594,1071.0049607345368,1496.2346191406248,822.6723632812498,1516.254638671875,831.0659179687499,634.6542968748582,976.4077148439212,1040.1123091477918,285.5293184962309,1114.009914820036,113.3384351779913,1120.6303315187804,216.8200585363683,1027.1981656738487,317.4446302738059,1045.9093508176936,554.47514446071,1144.2216950421098,758.9134620878632,1016.7143331361876,327.4484709633775,1029.3350414227637,559.9163101526676,1098.1004368196116,745.8508856819777,2001,1,trajectory,person0,69.35618833198765,5.790434119414703,-31.23642921242756,-23.746552829214913,7.61423731366816,11.316095189258576,9.292880016609324,7.924063292761804,21.271237552813407,17.050290387523255,-31.15506023936494,-144.86580694308435,-109.70172673445194,-90.16700380982743,-83.45280893770884,-87.15466681329923,-0.2001370107038103,85.2310958730326,10.878675953650818,66.72864712579877,-85.47602411035798,-86.84484083420004,-64.20478655754468,-69.85353190016458,193.13126605704645,-19.119384046369973,0.19407533788482825,48.69644729321419,-30.690861929386042,0.05756103703851613,1.0646225267587808,-2.512607050278473,0.0027288487157758196,1.9033402472909946,-0.3204252268862036,0.0019301234216968664,1.204778024901956,-0.47079695113476344,0.001293499075563816,-20.63484932336839,1.9947774929111022,0.020731042999433034,-121.52638058988946,61.518829878698114,0.13621023312850933,0.0,-0.0,0.0,78.88054349131401,-64.78361525332232,0.10207378187750064,-227.7934610557259,26.070950607500222,0.22928051675911157,-63.35880777343296,126.20031424658137,0.1412121023085724,224.43405487000103,10.358133527266494,0.22467295323549588,-159.35734430911614,29.869666382810465,0.16213253885347811,5.475097986924769e-10,2.581591656865133e-09,2.6390116450027158e-12,124.65850399853157,69.63026961836454,0.1427869639227547,0.0,-0.0,0.0,230.62026889358148,122.52810886522313,0.2611490874704252,-1.3007421954329639,-0.862932146497525,0.0015609555241705615,403.23842728450705,-79.54145440528961,0.4110086035690633,21.144782882141875,-41.615329868161545,0.046679090856279734,-186.7409207262788,73.55600044428397,0.20070539772277637,158.07159995966114,-13.563302992792448,0.158652431125027,-0.11965129938187283,4.446085256891115,0.0,0.322923894604816,4.867997820955324,3.479334503802726,168.68390481074144,26.2489177967431
