Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
24,0.8052631578947369,1086.0341019969196,370.68608454638667,1091.3413285364943,371.0897143671238,1092.7013355682664,271.6644911252641,1174.5487494585234,307.4267125689887,1198.254431922922,269.3979196746683,1207.2314075509978,279.6316487371271,1181.8228667139128,319.41212930545396,1079.3440758984937,368.6468455669852,1080.7595675530301,275.9577398416962,1167.134167248427,303.3018510298985,1188.5063049892212,269.70368760763307,1191.5802122760524,272.34763669425183,1176.6461588325944,318.78284268867054,947.1397332031208,348.12249845354484,878.3527115079124,360.8400144223158,908.8778208283376,330.4498739734359,961.8864042957432,336.0800406812084,1037.2906051629739,300.50749411519973,1057.6734820599133,240.1433635596216,956.8397060710088,346.2718348102956,1020.6816989985417,307.90958024551867,1050.8587149125458,263.1333667237496,3,1,baseline,person0,119.90824082973457,114.81178372803444,6.481631863706764,10.467578977494504,102.68624772043368,103.178550556022,33.23776793573131,40.830987596355826,51.88941260731388,26.979810824081905,51.12164064312487,68.69245605921574,-27.39917253047743,-22.795018264365662,87.93471181979484,87.44240898420648,-9.011131498625844,95.43536068279064,6.430471476544593,-135.85482079303313,22.415724992844353,29.99574944433937,80.29621396955974,66.04499193995005,206.5219916708523,-40.661014337350984,0.21048670060276453,387.40804417896555,-294.08507729193917,0.48638567555015144,377.07367002811264,602.0354176491994,0.7103739837103524,-19.94643431057665,-161.30736606224534,0.16253592399111455,-128.68578368862458,-1550.0236384277425,1.555356329144011,370.61845610429776,-352.27331312146623,0.5113262433541895,387.12401813291063,-297.60771838296125,0.48829843278110374,53.30685009202953,-1627.339870251059,1.6282127236867632,-795.5874255340351,-622.4564873180504,1.0101541616368266,328.98441627857244,368.0089034862427,0.4936206024866666,116.3256867069391,162.77853434322031,0.2000712788752246,-491.84881989610994,-1916.7659446456905,1.978865065684541,480.33332844985154,566.0299200753532,0.7423678177562816,-822.7505654586334,-606.740057403756,1.0222778439449884,-163.8300526981267,-1518.8103592878217,1.5276207623775846,332.33963908126367,286.49518438253006,0.43878141070360366,381.4530917099709,36.223269308873064,0.3831691355191838,339.0731767833308,319.52376569350895,0.46590348362820844,-359.1660402661805,-1907.408064928211,1.9409290998472022,53.547366053687696,-1593.5019730736574,1.594401410749792,-430.4716868847416,-1931.513757524557,1.9789015308286635,-508.3755779227643,-1912.9015502902753,1.9793024198770746,77.01171042759903,60.579235137472025,58.752275511449405,70.26977472369292,526.7804454221578,537.0935661264551,7.500648862995803,115.33388435027227
25,0.8388157894736842,1099.4735658981444,358.5010096376407,1104.0825810308347,358.62090743817237,1064.8838619455462,265.6767197116706,1157.4341013381063,265.3981494191965,1163.476624473876,223.4275811911503,1177.2778886301069,232.0925420981016,1168.7707140997088,273.19336927182246,1093.1110233980512,354.6344472732298,1054.577759097239,268.5989755223609,1148.499225061831,262.63509342400897,1154.7587328641664,222.3415896229175,1158.6804937672987,223.53503280615018,1162.6671185346222,273.2367524058873,963.2358436418224,366.4645236424082,901.9117961749572,389.5114089483558,927.498287743519,360.43204022236955,976.70237290908,352.87762055537456,1048.1703267768685,304.382944076805,1056.0807220761742,250.1728283548461,972.9521905781572,361.1905306205404,1028.755259058585,310.5394950487634,1047.5998531749808,263.9075513681775,3,1,baseline,person0,121.93691972069064,115.56518492217248,6.233682338942939,11.371647467325213,115.39041093536058,116.17194557352684,29.21589248199624,39.35215633263796,57.25096794998555,34.506219448301216,31.03254931715963,64.38463113993728,-1.911985268967165,3.6782148913847066,84.97971145651256,84.19817681834624,-7.851073091329272,39.35258504936648,7.828982304509272,-144.17960874400785,32.78978024211922,42.91482477977274,98.33683927131057,72.58485084689424,240.62375080913216,78.38177452807767,0.25306815688984996,379.7392900274023,-371.6193437648275,0.531321809312131,554.9629355112896,893.586131340771,1.0518935468553239,-97.12685962939048,23.073738422165253,0.09982997679175243,-510.0836302555725,-1252.615999758516,1.3524910915439443,410.309023516229,-417.6244197354559,0.5854602042310114,400.54872803650994,-363.16301688811666,0.5406724150231307,-389.0053328154929,-1377.5002990415703,1.4313742427536231,-780.3205657412237,-219.320034615484,0.8105562675733502,479.72721307502684,546.6642801386756,0.7273101361484443,-47.4704936330149,298.9173821321824,0.30266326025224677,-1005.8099927467357,-1411.5762536621153,1.7332631829621146,702.1531116452592,854.519993717273,1.1059943091425417,-829.069802088916,-178.45906958160973,0.8480591820455033,-555.3943553652124,-1212.0288541363177,1.3332204743516862,480.2152245267776,444.6356398347481,0.6544520716435691,324.25836966902006,115.50360669882406,0.3442158820578265,441.5739665151367,500.63375311240543,0.6675490413889634,-892.7323286226307,-1416.8518057121362,1.674646246201784,-416.63022064544873,-1357.4521025456997,1.4199496299027006,-980.5406300648162,-1454.8070178414644,1.754401147505519,-1036.515045540201,-1370.0963626460305,1.7180010135524042,60.462586553985076,22.454310099800338,-7.389868189039498,26.94478636358196,378.6338840527241,387.25412601190993,45.62712640714608,86.89169672547973
26,0.8723684210526316,1111.1404170146525,344.8192021002766,1114.04171365349,344.5637285056864,1040.7165466140611,272.2866577311243,1130.1995806028885,237.0119900850095,1116.7693896979633,199.5318417700647,1134.2109379080612,205.1953759245313,1142.9435822977634,239.7909467599439,1106.2787025804857,339.5531277147704,1033.211659071496,273.0685328020252,1119.1847244872586,235.1990071186573,1108.8702283436883,195.7360166667645,1112.457930533242,194.9892489393101,1134.802864805437,239.58474769496672,985.2974452030716,389.10522882927927,934.4472024614852,425.0424897376084,953.1670944595436,397.6493571929393,995.2031008766804,374.2880611781909,1056.2610977994682,311.3755531568501,1050.535032601901,265.3011123158055,994.9800359659612,380.4769640077419,1038.750795200923,317.7474544467969,1044.5712690933296,272.32871332287226,3,1,baseline,person0,123.6931935098474,114.88395945293564,4.757781761241988,12.081155555124887,122.70613307336448,123.78162352605858,25.289345374334292,36.28395731292351,62.841684186611985,44.366925440679445,-11.195133076126195,39.12122545266723,23.02185150168554,30.75559510590317,60.76176800178874,59.68627754909459,-2.787826882080936,-22.124002188947543,7.680703907741952,-142.33758862153897,47.806153724357955,58.793389210365625,119.11301485494629,70.68054672382443,297.90617522262426,214.82545656884253,0.3672847206538608,296.82120757717234,-418.95905837997407,0.513448655530624,765.0311021246564,1109.221995985607,1.34745909904396,-90.26368243352883,250.98365041443245,0.2667214373495595,-811.6955199515826,-846.0188664306702,1.1724323176482752,392.44847759412437,-449.48246527173,0.5966995007143026,347.71791562925466,-407.77151876065494,0.535896781443894,-769.749810567784,-995.5231807461846,1.258404217361075,-636.7935693947001,133.2103346096027,0.6505774690759318,657.5222426097813,674.7818016479214,0.9421602726510022,-165.28329413519276,450.8821886403579,0.48022215208515734,-1367.657389629938,-792.9504096735794,1.5809038831032307,969.6826971671071,1058.9655450914495,1.4358595191996,-720.2807706638721,197.00207430528658,0.7467357001434491,-873.6870759480433,-817.7029643947949,1.196648337925005,656.5161762639619,574.8113480107105,0.8725947372624612,241.13670498728493,208.40717258173677,0.3187168964388909,551.3942453088738,638.1150930721725,0.8433424486922557,-1283.5640215197957,-801.6410310554279,1.5133290917747138,-830.464032712974,-1002.961709031358,1.3021531013721075,-1377.6136493287484,-850.7763034822924,1.6191478269089161,-1392.0587619487653,-712.1867435303942,1.5636615856312248,52.343846265064336,-20.303190455686067,-43.98762506089107,21.146123401088328,218.0372088189398,226.79824485976937,82.88577019073628,37.7399165001032
27,0.905921052631579,1119.1999415682071,331.4499935057748,1119.6719265156628,331.0720943706147,1022.5574919037592,288.9043213485066,1096.8113026331202,224.7384218989317,1064.9886806285688,198.20203389278322,1084.1155816141656,200.0987369832846,1108.3297048352197,222.1472318834739,1116.6033655060633,325.5751228120671,1018.9129731610651,286.8217232924674,1083.204913973286,222.848631380863,1057.7101880728292,191.26942056297318,1060.4913543231437,188.7111483570968,1097.9433893112582,220.6043260939104,1013.968899158789,413.2969035382905,976.8874919601141,462.491650118814,986.4510927315374,437.0096351682626,1017.976557677359,397.7064052361602,1061.8029000061795,321.71592931534036,1043.747140138972,285.3749812278032,1023.5591698718014,401.8747416053452,1051.1608517202317,329.00416607855857,1044.840798397497,287.972804139522,3,1,baseline,person0,124.63673751714704,112.40706355328284,3.0699857499822945,13.611946260049212,125.12419334335276,126.55746466756464,21.948736881422164,32.173187668822884,66.92293753912786,54.384196393845784,-64.43274233738663,-3.805117391735123,47.06592121979621,57.86232385944851,17.28532429014545,15.852052965933543,2.9517338628669028,-72.34863130945665,5.430008029362904,-131.80240170843794,66.59253632669834,76.8131873229515,136.93005274729936,54.06828560965387,369.8683511637136,335.494150593681,0.4993585107667033,167.80242255887555,-402.10360559429375,0.435712018021719,991.9936739888341,1173.0906376959083,1.5362919948641462,8.03303024186031,466.25525571191207,0.4663244504139228,-995.1016179225052,-365.80046358506377,1.0602062106736758,307.7154440564285,-416.59936180606024,0.5179226030673518,240.20543767456925,-398.4548443851515,0.4652579019236822,-1031.6292890797342,-525.8518943575365,1.1579202066146732,-426.1569134089183,409.89901069553235,0.5912925788604085,854.5217649547127,721.0067756411187,1.1180600240155802,-202.30581458141293,598.2800146320878,0.6315588796950132,-1524.7698276805015,-133.12207995613272,1.5305699969542959,1264.8870595669778,1116.1318388124016,1.6869171749290917,-541.2110423462518,495.27154310629453,0.7336234005049229,-1072.3394506125157,-368.0896298323003,1.1337556495691794,851.7702654289627,637.7376852619021,1.0640591808128599,165.16743831767,308.1837600177488,0.3496534178570241,678.7383203339484,697.9584895708487,0.9735665157829587,-1493.0380699357079,-151.89982726852918,1.5007452268128503,-1098.556916689246,-565.6909967373642,1.235651084649504,-1548.8077615558686,-187.11201735223983,1.560069354001073,-1543.268191872148,-39.63348967584034,1.5437770323295439,28.12131159010677,-73.82121112690702,-50.30293994342613,45.62356610754848,72.0676786349446,82.73095166841595,89.6339555996021,29.78059692965076
28,0.9394736842105263,1122.8036727412277,320.66592247410944,1120.807655621589,320.6662503118502,1011.1034449054546,313.08166887195796,1060.9985484300857,229.6874242591235,1014.7351711724426,217.60629153089388,1033.1546559354929,215.6921004028191,1069.1345205701664,221.6786366063033,1122.4092998819506,315.0875549865702,1011.8107265108522,307.5635756871499,1045.5349952811725,226.6893117848534,1008.8281553898189,208.3300815169854,1011.1187556964904,204.45776821428248,1058.8644244869001,218.0514108372975,1048.7263369184357,435.8659829940859,1028.36914447696,496.1823624226328,1026.8399238846575,472.6203811622488,1045.3992802806883,420.07788043669007,1066.1388893894277,335.6128337702252,1038.6987939298801,309.8111042432865,1058.1715700859675,422.23302786182893,1066.4585774698123,343.0540639143518,1050.4691672041715,309.42835278166217,3,1,baseline,person0,123.80561394082386,108.0111526468313,1.6118445244547028,16.113042948920096,123.89276972541504,125.74036110033953,19.75817583970932,27.40043740167486,67.82888237657758,62.06390694204972,-111.3988377310579,-53.83518377421347,69.57125794909474,83.51812786816288,-35.408522153552994,-37.256113528477464,6.624013798267875,-100.85562145124132,2.4721583868651695,-115.71756901004012,86.91301457646416,94.55397806264828,144.07278621688522,20.76688452803086,455.93221841887095,418.74205314520856,0.6190469246063804,33.84918119623142,-310.13496018278465,0.3119766988017418,1203.7455559361272,1061.339880605079,1.6048195243075714,167.74746247342935,639.459488942218,0.6610957942420427,-1067.360517423777,147.4996781861085,1.0775038882621994,173.03961277154562,-312.57064891676924,0.3572717707185619,107.40532123513022,-321.4076072182627,0.3388786700389839,-1168.1701977035489,-13.965976888222038,1.1682536793493057,-211.67480212399107,618.1885419591647,0.6534242842623993,1035.9079489149592,672.6470739766465,1.2351353629277004,-150.4605144670557,728.2922937947964,0.7436719919524851,-1456.8762681995245,508.4746009823243,1.5430602323587719,1534.355133835409,1004.1153470942072,1.8337102571009403,-341.3755183808445,720.5797693263944,0.7973534025212848,-1122.7113021963216,114.4673375306945,1.1285315411811607,1031.5852612849503,606.7567668599067,1.1967965263279412,129.22948750073047,414.1822504200969,0.433874632817773,817.3046736678576,666.7576922510868,1.054776160981712,-1518.8354319918133,464.74338034691084,1.5883474050251196,-1164.70640260832,-76.08688607944285,1.1671890243272853,-1471.4970571080983,469.3110231945539,1.5445246600717364,-1497.7516543786646,578.3229727436906,1.6055271654497556,-24.77074188257317,-131.0153838785554,-43.458326721606625,74.5424895506616,-36.701252926771296,-24.352890631023108,65.44709929768833,104.97978010264774
29,0.9730263157894736,1122.3026093716269,314.7302862066938,1118.2043394224881,315.709399681517,1005.9529645195236,342.8533657884798,1025.572985523977,251.6667373931597,971.6855205476792,255.51882186841078,986.9522031747804,250.1739720949766,1028.8913071798127,238.7109146562085,1123.6128715673296,310.1680336493192,1011.0535339105427,333.7810007798866,1011.7016224099249,247.3304901973335,969.5429081668649,245.34005968449398,972.0227827699492,240.5163309059747,1024.7684284962656,233.0478663317974,1087.4734473612111,454.2022402119944,1085.594550112492,521.4814576610668,1072.487052376686,500.32239180013505,1076.7687164282725,438.9975100372735,1071.0600680084592,353.4444281347907,1037.6020460986942,338.2661944581898,1096.6841500683572,438.6713731850747,1085.3790445200634,358.2920770537112,1061.8472751754728,334.9834680359449,3,1,baseline,person0,120.21304160554357,101.62308637535727,0.0716145241609775,18.921258081043607,120.60544712245776,122.80593568860992,19.093858053098774,21.78318805585552,64.80030867949567,66.1221704520635,-139.50113482423555,-97.24827089243,88.46936626941572,104.8588329334499,-83.45516519720715,-85.65565376335933,7.911433933687677,-107.94807184308075,1.8017839544857008,-97.35447391277388,104.60030775839128,107.28972264569715,132.5343647203867,-23.617929515707967,563.9041160074879,454.1525484671836,0.7240458475327539,-77.58903181633818,-147.73358741385226,0.1668690226146335,1360.4634374094824,825.6285523448471,1.5913903578239603,339.1122375760409,761.6426507158793,0.8337245570710631,-1055.820698378143,655.0697247791198,1.2425271391184587,35.87115611325958,-146.62102809061807,0.15094524079695804,-14.933653368499977,-176.90523777395595,0.17753443934851176,-1199.405575555641,507.62867913443085,1.3024057012136139,-22.567308871972376,781.3820811952911,0.7817078995653092,1154.8158406474286,546.4923719847251,1.2775967824191317,-32.68738634122546,848.073276993198,0.8487029800677043,-1170.8544270370637,1103.0424865610432,1.6086027528482787,1705.541501294289,754.0122502435248,1.8647804927536327,-153.50451346304263,887.3133198649663,0.900493510950142,-1008.3671914567956,615.1880624896042,1.181211558119958,1147.8259132006394,489.92715473203253,1.2480115960834286,146.67042158682213,531.4514398850907,0.5513191866100728,934.9322145946638,563.8791567232718,1.0918140635079905,-1377.0142783584956,1027.69499945254,1.7182332014901016,-1016.1943903091064,446.95318336548775,1.1101433182324882,-1165.2133107518196,1074.6865743406338,1.5851414109224524,-1283.0484107772656,1129.9420806475657,1.7096731646768681,-107.07274411031496,-190.3894261302069,-45.904894126401345,83.69582354564211,-97.97510502931512,-87.45738482017673,24.492906645873603,171.92453146662285
30,1.006578947368421,1118.806565397115,315.5092491953006,1112.8677637791727,317.92822436283194,1006.3546181815545,376.5036239610335,993.1596941324212,289.4791759443104,940.3194340393676,309.8293154364466,950.4020116415376,301.6672757168934,991.0108745744963,272.9383508435213,1121.430126175274,312.3190254350537,1015.7494054152,364.55325305942023,986.9308122999552,284.6219529666552,945.8135718387474,300.0721524014005,949.2731903767296,294.111913558587,1001.2955360536916,266.17689672470715,1126.8204352951966,467.0907683594741,1143.3267263751643,536.275749592649,1120.0079150609747,518.7988439197143,1109.931681874065,453.36367043533323,1077.7500853613676,375.4701516770754,1041.0061201014094,371.16038960036104,1135.4089817395713,449.8120046290591,1107.8997533760485,373.7871275585219,1077.9312474099215,363.41159224956647,3,1,baseline,person0,113.10588339087327,92.74461580132196,-2.4625536056805872,21.136915394600337,116.72846980837416,119.00948520720276,20.163327538873,15.20761705354193,58.73578029731372,66.3421412839542,-146.0274035317065,-123.93990631296742,99.51856037038398,117.59881256110678,-116.55607203370316,-118.83708743253176,8.828196035788364,-100.06676823350834,5.448977710718804,-79.44265532603964,113.55048865816735,108.59541104197794,97.38590805819425,-67.51371071373369,671.205440413667,461.8132699472991,0.8147320047354968,-159.05088191842165,66.12967677644409,0.17225073930054605,1416.308064316054,550.6707298384406,1.519594283270205,479.3654469874932,847.2695844059755,0.9734767487849895,-966.0431944149958,1126.9589528970394,1.4843436040857658,-65.05437246911289,64.10799047679195,0.09133403429347968,-104.19582041682082,23.21615181730074,0.10675091895406957,-1128.9854423545298,1020.1118236218712,1.521590043915112,139.95538602116298,917.1337934292367,0.9277509930613034,1172.694542346237,384.12868204253215,1.234004592380589,101.45475459072239,980.3760120803969,0.9856115828721406,-707.2272787987946,1631.2309986215266,1.7779440358855312,1720.6452533188613,440.92791639225396,1.7762425271405766,11.970854240925192,1002.9096553388541,1.0029810955961018,-738.2672817089014,1111.4318315562543,1.3342860620715262,1154.1518458871647,332.03450578149614,1.2009635283364404,199.38875247883567,656.4529369465243,0.6860658372494465,988.386421129503,428.16791774609317,1.0771422762384792,-1089.3390417750786,1534.7023824571268,1.8820124735652066,-699.5842453473031,987.3750234749562,1.2100940266443454,-678.0270674057605,1597.358541803346,1.7353025716591812,-934.832382208503,1618.6656906551837,1.869221816941437,-211.82118600585957,-264.6132406379152,-75.52814818351325,66.03527679620052,-115.54912779229556,-113.14911238703695,16.48930380019482,216.07463240408714
31,1.0401315789473684,1113.4691967886126,324.17297291250856,1105.7681000958282,328.0559131742565,1011.5184957555527,412.4407942024879,967.1465740620182,341.4712599407325,923.8153138777803,377.5563410064798,927.587461444328,367.5261590379843,959.5799039822178,323.74130273930416,1117.11717767131,322.3599461035609,1024.8407064815613,399.1148832482254,974.9857411963599,337.1553501233674,941.0933967669475,368.8141104790093,946.3824092876097,360.98699720913294,990.8120135327284,317.2040984541257,1162.8607607048075,474.9464139078793,1195.8692397875427,541.5645751647593,1164.8365998644776,529.00105248913,1141.7414825638962,463.3598761788789,1086.1633600435885,401.5017205889037,1047.873662295695,409.5062728669084,1169.977235812787,456.18198439968984,1131.4945209235343,390.5669581087206,1096.509014736165,394.65487306719797,3,1,baseline,person0,102.2397478427486,80.59549810828558,-6.928293452842906,21.88521762956266,113.24234690739864,115.18654285721983,23.10268226989884,9.09058492627272,52.0358638689765,62.10555118378731,-135.33386300598673,-131.269734361552,96.65952133522416,116.35957511986608,-132.07371463801616,-134.01791058783735,11.042746932689797,-84.40376100749175,13.12040728018338,-63.85257327753649,106.70778643570412,92.69637740869004,41.73896929132948,-98.94156155293624,703.2166014152658,500.104753652981,0.862912714666058,-211.59781958203115,301.84484300716326,0.36862439759447396,1336.0706059083202,304.0658240296434,1.370233808265966,553.6903203115639,931.1722910352912,1.083353500201405,-775.2929903335797,1549.5679936188549,1.7326973733772286,-128.54277894166938,299.2588120809988,0.3256978394558021,-159.0745153906637,258.21294215992367,0.30327977998155203,-936.7661823581007,1514.127193756665,1.7804808449638552,270.9564239386062,1030.0721154310563,1.0651131144916999,1074.1430318158532,234.12904379560513,1.0993632984355979,204.679688927729,1142.857697355921,1.1610415545815873,-140.67972763011105,2048.7799270189275,2.0536041427504386,1565.972948761083,157.6277425413265,1.5738862034690297,153.90380220543543,1071.0686032747196,1.0820694678504466,-356.0099623032331,1565.7012485922053,1.6056660590242107,1030.2695331625073,189.8503774776206,1.047615614999741,250.74857876423272,775.8428381564504,0.8153569520589977,948.0568048733962,297.92613196449923,0.9937664138891399,-679.9630647011476,1962.852993099179,2.0772919009797786,-312.45008297772944,1520.810718210122,1.5525753749739746,-86.15661285220382,1993.1397480162686,1.9950010067818311,-491.8875028551476,2018.5309581656936,2.0775997074841888,-323.85345163038227,-362.0913508512799,-133.09656015072002,22.30234112044572,-103.90013351927023,-113.93867396027531,47.669953630524404,228.7332359732403
32,1.0736842105263158,1107.1382269439673,341.18612638771003,1097.9037729438205,346.0259239890004,1020.5109552961558,449.5569303249037,951.4637219741771,405.6784533725214,923.7690030954681,454.29754839415597,921.315209930839,443.7022697934707,939.1000293531904,389.731988882273,1111.3262101606456,340.60808107959326,1036.621270774908,436.6862124219947,977.2364667592473,402.0879233713835,955.1262361787618,446.10297568728316,962.9951037426559,435.8010198159808,991.9711206593596,384.2236675696004,1192.2943391480592,479.4906731988216,1238.9870381810335,540.6963659778191,1202.7416886994934,533.3616635322255,1169.0947775912955,470.3323378435768,1095.5908702869153,431.1858308041685,1057.2786759968305,453.9007244125322,1196.901856455959,459.75857856752947,1151.171845933493,411.7947143108507,1114.4350895141351,429.90419056382166,3,1,baseline,person0,88.01423846032584,64.87350035118475,-13.388675890736211,20.33769844127133,110.37485933653268,111.6799549262763,27.88583856110669,6.974885992362802,47.06923232011584,51.92422643734515,-114.4532880561372,-122.56309455492068,74.32826602876474,96.16390854816224,-133.45241731175355,-134.75751290149717,14.082395457439072,-66.35689138446041,23.181140923932507,-51.379593673027685,78.51941324428566,57.60898615861582,-20.575824328021938,-111.53971079525344,586.4614512771992,632.6703809262294,0.8626753994032164,-234.38778962846098,535.5767929100144,0.5846196515946861,1129.7202946906616,129.96330951970853,1.1371712298758139,534.2673267159727,1050.5678940170192,1.178615491301377,-467.4104935983993,1913.6261571827263,1.9698826459918435,-172.59354149431246,543.8659835993964,0.5705950741831618,-188.68772870315115,507.05869180992494,0.5410282579525273,-610.3805771788569,1966.781234064952,2.0593185454579994,351.10701423308205,1119.7729479241027,1.1735278396128084,877.2360634067127,135.43674749475144,0.8876295530869075,280.30629070050725,1323.1287519480034,1.352494477193071,418.23364521485473,2303.5112767956125,2.341171412843207,1285.0794815314875,-25.87603851272734,1.285339971844939,268.01055885718773,1106.206409922979,1.1382101216443419,67.08044814880127,1935.2453203330278,1.9364075594757233,802.4592819141428,106.59653206110397,0.8095083197704738,280.97677587954297,884.7028926902443,0.9282495122100247,815.2354596401374,207.80670059491746,0.8413040350948114,-186.93769216673024,2270.3468303595937,2.2780299451228636,34.54593789175168,1997.445981480813,1.9977446960907366,495.1234425817723,2229.7512620080142,2.2840617141006407,-1.3802429238181604,2287.1889260640733,2.287189342529529,-423.9759659075015,-468.57718805476975,-192.54473148231014,-46.12214051378085,-85.46237466110311,-104.51007166733677,67.09552592729314,207.7806833405183
33,1.1072368421052632,1100.4356791690216,366.46935158736386,1090.271214225187,371.5365645668677,1032.060709123207,487.68620942086324,949.0729346328476,479.1440573742508,939.557280693464,534.7686417524073,932.0127566100471,525.0089448650349,933.0861163628472,467.6188998688047,1104.5608429795843,367.0962555157804,1049.0269113228844,476.7052630863962,991.6823421197208,475.3840112561364,982.9295587958763,525.9918280963258,993.7564956645027,513.6296779759539,1000.7029739395521,462.8590558698217,1213.362071800982,483.19292280863107,1271.0452042715303,537.6326657781035,1231.4942066148096,535.1534144446906,1189.8635117232525,476.6008387220924,1105.8446285876137,464.41500258856377,1070.3618162370628,503.30352057305106,1214.748403165433,463.2541286444975,1162.936626870075,440.8110152597129,1129.1338771972416,470.62883414564124,3,1,baseline,person0,71.49014055781463,46.73491675170945,-20.463714227991566,16.12851747126648,107.64663419402576,108.35387407307196,34.223161873025255,12.147514733621302,44.58227146590555,36.557691622748386,-90.06589481113028,-103.60596964391873,32.511846841125156,56.55983076818414,-126.30375248058894,-127.01099235963513,16.73272785518639,-48.98036417128812,33.85243624303394,-41.713131503022815,29.88258407395944,7.807253413266082,-71.50457552980073,-107.8740567006144,350.6366083059783,864.7995576915789,0.9331796751257877,-227.4801814181012,760.3171309482009,0.793617900851106,856.9377888486422,53.40120366562601,0.858600059695862,438.08151526121657,1213.7540832228563,1.2903931139593545,-71.25483840825414,2189.563099659385,2.190722214108078,-201.63447284731538,789.451473392243,0.81479450751806,-199.7622081944639,753.5392608524286,0.7795680582660842,-179.23819108473694,2321.3353862652575,2.328244897915724,369.736737900474,1192.7246472527509,1.2487182786831796,627.9010516165265,110.34155699824301,0.6375225406383185,389.9288855912427,1472.397062038992,1.5231538478169182,828.6480466277287,2381.001091406756,2.521075917631223,955.4590677951991,-91.31028046211134,0.9598122720355998,344.2279571983902,1136.4020436442834,1.187393149431089,430.5437362337225,2184.510854604399,2.2265344333053854,531.8970784000073,104.1811003331639,0.542003877917024,305.6022081776747,990.3596296525644,1.0364385682174488,618.9897231485256,186.82590853615122,0.6465695611949628,318.82884220384517,2423.2577668387744,2.444141983430072,260.24347031162085,2343.6429454183576,2.358047692361007,916.8101121805313,2319.599223591355,2.494209562142302,470.55258723438874,2398.3541549910196,2.444079047436,-492.4829178787653,-540.6009229647536,-210.86388769859084,-125.45009949818362,-81.3118081688335,-99.1302528798153,77.32338830930081,158.8155993217141
