Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,999.0944775730952,568.2581821648691,1000.6711734711866,566.6840426359768,995.944533900683,672.5517317453243,980.1456523059487,787.9037639657242,1011.759787947249,811.6062005103814,1000.6969782969346,814.7634103887402,970.664565650245,806.8655300029262,997.5155576699184,566.6822158065438,999.1054555487324,670.9726864536088,980.1491601242144,784.7348807339753,1014.9271482097786,805.2818891888472,1010.1919407320681,805.2752529193205,970.6667615001509,800.5372921873663,989.6371621527971,400.7641225749319,988.0549332787768,326.49958285730327,1016.5029212421459,364.4216474352793,984.889541367913,427.617338600195,988.065791452957,508.200585053574,1027.5721770211378,574.5662322802509,986.4925519286317,424.4607040858869,991.2594194045305,498.7167675848385,1026.0297293216197,561.910576147578,3,1,trajectory,person0,5.241922243593895,10.33237966300518,3.3396130972798814,1.2166718297329646,-2.357943821251249,-5.787476437726058,-0.9736478436111344,0.4433303033214631,28.508239151085935,25.14795707897744,-6.590131618845992,-6.125702826375105,-97.79866269239588,-99.45958749533236,-92.556740448817,-89.12720783234217,-102.30677788730642,93.23073598910928,63.39963789653507,91.22032499632154,-87.74291237987977,-86.32592904696132,-59.23466823152741,-61.177976628792024,3,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.78747643792627,5.241922243578884
1,0.0335429769392033,998.0996310439136,569.6567584604078,999.7952370830568,567.8910819286801,995.8449177988415,674.3201073347751,979.6448445120346,790.1974476086807,1012.470698667519,814.5440794762517,1001.0773422718111,817.3572728918623,970.408090360279,808.8594314862472,996.7327338326841,567.8816730498957,998.6958093162874,673.2199654395769,980.6034067811642,786.6651188204546,1014.9322329624471,807.4042138082709,1009.783756239138,807.4848243752496,970.4276827239024,802.9825587801107,990.0314516807168,402.4225668500163,989.2449139198873,328.5954042837999,1017.2157748236743,365.7744838594491,985.8032813345552,428.8056445529885,990.0387856604024,510.42293683995933,1030.2831318095748,575.5245119297977,987.2602571357426,425.98495433064795,992.8928371817208,501.734221459154,1026.3305569737804,564.4346366858376,3,1,trajectory,person0,5.825962064075224,10.120655656809657,3.3532804497170248,0.2665270092340103,-1.6980142666640263,-4.890507987931693,0.1724145804622304,1.4622542234270897,28.78064138891767,23.846851679689724,-7.703954803490293,-5.696430818615158,-97.95551731503944,-99.0577171865062,-92.12955525092742,-88.93706152965974,-89.58224530344246,92.76095273737928,47.80237405604415,90.61737579254356,-87.06664663980557,-85.77679453789445,-58.2859890879285,-61.92994135987892,3,48.69626748248868,89.95784362803134,0.10229242443569037,-26.113853571118874,35.98485891371964,0.04446170733759722,21.251947399315288,40.331435895563246,0.04558804656553285,8.96842438004307,75.24855479686438,0.07578111661144386,-14.93033235606558,68.38044360563947,0.06999142727482144,-23.337935647550022,35.758819067428846,0.04270073045495005,-29.658862151225936,41.69505581074559,0.05116762436508668,-7.646169582110609,59.44318797150453,0.059932933396372436,-12.212578304766385,66.9970047691709,0.06810099644564944,11.754756551104423,49.442369950954834,0.05082049043390681,80.82033963027729,28.56871205211271,0.0857210511267209,0.15158918892881093,63.271802716567144,0.06327198430811533,35.476297863104506,62.48167627743039,0.07185073124547392,-2.9698050361498507,52.71969726050071,0.05280327850798269,13.54222846031651,57.54522295316743,0.05911721099985312,22.887211486996797,45.44171042194051,0.05087999111361966,58.81988980946443,66.25386263161191,0.08859657866309532,27.240872755521682,35.42637121765496,0.04468884565675886,11.339601001005898,77.32952587432779,0.07815652322621794,-7.127536016905513,72.8995102961912,0.07324711851736403,-12.16900019547589,65.87284902988787,0.06698743766611687,21.194025848045023,87.58551667000448,0.09011331456560254,17.411687148099645,-6.312021934704027,0.4074579445323366,-28.32619246112512,19.674149846131606,26.740871909494537,184.8905079883067,5.825962064112019
2,0.0670859538784067,997.0680948774524,570.6282640968279,998.9411188164372,568.7502244939466,995.8555373539524,675.8025960882945,979.260632856149,792.2783296960496,1013.3108628222269,816.9158826614101,1001.8348282551186,819.5477293029696,970.0643396940316,810.6268898248251,995.8129847717612,568.7146390969355,998.2994543489524,674.9971492574495,980.8139817851664,788.3464396203842,1015.0551576595606,809.1779511469892,1009.4696159156841,809.3550818822077,970.0454037447822,805.011878287364,990.5249432874156,403.975466955859,990.6189423161362,330.3300424646203,1018.0366173489783,367.0281088697046,986.6967198301928,429.7844088100365,992.4420402957393,512.1104246654296,1033.9600557265628,575.8786079914581,987.7362826164649,427.3596230413505,994.987073336453,504.1515846901052,1027.6342779642569,566.0370770557441,3,1,trajectory,person0,6.448917292738238,10.101478638861956,3.4300637077464904,-0.2025105591165632,-0.9110452735687844,-3.901488392852353,1.6949156466252933,3.096837706064808,29.076607927215058,22.51344271809256,-8.330680346377978,-5.337285405112338,-98.10521016106924,-98.7673283879094,-91.65629286819282,-88.66584974890924,-76.80191885510648,92.2451955252129,30.703375991566386,89.9513404031806,-86.05992620190415,-84.6579822085699,-56.983285627816855,-62.144524051183105,3,62.43441536295193,72.0676413227328,0.09535093679422176,-25.463400823597688,25.613187727005236,0.03611675742701727,24.47136778562579,37.37369561824202,0.044672597478368846,38.86718202858022,47.77275352783844,0.06158647431436865,-11.45430999109083,62.03629722968513,0.063084890356898,-27.42001887876236,24.83280027737256,0.03699358599713684,-30.752671962625477,28.96301178577817,0.0422443236961367,-10.248066737499602,52.69235171885486,0.0536796684184967,-11.816332463675657,52.98229257032737,0.05428396668354185,14.712218524706744,46.29583440543519,0.04857729569679853,109.6182942752058,10.55648883825306,0.11012542801913541,3.6646925326962823,52.879544410540106,0.05300637875223588,40.96322156317341,51.713900765707194,0.06597206267230885,0.31659548674178817,44.19669596429758,0.04419782988861312,6.277767306816582,50.12437634789974,0.05051597239115987,14.191509644034797,40.98231093781883,0.04336990610758568,71.64702881598005,50.308230796831324,0.08754550144961833,26.635635151196233,29.179409413243903,0.03950816363251205,22.582550877354613,65.30298175613531,0.06909740248642093,-11.39669206502223,60.499087809988,0.061563172561731896,-9.365308392969176,55.757051926189135,0.056538109632310575,25.04739386223224,70.70938245753784,0.07501458995966151,18.57185275451608,-0.5717148475658383,2.2891008800034407,-13.983182506451456,23.46151310665187,29.485146678302797,183.9014883934057,6.448917292876416
3,0.10062893081761,995.9132785517132,570.8605742645204,998.0575057037075,568.9734938184159,995.974917539216,676.7443985740003,979.0685661518464,793.9265445506179,1014.283970575517,818.3419882512691,1003.0796971797524,821.0094450201063,969.6319769831264,811.9349685786899,994.7116105179227,568.8795578493684,997.881088854374,675.9703569822531,980.7040091822195,789.5236902587778,1015.247415848715,810.3730900641417,1009.2318875486484,810.6536473851373,969.4832084065822,806.3164002065182,991.1445764991086,405.27102392265704,992.3341940102824,331.4335322913088,1019.0555401151211,368.1172785717294,987.555737181777,430.3829144377389,995.7073991596905,512.8355087584541,1039.373140783119,575.0853653194359,987.7612501335899,428.4174736781251,997.9385148953436,505.5305761731537,1030.7701081717835,566.0553116157095,3,1,trajectory,person0,7.095828554328486,10.293855232675115,3.4863110510312723,-0.0460804937777902,0.0484853253809706,-2.755139547935031,3.967497342292388,5.811125505874747,29.320385337271055,21.138384946890977,-8.283054665112626,-5.165334496698101,-98.2091066580528,-98.60350846308344,-91.11327810343084,-88.30965323011483,-63.91869486714634,91.64186144512792,12.102326972268006,89.12340809440772,-84.39071088239655,-82.54705216886518,-55.07027430554902,-61.40862810273008,3,87.98985147442615,41.1111835883814,0.09712025215437392,-26.342715923253156,6.656216735742991,0.027170644148536496,30.376634965632082,32.47087174161358,0.04446456413252671,93.4869380618873,0.543617818965573,0.09348851859196534,-5.72598862201817,49.137405351818764,0.049469905502319576,-32.83471994255685,4.9166403069077225,0.03320078591861419,-34.427961711100444,6.925746874330546,0.03511766674123293,-12.889813318860924,38.997097849592585,0.041072142969241124,-12.472521307118866,29.013755295706833,0.03158103519702434,18.472815123597737,38.623792072665616,0.042814042236900836,161.37759824857997,-23.6485471596615,0.16310114346393412,5.731697264167663,35.630078967609116,0.036088154299799384,51.13594113173408,32.89779045815121,0.060804186471464274,3.559021773170619,28.07748660510588,0.02830215345237536,-3.2785582253569614,35.09678465710862,0.03524958492386132,0.7443441042889546,31.537172108842945,0.03154595493511603,97.34851113154484,21.61656952329352,0.09971965050823178,25.60945479410471,17.842949025878333,0.031212417477526237,37.11265481564594,43.577399817138335,0.05723931273423901,-16.76044852008786,38.89105971478465,0.04234887436914305,-7.087276942255954,38.71348405608924,0.039356871600996296,29.01077489495695,42.51577289766837,0.0514705353099419,19.28604198615931,5.735227203054837,1.676873921677562,4.663571322912178,28.606005981189618,34.17552493909772,182.75513954855876,7.09582855462196
4,0.1341719077568134,994.4904286530136,570.2684108872363,996.976017238454,568.4370534686894,996.0567067566868,677.0282786027947,979.0868752765514,794.9610443937114,1015.3141765043645,818.6746704602233,1004.6500360971735,821.5498951637353,969.1959936856782,812.5897418188185,993.4999951731876,568.2481264545673,997.3830283218524,676.0737040245521,980.4176955477726,789.9983443537895,1015.4457343641743,810.8730839219648,1009.0964470397348,811.2297587892638,968.871772395134,806.7660406157138,991.8715041504532,406.12002817474854,994.466513434674,331.82395979938127,1020.3008225886639,369.0322644735568,988.3632566806052,430.5024888556705,1000.1150314303435,512.3713162485516,1046.8555578345547,572.7605789469621,987.410835266475,429.0130561777512,1001.9629024793977,505.69769014682186,1036.2065207100331,564.2216739157026,3,1,trajectory,person0,7.701296576979256,10.53628657425045,3.385301778593479,0.5502755624699855,1.1581063906102684,-1.3941191558158932,7.2690144663753395,9.76606892734445,29.38567324513141,19.83434069698968,-7.664412938385246,-5.241631696583082,-98.193035986998,-98.47580043784303,-90.49173940954093,-87.93951386311477,-50.94094666251635,90.90237974666144,-5.72965950650186,88.05762635360256,-81.82870815454157,-79.33162223996035,-52.44297212146372,-59.497210629390906,3,119.97705484961273,4.982085339983151,0.12008045163440158,-32.24187487037223,-15.992627926219512,0.03599031318484512,37.12498374249227,27.278017198230085,0.046069020394916706,162.07304879656473,-54.665323931455184,0.17104376862880616,0.5458407802650451,30.84102657222345,0.03084585648326195,-36.12128246491928,-18.824548457506005,0.04073218225849773,-42.41871260498067,-17.653870685281365,0.04594568890806386,-12.997752055174619,19.520427221334955,0.02345183654623302,-14.848429625798667,3.081033698538144,0.015164716647660226,21.67153060571185,25.31093926547784,0.03332114771875382,223.06955834592347,-69.3076937293783,0.23358849344676774,5.912370742129226,14.906066886353468,0.016035802375086474,63.569772839671984,11.639620084411375,0.06462659494818623,2.4383410458487558,8.463173358430488,0.00880742927026487,-8.535725226947195,14.15062520753912,0.016525701162558408,-10.446743225864626,17.755803270103133,0.020601043512253295,131.40253706884556,-13.838739201467773,0.1321292452518199,24.074175058815076,3.5648123345855045,0.024336675856478158,46.815728975616125,16.112169906940235,0.04951075134380869,-18.228436091299333,13.404904699143666,0.022626695568016733,-4.03782017198564,17.17532123551796,0.01764357252045425,30.71301425376952,9.918088354447548,0.03227472263488685,18.05051542527604,7.227484370714665,-3.0113389345517034,17.778864926886794,33.080578007148404,40.575420440051744,181.39411915620235,7.701296577457072
5,0.1677148846960167,992.6282717464088,569.0191979777868,995.413812951464,567.2477007591657,995.8263615465221,676.7297446622316,979.2178014345284,795.288081375346,1016.3085593532677,817.9161619304988,1006.2604479604709,821.1114815446015,968.8042504702478,812.5041000360841,992.2470396855776,566.9424737835923,996.7234931918923,675.502262914589,980.1654900541196,789.7109467221229,1015.7359992500865,810.5643535170908,1009.2446683395473,810.9058665902368,968.4047754513808,806.4046313011094,992.7171895479676,406.38132199539837,997.0065575445403,331.64068074728,1021.7644917484816,369.7993684321317,989.1167596562316,430.1326441057516,1005.6887648223238,510.7002138375264,1056.2177280008668,568.6663084370147,986.9600954571937,429.0675792536287,1006.9463923230495,504.705336248029,1043.957016390617,560.5356064046662,3,1,trajectory,person0,8.193645074143317,10.619544264410598,3.1683604649438424,1.348191993085281,2.4053582575044787,0.2528062433442381,11.710527386372704,14.759556897148457,29.215365320811948,18.97348097737233,-6.62712168841028,-5.3984248052824295,-97.9829686908701,-98.25631586697712,-89.78932361611473,-87.63677160195449,-37.977328613253015,89.95787014010018,-19.861146714073687,86.76045358732756,-78.33171713957863,-75.28267454523827,-49.11630209555288,-56.309091984938185,3,148.5702909638702,-29.584550607760974,0.1514872172552926,-46.57321530588776,-35.4575776526752,0.05853464099936096,43.635636827067366,22.86928676501357,0.049265333434821514,231.06165247740594,-109.8908876727727,0.2558622567693396,3.903236084690855,9.749790014981818,0.010502078711810912,-37.35373547437177,-38.924770253443555,0.05394848740393658,-55.51555277815719,-37.24215986296539,0.06685024361603349,-11.678844610020345,-2.553195647769378,0.011954673539699433,-19.66239106193513,-17.03608809077164,0.02601610885026809,25.21199591339795,7.789822028124475,0.026387990927068474,279.10969808318424,-122.06043957780625,0.30463252366419047,8.653521911257982,-9.204025195309523,0.012633191254173053,75.72506502539255,-5.464006740770132,0.07592193913990285,-6.867166578036311,-8.900043103037943,0.011241385325947697,-7.518876279530454,-8.568041894061434,0.011399335173828233,-13.437680564200027,1.6254691995979562,0.013535634786160594,166.16692674841315,-49.81974062868866,0.17347464973684862,22.463807460861325,-11.025996606957605,0.025023893518301456,48.010403674552514,-13.070206020428868,0.04975770439248519,-13.922346385641822,-10.774515191643015,0.017604599015505578,4.418847500660523,-9.656036183491079,0.01061909826731925,29.645038682926277,-22.613035542411023,0.03728508676340367,14.678139571703612,2.482119887899398,-6.4675629131798065,23.787883587718536,37.1836962817837,49.0989634624615,179.74719375621493,8.193645074755366
6,0.20125786163522,990.2243633673544,567.4340448004087,993.1037491272319,565.6929349844403,994.9973137531102,676.0468669336084,979.2307214631136,794.9167727801016,1017.1306557462436,816.1600096741824,1007.6131785064053,819.7495798118882,968.3847938569589,811.7162439075518,990.899616752322,565.283514292158,995.7711016231262,674.5592729364404,980.0068150890484,788.7339962070015,1016.2318053805557,809.2805090117002,1009.8244244264682,809.4660241957545,968.1355630848008,805.3402171290895,993.7211202151074,406.07162110023893,999.8877522646512,331.19694516350387,1023.4486263745306,370.48304223336123,989.8498733359307,429.3707790723797,1012.2161117744226,507.9807156371496,1066.8577802112177,562.7254314594052,986.7026081856192,428.5988859000624,1012.4051605616988,502.72050761845264,1053.570389658495,555.0893214213046,3,1,trajectory,person0,8.54428045298619,10.421409137359351,3.0862000749858254,2.2377437156058444,3.802984078115456,2.22702976958808,17.1955206960339,20.30684635147796,28.866010221261593,19.112533974480137,-5.250467567770203,-5.2729769884358,-97.56201835812246,-97.86319273396823,-89.01773790459907,-87.44178359607172,-25.289407885806167,88.75523232365593,-28.895772464502,85.30007483990302,-74.04931648944714,-70.93803080321088,-45.18332069468622,-51.825387348229064,3,162.73952811473328,-59.17270351924608,0.1731633992874437,-68.86877775991795,-46.35145465900297,0.0830142511810507,50.20826353908572,20.382025199155184,0.054187606321273146,286.598690548621,-162.36737106646578,0.3293963761355301,0.38517835219678614,-11.069637495722752,0.011076336788384149,-40.170046197683426,-49.457729838386726,0.06371577239813443,-71.66651855055802,-47.25737910058356,0.08584491691774039,-12.505050283672173,-23.487960831871696,0.02660940785956554,-28.393173643840658,-28.112888723557518,0.03995631141575027,29.929683014104562,-9.232957936941727,0.031321453312228575,317.2065565210871,-177.11239489498612,0.36330262856935563,14.78122026461241,-38.27461431695557,0.04102963043487827,85.89561759330442,-13.228867091324515,0.08690834278856731,-24.715987341091218,-20.358292284578823,0.03202093213804562,-4.730497396183948,-29.125337232059092,0.02950699704301457,-7.676339283814371,-13.972920603195561,0.015942669004386897,194.59653100944513,-81.07504009873222,0.21081027491069065,21.855951576032233,-22.713101307399477,0.03152090719338607,40.32827940067035,-40.601695406512995,0.05722646056940609,-8.025893678668133,-31.732847503342015,0.032732072650714386,17.283978341331068,-42.925301385505435,0.04627437094483377,24.50874871559477,-52.35528914143014,0.05780791524252472,10.453317231753145,-5.906903475215298,-2.4494066256233857,26.51976072764434,41.66671977696482,58.856538876144626,177.77297022825502,8.544280453523385
7,0.2348008385744234,987.2891776326293,565.814358190335,989.9511427114912,564.0637707971251,993.4517304257248,675.1760138275677,978.8986505456032,793.9121945418063,1017.5687071967028,813.5727534079916,1008.4262015863941,817.5899219863651,967.8394072182284,810.3337654673248,989.2827970510044,563.5799796623114,994.3947973169522,673.5034123522929,979.8195447927644,787.1645820582978,1016.8511773630448,806.9087298663361,1010.7064923748447,806.8039463848536,967.9513969751492,803.6370146921793,994.8980157884608,405.38688363914486,1003.0507119205954,330.82810709586556,1025.3670177564074,371.18900286497967,990.6373353451672,428.3884978354809,1019.3781276049851,504.47215425931336,1078.0366457635018,555.0956404260646,986.7702254902694,427.7074383815631,1017.6564274737972,499.92351566232264,1064.2145615143793,548.0483438559389,3,1,trajectory,person0,8.795936209705477,9.967247587783088,3.3589786678175764,3.1964114284194927,5.378246852338372,4.517962743784233,23.46585854491741,25.866395560762115,28.439471864959437,20.637692932697487,-3.604404644345395,-4.559273071015454,-96.98677267465258,-97.29779994417603,-88.19083646494238,-87.33055235638827,-13.328319961494731,87.29120078636919,-32.8959934554831,83.72663278246178,-69.2428553529991,-66.84246069995072,-40.8035438857297,-46.20471071526703,3,156.55339481693085,-83.38532269212652,0.17737552669175052,-93.98707876927176,-48.56945733433371,0.10579491084798436,57.19204307220116,21.046451330126057,0.06094163522883085,317.32937345354316,-209.90914366746466,0.38047310003681806,-9.899864228279338,-29.948988729177106,0.031542815943392595,-48.20143734552941,-50.786626152299135,0.07001899712298364,-87.50522471649417,-48.286907062819466,0.09994393301435314,-16.259339167156135,-41.21513849926365,0.044306362428731406,-41.031072127811406,-31.477843664894806,0.051714635469557554,35.08619928059911,-20.41373555886611,0.04059263454649412,333.2699292774655,-227.46314518146306,0.40349514021416694,18.46502722795867,-70.70866577116794,0.07307990589531428,94.2957347428349,-10.995984891467451,0.09493470005442932,-46.077702947677565,-25.96230822383941,0.05288852576168156,-5.582995707965518,-46.78815930822919,0.047120077382442775,2.0158408948844944,-26.57627914526,0.026652621404287237,213.51759694864504,-104.59898607674401,0.2377618810806453,23.47621115036031,-29.284259375045654,0.037532656941938594,24.238250572164915,-64.3847989234099,0.06879604002562195,-5.490452143986861,-50.77672265038659,0.05107269943775923,26.296650710975268,-79.36319473747925,0.0836064023717926,13.059408866813829,-77.13257743581397,0.07823031804768824,7.50248724719375,-13.53969119674231,8.132211798796563,28.58028118825684,46.96252145652061,68.2984392932227,175.48203725131157,8.795936209710206
8,0.2683438155136268,983.9155156396612,564.3114971747704,986.087574332932,562.4775348184465,991.3166461669613,674.2287297646604,978.1655356720278,792.3717713040837,1017.4195922620926,810.4019861389702,1008.5012923509418,814.8224536252749,967.1695500682164,808.5104941519943,987.2021106403442,561.9337982851789,992.5744058249604,672.4793233026351,979.4512888205276,785.0936051245247,1017.3151594512016,803.6204158409663,1011.5316005342044,803.1459619436743,967.7414580759204,801.3865367052649,996.2298073615232,404.59517842067635,1006.4763316724863,330.6956598185825,1027.531514735449,371.9708663260592,991.5797012645196,427.3269498439707,1026.8541226368613,500.44794914858437,1089.1003215699734,546.2207626504265,987.0822279999912,426.5151039298586,1022.1100062944282,496.4878653911104,1074.867480478387,539.7952095527843,3,1,trajectory,person0,9.028134885637554,9.410019853644162,3.94924899360276,4.192916797522837,7.182654213446098,7.083238901371661,30.182339019257594,31.06821345871601,27.996276379898372,23.41626364789973,-1.8129209081187456,-3.2349035526792984,-96.34202113760374,-96.62449079353593,-87.31388625325447,-87.21447094118005,-2.706084487259327,85.60287483702002,-32.47543097526664,82.05204465573107,-64.21438153449671,-63.32880445021627,-36.21851432193792,-39.912648048010425,3,132.77231859006218,-102.42532371051456,0.16768850742070748,-115.1826322857951,-47.289660114354945,0.12451245212433935,64.52906618768219,23.309304433432622,0.0686099413804203,317.59014661448475,-246.04656641279817,0.40174919299251544,-21.855987168466992,-45.92386777460594,0.05085947115815975,-62.030463617806284,-49.07678230576475,0.0790968329209673,-100.57729816536047,-44.80404402652371,0.11010538255405364,-19.970116284732697,-54.35627608829211,0.05790863747846588,-54.27042135500753,-30.530654792925958,0.06226876838459928,39.704036271922824,-23.6027118255937,0.04618980950170918,329.83583498043777,-264.582293686211,0.42284213149767724,13.832466003170953,-98.03286188133636,0.0990039348933872,102.12628885324824,-3.948584454001383,0.10220259387181657,-63.65219946438738,-28.240906125421702,0.06963584763208558,-10.978631172312157,-61.74099983810767,0.06270950010506283,9.301574821082756,-35.54647084144109,0.03674331073043939,222.8781018878068,-119.97161486360774,0.2531162513038098,28.094283970692583,-31.647399496897904,0.04231839655211629,2.2386434180783876,-82.50515051500176,0.08253551590592018,-6.258803433259285,-67.0923749848842,0.06738367310801997,24.598537000906397,-109.05366115266,0.11179351069442334,-4.445488988067426,-94.52849920770144,0.0946329727674421,6.922423026225036,-16.612351824016738,17.59743408747077,29.70831631639344,53.793894453024016,76.47729544807511,172.9167610902745,9.02813488434927
9,0.3018867924528301,980.24332177191,562.9253266364866,981.8039042457476,560.8736946837311,988.8603762891049,673.2444180573356,977.1599051740741,790.4678345601291,1016.6652970252137,807.0120410281844,1007.8763798074597,811.7490691634798,966.4476066653284,806.483438055444,984.5439757018188,560.2712174926128,990.4201754776783,671.5252592395198,978.8370587794476,782.6912883232765,1017.3484236587944,799.9407520117104,1011.9699200163664,799.088157871687,967.4778954818164,798.8510766620834,997.6994802817416,403.9223812749212,1010.1315309627807,330.7363029460338,1029.9479824455855,372.7457425588972,992.7533288031218,426.2395439731752,1034.3347443000737,496.1714025766712,1099.5475278528747,536.7697487158443,987.4719249530281,425.1166289134007,1025.581608181973,492.62737397272423,1084.7166489844017,530.9692218555338,3,1,trajectory,person0,9.282463462745866,8.937162105386244,4.608056151726052,5.139709315572126,9.275329771362191,9.855066992726773,36.982502414826776,35.82525244447631,27.549971002778317,26.81042831044469,-0.0658221704805784,-1.5879669454054823,-95.68484591853826,-95.91928178254324,-86.4023824593709,-86.98211968073548,5.975453263025627,83.74255053665215,-28.909734901107157,80.3174545758288,-59.274033426230055,-60.43176185493757,-31.72480678249197,-33.62176869717669,3,103.49713127243292,-115.09090041063808,0.15478233600432134,-127.70691447418633,-47.814484016205405,0.1363645147619171,72.04094360844064,23.100997691483087,0.07565417140076568,293.62833608555667,-263.12475822428115,0.39427431839134414,-29.98035922024676,-56.76111417915031,0.06419225827024294,-79.24564785478863,-49.56568987837669,0.09346994338847424,-109.47727968233258,-41.3252091725833,0.1170172964984298,-21.522937698598618,-60.431609878405716,0.06414995182908231,-64.22299222834513,-28.443034881623934,0.07023958260154567,43.814623934010456,-20.057764907824915,0.04818750049106443,311.45733730899525,-281.75835292473033,0.4199921932684775,0.9916891888622779,-109.69997790969119,0.10970446025952654,108.97062884190346,1.2116732371412449,0.10897736509125869,-73.22754573359096,-29.34479277462138,0.0788884675801896,-18.311733099696504,-71.6190696372135,0.07392300524745025,11.617840412409938,-41.6920364281512,0.04328048194480408,223.0160333345197,-127.49454467516163,0.25688715430357817,34.98877099458063,-32.418287523090186,0.047698631653758705,-18.63020520255923,-91.62527426726527,0.09350013599156447,-7.857459836725006,-75.58840253734863,0.07599569904431433,13.067399561954556,-120.97328389611826,0.12167700007775749,-22.487426749451203,-101.06273861530264,0.10353434936404883,7.582170705041568,-14.09707161993917,19.640688401550648,28.226251944344426,62.38789007037359,82.63512497352434,170.14493299602304,9.28246345916736
