Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,980.5002970329558,584.5830860526293,979.1557678899388,584.5884131162611,980.4936886821331,682.501787744465,968.4234786972802,777.7280688827365,999.2659987183592,795.1627236407211,989.877034839972,797.8493765173126,963.0621397156995,793.8193389318033,980.4982173360077,583.2443435405999,981.8392101214836,682.5012298089392,971.1107911829633,773.700771887284,1008.6610123585449,792.4800855611561,1004.6396812449506,789.7918772217887,963.0668246332657,788.4526356729795,989.8868152239556,451.8042682128102,1010.0123257159943,382.0552659374788,1020.7330438348914,419.61458980770675,980.4995591525795,471.9194149971126,984.5481679419244,538.9306312869406,1007.3723038893987,597.8740121786333,988.5548618598116,469.2368962021442,992.6260205767537,533.5599576027049,1011.4665529976936,591.1742558717319,6,2,baseline,person0,8.006735277848984,7.483205756171232,1.659622770900409,5.0994440257023905,4.81767253765672,4.826510913665039,7.526068052579638,7.6871027038154995,17.70537569571523,14.466920335725003,-2.1244614121558576,-5.047662835731342,-97.22390543779886,-96.70921429212945,-89.21717015994956,-89.22600853595785,45.289017635195826,85.9563189263873,18.419633277351817,73.90505332845393,-86.51734606738017,-86.35657836979942,-68.81223731321388,-71.88965803366571,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.17348908633687,8.006735277849302
1,0.0335456475583864,980.0868199579093,585.5885901416998,978.6230359907815,585.2400979765281,980.4877185236396,682.2509730903528,968.5509300039956,777.671694045425,999.3094965178396,795.1755557129039,989.772184593522,797.9416512029173,963.0320646963187,794.0028667700187,980.5225264017552,583.6497359177766,981.9608151205667,682.2773445784449,971.0989333262949,773.6487598502825,1008.0395398858004,792.686565191584,1003.6304744777045,789.9246289804255,962.6336672321556,788.4629958070532,990.1650896170307,451.5572562924684,1009.5942127884523,381.94108370034155,1020.955986490554,418.95248109573157,980.7571886136745,471.9340632784656,985.091667667968,539.2757939986058,1007.7260195655342,598.2432499966544,988.4430646113665,469.3850107291222,992.402350379548,533.7230498711056,1011.5412712107615,591.7123939388842,6,2,baseline,person0,8.237623358260755,7.614794275354582,1.461901434379192,5.267005143132785,5.131025998103295,5.401475334363313,8.011346271979253,7.85937351880758,17.337237428189685,14.736819011354884,-2.162675563667934,-5.311167381397426,-97.13152759497164,-96.77914784832552,-88.89390423671014,-89.16435357297011,44.61037345624604,85.7046204289285,20.60466145030971,74.4103308929142,-86.2835790391352,-86.43600605226663,-68.94679586788075,-71.69918704085376,-12.32580394600868,29.974204174194114,0.032409541169102024,-0.8965401347059196,5.470988088576391,0.00554396021617068,0.7246563270321169,12.084798079132677,0.012106505334146454,-18.526173079914166,6.155183919716535,0.019521920450418635,-12.912476957141411,0.3088369081475405,0.012916169765241632,-3.332690127699536,4.415312797888297,0.005531890327045732,2.227359389553214,16.0419639005529,0.01619585550802653,-30.084581479296197,3.9573467289832855,0.030343741297305556,-12.463999295714464,-3.4037869425081784,0.012920411912689155,7.679966846565456,0.4366671213458326,0.007692370826943343,3.7993395862638133,-1.6805410363102202,0.004154419269461607,16.201795630793903,10.289344126221547,0.019192935789238245,-15.880805348295457,19.42680817631404,0.025091848366147754,-0.17797118040637877,-7.476816587776643,0.007478934417970731,-3.125599118858095,2.7507200582189935,0.0041636319110236915,10.544309079735871,11.007026094177135,0.015242607303440467,-6.66763689138527,4.861801165613149,0.008251938698834305,8.295394882176966,-7.3634566127214045,0.01109207237348722,3.6250604157081248,-6.674047060941737,0.007594996194153029,-0.35348420828468874,-1.5504854068119969,0.0015902691854662897,1.2966749085621787,0.38252569608319964,0.001351921494266095,6.645948785890942,-19.737544515209954,0.02082640868595879,6.882802903414209,3.9226704136302293,-5.894098069714761,4.995018120868087,9.341106320907407,17.139762161321972,174.59852466563865,8.237623358261501
2,0.0670912951167728,979.6803272751084,586.3582673894641,978.2374739225344,585.6361481766352,980.5168306808017,682.0279594655065,968.744481619348,777.6700965334572,999.43721396051,795.1610513499058,989.7764633984624,798.0100515267522,963.0287361002564,794.200289256176,980.459711697266,583.8823027069488,982.0131715796362,682.0735734575521,971.0744161296452,773.6443559413199,1007.5040953869296,792.7837730380863,1002.7306177424205,789.9550879741063,962.2780094373197,788.511799556632,990.3973259709913,451.2265869508704,1009.2301476046239,381.8674977627362,1021.1570771553753,418.2857762595903,981.1039875863172,471.8980822323763,985.9068306496857,539.58770832787,1008.5298272903127,598.472540905905,988.1986479307936,469.4386601608187,992.0275831557403,533.8821551599015,1011.6218319480563,592.1122609700103,6,2,baseline,person0,8.378066508034488,7.717694416574615,1.4118938682637647,5.4802009694559235,5.435001717562363,5.888692182399023,8.613675083489012,7.993975936781459,17.016208930736692,15.235010351514845,-2.2294979242306576,-5.388103036089821,-97.01883819848574,-96.81215657186252,-88.64077169044994,-89.09446215528654,43.20678233391451,85.47053612715186,23.097315455777423,74.81345372984428,-85.91517770494893,-86.53548793606882,-68.89957987957698,-71.30047758538348,-12.117598329061721,22.9441761833545,0.025947474058129267,-0.09922586995617842,5.8851893025367525,0.005886025730487557,-1.872514292051807,6.9328454240562145,0.007181271158213947,-15.96166828912245,2.8977782090259376,0.016222576032205328,-10.602203884029754,1.4548459526347313,0.010701556145927247,-7.28609218669685,1.5992963499399937,0.00745955013174228,2.401525776322626,11.920086813950588,0.01215959685624736,-26.82484318473288,0.9079864571939243,0.026840205872756595,-10.852829214124078,-2.1936061146917076,0.011072299207362394,10.338121273082132,-1.072599538485345,0.010393614444788314,5.769798153859347,-0.047622033977458324,0.005769994678888265,24.300111670195147,9.298205638193823,0.026018302313450307,-11.493654059775537,11.806306598127088,0.0164770433978543,0.8678370900874723,-6.648064386242028,0.006704468755878506,0.12755171689303446,2.039022311784715,0.002043007936459926,23.961610023460498,6.835191028926485,0.024917435488394864,-11.171858380596413,4.742948798916481,0.012136967619024351,6.922995108573374,-9.857294929914405,0.012045502256387945,1.5607526722594351,-6.0744429076226245,0.0062717466101503,-0.7308607355684629,-0.13128108363565047,0.0007425578345935253,3.8072731327686857,-0.43237689696543685,0.0038317461409299734,5.994538172838205,-19.874555558388955,0.02075891246065419,4.18662807236886,3.0674662351035167,-1.4907318759725499,6.355394569506223,9.061554675013985,14.523995912963265,174.1113078176018,8.3780665080358
3,0.1006369426751592,979.2966733916452,586.7209376848608,978.0844775738148,585.6336572020596,980.6251338650276,681.8379032959059,969.0431419845956,777.7467866746211,999.7214225237789,795.1281280211025,990.0228453048594,798.0576873881027,963.0752605550081,794.4290379938186,980.241083541524,583.7872989055161,981.9954893022435,681.8834620878112,971.0305526071821,773.703107088112,1007.1084973151263,792.7494963841445,1001.9945398847043,789.8800705701772,962.0634405387543,788.6089494860742,990.5258384625037,450.7894783061034,1008.9368097158649,381.8473882054802,1021.3309971476758,417.6881173044248,981.5963969252184,471.7272231644195,987.2336004766637,539.7781802386173,1010.2059248917769,598.4717043287501,987.6732396588897,469.319704712698,991.4178391260134,533.9640127168516,1011.7500424061501,592.2083269592285,6,2,baseline,person0,8.403011151634475,7.831474967104694,1.5514867516401347,5.756177721382007,5.74112537138173,6.235402301247156,9.443375699790074,8.10908345664951,16.744437039549762,16.05321822397794,-2.3429746215721265,-5.239708802169608,-96.88739666908532,-96.81013741442096,-88.48438551744898,-88.97866244731438,40.41778742085044,85.28021218130138,25.471589386967707,75.04998045514706,-85.27582055722287,-86.61070436204848,-68.53197514469873,-70.55748614050779,-11.436770829823285,10.81124741340514,0.015737941340841125,1.386899885317205,6.819028824661095,0.006958638185985225,-6.517332997119976,-2.8320753465091624,0.007106073470184067,-11.792828596162801,-1.0217913928200408,0.011837012458763242,-6.396326026855089,2.896051694131658,0.007021403140178369,-15.662487092832908,-3.546076966129233,0.0160588967174856,3.821969984946512,2.863739298845921,0.004775820069641085,-21.94257411292997,-2.23627830700107,0.02205623493182343,-8.74443959528623,-0.5994684473152199,0.008764963562670192,14.678784722939536,-5.093330443521571,0.015537333617751366,8.903103293140962,2.286142815710447,0.009191936532753145,39.55117648775835,5.67799176974489,0.03995666592826658,-4.5608405219567905,-0.07425626740881842,0.004561444975002173,3.228531631035911,-5.665598473535379,0.006520921909969926,7.344675817278576,1.4200310567170233,0.0074806918839742075,49.964681663902795,-0.02493847088622912,0.049964687887571906,-18.176546708947786,2.4401841343990176,0.018339611470048468,3.830973639384009,-13.030264030713573,0.013581757608489524,-0.5271109273371939,-5.667243996709808,0.005691704529221597,-1.3075771569664858,1.7513791227265862,0.002185654788145444,8.472293246811281,-0.981448599140729,0.008528950358204657,5.184576985668054,-17.816289106515953,0.01855532257998437,0.7436029832654402,3.3918126139030043,4.161281523434828,8.226901908682608,9.12558487018493,10.335472530219663,173.76459769875038,8.403011151636335
4,0.1341825902335456,978.9455768355264,586.6496752450165,978.181001853707,585.2708474466077,980.86243467037,681.6566944389951,969.4322305310944,777.8821363269658,1000.2083117591008,795.1439801090261,990.6136283599832,798.1210859374335,963.1842350280712,794.7061371390583,979.8344470684016,583.306333802254,981.9602130204096,681.6649465790919,970.9694637701516,773.7926599755086,1006.8612825748688,792.631222471482,1001.4206955361622,789.7852832792743,962.0030638318848,788.7213422884208,990.5029095718788,450.3031178664968,1008.7007550044875,381.8544683832455,1021.4809474719787,417.3036999123262,982.26192396891,471.3547086090024,989.2244467041418,539.7721539939135,1013.0656213525999,598.2606450249051,986.7288060287608,468.9867425698915,990.5213690302533,533.8665147227151,1011.8908713189916,591.8950797595979,6,2,baseline,person0,8.370066083201314,8.03483960630649,1.8120268826081125,6.059241065085483,6.076745273480624,6.440504807441728,10.564846926862565,8.240565829650839,16.512221379348446,17.128336716656698,-2.5035229177548666,-4.968153181693973,-96.7746374944221,-96.80317055148836,-88.40457141121883,-88.76833094517995,35.005338771547294,85.15492378133058,26.554722401556173,75.1104794972693,-84.28007168809874,-86.60451038901166,-67.7680080426123,-69.47617367709385,-10.466232780502203,-2.124342352318592,0.010679646953224315,3.2485428362489484,8.260360595438645,0.008876180920059023,-12.121884736748092,-14.337630609899167,0.018775189508415724,-7.369502700080044,-3.525760307853882,0.008169489322774403,-1.7998372744019921,3.3504436648906526,0.0038032731910727503,-28.153686062702118,-9.925643624169545,0.029852109477743864,4.19812771824997,-9.337938672530983,0.010238231047924656,-17.106372668566028,-2.8256211402082982,0.017338169473847427,-7.036820826501468,0.21106099540848142,0.007039985375557794,19.839445416376336,-11.104706050724701,0.022735832751460364,11.598778822843164,4.034790269260796,0.012280521271434558,59.34737804697491,-0.17964311743621494,0.059347649934097656,2.877401001851632,-10.815404735306265,0.011191622586289352,7.073967045335221,-5.401858962339534,0.008900623012323163,17.611317655906696,1.889918780680528,0.017712433558797612,85.2479134840262,-6.29170456398757,0.08547977713880937,-26.723887031839357,-2.9064275467239216,0.026881470554544953,-0.6835131319173795,-14.498466269285135,0.014514569038145858,-1.051590426822884,-6.513974975113884,0.006598311329589978,-1.8210659646463212,2.669582909102637,0.0032315559961365566,14.514229736495189,0.4725527475974514,0.01452192036002894,4.470038148519021,-11.459531118888702,0.012300491637084831,-0.9820966602543612,6.06232563696491,7.7667342839188365,9.034356638249202,10.004871765099939,6.114131672002769,173.5594951925494,8.37006608320327
5,0.167728237791932,978.6129852732129,586.292149720533,978.475835696364,584.7214654892979,981.2511435322824,681.4535871914378,969.838497489922,778.0477979925624,1000.8897739219975,795.2958782496659,991.5612559179265,798.2362707861859,963.3334507205382,795.0276867595983,979.2609424194242,582.5307248506557,981.95764301523,681.3645774518326,970.897130059136,773.8702248163637,1006.7187895176374,792.4793568481791,1000.9592952763269,789.7665727321262,962.0362753990972,788.8081778513882,990.2955396478395,449.8930139030699,1008.5006831676009,381.84358462465565,1021.5905048184381,417.2715583482296,983.0900071860732,470.77931787636726,992.0026371881448,539.5134897123336,1017.3736247172376,597.8394140349535,985.2904403562346,468.4412463282895,989.3499375268334,533.5142210841024,1011.9576484675621,591.1084514628603,6,2,baseline,person0,8.38134267508438,8.372194205407641,2.11339704274323,6.310754385668076,6.451372974597888,6.541700780477301,12.0719748955388,8.428723951440382,16.28014054328291,18.26585314327269,-2.6908635306623094,-4.686434167855413,-96.73642268250435,-96.81760201870702,-88.35508000741905,-88.44540781329862,24.7388257302141,85.10321921208514,24.677436271684027,75.02085019557872,-82.82580255450644,-86.46805683645688,-66.54466555118397,-68.20220370040121,-9.914596572765516,-10.657881141249756,0.01455643004385694,4.448138680505516,9.585434890777252,0.010567237092369001,-17.096246181542373,-23.121001025494788,0.028755213821511277,-4.247736073162459,-4.527133454153896,0.006207914227739057,0.9900410225964691,2.588579123901675,0.0027714478359015574,-42.877862769610104,-16.261312012312633,0.04585783885064035,1.9906352516904333,-23.449489098953002,0.023533830281260812,-13.754400150787093,-0.5577637789080129,0.013765704629296452,-5.964166783139695,-0.32444622125346995,0.0059729850801414665,24.685265524295737,-17.152470574123132,0.030059434139736288,12.11086946884858,4.938395221266242,0.013079025447368544,82.81820999781316,-7.710814976212304,0.08317639433661006,8.789034170342918,-16.377145689425127,0.018586501084930197,11.587460377260106,-6.054652759462588,0.013073945771351542,28.248897455142178,3.433674921669411,0.028456815192477874,128.42212561673023,-12.556949130832821,0.12903456637426097,-34.92052139941322,-10.501917961178364,0.036465505558955266,-6.181723684967422,-12.225251061649661,0.013699287252906752,-0.07661217971975087,-8.954041705007688,0.008954369451898798,-2.1562770815397876,2.3122177242242863,0.0031616264258433006,20.31447333698609,4.5281028000840235,0.02081301376368275,3.2659183659781905,-0.9581440942717149,0.00340356620012325,0.33615663145088365,10.056583302319158,8.983882621749386,7.4976439236963,11.167699191533634,3.016664765807263,173.45829921950417,8.381342675085307
6,0.2012738853503184,978.2627956116164,585.8738518471298,978.8502217388594,584.1574221446153,981.7558165669612,681.2277917132308,970.1699460203804,778.2406298610503,1001.767946475958,795.6179926497534,992.8318155064172,798.4068285335912,963.4604273992433,795.3472346283963,978.6035475772104,581.6368701001364,982.0213907130681,680.9626926856205,970.8312340313582,773.9254875572285,1006.6634157077008,792.3306825244536,1000.6034485202828,789.8601259130699,962.08640276197,788.8609999625681,989.87670620226,449.689452998652,1008.3070671517739,381.78827957588965,1021.6156263316735,417.6548702982704,984.003660280267,470.0395345933775,995.7026259354302,538.8853733649543,1023.3741888045622,597.0256271316985,983.3990567279163,467.7242273789676,988.0605851520627,532.8408959156335,1011.9454456124026,589.7161285800067,6,2,baseline,person0,8.52129099415154,8.825840408719397,2.4230429541519625,6.427105797566366,6.83899459834229,6.590958658535668,14.16237401183924,8.748626566767253,15.926039799856108,19.16590168536192,-2.870452933189009,-4.445970138239108,-96.80601030165728,-96.8625237764185,-88.28471930750791,-88.03668336770163,8.04236335126631,85.12432203392665,18.51155154347686,74.81547793559155,-80.71644534006386,-86.12705139927412,-64.78726439864059,-66.96114972241513,-10.43919813999364,-12.469512555247146,0.016262398383126424,3.785190865192818,9.525762417967623,0.010250259485959541,-19.597023460931325,-26.645923259150845,0.03307640480555359,-1.6507002835560123,-4.432000409793643,0.004729422698231034,1.494303032473924,1.5746338206145467,0.002170809347198397,-56.38238537581469,-21.37442564117688,0.060297922453075296,-0.36376865696871147,-41.50532138126615,0.041506915455114,-10.607836841566412,2.7888321661073485,0.010968308315688829,-5.771717940156411,-1.648650504355102,0.006002564157610787,27.23611439020694,-22.053033309379252,0.0350448598972949,9.88052264847543,5.748342408719837,0.011431017813603605,110.29713290958341,-18.72422782377711,0.1118751725615251,11.16049531742618,-16.814203502880932,0.020181033054989656,15.044367046438436,-6.730991787056852,0.016481481434185142,37.875542163237235,5.0843480397425225,0.038215275599534734,178.87757500822173,-24.259090597033904,0.18051506950229138,-38.43575750107866,-20.07190850309048,0.043361145806334045,-12.485478029619145,-6.068176327901316,0.013882000056713884,1.9003269418799928,-11.980235752270824,0.012130016123897901,-1.9643689293269082,1.6473893004654236,0.002563715428395457,26.17843499464195,9.602271040584819,0.027883939246554603,0.7488754894861189,11.426577751216884,0.011451091371714652,4.171877106369157,13.523250744293485,9.230583814779312,3.4684503167148355,11.555049669848952,1.4683835800943652,173.40904134143454,8.521290994149368
7,0.2348195329087049,977.8627666310714,585.546251023326,979.1450323300552,583.6505883473211,982.2862469804676,681.0372983580259,970.3664079895557,778.4700924215449,1002.8919124428508,796.0618205815236,994.3982534578528,798.6132380713511,963.4963821348588,795.5831856962104,977.9902601168554,580.7828609458994,982.1596697307244,680.5210597516173,970.806886465264,773.9844485540284,1006.7375143205167,792.2472978537684,1000.4488713637709,790.0431723749181,962.1314610069733,788.9047370608839,989.2574853817432,449.7473363418252,1008.0821160168488,381.71297641357785,1021.5200813497778,418.42178738999655,984.8632738460992,469.1841619335983,1000.424413913887,537.6342260334754,1031.2481496830178,595.3492800834788,981.2308623191348,466.9114491886038,987.1116633294977,531.7407584131137,1012.210108822361,587.4428466421442,6,2,baseline,person0,8.815758666114347,9.313800662084285,2.696767164533437,6.349577524771582,7.186253155939529,6.643148496686707,17.129207661277544,9.455658390036453,15.294184581322144,19.397105329682223,-3.003077881151153,-4.288520796359322,-96.96933349183888,-96.924270828556,-88.15357482573285,-87.61047016648057,-12.543552772104862,85.20327667754286,8.982504108554291,74.53927744399893,-77.67379926239609,-85.34106493237478,-62.37333126662161,-65.94395960875275,-11.924914546627157,-9.76582202604956,0.01541346381540615,1.0718152199325899,7.033731198763725,0.007114925329344036,-18.282176824504777,-25.458120990231183,0.03134252564481218,2.2088890276108475,-2.48570758814888,0.0033253470420514784,1.3431919871215,1.303808437136854,0.0018719191101691998,-64.63414978076709,-24.229020738061543,0.06902621794512612,7.889643790529852,-67.76682232489071,0.0682245460751096,-4.607964602348509,5.456638198132765,0.007142005194748772,-6.705821806949382,-2.2447968005590107,0.007071573996102837,25.62518920930147,-25.49876726303802,0.03615020683131813,5.856556169717023,6.840307974238006,0.009004946604587645,140.7570973324742,-37.296860324462784,0.14561461547360588,8.788341041344585,-15.108779653517386,0.017478848957454912,15.812197769716722,-5.678631031742031,0.01680096570746152,46.69571361558098,6.153094448410858,0.04709936561525451,234.72377049066623,-49.97211770325888,0.23998429319666592,-28.287479647349212,-32.79523820803032,0.04330945801924387,-18.459051041988022,1.725509786998341,0.01853952397975056,4.122115020010255,-13.165133665539392,0.013795382440139628,-0.7258040272370514,1.7576347780195338,0.0019015970916199095,33.50556774725041,13.230566826821214,0.03602320042173611,-2.848208004614995,22.861895582469664,0.0230386318704323,8.778118575600093,14.546156919927942,8.159753360105963,-2.3111276257179267,10.351821558753104,1.5557856815910842,173.35685150327572,8.815758666106035
8,0.2683651804670913,977.4304978716506,585.3322996988659,979.2244377742833,583.1961528002082,982.7315530000352,680.98978040788,970.4189670930085,778.7354368323921,1004.19016230067,796.5270533418168,996.1615002657652,798.8374746628137,963.4088297100653,795.6679956565209,977.5456144188825,580.0783486952558,982.3239568566767,680.1896563164272,970.8530342636001,774.0953570355869,1006.8907988485389,792.3169076608723,1000.5310064240808,790.2890968155624,962.1817540659512,788.9812754545346,988.5242019214212,450.0484700322225,1007.8225464104049,381.6850701554031,1021.3218624359099,419.4626881986825,985.5221403873212,468.2911475764663,1006.1473723787838,535.3972251780083,1041.0265692040373,592.0314362859203,979.0672036011217,466.0964731728327,987.3395139852635,530.0623041151463,1013.7569523542107,583.8607436378775,6,2,baseline,person0,9.225133288832646,9.696315820213314,2.837486676118497,6.07414708698901,7.420144282150307,6.737441712873144,21.265019503970784,11.1103553667702,14.345821354755088,18.489795585485812,-3.0570198262443817,-4.279052604300647,-97.17483298173904,-96.96331294384257,-87.94969969292411,-87.26699712364763,-29.92941083833941,85.3128585941708,-0.6202883305609672,74.24558683481335,-73.4319102550651,-83.57678603900933,-59.07630047250385,-65.08699044970513,-12.885986435899055,-6.377916064602177,0.014377985246663907,-2.609948865677071,2.5281956522928657,0.003633676696917542,-13.254944540840057,-21.001599370448538,0.02483466792404461,4.569431183450288,2.0750771611355376,0.005018530319222374,1.4992424543432297,2.28161920313276,0.002730112474790971,-64.49894026481944,-24.294538191656702,0.06892269496494323,46.111601487419804,-106.78294398795207,0.11631370047620669,2.4484565446830575,7.3310387052828325,0.0077291052489635755,-7.737802825001861,-0.831889088627975,0.007782392435131054,19.640894994657238,-26.62087102589744,0.0330822540097953,1.5667935269826299,7.909950475256506,0.008063631841621077,170.60211626369542,-66.68527866614208,0.18317207337482555,2.3670863437593335,-13.546781182922105,0.013752031783586902,13.274628811160856,-1.4165161087797764,0.013349992058444622,52.56261053966712,6.684521175880127,0.052985949553589345,291.4959236962156,-98.90534358544332,0.3078183563747694,6.792256890233792,-50.03493508497499,0.05049385588980692,-21.859272772889298,8.976833428932288,0.023630728820126887,4.897420020473165,-9.879178352815916,0.011026463067714777,1.3756717098897635,3.306195874306601,0.0035809780525260155,38.7009925970131,13.8686474745631,0.041110901361655496,-5.908930913402142,31.02938486652294,0.03158699399648789,12.203509322805013,11.402825283466644,4.19486645294704,-8.210616214910852,6.9723240788149825,2.8108927103678423,173.26255828709492,9.22513328881493
9,0.3019108280254777,977.0499721127176,585.1748518324147,979.0470999230882,582.7955531011119,983.0017247174964,681.2015659960442,970.360386833819,779.0409392069386,1005.3824650070329,796.9173856026383,997.8791044732967,799.0928855828607,963.2243645545578,795.607962576924,977.3457312539482,579.6001456783791,982.4245271355936,680.1467740355799,970.973564488992,774.3114460597192,1006.9102611296481,792.5922438939169,1000.700004865993,790.5899918688236,962.2378482102087,789.1311110097048,987.809701788102,450.55510724771483,1007.6274992717312,381.75504700903014,1021.1028889766884,420.6105052233361,985.8870355825746,467.4740201907593,1012.6905830372093,531.8273700966035,1052.5038372721835,586.1148321669054,977.225584939574,465.35902116390037,989.7282342560281,527.5857133788232,1018.1468872740962,578.3731568416458,6,2,baseline,person0,9.65543244213594,9.82917790503394,2.755342614678672,5.6763901521650935,7.465002039507369,6.8636723230395775,26.756754735123184,14.469674957881088,13.24862395973868,16.24112981760102,-3.02784127943783,-4.453015038606331,-97.359495344215,-96.93191109064522,-87.704062902108,-87.10273318564076,-36.71103535842728,85.43226477485507,-7.681628746984178,73.94470662827655,-67.82286100519747,-80.09806026723756,-54.562355871298465,-63.85693042438337,-11.343521041610094,-4.693540829020586,0.012276188135375501,-5.498929635698806,-1.7895937019075747,0.005782808379695272,-5.958542448356284,-14.255292465122855,0.015450488386295499,0.5801730634439946,8.207807959748866,0.00822828732408287,1.672173540839051,4.466616866147224,0.004769363749981024,-54.89888541702472,-21.983537734628225,0.059136820605790376,130.86451564975087,-163.5856570269048,0.20948935209496453,5.0378649456106634,8.96971962569935,0.010287660247785635,-5.814379893377157,2.086018864451324,0.006177255721382704,10.8775719597691,-24.35867080177182,0.026677076582134068,-1.7462849416643302,9.107064456415044,0.009272978707555725,195.05393798217966,-106.41783185706498,0.2221953952257214,-5.286463791952306,-11.941927738884505,0.013059721955093912,8.053853096467916,6.313355191478873,0.010233425793606903,51.20199884476907,7.613831857097116,0.05176499899785453,342.1388139301843,-176.37471772506615,0.38492467971039485,71.20805364115189,-73.82748334229032,0.10257233642662782,-21.299339417300082,15.102919525119242,0.026110534996349292,2.9980127449298437,-1.2783262201935237,0.0032591714198544446,3.593021275924137,6.441641162424362,0.007375943516234611,35.542694601072654,11.63585410423658,0.0373988802003509,-6.527626537552472,34.21657079821832,0.03483365650349165,12.827272228218431,3.960635566488292,-2.448724869503638,-11.857184576080039,1.3372154250111488,3.7629504676196306,173.13632767696308,9.655432442107
