Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,Nose_vel_X,Nose_vel_Y,Nose_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
35,1.1740506329113924,945.4490945579256,641.069429491214,944.6413832021076,643.0447152393212,978.7691502513094,746.9119990423014,956.036554110145,847.6069307089513,985.1261806662056,869.119435448086,977.9472352835788,871.7662172743225,945.42903828616,857.5876923614262,946.8220245507299,641.7058631000458,977.3203618735372,745.4521171352908,955.743048207083,842.4025364507687,988.8017653074808,858.3434723603921,983.337469570326,862.9156426964831,939.7104720470699,849.3244421938087,933.0598200494172,499.1105258507893,924.8253280303123,430.14383612574693,949.2643902351891,459.2315277792538,938.769356294135,503.22456556442353,986.0601279386376,475.0763143321975,996.1564728456575,429.3985781061636,926.7487193250499,506.87048557513305,969.3990597209138,479.33184147150683,982.1135090319904,442.8181656606568,5,1,trajectory,person0,30.68140141604622,28.713442123412392,3.859209530897733,-1.0267287479204146,10.86130814551544,12.76451611881986,122.62615133959304,129.3979847445783,47.682502118268665,36.13516920338819,-15.134999469462334,-8.928703705802027,-102.83523031148526,-102.77047899215589,-72.28399659422753,-74.18720456753194,33.072861791921966,94.39549705607786,24.68156313428521,95.59139072920117,37.696449531420086,44.45134626111164,88.34794160129869,82.32701998013935,3,-454.005390109214,-390.9488785313011,0.5991343087097429,-528.5179953270742,-331.5913635731791,0.6239263608639,8.696503775190477,-58.938603277113685,0.05957674155380519,-2.650196478536294,-59.06695480631414,0.05912637898151724,-436.3866798048731,-1088.5837544143342,1.1727949201313623,-160.8166937712601,-165.10416848927747,0.23048079192864418,-232.10436351085394,-434.84203058339114,0.49290975555639543,-936.8226163370449,-1372.92954147892,1.6620987155840365,102.41022582633066,-379.9836142197668,0.39354212154395446,-16.58045598260484,-70.48749138390107,0.07241131100999777,-156.294619583098,-64.31628526532852,0.1690106288401899,-549.4651673431061,-912.3082088671441,1.0649968253895241,-998.8458661151366,-1158.453193774422,1.529610037369478,-129.9960821441603,-89.33591246472831,0.15773359384968338,-118.51806375665203,-137.00718796906096,0.18115601285029276,-121.29288285920511,-100.77420487446834,0.15769401954537834,3.680069001071413,-81.17196231440946,0.0812553405864781,-181.10796462153746,-161.8132992439322,0.24286547441240475,-284.9649781706693,-328.99155682695664,0.43524761142048174,-318.5850462742138,-383.01695114880164,0.49819515912628703,85.31269474501869,-368.40206959314787,0.3781512141527134,58.222340269393456,-372.67326180581045,0.37719385065431166,-290.0899190140294,-284.11505077315417,-134.50011375483655,-91.23387660789199,-334.83913761086535,-344.3538978310953,166.6794936503054,30.55123371725773
36,1.2075949367088608,947.7754474381737,619.8737382827844,947.455727282886,621.2952944691049,975.7838570652084,730.4311765627908,957.2680091473336,834.5801189914337,981.7832399380312,856.3825731707772,974.341294783273,859.1559608735904,946.9541078405753,845.5925196107564,948.32946883019,620.3717445760036,973.6587043191324,729.0565284541439,956.3146095376595,829.8436999599761,983.9691860196343,847.2043823777324,979.7127472522188,849.463394336358,941.2072473101566,837.7306304921011,922.4301028926328,480.57178638338036,904.7343323216804,412.403465048991,931.9618971401802,439.2738156473789,928.5748484522996,482.1453192534743,962.5850450515047,436.7989488701789,956.0552339190644,389.6776716341121,915.7698579461761,487.0725924746621,946.0285477330248,446.789417093745,943.2895049743947,408.0706313464904,5,1,trajectory,person0,23.24673618416468,21.480349224204872,-1.7855792519825824,-4.969817803760897,0.9456322101141348,2.5192057016587586,139.99330196577307,145.05487255062926,42.37285395498018,38.62249733996556,-17.09063717920623,-11.923703280801712,-100.24271203244484,-100.04989856402968,-77.28557590670263,-78.85914939824723,31.589150224583644,99.73877392617553,23.776571898061555,103.52933299692296,60.47112053570672,65.51124175006318,101.61769969616051,92.0745156378056,3,-515.810171511589,-594.9657578936303,0.7874289720989169,-598.9391173516697,-528.8638924768751,0.7990150706086768,45.46433765992566,-357.5919423784571,0.3604705303528341,44.62084746560596,-345.62683940939985,0.34849523977908214,-699.8232256918858,-1141.0988194337635,1.3386034001641132,-88.99553271772709,-491.3150852382429,0.4993102420603586,-303.91174320943304,-628.4001730433922,0.698032323851526,-1195.4708963022115,-1184.1326835064428,1.6826529279841944,83.89931410622435,-648.3789588102243,0.6537846504280483,17.038998156810806,-374.39550293306263,0.3747830306653287,-144.06557122259147,-332.0709843887259,0.3619751752324861,-696.7058290729176,-970.1326512615806,1.1943853537732305,-1157.3948379434164,-1035.8698908751503,1.5532511843612942,-107.49784887704175,-375.92839836144805,0.3909960974329474,-108.05775967187445,-401.02929073580697,0.4153323626366828,-99.65747831161511,-379.70268675750987,0.39256304374495277,36.711301108640676,-388.3464625222241,0.3900778058062449,-109.15884784829538,-488.7741531360807,0.5008151623478069,-316.8859076928184,-552.664308651059,0.6370671209150999,-327.29435808718245,-590.2013414857377,0.6748771890701782,69.35165190173839,-631.8715492324295,0.6356660336614585,44.93890493484639,-635.9982503393724,0.6375839392672044,-221.63718993156326,-215.62805246694145,-168.27860899907378,-117.5486926080749,-295.59939581007706,-305.4262350776332,177.02434983287816,22.95713612574221
37,1.241139240506329,948.6296540749596,591.6320694617942,948.5901324365894,592.5617324966765,976.927902168121,703.0848239725904,960.1797669979416,810.7666047247125,980.5108364264066,835.0821633205238,972.998231138661,837.5667655551115,950.129241223763,822.8224977058946,948.6763262386436,592.1345041625509,974.2040306071624,701.7268647281811,958.7615981620617,806.4074261489641,981.5227886126924,827.3577181047717,978.1276776840582,828.0451957126405,944.8220764077539,815.5631775170618,910.2041561928934,456.34299501773353,882.459765108872,390.1201666415336,912.7692124405916,414.7290317181594,915.436787606147,456.9071350988221,933.6547293031537,401.21501105465643,915.1175377839971,359.0665471454866,904.2780473552789,462.1218509774359,921.6059552644173,415.1261744267431,906.3968478489415,378.9789844863053,5,1,trajectory,person0,20.632026415459524,18.975161127438128,-8.914248450780846,-10.70633769401446,-5.833891883423267,-4.514992651165654,152.22494799665634,154.63478860834056,33.14879042919786,44.12085092604658,-21.99828859020094,-17.85029482654565,-99.07196442124317,-98.73399836547938,-78.92646597091039,-80.24536520316795,25.01758484630802,105.67157651949113,21.155838773150837,112.75243641856925,78.3081326188208,80.6996120201459,100.71576358928586,87.21411193181198,3,-572.1592797235845,-731.7124265691859,0.9288537649003621,-664.0342678535345,-664.2945562977877,0.9392703372355875,94.65491972522001,-678.8044265977669,0.6853721641538347,107.76282970195919,-660.8410509539993,0.6695698037481678,-862.4509223093371,-1060.8041839344455,1.367160235687482,34.10549552078927,-815.2308885380526,0.815943984873509,-391.66294597964566,-752.3836031009544,0.8482222288225116,-1220.4067904416293,-912.5580507929883,1.5238618474858991,33.81811590285742,-856.5854323856018,0.8572527444916391,72.94796276519385,-698.6662758754526,0.7024642128373987,-72.93033779185502,-591.6552745524099,0.5961332049769762,-728.0697377433962,-943.9230832804346,1.1920890613403765,-1099.8188350606817,-867.2604158319348,1.4006220399605367,-40.03850110352784,-643.60242647541,0.644846621248536,-47.25301731497716,-638.5047891598783,0.6402508988087953,-37.93202921446952,-634.9933502528344,0.6361252971747359,86.80334724454178,-709.912312102255,0.7151994910283607,16.256896888443226,-814.7333714532282,0.8148955474513194,-364.47161859600584,-722.2922709004172,0.8090399776058498,-342.58605157769415,-743.8145578418387,0.8189171503839962,25.465028040029985,-841.9214478710302,0.8423064715638431,10.340277459561298,-841.7894311934987,0.8418529371612448,-77.9479515953613,-74.68296590361247,-212.51504403964663,-171.01323446416305,-202.10656731677565,-209.6987433483507,184.5980424904015,20.14549845033278
38,1.2746835443037974,947.1848435412896,559.2200702199427,947.234685179376,559.8795087516787,983.1281250725839,665.7751512309027,965.3077554699488,776.5484263998133,982.4613844068648,805.554136297346,975.1148620043584,807.3913198479038,955.2266810945472,789.3104365598093,947.1929340017462,559.8648641321572,979.9193989938332,664.3095411625454,963.7564905524098,772.4600709372692,983.162307007892,799.0463835783779,980.2840604713238,798.8699764011105,950.7418467659328,782.8829286851063,896.0922343557519,429.2119307599616,858.7858018661026,366.1681273061952,892.2514155186348,388.3519982918277,899.5071932955266,430.1238064620453,904.0260100767497,371.71905965854654,880.8425114370826,337.9057954314943,891.6795210676404,434.51020102177216,898.7998049418732,386.76685687660625,876.8088487372589,355.9679510985968,5,1,trajectory,person0,24.721569545871983,23.02805956089449,-16.81471239289106,-17.835853415449193,-7.698194920111513,-6.549067618062836,156.81301099960686,157.08138984390982,22.12790052850299,52.0584080086287,-29.60565773995921,-26.255708995965865,-99.63966485029904,-99.09528216737024,-75.56366431599793,-76.71279161804657,16.52946283606615,112.3210783939046,15.962811234935328,122.87681099895238,88.48345090530384,88.75295102689434,83.75901766817931,65.89860997760968,3,-611.662625220602,-786.3342040302663,0.9962191764464641,-705.752111765582,-714.0419273553722,1.003963105538721,151.9614150158328,-999.0388039776383,1.0105299617065713,176.4761729419346,-974.2413802733925,0.9900960088058312,-883.2712524097801,-879.3132680349751,1.2463386091571942,184.83683375568583,-1112.250621355972,1.1275043679824803,-474.88224548642205,-798.4464008699507,0.9289939731453614,-1021.7838043042477,-630.829956756752,1.2008282879247085,-40.407672950889236,-974.3002550395598,0.9751378194919206,148.9043391839629,-1012.015494990151,1.022911464559848,48.87620876255423,-843.9982745604228,0.8454123084294264,-679.8814624456544,-845.4287118720044,1.084891012883229,-882.0573320086535,-685.9892972184805,1.117410601725493,63.09956165663823,-899.569890894116,0.9017802078580521,64.28461894112547,-869.7518209852351,0.8721242700094627,58.14841149290607,-880.2694848419088,0.8821879639300164,152.872109165499,-1020.0890896856773,1.03148031132759,170.38268020641124,-1115.4598345981963,1.1283974921614084,-420.6950283525206,-808.8128590052764,0.9116811656345749,-375.5787081975246,-823.1397533952595,0.9047753420993135,-43.07171024902905,-966.2445057004818,0.967204020370131,-44.221881779206115,-962.0005895853222,0.963016463613474,121.91468200097533,120.82225518605777,-235.52326468932367,-212.54027999748857,-55.577335810706266,-60.6384612773123,187.88474270990253,24.076000534301116
39,1.3082278481012657,943.1184980155172,526.0618067365261,943.2039583870934,526.6793203633626,993.5550657515884,620.0257988713388,973.0742364437483,732.9898149134036,988.7023726931604,767.2682594326711,981.7222919677961,768.3559456664976,962.5696191935044,745.9577616550765,943.4467779284844,526.8824526779526,989.9209568127816,618.3029161632816,971.682059611264,729.1654701176262,989.8682209992148,761.7148434124156,987.2114462528916,761.1938337571837,958.9389334210397,740.6929701214455,880.2425623982544,402.27046780396756,834.7823319008533,343.48813238398566,871.2432429228871,362.6657941217502,881.6336047053601,404.1995288180702,878.9396888116195,350.44434612799057,858.7900680171856,324.6047645325808,877.5947009357072,407.0517528469752,879.8677269195764,363.6370141281808,857.9912454268808,338.4234721188614,5,1,trajectory,person0,35.72937543326312,33.91896365170156,-23.438117932197787,-24.473720143123305,-3.457155400143382,-2.5087262087533655,151.09035939608356,151.1470175525837,14.56706647258427,60.93280307540172,-37.52882874936744,-34.39050134990888,-101.34659444386246,-100.48461185369096,-66.22609462857633,-67.17452381996634,10.04281111672253,119.77971287812484,8.664240539202028,133.42763206729649,88.07145130417153,88.1756935992198,54.278081004847635,32.78757938183033,3,-626.281371722288,-765.7396714853302,0.989234856367694,-715.5751423602621,-676.120603341341,0.9844728816105441,218.90268295004336,-1292.4004971599613,1.3108079301186892,244.36597952960156,-1257.738387369516,1.281257422618239,-747.8563697906753,-634.227309024121,0.9805781097640642,310.84087307221046,-1363.8486175115295,1.3988227549837773,-532.8352824993012,-772.836956178881,0.9387174223971492,-657.4124642157977,-396.5212984959121,0.7677371218504233,-120.16128927937027,-989.7414651611217,0.9970089785456119,236.27168137716387,-1290.6692319818114,1.3121171341786948,199.9121529488689,-1112.9025181551037,1.1307152089773194,-564.3902504760183,-689.5311611794781,0.8910609278101594,-560.9776081207089,-523.0240903392818,0.766974625322158,196.97621400436827,-1163.6960605022973,1.180249189837494,206.5145195259843,-1123.1755731585747,1.1420033340210267,186.05210362918987,-1141.3525555884191,1.1564173301248397,231.52905544534406,-1298.5397386514578,1.3190190128926913,298.1596481875188,-1371.5182546950384,1.4035531691991683,-472.49965458199927,-803.1605937824646,0.9318384318030191,-419.8870907255542,-818.5726059656469,0.919981673836691,-121.223130768311,-988.4916283735513,0.9958969559135453,-111.6778602972383,-983.2492471253446,0.9895711325888232,328.1572321146797,324.6722351599093,-197.4524670208423,-197.8835741457568,126.43098946320106,120.44791371149006,186.00580750670116,35.120499815286124
40,1.3417721518987342,936.8978695817846,495.4052226916404,937.119890436225,496.05426122302407,1005.260428342468,567.8846152985174,983.623176151498,681.7128203333942,1000.0537907692071,719.2537914668546,993.6277409547592,719.9007763588507,972.6276137015781,694.5886752837141,937.5218484455904,496.300740197825,1001.1371893764682,565.8367777474409,982.4411231090688,678.1421493377833,1001.7194020876925,714.3100532374174,998.9726477833948,713.8980137944869,969.4560588355923,690.7527168567216,863.2560586355842,378.2921282430092,811.534967202772,324.6314870999098,850.614103017861,339.7757762934776,863.1620144171352,381.0746551315227,862.59465245116,338.3255288460827,851.2502295323558,316.46068072422787,862.2699301209848,382.53097714029747,867.006813301819,347.2575536119068,851.437061716899,325.038308639451,5,1,trajectory,person0,51.790168907847,49.92596471185961,-26.44536665641204,-28.242318147239125,7.003859328736955,7.560752733423018,133.7869631411898,135.76057349435482,16.869736952097682,68.60298453252035,-41.9015347636755,-38.131709828144686,-102.53595384151204,-101.22864305021074,-50.86779014992644,-51.42468355461251,8.702547579816166,128.0186720978567,0.0560208852357045,143.70330098703965,75.63286186245203,77.73550869597173,23.648194149264505,1.7705730661300076,3,-614.9819066026624,-682.381663559821,0.9186117135173678,-693.0346457163824,-562.1415009215044,0.8923564799011174,299.84210042936394,-1531.3803106934367,1.560458567591405,313.5293991508159,-1488.7849086464764,1.5214404977998215,-487.26712168916663,-361.2779491587616,0.6065896507752221,348.9523187469755,-1554.39754801995,1.5930848872703938,-550.6625029319838,-689.3830268819777,0.8823140880028352,-224.77254351002117,-242.7858946641043,0.3308590137261095,-181.3741011768292,-912.973461164804,0.9308152906828211,320.7418929534264,-1521.0725817387063,1.554521521501906,353.29936075084316,-1413.1994052169202,1.4566924854657595,-383.4008210576723,-488.2933512398632,0.6208273402909651,-195.3888728636053,-399.0294018390259,0.4442986328708664,354.91715847927895,-1444.5125944543724,1.4874753190961885,350.6169512866972,-1409.950859265294,1.4528914866818234,338.4007652859178,-1431.3747053960326,1.4708326299051413,314.47782524989253,-1528.6349327625378,1.5606476412809618,334.37070661556237,-1564.0848810759971,1.5994265486895942,-506.3901121701686,-714.8259718172468,0.8760177599159662,-456.85165825021545,-730.9967097462373,0.862014864898394,-185.4451495339146,-913.9132602060231,0.9325381229022534,-176.62997326363228,-911.6812399736117,0.9286338518355518,478.79346584608277,477.18984292546395,-89.65005630676406,-112.34688389628232,311.8566655024688,300.1844665780868,178.88646224778313,51.6681636915856
41,1.3753164556962023,929.7528743638134,469.4845723624797,930.3210096446973,470.0280738921453,1013.8647054113123,511.9396491041407,996.5403263953058,624.7311270041401,1016.3533468289734,661.060245678039,1010.7671008726425,661.9827485193837,985.685292729488,637.654622699464,930.2843666402214,470.2688714855412,1009.0878918206296,509.7662248155224,995.324234536483,621.2436320769394,1017.5919675175953,656.4100764083826,1014.6977658422569,656.5471240088777,982.3828259302489,635.2188438162094,846.1346411544076,359.3654324382462,790.07540225015,311.549708733593,831.0549084483558,321.5100686038746,845.649564832436,362.1734890387666,856.3566396143125,334.50923653269973,856.7533115725795,310.6047777568795,846.6849076205856,363.2923515509337,860.9728794931137,338.2377930795414,856.0025533806158,314.53810537908424,5,1,trajectory,person0,69.55094022165542,67.73122639043,-24.8208808411958,-27.866706076419124,22.54871205001119,22.50574528746151,107.30690606394278,112.50165096797886,29.82066938039275,72.03169086749365,-39.1505991066133,-34.01692466196835,-100.92459036287512,-99.06190976910004,-30.236479072243725,-30.19351230969404,12.591790513009087,136.63748671484285,-10.043653410610473,152.2683622960705,53.63256582453026,59.06932055380536,6.001488250457185,-11.776516867427402,3,-583.0854230154416,-544.5248707466599,0.7978069599813999,-639.7379740593032,-389.9850909203907,0.7492349742194948,389.266657813169,-1697.27930345502,1.741345906137489,385.36400018033083,-1655.538101962451,1.6997975819739306,-185.9634015513025,-113.76871424802196,0.21800391523589446,256.50486356177754,-1667.7933318323758,1.687403135808211,-522.0692517702828,-563.4687250293374,0.7681492743797718,164.0541438406342,-174.57220166812326,0.23956046357139024,-202.6836160493208,-775.8750185431855,0.8019118982869733,384.06256708140637,-1696.2199485308295,1.73915674084514,473.1821392310679,-1726.0747809410514,1.7897584994316937,-179.8795361840434,-268.8909743610844,0.3235104382097121,136.10333639004853,-313.0249273845213,0.34133374187236093,510.94695604255924,-1726.6129054029948,1.8006273676120021,468.78653835853487,-1709.7057709672315,1.7728098154694523,485.91129385718773,-1734.8264593647064,1.8015916933672427,385.07730915502793,-1698.6995369853234,1.7417992567974732,237.02094078820983,-1671.5372383477734,1.6882581750299417,-510.4120683067773,-564.2297994627496,0.7608388436948897,-464.6101047288846,-573.5288383244344,0.7381042458934648,-213.00174423385963,-772.7288211334758,0.8015482356396262,-215.75889155628462,-776.0443880265798,0.805479230938418,529.4720504871233,530.7983670215364,48.428067698899596,11.197491922558603,463.412590558745,445.529966705302,166.87396578708658,70.6881112906314
42,1.4088607594936708,923.3081169034524,448.9111340563745,924.4959962607112,449.0828221559512,1015.1481158075412,455.3780309106798,1010.421969115964,564.1267253465273,1035.4636432869672,593.5617366088038,1031.1644953873488,595.6581414708205,1001.0334597583063,577.5327010521563,923.2379782236346,449.4250101307822,1009.4986111399551,453.73837482303406,1008.7407951325976,560.4445759172698,1034.6731925600047,589.222226901203,1032.22900184848,590.1854655318267,997.2003200195516,576.1011654592884,830.1623702440917,346.8063670256441,771.3379741484243,305.5841054184437,813.1172061047472,309.4250601537527,830.5861533136328,348.47765010632384,858.2671572305757,335.60220827720536,870.783250172994,304.69276732476294,832.3188189486882,350.9067255745022,860.1396986680704,335.28661829598747,867.6792001822892,306.1455392643001,5,1,trajectory,person0,85.60948160030199,83.7185052357073,-19.486048676237615,-23.973276158166932,41.06160963512023,40.4337688086259,78.31935956144122,86.85900221732298,45.82687438256798,68.98012650448695,-27.759727703619593,-20.79710626275527,-94.56724478086568,-92.0484275897767,-5.513567269718188,-4.885726443223849,18.375263061555867,144.40536583988856,-20.765024655173807,156.3655690000699,29.1263192818437,38.02346062958428,6.9048250828162026,-4.295206911854823,3,-534.7465981679512,-360.27006323004696,0.6447855788647714,-558.5874792589874,-177.84251392331726,0.5862149194139253,457.5491302930732,-1792.313890617842,1.8497946613431484,441.72906907732227,-1762.3760717723542,1.8168912980207903,56.95505346595781,32.582931251301154,0.06561650344415748,38.26015898191864,-1686.1765423710892,1.6866105572442749,-449.06019244733807,-408.2910474199909,0.6069239127305445,418.2509997859416,-176.24483929705963,0.45386797882290186,-173.6513423905251,-624.4056177959718,0.648102742047278,399.9653913558644,-1812.500164759953,1.8561059133404283,509.213878622771,-2002.9585324781704,2.0666740567900765,-24.83822082204708,-87.97841807575699,0.09141739036265177,348.0962631442226,-250.19348040299687,0.428681450556397,608.0732704384156,-1977.2241346552678,2.068615087657668,522.6292998081603,-1978.32868667434,2.0461978832792753,569.7031774269848,-2012.2197043281317,2.0913129485700597,413.83010374792065,-1806.6972569627878,1.8534859948445461,12.244085368570216,-1670.2642073232266,1.670309085137119,-476.15449128866146,-374.40232739455115,0.6057228758539838,-428.2720773886363,-369.2318687313523,0.5654636550279997,-192.12673183717578,-613.3213683706799,0.6427097182916386,-210.06214524918968,-621.3830366135675,0.6559290991088822,478.7263278917253,476.6018976516604,159.03839284214885,116.06828812902698,551.893928008908,534.4580596875393,149.91893310960674,89.05367751114748
43,1.4424050632911392,919.0465399622651,432.71481020053136,921.0919154663463,432.26521034928237,1006.6596451182319,401.919890371623,1022.6112942853456,501.9240828041531,1052.9431490349348,519.1891106215899,1050.4803558754993,523.1773793771092,1016.2759402950717,516.0948246527009,917.9293556246059,432.9644603308641,999.9511105497152,401.8585969328989,1020.0131276361686,497.9512555481253,1048.441498563444,515.7791589482741,1047.6856339001015,517.4909743875194,1011.9803026622756,515.1200598809419,816.6330518189563,341.2394461826933,756.1303321260912,307.6288730424954,797.4229797363467,304.71300537566447,819.0678450057754,340.5944456668301,864.5657266252847,337.083041129303,887.3603125394994,297.4536240788711,820.5767564465839,346.0318728396594,861.459951557666,335.66562597329505,880.8346355605036,299.4403433796473,5,1,trajectory,person0,97.916197653577,95.54087284237364,-12.284300723080229,-18.35440349356272,60.07259075409058,59.177422946301114,54.277039593832235,65.4841102334379,56.32268003652232,59.88904715060834,-8.60241904944857,0.5801181721211451,-82.7726672473169,-79.50217462832407,21.9251846366679,22.82035244445738,22.48125394571606,148.69062959086278,-28.61804218009937,151.60236559666694,10.295998023388991,21.906662568656632,20.341710611786898,14.795859090192588,3,-467.8656162655236,-140.47257640338503,0.4884984949873674,-453.35989425068715,60.95722350946591,0.45743958815670643,454.39847637904,-1831.5442398328207,1.8870697596539399,440.6108033113939,-1817.9272983733497,1.8705607560744286,187.76867252151604,44.14558313800405,0.19288832751384094,-253.05252243601512,-1593.657774560563,1.6136234633670137,-343.3759835172583,-235.00873612075577,0.41609634955082153,494.1841233788396,-215.80842129262408,0.5392506119611983,-101.48014443578178,-501.35521989691955,0.5115225080410399,336.0431199177795,-1863.0084185518576,1.893072990150979,410.45138651761704,-2189.4348559552445,2.2275761107459373,39.35848236907931,11.298719436716718,0.040948152526173474,392.1809037279014,-199.89074524059293,0.44018424697128034,575.831312665619,-2160.7472473219636,2.2361597365697405,460.7826158785253,-2167.118792603883,2.2155641449420433,521.0871524865797,-2217.1462086754373,2.2775577119209163,363.3798824079817,-1854.342928621723,1.8896117685567655,-284.6236025014917,-1546.6046993662967,1.5725764500344142,-403.3268511644139,-165.95726286532582,0.43613571507955196,-350.0463915721664,-145.32579851040768,0.3790145959793396,-127.0432371146383,-482.8338055138147,0.4992679319198445,-158.25705106538246,-490.71072988435054,0.5155989862631065,366.87945970140646,352.44039280250666,214.69361822620164,167.50601528442766,566.7424559994942,558.7730856137147,126.76544495419489,104.69785188398481
44,1.4759493670886077,917.7825273417965,419.00602124838423,920.7488006449375,417.7534788654266,988.3962063617961,355.35220513697817,1029.5959688656665,440.37728012670505,1063.0870948432985,441.9994956461568,1062.975153142374,448.0684683846719,1027.5030440436462,454.98476706239546,915.3242466577316,419.22973875254297,980.7110115134568,357.8177834230653,1025.786211456469,436.4537265840434,1053.8095066297483,440.6545381398511,1056.1765502694745,442.68244377364954,1023.3022011224444,454.1335001289456,806.5240535693058,342.70585453661676,745.241033362551,318.2048362593382,784.7043709101272,308.1550543650979,811.5772979130162,338.7706829206519,871.6337802023296,336.26250376612836,900.8268534070414,289.13881022404206,812.3352891366998,348.4035773846992,862.2891193006153,337.23885015987634,890.488376579021,294.3327290021856,5,1,trajectory,person0,106.24522636502256,102.95775863461624,-4.759309533163193,-12.889829661413495,77.43732050233054,76.68819336312986,38.76252797908957,51.8407963649986,58.82767860582687,47.92835626268251,15.734148123277595,27.75876371140637,-66.28497665002322,-62.248381780416246,50.39408201928758,51.143209158488276,24.066415790669467,145.08160087429235,-30.83378022524866,132.41318528361938,1.7000796138301826,15.029803599076692,37.79539663045846,34.47578414394518,3,-379.1585272722069,102.61202647744797,0.39279818836272323,-324.6243782338372,315.2834317473871,0.452531357231866,334.69479099524455,-1821.7715281638136,1.852261348716122,337.5207465484279,-1818.0898944934647,1.8491541630729076,210.70801229680836,-24.46130252482791,0.21212312878911413,-544.4572308522365,-1388.2442013346874,1.4911926900191905,-223.3031020105562,-54.36877620682262,0.22982654153462004,401.4553692587957,-247.87558284207128,0.47181428345908794,-10.22870599671534,-432.61388197154844,0.43273478864179626,172.10325351083773,-1833.3225615707333,1.8413829435055846,160.02741027851224,-2239.5641674963713,2.2452742443572813,24.718585544525492,46.899890845251655,0.053015169834855234,287.79076998598737,-152.26473049791437,0.3255888134483892,372.48640908795556,-2239.0958371330235,2.269867020955562,253.12543138885223,-2230.1411013191264,2.2444602504407776,302.4044222115937,-2301.1243709657288,2.3209096934662385,208.22237428126095,-1834.7914760446697,1.8465687958257888,-573.5727637224154,-1312.9148178403148,1.4327355074084107,-301.3625893292021,43.71556979620906,0.30451676684512546,-245.68902546447035,70.70364492760018,0.25566013111106967,-37.68188566680294,-408.6771046111775,0.41041064842518565,-77.66173901248114,-409.45019044806133,0.416750289939187,248.2993464921493,221.107161353646,224.32992603903497,162.90616329803265,517.6655283437545,522.019193558288,94.68751885500477,116.6790586693108
