Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHip_vel_X,RHip_vel_Y,RHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
19,0.6395424836601307,898.2473901708107,473.544798218331,891.4241880474619,468.0136992985119,909.7922785063375,707.4613768305227,857.8992552122147,943.03816778771,953.7280303863548,991.8347601121598,931.0972953450656,1003.6369122777129,829.8729142636109,967.96856558574,907.1504109763806,472.9639664790764,902.2925194172208,698.2924675128254,860.2902030997794,909.2089677032241,959.7433362575995,951.5242753068084,943.2666029017918,941.1024227512172,826.7978301051666,941.5768342845158,912.4348634156399,130.44949464034661,972.5313142025158,-15.1916264817895,970.21291727621,69.68165745331099,857.1130331285359,156.2572782008721,758.8075171026088,295.41572356808086,669.7050904165199,421.74362501743127,918.9691811195844,171.0046210894581,805.5025381276066,322.48201489594754,838.5475777899808,439.0205712068343,7,1,baseline,person0,16.820868245992656,10.04143225711166,6.997240503921214,1.495855129749181,1.1368006931133758,-32.84272517648924,-34.47400015103117,0.0563907320034337,48.98442179674002,-10.935107274084992,-4.274373719325952,-102.43096216824448,-101.2716142128992,-85.61009392225182,-91.2301819557876,-18.03314740981811,87.63301735109907,-13.375282416279331,67.57471101380993,-125.2097078253902,-126.84098279993212,-125.15331709338678,-77.85652842543652,26.37034697496834,-9.77685521204119,0.028124403947771742,1589.4369691734078,-27.77937497138369,1.5896797075665745,145.51141575822692,-173.48931642413592,0.2264334671140234,32.70465029467151,19.584365955967364,0.038120093661926,59.04707593526246,-5.439705842992703,0.05929711271354568,0.8740156481035105,-46.221775009497854,0.046230037728535005,-18.18802908685353,-88.6994111958575,0.0905449609230466,19.862096215416162,14.18056562699023,0.024404739448964128,31.249183650285225,-33.3826926466716,0.04572653110778682,1.180005653266097,-55.95263536160269,0.055965076764444906,29.446841013939196,-41.18669540475025,0.050630626344771675,39.95965094234877,28.875404301917605,0.04930073708407976,103.15145088118626,-79.86964453655304,0.13045835326758162,-16.34974994474274,-19.750009531008583,0.025639368161687312,112.19968275827753,-84.77752698367262,0.140627159156848,145.78517206018813,-176.82828879802756,0.22917582793972252,13.149188966887493,-50.6003898612824,0.052280977655364165,8.388442181644153,-6.688235447476621,0.010728394830340172,25.404781630110442,20.850635911312647,0.03286566517780703,34.7435095459381,-3.665426861845881,0.034936325073599735,81.4798510936376,-48.71653346346073,0.09493295932887506,41.03995688432889,-13.284779679788759,0.043136567227911204,10.217798708853412,-1.4406797835649385,4.614837098308482,38.626505933912064,-10.391239047059594,173.2431112733509,16.820868245992656
20,0.6732026143790849,899.698317349604,473.0485202237796,892.482784120921,467.39942685802896,911.311810148791,705.8523933882982,860.6676218373816,941.0756998525495,958.409857616198,986.7098503698492,935.6034280650139,998.4623658444962,833.0937231745286,966.0835864858967,909.239865280871,472.62210351836546,903.5642575631596,696.9727125366445,861.1372197399332,907.5849871803748,961.069590032863,950.254792664898,943.7437577070627,940.3919828475745,827.9963671885446,940.0300445938732,912.9208031341777,130.59449674441709,974.0127498078086,-14.5319405044993,971.2215487053104,70.02628132056999,857.6260826690376,156.0879551540052,758.3311174834154,293.4178359314626,667.8663884520511,418.81177837237897,919.086718169248,171.34134100437302,805.6353073616086,321.88683944752137,884.3089741825916,437.7329366824243,7,1,baseline,person0,16.67608358388296,9.957680029791511,7.00699632115537,2.7763228515322877,0.7739980623555559,-33.652332831285406,-34.78075738034755,0.0915722319065904,66.86601516992539,-9.386019923997722,-4.386789828834204,-102.16234262222574,-101.39378613628035,-85.4862590383428,-91.43610610648884,-17.625797589047444,87.7898958311556,-13.89225526282873,67.16994883111164,-125.8624370001298,-126.99086154919196,-125.77086476822323,-60.12478545796856,31.44955325033652,-18.24925891143371,0.036360828517269725,1359.5133297222237,-38.25399655043294,1.3600514188605108,139.09117789631338,-152.25460011136389,0.20622274128634607,29.9651667286156,10.23834013410242,0.031665988469891534,62.07505021107308,-10.156317085198381,0.06290041840435036,35.60702403045729,-45.953169450158555,0.05813393108005469,-54.625514672567675,-87.10146343553453,0.10281348056482995,14.436655715784115,4.307829499569591,0.015065670355262793,37.781735209445124,-39.20825463216939,0.054449488030078465,-14.153231405164188,-59.354720078174445,0.061018822954614346,39.401325750547294,-37.71472703151293,0.05454232398754451,44.01158206015479,19.59843777192246,0.04817798375334584,82.24467837874437,-58.30244545233861,0.10081350240590801,14.175667030381055,-21.10627286550557,0.0254248754181689,95.68616764473599,-56.000349956506675,0.11086875968363558,133.87151575768632,-153.72924354993268,0.2038486277944862,25.163795328842614,-48.24641164969403,0.05441445426009171,15.24205431005011,-5.03037401371562,0.016050697253028684,3.491877397774842,10.00352368582151,0.01059545628530847,3.944406369378663,-17.681911380426865,0.018116520959391296,45.14336724182072,-47.80086731268867,0.06574835755952509,43.10521521463769,-14.743792847838623,0.04555698636038396,-4.30136957335603,-2.4881729669869506,0.2898330168593944,38.04107988986707,-10.778408253581837,173.27615486949838,16.676083583882942
21,0.7068627450980391,901.0899179967648,472.366537598428,893.7529042391195,466.3752896957305,911.350898124996,704.3018317094921,862.4692350166155,940.1056566128276,962.2054142603283,982.9029705342414,939.0905274284275,994.656403664676,835.3747790714352,965.4357301861716,911.0489079699278,472.0911494526443,905.0563036541084,695.6819996899437,862.0910449361863,906.7971659660204,962.3373213040228,949.8133728568088,944.985641044508,940.3199433446324,829.8208533074487,939.3739606862972,913.35176600464,130.4324055235397,975.6177810458796,-14.2152610614828,972.1933587829919,70.25069078819419,858.6356938206695,155.7638081312474,757.3080074530324,290.69882646391744,664.2712032162517,414.96447684878717,918.5816412496089,171.08021602633,804.1918790314913,320.1499827750181,911.7654517945956,435.1092431570686,7,1,baseline,person0,15.956112338229556,9.987065917417958,7.003185367277321,3.8460328341738745,0.5384092659449911,-34.86392343748937,-35.43729567827811,0.1454219408748006,78.87482795207981,-7.8802356842335906,-4.498000804837615,-101.72626866464212,-101.50118615922392,-85.7701563264126,-91.51412024180595,-18.429008792422813,87.94747049224904,-14.308854153011836,66.71007788223308,-126.91645294524032,-127.48982518602908,-126.77103100436553,-48.61490747145707,37.73366564745366,-30.42582249158617,0.04847226214530672,815.6972960459437,-77.94662318046991,0.8194130550838827,112.76119738872657,-113.09759511611497,0.1597064609137277,28.87125085150999,6.666922047864528,0.029631013741063916,53.74437503411449,-15.773975156376768,0.056011392948591636,54.203179843169394,-19.491424827014804,0.05760121827616265,-106.80841574316611,-114.29847244845563,0.15643586058706418,12.803362947711415,-4.81552559111425,0.013679012738114756,44.3268061971189,-38.34544962043132,0.0586109141221153,-30.395307698757783,-80.77833952124469,0.08630767559094409,37.66269601698245,-13.114025366533669,0.039880525731009545,47.68345231550698,9.408146559519338,0.04860272468093352,53.52365367432709,-28.818760325719794,0.0607889994107535,36.894786529926485,-2.1402027087620206,0.03695680912529431,67.76729169450786,-19.246992982127047,0.07044751636830472,103.59732089365086,-113.0703327208723,0.15335352959078194,28.336942723635453,-23.405173941013906,0.03675302014980147,29.99427304848155,-9.62999892853248,0.0315022744428145,-15.005197806756563,-7.757693522442799,0.016891943938103837,-42.882433885036335,-51.599819590874276,0.0670928052604397,1.1612544387116188,-46.06523045773382,0.04607986511477172,41.34269883798159,-20.2608430444254,0.0460404225445302,-21.389437006790466,0.8730176323973446,-0.11321862977505048,31.779733464885986,-6.999045796275035,173.71762681866164,15.956112338229516
22,0.7405228758169934,902.2714690559388,471.4609799614532,895.0722752655787,465.0238602623612,910.1270564154678,703.0828061198575,863.2168900346545,940.0519223002289,964.7829557526047,980.3822548837175,941.3251121660592,992.1880690732748,836.5279096450406,965.9192372960624,912.2421476491216,471.3503062988998,906.5918549914668,694.809686224786,862.853449074686,907.1578821414213,963.2262608596068,950.42235880785,946.6234033600812,941.1049559076392,831.6957969929696,939.9290599309525,913.8397655378496,129.9615525199061,977.3905865187364,-14.223390312942,973.3073913152284,70.51702105376451,860.3320792814442,154.9933702699354,755.8821042084205,286.85120015578457,659.0042790640425,409.6107572631566,917.8081635355325,170.11626864847472,801.1902338406434,316.7391904402802,917.2431529987086,430.3790898361936,7,1,baseline,person0,14.834470151212855,10.204636743021418,7.074634413169406,4.745424444622184,0.5126807932197075,-36.4595861898989,-36.559151292011215,0.1985479590230156,83.76007512111012,-6.464932781048505,-4.555748651606513,-101.2103580019459,-101.630383062293,-86.37588785073308,-91.42574631927154,-20.341778934738723,88.06157288750873,-14.798308769659966,66.21529673196171,-128.39801330239015,-128.4975784045025,-128.19946534336714,-44.73740232573956,39.19684797053163,-40.14926277776756,0.056110214688799766,162.73558917073757,-140.5268850667721,0.2150132028720954,76.57550452782324,-74.88728049129315,0.10710701505070663,33.09650047226613,7.912336045098559,0.03402915522315061,35.44964483818549,-22.009515052992192,0.04172644331861249,55.70221046304752,16.49129794801016,0.058092160903857624,-156.47366898795926,-159.05225176727743,0.22311796852516125,14.497850209918052,-13.988448457464667,0.02014607532390283,45.61929215841424,-25.915332071675476,0.05246641071599968,-42.36178571371255,-114.30812138724768,0.12190515782335155,26.409272233854786,18.092203982388952,0.032012146208310124,52.66781307710652,-0.2415098006325368,0.052668366799330645,22.21188694368541,-1.5963786073043837,0.022269179290151705,48.65585131702969,23.32173245437624,0.053956418265655906,34.25805393429764,14.364385983165606,0.03714767615933211,66.38669220536619,-73.33110533677255,0.09891735900175894,22.65006469717244,10.71642229831468,0.02505727713982334,50.39747097058709,-22.888736462279038,0.05535159742112986,-22.97904665120273,-28.637659963468007,0.036717191520885276,-89.1750901358727,-101.33033538153376,0.13498160455882546,-36.35879253550015,-36.21571169205717,0.05131802381231908,35.102390690022105,-26.90297445769817,0.04422609938516522,-33.32257371136994,6.463754624724142,2.1226609750464127,26.7197895919595,-0.7643604518385214,174.4374607382418,14.834470151212827
23,0.7741830065359476,902.9567072572926,470.3263522304721,896.0958018224625,463.5097078767884,908.2853532873868,702.4997515384281,863.091441004516,940.5954844562832,966.1917503219643,978.8185714035548,942.4693887336326,990.6841724947926,836.6936690226448,967.1212798300388,912.5232180964348,470.34871608075576,907.960811145968,694.6135747994741,863.2751342427227,908.3831184235368,963.6453271590714,951.738106559886,948.2955642598564,942.4429632118037,833.1788458205885,941.3540412368559,914.5649498125789,129.1806734531931,979.5211485625767,-14.5147647588859,974.8904672398538,70.858682121337,862.8446380731812,153.5346274554305,754.3324882194867,281.8129911706395,652.6831772440788,402.7057925322391,917.2563905681253,168.5170173383497,797.1591851043813,311.4853854334494,902.1612241896227,423.1966334574314,7,1,baseline,person0,13.681615548120766,10.641312603405057,7.249100183252552,5.572611092567751,0.7926569918128599,-38.27285688690303,-38.10040784343491,0.2704167725171406,81.7816054797251,-5.18029069942236,-4.545797305395215,-100.75290358712066,-101.79489751300105,-87.07128803899992,-91.15358490959592,-22.787701466200044,88.05375809859119,-15.58423205963796,65.67672198437299,-130.21909878831184,-130.04664974484373,-129.94868201579467,-48.2649821768499,30.407682175384856,-44.98355630924979,0.05429684588911832,-448.0650694738168,-213.38171377681857,0.49628022553483675,41.85350856543744,-46.45506261454146,0.06252830576433455,47.03118766363068,10.150319094872222,0.04811404774885786,8.350248240566346,-29.755981238064457,0.030905421290109043,44.059508859359404,42.33439607829536,0.06110189368785521,-187.791956981446,-205.13778715152986,0.2781138810349955,21.54430952108196,-23.198931496522388,0.031659875162743795,40.66995954149427,-5.826222926740106,0.04108516134444227,-46.03713520522024,-149.67883004411556,0.1565987547245474,12.449930838460864,39.08920506048768,0.04102397750271558,63.296309263605714,-8.656367034838206,0.0638854870579841,-3.7269323516892006,16.14854560705108,0.01657303683629154,49.677789837980995,39.75050825964277,0.06362378258235309,4.9245018977562385,35.71116654337588,0.03604910726813819,33.99501259004567,-44.678869224812985,0.05614144846907056,12.527734118373536,36.40022352692864,0.038495719176955635,74.64495051179684,-43.33740788723276,0.0863133799552131,-16.392478449180302,-47.51173795128657,0.05026010935979512,-119.75737022293033,-156.0839157369155,0.19673336390780424,-54.714675455609196,-17.321815720138176,0.057391123094561146,20.357562098472105,-33.70835783303099,0.03937872169576876,-34.2498551986582,12.973088667708117,5.183157829654637,24.57467128847995,8.317739492184916,175.1250461375911,13.681615548120732
24,0.807843137254902,902.6634863322294,469.0435158436393,896.3540033186791,462.0328048598924,906.6027232578612,702.6756363965817,862.4926946787507,941.3945290278084,966.7128117575347,977.9358352447483,942.9021186715601,989.8281256751288,836.2815634010906,968.56315587641,911.5449928114277,469.1167402940174,909.2014309548172,695.1154540931498,863.4702313719379,909.9313165300173,963.7560185949819,953.1476632138945,949.7568654401936,943.8251092208392,834.1273488333738,943.0076301437804,915.8226389146288,128.2055339676787,982.2967507630648,-14.980607205303901,977.3632196966132,71.2515406677083,866.2224423949212,151.4384348699385,752.9413404537034,276.1045019797106,646.1856576626842,394.9937669921335,917.3548659899661,166.5517656523036,792.791353610233,304.9139600836058,870.414565043293,414.1825062412313,7,1,baseline,person0,12.903550366418669,11.398844750754416,7.537147362554755,6.34868813780177,1.5999131334817922,-40.0007481404171,-39.8128758680866,0.4046656703842902,73.7848908936145,-4.11563733676928,-4.468893531742285,-100.46432856449124,-102.00604096774208,-87.56077819807261,-90.60719621698762,-25.28868813322765,87.79289064953059,-16.770564198143994,65.09880984355158,-132.2078574908865,-132.01998521855603,-131.8031918205022,-58.2351669796317,7.670840567211032,-43.876924579629026,0.04454241019044686,-943.1531746385261,-267.79834253953607,0.9804355476509676,15.480077600444334,-26.22497714512232,0.030452951068459137,73.4623545406181,11.671331571807261,0.07438371807936558,-29.061838564286056,-36.600445703101656,0.046735244584813256,28.17882737012518,49.126039370768765,0.05663403619921186,-193.0331060103651,-229.11454517206806,0.2995918136822374,37.364355847308495,-28.97016335605856,0.047279651571907916,36.857248690081505,14.910200375217471,0.03975890914287828,-41.32924430385017,-169.59200897322768,0.17455530912092782,3.2885028532658094,41.87614913850295,0.04200507252328079,82.45963818925499,-13.83959112659299,0.0836129548147541,-17.787997639240512,23.73860571715762,0.029663685903951558,43.41341370710384,41.061813472317354,0.05975614625575795,-12.243137883067927,42.8363174941327,0.044551593929756904,12.855860291824373,-25.432070564768544,0.028496725374229814,5.796089469887603,45.99501170708855,0.04635877214808601,100.3503031507272,-62.27523603500524,0.11810329532091161,2.925580493523584,-58.385147177680366,0.05845839915857672,-129.76276089411482,-195.22875311185837,0.2344197947198021,-49.98881446940184,5.225317145147977,0.0502611729998779,-8.711223598965871,-38.111449938915996,0.0390943478400354,-23.115334524353482,22.505323989213892,8.557518142376102,23.05626949918535,23.982561102008983,175.35366884760322,12.903550366418628
25,0.8415032679738562,900.9040919469063,467.90832730930583,895.3554733823661,460.9040786098001,905.7711645561048,703.485773751396,861.8849911035248,942.1781649840157,966.6864141061045,977.5566674060307,943.0303844888977,989.4804476897087,835.7373345919183,969.8533753939785,909.04888734533,467.90303785485884,910.6787927401194,696.1956180466087,863.7004676973419,911.3256537874223,963.7929061618952,954.0791716742164,950.8714028971405,944.7806369525455,834.6665768774862,944.3251538832968,917.9451772109109,127.40401604423099,985.9382711323613,-15.3609021280486,980.9967379409228,71.7860352750214,870.2849953373909,149.22528842278192,751.8868762270413,270.9294162610869,640.4029331424823,388.1103548085432,918.3586557739693,164.7358064164705,788.713492887774,298.3819420500015,827.5541659856138,405.3320544989781,7,1,baseline,person0,12.845736449208353,12.67442253698611,7.99367087305178,7.04260714656145,3.2231379237177564,-41.259104803395175,-41.30057859021423,0.6365736221874387,61.17978878256073,-3.363190343807706,-4.317607596344228,-100.4058016972036,-102.31127861375828,-87.56006524799528,-89.63685607677215,-27.518805240378367,87.1400059995101,-18.191089055741894,64.5354391221928,-134.1190988038851,-134.16057259070416,-133.48252518169764,-72.98113538421214,-29.665064127357017,-33.53303228429566,0.04477142262492693,-1273.3283603543546,-262.9357507892711,1.3001924174236008,-0.7842409065670743,-11.264597926953627,0.011291864339224992,107.94724104453691,15.879160178428407,0.10910891153842357,-74.1561429733909,-36.05756760995399,0.08245775720110507,16.01978461149575,39.14196740699313,0.042293345948137384,-171.79744691085256,-204.49748817268238,0.26708348027166257,63.0579338507098,-23.81208588106786,0.06740414271784669,43.89055400994953,32.09030774353597,0.05437065920489784,-31.326801296952034,-153.7452650387231,0.15690434984832616,1.095883055868598,27.673940665876085,0.027695630551597305,108.18497407812715,-11.29808217086196,0.10877332061229258,-18.054106215448535,23.280835203826427,0.029460957876933012,33.11150114813108,28.387522903118104,0.043614481137091855,-16.168351029781263,38.330793434558416,0.0416012656098948,3.8106155442045107,-10.329074129953817,0.011009566894651861,6.840030638215221,41.42400007436572,0.041984923499903806,120.69332042676676,-65.74978765338993,0.1374405768763507,29.821327563589417,-53.949856909215825,0.061643317871280745,-121.14809524975196,-194.05801148377705,0.22876925668384884,-24.70455948907155,24.06815830807466,0.03449045525781906,-52.2693865930917,-33.725018592819765,0.062205029168903324,-1.717578511296768,37.89580607639794,13.562737302144626,20.61545793014196,48.22395978759273,174.70007124750538,12.845736449208317
26,0.8751633986928105,897.4583273923836,467.41856030860214,892.7081414138319,460.5652000696426,906.3450756618656,704.6813401333836,861.6009685490444,942.7455768268308,966.40382681676,977.533004604692,943.1361134556928,989.6013569017,835.3428974682307,970.7213523270804,905.1012727369651,467.15667919615277,912.9298476313692,697.7134123567215,864.1940703047907,912.2589184780928,963.9546854557366,954.1669959757749,951.627602204716,944.9830343074992,835.0250937051613,944.9674749256304,921.1193514548984,127.4047694538415,990.46166599308,-15.2062571975774,985.7132382923766,72.7884496794737,874.5776284121974,147.85863794996908,751.3218272520411,267.90140714447807,636.1675612607215,384.2951644121157,920.2956148083607,163.8085186858258,785.5013203329303,293.751157667618,781.0237255558985,399.4866465825764,7,1,baseline,person0,13.791844633180965,14.672766682280765,8.720124256072955,7.65784144713658,5.846593467409293,-41.68969081330644,-42.1401042846068,0.980684031208248,46.26283662494384,-2.9714087162512515,-4.0815663703954685,-100.62925432618556,-102.80169084826564,-86.83740969300464,-88.12892416598486,-28.977524231384937,86.02448236660587,-19.42130181082439,64.07090240179149,-135.6652084467006,-136.11562191800098,-134.68452441549235,-89.8535827461267,-78.64889149237446,-10.067653717300985,0.07929064121540938,-1382.3606574264943,-173.65969149698262,1.3932259958999607,-8.39531170285913,-0.7029919621011095,0.008424693245866123,140.12127257717023,29.780466773048865,0.1432509938180755,-117.27864758831325,-22.173373744082262,0.11935635585647933,10.65108245325938,19.082547471267887,0.02185381374999161,-125.82755299211756,-113.34449138901195,0.1693503670507329,94.30071054953402,0.022382848622752305,0.09430071320588677,66.87599968178932,45.09175329072937,0.08065770606873647,-16.786891878646845,-89.95832909536921,0.09151120539352615,4.806258632570468,2.609149153094318,0.005468800722850572,134.38435217281227,4.594305701377421,0.13446286384643213,-8.437951618542304,16.857089699169094,0.018851007947658753,22.465727001758573,6.012969962703758,0.02325649796271833,-11.718229111491961,25.786499177591075,0.02832420225434995,3.1410741591575104,3.5920600844005484,0.0047717127452593724,14.664310473721498,27.726116052928074,0.031365259652203326,127.52871076609723,-40.601460648613696,0.1338359095178264,57.54460820619096,-27.548548114299166,0.06379893758370805,-95.42959240603733,-137.57475932129663,0.16743243864047105,17.050174598329722,35.51876824157635,0.03939912881311389,-102.36931589164598,-14.55035943838145,0.10339820982932779,28.10768002870091,59.36828237477323,21.582013126648505,18.27783456077569,77.93955304559324,172.8618920596105,13.791844633180915
27,0.9088235294117648,892.5381781516811,468.0873164346217,888.2745614140331,461.48801005697146,908.7289691266564,706.0611086838024,861.7261663690949,942.9505715329548,966.059649356599,977.7671210737035,943.3289889817588,990.1745756833099,835.2035057204051,971.0290702772528,900.1708408767278,467.3586988033754,916.4102031678399,699.5668143218229,865.0839384223964,912.6438697996376,964.4358146064168,953.3347529696282,952.2176542601995,944.3800917976532,835.4178911293864,944.8334203847317,925.2150553107887,128.8887511879395,995.6392587803556,-13.955401969183601,991.1667343053904,74.7866624600863,878.5723393622342,148.4543879163219,751.5153011275419,268.5898155790275,634.3988087031796,385.82895018235706,922.896576504504,164.5850021835221,783.7965982826292,292.79510704926173,738.3877382625194,399.1869180369604,7,1,baseline,person0,15.95708444186721,17.478971218841412,9.789562934939063,8.259616810019564,9.415564691958844,-41.072040436074566,-41.98473524533632,1.4652503378455664,31.454148671348943,-2.9508496950657457,-3.7731202284373992,-101.21046784025992,-103.5626834277834,-85.25338339839274,-86.083712208942,-28.87176360023999,84.50072309909919,-20.030608922292423,63.756076426072845,-136.5713173369754,-137.48401214623718,-135.10606699912984,-106.03121980985416,-131.71606601344195,27.415520011907333,0.13453896381190353,-1266.6613700751434,-8.904556792086842,1.2666926689502482,-10.225077942644493,6.9553048075261765,0.012366425671905027,162.01648349341963,59.364379695869346,0.17254990727395034,-146.47690769249078,6.001747554380233,0.14659981398644736,11.669515709986717,-3.98259121505067,0.012330394547289457,-52.54740607842704,45.5668393877535,0.06955261847953989,121.67819222353367,44.087224333396755,0.1294189546094793,103.39697030679723,55.06223313796435,0.1171442827745522,5.747864650798281,20.451745725448895,0.02124410156401804,14.293739816324795,-24.72488930882105,0.02855925680528543,153.81974688410918,37.16133008626227,0.1582449967148142,3.719469217034061,6.090133987761727,0.007136118219687405,17.529701842521533,-17.912660972122,0.02506299802078525,-4.141152896567053,9.141911917745535,0.010036119809197355,5.730088444289366,17.029606521610393,0.01796778817384749,26.43685863954846,11.436417902205092,0.028804498766014746,118.67782045740312,17.698979582908667,0.11999032855524577,77.27128922522526,23.068344688841325,0.08064118467142957,-50.645140523506264,-28.40305720553649,0.05806603066567126,70.8224660413555,40.991182177489534,0.08182969334225253,-146.17142404417086,19.867900442911623,0.14751548622131255,64.32654188912514,83.36879496966559,31.77167337213865,17.877986508950734,106.02963055457856,169.75410649749193,15.957084441867181
28,0.9424836601307188,886.8041728257526,470.2602314782602,882.3527331561913,464.0510849486454,913.0442539953546,707.6033060329383,862.1727087211954,942.7198188882949,965.788159863187,978.2200888893497,943.6590485699487,991.1282126238166,835.3391703018127,970.7904914081864,895.0187075975512,468.8873828278265,921.1978271924557,701.7312784826582,866.4223223413611,912.6166548480617,965.4393880345043,951.837095751364,953.0280868197975,943.268246229811,835.9953208838402,944.0333918193288,929.7620806106892,132.2776548744655,1001.0490608093301,-11.0986496383439,996.9059797654568,78.3098796586537,881.8666577098218,151.87023803804888,752.932344784014,274.19737669573607,636.388014894746,394.4580753842667,925.6379115773657,167.74148349109691,784.4639620929755,296.674799618332,705.7078064543495,405.8286468567708,7,1,baseline,person0,19.371073122051108,20.93715326062435,11.139964350253264,8.93489611201605,13.586039522318565,-39.33890265261086,-40.60829123833493,2.144155370347094,18.48339822446754,-3.27131686230941,-3.45484612256401,-102.20620658694902,-104.59481066761975,-82.83513346489794,-83.65765740699543,-26.581584667169324,82.75630307068604,-19.8617448459648,63.56138102648103,-136.58259958192482,-137.8519881676489,-134.43844421157775,-119.37041360703074,-175.93004338830835,76.14572008273969,0.19170172365821597,-970.8795275048589,197.31738047203848,0.9907276142131121,-8.065610192629803,13.457102095896554,0.015689093810632822,170.5057389107127,104.6703361904495,0.20007020337798892,-153.06337703184712,45.41527295942164,0.15965883754547433,17.154709209988308,-23.76783893332737,0.02931201486830699,59.09680530284341,256.3604186198408,0.2630838205438377,135.0863826960766,100.6800512696081,0.16847790215206795,142.23426713907725,64.30349837044952,0.15609460801471906,42.0985785320875,166.59356327309072,0.17183045608519934,29.81489990240689,-44.493505707655935,0.05355931577557497,160.71839037535864,84.87050613951011,0.18175093897205263,13.266209683759506,-6.855369831646435,0.01493279662026248,24.07692846961085,-33.03152852036291,0.04087518025553289,4.030423486477306,-7.087877081002406,0.00815366880586568,9.805653785061917,28.331349883016664,0.029980264047309645,39.76169701001894,-0.8085218623544314,0.039769916478645695,97.87004022930019,101.48059584936557,0.14098530458323344,81.44160507725024,93.77507573960196,0.12420346157626558,19.826536501549413,115.26076952771983,0.11695356575055511,128.20166697297816,45.81673678015288,0.13614272211114412,-170.350061139236,64.55456343236692,0.18217144394796056,101.42529477051262,102.73822376559087,40.11872165884934,20.061695768051088,123.89954350389159,165.59143653558397,19.371073122051087
