Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Head_vel_X,Head_vel_Y,Head_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
26,0.8753333333333333,1030.0463756877805,592.2613742491784,1028.5199743607654,590.1140677968731,1067.1119062349064,819.3667934786125,1093.677075859807,1037.3560065588954,1182.9370162180066,1064.1822338999505,1165.3097695072856,1072.7391646479832,1079.566946501341,1060.5064873875,1034.722258527113,588.0417885510639,1011.2908332180135,808.678564190931,1000.3088470243011,1022.6455820841134,1068.0134944106048,1048.8787466300791,1057.9462503120963,1039.2653553167775,982.6846605370484,1050.2511730746805,1101.9318363507557,286.8517247217959,1165.476856404423,165.8712461449936,1161.322564460615,242.9343137074638,1054.2541501052922,323.3888451634525,1009.0041972518278,482.3604416107729,983.1234804956139,630.5123585443549,1099.695572018055,330.5724751292099,1093.5202369045173,474.54703093581617,1121.272771577621,578.9075339823128,9,1,baseline,person0,2.6019001953065204,-3.211918349921429,3.7398285535174622,-9.07102551713513,7.1154445336305265,-3.277804553729515,10.737300391213186,6.531498917138613,20.48358654305003,-2.129526950115408,0.8073514179636614,-83.05988935550668,-92.92849826774834,-80.45798916020014,-96.1404166176698,4.002529734057718,76.74413884869972,5.156527122756555,62.28952183097759,-106.5336657050298,-92.51856076008691,-100.00216678789118,-72.03497421698705,-920.4645215424497,-251.08589594823167,0.95409593991511,46.32954394421143,77.22649255471369,0.09005752491814255,-186.09264268202676,-36.04059650007874,0.18955051109522755,-36.811641455786834,59.52395668838872,0.06998713000624172,22.886671103333214,91.95947649529309,0.09476468240584417,9.840352526454886,138.52555851861655,0.13887463015518553,-55.375290308899444,-51.36237902516903,0.07552825137602495,234.54170928555513,175.5255798422699,0.29294887365128225,112.2650880510588,90.85406630784018,0.1444226829822151,-15.54097392335318,28.04354574410896,0.032061851605736616,194.25007570894894,109.10097240967791,0.22279163829387696,-194.77705353117986,84.18091177175938,0.21218983597008798,-150.00734997528153,389.36287879775034,0.4172596990272104,-79.98956304119415,-22.492153363753914,0.08309167923721242,-44.39155869516052,21.474972811385737,0.04931313152331373,-76.64277672439887,1.0943931301287224,0.07665058982388413,-12.178268106447014,-1.098650126933291,0.01222772448879656,-62.74236051773117,-25.186818931861144,0.06760902048723462,-86.7897238244575,54.34640112902148,0.10240111072250199,-58.243823184271086,0.2160555269346126,0.058244223912001375,-1876.6650761623644,-262.87804739745724,1.8949872495325641,-51.91274414208828,71.18332604180725,0.08810220718424797,27.517339836764595,-83.17073823572271,-49.854615502593106,-32.362996141706624,-54.93288588590608,157.20212800889988,2.6019001953065413
27,0.909,1028.2170660943866,593.61911820475,1020.9116619775989,591.8954819142192,1065.5412572255616,819.1261397507905,1090.2894956019745,1037.3890649318025,1181.050418149977,1064.3125913936763,1162.6641907017183,1072.1256559541764,1076.3782590428523,1059.899595436657,1041.5822063978792,591.4845597095924,1009.4508602483263,810.8012626646336,998.7842029672724,1024.506988108893,1067.657741311569,1051.4609800924518,1058.499720894245,1041.2472358551656,982.6231400340828,1051.1594697080584,1103.2424496009053,289.0999810136943,1168.2738041738826,167.9447854248928,1161.310410510343,245.0302804186256,1048.2356283825925,320.8375353582249,979.5233957191524,468.9636338684481,923.3196705904099,610.2330963772723,1107.2742437922268,336.8513229873488,1094.296898873431,479.22321693742856,1116.43471810705,590.2450109933019,9,1,baseline,person0,4.6110266196938445,-5.515939519871262,2.581431393532766,-8.983031225146366,5.4804959035701595,-11.61504169867848,8.602372871202139,3.33921979534461,18.22352934511864,-2.5153569020517916,-0.2922647939285192,-83.53500056036862,-92.85821849482674,-78.92397394067476,-98.37415801469804,3.5965988632918524,76.14534608173183,-4.508922068017571,61.77826484847933,-115.46969561694664,-95.2522810470657,-112.13047582160203,-77.02875170193239,-875.6673722576835,-397.924982445291,0.9618407552660481,38.929106440083274,66.77988985836814,0.07729831186849498,-178.7679719613795,-75.78147936319614,0.1941669910506394,-10.56692373373313,76.70000383285024,0.07742448233700872,-0.3610084239269994,62.256436965201885,0.0622574836520422,23.069167393472398,138.89661390927904,0.14079934602011254,-94.7134888659963,-18.026493589398058,0.0964136890918391,225.1090625991592,186.50043142986868,0.2923294391398159,83.07765651860186,61.590275640570184,0.10341788561996519,16.439720261846386,58.86773876400625,0.06112016908905805,203.76082784454226,102.26052946124669,0.22798177745071577,-225.98947672771752,52.9132906142442,0.23210140007181138,-143.704558531811,336.75674290066513,0.36613672860270025,-78.58154868021552,-18.22303050911373,0.08066683726239161,-45.286457139465625,55.2892878647431,0.0714686543376541,-46.6529408716271,-7.148130529369752,0.047197379821727836,-1.8273416722453981,26.979107922111922,0.0270409216163223,-100.62119577720874,0.9819318685284433,0.10062598685145802,-54.65266246595594,63.05044971393882,0.08344023444207019,-56.03756637711669,3.872004764129601,0.05617117825329286,-1776.3507892634768,-602.3543217945329,1.875700630564891,-54.33592851665011,40.329028383316086,0.0676670056830419,59.67702250655407,-68.43627237474738,-34.407836435188926,2.6136918412504095,-48.56283059585239,155.0693200224066,4.61102661969386
28,0.9426666666666664,1026.1355670382698,594.0085838068806,1013.0613455892347,592.4393797777184,1064.7893397221965,818.635400571057,1084.9790072292421,1038.174977269464,1178.523184832165,1064.9365366504667,1159.3961536882268,1072.1850867482706,1071.0466791092822,1060.3788122452697,1047.2253401153596,594.2296146660454,1008.5635855863551,813.1382075101949,997.642721888391,1027.4024116636908,1069.2249069317702,1054.3982586127092,1060.8096930070362,1044.1683626287459,982.989436179138,1052.983248895752,1103.7383438215832,290.7615067457208,1169.8303969016579,169.5059992920148,1160.5569607066777,246.2759236865583,1042.429755694275,317.3112033459413,952.5017161818397,452.26479668944006,869.6757343471264,581.3975407056838,1113.8754958484353,342.9013474339021,1095.8195108292325,483.3582586951057,1112.4160171963579,598.1513057831604,9,1,baseline,person0,7.5544941226086175,-7.100128730326096,1.9091078381750397,-7.81714742317717,4.34426118438863,-19.71591821353423,7.031763333830724,0.6905704852232992,16.11035299762693,-2.5409324663476585,-1.0490854348747838,-84.7271783031887,-92.92276639680206,-77.17268418058005,-100.02289512712818,1.2013835458132485,75.6328436884832,-13.618594821382809,61.40376658285857,-124.083074525051,-97.3353929776856,-123.39250403982771,-81.2250399801388,-802.6241446726613,-496.00506472301373,0.9435181725024708,14.729531307263331,49.35224946613546,0.051503433088477886,-172.45166400943052,-104.7425350183251,0.20176861763338363,46.5494738673629,87.24589664131231,0.09888730959063884,-22.379697138570684,36.999304988100135,0.04324117729221304,45.22609769707793,122.82302250526118,0.1308850441044871,-158.36376040307147,14.234162632061603,0.15900217606950354,196.07679374877335,179.7036964322771,0.26596903496125823,46.23542755768607,46.372689122435744,0.06548389922636028,68.61303305320658,86.76614178951311,0.11061695921421051,167.6178331924844,81.53628583523653,0.18639716712425894,-233.1777145058658,16.155382084134082,0.23373669569082092,-119.36735378293187,234.84043930273265,0.2634361347291599,-97.07040634133043,1.7652711117091109,0.09708645615825534,-33.905378580637596,86.00267984547904,0.0924447707406986,-22.334183268274312,-14.576411279210392,0.026669973904028407,10.880083516492178,54.171659040404634,0.05525346016780938,-157.7372783979868,23.343930821634128,0.15945528559006517,-26.35469292983929,69.41420333350271,0.07424891557356902,-75.06633617263145,18.533027429419064,0.07732029443866673,-1593.3842448500195,-856.5016536115453,1.8089965269108668,-61.82670463713541,11.568285211800118,0.06289965523776052,87.42972780935038,-47.055125063015254,-19.970006594784113,34.63021193967936,-33.74954611430312,152.80552786906327,7.554494122608645
29,0.9763333333333332,1024.160086020578,593.789304401737,1006.0930301257931,591.955111215268,1064.3688040838422,817.848304076955,1077.2787360799473,1039.3301845702965,1174.1110827399016,1066.1138547892206,1154.2095102990877,1073.1353641580847,1062.7753293478902,1061.607378703905,1051.1477781110623,596.0584167862705,1008.7604271287149,815.1511089290094,997.3718146777536,1030.436407018256,1073.5131250144884,1056.7275624461383,1065.231964928486,1047.0266287520537,983.85453450072,1055.0087786514318,1103.0694999736609,291.6783883844441,1170.0147539396155,170.7815659356323,1159.0149610640192,246.90914004473441,1036.5751714247674,313.32338827473933,928.5417243524856,433.86149841177814,823.9009263367893,547.1341433669056,1119.061510346254,348.08466744607693,1098.350273619858,486.44334572376056,1109.6033782754039,602.7948346291962,9,1,baseline,person0,11.028994695413909,-7.907876984402314,1.768748896167843,-5.818503907314859,3.704775477114894,-27.481549030611628,6.1668312705901664,-1.501590942943357,13.868789773180252,-2.4279769270133604,-1.3274780791785454,-86.61325984852266,-93.03367155841995,-75.58426515310872,-100.94154854282228,-2.0448226510570815,75.35367598006283,-20.56124892378588,61.01343867514876,-132.12787305054874,-98.47949274934656,-133.62946399349215,-84.61070297642365,-711.682925624376,-546.6326221087701,0.8973849843733628,-19.866648948187624,27.23410808088936,0.033710241520821055,-173.89854265863733,-118.44995260996,0.21040697329722624,127.37281433816338,69.18724257710208,0.14495071013226188,-45.801969583914044,18.808406678498567,0.04951339798023942,75.17117199877629,91.63624837588787,0.11852386728451374,-245.68365627897606,36.49207302876576,0.24837900546653058,154.04003458867206,153.96000036162766,0.2177889206719012,5.4759516225031195,37.888118127252355,0.03828179125114998,131.35461152820287,84.8989937616195,0.15640291912704377,116.50805927830072,54.3208550561934,0.12854914690822342,-206.97966723094046,-14.384214726253651,0.2074788863482784,-83.54373032537151,137.92659938720183,0.1612553927631447,-154.05871452888718,28.22606167765056,0.15662310838482196,-8.04674883081335,90.11867389797176,0.09047721012429137,-12.491157574877278,-23.379103785208596,0.02650682009144003,25.695989749960102,60.16425016871078,0.06542186857307937,-228.7209252265788,34.31308814353345,0.23128045670667496,5.846778485937088,59.789151053899054,0.06007434895535345,-131.0525373939685,34.969845705564026,0.13563796543028972,-1359.6477626832764,-1017.7246734290551,1.6983537763010141,-58.677653990836994,-6.513249657729091,0.059038034342043404,103.20298731104805,-23.992522398303457,-4.169077485362269,59.365648986009134,-18.99462496852678,150.93794113317153,11.028994695413942
30,1.01,1022.6132420123075,593.2205622442967,1000.6569088669124,590.7400960368416,1063.5825089748473,816.709818916876,1067.1999494162649,1040.463414123043,1167.0243011487464,1067.6017640909856,1146.0679455669765,1074.838774180519,1051.4957021603122,1063.1837698059453,1053.5604106783437,596.8494118883591,1010.5169211054576,816.0465110735685,998.4126228261975,1032.3306883199773,1080.8005831496023,1057.1242540772676,1071.7349591644372,1048.3349915841213,985.4285990986248,1056.139265884463,1101.2703897067547,291.8003992379664,1168.871613416326,171.7548445158012,1156.5612224531342,247.0729079535626,1030.4743493175654,309.3455637372308,908.0558176365532,415.1211746003496,786.6091371217232,510.3641261560348,1122.685388283419,351.9633876399393,1101.765296901314,488.3212803403334,1108.232425608328,605.1586354467147,9,1,baseline,person0,14.528483401619928,-7.88370448326072,2.2990339743257464,-3.2911352056029988,3.536806219473183,-34.75420036689105,5.975247644015462,-3.477317082089505,11.4124488639469,-2.2842173953367766,-0.9971964898444512,-88.99661174888845,-93.20751927468896,-74.4681283472685,-101.09122375794972,-4.967987325684423,75.37197002257712,-24.91191375024999,60.59897935957361,-139.38223034431388,-98.65278233340732,-142.85954742640342,-87.24033346997888,-608.4922786910588,-556.6432815275774,0.8246906062860344,-53.438918818994466,3.6240847580885185,0.05356166572164173,-181.21253783768475,-118.15320408441029,0.21632883188559643,216.45915252813415,11.782919736514394,0.21677961599448226,-72.8833250757964,4.864393331530326,0.07304547485360095,101.4363350927532,55.780236135825994,0.11576167250181651,-335.03843131419364,46.82349808040563,0.3382945320722187,107.63993872766969,115.20951070878274,0.15766923532209323,-33.954669008600774,28.909264757492135,0.044594451855611034,193.1582446322174,38.862262338641045,0.19702888849982608,71.66235348360269,23.49490402242954,0.0754155383315136,-161.4689482835846,-36.08955975523525,0.16545294673451305,-40.72136634878486,70.21190547084359,0.08116613423810835,-241.8286554092438,50.59633730002658,0.24706494677558133,30.91509351813796,56.2657812392466,0.06419954163152547,-23.35530026717067,-33.81639089343465,0.041097668347818375,46.75439399717106,33.57882870388752,0.05756310532943584,-299.36990090145724,33.66028374494951,0.30125629000493725,52.173088418100086,26.596103303734804,0.058560941471477584,-210.49846310361443,44.1953257950001,0.21508795826617055,-1107.6769073781966,-1092.1787290357609,1.5555714407564494,-45.94586163180135,-16.893331409117554,0.04895310865702926,103.94520909522775,0.7179950834136818,15.751041925482195,75.07035747658949,-4.989185870545842,149.84009836984563,14.528483401619951
31,1.0436666666666663,1021.6122633521709,592.422402128561,996.7176876295872,589.1263453103345,1061.728903041181,815.3330409981562,1055.374032727008,1041.4047474356446,1157.4203803531805,1069.1173084822362,1134.8446765747594,1076.936339535037,1038.3014911790106,1064.7947631474185,1054.962393587941,596.699044616467,1014.3310766728024,815.514306700941,1001.0497972959145,1032.3779607298936,1090.4993249684358,1055.038913569309,1079.658890809694,1047.3570453515333,987.927204902874,1055.7537623336345,1098.6686357501496,291.23916238864837,1166.5146235068655,172.2916540392393,1153.156238956076,246.72762382336768,1024.0192202840565,305.7279996086008,891.1052846516224,397.1361902046958,757.6784889317361,473.79019866651873,1124.9422176439828,354.57586951692787,1105.5232860970664,489.3529470711022,1108.4001021736472,606.4035183742237,9,1,baseline,person0,17.554379935509083,-6.978237884386527,3.5079802460974254,-0.6212756066794922,3.863920864239517,-41.36778937978443,6.2265949024812794,-5.340643013989709,9.09840086039405,-2.148144967922504,-0.0991023823095848,-91.52855431279384,-93.50713920237936,-73.97417437728473,-100.48537708676592,-6.99117503329452,75.6507020489946,-27.030601245310045,60.29024332437169,-145.7170873307898,-98.12270304852495,-151.05773034477951,-89.02430218894297,-503.4811777702297,-534.2074572966526,0.7340782681705355,-77.27982049321874,-16.67040146489203,0.07905740281886818,-191.73650594581005,-107.45239986029863,0.21979287055781668,288.0814401633732,-61.940807167088145,0.2946651994367736,-101.13812367499058,-10.255964263215313,0.10165679939613503,111.62344145798767,30.64356626046037,0.1157532757034721,-391.90725687035166,47.851287370497865,0.3948177347722082,67.03453546229234,77.59847159372146,0.10254341391979752,-70.0096012711026,15.944837329844662,0.07180238232547703,235.36430629476035,-29.047907898655787,0.23715003190154235,41.643056720717595,-4.46635461065662,0.04188188745213182,-117.0065714056989,-47.93318989625273,0.12644417126047028,4.980492039182145,36.97672061908012,0.03731063077319736,-333.36442551139766,62.303921421323956,0.33913657841792694,78.33191494208691,1.4041309876131902,0.07834449873682717,-55.057601990093424,-40.89439362534159,0.06858345986375956,74.21601398760113,-11.450600519650393,0.07509416078809605,-351.2648521561501,27.960395423803615,0.35237590733836704,113.29174952509338,-15.8080506721031,0.11438931320935657,-285.26497412572735,45.016170037149365,0.2887950155867747,-859.3261838610138,-1086.3542818668254,1.3851379411450395,-29.732039409998286,-23.707726209972932,0.038026970028188264,89.87811486799569,26.89504749131298,35.909295201139386,79.30276036406543,9.71627657721795,149.62487642627934,17.554379935509118
32,1.0773333333333333,1021.2104645459277,591.477764629194,993.7915103353952,587.4397352076272,1058.3854674061897,813.8724865386434,1042.8811398571654,1042.1181109127176,1146.0778296321369,1070.3552362066803,1121.2203809796304,1078.8826645114568,1024.9900057818256,1066.1584809664816,1055.8456687009616,595.9494620700965,1020.2322425550916,813.9951105082785,1005.2316335342953,1030.9366360263532,1100.9866556548156,1051.344395682473,1087.6693152502787,1044.8382246248525,991.1565823738136,1054.2258041861262,1095.708192549061,290.2596676393604,1163.0858033598022,172.2675477233466,1148.9607324745193,245.790463077051,1017.2147615674825,302.6838719445064,877.4130657834273,380.6712582215035,736.4857866408852,439.7892676295335,1126.2788703190656,356.3110997370944,1109.0772043571878,490.0683479813427,1110.0868655674108,607.4156903250923,9,1,baseline,person0,19.74626446231854,-5.272927708028163,5.119656585737367,1.801176878243008,4.658658834289954,-47.23139136156923,6.614879821421301,-6.948224487128488,7.417285623353382,-2.027218907549639,1.0753227624191457,-93.82522977926206,-93.95576950333302,-74.07896531694351,-99.2286972113612,-8.060762142256474,76.11264395434887,-27.59713151077403,60.27831866791436,-151.11874740722035,-97.27247622423236,-158.0669718943488,-89.85519060187147,-406.69957034242043,-489.05738563937166,0.6360673446775321,-87.93395646797656,-29.09390344419748,0.09262200558038183,-202.11263514576336,-90.41963358696155,0.22141641182072488,311.5048718726631,-109.73815505453211,0.3302692051572123,-124.6190044026781,-27.83645781138675,0.1276901117620304,105.56192851846352,21.24953198734055,0.10767944725999577,-395.3906553619262,40.50646987316049,0.3974601168030809,39.7025547054315,51.541491688114256,0.06506011232370977,-101.84614298207914,-0.7160291849315835,0.10184865997213602,237.93339922528762,-74.81645722814369,0.24941893420322112,26.235894446154845,-22.264828110013926,0.03440995100488004,-86.91615725322963,-50.097329783382015,0.10032029128293575,50.10188298307718,30.064513392138387,0.058430074824152224,-404.68204738006943,57.81163296296979,0.40879058743759,124.21295757566489,-42.8116248576324,0.1313837663208228,-99.309969356176,-43.38280572810153,0.10837221897869775,95.92210309721662,-45.384895470549154,0.1061170985254767,-371.07602583690795,21.189014170487052,0.3716804962228052,175.28215491947884,-45.12463938601769,0.18099742239306704,-336.9074471597086,36.770130429031994,0.3389080560320747,-629.4862066589324,-1009.9286446629181,1.190045693107845,-11.934618007225074,-28.058539585158712,0.030491256953925325,65.10548099433973,50.652777515594515,47.87157444475033,71.9540342056182,23.60607831832962,150.19160927129238,19.74626446231855
33,1.111,1021.3249484929668,590.4493745848039,991.3321507020523,585.8776454123235,1053.5991906140096,812.340348849147,1030.897727349805,1042.5294532242406,1134.1119179531145,1070.8873323814626,1106.4496595900885,1080.0356185041244,1013.1124657754505,1067.0274489357657,1056.446902100429,594.9690733505795,1027.5037664972474,812.1564125406296,1010.3242070029013,1028.9115401642882,1110.2351778043571,1047.591535014136,1094.3509565134325,1042.241717295318,994.3646013702762,1052.4406242333612,1092.7953433244554,289.15124402183613,1158.8244494177577,171.67482980758749,1144.2816821449965,244.3092007977724,1010.3165176349224,300.2700925766828,866.7045536999202,366.1948077393732,721.9165599903328,410.1653930389631,1127.113651865703,357.4912535936869,1112.125032159168,490.7052050267103,1113.217388845132,608.4372814977908,9,1,baseline,person0,20.974992391885884,-3.0137149612003493,6.735453595877891,3.776451940814314,5.79699447433625,-52.28591006553074,6.947019529415179,-8.109519236128408,6.69212560214041,-1.8420249089461505,2.144796517818435,-95.60600246329392,-94.52851486420454,-74.63101007140804,-97.54222982540487,-8.430162937663413,76.66077570025887,-27.266819523561793,60.68483673984241,-155.62513436527186,-96.39220477033092,-163.73465360140025,-89.70007916897136,-318.07461634179754,-429.99357867713707,0.5348513244487227,-86.52027399818454,-32.92347378784981,0.0925727440393778,-204.89833463049465,-71.69641686604767,0.21707994777450138,274.70857869925277,-111.47110896050538,0.29646350760902834,-138.98169295612462,-43.997889483522194,0.14577971483013244,90.52953867267595,18.916545902007563,0.09248477215817905,-352.7982180111405,25.81092978071731,0.3537411295396413,24.795491484279413,35.054074948291436,0.04293721658919458,-126.57486956567529,-17.60548264630987,0.1277933903798519,198.4645919748598,-77.1239800851808,0.2129232316397789,17.85841780596182,-29.120457015356386,0.03416027083199887,-73.05028613889377,-46.39870679119893,0.08654007335835753,92.98583993231361,30.34429225836824,0.09781177076701514,-438.7342986992614,34.24615819804661,0.4400688403039442,151.2645584734462,-60.151362239551254,0.16278560449081586,-142.16663739148552,-45.509040282072654,0.14927298997004596,95.28769296423256,-53.02514711182674,0.10904774484911058,-355.94294576317793,12.218088461081154,0.3561525829250876,215.98585966799692,-54.61479111828092,0.22278390198893885,-355.4231191788789,15.80483687471626,0.3557743477479509,-432.74930645205006,-879.9170670466444,0.9805743251353766,3.40051327838782,-30.546238942281573,0.030734934587134735,36.49686919506958,67.10532911369731,47.99397059823328,58.67153651201887,33.811949704345345,151.29178577166692,20.974992391885877
34,1.1446666666666665,1021.576609416653,589.3976226784296,988.9972622069452,584.514291050692,1047.8553569167896,810.6823009549177,1020.4193208274675,1042.4806276511372,1122.8852717850139,1070.3044367977943,1092.2320014324155,1079.9051685071063,1003.4627702780281,1067.288889047834,1056.6359279804185,594.0044165072305,1034.7048588618259,810.3653851276936,1015.0791140847175,1026.9120856606787,1116.7184483841106,1044.8621181441288,1098.81024045231,1040.5017529583497,996.6468293146859,1050.9810904288709,1090.186594793529,288.13253608898134,1154.1054737944708,170.623188053229,1139.4717365624529,242.51749235125112,1003.8539326575635,298.4492249072,858.8914468089062,354.0819546286379,712.534439186314,386.1066065407117,1127.6045023875718,358.21592498200675,1114.509595705706,491.1677774466466,1117.6163822675157,609.0178938145684,9,1,baseline,person0,21.329370554059313,-0.5799627825154031,8.044738247277706,5.340828390267957,7.073358992484626,-56.415097608709225,7.207706722182219,-8.794131262957505,7.030870318026604,-1.4416200509507608,2.837951631017077,-96.75570861661332,-95.17224176770424,-75.42633806255404,-95.75220455021964,-8.437765614959329,77.17443645729576,-26.54471864126026,61.48615185102082,-159.2406611514135,-95.61785682052974,-168.03479241437094,-88.58698650226079,-232.07248191130796,-359.7877161604558,0.4281411421020305,-77.48758012653062,-30.258651470934822,0.08318600280518958,-191.9579696245246,-54.085178301469746,0.199431864591072,192.57239345802589,-81.07178821803488,0.208942005271852,-142.8696707686177,-53.21906276795951,0.15245986838323464,70.82862019419964,13.739774849593203,0.07214897678783601,-286.6246187353183,7.765547883206996,0.28672979579927327,14.57971847135095,21.52489272237296,0.025997869093706827,-140.16759277090304,-31.23688379282641,0.14360604782625366,132.45397838250096,-51.68210901885807,0.1421798044097303,5.614630098697437,-28.65317356481891,0.02919808943203025,-69.35312361704624,-40.495674107869405,0.08031036904965673,130.66317096189604,17.245910399335923,0.13179637958350598,-422.30667795069024,-3.874752386674953,0.422324453409705,141.23486381632495,-59.38973773097549,0.1532136668348157,-170.60892169960414,-49.2489473533457,0.17757495031370354,67.78894884385241,-43.352489242291895,0.08046601710571659,-311.2397976931962,-1.4502645476282348,0.31124317652819283,213.89383261124186,-53.19883404760808,0.22041027102463012,-333.4647376663542,-17.313730207966326,0.33391390585090147,-278.67685556491585,-714.6174207401433,0.7670324946525043,7.4750769411750495,-31.2401556348803,0.03212201891799502,10.526084024953384,72.28966867381061,38.88964311088579,46.46662721149456,37.91181737074401,152.60077451984978,21.32937055405928
35,1.1783333333333332,1021.5204022155142,588.428909991955,986.7188731530174,583.4141207795523,1041.846596658225,809.0407135062429,1012.0885056803688,1041.856024736452,1113.7269715444909,1068.589529834007,1080.362724881248,1078.4798053233694,996.1867273430227,1067.040985415993,1056.232787626414,593.2042745911184,1040.2052136590303,808.7563286885427,1018.1891029180397,1025.050434170102,1119.8710868207984,1043.4661249648311,1100.869792592288,1039.711814732166,997.5139933495096,1049.919059341307,1087.9561768907163,287.3397378163809,1149.3393043725937,169.2399386301287,1134.8734441887214,240.7443929324348,998.4133774254032,297.2024003593509,853.7507496383695,344.7870920555724,706.9108767367807,368.3386086964804,1127.7358004329176,358.5022770780535,1116.2284339737155,491.34423847764356,1123.0311526688688,608.4855253047235,9,1,baseline,person0,21.019334081791804,1.5690687978261073,8.862482804103355,6.597336885091879,8.20459020709833,-59.48606348992838,7.488053406464216,-9.111025334188334,8.333876906157315,-0.7534594794049518,3.0431584307386834,-97.3069715661932,-95.80539232073592,-76.28763748440143,-94.2363235229098,-8.334491733082773,77.5590862699919,-25.755996028372163,62.55622403873882,-161.9269772199365,-94.95286032355315,-171.03800255412477,-86.61898341483328,-152.693975362475,-276.0850269227371,0.31549705577536624,-66.25003671721038,-23.548463542586855,0.0703107210903733,-161.60065046020839,-37.03439251036861,0.16578997695208988,93.64272584221118,-41.46514393953638,0.10241249076692742,-136.58294179400616,-52.66631937078154,0.1463852492062299,51.05460202007922,5.2414167622871,0.051322946496714913,-216.12008717838077,-7.3634742130929265,0.21624549205585256,3.89994194096554,8.505507803367781,0.009356987236074029,-141.56938876862407,-41.086616527731834,0.1474109965166056,61.17481603895018,-23.46351166882522,0.0655201838919313,-11.974465960531816,-23.766591567689602,0.026612754644818517,-67.67492239389323,-32.67832488533855,0.07515163363714196,160.83476439662238,-15.812926034995165,0.161610241223461,-352.5527688465566,-42.337520309015915,0.35508579308005256,92.37590594026145,-55.29657892802098,0.1076615977933956,-178.4780274821153,-48.76002322796154,0.18501877245052203,25.757347569023302,-31.54547784842824,0.04072539903398305,-247.44995486431608,-18.552561822334006,0.248144469437712,163.3768751644851,-47.79375561834287,0.17022410644388072,-272.0287200155374,-50.93783060754641,0.27675672909668286,-167.03650840197963,-527.76231220489,0.5535650398308913,-1.6695208259033762,-28.773644152707003,0.028822038401451328,-9.209004126757671,63.83262119826256,24.289442281949896,37.322034499720395,33.600927166743595,153.84672375439334,21.01933408179177
