Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,949.900398361471,505.7063623444621,951.4834201658155,505.7007850198701,962.4461055153924,617.6461764678053,951.46758054114,724.7811400975307,984.5802304635343,757.8450414442807,976.703668836116,759.4261468133125,943.5897572151332,740.5325641562557,946.7456603316444,504.1336986363707,956.1444629565133,614.4982961674973,946.7154812589772,715.323498479944,979.8083808658866,735.770999481643,976.6471750408597,734.1881646277569,934.1200888075468,726.3468435405947,967.1879966987592,363.8962252505406,990.8058546344383,294.5586644909428,1001.8445210054372,333.9586313114558,964.0458599816401,373.3424848499751,898.0116325970971,387.4898008162912,830.3651758844708,393.684252830757,962.472655498669,376.5201786541449,918.5067659329385,400.2192178189551,940.6288867496571,409.5958081039186,7,4,baseline,person0,11.42746474433572,10.195223457548185,-6.313531956925324,-17.054121552772404,11.801243610874655,12.52563712726364,-70.82417954065427,-54.65413358958302,-6.779088140912796,128.48401902549776,-22.9067272955385,-11.6588053475621,-95.85268662020032,-95.34483884980176,-84.42523600536052,-85.1496295217495,-18.441047085978347,83.04767543461419,63.49281872394031,71.19034447791739,-167.77517751325718,-151.60497135160836,-174.55404274730026,-23.10246575680313,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.47291143997472,11.427450614839799
1,0.0335456475583864,947.2591932359385,499.3054207381908,948.9954449233078,498.66658312818316,964.2021248695623,609.9013253944474,951.677452368506,717.5928723098759,985.7001013692081,751.1907588009283,977.6857905608725,752.4710022211982,943.24200907849,732.7199221201854,945.383008441816,497.1424949206657,958.3532291510772,607.3516763987806,946.9190987283628,709.1071923766063,981.1544939360364,731.0623257970648,977.2806668621167,729.3212934721874,934.2589307954372,720.4046474041543,966.8146847371826,359.1125765441153,992.3746965401192,290.3552631510059,1002.5550752680357,328.84341655472986,962.4449043790296,367.4905422376946,897.0400742951963,382.98203357775316,830.028565490838,389.815448892189,963.7222828235916,370.8699612203009,920.1006789532128,394.4526458061806,938.3690440260934,403.40627853805836,7,4,baseline,person0,14.339766376342034,12.9965159269726,-6.385471524749909,-16.94883234312202,14.59138440918874,15.693950943095492,-68.55363744460224,-53.48491013627016,-7.490196594545179,121.40967915259928,-23.55489248022535,-12.752025091325995,-96.60607354204387,-96.3653896265812,-82.26656308783868,-83.36912962174543,-0.9175085591012228,82.03773985351276,31.41140389599685,69.62063066357146,-166.51423024520713,-151.44517487802162,-174.004017060853,-30.030684614658337,-10.034398443102942,-115.329535130729,0.11576524014394389,18.884471380514064,-145.0820452071667,0.14630592298610406,29.27717293419799,-207.33374068897447,0.20939062272007752,-78.7346591218885,-190.8128795287206,0.20641875288132622,37.25154873661735,-168.43369692028563,0.1725038786274419,-40.620825323366375,-208.4086677276617,0.21233045997682562,46.76737579592919,-125.30392601963824,0.13374700488150243,-28.96227596172868,-134.3771119842663,0.1374628009830855,40.12780101522379,-140.3661585719222,0.14598937936218306,47.5147488955199,-171.90224164663152,0.17834806431733766,4.138897233947444,-177.13761900401528,0.17718596597000805,6.256305739834013,-214.2831726573046,0.21437448412903642,6.069862536747214,-185.3088718146832,0.18540825549161963,-47.7246891664246,-174.44715002431127,0.1808575519784463,-74.16685691272828,-209.69044879649124,0.22242033850524331,33.38349345394627,-198.36500791259493,0.20115450280655792,65.84359985061054,-213.04163994086102,0.22298457343497732,-10.36641597208461,-232.8958480372838,0.23312644340166963,21.18171251163803,-152.48519939353915,0.15394934549718967,-67.36619764547551,-184.5106598430484,0.19642400103074567,-11.128476829278291,-142.6011734636904,0.14303474287655185,52.34715922873604,-230.87499085769363,0.2367350554583304,86.81608029588445,83.50688310752534,-2.144527623125291,3.138684667425983,83.17445038012242,94.44783590232933,164.30430294135144,14.339510454205197
2,0.0670912951167728,944.728102562053,494.2269185066661,946.4082283704987,493.0994573364716,966.3032578056689,603.4039645474991,951.6535740052876,711.4294173137692,986.6792985538956,745.0627663100367,978.4304475827846,746.2057970096121,942.571270581116,726.160972951092,944.0458727957324,491.6157375786161,960.6112346977355,601.4192728511681,946.892410173979,703.8593297770597,982.2542059866236,726.9359838017776,977.6965202114848,725.0895509958712,934.189134243546,715.3447283276695,966.4881526010744,355.64885111228637,994.0722531230169,287.4335736910754,1003.4177728224016,325.11309511865187,960.8414553695408,363.2769545152294,896.1065951083527,380.50130572725385,829.5866536746892,388.4024183572719,964.5235004989956,366.6937844236895,921.0181236680104,390.1839939994232,933.0856520855756,399.42366135184034,7,4,baseline,person0,17.820410432688284,16.02320063223565,-5.943864154528111,-15.65156385189788,17.41104528668778,19.09468206937818,-66.01558808221222,-52.44769613307556,-8.234109970198487,110.80108696702302,-23.330257281522513,-13.510995857142689,-97.67853462246686,-97.5649616047046,-79.85879856826428,-81.54243535095468,17.0659408824172,81.04520070643855,3.442660483200306,68.0099732510639,-164.9689843990064,-151.40057221376463,-173.20249974354527,-40.63094724584368,-13.17344717760127,-42.122619110503216,0.04413450748869394,12.396640984324579,-126.14877888259363,0.12675642437866308,22.198320083581194,-186.76656042133354,0.18808113543401625,-75.45213337975017,-151.3907943701343,0.16915140274788115,23.88440032375144,-124.49235893696071,0.12676281794167515,-39.86018286742946,-164.75333595603576,0.1695066249055396,50.604376616761144,-87.09593263463674,0.10072985860343586,-27.827132721727132,-73.95081123956938,0.07901311156069628,32.78255543206242,-123.00677720128196,0.12730028742348568,27.34914308035883,-127.24905069510974,0.13015489437603395,-2.0806440468835468,-150.83682816609883,0.15085117769132284,-0.7118170301174412,-183.7333736181145,0.18373475246827428,-0.7955891844795061,-156.43944837889168,0.15644147139183515,-47.799017941091186,-125.60758337222266,0.13439498173943334,-77.12525293500322,-165.9567245503899,0.18300256573005255,29.1899920245427,-182.67623184872667,0.18499367912672748,67.31143116937199,-176.8457006914829,0.18922270111995193,-19.9947995103256,-195.5231049774042,0.1965428110805967,25.71712329787151,-111.20135420207171,0.11413637284885365,-157.49858253062732,-118.72232244991825,0.19723284043753767,-9.733964310568016,-103.25409356907778,0.10371189854578539,62.635038791528515,-193.68714929826893,0.20356291383183284,103.758439907537,90.22585418853777,13.164371605978934,38.67173793459309,84.05444767734487,101.37622534678144,160.9039992747028,17.81973605420258
3,0.1006369426751592,942.2910588143184,491.72673636676376,943.6485412433457,490.3299393933691,968.9835195330834,599.2871422508777,951.1646088094458,707.2519936216612,987.181918690842,740.1154154131356,978.6049131386526,741.3293721604273,941.2853233445504,721.8677713217074,942.546270084374,488.8741510929394,962.917382966451,597.8068171794453,946.3841317151266,700.4370337386301,982.7606062265908,724.0507043305382,977.5314948307639,722.1714473088944,933.6703785928488,712.0452367405437,966.2818727418036,354.7890193458188,995.9793373315595,287.0381024557515,1004.5127397399347,324.0771936687477,959.380293175658,362.2235674986501,895.4306636436794,381.9270200338385,829.3681124777715,391.77622288301814,964.424496509135,365.2433393804656,920.6978581353712,388.7282111995707,922.5038734570146,399.7726952556855,7,4,baseline,person0,22.320650801400948,19.58239361112368,-4.606508336676048,-12.545677277023009,20.444797094313287,22.96239914102864,-62.91192661255199,-51.539080511070686,-8.932459238925524,93.88598702584288,-21.875873220010785,-13.718765988905831,-99.32972375870736,-99.10906861514545,-77.01032023766105,-79.5279222843764,34.06945727547091,80.02785939219979,-17.743352458130495,66.3695219050852,-162.88422170326152,-151.51072986573496,-171.81602719802248,-57.72351077707216,-6.514740743558255,100.5735399763584,0.1007843181766486,-4.919427488579924,-86.98904028899074,0.08712803163858948,5.200840304671923,-145.3668420231679,0.14545984841069837,-72.64858260651785,-74.53074606924035,0.1040800108780434,-2.9513214698958263,-43.23795033914259,0.04333855844336345,-44.703346648722096,-81.72704017428596,0.09315416414334447,56.850421659715245,-11.789047584655728,0.05805990084249798,-20.14960252285817,42.50072394945438,0.047035284819557516,15.095855254717694,-86.01054626289603,0.0873252478628785,-9.547156067915298,-43.39706953990783,0.04443482681002288,-15.464171612554127,-98.35826186938081,0.09956650180471449,-14.576114382374158,-124.52952904955015,0.1253796902045575,-15.151845197434687,-102.01907810761611,0.10313811473366624,-43.55742995688644,-31.401600304357924,0.05369646362772617,-82.26662258791933,-82.5596804557766,0.11654998081931675,14.983169905176222,-147.48115648357486,0.1482403011941762,68.74657180790985,-107.68776084692827,0.12776049847885426,-38.33424990015205,-127.98088401519992,0.13359873273620285,32.64110241506841,-30.88035334840928,0.04493370438538978,-315.4441603830533,10.404744855131156,0.3156157110082923,-6.149228716237053,-25.63169379786295,0.02635899733965616,79.89894136786367,-122.72299377903244,0.14644034291749577,134.1527350420041,106.09999323140906,39.866746215716574,92.58687194721928,90.43652540453253,115.2971354903397,157.03817962986085,22.31940352104631
4,0.1341825902335456,939.7902408018005,492.7415571899198,940.6605613115636,491.291603543904,972.3180170539863,598.2990534865542,950.0331272316129,705.6316545438426,986.7806408836692,736.9310436951004,977.8614581549768,738.3493659287436,939.1838263023579,720.2751198739426,940.5188023296004,489.8296403071427,965.2511773785706,597.1945935754173,945.193562123116,699.2794397745256,982.2886414948205,722.9010022777946,976.3135432974426,721.0219233142557,932.469993124459,711.0427827931961,966.2976946431579,357.4831280141524,998.0798595399444,290.10303769924275,1005.838150134416,326.6833511474779,958.375420504572,365.41049585763403,895.3595500099276,388.5561594276364,830.0162104898305,401.63329072641903,963.1558930518939,367.2601850928396,918.8631171292044,390.8581378876637,906.3922132222935,406.00679321258184,7,4,baseline,person0,28.113110330798456,24.050910978218862,-2.239424766564458,-7.748133464047791,24.04040466812837,27.51917535647441,-59.02030611568497,-50.69338814612519,-9.383442506819296,70.86736052291255,-19.46436061863836,-13.37487348656212,-101.71530445886924,-101.13187579463565,-73.60401398207397,-77.08278467042,47.9495017993955,78.88160758997672,-32.191633189609924,64.78758572706728,-160.1425249346366,-151.8150792839694,-169.52559779372478,-81.14497533115343,19.319883777202033,293.8404401418878,0.29447489226068657,-36.30728937938728,-34.26745578954744,0.04992472121471643,-22.162487171600922,-88.83436298246676,0.09155719460606052,-74.5497015124038,30.25193719661288,0.08045394769516478,-37.817229643070405,60.12242598279408,0.07102710020783105,-60.43907041128847,28.483254423402123,0.06681449704015545,62.61683292084312,91.36610757495978,0.1107638631433371,-2.1199064238664977,197.61548446068406,0.19762685470825267,-14.069328396445488,-34.272763724191016,0.0370481893595524,-54.6938616395282,63.493384183026485,0.08380231700888259,-35.783642760229185,-29.883279063338463,0.04662059048069925,-33.72960906071608,-48.30251301598686,0.058913659630414415,-35.49103024284712,-34.50802260083761,0.04950168534018421,-29.955381524144613,95.0027377899641,0.09961347835431578,-89.07205999172972,28.667330057084428,0.09357161793926679,-11.962142226480498,-94.92652399965715,0.09567725855867752,69.57070684229835,-18.25046313273063,0.07192470128611017,-62.64589284004002,-47.47714125932023,0.07860398737903328,39.510651632955465,77.68988433429799,0.087159679441456,-480.2906310476957,185.8392492214035,0.5149905987718306,0.4716528821471956,80.3117204294379,0.08031310537376468,99.40179318641167,-29.455051139008773,0.10367408801757447,172.67395179406506,133.2070683482172,70.56306085585818,143.0153883488183,107.18551691562693,135.83807578955432,152.4856215720507,28.111290476795276
5,0.167728237791932,937.0070539263212,497.9284796264273,937.3766359812082,496.5961133961646,976.150306874241,600.8276660884695,948.1711363448444,706.7867405919284,985.2004303321892,735.9990052636543,976.0051701471632,737.6537765949416,936.2307652398484,721.3826915382234,937.6779266383776,495.0623476733318,967.6102041787095,599.8525381293252,943.3279575543204,700.5179685566541,980.6666873366224,723.8355956213531,973.7873657405361,721.9397287960901,930.4821596172148,712.506573741026,966.627678514188,364.2915178537504,1000.17611711823,297.2518832511857,1007.2871871586852,333.4907322923914,958.1719368786537,373.43516605542186,896.3298188019425,401.0037029622663,832.4210506872219,418.9155611171268,960.8843401722827,373.1266782461675,915.750545618318,396.9433052881072,887.9365646772585,418.9086786577524,7,4,baseline,person0,35.21794761103512,29.68817884739417,0.957612413682126,-1.8903860786196336,28.543540089979818,32.90427918504104,-54.23916014556238,-49.87132595311837,-9.228493929519326,46.69652243973515,-16.719504142841426,-12.703232539114856,-104.82770712264228,-103.65867745406253,-69.6117768906394,-73.97251598570064,57.481399999180795,77.49582378357739,-41.657649142055966,63.443262904311744,-156.75355683571863,-152.38582585708997,-165.98261094721437,-105.996212298092,71.68859069438592,515.1866679761627,0.5201505136939961,-75.30567274069496,27.359897591395857,0.08012183437203817,-55.3361804860913,-20.735606089923174,0.059093639511420604,-82.96715306017057,154.6228144047483,0.17547581947765628,-67.7152788795499,174.8809034947758,0.18753316880190637,-84.68686395987021,155.98766895411762,0.1774937119818529,62.48970375775359,213.10799082057787,0.22208101861103596,28.923835508795133,371.06284840573954,0.37218842771843497,-48.35065876653507,27.86034587443373,0.05580309198781902,-92.7861507359173,181.39961048157403,0.20375251765623695,-59.25756847544377,43.635793444802445,0.07359036547795758,-55.50618402961547,34.43326130686106,0.06531910861115693,-55.61390834827352,36.92069977104549,0.06675361318575831,-6.065872646047822,239.21643437709363,0.23929332896478417,-97.89422978464444,158.1281101528321,0.185977900422698,-47.10627656627253,-27.784183620952312,0.05468968962629931,70.32288752313087,79.23366360067185,0.105939992246438,-88.03112407860861,33.016851511157945,0.0940191006671157,43.19597711587418,202.9288936236881,0.20747536795082266,-550.1652192855407,384.6068382705911,0.6712705777523753,9.83686096551468,202.95896293991595,0.20319720586489629,114.24104464176781,75.37826174063909,0.13686817973467275,211.79609867034623,168.04766875832723,95.30408303140136,174.6201910466242,134.23903694253366,160.5306267882838,147.1076006742168,35.215930232002876
6,0.2012738853503184,933.7876386153783,507.68923910276,933.7430532308538,506.5914618148665,980.0672088546183,607.0300671964401,945.6409603674088,710.8670882232947,982.5128723336602,737.80458908032,973.1661346581924,739.6868113471662,932.6615131885128,725.1772502418607,934.0347284741476,504.8873534816285,969.9674233833629,605.8354903296964,941.0656356519348,704.2918940306025,978.163606471884,727.2151736435393,970.2623987698856,725.2700935661446,927.8558411501382,716.5029440669717,967.3001237614463,375.39608489444896,1001.8878868475908,308.7918810160246,1008.6338940640758,344.65688065960995,958.9354432255816,386.4105523104675,898.8228637300747,419.22837789727953,837.6655663089101,443.72177533920757,958.2227491097213,383.0667280576978,912.1305777020472,407.1305456611363,872.7315671262269,438.3532088199347,7,4,baseline,person0,43.294212326813806,36.39286432658765,4.5166557129901195,4.217280740568696,34.06180075604929,39.05779298100161,-48.53103314014771,-49.12350247224237,-8.07012249577949,28.687966308820524,-14.215520333646968,-12.006464264606649,-108.4311296102546,-106.52577383498082,-65.13809453396297,-70.13408675891537,61.865388380515874,75.82538546222357,-47.520818727486805,62.57631750227484,-152.72467714222896,-153.3187105489031,-160.79724615181237,-125.00267665834455,156.33967454526405,739.4763859873452,0.7558223463683938,-105.07971159343951,99.27859536048362,0.1445613547436211,-84.63200729780039,60.605023309986656,0.10409392638218122,-95.97117794013123,290.96947552865214,0.3063881568935641,-79.34236648521535,296.3141431158715,0.30675280362201646,-108.60419844002023,292.88466681694615,0.3123720537680553,51.02807231196205,344.00879412905954,0.34777279163557995,74.31798488293104,543.2798667336224,0.5483394719288062,-74.6171574235303,100.7456486360551,0.12536907872784012,-107.9117018078206,303.68292504409686,0.3222859822430981,-78.29088594892953,119.13230528610244,0.14255514366535288,-75.4248661627971,121.63567939073057,0.14312284561355135,-67.44010227997647,112.50119609049021,0.1311666364489256,22.760220848293738,386.79790671686663,0.38746696413192827,-108.31756173524869,297.9626015954797,0.3170400702274335,-80.11644413336252,53.82468212971906,0.09651808652754931,70.2690028728915,178.35256242878557,0.19169603357833018,-106.39985545437214,113.11627527931503,0.15529398241328304,40.145503318919815,332.864296263288,0.3352764548303137,-453.26290167948497,579.6439054675876,0.7358222035142893,20.04567794042452,331.02854912462186,0.3316349341363835,116.76334384542814,184.8943621426663,0.21867693892614537,240.75447348935197,199.86752282912212,106.09553126418135,182.07032100238632,164.50004896953928,183.4370251833816,140.96347999618655,43.29303507629163
7,0.2348195329087049,930.1386274915104,522.0851347131196,929.8104899333513,521.313102790509,983.41796927033,617.0338221974871,942.6893771699988,718.3058094646477,979.1683470475074,742.9786318952653,969.8185173338576,745.1064588011104,928.9966192568444,732.0667614007709,929.922116798518,519.3254403483955,972.1596248448564,615.2886292517544,938.83710032291,711.1199332237752,975.4900096960464,733.6083810947091,966.6891471741063,731.5782928064197,925.0260747578756,723.4480277161082,968.2084575368386,390.6320866039622,1002.7589955172244,324.6295898395299,1009.5710711638146,359.908373699664,960.5022788166528,403.97664009378207,903.2954109469556,442.6724234344308,846.9836522183459,475.2255328077043,955.909652257714,397.185410533501,908.9325884160841,421.335165668964,865.7116242945116,463.2104053961988,7,4,baseline,person0,51.51458686047729,43.541981954637265,7.957364091491484,9.84703344966952,40.2677053710753,45.574299778082874,-41.76214651046552,-48.65278280360363,-5.723276292829835,21.659025628443153,-12.182190558643018,-11.392040568541724,-112.02801396178904,-109.3620034629568,-60.51179967389406,-65.81839408090183,60.71771444645833,73.94402334540696,-50.514256665090144,62.404817263324915,-147.84605385378086,-154.74077078260777,-153.57474712079636,-133.36808760570537,277.7733204648272,939.1309979532858,0.9793492987074581,-106.51908238050804,188.04821785883135,0.21612137134274334,-99.7928961874471,161.56037663339913,0.18989570144530493,-108.77748350264564,429.1434704100855,0.44271509925998714,-68.95370995541101,420.87971177868843,0.42649073366666107,-122.59747463427439,430.4011971042577,0.447521319330688,25.967859708697173,472.12410480195985,0.4728377100791587,133.3271986804382,698.8699650631793,0.7114740824340564,-79.70025831769246,190.58232338613666,0.20657626476235086,-95.3324654233318,423.44152048650784,0.43404032097907264,-84.35569435162608,207.03382270527072,0.22355958246852767,-87.98706873291688,221.74922181501705,0.23856747816870738,-66.43292025130826,203.54471265723495,0.2141116132857651,46.70756730345422,523.6473003760223,0.5257262519929006,-117.23020969137406,438.853980982761,0.45424193849610706,-99.70072213784623,154.23887125564326,0.18365691765088218,65.34980306097907,281.7992678664123,0.2892774172488318,-109.25095201365771,205.3771997371337,0.23262752349573138,27.937367973227367,454.6489380927486,0.45550648012749,-209.265384413793,740.9961764190093,0.7699787883970857,27.07754482340134,454.1871395683996,0.45499357268316243,99.88659213925018,298.2132028793151,0.3144971314030264,245.05040540224624,213.11610144375706,102.56795229583157,167.8236408852204,184.99880213147128,194.2578924952701,134.45582301930102,51.51621428789498
8,0.2683651804670913,926.2761726178305,540.718564712013,925.8354877393708,540.3640650102061,985.374006847617,631.0670852463962,939.6456266284866,729.8961757416571,975.7931451205956,752.2989734628317,966.5422520395074,754.7198313576685,925.796595624024,742.9232695238479,925.8968271755352,538.0201235550402,973.814511714862,628.6368042147077,937.010704783612,722.0164378969328,973.4627481595194,743.8205299156776,964.2416264036584,741.6755786219031,922.522186163961,734.2942267113474,969.0485375480637,409.5098042742483,1002.3780013930317,344.1958826505205,1009.7593085187349,378.5834096436551,962.3681444432628,425.3210629752303,910.0827477639674,470.3118158954395,861.5943018151594,511.57133287961176,954.3939531554948,415.3351964137966,906.8937482565827,439.3431901574047,869.2013902644045,491.5937644797353,7,4,baseline,person0,58.55563425321843,50.0011802692461,11.001154486586682,14.469234677089638,46.30728415034746,51.58406858109555,-33.63045411742336,-48.45720141398811,-2.2930733411443787,25.686109321477613,-10.471554528189394,-10.634208673274074,-114.94148785658967,-111.66381830336582,-56.37849566594099,-61.655280096689424,55.225779257464694,72.06930770540815,-51.514880952016384,63.032742177570256,-141.5923836174591,-156.42664060503537,-143.89452906997695,-130.63237138469268,435.54531393032545,1083.4729008777479,1.1677385184291507,-72.96090397980957,301.001368297009,0.3097178025658561,-97.66588314170568,286.57585279359705,0.30276119984936434,-115.14026870273527,555.4649069290373,0.5672729010860841,-45.18318209779899,541.047414532864,0.5429307734114724,-119.99439319144824,557.2908728056708,0.5700629538129014,-11.357483069291417,583.2736654415551,0.5833842312055549,202.33136967167835,823.9337879199435,0.8484131481945125,-60.43292301925401,304.4254490301384,0.310365900513978,-60.77808323576624,536.8214894971878,0.5402511332591474,-74.64123593251735,323.32656498466224,0.3318303508214924,-90.73458892735678,345.51028585262145,0.35722559154934097,-54.44508221578144,324.8261836112142,0.3293574297581724,55.621690514765056,636.2799479216529,0.6387064619861784,-118.4953185673902,567.911595283374,0.5801419831211098,-100.61519668199325,277.84056191922775,0.29549753916225496,49.33238707421727,397.91078528803723,0.4009572015352547,-95.39310956065724,323.63388139045776,0.3373999622636381,5.611379377685632,556.7051854189757,0.5567334649999913,104.03036530503586,846.1115271104873,0.8524828638833393,25.04289147386043,562.7471533357447,0.5633040963821013,58.30972777861933,418.33334785039045,0.4223775731230678,209.89451404943534,192.5495193785292,90.7357769677113,137.78840367815667,180.04060791374613,179.15196874803615,128.44780337134915,58.562992190648686
9,0.3019108280254777,922.6005562013642,562.6551754264873,922.289229067898,562.7699174730842,985.1120888656712,649.3570457606793,936.7533798965668,746.3849652600185,972.9167613331282,766.3601165858853,963.760185047253,769.1164545667726,923.3271943101267,758.5836932635644,922.5384474454739,560.1246242181986,974.371706014129,646.3973735359087,935.676484162092,738.0389825206489,972.465863708798,758.5375306252923,963.528823927542,756.3149392701292,920.6214066678888,750.0462609868266,969.3366974519773,431.1648477326095,1000.4399480469007,366.3999980657249,1008.8264435357617,399.69087945222867,963.8307073592806,449.1628422840574,919.3775058543836,500.4587194494571,882.440896759095,549.667528152937,953.5951947087916,436.927904254976,906.6525749021916,461.0811098515843,883.1235972800292,521.4021304921539,7,4,baseline,person0,62.862725262164886,54.39322159827679,13.558104804950418,17.79193453624386,50.922677986454936,55.81912554858001,-23.733457767007803,-47.52460893683289,1.9723020121624095,36.99648896665938,-8.743876687006537,-9.36124864359667,-116.54067697803164,-112.96762087626918,-53.66152117965932,-58.557968741784926,46.84738175742433,70.53462991523139,-51.26591729569391,64.41705474213916,-133.2176573042052,-157.01971636474167,-131.25735202910468,-119.03009387100532,621.4396340882067,1135.6524034010267,1.2945630923853084,-21.248732041190852,436.40119400724734,0.43691819685647043,-82.9337691994813,429.1651602207638,0.43710495858654674,-109.57059064276451,653.9331421846448,0.6630492204816224,-23.81109040488609,643.6813539997149,0.6441216139155524,-100.11372486448431,658.9379628068136,0.6664998100031502,-57.77361557137539,661.9074911747641,0.6644240494815488,277.0779152269653,898.6830110090046,0.9404272036594497,-29.717251663911163,438.7156540650993,0.4397209799045573,-7.1894082226717275,648.0101377188982,0.6480500182679249,-56.66247738291021,469.570135680425,0.4729764779205215,-86.21824118571021,491.53290273090045,0.49903725269785437,-39.773285616197455,477.6340834031861,0.47928721230292526,43.59918566103583,710.7264591428834,0.7120624893336864,-105.71441989010829,667.9212981022549,0.676235461234697,-85.74536480361537,419.1644563897631,0.42784472543883334,16.610032592074383,529.4448196383357,0.5297053050749819,-73.61316574972271,466.8392140130693,0.4726073951093407,-27.80882322660558,629.2163468252002,0.629830565915389,415.0227534404592,888.5911640410861,0.980733471787923,8.590083211605547,645.5395866384881,0.6455967374816669,-7.8078081959776595,545.2260381156549,0.5452819403832467,128.39492817808747,130.9273079730035,76.22301265502024,99.0501033963063,137.58547448143165,126.24758428387224,124.19615109489071,62.879155798372324
