Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
26,0.8725225225225226,1031.5127531115604,711.8741260247044,1114.581942025609,718.9487653083958,1130.7167312000176,1054.843953961908,1088.845115157327,1074.8928934947182,0.0,-0.0,952.8869466897552,715.9164053148188,984.4993734336653,1058.5462227965786,1074.1879114386347,1058.3555510223698,0.0,-0.0,1104.6194699501314,222.9257439544445,1251.1785862510578,67.099150840064,1212.8014142664092,196.9929987587363,1193.68484148445,248.80429534166402,1215.4759659395656,525.043155268024,1297.2536508132325,781.1129780100346,956.9970108884836,262.7981480342095,925.3114556226743,508.88105576816065,936.9339019889684,722.4447050736718,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.47210059347587,-16.20901782097407,0.0,0.0,13.759550952628198,11.25885850213569,13.020803256668216,1.284492498207647,13.185792365654468,10.56957307940332,0.0,0.0,-127.56787782652324,-63.45410553112975,-87.2485943104514,-84.74790185995887,-1.1260665379438255,81.49254718741291,3.361513905985496,46.77746337796379,-85.48664955591889,-97.22296031437943,-72.30085719026435,-87.29455042539506,337.2078469500538,92.22202517036371,0.34959123840739215,0.0,-0.0,0.0,0.0,-0.0,0.0,-478.64714721257667,45.826674530718805,0.48083591341879034,268.07175988649914,-54.223488369143126,0.2735007406563343,265.8906692583208,107.88173298764345,0.28694305412582294,224.90629073627701,-81.61101977470693,0.23925550811092808,194.59374888417602,-62.71944607209508,0.20445159823388076,0.0,-0.0,0.0,133.71855383362956,-24.027094934232625,0.13586004905908106,0.0,-0.0,0.0,158.6169347260193,132.00541214317252,0.20636075406183005,368.2085236272021,189.32636991591957,0.41403138916906224,355.40368821533775,-23.936779451079406,0.35620885868764496,0.0,-0.0,0.0,226.76298340478098,44.25518465890011,0.23104106131125335,-103.12499893636216,76.55506082987426,0.12843458546781877,-0.0891747169240008,-0.4745616049431496,0.00048286731824041855,278.94440838912993,120.78564167964437,0.3039722918417485,0.022174466993334883,0.001316187698248719,2.2213494468352327e-05,0.0,-0.0,0.0,134.14263611431366,-62.27462146541126,0.14789312121379217,-0.006705064681346709,-2.5830143325277826,0.0,0.0,26.46560947404555,4.920154051244551,168.7411414978643,40.31928351607185
27,0.9060810810810812,1037.4545404446421,710.6316716141007,1118.7982745254367,717.9911857672962,1135.490312977969,1053.6728018347849,1088.8461850882484,1074.8929539359815,0.0,-0.0,960.0882019306492,713.9418304188928,995.6150531137142,1057.6583655327101,1074.1849410710356,1058.3183541372734,0.0,-0.0,1111.5858294742459,224.92489048148602,1262.1521231101265,70.6437386151337,1220.6614433715972,201.00376679068378,1198.1294567176028,252.7864391752137,1224.3505469263825,528.7487884880944,1309.99128320446,785.7259910239978,965.5994147797544,261.304421358207,923.113179721213,509.67434477376395,931.194811978481,716.7762784012411,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.47199648061475,-16.426307978971355,0.0,0.0,14.569622658188436,11.52624914095644,14.104489600990425,-1.0728658843792334,13.001509731288785,12.061543359271615,0.0,0.0,-127.56765761502194,-63.235139807747615,-87.15395853796883,-84.11058502073682,-1.514027053127858,81.31979232107471,2.0633960542336225,45.724098502225885,-84.57571807793487,-99.75307356330453,-71.57420834664602,-87.78476335476478,326.99666882056886,105.62395786113736,0.3436324226466416,0.0,-0.0,0.0,0.0,-0.0,0.0,-171.01717883600153,-168.91150621202615,0.2403704898439912,256.3400891090109,-44.511049942624915,0.2601758537055475,234.2183169599647,119.51550377078435,0.2629489981748226,214.58774006422658,-58.839681462493004,0.2225084409645614,177.05728697237066,-37.02347371195143,0.18088676147168972,0.0,-0.0,0.0,142.2463294906287,-34.898761371991924,0.1464648142007347,0.0,-0.0,0.0,132.4435680214646,118.66254108027263,0.17782603118183712,379.5643477654329,137.4615958523299,0.40368896991231723,331.2323340900505,-26.456954708562247,0.3322872696917439,0.0,-0.0,0.0,207.58816300045885,59.571883087679545,0.21596679067050384,-65.50567115764096,23.638947549520243,0.06964045372527353,-0.08851296738614901,-1.1084172471712643,0.0011119457447295823,264.4506012179,110.42289595377696,0.28657867407629517,0.03188250530930055,0.0018010685179500805,3.1933336696999404e-05,0.0,-0.0,0.0,125.64104898815978,-28.534584983103663,0.12884058262443215,-0.003102423512671627,-6.474955043677524,0.0,0.0,24.139049481123852,7.96788212324918,168.47375085904355,40.41369907705311
28,0.9396396396396398,1042.7515054489431,710.2727265435268,1122.604888180404,718.0781964988429,1140.4579485095771,1052.4297449549542,1088.847344887618,1074.8930142890028,0.0,-0.0,966.7224500254607,712.7982307595711,1005.9839865602409,1056.6867931356112,1074.183966032922,1058.2539413270179,0.0,-0.0,1117.838775418856,227.20128100239432,1272.3702349053924,74.3636741428549,1227.4697365278282,205.3630434391781,1201.737289044048,255.89355456900148,1232.079143380099,531.8860645059627,1322.6952427542806,787.8874161537055,973.5816807103756,259.86418595591584,922.9888353762705,508.47879524232684,937.2999201335984,701.7441207386379,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.472253294871095,-16.817963866435512,0.0,0.0,15.345119939856708,11.891664359634332,15.099242035097806,-2.8420046218288584,13.2391957316589,16.11440235529155,0.0,0.0,-127.56773492348093,-62.83530357463474,-86.94439941794677,-83.49094383772437,-1.9721053454198303,81.16393622241888,0.9286418688769386,44.70718876071039,-83.7368217424833,-101.67806839940998,-70.49762601082436,-84.52252606607709,304.4860159126238,110.84908552404079,0.32403588327198996,0.0,-0.0,0.0,0.0,-0.0,0.0,181.92402824645245,-447.9381209527403,0.48347172849721815,237.8608102815989,-42.91708178639414,0.24170155352599376,202.8779974071515,129.90059274707858,0.24090173479653176,197.69168819438272,-34.07773481468861,0.2006073168935901,157.842447108026,-10.696081297637736,0.15820443819367289,0.0,-0.0,0.0,148.02887087476682,-37.04142648623105,0.1525929680181667,0.0,-0.0,0.0,107.50856060011296,92.58786811018588,0.14188235945140373,378.56094228995624,64.40756762350239,0.38400093983561495,308.9802986750226,-28.951553309523792,0.31033371941885457,0.0,-0.0,0.0,186.32939593334837,67.83338196532124,0.19829274191896096,-3.7052945741276724,-35.62577127235318,0.035817939452613475,-0.02905482700875266,-1.9194152854688393,0.0019196351791587732,230.30180036577622,93.48661422372923,0.2485531458073589,0.034560464431406444,0.0017984390224026045,3.46072259019964e-05,0.0,-0.0,0.0,113.43197736949408,2.5928030071637207,0.1134616063582187,0.0076527201219929635,-11.67081973383125,0.0,0.0,23.108778057765935,10.888883026374762,168.10833564036565,40.62333550553416
29,0.9731981981981984,1047.312232923228,710.4678118252505,1125.7347862813608,718.6763448110748,1145.373545805776,1051.3890853327223,1088.8479643065982,1074.8930349794828,0.0,-0.0,972.6658548408944,712.2600879186605,1016.2991654154956,1055.5497767178053,1074.1884619410162,1058.1657011135417,0.0,-0.0,1123.3923554049084,229.2950516324595,1281.5316041919664,77.9970629455515,1233.3011318327017,209.9031996121579,1204.53926380525,257.6776654366002,1238.1484657441817,533.9475598561362,1334.9090087057145,787.1506720042871,980.7453061995078,258.3091962498183,925.5829276206152,505.44304529071735,955.281079077228,676.2489371097159,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.47321658220022,-17.376016175684395,0.0,0.0,16.23078691836117,12.361332135041572,15.90579921023587,-3.8310515874717153,14.020377915896733,22.83534873651041,0.0,0.0,-127.56848243406236,-62.25866022738827,-86.623267014141,-82.75381223082138,-2.3767493806634397,81.0154008508174,0.0138105835502059,43.74662754212078,-83.07879993894672,-102.8156507366543,-69.05842202304996,-77.09864990779887,272.9965075999217,108.27010928840875,0.29368266841452884,0.0,-0.0,0.0,0.0,-0.0,0.0,535.8144007363449,-759.7222504188827,0.9296639015353775,213.46642397145547,-46.33660600720121,0.21843762317748233,173.76775270897957,135.29055978543775,0.22022435707384,177.10548577533808,-16.03593431975157,0.17782998701351205,135.90355695184607,5.813279535925556,0.13602783175191202,0.0,-0.0,0.0,146.47820130955236,-31.010259883956547,0.14972474637464667,0.0,-0.0,0.0,83.49508684386586,53.164109074753746,0.09898409983819126,363.9538310360153,-21.953986734346266,0.36461537084895945,307.378484008931,-33.881563054083216,0.30924018617672655,0.0,-0.0,0.0,165.48922911458246,62.391554345566625,0.17685980607982857,77.30046687846283,-90.46127372581286,0.11898993328733641,0.13397202643297354,-2.6294399183478343,0.0026328506961215297,180.8576597082408,61.429794327315086,0.19100553056453115,0.0184578541789584,0.0006165485314237518,1.8468148607353494e-05,0.0,-0.0,0.0,93.26676220300345,17.82401682087084,0.0949546444754667,0.028704669404890786,-16.629209752114328,0.0,0.0,26.39168714469663,13.995469280591562,167.6386678649584,40.945215419921354
30,1.0067567567567568,1051.077087911351,710.8161170608769,1127.8998608472386,719.2580105981085,1149.8694760902497,1050.6429603222252,1088.8468697964156,1074.8929460645988,0.0,-0.0,977.949553039172,712.0446626383523,1026.9810515578752,1054.1353517463501,1074.2032723812729,1058.0774164909628,0.0,-0.0,1128.2989836885922,230.79358737761342,1289.4108796908433,81.3642499192184,1238.2142099816588,214.37949135032,1206.4910788570787,258.0275031954287,1242.23331744333,534.4658948571372,1346.1425338125962,783.5630459348172,987.037204415652,256.7256303156162,931.4507526086766,500.91979909129236,983.8283040591642,640.6838874264242,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.47526164303112,-17.972397155167226,0.0,0.0,17.30350700994959,12.928596380101816,16.489856938227682,-3.8747202943260897,15.328329116972508,31.957897337722702,0.0,0.0,-127.5703648917965,-61.63062033872295,-86.20956681302692,-81.83465618317912,-2.6273008533718833,80.86183680687124,-0.6627467515525529,42.84578192181392,-82.64830625490106,-103.01288348745484,-67.31997713792853,-65.711435349029,234.7918336578063,100.33765210121527,0.2553328211992722,0.0,-0.0,0.0,0.0,-0.0,0.0,850.6689860389082,-1059.7907422403746,1.3589680427246507,187.49012134013617,-47.18813924736524,0.1933371823674063,146.40313410315642,133.3874853519454,0.19805579750096247,157.44711409632555,-6.41938419173303,0.15757792431258394,112.18762514943965,10.379028497862233,0.11266670967606457,0.0,-0.0,0.0,133.9726876715628,-22.23352380273549,0.1358050463813069,0.0,-0.0,0.0,58.16146865852089,10.424695632205603,0.05908832977450145,334.74396962788245,-106.9064412647424,0.35140078597823954,318.30586894071035,-42.14796559235544,0.32108422135893727,0.0,-0.0,0.0,146.21093677554555,44.65435374821059,0.15287789029631757,174.85330836907818,-134.78666527145748,0.22077392188075987,0.4413312398623154,-2.6307632500029356,0.00266752479666908,121.72309761220487,15.445687278149434,0.12269915137361279,-0.03261493430353383,-0.0026495441913843448,3.2722378031645656e-05,0.0,-0.0,0.0,64.51631592280455,17.332859694161066,0.06680406458763266,0.060940067712571405,-17.771352677206593,0.0,0.0,31.96561883659477,16.903713074278496,167.07140361989815,41.36079807876958
31,1.0403153153153155,1054.1067860814571,711.0356407965727,1128.8871728504296,719.5472328027143,1153.4461602365402,1050.1001128196258,1088.842338751024,1074.8926497516504,0.0,-0.0,982.7450352896147,711.9761226494016,1037.6450728377408,1052.3928649965633,1074.2333888740638,1058.0467301058718,0.0,-0.0,1132.6360208179797,231.59045940946422,1295.8911170462973,84.40076025072531,1242.3270531685428,218.5442941903743,1207.3409744094113,257.3669597084487,1244.1483620383437,533.2958069061882,1355.908221718087,777.5711427940678,992.7035860564922,255.35517948624846,941.2428596887104,495.3887671012373,1020.3595792107704,597.1808363686672,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.47859054808727,-18.271813443659504,0.0,0.0,18.476898948384974,13.54691184854784,16.887970539026288,-2.8258379557095403,17.033299126338097,42.87783162874842,0.0,0.0,-127.57376628828348,-61.28858193342973,-85.75461148343858,-80.82462438360142,-2.686037529652923,80.69847666801357,-1.1960194725208353,42.027221560336265,-82.41355279296013,-102.12736128769596,-65.38025366662201,-51.24120150936126,193.1023748873532,90.48393202611157,0.21325071897192252,0.0,-0.0,0.0,0.0,-0.0,0.0,1088.5829642492015,-1296.3325281640307,1.692776090813468,168.85056701564045,-40.837595183842936,0.1737188048597581,122.55720637426047,124.10553429423491,0.1744203327502863,142.89893417426785,-2.042399670743363,0.14291352904661192,90.2809387602022,6.541512661001775,0.0905176186790032,0.0,-0.0,0.0,106.58038664114018,-16.176126923091758,0.10780095499951245,0.0,-0.0,0.0,25.32574666011266,-19.68330927645167,0.03207531929637889,291.00439127771153,-178.5506707713229,0.3414145541358786,317.7735200174717,-51.92376623525835,0.32198771331271053,0.0,-0.0,0.0,129.2378849294017,23.74571692226545,0.13140125559969978,291.79164721711174,-164.81732909962645,0.3351225408074037,0.897431060347578,-0.9144130859319912,0.001281223555746711,57.06575840175302,-34.86705035042559,0.06687459893043367,-0.13501907072817643,-0.008829728126823429,0.00013530747783878735,0.0,-0.0,0.0,29.420572444077987,8.618433479528798,0.030656931982478347,0.09919690234435562,-8.922203496011463,0.0,0.0,34.9655047426381,18.42497100604251,166.45308815145216,41.8191548048449
32,1.073873873873874,1056.6552376963234,710.9978764109653,1128.6069850866018,719.4823707311374,1155.6522420152048,1049.5843341703408,1088.8324444425357,1074.892044703027,0.0,-0.0,987.4897122415758,711.9651502455587,1047.5632081731699,1050.3131897154062,1074.280898679982,1058.1756314545382,0.0,-0.0,1136.4795643196692,231.92422922932852,1300.9841634917123,87.1479094697484,1245.9133408969417,222.2844999164271,1206.5614920442154,256.49743687174845,1243.7687619289586,530.6643136352209,1363.810994862083,769.7752323631188,998.4326358401769,254.3310600132188,956.0111726257146,489.15845488597995,1061.4896909094723,549.2854925514174,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.48285364384854,-17.65613268862988,0.0,0.0,19.545033675817496,14.140637802379825,17.188419863552397,-0.5411658433474715,18.954274417841784,54.79265969566212,0.0,0.0,-127.57862400235514,-61.86294177454663,-85.31981978651096,-79.91542391307328,-2.5934091264384813,80.5395424111092,-1.7867014740707996,41.33569499138488,-82.27203772533841,-100.00162343223823,-63.317763307496584,-35.03445219211668,151.76594776941621,81.86135927827227,0.1724360317486909,0.0,-0.0,0.0,0.0,-0.0,0.0,1225.6221204176916,-1427.21695670194,1.8812490062601244,170.71799355409186,-30.51738563927318,0.17342417406287702,106.8665604972516,111.45311022600305,0.15440938291296394,141.38500447454322,-0.3269629064612713,0.14138538253655789,75.94043738259585,-1.1253280006476447,0.07594877479570689,0.0,-0.0,0.0,65.73827582061145,-15.369511428361173,0.0675110567937824,0.0,-0.0,0.0,-23.227528197783062,-25.910613388919376,0.03479767165154667,235.49203194189502,-232.30766653297948,0.33079200268162545,295.54712006244733,-61.97153186803225,0.3019744541170282,0.0,-0.0,0.0,114.5324372315523,9.945892618775106,0.11496347227786603,440.07590228388443,-185.65494117948046,0.4776343339368846,1.4157284448131098,3.8410871683171637,0.004093682653072135,-11.311573729330904,-78.41496726909087,0.07922662931140438,-0.294837112000372,-0.018029636832275927,0.00029538786436992235,0.0,-0.0,0.0,-8.34921927110598,-1.9328026698102492,0.008570016837639999,0.12703453140978688,18.34646008276193,0.0,0.0,31.828981139600042,17.69223647660415,165.85936219762016,42.25880421584418
33,1.1074324324324325,1059.1428157168396,710.7147096604501,1127.1023210553237,719.1839652079788,1156.2761730945624,1048.9316252970616,1088.816025038328,1074.891087231367,0.0,-0.0,992.9732416546468,712.0139628055814,1056.4367838383175,1047.87460530294,1074.3394892696615,1058.6068752147107,0.0,-0.0,1139.859272786499,232.24275919180528,1304.834207293558,89.74466267481971,1249.37008708345,225.7066329840126,1203.4443926559688,256.2038112211035,1240.985599718585,527.0675789561309,1369.6120542163092,760.8400398565109,1005.2935080702534,253.55482948522163,976.741022827928,482.187472734521,1103.7000742441392,501.28363340911943,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.48659328605577,-15.226085440977426,0.0,0.0,20.292029534379452,14.631506222955904,17.489131886584584,2.9877282385741903,20.916085900019837,66.85908722157498,0.0,0.0,-127.58383443757089,-64.28182898267967,-84.94571866807185,-79.2851953566483,-2.4813154328226323,80.42277510897225,-2.6511848252302226,40.807464302934754,-82.08809300444318,-96.58949665245356,-61.1720071044233,-18.579322321386336,114.72613745097023,77.379759936353,0.13838249116931858,0.0,-0.0,0.0,0.0,-0.0,0.0,1257.8127651404145,-1430.3909704147902,1.9047601634836708,204.44478323181278,-23.13062781414451,0.20574910773507474,103.00639643018596,101.97497194684371,0.14494555049773755,163.40181606735285,1.4545487684601341,0.1634082898944507,74.12648598048425,-8.437989075755175,0.0746051980994454,0.0,-0.0,0.0,18.59230867346981,-19.44984830442971,0.0269067006686979,0.0,-0.0,0.0,-92.88537774372311,-8.749650260830947,0.09329656895235211,172.86378209908818,-266.25674314992733,0.31745005974862783,264.42064398158243,-72.66654222382994,0.27422381975751564,0.0,-0.0,0.0,100.71077579009891,9.491765324811354,0.10115707572495788,617.7217107236759,-207.72591109045567,0.651713254459156,1.7459209273555771,12.85048520245095,0.012968546943393038,-82.93449808093033,-107.17786560509975,0.13551835981740873,-0.48927620591779275,-0.028531370269858622,0.0004901073808532025,0.0,-0.0,0.0,-44.83696844882507,-8.892084045800777,0.04571020562586127,0.11143631812145827,72.41214617165718,0.0,0.0,22.259473906141547,14.627220049381192,165.36849377704408,42.63811576949904
34,1.1409909909909912,1061.9897277309005,710.2939480605501,1124.5137036682827,718.9348928107909,1155.3315969552661,1048.1560440414887,1088.7945310556856,1074.8899018609181,0.0,-0.0,1000.0939548037215,712.2258552557585,1064.5864493308047,1045.1241758700985,1074.3866259469592,1059.488659255109,0.0,-0.0,1142.7799745833431,233.0215899073622,1307.6939597226851,92.3590213901883,1253.057012614925,228.9923537943537,1197.3989888516148,256.9673959603992,1235.7094801980306,523.1071896333275,1373.1822850386743,751.460960644339,1014.3823561435279,252.83287816200112,1003.2487412428861,474.4259910226083,1143.6433357987623,457.7656900387437,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.486620520369094,-9.989148667335982,0.0,0.0,20.579365269677535,14.958586514970982,17.85055441494296,7.445237942359969,22.79734920912782,78.2668469423428,0.0,0.0,-127.58649361281324,-69.5879641471854,-84.65105667767834,-79.0302779229718,-2.581584984295211,80.39035680735067,-3.9328734628301776,40.45777906279022,-81.75908877770638,-92.16440525028936,-58.96173956857853,-3.3126320776434315,85.21678379412471,77.90438051165441,0.11545991834017222,0.0,-0.0,0.0,0.0,-0.0,0.0,1190.2555792115832,-1296.7762990903848,1.760209394852458,270.8354727875068,-21.51318036979211,0.27168855377003925,109.86543194461983,97.91006978466027,0.14716247789981976,212.18769383819804,6.314110595879957,0.21228161816085223,84.83415666060458,-12.538130896352548,0.08575569288793643,0.0,-0.0,0.0,-28.1471010635885,-23.111280367402788,0.03641964550218141,0.0,-0.0,0.0,-180.14491873377034,22.75380028505355,0.18157622964751974,106.38808625034787,-279.48397115464974,0.29904801458692976,242.84909252780838,-81.95910524708977,0.25630641169210644,0.0,-0.0,0.0,87.03299314085451,23.20810991323905,0.09007418198796487,789.8944279356616,-231.28173691874008,0.8230579864845219,1.404609712767608,26.275980801130203,0.026313496451565763,-157.22127967289552,-118.01428586071833,0.19658561099225488,-0.6404918317599684,-0.03532244827619733,0.0006414650901673951,0.0,-0.0,0.0,-77.13732347961306,-7.422023110832692,0.07749356812443339,0.0008115459808660274,156.05368640918056,0.0,0.0,8.562219226332084,9.74655366810025,165.041413485029,42.9354369351349
35,1.1745495495495497,1065.4256895640883,709.8215823341135,1121.0477460468103,718.9930811821081,1153.013333146036,1047.5391622593081,1088.7747932472266,1074.8889392104506,0.0,-0.0,1009.5234733139105,712.6874380313045,1072.628848752723,1042.2894697344989,1074.3752057233094,1060.8855002753794,0.0,-0.0,1145.2693278664674,234.586371250236,1309.774259165423,94.99247612071241,1257.0536122419542,232.10385259780412,1188.3381337021747,258.89909495661925,1227.897657000267,519.3376216418695,1374.3688954569911,742.2502038364873,1026.3439366462078,252.1278702642535,1033.6541898512949,466.4548292810583,1178.2421609313697,423.18325253319813,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.47763675205229,-1.3756418542508968,0.0,0.0,20.367450223941947,15.098002831118611,18.245976349136555,12.16568332796426,24.575867761782774,88.28287899009915,0.0,0.0,-127.58123430720282,-78.42010492753386,-84.43946953730303,-79.1700221444797,-3.1972173185901105,80.46252763157835,-5.630732110724698,40.31858137083812,-81.29149601928509,-87.37178904045739,-56.715628257502296,9.524728487180074,61.990131045347844,78.47341613105408,0.10000426684045526,0.0,-0.0,0.0,0.0,-0.0,0.0,1030.9985475756814,-1030.510218286058,1.457706868713715,356.4390431671039,-21.00828903355369,0.35705761398127034,119.09330432221417,92.71848783436131,0.15093022600087141,280.98699453180456,13.754547137078077,0.28132344136769416,102.38705059969152,-14.07586459985268,0.10335007544620942,0.0,-0.0,0.0,-69.08114975155357,-18.38224907974278,0.0714850497112947,0.0,-0.0,0.0,-270.0013212316419,57.5620372027984,0.27606901599739264,35.3593977001753,-274.4681894420232,0.2767364703491419,239.65270760615024,-84.47043786618815,0.2541036700566611,0.0,-0.0,0.0,74.17938642330064,46.62838363999789,0.08761727872409747,906.041555847884,-237.52992035222843,0.936659897714101,-0.3403073356065855,41.62398744967104,0.04162537856035715,-232.78184562463824,-112.32806632263801,0.2584665977185367,-0.5881601983751572,-0.028685691785067347,0.00058885931075758,0.0,-0.0,0.0,-103.28088482776815,1.7339353600532665,0.10329543892466672,-0.2677042370913057,256.6709412758245,0.0,0.0,-6.314783913194691,4.154419085204542,164.9019971688814,43.141764769899794
36,1.2081081081081082,1069.395464688628,709.2664480954805,1116.9789514139086,719.3644456000418,1149.7889458553443,1047.4005884999,1088.7722110198476,1074.889145313659,0.0,-0.0,1021.51052967638,713.3487978114076,1080.992104542989,1039.7282981656697,1074.2221297363187,1062.663138156494,0.0,-0.0,1147.3226168466485,236.9837314900149,1311.0789544270792,97.36448275871611,1261.000696351639,234.707607690587,1176.8571555238677,261.7493036149761,1217.5378536335904,516.1617970866849,1372.8863178614392,733.6720697944082,1040.8312352924731,251.75688383668282,1064.6383744141476,459.95987678474546,1205.1642440585242,400.627016388058,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,baseline,person0,47.45269618402579,10.026438959556234,0.0,0.0,19.671698092373983,15.082496725307813,18.522875428431977,16.314769226389743,26.35147623407177,96.40486834696988,0.0,0.0,-127.56023036959218,-90.26891893437303,-84.28397358991839,-79.69477222285224,-4.616857374880948,80.63352968477379,-7.489344237766937,40.453400057698694,-80.84359488679424,-83.05170108883648,-54.492118652722446,19.224735508491428,38.8781675285412,70.68261391098292,0.08066934869990207,0.0,-0.0,0.0,0.0,-0.0,0.0,802.2419401648771,-672.1455602981366,1.0466001073896383,431.70205362025877,-11.054897573246627,0.43184357568488124,117.61780836912807,77.58840679165101,0.1409039024087823,357.19818959305303,19.707633715822936,0.3577414394157207,118.29397015406478,-16.542255164633183,0.11944500651238044,0.0,-0.0,0.0,-96.08241322598565,-4.129312025317533,0.09617110454357636,0.0,-0.0,0.0,-342.1177390045772,84.93239223560144,0.3525025653700495,-44.17882231040316,-255.61688018007501,0.2594065492113277,249.21379670322827,-76.31947493692334,0.26063802240249917,0.0,-0.0,0.0,61.18525551680905,71.43811721220379,0.09405870551672386,923.2871104635379,-193.54086633308046,0.943354204574861,-4.561458941194844,52.97122276609701,0.053167258242340094,-308.7082345506299,-94.63530889274976,0.3228879306641747,-0.07694690981817191,0.0061415989580783,7.719161980634782e-05,0.0,-0.0,0.0,-121.24461859116387,11.066161178696357,0.121748582991958,-0.743195449917223,339.7667034449917,0.0,0.0,-20.73247962524676,-0.4620611395969521,164.9175032746922,43.27625677967379
