Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,RHip_vel_X,RHip_vel_Y,RHip_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,955.763943376647,586.1989678915486,957.0701844189152,583.5766563655724,955.7999626258086,684.4445412856961,950.5458826607008,781.3826082126217,993.77672420619,797.1070043120613,985.9188393081251,799.7291681584373,941.3729871118117,795.7874621173049,955.7653555092248,582.2644223214953,957.1147318456448,683.1316629761307,949.2346780451571,774.8341165213163,983.2842087847744,791.8735030942579,981.9880113658828,789.2560643346358,937.441517551837,787.9297870165668,991.1583945611604,459.1541399236831,1005.5827146453291,394.9682274736366,1021.303640953718,431.6399917411519,995.0943031075266,470.9465683207996,1023.901910543217,529.8931248564573,1060.568684699549,583.6058115022894,980.6834101172792,469.63509151635355,1016.0342369230829,529.8874416854112,1052.70474602906,577.0558910265983,8,5,pure,person0,2.383620128868447,5.680195181604844,3.9974408570161737,1.6590614908711865,16.341476784196168,14.853466375289289,41.60818764170066,45.96063425532966,8.282079850354394,7.478612637215427,-1.4431691610073882,-4.916248921182583,-93.10222645090607,-94.91079109473566,-90.7186054712028,-89.2305950622959,-44.95279902195271,74.42792815350793,-5.222482564227778,77.33423327975383,-63.963110175495935,-59.610662583952205,-55.68103180708178,-52.132050108409565,5,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.14653362471074,2.3836209797032666
1,0.0335429769392033,958.3300984316901,587.4264318453434,959.9877528538302,585.549548515953,957.5297486620472,685.9620350563662,950.882918227544,782.860763337432,993.5139897682744,798.7318404747933,984.8694855127887,801.4960480099226,942.228657925633,797.0749204682181,958.3041726659503,584.4397983526734,958.1382458987729,685.064108989842,950.4832449695591,777.2551274238451,986.422918417942,794.1032672704496,983.1560260783372,791.9491930030105,939.690233820147,789.6969117044291,992.3814275387808,458.8913069937759,1007.0723124871137,397.3705865894243,1022.5593566001177,432.9696740798933,993.948220020076,471.9129449883348,1011.7240627430249,533.6822983978766,1036.8045193161147,591.293820228299,982.0517269212255,471.219927013743,1003.8040496482763,533.6461472289614,1029.5805336939038,584.6249591027357,8,5,pure,person0,2.5267572365620783,4.65684912792194,1.703321637637695,1.9844984771442868,14.753277870798,13.448363153864724,31.151065090349313,33.920631625919015,7.437355309876635,7.61402808477868,-2.0472099598126676,-5.436071591754051,-93.92622699459235,-94.75140416901895,-91.39945784328798,-90.09454312635468,-34.77233901909751,75.15217900284732,1.3252807799065485,76.5223396936822,-73.69568627591306,-70.92611826097968,-66.25833271195975,-63.3120815408029,5,86.98000896590281,58.81684723322341,0.1049997308480592,-31.28386002346762,52.675105572404696,0.061264562718033794,-708.4691804936392,229.19876014415854,0.7446211461951294,93.57278093881062,66.47484450271503,0.11478140217074709,-34.167602044620075,28.810104400892744,0.04469280865049617,-689.3905802418474,225.65284201984784,0.7253816769383036,25.509686137051414,38.382352086601685,0.04608632159882941,34.82143861504756,80.28889842592021,0.08751479759257436,67.03985374899273,52.68240475689584,0.08526299174703955,-364.6124581301698,112.05640901708655,0.3814431588395962,40.79294471765016,47.247908265921986,0.06242138395007148,75.68848648488053,64.85339792949456,0.09967301645567525,36.46167064530782,-7.835706722858335,0.03729412455191232,44.40863565820333,71.6203311394219,0.08427098405467624,76.5034975784691,36.59376912250768,0.08480500622209884,-7.832770430358222,48.4404281014449,0.049069617557771394,51.569246205364365,45.240283038103016,0.06860080439438854,37.43602270829118,39.64115472372707,0.054524095077737526,10.047872836511992,44.06749965841074,0.045198498588810955,-363.05208754322916,112.96473620356238,0.3802207909820779,30.513512708880356,57.611046783769474,0.0651928459982894,37.22290143373486,72.17638753164253,0.08120945331833841,4.267275023116387,-30.50850422542164,-68.393429227721,9.70209015326682,-47.34818010568296,-41.8896397887199,166.5516368461353,2.5267691513043786
2,0.0670859538784067,960.860371758831,588.3890888096098,962.6637259964131,587.1214114462013,959.0678255616706,687.1499741768714,951.2242867997384,783.8668023972032,992.9456439353739,800.2297705159712,983.6185616206507,803.1555742325869,943.0813062545028,798.0158441106283,960.7501881646112,586.1987429025638,959.1910645375108,686.5694899388294,951.5321126705638,778.9180441449396,988.632462560393,795.927514119221,983.9106732723728,794.1103016962365,941.6057104489186,790.9217748671786,993.609887723906,458.4925210950097,1008.807533811481,399.1462243399343,1023.8786139365743,433.8181857388558,993.0671418881785,472.36830428558727,999.9212060243732,535.8052595788162,1013.732869343926,596.2861442016996,983.4047203817844,472.2782873153247,992.2095136015796,535.7371598775269,1006.9577493931829,589.4240186399801,8,5,pure,person0,2.587007077988161,3.8564502099939006,-0.329572387648133,1.9040688121667957,13.260109617211029,12.098328382048784,20.698074162003213,22.180739978485324,6.876403628105405,7.294309968288327,-2.889538213476506,-6.179979239229426,-94.6426100826042,-94.75027197944772,-92.05557207575498,-90.89379084059271,-24.829244147284175,75.84609954219624,7.460012211544323,75.607759726008,-83.45473972549865,-81.97207218186934,-76.5783373416134,-74.67773791192012,5,79.7774493132506,46.86116360802579,0.0925224841518343,-37.29316853436708,49.474625513179326,0.061955782530785944,-687.8235647958711,148.83365845700695,0.7037419372029756,65.87203474682045,54.38535917899942,0.08542184881349207,-26.26714180719171,13.575399049339808,0.02956778987459047,-674.4417569652426,143.07196245409713,0.6894499764151348,25.41957830443017,28.05128608935295,0.037855377589475755,22.497919472186837,64.42805291680168,0.06824317096404006,57.10514699525211,36.516233039466144,0.06778224759287604,-345.6621058921446,62.338314585361665,0.35123831925793025,40.336117542910294,31.55236649090393,0.05121087979728324,72.92183705382675,52.438534393609004,0.0898186740530864,36.623469269046026,-11.88880460696688,0.03850483315485727,51.731285732700655,52.93620043707883,0.07401599313846234,75.43377356538954,28.699210747193522,0.08070872872141087,-16.943810143344376,44.657039352613694,0.0477634155595534,45.85391757002181,35.41543503006087,0.05793819806385781,39.33035934311408,25.29625383281926,0.04676299417309487,10.177050558544225,29.99253946942727,0.031672145205153344,-351.8726659248024,63.29078020676101,0.3575193643485736,31.38715566737546,44.87916954168483,0.054765805021375805,31.26936833620115,49.575704747627356,0.05861334231528637,1.7961983975150912,-23.86189274072964,-60.605653128833666,-2.397809387141452,-44.51507856006151,-40.24791163476266,167.90167161795122,2.5870380068492125
3,0.10062893081761,963.1852643035628,588.6697518316009,964.8770410923369,587.793318873849,960.3344348610227,687.6479459832577,951.6374014199972,784.0407340873331,991.970632818519,801.3544205606172,982.1884608101265,804.4522265199664,943.9549131823929,798.295409968773,962.9048628015277,586.9772331675271,960.2700557240328,687.1731397275204,952.266267673348,779.2587434570617,989.5461438666712,796.85812169687,984.0894495484135,795.2509659700326,942.9652910558668,791.1379437237713,994.8925038485787,457.78137805071015,1011.0039418859864,399.78770561754874,1025.3352598851422,433.7427099783761,992.6968040092293,471.8570608996684,988.918286642664,534.9202833953187,992.0145878133973,596.4185750687824,984.6560432876332,472.3117363114597,981.6310034257693,534.7761375478252,985.2235274948188,589.2387587787019,8,5,pure,person0,2.5561606208362204,3.461126883379071,-1.8789706837357731,1.2259728838510646,12.086501910162172,10.998051688158876,10.283386628131376,10.880847391859348,6.73062666604533,6.325880701176728,-4.073859010354809,-7.139713287333955,-95.16487555245348,-94.98139159299303,-92.60865815775064,-91.52020793574737,-15.440401725434512,76.39329015409047,12.278985721213983,74.51960042945211,-93.32290583136256,-92.72544386916078,-86.59227838091147,-86.3995167996401,5,65.98445629722893,20.031240186749404,0.06895795136356762,-42.634880413752576,38.65644631750195,0.05755044630402872,-647.4762681288908,3.9480952249063135,0.6474883051036675,27.239123943416303,27.743738408659556,0.03888039215456715,-11.040698016177696,-15.241443442707306,0.018820165007291396,-647.9514903449825,-5.523059614354947,0.6479750288612885,26.044406537726044,8.334557145938989,0.027345492402245562,5.329767729466148,34.00605366254329,0.0344211869311596,40.532496844642836,6.444534037173256,0.04104162910286659,-315.37183461634334,-28.650478204229977,0.3166705606314064,37.30506413061859,0.9971981972746681,0.03731838975671664,64.23623761307122,23.20874102421659,0.06830036517187957,38.23799321680585,-21.200952008181538,0.04372212816528613,65.4804157211919,19.124160588880248,0.06821596852093648,69.31085898981637,8.367266343111037,0.06981408396564956,-29.06751892123795,33.52862945601265,0.044374425623720765,37.76078973693704,14.845784477892563,0.04057430909234568,43.42625734167968,-2.2501211093001876,0.04348451300994765,12.315979616466581,5.1853385119980615,0.01336304940487876,-328.024534067205,-26.383352470518567,0.32908384378086775,32.16742474818698,17.996309325350026,0.036859332119070644,21.88699602050328,10.157098242640295,0.02412897095841787,-0.9196100038422329,-11.78557667470463,-46.191436702112846,-20.215734862912765,-34.98817976639411,-32.801998936592945,169.0019483118411,2.5562173947028413
4,0.1341719077568134,965.01811062706,587.7064687120267,966.4491714687956,586.9735597439978,961.3737762307125,687.1345827487947,952.2160342693275,783.2208274245385,990.7796804802772,801.7219292960708,980.8832197224382,804.9812498981513,944.8720334863768,797.6520741520932,964.427905012727,586.1084426978707,961.3071948687394,686.4292861986995,952.6467194403776,778.0001735904028,989.4114631324344,796.4262678681588,983.8069773856688,795.0267245270501,943.6990683764587,790.0419196231912,996.2574542066014,456.5440746202234,1013.796829177219,399.0392077133222,1027.0038073004578,432.50929499022163,993.0186386964376,470.07936424377414,979.1258157581998,530.3276685510973,972.2286374498767,590.5637895352987,985.6081736301287,470.9485558128391,972.1240537624176,529.9685422605855,964.7824172361188,582.9293813059405,8,5,pure,person0,2.523804102411657,3.5985349056397125,-2.7873399066920777,0.0673405892059392,11.554070757468956,10.442818507020055,-0.0337060700319614,-0.0049652888549574,6.962947162278394,4.986753544488204,-5.47981584553217,-8.080632311716004,-95.45524786368748,-95.41872641646668,-92.93136148794731,-91.82010923749844,-6.953059812464752,76.62582000503261,14.694379526189682,73.16980493827708,-103.4093625751913,-103.38062265959964,-96.44641022693337,-98.39379959878129,5,46.86913684817666,-24.439069058689356,0.052858150604693864,-38.91249992670615,15.771509462138656,0.04198717853416963,-589.8686452124538,-174.54579371698017,0.6151514063294224,-4.015169389432362,-12.874642268450764,0.013486215138667101,9.594696612399417,-52.997581553848114,0.05385909258092612,-609.4005995874927,-188.0983159066987,0.6377696035595706,27.341649062517945,-19.17944903476823,0.03339785979273463,-8.421201351829211,-6.6851980189157105,0.010752139543372969,21.875736370148626,-32.67521849854339,0.0393219753530236,-283.4259368386737,-143.32643450083427,0.31760467329622494,28.385385835647874,-40.639818615125186,0.04957141299286187,45.40569592138104,-25.90081587662741,0.05227360218293621,40.692582548549986,-36.887108521385436,0.05492308303017067,83.26295236987224,-22.314593769753746,0.08620127802101744,54.641731019261044,-28.717878002308076,0.06172872334445873,-35.505266583834995,10.95635417570888,0.03715730953678917,30.985364583872325,-15.304641427426319,0.034559005593587086,49.743569819094006,-36.771184334355716,0.06185905540580334,17.25049182065778,-24.44346738456499,0.029917596257635296,-291.93803824308924,-136.91733004335228,0.3224502650633485,30.91971075156548,-22.17613332797283,0.03805009070081832,11.342218304570245,-37.52111414976671,0.03919795814973468,-0.964628705532293,4.09647666364537,-27.08075745938479,-34.54172528410776,-15.87310373966646,-16.55288921270107,169.5571814929799,2.5238863757401617
5,0.1677148846960167,965.9918415287436,585.0144823030929,967.1587200228516,584.1987058741555,962.2910616301557,685.3837768237518,952.9811592848097,781.3931288229765,989.7306913047714,800.9207707262049,980.0774165855037,804.3142569157429,945.7552802927012,795.8884369978427,964.8970461281037,583.1272234976606,962.22175950349,684.0432273132936,952.720892903348,775.1484261957768,988.7665607834996,794.3678953240113,983.3148672903108,793.2627664353245,943.8963415590799,787.5642456313255,997.6924238855064,454.5935042082046,1017.1552081475326,396.9984833769161,1028.9556462016315,430.1911095061855,994.1046771885859,466.997552752064,970.8459894476896,522.10491662657,954.8241839011877,578.7605153418045,986.1563961335123,468.0650628071219,963.8031947535223,521.2893002162476,946.4775013556452,570.6594120477424,8,5,pure,person0,2.713952710767159,4.3678612366638765,-2.9945422942617306,-1.226290960706482,12.038840090191552,10.800988842732766,-10.15604871320593,-10.460629317243791,7.403370950520508,3.8996737883161208,-6.826268479139381,-8.710015195350612,-95.55065847265908,-95.96671575109704,-92.83661549348228,-91.59876424602348,-0.5112115526598858,76.36239566378497,14.195761332830005,71.50397968736156,-113.79875237264672,-114.10333827661802,-106.3953689631925,-110.20358433486692,5,21.153416267795357,-82.72533099467462,0.08538704473148782,-24.023006019861864,-19.8847282880524,0.031185048297541415,-518.8702714202957,-351.88511189354796,0.6269365921176607,-19.226151277621252,-61.36523147239849,0.0643065822961462,32.377522547173896,-91.8765050966077,0.09741455822955691,-545.7153046866189,-365.79845851003205,0.6569731394947018,26.331795413544572,-52.578432661091036,0.05880352906754535,-14.67103221786008,-52.58800060956898,0.054596126185376154,5.881206756894349,-73.86565588249672,0.07409941775661104,-248.0656092026895,-258.749903446824,0.3584523106395636,16.343883382123593,-85.96413523294473,0.08750402888071192,13.986269502169977,-88.87759740626723,0.08997134574573089,42.78003355235526,-58.15138040831035,0.07219220397059965,100.12167305247279,-60.839094279105865,0.1171569238565446,29.029352506443043,-80.25484481633771,0.0853436782863135,-31.27298979476602,-23.884539864128858,0.03935061797767222,27.346570970901823,-52.195901640346435,0.05892577612484446,58.18919724124027,-69.11090474282686,0.09034544720101867,22.81028952406325,-54.4882645590692,0.05907013020834394,-246.84232188208463,-245.14079174996937,0.3478866764507381,27.26545817350207,-71.13438052116302,0.07618074101464627,2.211296364806558,-85.01771920229149,0.08504647206070744,5.668805386598405,22.935541243657926,-6.177221179420288,-38.56639058176412,14.45218573179242,10.677953133435196,169.19901115726725,2.7140429791767957
6,0.20125786163522,965.7510540029992,580.5681230625453,966.726360755175,579.5425638408807,963.1796843110304,682.3301494624252,953.8524895450736,778.6155813922255,989.1339613829788,798.7389804583414,979.9529996659581,802.2142800284037,946.4466765827542,792.9421167919205,963.9866316092504,578.1881193237969,962.9781669297204,680.0297187244363,952.6679391022905,770.9764168798458,988.1014261108045,790.7775340234308,982.8242881135913,789.9987422957415,943.7781386867846,783.8966160418878,999.2011439180204,451.9053467444572,1020.9187237528064,394.0955046086376,1031.2348077381248,427.104695228332,995.8734826108875,462.906549052209,964.2342940780852,511.06168847122944,940.1268311148983,562.035266320991,986.5238015664793,463.88685953932816,957.185848989782,509.5042254946284,931.6339669978302,553.7296273108282,8,5,pure,person0,3.427948621523993,5.78629297438071,-2.641061175662635,-2.310334794462476,13.863870122545435,12.437955840724973,-19.881062172506653,-20.252701440632855,7.782607675322497,3.580498257738142,-7.8727518671663805,-8.879928131573392,-95.54401368259224,-96.47644375362852,-92.11601442729206,-90.6901001454716,1.5301199498503784,75.44602973198297,11.170762923806048,69.5662433413523,-124.44557483389453,-124.81722667981896,-116.66294522469674,-121.23667489156328,5,-12.88971066760855,-138.81123436700523,0.13940840515401615,-3.709179413948909,-62.60556095380017,0.06271534321252535,-438.1648299412491,-498.6214864330037,0.6637859631915259,-19.829327429723698,-107.03764627355771,0.10885889925081209,52.73251165236721,-121.96304780192706,0.132874763647211,-442.5228680423618,-504.71920746925537,0.6712435974583525,20.61225189720487,-87.83717113905651,0.09022324291437173,-14.625391705952335,-97.30871966131633,0.09840167175753262,-3.5239231303053886,-109.34120713511406,0.10939797809828214,-197.279620581511,-351.34254013827507,0.40294023031660714,10.953274470324885,-124.56268492110057,0.12504333927233247,-27.14173284331795,-147.247043183311,0.14972763735518535,44.97871596932401,-80.14069438796943,0.09190003148658349,112.19980898222447,-86.54505452930282,0.1416998362706452,-7.17847811125531,-132.55708485882863,0.1327513137195428,-17.790010793442057,-65.04462236067651,0.06743357755653932,26.492063673578556,-91.03626570954725,0.0948126105115993,67.94750330671063,-92.01372565850761,0.11438264254323972,25.97653338411996,-82.80563277926046,0.08678452112347014,-197.11116820633077,-329.2262393810902,0.38372220333032503,22.5503963944938,-119.65272480530831,0.12175916774881324,-1.5786851940306377,-124.37802773118923,0.1243880461669944,21.28600308943815,42.28699618068316,10.538155848235547,-32.31805679385062,54.408707839550225,48.80207862764276,167.56204415927505,3.427999255300179
7,0.2348008385744234,964.0890958608446,574.921847949601,964.9339012368956,573.7149010391895,964.127584554094,678.0461896186736,954.7075499898272,774.9615201623251,989.159230527326,795.2662249157718,980.4608496465188,798.7360522425795,946.8622709074233,788.904910695452,961.6514339990259,572.1171555588614,963.6231957299004,674.7469751834506,952.7563692588592,765.9462191829169,987.707960658185,786.0851958991992,982.420265063425,785.5207116486334,943.6133313115772,779.3886110525298,1000.819367206433,448.7438004395286,1025.0253801631359,390.9601904179681,1033.852181607278,423.7494779810824,998.0853090954917,458.413063982625,959.3221962697854,498.4874918067289,928.3284217243283,542.0354017985187,987.2083895967459,459.0006422469766,952.8946265357819,495.9549143454566,921.3545732663187,534.0556974318489,8,5,pure,person0,4.953029588286888,7.765302122471725,-2.094192524755496,-3.010471757590166,17.171938063172306,15.606377331349863,-28.889854416754737,-29.10126283570524,7.779905850986231,4.200406416995539,-8.566069005160227,-8.703925795100952,-95.55494755970668,-96.80165936206907,-90.60199644735314,-89.03643571553071,-1.8857103519808205,73.791626221297,6.474455579370428,67.37560532174615,-135.11506540461414,-135.32649581050637,-127.33512900370236,-131.1261353456031,5,-53.437699388705816,-173.73719727541604,0.1817696383697633,15.140277545463976,-103.6946658648833,0.10479413978359418,-351.7400799563668,-596.2459610762035,0.6922646386660212,-11.730188806216548,-139.8903303286523,0.14038127314171556,65.94007707225818,-133.96202363697353,0.1493114782634222,-306.45442562068735,-586.5290345170697,0.6617632683324388,12.38990580419718,-120.35920675096742,0.12099524129303185,-12.044937183082533,-133.5012886669087,0.1340435548151036,-4.913319873370894,-134.39489874523497,0.1344846813615589,-127.93206940987939,-403.93883863468346,0.4237135822003244,20.409280652323233,-145.67035302823055,0.14709313542145538,-69.61807875481426,-180.9906072421373,0.19391822193746805,48.24328178579894,-94.25359921568365,0.10588274270425148,122.4296942329507,-93.47155430933537,0.1540323391206432,-49.54712711298513,-168.32957680464997,0.17547012347514565,0.7533363658507584,-103.53152461285751,0.10353426536341886,28.259275996332654,-127.71555284184518,0.13080462192726622,78.03045847413212,-100.0274141836278,0.12686306017886484,25.491489509216233,-108.93670041640603,0.11187949202160456,-146.44191590993813,-374.8682380604219,0.40245674381465957,19.229921105366973,-157.4917918156353,0.15866144571072724,2.636324042706933,-149.9627688396931,0.1499859401494866,45.46647632161874,58.9992102274633,16.30352165516906,-20.872833213244228,98.62177547993839,94.45856568925439,164.39362266865015,4.9529511123535315
8,0.2683438155136268,961.0165074514802,568.8913449992368,961.7352484757132,567.6440971885744,965.2589176405952,672.6851230289994,955.4253318727627,770.5159336184931,989.7960080178132,790.8108503879722,981.410754214004,794.1729118844156,947.028293242458,783.9864521414894,958.16669706017,565.9599797693744,964.3309971544883,668.7314826780314,953.180361787028,760.5754481017751,987.675402635239,780.8668014733337,982.1204507029396,780.26593369313,943.5986499903421,774.4188567340314,1002.5511195566603,445.6694689818902,1029.541631264625,388.3009954554393,1036.7728592155547,420.7854666946691,1000.4202112413963,454.3099471047446,956.0498700046758,485.8453869172742,919.416483464221,520.7766667129283,988.6598208028158,454.2512055196335,951.0621830419665,482.2459776153047,915.7460735831609,513.7970288538178,8,5,pure,person0,7.533610597369001,10.24959149224772,-1.7133691594111649,-3.2923580397269037,21.91716517080289,20.401744737849167,-36.80234009612518,-36.880719431502065,7.158552462193795,5.723024886556269,-9.011367668566404,-8.457098173972899,-95.7258699538778,-96.9264304158028,-88.19259930247455,-86.67717886952084,-8.175393874022992,71.4056559596763,0.8993790787383552,64.86549779003126,-145.41776498606828,-145.49617473035715,-138.2591810702802,-139.77340675381177,5,-95.35983544274912,-180.98583979646227,0.20457119157520418,28.3190299181533,-136.03862192775975,0.1389549355421002,-265.68715937945126,-633.7760397391631,0.687213020253967,-0.9706360590774543,-155.57338382111746,0.15557641173362982,69.60927022478064,-122.32417192180924,0.14074321844260518,-167.20339680414168,-603.9615569825534,0.6266789754057761,4.94954086322229,-146.6315456400086,0.1467150576169148,-8.938215621968522,-156.65806779844624,0.15691284811909884,-0.437686889323385,-148.1608006202347,0.1481614471117302,-54.6297216593714,-408.6976762676528,0.41233262916625885,43.27079283096011,-141.59258243391682,0.14805681650138705,-103.88871998964385,-183.56080322408238,0.21092044619087294,51.627866941153655,-91.6535065808451,0.10519411539367819,134.64073596314432,-79.27724982039008,0.15624663234700992,-91.60154195417665,-179.7843692077333,0.20177527573963402,18.983928935149144,-132.8258531100269,0.1341756192913647,33.727867641318866,-159.82679770466098,0.16334679158207227,87.07270119674706,-88.3645864761972,0.12405625916013803,21.398872385017153,-132.5340488379908,0.13425045936882743,-97.5562267785813,-376.8927520168685,0.38931396572191285,21.101329970524283,-179.33687031781025,0.18057402687516286,12.640277246033119,-160.11611285654013,0.16061427771261458,76.9335713332604,74.06287683644679,11.353296579327862,-8.403734786201483,141.46708314623663,142.96189080626039,159.59825526215084,7.533270651403257
9,0.3018867924528301,956.7351438775686,563.2233087967727,957.2889672449828,562.0797323361145,966.7148530649599,666.5523501049422,955.9123910174966,765.4461143451648,990.8354788861052,785.8053509098758,982.5517857441051,788.9725515998106,946.9923259645128,778.485870334149,953.9774314495032,560.5421888495295,965.3623808811654,662.5130686035113,953.9320103406244,755.3332282692016,987.922453975684,775.6768733959235,981.9633013061208,774.7272351534725,943.7832508849636,769.3440906260165,1004.3116548665696,443.4265934755929,1034.4493390098392,386.86200253393923,1039.8896240717158,418.94746058818237,1002.6142939370164,451.4149779755316,954.2499884314042,474.5973790495735,913.0872506643927,500.5855614625419,990.9580964489772,450.5743056456575,951.0945847542101,469.9937616373549,913.7515289579796,495.2135623705639,8,5,pure,person0,11.32845320962864,13.33162804705445,-1.6280112368842836,-3.2033139463258578,27.94001536175697,26.754031013989884,-43.250897768161664,-43.54142347157611,5.947911464008765,8.027160836857606,-9.392269110115034,-8.40096731339461,-96.19701796816835,-97.01420845782712,-84.86931590795115,-83.68333156018409,-13.177579197431676,68.37665307805898,-5.005979002303145,61.9914954808725,-154.89182647992376,-155.1823831179369,-148.94390193234295,-147.15582230550322,5,-132.55475919115108,-165.88762716396164,0.2123428101686365,34.01700249114039,-155.0357409847873,0.15872377717652864,-188.690252844879,-601.9473252771473,0.630828498030151,7.365218087016678,-154.72473080779002,0.15489993144289124,65.41109036317603,-86.3062671646626,0.10829303991668947,-59.462361638215384,-554.0195945320049,0.557201474851782,-1.0722744737410523,-163.98609513133476,0.16398960079520353,-4.685016392662822,-165.12245021353917,0.1651889007867122,5.503414170905806,-151.29146459519217,0.15139152825338284,0.965976046266013,-365.2691888426283,0.3652704661308845,68.517342701189,-109.61757749291,0.12926963891899096,-124.89248101800385,-161.51789179787787,0.20417189127219112,52.48595892667023,-66.86572603148876,0.08500471282329132,146.31103715419206,-42.89997647222089,0.15247074333934518,-127.63815154723704,-168.9783292859591,0.21176679035833137,30.989225260956353,-149.22645319074797,0.15241019130676528,43.40507483887353,-182.83329279845626,0.18791491020484308,92.9185522743056,-54.79555704963513,0.10787219488419006,14.520450752376197,-151.14398708609946,0.15183987724683917,-53.65896940315962,-335.3312345558272,0.3395972936672853,30.748127351564502,-185.3864695966295,0.18791910612050616,22.408522504090577,-156.283678758596,0.15788201331100502,113.13374537799056,91.88321479017569,2.544733065332649,2.654627034518683,179.55622131781868,189.37753460744526,153.24596898601013,11.327702060217206
