Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,942.1748395345559,561.4261223896337,940.0966625565668,561.4239550492659,950.4769665675354,675.6202621957909,919.33688877595,789.8288600694668,952.5459006655158,810.5965333083395,940.0945314306653,814.7447245228168,908.9556110769546,808.5159255632647,946.329355940534,559.3415701268489,952.5515479836197,673.5493772986841,929.7139395626009,781.5167591196572,969.1643772640024,800.2118189063768,965.0091300253604,796.0535193636676,915.1808061036401,796.0571548491248,942.1762870238928,401.5412465051614,977.4792447562012,328.86498509468845,971.2443957573892,370.3966567056699,931.7921910478883,409.8420545762927,938.0168753742678,324.7211596141688,952.553080261367,256.1969366528135,940.0984249500144,409.8419903718895,948.4082286458316,333.0216914472026,956.7047599599327,266.58512009241497,2,4,baseline,person0,20.44535983506937,15.061859389156364,7.542565257655687,12.51975316964518,3.119011185456905,5.1942924576852905,175.8181654020461,173.8267526308689,-7.794401440081135,-0.9444676475161652,-2.726210927646946,-4.4030370903095095,-105.2515766439788,-101.94332773269248,-84.80621680890941,-86.8814683435362,18.434915432765543,89.99949073340527,-14.0356354286217,64.09139871967176,85.81765613545153,83.82624336400828,78.02325469537035,82.88177571649194,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.80570754231468,20.445359835069382
1,0.0334722222222222,942.2924783144489,560.7545845005802,940.9123706544854,560.0483725685552,950.4235673381256,674.8888256685193,919.4554329692284,789.7690300832627,952.6916066729956,810.1516034552939,941.0865369616369,814.841871805348,908.5016397671756,807.9689429027409,947.0395832462724,558.6776816646625,952.6958018432102,672.945699750082,930.1842032578982,781.0364665474821,969.4263669935281,800.5851173073415,965.5104686367172,796.2672129897263,914.9695795349924,795.7426377613508,942.3141293269608,400.5100878621174,977.6443683747568,327.8786883912779,971.8842477462856,370.0799729173832,931.6917923179419,408.46971580111205,938.2194646302931,324.5591945822685,952.2209978319024,255.3589671630866,940.2367234712716,409.2808254948946,948.3709797724756,332.8796496580515,956.3793870134276,266.1368990679892,2,4,baseline,person0,19.826328334202827,14.598138819827044,6.684042746790952,12.26018423818349,2.842962691639771,4.745818544346198,175.55127915548456,173.9301544371305,-6.989529158455897,-0.7694242217942658,-2.7931672345593883,-5.063652656257815,-105.0884006718544,-101.76303354094604,-85.26207233765157,-87.16489472111904,18.434872280669808,89.9921091180022,-13.91195391645484,64.05941241305186,85.54338827348697,83.92226355492087,78.55385911503103,83.15283933312632,7.8270790563672135,11.152483348322166,0.01362501564730204,-6.310503295698725,-9.39636112851692,0.011318747912314693,3.5415692597693744,-1.787451869998894,0.003967076632648522,19.115910041717534,-9.46109243014202,0.021329094840023755,-9.921134822178518,-25.034773137069813,0.026928958059761532,-13.56262834194457,-16.34139068784726,0.02123642948225005,24.369702510432525,-41.09624008762199,0.04777848207913737,4.309658875735889,-18.035179875250453,0.018542946711832188,29.636679763465786,2.9023254532138205,0.029778453291576364,-9.720685538742853,-13.39083558450421,0.016547090529587024,4.933153749378472,-29.466125579072038,0.029876220687306658,-1.5953296753145436,-21.85204562803422,0.021910202529931772,4.353042547113232,-13.292510132484828,0.013987129978633567,14.049371809713252,-14.348989708138447,0.0200817916006473,21.21840913409124,-19.83401214830579,0.02904494661866033,-2.999464131178239,-40.999332702493085,0.04110890496138207,-1.1128294114652133,-4.2435721240167155,0.004387059797945972,3.5145195652684857,-20.062542743506985,0.02036805020392722,6.052459101172072,-4.838789334780806,0.007748944663484771,4.118110299127399,-30.806399294260103,0.031080429049695702,14.977751044684979,6.38420791544723,0.0162816196081416,4.131740054158231,-16.765091760844214,0.017266718785706275,-18.493887162817934,-13.853892527680939,-25.648805303842728,-7.754756458606505,-8.247091931466253,-13.398390771956292,175.2541814556538,19.826328334202827
2,0.0669444444444444,942.4283510324584,560.2037557184964,941.6697663628576,558.9981213841596,950.4218791159911,674.2687014174173,919.5970721188922,789.771533163774,952.8373289382206,809.8675030018985,941.8982085863472,815.0040748616334,908.1934361313222,807.5833850921881,947.6347892809201,558.1629023582761,952.8535963693402,672.4621847008235,930.4220510196196,780.73757197812,969.5625532957016,800.906492184703,965.8288336492287,796.5682085123972,914.7030921944361,795.547116071499,942.5168949224988,399.8017185150194,977.8411017716749,327.2274817238864,972.41781590239,369.8990627618126,931.6696030675025,407.4388787191608,938.4603483353512,324.5488147173855,951.884892873218,254.77482870521428,940.426339733898,408.88783707492837,948.4383249098772,332.9040608087841,956.0548339770224,265.8862458195944,2,4,baseline,person0,19.289715023080536,14.317956348456985,6.118220414097273,12.012565942355666,2.6489906298114954,4.377176377329859,175.33894447697733,174.0114632720018,-6.205180535735066,-0.4700364950224116,-2.8928719203431497,-5.565084122549422,-104.94462783903002,-101.70103427952904,-85.65491281594947,-87.38307793107208,18.43481777656543,89.96791080672064,-14.081618535320397,64.04497007706182,85.30685528369817,83.97937407878004,79.10167474796307,83.50933758375724,4.068636413485209,9.601241149389281,0.01042773388008458,-7.961447518695723,-5.841311895987945,0.009874490936709425,4.231543060495514,0.07478082855356648,0.004232203781146047,15.940625410587637,-5.404784730739637,0.01683197066496697,-10.041309968994927,-17.45143940531376,0.020134066733046626,-9.207743477777239,-11.518739568383246,0.014746657288917619,22.627589627716844,-31.37679886991042,0.03868476857476558,4.714193311766497,-14.445262882410914,0.015195039925010478,24.249110779730056,4.845900436743683,0.0247285689972237,-9.696190299243014,-7.488395802666059,0.012251211287726655,5.87751227307063,-19.455136951115087,0.02032357016635462,-0.05043651189973419,-18.526533642878853,0.018526602296763825,4.353528255685349,-8.487648400195773,0.009539045216288504,7.105825246449109,-8.929630287994906,0.011411881944418698,17.782089001925968,-15.37929878000643,0.02351011527485826,-0.6629153658243161,-30.796792489829304,0.030803926445241568,2.0119709099229186,0.7292957895215118,0.0021400699266589077,4.0592679239359315,-16.456295564332315,0.016949552199953796,7.1965256282899075,-0.31010384712707134,0.007203203836810149,6.057727335575151,-21.16290165603995,0.022012825056666234,9.511319875864935,8.992397357800487,0.013089248107572891,5.664884194646702,-11.740732878658608,0.013035939608128494,-16.03160099618465,-8.370596655039122,-16.904235665537296,-7.397725020582289,-5.795015955035618,-11.013375944056605,175.62282362267013,19.289715023080547
3,0.1004166666666666,942.5879877457468,559.9178669799136,942.2980295480082,558.4982564332976,950.5150430281536,673.912765009652,919.766318979668,789.9636414784366,952.976469740904,809.8856197973031,942.4316534987748,815.3329089166352,908.1378879127424,807.5262238910249,948.010318406541,557.97124386688,953.0259301655249,672.2303189665113,930.3563094412473,780.7942383976015,969.545333775548,801.2065265532566,965.9334066987379,797.0327958459318,914.3869471476665,795.6709318471288,942.829024767353,399.5949867815886,978.0781318620324,327.0974477632662,972.8490974169424,369.9634210051238,931.801015821312,406.9889406678564,938.7553724678512,324.7840758678176,951.5932499183884,254.6419490639055,940.6976815813932,408.8304753712555,948.6005489788206,333.2059778832719,955.7796797645935,266.0009780201774,2,4,baseline,person0,18.915596134577736,14.307031459041635,6.052122884850406,11.824248546376436,2.604906584160179,4.161385007589756,175.2445601665785,174.1191654303497,-5.5326207929640345,-0.135088616678161,-3.0365983546656143,-5.749253300872152,-104.84131307282276,-101.78925077123613,-85.92571693824503,-87.4822193121945,18.434771398273867,89.9128980541652,-14.807117223330664,64.06890415132379,85.15745822074383,84.03206348518759,79.62483742777985,83.89697486850909,-0.5144420958768343,8.963682380025666,0.008978432629362028,-9.444997247884501,3.6990605167412065,0.010143521169646147,5.056337749318383,5.739335541785504,0.007648955738947925,12.884758940984762,1.922735899753429,0.013027429765977915,-8.712984542624959,-3.969848205074946,0.00957474774661757,-1.6595318413876723,-1.707720532675604,0.002381250795338745,18.76968851902313,-14.933724673057773,0.023985773694251415,5.148561545765264,-6.927109074887903,0.008630905290056608,15.93694344181959,9.824087950262344,0.018721615056459372,-8.22037481115243,3.427684000819948,0.008906378593194117,7.0813968903509945,-3.8848320185278546,0.00807701069275335,2.783320197383157,-10.633784796308403,0.010992008479589194,4.156903648632754,0.5412486593918395,0.004191992134452279,-1.9640637522032296,1.6929386733042113,0.002592988194012393,11.219127404441481,-5.725896838393911,0.012595821303949149,3.9260241801995406,-13.44213265307717,0.014003735077701054,4.846528200798531,9.019929196315717,0.010239529203419664,4.769229608617503,-8.541074347699134,0.009782407785031151,8.813998979254421,7.028548892577202,0.011273290448739719,9.325041008091722,-6.176217762247258,0.011184903023687366,3.124174093220056,13.87978755788033,0.01422705051711833,8.106478431392505,-1.7137106491481562,0.008285637980725184,-11.176995839087795,-0.3263867377199861,-1.974697969201003,-5.6260798798774,-1.3170337290019816,-6.4468790959699085,175.8386149924102,18.915596134577726
4,0.1338888888888889,942.7710246924121,560.0275002369544,942.7532769687112,558.6270519246441,950.6981817960334,673.9957369873163,919.957593675856,790.4890774251439,953.0954788180852,810.2904605451976,942.6803255564113,815.9181239060116,908.3391336923896,807.9416707077961,948.1436416236236,558.2514645505655,953.2021178295764,672.3796658118277,930.0866942107597,781.3268187127289,969.426179582712,801.5793388191606,965.9407748998826,797.7252445779665,914.1308483392055,796.30834028481,943.2659016168133,399.9040855423648,978.3401761985084,327.48353343020096,973.2568234494942,370.3387341122684,932.1177886346222,407.191720552884,939.0788095862887,325.2753209358678,951.4364344266461,255.01813609790807,941.0568277022924,409.2182158995926,948.7834982661444,333.8019938412259,955.6413351147336,266.5495013824322,2,4,baseline,person0,18.723567983243527,14.516172573643296,6.52883418314288,11.775330930444882,2.7222923751784864,4.119488366398144,175.31757104820258,174.32568206613678,-5.114326426278562,0.0269153768245342,-3.187358003509203,-5.535248782893826,-104.78262983486162,-101.97254671296162,-86.05906185161811,-87.45637413931834,18.43477501895117,89.82144978198374,-16.1737148513199,64.15722049322056,85.13902083018621,84.14713184984357,80.02469440390783,84.17404722666811,-3.5597933129404637,11.137959811240444,0.011693001205322049,-7.65108473410463,19.042907681762866,0.02052246161123446,5.7144307574826,15.697671436901473,0.016705436463109114,12.181026698642716,11.212673740420003,0.016556009901004257,-4.684944151640198,11.238782758582408,0.01217616276166662,6.012322047551092,12.411689131753434,0.0137912306741188,13.600752817683555,3.8478321066200905,0.0141345777838768,5.263697847184296,4.461814465884816,0.006900311830231412,7.429206701172129,17.48360134236422,0.018996563586803294,-4.133118170089967,16.387419951180853,0.01690059757713579,7.828710467333676,11.534509551578036,0.013940359327391271,5.471365679396111,2.4788308679781887,0.006006699998311483,3.555457907488398,12.094827322988769,0.012606590693158774,-8.054894852742452,15.911113149036844,0.01783381206389116,3.983100261388652,8.371738267785718,0.009270981033126006,9.463752098894451,6.058154241488244,0.011236718231004599,5.465704849506622,17.80628588078334,0.018626264960267917,5.468323717798972,3.2753504178173487,0.006374204628197862,9.662851671159073,14.67620120315964,0.01757161302141742,13.051922473501362,9.23448579912213,0.01598838354019812,0.22012883087793048,20.6872650234423,0.02068843616256006,10.729676640970625,11.583949394304023,0.015789675246488992,-5.7369406207730576,6.2481992744064385,14.24199729338509,-1.4614391481626086,3.5069613914183044,-1.2516838862224096,175.88051163360186,18.723567983243512
5,0.1673611111111111,942.9924423994252,560.5824914137187,943.052540452762,559.3369092263761,950.906871660336,674.6459402496688,920.1725626980792,791.4280757134725,953.2010800271554,811.0908496255862,942.7077700200987,816.8100434505052,908.6846143445499,808.9172164728103,948.1488233169566,559.0415085513552,953.3809099314465,673.0202651933487,929.7971510582789,782.369704014575,969.2950505790689,802.1351328974539,966.0008640221279,798.6921440895453,914.1262539407368,797.5300302458616,943.8068052424404,400.6494044336252,978.6010046086114,328.2630237253861,973.6726938569076,371.0160934885497,932.5843609167129,407.9464501066086,939.3853998742442,325.9795167189377,951.5031615296464,255.812869736798,941.4862546432928,410.0481236780433,948.9452592885176,334.6332403948662,955.72034826537,267.4946453944526,2,4,baseline,person0,18.642221889333232,14.799883949939286,7.411697888032452,11.949248802537296,2.9282842557101536,4.191716328242702,175.5491687693374,174.63999353233126,-5.052735000544023,-0.1123179060823903,-3.263637806868784,-4.9849495340277565,-104.7439860236355,-102.16534414337308,-86.1017641343023,-87.36546019343382,18.43489739409546,89.70651953745501,-17.89387943459135,64.32732504787695,85.25568830679184,84.34651307292765,80.2029533062482,84.23419516684608,-3.9175469968094294,16.604636363946337,0.017060513569382946,-0.13726003724163194,36.49862124303363,0.03649887933841599,6.422311037376244,28.053060896122727,0.028778816944106212,12.424344121894746,20.236462693880345,0.023746131247427894,1.993506811629451,23.74307966808099,0.02382662169785834,10.321413674499635,29.144935718267785,0.03091858435087398,8.940651805665205,21.207355072488237,0.023014933497204314,5.341506777858792,19.138238784028253,0.019869672327756053,0.8199175873416914,26.646559005619,0.026659170498910263,2.360558857187321,28.236667579032517,0.028335166032459235,7.7923840362721375,23.287676868601938,0.024556814591985797,6.234717937673105,19.425159705138263,0.020401189605816373,3.154890893384057,23.912038916173866,0.02411926494895255,-8.650251858342848,31.156739308263493,0.032335263436932986,0.15480577592267647,23.602974297449713,0.02360348195742168,13.939088925527454,22.547936874760776,0.026508633638532918,4.832694444344474,24.83392193448224,0.02529977498398664,6.614968840225883,16.580649264323565,0.017851491332201715,9.159543872530772,21.03821426598888,0.022945668511823187,16.159776367285595,22.26678845259268,0.02751269234795455,1.7951936936325126,28.88662441231604,0.028942352881821322,12.829352594204462,24.79392533130591,0.02791650087888512,-2.4302567475274737,8.476024520046183,26.376011100435356,5.195886635126055,6.154114273145246,2.1578478227419704,175.8082836717573,18.6422218893332
6,0.2008333333333333,943.281910691449,561.5276514029274,943.2478106758871,560.5039134696585,951.069812282015,675.8566778599456,920.4178730311377,792.7332998298783,953.3322421675472,812.2304787597349,942.631110338792,817.9948856712658,909.0191793006073,810.4164680694836,948.2074752415324,560.2379566580378,953.573082680414,674.189652958823,929.6590701156096,783.8553946349738,969.2363260447596,802.9840844549759,966.1792493747917,799.9410605134103,914.4997192230228,799.2463542690651,944.3755251776772,401.6916734355397,978.814542869076,329.2844547732154,974.0414372409581,371.8806747871794,933.123319958348,409.0350184668383,939.6587891273008,326.8405851512217,951.8422098077984,256.8479954432165,941.9387554745912,411.1960834844798,949.1037874341825,335.6120100268346,956.0498235080515,268.765841359624,2,4,baseline,person0,18.57523251087193,14.999570882488996,8.42009188205619,12.349970857905488,3.0957065670597426,4.274611830401052,175.8499642470028,174.97169978635193,-5.329965848058504,-0.515516193390567,-3.2138397552478715,-4.298670655507395,-104.69430874775551,-102.29800159380186,-86.11907623688363,-87.29843071131288,18.435227459984837,89.60631193271533,-19.260041084340894,64.56389940937297,85.45627617971687,84.57801172359122,80.12631033165897,84.0624955302029,-1.7544259212712434,25.362868108543204,0.025423475155937795,11.157469014353222,51.27607040276143,0.05247594220931339,7.32877343577001,38.99424746108519,0.039676973865570904,11.016399855449517,25.829814730846042,0.028080961429498445,10.129243164707352,30.92491737017941,0.03254154393144546,9.99530159175746,44.790919070734326,0.04589261907007772,5.833799197096741,34.86485706072297,0.0353495611137775,5.74126055006774,34.93606602246757,0.03540467175147903,-2.29024774028186,35.397775889941464,0.03547178840524379,9.843243764760453,37.97763879350212,0.03923251835075354,6.379566287737654,30.515782341786963,0.03117550060465679,4.8679355854303,36.17141408295809,0.036497506676822694,3.918536974359988,34.0470114766407,0.0342717656754059,-4.125239780995343,44.38577787083636,0.04457706675466582,1.7522566678238334,35.74450775151409,0.03578743128289573,16.10168091192136,32.52154437200739,0.03628932317541591,4.736110575882958,29.241250415653827,0.02962231370534661,8.648015363366909,28.2371449058214,0.029531754471371754,8.167645734472353,25.72486602674212,0.02699035325700046,16.990803044418097,31.13832702815131,0.035472282111619284,5.3293549343538995,37.312025941193006,0.03769070580199556,13.518697034638919,34.29589463212796,0.03686412291283191,-2.0013424270596136,5.965750681983044,30.126293597389665,11.97177924751445,5.00182838886739,2.4765461225731182,175.72538816959894,18.575232510871885
7,0.2343055555555555,943.658737063502,562.7302463696443,943.3852880266969,561.9569492346991,951.1633853007728,677.442348468231,920.6841561105368,794.2256383475063,953.5543295686629,813.5853257324401,942.5995664067074,819.349078374707,909.2532731163801,812.2210720531994,948.4307522856755,561.6550489933685,953.7851663415634,675.7609938297929,929.7926642345141,785.5941965677993,969.2912711227019,804.1709477341352,966.4564217479766,801.4034407962837,915.2056914051741,801.2255416800754,944.8598916874183,402.83934559650856,978.911105454665,330.41872728725156,974.2823851603756,372.7530090592086,933.6486720708784,410.2260374443685,939.9215321076988,327.7768019159017,952.4397557242554,257.93425680331177,942.3512261889514,412.4535015959492,949.300239236159,336.657877135617,956.5918095284396,270.27634933035785,2,4,baseline,person0,18.48087086223857,15.01156225166142,9.224605017713689,12.853534549326683,3.123839293449966,4.286694391671923,176.08820699280736,175.18573939937232,-5.8172807851588,-1.027623102886267,-3.0753942238442766,-3.699737289935793,-104.62612326939254,-102.32027404955272,-86.145252407154,-87.30871179789129,18.4358449084952,89.56805320117408,-19.53536457853552,64.82002291652117,85.6562601939794,84.7537926054626,79.8389794088213,83.72616950258057,1.6415127020120497,35.45815605787093,0.03549613211288232,21.09128510991418,59.129250453417406,0.06277826508251602,7.955345110679478,44.584387248640056,0.04528857584608628,7.19844406558607,26.061438832407877,0.027037311090060502,17.851994184607445,32.452621546414576,0.03703871409217752,6.993674164165854,53.91348001142785,0.05436519847528519,4.107207161126652,43.410197129841386,0.04360406363535513,6.33610937873854,46.94462353105385,0.047370285628563755,-0.942391331988019,40.45720939741593,0.040468183720658454,16.192113472173197,45.127209084164,0.04794423363055861,2.8848573287996584,33.88697967245066,0.03400955443884282,2.795542469112299,47.37273186578811,0.04745514494893537,6.634976298889979,40.47675603102887,0.041016956119174226,3.9911935938260914,51.947609611384166,0.052100707966784586,6.670517501368966,42.33636852440319,0.04285865027704614,15.695166847383174,35.582309702145785,0.038890089047296024,5.869099478135259,31.245822337067757,0.03179225915539583,11.257883314448035,35.92814838324443,0.03765065448262695,7.8495828168687485,27.969961434422544,0.02905055409182354,14.470700705959747,34.28730107458939,0.03721585944057994,8.280668410507149,43.68936944683952,0.04446718421473532,12.32277652860457,37.566018267965504,0.03953550998637864,-2.8191031956854355,0.35824837361599526,24.03524720636516,15.04422646569549,0.8404797925709891,0.36097278485589873,175.71330560832808,18.480870862238532
8,0.2677777777777778,944.1122612823788,564.02025510076,943.5000189033376,563.4822170845914,951.2178262474088,679.1008715444101,920.9376270865226,795.6806484532855,953.9400229679343,814.9590774294425,942.736252255066,820.6722826511549,909.4150527504966,814.0086814627666,948.8034094327245,563.0940847049714,954.0177223451668,677.4389132629192,930.2684979050472,787.3072458179842,969.473926160006,805.5696950688175,966.8219400374056,802.9063543824193,916.1135810089148,803.1578966302959,945.19200282483,403.9059780180046,978.8664412286267,331.571625102941,974.3552033638466,373.4777666881044,934.1036381249363,411.3501755171908,940.1952698208485,328.6717246298951,953.2165509303696,258.9583138745657,942.6723590405533,413.6130834012367,949.5315066129392,337.7132061676154,957.2381312243427,271.890413709231,2,4,baseline,person0,18.3795058862004,14.809741616956735,9.61081823154112,13.317341250225653,3.0028031480805844,4.208002870214691,176.1846020433729,175.21514291761414,-6.3769283057005195,-1.5070133709154845,-2.925866072522344,-3.274183298985605,-104.55942862665586,-102.19544906631974,-86.1799227404555,-87.38570744936297,18.43675494789676,89.61207438932983,-18.644340771954493,65.03839446774005,85.79667643270015,84.82721730959705,79.41974812700005,83.32020393868781,5.4569139775492745,41.78830211498859,0.042143090819396864,27.123672808852962,57.73010639663173,0.06378447155231538,7.572576875925064,43.4691815834415,0.04412384466562275,2.1754815974752835,21.6525100748949,0.021761523676534663,23.207159684738883,30.59423615364385,0.038400254510327116,4.8332504798276785,53.40575829412481,0.05362401821172332,3.427644447354041,45.56816812956465,0.04569690025747642,6.947731227985088,50.128713354808404,0.05060789337469863,4.083560614861993,39.531414068150895,0.03974176852535441,19.30919589420266,48.22101048915718,0.05194334316037138,-1.334366918984036,34.443420219767624,0.0344692577742831,1.6264515177554382,49.54923713066139,0.049575924043532685,11.522790351677074,41.04154447475978,0.04262843030610425,14.215777708874628,51.178234860295504,0.053115911545258285,11.133325554991986,42.991938271952726,0.0444101080193781,13.592346843224313,33.58420798473256,0.036230524681106734,6.909232833265641,31.52850220078194,0.03227667810306673,13.549271269348012,38.53967993374463,0.04085204623180898,8.17805616048735,26.736280252084466,0.02795906443860536,9.921992486985717,31.86619682477719,0.033375146965777404,10.920048480866066,44.900322905296875,0.046209159869276914,9.594010504287505,34.64310787580977,0.03594704384022936,-3.0283312343354583,-6.0294961405548895,11.538320081151468,13.856465752998217,-3.6160176209939645,-2.350950018639295,175.79199712978533,18.379505886200363
9,0.30125,944.6005195801572,565.2534861379448,943.6298137917611,564.8689705700871,951.2708483179105,680.5628985146833,921.1393960098515,796.9461266407662,954.4966157743484,816.1544105573322,943.0594964091116,821.8052426012,909.6007253380735,815.5393743582797,949.2559687353064,564.3941666794461,954.269548105222,678.9105637580328,931.0726173239332,788.7508634941095,969.8024824128252,806.9090377085207,967.2916203099542,804.222262585431,917.1412475207871,804.7869788938037,945.4018354436048,404.7783477855218,978.7753252793674,332.67455129870433,974.2863477922098,373.9907027546285,934.4826427303484,412.31358653588967,940.49357587049,329.4475138114198,954.0628152313366,259.9266638855151,942.881532942762,414.5656121696661,949.734412499217,338.7464957310889,957.8577937361076,273.4864551883738,2,4,baseline,person0,18.29393827765992,14.430938927031283,9.60447684219768,13.70583039840725,2.7963014122806964,4.066332950413158,176.1501494917219,175.11277660470483,-6.909041984214044,-1.917338764146581,-2.812147674574732,-2.9569027217938535,-104.51522829139466,-101.9224163309136,-86.22129001373477,-87.49147740388227,18.437778947765235,89.7123770358521,-17.257372942437392,65.16251771044968,85.86252652757182,84.82515363599349,78.95348454335723,82.90781487185393,9.815788465965836,40.01355604092713,0.041199931677722526,30.702070064236484,48.669677581975,0.05754437089900876,6.027951236378886,37.806817219343245,0.03828435221294714,-2.057095916120994,15.324231033084644,0.015461684913471626,25.28258492515561,28.929958833343502,0.03842071861114333,5.547064857070917,45.730244181304464,0.04606544433097636,3.877689612651155,41.42997964966291,0.04161105250415502,7.523425196670598,43.966321845719385,0.04460537392883597,9.65708675986884,33.84776614242748,0.03519844595319649,18.51273894069165,47.68256701173429,0.05115025610800724,-2.722136243433408,32.95049215558401,0.033062742763161936,1.5840618573097554,43.678814049655756,0.04370752851342877,16.62849878083857,35.71119718176588,0.03939284929856322,24.023484713607495,43.12882683859907,0.04936824406699914,13.52044389456367,38.840623303809394,0.04112659020310905,11.32295916583777,28.782403878141427,0.030929535678307234,6.061918594191663,30.870061647340552,0.03145961797532215,14.586969892135729,36.84341687855205,0.03962596444152303,8.912047956095769,23.1771041783316,0.024831487206065345,6.268858320243883,26.06249927852216,0.02680582871843844,14.031941752488306,39.3134400899776,0.04174256773431029,6.249178821174542,28.45729100701892,0.029135367637927213,-2.556376686686524,-11.316926835947115,-0.189452295737629,11.606314800446036,-6.16934646373109,-4.2324623343196555,175.93366704958686,18.29393827765989
