Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
29,0.974462365591398,1077.322217114414,951.1454763559718,1175.4329272919656,975.8051099514968,1259.8714226275124,1056.1394458209795,0.0,-0.0,0.0,-979.5046467579218,0.0,-959.3602399042984,0.0,-0.0,0.0,-0.0,-408.20415236722914,-0.0,-301.7847025014467,-0.0,-434.9404924591072,-0.0,-454.3227070732014,-0.0,-709.8897969681328,-0.0,-870.216241931029,-0.0,-483.722625907677,-0.0,-712.4273452245395,-0.0,-927.7070973766229,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,-1.8681454452563115,58.624836674940134,27.800881699973008,-10.80462144012153,-5.629626036505181,10.287408119546056,0.0,0.0,0.0,0.0,-40.50366761527289,-102.70646494989543,-0.1898293149266849,79.41135996150747,5.8791596336653615,39.3323900721808,-72.78775833851948,-111.393261478614,-78.41738437502468,-101.16013601662507,-65.20513039825606,-0.0,0.06520513039825605,0.0,-24.284079137324625,0.024284079137324624,0.0,-0.0,0.0,-211.62462908759537,-0.0,0.21162462908759536,43.55135897682891,-0.0,0.04355135897682891,0.0,-0.0,0.0,-149.63515650841546,-0.0,0.14963515650841547,0.0,-263.28023981722316,0.26328023981722315,0.0,-0.0,0.0,-59.22005170337903,322.2172844362213,0.3276140914448028,-148.62980154229115,-0.0,0.14862980154229113,0.0,-0.0,0.0,0.0,-0.0,0.0,-236.0822092864495,-0.0,0.23608220928644952,-30.505332271250893,82.22923943697982,0.08770531976661153,226.86172953870835,-0.0,0.22686172953870834,-21.92982735872599,-1.3556254066870834,0.021971687423290514,0.0,-0.0,0.0,-190.103312607911,-0.0,0.190103312607911,22.92440115643098,-0.0,0.02292440115643098,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,91.34564290939325,-1.5851530826386298,119.91502757678036,40.50366761527289
30,1.0080645161290325,1076.2739197741776,953.639774375579,1171.1162286873223,984.7405060594893,1256.352310956441,1056.1976303323302,0.0,-0.0,0.0,-981.5840477768987,0.0,-969.5534246552609,0.0,-0.0,0.0,-0.0,-410.5276993451074,-0.0,-306.29260687993684,-0.0,-439.8819644982076,-0.0,-457.69161681003914,-0.0,-709.1562423102075,-0.0,-863.406740397598,-0.0,-491.9640349111482,-0.0,-719.3629421040484,-0.0,-935.0582302057085,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,1.7390994072527874,58.19825121075592,27.440854459521187,-9.72538833947773,-0.6031627476962338,10.029167756888928,0.0,0.0,0.0,0.0,-41.07316418036227,-99.31515020084323,-0.2835735131211421,79.35847247612193,7.340989712039073,40.1105910400252,-73.20067306435683,-110.36691586335576,-73.8038358120531,-100.32794727681292,-100.25875376829069,-0.0,0.10025875376829069,0.0,-61.8829743247544,0.0618829743247544,0.0,-0.0,0.0,-147.05820788362732,-0.0,0.1470582078836273,-69.14875806165769,-0.0,0.06914875806165768,0.0,-0.0,0.0,-134.1552343038661,-0.0,0.1341552343038661,0.0,-303.349178188641,0.30334917818864104,0.0,-0.0,0.0,-128.46495047418887,265.9173881738575,0.29532236764854397,-218.7697129935874,-0.0,0.2187697129935874,0.0,-0.0,0.0,0.0,-0.0,0.0,-245.26433194330232,-0.0,0.24526433194330233,-31.19732884543431,74.23030906351042,0.08051963804410973,202.65076563490493,-0.0,0.20265076563490492,-104.7287633310891,1.7315710577918924,0.10474307713251246,0.0,-0.0,0.0,-206.40336313418268,-0.0,0.20640336313418267,21.830586619858376,-0.0,0.021830586619858375,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,107.35160681067053,-12.695183414122177,120.4316366564842,41.07316418036227
31,1.0416666666666667,1074.9333670822177,955.0240683512444,1163.690383569019,989.613034295425,1248.3924225409999,1056.4693495934885,0.0,-0.0,0.0,-985.2843301165244,0.0,-979.9253082879897,0.0,-0.0,0.0,-0.0,-416.7024284474322,-0.0,-310.6430281404068,-0.0,-442.6865525042132,-0.0,-462.20542050604917,-0.0,-708.5037213560772,-0.0,-857.7320256756205,-0.0,-499.51799467926776,-0.0,-726.2718422436384,-0.0,-944.2404117767326,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,5.213649789906849,57.145719608781754,26.62802526433808,-8.80721918343447,5.246710214457573,10.708505682055373,0.0,0.0,0.0,0.0,-42.41080102651076,-96.07820919094208,-0.2814195320028642,79.33023004630718,8.919449858152381,41.48071291274952,-74.0417446893547,-109.47698913712726,-68.79503447489715,-98.60970655803588,-134.33079799326012,-0.0,0.13433079799326011,0.0,-110.12040242725845,0.11012040242725846,0.0,-0.0,0.0,-83.46453905872646,-0.0,0.08346453905872646,-183.75993808518697,-0.0,0.18375993808518698,0.0,-0.0,0.0,-129.46853671158692,-0.0,0.12946853671158692,0.0,-308.6672569100099,0.3086672569100099,0.0,-0.0,0.0,-220.99315072070212,145.00644030144548,0.2643195800434762,-273.26172355367925,-0.0,0.2732617235536792,0.0,-0.0,0.0,0.0,-0.0,0.0,-224.80584269923926,-0.0,0.22480584269923926,-39.894848112725995,41.19658871580302,0.05734769243619577,168.87951012604955,-0.0,0.16887951012604954,-236.88627924352636,8.08636521207166,0.2370242574003449,0.0,-0.0,0.0,-205.6088681541993,-0.0,0.20560886815419932,19.419023594916755,-0.0,0.019419023594916755,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,103.4026193877853,-31.32334047475133,121.74103107281795,42.41080102651076
32,1.0752688172043012,1072.8194865361936,954.9273315628737,1152.6590855544443,989.2598848839036,1234.876618469118,1057.080857993744,0.0,-0.0,0.0,-990.5229672407288,0.0,-989.8038071777132,0.0,-0.0,0.0,-0.0,-425.9988470618172,-0.0,-315.36019991536057,-0.0,-443.7779819821563,-0.0,-467.6729042996326,-0.0,-707.7718876287747,-0.0,-853.3163342215281,-0.0,-505.5493436010644,-0.0,-732.3380410374223,-0.0,-953.5841735908815,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,8.142652712959272,55.264653627911784,25.313716421456046,-8.041722227845527,11.78637970197143,12.651952054226529,0.0,0.0,0.0,0.0,-44.73508462953796,-93.4007207717424,-0.1169673032001827,79.23970096435649,10.705114709145438,43.101890471978685,-75.44658261418745,-108.80202126348904,-63.66020291221603,-95.7341031274844,-162.7123176970421,-0.0,0.16271231769704209,0.0,-155.90184081632137,0.15590184081632136,0.0,-0.0,0.0,-32.48094126358678,-0.0,0.03248094126358678,-276.6614179640958,-0.0,0.27666141796409577,0.0,-0.0,0.0,-140.3830320226244,-0.0,0.1403830320226244,0.0,-293.9841269581732,0.2939841269581732,0.0,-0.0,0.0,-328.2914289137455,-10.509726486877586,0.32845961189932893,-278.07035158907286,-0.0,0.27807035158907284,0.0,-0.0,0.0,0.0,-0.0,0.0,-179.4929439126673,-0.0,0.1794929439126673,-62.90908504967788,-2.8788868219100223,0.06297492335144976,131.41097767379205,-0.0,0.13141097767379203,-402.23032917920466,18.19848999160629,0.40264180452305987,0.0,-0.0,0.0,-180.53007610300827,-0.0,0.18053007610300828,21.779371724521024,-0.0,0.021779371724521025,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,87.16712699003992,-55.98052359069016,123.97478559389444,44.73508462953796
33,1.1088709677419355,1069.5009271787244,953.5656960394988,1138.066494820449,983.9126226337164,1216.2755183405527,1058.1112658000397,0.0,-0.0,0.0,-996.8296615486964,0.0,-998.929451044126,0.0,-0.0,0.0,-0.0,-437.5176004261237,-0.0,-320.829704304778,-0.0,-443.7908745454126,-0.0,-473.8790982638061,-0.0,-706.5892130488409,-0.0,-850.1396466378682,-0.0,-509.7381147621669,-0.0,-736.5309295861765,-0.0,-960.0575484296876,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,10.42542136961989,52.559580648316526,23.46124289335833,-7.283135129571311,18.74665530547764,16.14465101531548,0.0,0.0,0.0,0.0,-47.99342783870502,-91.35101637407348,0.1452797006262042,79.03104182788606,12.837202897038,44.58558291466718,-77.50771527875561,-108.25209330168526,-58.761059973277966,-91.34029838566144,-184.69633237380384,-0.0,0.18469633237380384,0.0,-187.6872226051198,0.1876872226051198,0.0,-0.0,0.0,-0.3836826825079969,-0.0,0.00038368268250799694,-342.7981001217635,-0.0,0.34279810012176354,0.0,-0.0,0.0,-162.77245062906255,-0.0,0.16277245062906254,0.0,-271.5791614644458,0.27157916146444583,0.0,-0.0,0.0,-434.275500243706,-159.13452456557246,0.4625137911680384,-192.64763520286903,-0.0,0.19264763520286904,0.0,-0.0,0.0,0.0,-0.0,0.0,-124.65782975441094,-0.0,0.12465782975441093,-98.76032647828274,-40.52227317563964,0.10675044126099976,94.53822248972097,-0.0,0.09453822248972096,-553.5687398261059,30.664936315360393,0.5544174312121581,0.0,-0.0,0.0,-124.78036321092596,-0.0,0.12478036321092595,35.196395498833866,-0.0,0.03519639549883387,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,67.93519522222029,-80.50297187275521,127.02446966659107,47.99342783870502
34,1.14247311827957,1065.114287627774,951.3942816190204,1120.9604473774154,975.1047611931716,1194.8713215048103,1059.4990950071992,0.0,-0.0,0.0,-1003.8899538379318,0.0,-1007.2062015612772,0.0,-0.0,0.0,-0.0,-450.2727181534314,-0.0,-327.09591159745435,-0.0,-443.47512167460417,-0.0,-480.60192389029885,-0.0,-704.6015021995676,-0.0,-848.0875047221301,-0.0,-512.3065497671657,-0.0,-738.1094208163314,-0.0,-960.0100199752931,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,12.1095111301129,49.33706525785185,21.01050896592167,-6.3371708619765235,25.788000809024805,21.34798739321492,0.0,0.0,0.0,0.0,-51.76884419682884,-89.83279366470462,0.2701855602911421,78.7349302267818,15.37005507843486,45.6951933296864,-80.25456080729654,-107.60224063519472,-54.46655999827173,-85.13781701170396,-200.07129064442495,-0.0,0.20007129064442494,0.0,-210.1142985276428,0.2101142985276428,0.0,-0.0,0.0,9.39680543525879,-0.0,0.00939680543525879,-379.5923035646762,-0.0,0.37959230356467616,0.0,-0.0,0.0,-186.48232903004777,-0.0,0.18648232903004777,0.0,-246.31609539042108,0.24631609539042107,0.0,-0.0,0.0,-509.0759719046711,-262.1219564706125,0.5725960751128732,1.4144468027831856,-0.0,0.0014144468027831856,0.0,-0.0,0.0,0.0,-0.0,0.0,-76.43662574876454,-0.0,0.07643662574876454,-130.54639303628423,-64.62129315343739,0.1456649314818309,61.071743412362515,-0.0,0.06107174341236252,-636.9888978316908,41.30179720506388,0.6383264794861642,0.0,-0.0,0.0,-46.975899009408366,-0.0,0.046975899009408364,59.154274874373094,-0.0,0.059154274874373095,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,50.11851127227183,-95.90205802022861,130.50377442361065,51.76884419682884
35,1.1760752688172045,1060.3328966921606,948.907331086189,1103.3459851799707,965.1579613134282,1173.6928566668716,1061.0365081447837,0.0,-0.0,0.0,-1011.7563772398863,0.0,-1014.572931649353,0.0,-0.0,0.0,-0.0,-463.013883643174,-0.0,-333.88304525106935,-0.0,-443.5307952453188,-0.0,-487.517249085902,-0.0,-701.6927647968622,-0.0,-846.985723921617,-0.0,-513.8842967060148,-0.0,-737.4695861843151,-0.0,-951.4786874335952,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,13.259970762526889,46.12340319123472,17.91340923902569,-5.149664152984221,32.59504829877605,28.120449022069536,0.0,0.0,0.0,0.0,-55.418226999345144,-88.7280607389635,-0.0146413109032439,78.44712380992812,18.11190063916879,46.42230758591124,-83.63946695104622,-106.70254034305611,-51.044418652270146,-77.29204263826274,-205.80007782114825,-0.0,0.20580007782114826,0.0,-234.10476044216642,0.23410476044216644,0.0,-0.0,0.0,-1.6568454644671031,-0.0,0.0016568454644671031,-379.17708497473825,-0.0,0.37917708497473823,0.0,-0.0,0.0,-201.9850975315818,-0.0,0.2019850975315818,0.0,-219.233887421134,0.219233887421134,0.0,-0.0,0.0,-524.2063949959553,-296.0167644211611,0.6020118515220683,253.89245644092594,-0.0,0.25389245644092595,0.0,-0.0,0.0,0.0,-0.0,0.0,-46.95374890014747,-0.0,0.04695374890014747,-142.2941942438533,-74.01164785706328,0.16039127698857375,32.78899662327134,-0.0,0.03278899662327134,-630.271113577055,45.75341497451422,0.6319296255054759,0.0,-0.0,0.0,19.041478648806052,-0.0,0.01904147864880605,86.56402510451142,-0.0,0.08656402510451142,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,34.23767866064024,-95.63858310252542,133.86535080927325,55.418226999345144
36,1.209677419354839,1055.8625708877805,946.6650807608876,1087.3608965777892,956.4542697142854,1155.2933141073531,1062.5222938956624,0.0,-0.0,0.0,-1020.6817090854987,0.0,-1021.0008928503695,0.0,-0.0,0.0,-0.0,-474.3707525566688,-0.0,-340.7600698372159,-0.0,-444.3147639615837,-0.0,-494.0839808793226,-0.0,-697.9665916013281,-0.0,-846.5618536330071,-0.0,-515.3359096661462,-0.0,-736.1911795634154,-0.0,-936.3058836862343,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,13.88041725124874,43.46998718074221,14.205216547937551,-3.9876484175594458,38.93243366250047,35.84813809482691,0.0,0.0,0.0,0.0,-58.33072700874408,-87.99506292184168,-0.8614989309788192,78.24962893161293,20.47919417838051,46.92160142055884,-87.54515452044953,-105.73801948594652,-48.61272085794904,-68.71693207051345,-195.42593817219657,-0.0,0.19542593817219656,0.0,-265.6178757254242,0.2656178757254242,0.0,-0.0,0.0,-23.3309089960435,-0.0,0.023330908996043502,-337.9804188656044,-0.0,0.3379804188656044,0.0,-0.0,0.0,-204.66025168372187,-0.0,0.20466025168372187,0.0,-191.29612534225112,0.19129612534225113,0.0,-0.0,0.0,-475.7162368009205,-259.0218619904909,0.541662499112732,451.5426395214579,-0.0,0.4515426395214579,0.0,-0.0,0.0,0.0,-0.0,0.0,-43.20000169351065,-0.0,0.04320000169351065,-133.0368959383519,-66.72936968096779,0.14883421803782604,12.61437978903079,-0.0,0.01261437978903079,-547.5703865712685,44.21698394615195,0.549352773651961,0.0,-0.0,0.0,38.045381037972575,-0.0,0.03804538103797257,110.89091429909254,-0.0,0.11089091429909255,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,18.46448750436226,-78.96566047225701,136.580355940357,58.33072700874408
37,1.2432795698924732,1052.1498988600495,944.9977564460036,1074.3330840210367,950.2961218160349,1141.4286935421671,1063.90948326686,0.0,-0.0,0.0,-1031.0198254309203,0.0,-1026.5544888190354,0.0,-0.0,0.0,-0.0,-483.35668155016333,-0.0,-347.3154569349034,-0.0,-445.6290703181532,-0.0,-499.6034978703951,-0.0,-693.6000868094757,-0.0,-846.3764624632496,-0.0,-517.4377495726411,-0.0,-735.7657173621794,-0.0,-919.2418652252506,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,13.840778519085871,41.80142790833741,10.041102584911282,-3.375741571109613,44.64406427440767,43.5080824866896,0.0,0.0,0.0,0.0,-60.0968394126369,-87.75645955601495,-2.2734385155936545,78.1625309978546,21.247342974634737,47.36973960915251,-91.7963664172341,-105.213210573255,-47.15230214282643,-60.86832655314779,-164.2608256543184,-0.0,0.1642608256543184,0.0,-307.66234243974446,0.30766234243974444,0.0,-0.0,0.0,-39.11375717150799,-0.0,0.039113757171507994,-267.4212468463987,-0.0,0.2674212468463987,0.0,-0.0,0.0,-195.0883200271806,-0.0,0.1950883200271806,0.0,-165.27501602749763,0.16527501602749764,0.0,-0.0,0.0,-387.7077016889545,-183.2664814519366,0.4288401394140996,507.82518939887734,-0.0,0.5078251893988773,0.0,-0.0,0.0,0.0,-0.0,0.0,-62.55075561728935,-0.0,0.06255075561728934,-110.48911954527372,-49.619571610949045,0.12111955839064098,5.517241211982183,-0.0,0.0055172412119821835,-412.61110801993715,41.28275568684192,0.4146711858551782,0.0,-0.0,0.0,12.66175510878222,-0.0,0.01266175510878222,129.94718260552827,-0.0,0.12994718260552826,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1.1796486691669883,-49.65632394676703,138.2593704104915,60.0968394126369
38,1.2768817204301075,1049.3946647454948,943.7107098970356,1064.6194720354515,946.3693451750061,1133.2278760433765,1065.261727800815,0.0,-0.0,0.0,-1042.761860040203,0.0,-1031.4206435818717,0.0,-0.0,0.0,-0.0,-489.65376213347076,-0.0,-353.2370511268231,-0.0,-446.9073810526993,-0.0,-503.5369464531092,-0.0,-688.7988475938586,-0.0,-845.9332610390778,-0.0,-520.5047759429042,-0.0,-736.4221497015905,-0.0,-904.8350299806476,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,12.944906958626936,41.32381606624875,5.660980430630167,-3.714949263430748,49.636799274517195,49.96836454188602,0.0,0.0,0.0,0.0,-60.56354249266599,-88.23237701645158,-4.1366304479334035,78.16108166398601,18.268855622131284,47.86858576735143,-96.1779379053838,-105.55386759944476,-46.54113863086663,-55.12296818514048,-117.05942982157227,-0.0,0.11705942982157226,0.0,-349.4429499722544,0.3494429499722544,0.0,-0.0,0.0,-38.04252746009196,-0.0,0.03804252746009196,-187.40111815923106,-0.0,0.18740111815923105,0.0,-0.0,0.0,-176.22664315153034,-0.0,0.17622664315153033,0.0,-144.81676574200412,0.1448167657420041,0.0,-0.0,0.0,-289.07709269101616,-116.86087283701777,0.3118044725768378,428.74741687938905,-0.0,0.42874741687938905,0.0,-0.0,0.0,0.0,-0.0,0.0,-91.27470477903101,-0.0,0.09127470477903102,-81.99576724914805,-38.302505297286075,0.09050076109528078,13.189674383351557,-0.0,0.013189674383351557,-244.0563287640107,40.24279733049748,0.24735192408135895,0.0,-0.0,0.0,-19.535426420872618,-0.0,0.019535426420872616,142.88487905676692,-0.0,0.14288487905676692,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-26.66113763925804,-14.213728420558466,138.724624156652,60.56354249266599
39,1.3104838709677422,1047.6470983438376,942.396822372255,1058.08656581557,943.5836509996648,1130.850907902056,1066.583238408491,0.0,-0.0,0.0,-1054.9624602752037,0.0,-1035.856929629937,0.0,-0.0,0.0,-0.0,-493.5027474682981,-0.0,-358.2658620188765,-0.0,-447.646270831564,-0.0,-505.8551101581554,-0.0,-683.8379045426187,-0.0,-844.9819500005399,-0.0,-524.2926854944467,-0.0,-737.3412481759128,-0.0,-895.2665879603567,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,11.1430998340648,41.90533406583251,1.300552792658459,-4.961988430425723,53.87546457099305,54.36789427216605,0.0,0.0,0.0,0.0,-59.898111901194326,-89.51452583327143,-6.196298923448479,78.22682261821429,9.51002584710499,48.45186004962768,-100.47262458912724,-106.73516581221146,-46.59716001813421,-52.17788587788888,-68.98855186217511,-0.0,0.06898855186217512,0.0,-363.0898629936206,0.3630898629936206,0.0,-0.0,0.0,-21.98935981901373,-0.0,0.02198935981901373,-114.54580356445953,-0.0,0.11454580356445954,0.0,-0.0,0.0,-149.6574121475086,-0.0,0.1496574121475086,0.0,-132.02387279042335,0.13202387279042335,0.0,-0.0,0.0,-194.41928910367355,-82.90225865815476,0.21135667594424687,284.75683452385596,-0.0,0.284756834523856,0.0,-0.0,0.0,0.0,-0.0,0.0,-112.72818825390414,-0.0,0.11272818825390414,-52.00757611332068,-39.10129273747259,0.06506688149069671,28.31101650688946,-0.0,0.02831101650688946,-70.73857188570045,39.328155684438784,0.08093608207695667,0.0,-0.0,0.0,-27.352370595833374,-0.0,0.027352370595833373,147.63766520489636,-0.0,0.14763766520489635,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-53.62178002696865,17.30597566761253,138.1249345194086,59.898111901194326
40,1.3440860215053765,1046.9320536766654,941.0117021693012,1054.487303039687,941.2549675649709,1132.8974929239596,1067.7325282675367,0.0,-0.0,0.0,-1066.2569482416627,0.0,-1040.079693910615,0.0,-0.0,0.0,-0.0,-495.46743281993423,-0.0,-362.1034929500776,-0.0,-447.6451620867417,-0.0,-507.02973589856794,-0.0,-679.077925634154,-0.0,-843.7358346774641,-0.0,-528.2160912314577,-0.0,-737.5210421368168,-0.0,-890.242125806532,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,8.597734685445658,43.000972800614235,-2.872225182733256,-6.707954659532804,57.36239751092128,56.39996433278249,0.0,0.0,0.0,0.0,-58.62815275101763,-91.48348164156933,-7.959183971814565,78.38547464666361,-4.214623571192136,49.137853917174006,-104.48675053606964,-108.32248001286922,-47.12435302514838,-51.84508754124739,-34.956862034675964,-0.0,0.03495686203467596,0.0,-336.12396188181924,0.33612396188181926,0.0,-0.0,0.0,0.032996245911256626,-0.0,3.299624591125663e-05,-58.469036064691494,-0.0,0.0584690360646915,0.0,-0.0,0.0,-114.20789651254512,-0.0,0.11420789651254512,0.0,-125.6694649929852,0.1256694649929852,0.0,-0.0,0.0,-107.11406021027736,-69.3016190164888,0.1275779616275377,149.52799369781988,-0.0,0.14952799369781988,0.0,-0.0,0.0,0.0,-0.0,0.0,-116.76055473344451,-0.0,0.1167605547334445,-21.27972929504489,-41.22117723990473,0.04638978693542396,37.08439201473373,-0.0,0.03708439201473373,60.906370251857396,34.202866205200806,0.06985285959720768,0.0,-0.0,0.0,-5.350668276501609,-0.0,0.005350668276501609,141.6569723159098,-0.0,0.1416569723159098,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-75.75006682290599,32.606208747104205,137.01362739768123,58.62815275101763
41,1.377688172043011,1047.3646163855547,940.0262192599553,1053.6041096825418,939.4878553008492,1136.7867136529053,1068.5067714580848,0.0,-0.0,0.0,-1075.954303925318,0.0,-1044.148294065311,0.0,-0.0,0.0,-0.0,-496.2415902408328,-0.0,-364.4499421549277,-0.0,-446.9749686613529,-0.0,-507.6832547989705,-0.0,-674.9732532074532,-0.0,-842.8025830641895,-0.0,-531.7292787500063,-0.0,-736.3403373413829,-0.0,-888.1160247860084,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,1,baseline,person0,0.0,0.0,0.0,0.0,5.541445933597781,43.81376554362824,-6.748637579360315,-8.487124328061658,60.11005768832977,56.29023695256252,0.0,0.0,0.0,0.0,-57.48566524379741,-93.9386279439192,-8.73479010487886,78.70476203035759,-18.71516386944678,49.96090080036593,-108.04387554900272,-109.78236229770408,-47.933817860672974,-53.35300387872312,-19.44872247597984,-0.0,0.019448722475979837,0.0,-288.5933051455865,0.2885933051455865,0.0,-0.0,0.0,19.94495633957126,-0.0,0.01994495633957126,-23.03892484594202,-0.0,0.02303892484594202,0.0,-0.0,0.0,-69.8303283363391,-0.0,0.06983032833633909,0.0,-121.0815406037431,0.1210815406037431,0.0,-0.0,0.0,-26.28383430864624,-52.58926098026284,0.05879175381305243,63.27276637078141,-0.0,0.06327276637078141,0.0,-0.0,0.0,0.0,-0.0,0.0,-104.55246055200838,-0.0,0.10455246055200838,12.873066216544057,-29.327971382135978,0.032028826691074944,27.77356801105267,-0.0,0.02777356801105267,115.74320889342069,23.041477350707652,0.11801440625385186,0.0,-0.0,0.0,35.13777471211166,-0.0,0.03513777471211166,122.15505141861438,-0.0,0.12215505141861438,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-90.95515325499262,24.18871203209681,136.190427274155,57.48566524379741
