Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,983.7016716464499,564.8437521019349,985.722250418937,564.8438712837526,983.7073560453092,678.0431508566263,975.6187250519937,795.2968753941602,1003.919555120422,813.4993373215082,989.7731583518234,817.5455507407872,967.5302974884088,813.4969505889155,987.7467096774079,562.8196782551373,987.7505280189698,676.0207085953566,979.658660577922,791.2585477231434,1014.0277281266823,809.4576549763927,1014.0257801742873,805.419170225986,971.571005275612,807.4339269114296,979.6640665019272,407.1718103320078,1018.085087287296,334.40349517706767,1007.9672454789379,374.83724248043745,971.569326324676,415.2621594937632,971.5864781292136,330.3722426245752,967.5555060701669,267.6982305371149,983.7150832335208,415.2585236479802,985.7361459879742,344.50501163221156,975.634880373948,287.8837544626385,3,3,baseline,person0,2.9267025529803874,4.019003090397091,1.2880495695496894,3.94295703386288,-1.464890455023687,-2.486420098830386,178.52014915542094,176.89698185890967,3.6937812244897024,11.754055343436768,11.214913219262574,-2.728671966377967,-93.94625106941842,-94.01702196302844,-91.0195485164381,-89.99801887263115,44.97293528495822,91.4668715823937,-13.120108074096894,62.16596692488366,89.987020524198,88.36385331416494,93.68080183516582,100.11790801916376,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.4864200988318,2.9267025529803163
1,0.0335443037974683,984.0810580977738,564.1379129685065,984.9013248800784,564.6256842892735,983.9235946623716,677.6705750812503,975.5348292541414,795.6693148701888,1003.9304956737492,814.6775493810349,990.5843986042485,818.756760768439,967.2616412932355,813.5263035494092,987.5829575196916,563.119598057271,987.049750916538,676.3074000628511,978.5629294734184,791.7009686676361,1012.1946272135871,811.3349953609923,1010.8589523328708,807.549038515985,969.3836823129756,808.1264863778212,980.6608921067872,408.6050327933508,1018.6145990150226,335.27843195806963,1011.6162363744414,376.7744356561703,970.3231857264392,415.8022301126761,973.2145221194119,334.4430856898216,968.4409382601116,270.3042054803616,984.8808350286931,417.143884753775,986.771659884226,347.6080228288464,977.1687752870064,291.1179791164114,3,3,baseline,person0,3.5691358989451585,3.936729243040118,-0.050971288791077,2.390942447346556,-1.5254979805632345,-1.749761149700789,176.5422752739311,177.19679401366602,6.448341720362853,11.197129136740257,4.995198624053302,-4.410356121233562,-94.06449242208215,-94.20782259703957,-90.49535652313683,-90.27109335399884,40.06676694757438,91.25440462656594,-12.034114405310511,62.6256729813665,87.79667959843894,88.45119841716797,94.24502139779604,99.6483276042989,30.870036907128675,92.50486208835859,0.09751978613919192,-24.47287455465255,-6.504442476923043,0.025322507002731007,108.78123801689766,57.750287125621696,0.12316027528217323,45.72743325721402,96.41650854643854,0.10671054902200822,-2.5010445397473604,11.102912681607567,0.011381120059343995,-4.88166809795933,8.941005422096586,0.010186867103118329,11.310011190412405,-21.04199680786782,0.023888951060889497,-8.008996007054769,0.8750505203805565,0.008056657523702836,-20.89109097815472,8.546651295118867,0.022571728569560075,29.716687842997167,42.72625450796213,0.052044349939616784,26.395903020994357,77.6875549118833,0.08204937467452522,-54.64715929604529,55.965996371080244,0.07822087169633893,15.785443958643233,26.083021018547925,0.03048777175238425,6.44635877280141,-11.106975945173808,0.01284213596230562,-32.66519141727603,13.189152684878549,0.03522738251520147,34.752600686272224,56.205104663316526,0.06608144251356696,48.53414159458867,121.3572083601762,0.1307024671584236,-37.14909707951222,16.100218450610082,0.040487929657867024,24.184143374178113,36.10777063565383,0.04345853070479705,-65.2069864333135,20.646112394314866,0.0683974636716378,-94.40732055543637,63.49418675846263,0.11377281716902087,0.32615234446724134,35.12405762362707,0.03512557187149664,19.151786540081886,-2.452692053283359,-39.9179803052531,-46.26760465463765,-1.8067903840091553,21.96077621933519,181.74976114970278,3.5691358989453192
2,0.0670886075949367,984.2702262682428,563.6977487853725,984.1652358966568,564.5116423662956,984.1395669790186,677.4964602594965,975.5327830925336,795.9819499262675,1004.0832846144884,815.5867329595649,991.3196072996572,819.7844938682734,967.05815909946,813.5265838551,987.2975153065013,563.3425653597924,986.46412234044,676.665007704043,977.709249751592,792.0300113950979,1010.6951098024135,812.7692410353013,1008.4081399018463,809.24727570069,967.6613920022402,808.6766522371599,981.5123757733826,409.6742830946908,1019.3356104122475,336.01059902372685,1014.411877145855,378.3462333746856,969.5501888587404,416.2146736621762,974.8946406700571,337.6651886475302,969.5667082644823,272.2203009732776,985.7586107056932,418.57120005993306,987.901061651798,349.9513476527904,978.657836243932,293.2568337696388,3,3,baseline,person0,4.138560637064848,3.919147623464911,-1.0693925868204144,1.1542190289084158,-1.4447417142871752,-1.0353858472369215,174.90693490697302,177.1975798762534,8.72403896638333,11.041124752021744,0.0152609254493632,-5.782234990294088,-94.15296751121927,-94.34291036466956,-90.01440687415389,-90.4237627412035,35.98406700884046,91.0209789730852,-11.120017180455132,62.808391143319035,85.92791356118853,88.21855853969983,94.65195253680334,99.25968497784277,33.668958354034224,69.8576079590853,0.07754794740295161,-21.943784788794535,-3.39974034537966,0.022205583200468584,83.34174375157474,46.85736594819155,0.09561097737789259,44.390873810234226,63.76208211508042,0.07769268172283922,-0.060998780006590404,9.320063935927815,0.009320263548899492,-8.509409374354679,6.646949773281568,0.01079777704848934,5.63935300643402,-13.121875648144838,0.014282364049993718,-6.066072946512428,0.008356282853596646,0.00606607870208367,-17.45836132518585,10.660756095911553,0.020455955140184983,25.383852702277213,31.875763700323716,0.04074805872050571,33.56069069633226,57.12133733598609,0.06625078972409613,-44.70259452177897,42.75675783789248,0.061858405231518566,21.49430203047851,21.826867240348566,0.030633595174338158,6.438420005704518,-5.190592799452276,0.00827015754260957,-25.449320009163518,9.809198290371063,0.027274315024004347,26.167652257735245,42.55015440999563,0.04995259417684157,50.08655301923763,96.05514477697271,0.10832937566271712,-23.044057565357924,12.295486947361352,0.026119103896348802,21.917542240487922,30.63808108940594,0.03767055442523492,-51.34374888607236,16.4011709010422,0.05389971202707163,-73.06195549091949,50.626693430827174,0.08888819622366098,4.554840120153741,27.103963284478656,0.027484020707431604,16.975303513756753,-0.5241313005439056,-30.360483978987748,-36.86835851192941,2.4074509569089324,21.29647128099828,181.0353858472391,4.138560637065382
3,0.100632911392405,984.1219269779372,563.5964991127734,983.5122125929324,564.5156770999387,984.3264466704865,677.5298017716193,975.5946655080592,796.15164760698,1004.4178610609451,815.9407183407259,991.9639261992104,820.4361307355125,966.9210193044096,813.4930076919258,986.8279573550932,563.45785305928,986.0410426217476,677.0729230200769,977.2284063632728,792.1330679907438,1009.8380970049024,813.4134403397984,1007.0932276515183,810.1404838875287,966.6859343448319,808.96572522308,982.1808586922884,410.1145404383165,1020.3351208850529,336.4660767610978,1016.0045226790043,379.2814043622917,969.4795897792994,416.315211082645,976.6713339858644,339.3770592262637,971.0739791895968,273.00279991545165,986.233852232668,419.2130152071812,989.1916257844376,351.0778266850545,980.1944783956612,293.8778574406283,3,3,baseline,person0,4.619063608562795,3.983263576717311,-1.5026127179328892,0.6485087274448181,-1.1252747934560694,-0.3151932740817922,173.81019972709595,176.78745033038925,10.29541840700719,11.417981671001831,-2.919711144293271,-6.564741766247113,-94.20958573913336,-94.38386722666212,-89.59052213056947,-90.40060364994306,33.23108847372417,90.72467114351343,-10.466325756986343,62.596916072623685,84.5348707194381,87.51212115692944,94.83028896064444,98.93010737445675,38.47342131265276,33.58182775428814,0.051068026227959515,-19.46748716763337,0.12028073879361126,0.019467858744045136,47.47886683727797,27.87868227203075,0.05505872974721461,45.80933207041826,18.51353585213938,0.049408965932169646,1.844796538311148,5.05891199105221,0.005384780849856067,-13.998142702352236,3.4368785884965685,0.014413886829980432,-4.420997710996416,-3.018386466163897,0.005353118494836158,-4.088318418485962,-1.0009497700964238,0.004209067347190781,-12.612565198753881,12.160494327048426,0.017520114816147594,19.928358714552267,13.124652885446563,0.023862019914905195,44.93373701285044,23.32732695537666,0.050628103903099596,-25.548683397502504,19.204432096325547,0.03196162441879635,29.796727302498617,13.578392925397381,0.032744735643702304,5.571130424889159,0.9939545123386808,0.005659102383216272,-14.334576481969185,3.07225322868945,0.014660109918367487,14.16757759660929,19.13335721984883,0.023807679715971627,52.96557432029049,51.03312291318773,0.07355087829081813,-2.1046518022054674,2.997153289448385,0.0036623062472952747,19.207997382906356,19.426155664861202,0.02731890714097393,-29.079681107642273,8.617647504786982,0.0303297164813476,-39.19927085883425,26.627715758587403,0.04738795292460285,9.97416576229185,10.552771740272778,0.014520501852758902,14.324428206919967,1.911381247901734,-12.914864285994554,-15.075892005895955,9.52373084741789,21.46989180349257,180.3151932740829,4.619063608563891
4,0.1341772151898734,983.6011935587876,563.6936498769733,982.852489574113,564.529678153361,984.4492223010157,677.5971867160189,975.6585430139152,796.0264155269219,1004.9701948780214,815.5480010559586,992.6369257692056,820.5040392867485,966.8220278769518,813.3197004824299,986.2008921976574,563.4268264630043,985.7695215296608,677.3974776970432,977.0890210354172,791.8502553398056,1009.7199280267819,813.134846126957,1006.9002727474834,810.0806888307816,966.3658593930949,808.8662570482064,982.7013365096884,409.79092185090747,1021.6037333549275,336.5560886628868,1016.6083261961769,379.5326070746208,969.9825215828276,415.88017816302704,978.5374916499752,339.4181958765798,972.9540174487272,272.613622186136,986.3984305988164,418.8979359303221,990.691127183968,350.9625889327388,981.968958451233,293.3139159492304,3,3,baseline,person0,5.050160275436406,4.1197043929310855,-1.304473943400787,1.02255663071473,-0.5624809627904719,0.4626869949829092,173.1888453883154,176.01952758001696,11.26098537272524,12.212284110153444,-3.8064550708764338,-6.6722748716776845,-94.24626005849449,-94.3409721337625,-89.19609978305634,-90.2212677408294,31.687139217372515,90.34121322195864,-10.002224070600525,62.00626707178227,83.5300589641579,86.36074067441915,94.7910438554446,98.57303328858224,44.702117193546734,-3.4353895973359565,0.044833928929674124,-19.66721452329669,0.417389894479656,0.019671643079046192,18.000180323261816,7.488684631697403,0.019495817222752235,52.89959410949863,-16.811840686955613,0.05550680178350468,1.9042728160849338,-3.733333707392467,0.004190946853496573,-18.69364054242643,-0.9249438134998978,0.018716509230825625,-15.523750985969164,2.8961925931295625,0.015791604611656067,-2.9510651959096403,-5.166516811388154,0.0059499312393392935,-8.094402367871671,9.675403577484053,0.012614784345370226,15.516131160224742,-9.647497511439164,0.018270865727012555,56.04642357407635,-11.601902119220536,0.05723465495858916,-3.52277331000579,-8.305261439422155,0.009021490972718517,37.81901325286661,2.683373675973295,0.03791409049028351,3.6601037025687115,2.0088341915357706,0.0041751375932584985,-4.155260717205371,-8.431018650610875,0.009399375889648127,4.906298462536013,-9.392929385610506,0.010597116921434273,55.632624703680406,1.2263378773471676,0.055646139452885386,14.993061312728289,-12.968905905593031,0.019823834339384384,20.06300604891423,2.0244436028863797,0.020164884914624148,-9.541857051786335,-2.9652776660400653,0.009991992175409296,-5.752240535380787,-1.7825696162353764,0.0060221113916635064,16.465800584539068,-11.70742094211972,0.02020362081424492,12.851561012458562,4.06748093618422,5.906778561523036,11.150862022008676,16.777627404747975,23.189638209853324,179.537313005015,5.050160275438145
5,0.1677215189873417,982.7916356207112,563.7195830293292,982.0492910096918,564.3505486577284,984.4738661756887,677.4621721618598,975.6483016895728,795.3929226436455,1005.7752227726593,814.3531564497761,993.4754744207036,819.7628997411357,966.7215052427725,812.7049235870945,985.48834662293,563.1296739072909,985.5958434047948,677.4296053529932,977.1290577148156,790.964231001487,1010.0955904252271,811.9680760522351,1007.4197317987176,809.1266287608895,966.2991651995007,808.1675593993997,983.1093850089834,408.70232900637336,1023.055159395259,336.22364494599987,1016.7327168754805,379.21661871821584,970.6943299364711,414.7455264404579,980.4301194762164,338.17839731468354,975.1138211888832,271.3398780119734,986.4458155827708,417.6279648232309,992.4201785131476,349.9330602197182,984.1434021778605,292.2362859619268,3,3,baseline,person0,5.503252651584154,4.317669655080866,-0.7189997713859388,1.9378703669276256,0.1582186645858659,1.3287143757218165,172.77659378526775,175.00753864330295,11.888161109356457,13.207639623092732,-3.3508393830013414,-6.288208746789677,-94.28240359009251,-94.26731630472516,-88.77915093850622,-89.94964664964292,30.45727219561065,89.89213468576337,-9.639043456993608,61.13012126512844,82.66872981708612,84.89967374374189,94.55688999506528,98.10732589922736,51.54530377554153,-30.691610690047806,0.059990776858299746,-23.944410033686445,-5.340086850937155,0.024532657814367687,3.708250439616393,-9.420030247543824,0.010123640214248811,64.8230393975732,-32.12557320640917,0.072346934216867,-0.3053074049229679,-18.885259539180264,0.01888772724479311,-21.241924680553954,-8.858510151455706,0.023015050863245356,-24.13399136152489,0.7731015230655037,0.024146370845390498,-2.9967124906268965,-18.327311219429422,0.018570692563426458,-5.177574288458627,0.9577678566245797,0.005265414967473228,12.164464695963831,-32.45239045969614,0.03465734911801432,64.38660206502828,-37.97199613541327,0.0747496288685646,11.198992255536774,-34.78295694453911,0.03654136726157403,43.2689272400727,-9.910586277005683,0.0443894107289191,0.7346664525205636,-4.024962180591937,0.004091461273390541,1.1935462915008892,-26.41355574610279,0.026440508313994936,1.4126089556217867,-37.859516022719035,0.037885860390599845,56.42173519737995,-36.96003259992649,0.06744965687437478,21.21994714635627,-33.82546644639972,0.039930543913283566,24.998242818242815,-22.09434871826945,0.03336273953506102,-1.988241997709821,-20.829099719146512,0.020923778371785686,15.485760395286547,-28.441790762820286,0.03238432084846423,23.998944783544324,-35.619895806952364,0.042950277391674105,13.507282156857432,5.901605928238765,17.45375833553702,27.286711381441094,21.485007759521057,25.817420029575025,178.6712856242696,5.503252651586294
6,0.2012658227848101,981.80984058827,563.4713758242266,980.9927888438563,563.8490989210487,984.3236948463584,676.9926896468485,975.4405542016552,794.1711135602695,1006.6868536462318,812.4655558466239,994.4011918490484,818.1771694365073,966.5499671917588,811.4531513695682,984.7480370731512,562.5054298773025,985.4462587133747,677.0389090572891,977.19653866503,789.399540210525,1010.6446964343501,810.0444942315689,1008.1782212787335,807.4091695612186,966.2147108315155,806.7345196656044,983.4258119863822,407.0084458068165,1024.46009264662,335.4441168902621,1016.780796041258,378.41948080654083,971.3112171327278,412.9746696720929,982.2823819236039,336.1973965851164,977.454457786617,269.4842217860051,986.5138804877478,415.6581941207787,994.2952531550347,348.39946426455947,986.7271326457387,291.081267021827,3,3,baseline,person0,6.016377172352757,4.546357922498786,-0.0705280936879183,2.9555492393872584,0.9302432870947231,2.259815039453897,172.35003615689564,173.90859387791147,12.374873159077922,14.139323077324844,-2.334037303496466,-5.720381057113842,-94.33859425414602,-94.19814675665124,-88.32221708179156,-89.65178883415359,28.39283784893703,89.41796787873591,-9.4682663846088,60.176620688001535,81.76800690536544,83.32656321381839,94.14287865188214,97.46590039058208,55.89845158833493,-45.71852092737336,0.07221371092638919,-31.49572494377935,-14.948878942525363,0.03486329977745197,1.4333034326133658,-23.763733970689145,0.02380691939247131,77.02441772165483,-34.43264010108784,0.08437041916270784,-6.193226998299183,-36.42374248555168,0.03694651644345166,-22.069605446235084,-18.609539007204546,0.028868363767507794,-29.268606627489746,-7.3993846049471355,0.030189438988604368,-5.113775860410657,-37.31698308852193,0.03766573947740241,-4.4593172159173555,-11.647172588917856,0.012471653432813807,9.43310611868313,-50.49689538301631,0.05137041886503974,69.77746838527045,-55.319562962827995,0.08904576992005689,16.369575366306673,-57.34451465382277,0.05963519395923592,41.88291579529134,-23.23876090689974,0.04789800250536046,-4.476805666829983,-13.995893843734045,0.01469444906975534,2.01169625167338,-46.64549905131988,0.046688858452051285,2.0291047144091707,-58.72146622404633,0.05875651335336238,55.21838994098772,-59.056248164454274,0.0808499290966701,18.39022207708449,-52.79157913239126,0.055903050858929104,27.596859184618435,-47.27271474175181,0.0547384343575033,-2.5176962531439764,-42.72080715842503,0.04279493146028434,22.611573177832142,-51.19972708452604,0.055970485928803645,27.176920381975584,-56.27186703736362,0.06249086350274711,15.296919675743236,6.817499292836092,19.331797184205115,30.33835129219279,23.01507365215081,27.7573405414469,177.74018496052747,6.016377172354453
7,0.2348101265822784,980.7387052351346,563.037613820965,979.6909376967276,563.1638522618937,983.864532253346,676.2662886976095,974.9073431365032,792.5666107167979,1007.347896326767,810.211569817344,995.1134111006544,816.0992637653561,966.2429442937319,809.7987477892447,984.0026081374328,561.7695814754217,985.2603276193862,676.3009285655737,977.2952951035536,787.3551285160389,1011.3444580360944,807.5628658388006,1009.0445918522493,805.0516321208869,966.278550450649,804.7077631613952,983.7121553629864,404.97526774003,1025.5232342820818,334.3232497176063,1016.7942423130769,377.15308143664527,971.8296286407503,410.9092706032409,984.0804417402537,333.7324341754156,979.9398240511858,267.1057477696898,986.6084229679432,413.4753561568455,996.1091972925597,346.549882861643,989.5716019574564,289.672266823715,3,3,baseline,person0,6.5119096672376005,4.725605777287315,0.4904506726677969,3.911093912309043,1.6990014403437013,3.172530876817942,171.94459902517798,172.93947254719043,12.678403816373695,14.702600040247717,-1.1226746279436002,-5.164507029842907,-94.40686158069012,-94.09408712721412,-87.894951913453,-89.36848134993332,25.065144321670427,88.93251720969832,-9.790640652362486,59.404798225585495,80.87712091992327,81.8719927870186,93.55552308137932,96.57460150695898,54.07607051489308,-55.138464464302295,0.07722999200966434,-38.80990212194887,-20.428107952169043,0.04385790803516196,0.40085112214754287,-37.753037819527236,0.03775516582170949,84.79738702856454,-42.00415684937727,0.09463057666261605,-15.895726093211431,-47.832348918586725,0.05040444138267805,-22.222221102548083,-21.936612735314142,0.0312256639485805,-31.931959584036807,-12.931018210437376,0.03445085303494274,-9.152758092124964,-49.319955790777236,0.050162047604709874,-5.542851481168615,-22.000173149250443,0.022687679941750177,8.536274245935317,-60.6117235004275,0.061209876684192845,74.09205090601503,-70.9054518071355,0.10255347436061608,20.860817561435127,-73.9806200108296,0.07686550491942559,31.69365630244733,-33.414530807474954,0.0460545189845834,-13.68824333885948,-21.654971694292527,0.02561846608960891,2.9440598654217087,-60.94661277901646,0.06101767856717067,2.81843620205032,-65.07328269838617,0.06513428976943797,53.60253793031551,-73.48378504391039,0.09095657610613177,15.454531748597237,-61.572274128040924,0.06348218248348916,21.232196557311795,-61.945112460733405,0.06548284606231797,1.9031433628470433,-60.42028823869087,0.0604502538084501,25.827651059524214,-70.28130482498392,0.07487676119567974,19.706555381990658,-67.19430049551566,0.07002444104814491,14.772478149397232,5.343615293695777,16.723517940415682,28.486048739932485,22.91769588930919,27.20926458556967,176.82746912315133,6.51190966723712
8,0.2683544303797468,979.637581302094,562.7188290248001,978.2660215559832,562.5993155624825,982.9959430244973,675.461041791421,974.013569324633,790.9088677387774,1007.4435704566249,808.0186630840655,995.3509434482985,814.0600899776564,965.7873306556331,808.1862794771702,983.2454612377546,561.2930181856389,984.9786880413998,675.3915437774391,977.5247282544656,785.126072354953,1012.3803194459875,804.7340407095044,1010.1681678984071,802.1574157510165,966.7968409032892,802.3707238365052,984.1069718278196,402.8684620055134,1026.1673017662324,333.1378079287458,1016.6660349335536,375.4986938881668,972.4715726944104,408.972139830318,985.8624697644018,330.8178904817821,982.6370075906872,264.17003229576267,986.7018150414854,411.5860553957511,997.6855354631739,344.38208943701807,992.5296743576736,287.54922168649574,3,3,baseline,person0,6.842665040618935,4.744067445567356,0.9474302116285668,4.780413149724509,2.46384570895445,3.981490790414945,171.77673852566895,172.3105092500082,12.57479199778163,14.657034590717725,0.1883770854258998,-4.619457886175019,-94.44969091268908,-93.86873839909802,-87.60702587207557,-89.12467095354596,20.96360615077793,88.41148333746949,-10.936288397930502,58.92991763204939,80.18822788342395,80.72199744745971,92.76301872089662,95.37902191534997,46.9927228220836,-64.62478511145974,0.07990418542814592,-42.478632120303445,-16.82958462395484,0.04569101777622088,-3.822031314088958,-49.31947786030129,0.049467351048733406,88.18404513854945,-63.29077956238601,0.10854560605852392,-26.644577787827618,-49.419507646647574,0.05614464588479168,-22.571549084746508,-14.206981091639644,0.026670454436010786,-32.82595875856955,-9.503395810201381,0.03417393890590697,-13.582444305582394,-48.069810058070225,0.04995187115947907,-8.396047796576775,-27.10996160854163,0.0283803389165634,11.7700002723857,-62.806661519551454,0.0638999971646593,80.40660363041668,-87.51755563782733,0.11884672672059227,30.880396747756226,-84.33101328845152,0.08980711945918217,19.200502357696465,-35.33958540376537,0.04021872185062491,-25.893792105303913,-24.00547380712701,0.03530936479600504,6.839705253601536,-66.4511081984139,0.06680218071854732,2.7841410603145706,-56.32255099111574,0.056391321952855136,53.12460902177235,-86.88639690454494,0.10184041462391193,19.137200090242256,-57.74842681543732,0.06083677528396692,7.0811530052364935,-60.79046385972644,0.06120149691113998,15.450922927763823,-69.67022893068089,0.07136295830872752,33.495285904328895,-86.28041253575942,0.09255400458734116,2.8521721731220655,-65.37344601094512,0.06543563501220942,9.860254527217126,0.5503667147634698,13.623163614302168,25.915554624838354,22.801017818961892,24.116163461948346,176.01850920954507,6.842665040613511
9,0.3018987341772152,978.5462437686856,562.6548282360625,976.8415604356268,562.276501032299,981.751790279437,674.6453310009161,972.8469401965374,789.3881279003208,1006.9518037450468,806.1802877270989,995.1194810798712,812.378719635539,965.1683678423152,806.8351514231555,982.4622435069764,561.2136228081687,984.519991159455,674.3789969439772,977.8707501674871,782.9056120139587,1013.7423999124062,801.768479726039,1011.5423916421771,798.8949318127461,967.7044123418867,799.8998989155646,984.7598118760604,400.9060349622534,1026.7211164302146,332.2192082789802,1016.5742991547464,373.7184343151017,973.3953188419224,407.4172829165152,987.691755599893,327.6938244951665,985.66979720717,260.9441654312793,986.8580543334659,410.27053120373455,998.9972037008988,341.9770933973493,995.5483622292633,284.6193354120324,3,3,baseline,person0,6.933371311760736,4.531484406945686,1.222585121834739,5.4336013976132485,3.231886300827489,4.681937602050783,171.9548422183313,172.15092154349043,11.942285618934427,13.936192093347112,1.4373898303029071,-4.026794352369634,-94.43640508912038,-93.48456948552864,-87.50303377737349,-88.95308507860948,16.64510367459182,87.81502862053942,-12.934014682803635,58.59849501164863,79.76987615867074,79.96595628012736,91.71216257388878,93.90209931870533,39.10256255859416,-71.6961083523911,0.08166604160559378,-42.46506736156918,-9.623527503582308,0.0435418675258057,-2.7347647267075357,-53.07188915929924,0.0531423028955971,89.99107239833305,-87.34377950286915,0.12540864774507315,-34.77875513945431,-45.33526310870874,0.05713884746987786,-23.348754993009376,-2.3668810642044216,0.023468414639588882,-32.53421326009941,-1.9079480416109864,0.032590110435270325,-18.45209896306398,-40.278911798929265,0.04430429653937223,-13.674359876844251,-30.18535843150444,0.03313825556181019,19.46202407963269,-58.50254204435456,0.061654827928781665,90.4114640385435,-96.1673518091276,0.13199391040337188,40.605417678143105,-88.40728969575925,0.09728642668001716,16.509946586635508,-27.384668804332808,0.03197652923343239,-37.08983655085059,-24.317416018825575,0.044350791393180884,10.315370237247006,-66.19485544850669,0.06699377397176678,4.657699647723808,-39.21751364879619,0.03949313285625644,54.53342679388663,-93.13253318589993,0.1079238776893554,27.5380926994145,-46.35233818506472,0.05391554325743324,-6.900198907829533,-50.12387057633183,0.05059659224217057,27.055903263851274,-73.6585542469096,0.07847040534601439,40.967424814273734,-97.25895514089244,0.10553499064770556,-14.66021517534484,-54.8043974340994,0.05673133073621782,2.704073743472543,-6.337381151362985,8.202731285391547,19.472404371022805,22.896304436969835,20.881244573294786,175.3180623979129,6.933371311746896
