Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,909.9491224781979,574.6119490494513,909.9484841541152,574.621228455772,952.851461354384,677.3236373886172,945.0556311955269,789.152981856579,985.3551659336928,806.050914430188,976.2568933702908,808.6461158750942,937.2488065403162,803.447566826296,913.834266428325,573.314896806248,951.5466190392284,676.0260720236671,946.3599007057536,785.2581458307994,980.1570204239304,806.0549735930157,978.850490690538,800.8520612849745,935.9650237575677,800.8611348074563,1019.1357849254534,471.9089544765513,1073.7266002238987,418.62422219618065,1064.627194455549,453.7176974041378,1019.1455521354029,479.70698466689686,1068.5768223479379,536.8797882091832,1128.4036895859608,579.7420321599834,1016.5336126467737,477.1031917179044,1069.850874451446,535.5793290565198,1124.4905751920096,575.830389943295,4,4,pure,person0,26.659812259343795,22.88055362887879,-3.9855247885745007,0.8918403383960681,66.91364931359568,69.42341598326362,87.53727227877215,89.05452128848512,13.517320597562506,11.22232712606701,-3.0959874930197184,-6.703860880881404,-93.98782781361348,-92.71833586342268,-67.32801525635533,-69.83778255792348,18.40443855362686,43.24856563450394,-44.97569887344165,44.30654122226402,-48.82091229268413,-47.30366328297113,-35.30359153474464,-36.090668795599385,5,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.57658089085928,26.65981255725815
1,0.0335429769392033,910.6382678956501,579.9098909713515,912.1483306869779,580.3300147436247,954.2048478054633,682.362236734401,945.441920950184,793.7215355930131,985.619913118984,810.7062571905166,977.8064740153538,813.234893163882,937.7870750538664,807.9998377271544,912.4961953550194,578.8642261900212,951.6401389317748,681.6584175703395,944.4350780704897,789.8122041032656,979.4763151014164,810.1926887125254,977.5172125744382,806.253992253329,935.3104159798385,805.2107749558419,1020.1227211567625,477.0798248124221,1073.5461612597198,422.6755174419941,1065.837457730033,459.4951377385351,1020.8863125586505,486.96199881700056,1057.6782933761322,551.8180608683937,1101.4611259987532,605.6468125794337,1012.3239375556814,481.80082858682437,1054.3609528261957,548.6225337774223,1095.824820468439,598.6009111260521,4,4,pure,person0,26.895147158684484,24.66988699412573,-2.598553878938572,1.2650138263185502,67.64802064749385,69.1965669690892,77.13688131630961,79.7194895679849,9.263489879124515,7.263125643934829,-3.237725117021056,-6.424579330552978,-94.50273828826398,-93.82602446424885,-67.60759104375151,-69.15613861670747,7.837619215265475,43.19583728574174,-37.72410627639275,45.516654304313555,-60.31679387510746,-57.73418562343217,-51.05330382106889,-50.48972812500174,5,2.788061796538258,167.9143016101699,0.16793744660977916,-20.29352742744757,123.35563200038212,0.12501375604973344,-39.89124387292432,165.43938225373793,0.17018078780587292,-461.793288452779,388.85054074190913,0.6037033909920555,-5.37933661958206,120.77923951581323,0.12089897419120213,46.19687298094235,136.80292292198695,0.14439248870081997,29.4230363959019,154.15657188814922,0.15693936321732888,-803.2251769436276,772.2862662548607,1.1142696091709563,65.58292476097112,170.19319120660745,0.18239200188958957,16.047130060215682,135.71457623183832,0.13666000360367672,40.347833572798294,150.21324299618212,0.15553766760964458,-854.5978126964526,678.8461627609448,1.0914071349229948,36.08097387055868,172.23993996922007,0.17597850322141187,-324.9123949719599,445.3472536527152,0.5512732904308268,51.896420118067844,216.29010934996722,0.22242897703242664,-57.38377481380646,135.7678622478968,0.14739677754701944,-125.50093865318846,140.0482991546776,0.18805321507208922,20.545147757794982,157.94489354665149,0.15927552383794785,-19.51549437355145,129.673646923745,0.13113393621465116,-39.74835383622339,161.04506699406568,0.16587780211894754,7.892775461494998,138.78740604229782,0.1390116541173265,11.516263310716429,136.2000082674405,0.1366860145468168,7.015921686594301,53.344500951424465,41.34907024352119,11.125234608689015,21.893445391839144,-6.762936235074892,110.80342832949324,26.895147244512472
2,0.0670859538784067,911.6268188726464,584.7824005476695,914.52274273443,585.5326751492859,955.623808657485,687.0765250802547,945.7869454033788,798.0180883140528,985.7617329896228,815.0215268046531,979.0649037965385,817.4962605149076,938.2900004178732,812.262599487346,911.813370326983,583.9714860572227,951.9399580919,686.8945727128931,942.842940137824,794.1615476380493,979.0858914125546,814.176525849683,976.261883020235,811.2549089157548,934.8155558340247,809.3335024278504,1021.0128882141079,481.45620891698707,1073.5990372274248,426.3354302422261,1066.9989106116595,464.2251109199821,1022.2914009951247,493.365023649869,1045.9402388983037,564.7575578973962,1074.0179466250586,627.9695834615018,1008.5462877643356,485.93784142525857,1038.3862647543272,559.5630930212135,1066.8496360527527,617.7819657541005,4,4,pure,person0,27.092457137289603,26.156504531550915,-1.352074865778374,1.7595362813756816,67.94564231648033,68.67010214440924,66.45281718793002,69.85201957848989,5.744086904462818,4.1823490303639765,-3.3121050373835814,-6.2122238422161065,-95.07163954808694,-94.86014679704849,-67.97918289484258,-68.70364465682542,-1.7005282147787748,43.35070951563488,-31.93557668812941,46.33980963023427,-72.9475040502552,-69.54830165969533,-67.20341704999245,-65.3950336398948,5,8.938358711233269,156.1028751873823,0.15635856835561696,-11.639506224191623,118.76814465151271,0.11933712871150219,-20.356721148335282,152.26018479094475,0.1536149731259415,-476.2453881425798,326.1654224555255,0.5772292027718867,1.576364787204699,109.11115035691574,0.1091225368938599,37.5169378515665,127.04201415244928,0.1324658219529454,26.53810539710815,130.47095111734325,0.13314255564443772,-818.1497850782713,665.4976069216553,1.0546355463581112,70.78715916466369,155.10431334377424,0.17049389995084027,14.993462414454722,127.08358497571461,0.12796500101767413,42.30277040089853,140.54472131076128,0.1467731006414687,-863.8226853926452,571.8351910986928,1.0359464839352654,34.62581403348672,141.01232547188752,0.14520131863199848,-349.9407491202616,385.75875517713456,0.5208342779528459,41.88919901238835,190.89017782988955,0.19543225165214242,-47.46561211759494,129.66480413074123,0.1380794907434173,-112.62118440449534,123.33469524581962,0.16701789792728966,29.471176001703636,145.26169174398075,0.14822114998625086,-14.753018097070326,122.90881275925267,0.12379106509300869,-37.42451233468482,149.0898279985707,0.15371522675432117,4.2280048934183485,128.64897537144512,0.12871843259417612,10.286041510871216,128.09097799599533,0.12850331238506627,5.882303737165112,44.3197853344883,37.160655579838355,14.742950691390712,8.87284600665942,-15.695232585771357,111.32989241047747,27.092456653244355
3,0.10062893081761,913.2226743457053,588.8086069737093,917.2125631016404,589.7264177242924,957.0951058921439,691.0884779253648,946.0810873090763,801.6719588984411,985.7790240169936,818.6481488290485,979.855847376584,821.1000803172433,938.683492864654,815.9076800133696,912.3049236757688,588.1653300291533,952.6413205163258,691.2750484347399,941.8498957026608,797.9504345443163,979.1373793846958,817.760558408066,975.2652713363408,815.4470399371975,934.5622417608952,812.8701490296592,1021.7687993554474,484.35319219702984,1073.9336832913407,429.0400507765918,1068.0498019600454,467.0730807034259,1023.1022248768816,498.0935521495003,1032.9403730753897,573.7456501498433,1045.7391557720532,643.2959559776087,1005.623141178606,488.9833520121275,1021.8856809954342,566.4889265171039,1037.622914343245,630.1273010872854,4,4,pure,person0,27.148835488436745,27.136437363381777,-0.4193915924632171,2.404771663864894,67.4786385357686,67.57708687365529,55.21967867377354,58.97743067569263,3.2503067886678236,2.5016115454880237,-3.2876776948832744,-6.19789151897482,-95.69244604294626,-95.7784962840018,-68.54361210266794,-68.64206276425035,-8.28966923739958,43.87929733609224,-28.403785075901233,46.66715257067196,-86.9447555256984,-83.18700352377928,-83.69444889550041,-80.72068952227121,5,20.90936727819287,130.59293245755956,0.13225624993866672,1.5349851694583967,106.848970646794,0.10685999582514452,14.654434210677028,125.0289734131802,0.12588485466802105,-491.9236533119972,206.4764110962322,0.5334991930893638,9.976635780488479,80.63149968077784,0.08124636608653829,23.58000548010982,107.4388778571334,0.10999604144532675,22.535600901185344,86.36631403627405,0.08925801649258074,-843.0614523052228,456.91748063643803,0.9589192856930875,80.19026969746132,125.02595051738442,0.1485327157798141,11.730993569651854,108.66896318207652,0.10930031916329759,43.863048808271415,119.60634419484936,0.12739562246173758,-871.3216409646993,368.0453096205765,0.9458640240262458,31.329698323757224,84.9050991689189,0.09050097160772136,-387.5584998456247,267.9575002760802,0.4711717444380516,24.17268697487448,140.96925589525807,0.14302674541234595,-29.60513722330406,112.95619089308173,0.11677142292138512,-87.14630758706275,90.79428437102969,0.12584943782356106,47.57644129056702,120.03127907631146,0.12911632632076447,-7.551925805175093,105.43627681642342,0.10570638605248187,-29.711485826095874,124.97790607675977,0.12846108125547473,0.5154887534920558,108.11866910228963,0.10811989797028748,8.769105563607999,108.93101679707858,0.10928340968706604,1.6807795935741756,29.214247548957612,27.805620085708163,19.236079840459674,-13.922550212468632,-32.58551775935224,112.42290943876017,27.148833940278323
4,0.1341719077568134,915.6575767393605,591.617818470209,920.2757841962884,592.495453434574,958.5160468143799,694.0247424773188,946.3329080055048,804.3226519800434,985.7234567684739,821.2894435972762,980.1079952805845,823.780937599172,938.895718930158,818.645679183218,914.246639076056,591.0171854865155,953.8353678979196,694.3752194736428,941.568193604614,800.756929457668,979.6050180788434,820.6207289607283,974.7098006955264,818.5130608544263,934.5541729987016,815.4339715846268,1022.3880589104135,485.3231398195442,1074.416666800114,430.1776167125761,1068.9147590043635,467.5635084886789,1023.1641882927804,500.46797144650446,1018.8745527509109,577.2564700079287,1016.7404024197759,649.129779288801,1003.8692672866148,490.49715341729524,1005.464479026499,568.1883721568126,1008.7953189278396,633.6668073352638,4,4,pure,person0,26.92064180061156,27.504367997773876,0.1019738154870537,3.151024319439395,66.0667939886451,65.74494954517716,43.341875482414856,46.904529090934695,1.529515818656218,2.1605186898196886,-3.155322712919718,-6.4662548983568895,-96.30634214084552,-96.56822390783437,-69.38570345424726,-69.06386075952491,-10.161658824110456,44.86934998088395,-27.20416497297033,46.65462364864889,-101.858591545856,-98.29593793733612,-100.32907639804954,-96.16270449555114,5,35.59753756376475,92.42384909728992,0.09904217567562952,13.94147856927427,85.2688346012447,0.08640103575161562,57.88739037106216,85.02094082261101,0.10285674670304162,-489.55708369887856,50.66472313381546,0.49217177120389277,14.398945855307108,33.91368446653181,0.03684382764914019,7.5171593880155365,79.92305771750209,0.08027579236718875,18.461675482427182,28.91656349621051,0.034307449716480344,-864.525334314766,173.92085746492052,0.8818460853989155,91.32227888419222,82.55187711276804,0.12310390341270147,6.326989577837192,81.62660025110875,0.08187143986563548,42.36180124416044,87.53738695512699,0.09724873428267018,-859.4226883217711,105.52153001785548,0.8658765215084246,25.786531883730138,14.620878347854722,0.029643132598519306,-419.3372684235232,104.66631701917188,0.43220224734175056,1.847284336486688,70.78737529193643,0.07081147477733592,-8.398243798019848,83.66862960429805,0.08408906039879503,-52.28736540499149,45.130204391562415,0.06907028253467115,72.59052761084497,83.74961773939745,0.110830425291596,-0.24054997289710942,76.43395991997045,0.07643433844377218,-16.559968479279394,91.405748594885,0.09289372116685847,-1.6565985964947147,78.74360027778549,0.07876102401326157,7.507404512274174,79.02378749526734,0.07937959506452578,-6.803024318288355,10.968932037814442,15.543206224517427,22.247657294314784,-42.090615561119094,-54.62059410525406,114.25505343513122,26.920638686598252
5,0.1677148846960167,918.9892231341775,592.890473895128,923.6328900546548,593.5275510571178,959.696625091216,695.5790509032857,946.5583522612292,805.6511949122673,985.5208867785228,822.7330084060104,979.7426931844158,825.3679922665651,938.9594661247028,820.2029762299211,917.6655550214816,592.1891927880988,955.3961132017054,695.8921454326346,941.9706612059589,802.1815740371438,980.341733675104,822.3845726460276,974.6266356985094,820.2503465469754,934.7776332397065,816.7040221556601,1022.7990049188935,484.1230829570155,1074.8472799492922,429.2573280961634,1069.4970325219192,465.51371917043497,1022.3944421865825,499.99172475046,1004.3703979558325,574.3204187938359,987.7494639650756,644.188503947887,1003.3944113653663,490.09151951724425,990.2456868027311,564.2442718925607,981.5910599807473,627.9488271251802,4,4,pure,person0,26.252016355427024,27.12975491473351,0.1996810354901386,3.780975596430877,63.60842874557819,63.10400671578244,30.750398212412826,33.7021783673548,0.1489065650442198,2.5840796389982494,-3.025624502158453,-6.980234532861553,-96.80659458721834,-97.1799110851678,-70.55458310361854,-70.0501602867289,-6.7897342100347045,46.341427365655846,-28.06698191281301,46.50047090852329,-116.14909450376398,-113.197314348822,-116.000189412305,-110.6032758397799,5,46.52971936911437,45.22335515244243,0.06488579687275542,21.96333371352069,52.584589867983944,0.056987078530097976,101.92643162300233,34.94046767845185,0.10774893848659256,-453.7102431710805,-117.58348912800842,0.46869911635704786,12.837654509876582,-27.436104376803364,0.030291008512259927,-10.890568742032574,47.31406727165573,0.04855126619679142,12.251327877810544,-35.776695214137526,0.037816226083718464,-864.2923526807557,-147.3117711009968,0.8767565390730474,100.08371840254695,30.769410372085545,0.10470676818585378,1.9004632373676753,46.42691820483456,0.04646579919160957,35.19598987817455,46.33781994913925,0.058188927307035086,-811.026969860188,-170.46728501311844,0.8287483581282934,17.359029242132255,-61.10934405014636,0.06352706373246257,-432.405114828275,-87.53102682014156,0.4411755478104402,-22.94805579102657,-14.19810462582542,0.02698517073420054,11.998565365094262,42.47221652562494,0.044134507445082106,-14.156642152218161,-12.092960645268638,0.018618544900017728,99.32470814548132,37.94103985539942,0.10632459806410768,6.661908434956679,37.86338264893525,0.03844498367297661,-2.4793564735691205,51.792829709118664,0.051852139953918915,-6.039117825415728,43.03627586038838,0.04345793349942794,6.721056873782185,39.60718616692665,0.040173396689378915,-19.933396084563984,-11.168152538140923,2.9128964963419732,18.780422445308584,-73.29001380893251,-78.73310810133034,116.89601046927439,26.2520114835998
6,0.20125786163522,923.0669681371309,592.3947112019175,927.0567420190165,592.614357201783,960.4316876692476,695.5766359457299,946.7975749437024,805.3304849428949,984.9315590957236,822.8206023586812,978.65494226173,825.7279537328554,939.0411783895104,820.2679991342209,922.3128526022708,591.4658554418573,956.9791388539056,695.680159129701,942.9399630927003,801.8791177747107,981.100535487518,822.6478314827227,974.8315785844128,820.4542590552933,935.2350096786224,816.4095891496357,1022.8254332633085,480.6827568535986,1075.0260687105,425.9900105384298,1069.68832395297,460.97068904671687,1020.8020540840176,496.46059165206356,990.178259632606,564.5522039553371,960.027341003274,628.3410318877773,1004.021913463286,487.452772904871,977.3677787864192,554.6949533432152,957.395368517349,613.3556303176497,4,4,pure,person0,25.03819791395021,25.84717714344352,-0.1270469428727092,3.908138562699467,60.077841652055696,59.698494215327294,17.218924449825252,19.493311541569465,-1.0591489793348892,3.033995162431078,-3.165470950026159,-7.630285489017897,-97.07360610218647,-97.50323777535802,-72.03541413392604,-71.65606028157679,1.374652716957254,48.26613201366333,-30.63287734618668,46.33109575851189,-126.7830561199538,-124.50866902820958,-127.8422075542923,-121.38100164527238,5,47.19395225622014,-6.319841656205246,0.04761522370126905,22.621779032590773,7.848404068972399,0.023944567923210182,138.54755912727794,-21.564494634822218,0.14021573937679696,-383.9226327363005,-284.6890592523661,0.4779586262273854,5.330139943510984,-97.40690468993395,0.09755262924745436,-32.42857438256926,10.731351213781357,0.0341580786251123,0.787895017869454,-102.5647219581159,0.10256774819067056,-826.4657907987098,-472.4527607920252,0.9519754800101436,102.07358668753274,-27.224591812166572,0.10564182646374658,2.436046894575873,1.9384953344369518,0.0031132119481664887,21.91405310756638,-0.07199592213284074,0.02191417137411414,-721.3340517525659,-435.0596798245026,0.842377432762044,5.702875788198332,-135.4390855633459,0.135559096671861,-423.10312376119134,-291.21490487274497,0.5136364221475341,-47.47307030771288,-105.2719054959435,0.11548102221225749,28.89731249847745,-9.016977323786264,0.030271447763401352,18.70740629422867,-78.66763338137879,0.08086138504925802,121.56777290054953,-14.779925291338047,0.12246293153284024,13.635535085182333,-8.777783992105332,0.016216575127667957,6.1098597859965365,6.079141654226228,0.008618952944336454,-17.56933154345055,2.6113947139974103,0.017762341997495153,7.13182622123312,-9.561165961914401,0.011928069407961156,-36.186962286527574,-38.23684980658289,-9.740577854942417,3.791045931882353,-105.25562772563946,-101.52684141981919,120.30154614758936,25.038191968260435
7,0.2348008385744234,927.557113721295,590.0135984789322,930.243416913763,589.6493679564144,960.6266660585424,693.9625975927624,947.1460999429861,803.070801472174,983.7624321385996,821.4076607878724,976.8424915557616,824.669861450579,939.3613726900933,818.5268523476703,927.5848452872328,588.7417921325807,958.1764828922971,693.7435628404597,944.2960105893858,799.6441049599113,981.5962525770346,821.0819975264911,975.0111444477803,818.8582686880575,935.9485298422592,814.3287175956576,1022.2678786982668,475.0591692340584,1074.7523275379795,420.3103536957808,1069.3573895165289,454.17362379160954,1018.5364021002301,490.0020568178075,977.0604357292544,548.1290971477116,935.2097880961579,602.2639365944983,1005.1852366601232,482.3757329183145,967.388804233134,539.6470219873253,937.1723394309124,590.2338801367764,4,4,pure,person0,23.298183902100217,23.63488045581912,-0.929105150921895,3.1419354103804276,55.640862231646466,55.71311154968512,2.4224233096383347,4.257287721235426,-1.9523435082335816,2.9769832317576848,-3.8791974096505726,-8.35917876974182,-97.0211367279404,-97.43008234501964,-73.72295748662702,-73.79519094756706,12.47274121516113,50.56400109173504,-34.20005443089277,46.21039363313768,-128.90623640132137,-127.07137198972428,-130.8585831373429,-123.85915068700922,5,35.695819144548224,-57.734776873008116,0.06787853832380547,14.77856573121595,-46.681424820153154,0.04896489996223296,157.1712819204304,-81.21113740781024,0.17691257925761425,-297.49817886981526,-448.6164535474665,0.5382953546375473,-8.160908705772115,-169.3247696214725,0.16952132030593878,-54.03368667168165,-31.544376165367815,0.06256745929791055,-16.622095470302217,-167.65320590754305,0.1684751955300865,-739.8732960433965,-777.4234034308774,1.073219289055209,95.00274529963151,-88.39374187755088,0.12976507703377574,9.545792586125671,-51.90793857403889,0.05277836908339937,5.812793230852137,-48.1185183978427,0.048468344080937684,-602.8990546393896,-689.3171772672862,0.9157758683001037,-9.865982886398932,-202.63750791788814,0.20287754245723427,-391.07512511866855,-489.613871702334,0.6266270795696048,-67.54474976666731,-192.54506974625875,0.20404876158563998,40.427165994939635,-66.63131954121123,0.07793643880872028,34.681572805712484,-151.35925459921566,0.15528179366914885,133.86246522789386,-70.98692305400083,0.1515199750579564,21.27181987842188,-62.0359832029711,0.06558165546019204,5.353307301644681,-47.58046282321688,0.047880667722342445,-34.85459740925953,-42.12332057973533,0.05467373315610262,10.390401541142815,-67.36681347086729,0.06816339194468546,-51.87416772827784,-65.95409499980238,-23.911360327466312,-22.84243147851133,-132.27744897094993,-118.81422071945721,124.28695857836206,23.298179241313377
8,0.2683438155136268,931.9880545708722,585.7501923606515,932.9197735513104,584.6779255451924,960.3338517681444,690.7291254777793,947.7578878298349,798.8178124167403,982.1548345669516,818.4622923315895,974.5730251208729,822.0332278842394,940.0912346994554,814.8184646998177,932.6191026227389,584.0362028093359,958.7347783285261,690.195015774924,945.8727920479504,795.5643534514036,981.7420135732659,817.6995127508482,974.9943294835964,815.3738398103371,936.9710691339318,810.4367425704409,1021.0272827085219,467.3831278828365,1073.8314524582663,412.4462772043553,1068.3410704131334,445.4932713140684,1015.8829779600187,480.9842273404082,965.8447672237386,525.8805107025872,915.0555088945204,567.3171447774076,1006.0519174508308,474.81234458659287,960.21122309736,519.447315698721,921.3697104714325,559.1074235782286,4,4,pure,person0,21.157343513235347,20.744619458629117,-2.339879767291682,1.2069837279744149,50.73330538570583,51.46446147722125,-13.72162541146362,-12.018254228372571,-2.438013228910571,2.196866450874461,-5.3920501430842895,-9.25733831346908,-96.59905295335736,-96.91748457481523,-75.44170794182047,-76.17283566926531,22.073014880591774,53.09392697611305,-37.42334289807802,46.13795832239662,-116.14901852072924,-114.44564733763818,-118.58703473968409,-111.82436317893205,5,16.644182692573256,-105.79105939128465,0.1070923763142553,4.345499700146059,-100.84032737385559,0.10093391398588653,150.08379681477243,-140.28538169923638,0.20543888235881333,-213.9816376102636,-602.2037437290132,0.6390911438876377,-27.453588313948803,-234.44778040062278,0.23604970079644336,-67.65846809012199,-78.60463819649884,0.10371286058297947,-36.985267944273346,-228.84198278330288,0.23181148187504258,-600.8494486988202,-1041.8512310470126,1.2026944947225173,79.78888225688164,-148.21112688455722,0.16832350954098133,21.759011154110663,-110.55630675160673,0.11267720057296453,-8.729526032489117,-96.39788742793505,0.09679234125343153,-471.11587585449155,-927.9574861517035,1.0406994112553027,-30.29901326998169,-258.7830082366944,0.2605507159022358,-334.3671173206898,-663.2859833952705,0.7427985358857265,-79.10520718005269,-268.844041294967,0.2802405258752006,47.007797233455506,-121.62759184738573,0.1303955677902279,25.837921072970868,-225.48351463944996,0.22695905696740132,132.09742407801957,-127.10279490124621,0.18331625656159467,30.48445263298994,-116.0295054392747,0.1199672788089139,-0.5012961197334432,-103.87953591703543,0.10388074547353958,-47.92650260475499,-87.80879710293401,0.10003666578104159,18.238926376679576,-126.79223621512031,0.12809734423400357,-63.82380409303388,-86.16590597872684,-42.05871825052424,-57.6857470317292,-146.306538469605,-126.66288028532894,128.53563491793352,21.15734501153689
9,0.3018867924528301,935.8541934038732,579.7311735576154,934.9526519907686,577.9552022337772,959.7134907664422,685.8623927587173,948.7848864870242,792.8796036615392,980.6165993437818,814.1978691086048,972.4134077268192,817.8933212920351,941.3014295147344,809.2857945354777,936.6217068168307,577.5218486989949,958.6404069232676,685.1612079376358,947.6002683695443,790.0357522088028,981.7858673997764,812.9334446896314,974.9475240914306,810.3205564696837,938.3944411062613,805.0349817491463,1019.1559336757078,457.8876617412153,1072.104506036586,402.9500795918764,1066.493120236318,435.3677356980906,1013.1862532946408,469.9443285028116,957.3257098105222,499.3910340695916,900.9478469331832,525.8433255749767,1005.9143022644497,464.93917773174246,955.4528418201176,495.1584222962931,910.2279374749176,521.5815975301373,4,4,pure,person0,18.78832452961433,17.591879486340368,-4.4841984889968725,-1.9814849695463697,45.94625601371861,47.33025991803964,-30.77443760839289,-28.96359151726725,-2.6816934564035915,0.7192658936036976,-7.777387557206986,-10.467651843224326,-95.79594595664464,-95.9835042843255,-77.00760598785484,-78.39156977004188,24.815368709561024,55.66223111343744,-38.82064070840047,46.05962431453068,-82.74980574169683,-80.93895965057119,-85.43149965782335,-79.61440759727411,5,-2.813447519268301,-150.07039614915246,0.15009676641189587,1.3073922028412492,-142.0884040750233,0.1420944187748384,119.32763753636576,-194.20918191454328,0.22793922747067136,-141.8592418277884,-724.1126345598841,0.7378774640963167,-51.48459019634921,-283.105391322027,0.28774871958582904,-64.38359356022542,-123.42096528008784,0.13920481956597963,-55.78959304076564,-283.0835843470812,0.2885286717441532,-420.5846722223647,-1236.4382349724747,1.3060133902109283,60.60518847634787,-200.42118872156618,0.20938395773988822,36.07893293050382,-164.94272927438317,0.1688425104702197,-18.494512363248734,-145.08946918703649,0.14626346453072406,-332.164107458603,-1118.7386890587225,1.1670086754950022,-55.09201464630864,-301.867530551338,0.30685360691859576,-253.97439913151254,-789.7175221211822,0.8295521443281507,-80.39610408658045,-329.1269840958488,0.3388039332893427,51.50038783752055,-164.821424545033,0.17268002761312334,-4.102652743990232,-294.34378686022785,0.29437237747920064,115.25926395884301,-179.4419980655113,0.21327008369219816,42.434276925071636,-161.039994484846,0.1665369258808175,-1.39538575394406,-150.65100959323166,0.1506574717458855,-45.8586375907518,-127.13311733523159,0.1351511900245561,30.61739746745781,-177.03284851443036,0.17966094311456104,-70.62637844920165,-93.99106042385841,-63.92750189083604,-95.05622304483846,-142.71390940236918,-123.2508839831019,132.66983710129227,18.7883399687898
