Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Nose_vel_X,Nose_vel_Y,Nose_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,973.731916247792,569.8043791190854,973.7147863464476,568.222582472902,984.8085364106623,677.6308283897387,959.440352616718,782.2881577521548,991.1558095530148,804.4826539264177,984.8047958570791,807.6562353562624,948.3441080261496,799.7360223309021,973.7275849902148,566.6348392629322,983.2215997075267,677.6316312149187,961.0310208525395,777.531209102279,992.7337385214224,799.7377718001954,989.5660361361274,796.5645117447393,949.9338790887716,791.8108153869854,987.9883095001828,427.0914969082355,997.5156158219793,358.9085714352186,1014.9533804642148,393.78686979128616,991.1501929494219,433.4332436928472,1060.884786163862,409.6288390008337,1119.492053995179,368.40053873330993,972.121266162085,435.0134491363682,973.6307210365176,490.51229926827136,1005.2976072431512,525.4058289173121,5,3,baseline,person0,19.41624544954462,17.41344912615882,2.0313797388121277,7.295350473946976,10.59427013025327,11.495766815350583,114.50383902073052,7.284301904041715,16.24096457805412,40.65000993958111,-6.331017958413718,-10.492629672201176,-103.6253090515524,-102.524009411038,-84.20906361459643,-85.11056029797078,89.93395712417217,84.2951695910057,4.699759253525436,82.04481571754181,18.79900860509513,-88.42052851402167,35.03997317828433,-47.77051858603378,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.50423320560213,19.416245436955975
1,0.0335429769392033,970.5564313600324,570.5419331159165,970.0000978579578,568.5930686373501,991.5386197907164,676.0411191203717,960.0483781766123,778.722738620229,993.8314179064453,800.5882880228885,986.5557024579977,803.513009434011,948.7452715287482,794.791691373385,970.2004081503584,567.489258471676,988.7011953952928,675.7503301459666,961.9841640927056,773.412913704694,996.4449558415828,796.2259883006499,992.4729859477276,792.98284643684,948.39733914306,787.3332997671278,988.2862130507132,427.8183301729182,999.43320041775,360.0285813314269,1016.1863265388782,395.1045168523242,991.5530239425603,434.8340605131303,1061.795641200433,420.1750186391116,1123.9163751756246,385.2947693731368,974.3754725476572,436.095497234134,981.9772574585396,472.5733524388263,1027.8068475342961,500.5525176471881,5,3,baseline,person0,28.35025322337499,25.123500090592756,4.927855193226006,9.783678248674647,16.855047202574053,18.38838781765364,108.7429935780812,8.630348276900206,17.776378463231563,36.47452073843416,-7.248605680267464,-10.409148782485335,-107.0304164794904,-105.33700395709434,-78.68016326822159,-80.21350388015908,51.727128336612154,82.93144897946586,3.721538713287929,80.64029660300328,11.674442507454229,-88.43820279592137,29.45082096301776,-38.07945352555116,36.75720485090264,39.282353007195,0.053797726403939254,57.167990761415226,33.39029503071021,0.06620491650878452,11.959686921222781,-147.4028666709793,0.1478872516955947,-45.808097131526196,-133.4859344170065,0.14112716411092763,27.154865777775,314.40798046616095,0.3155784607925877,200.6406107678631,-47.393207593002806,0.20616200138545077,12.009398982939329,41.761851454689705,0.0434543197030513,131.90007519202675,503.6592509498393,0.5206440923538992,-110.74415056310146,11.045118777609744,0.11129358262161565,28.415582847450214,-122.77668154050345,0.1260220571116759,110.64066635728007,-104.6950455802039,0.15232337188043052,248.83111708153095,-534.8048523528323,0.5898585889246484,671.0567261797576,-740.9393422405736,0.9996540594780716,52.19890303988552,-123.51992280711883,0.13409659506804775,86.6634412583318,-106.77839699175057,0.13752155509178993,79.76657403664369,-116.10078349896466,0.14086198302812872,18.126762004350788,-106.29405787053696,0.10782859657506183,163.36044644152457,-56.08628811813197,0.17272031489215253,8.881249600187186,21.668716703353102,0.023418152745914838,67.20352786987031,32.25855891464289,0.07454481055986341,-94.66914321633139,21.988328530526132,0.09718916230156845,-105.15395953822157,25.47237266067278,0.10819518000137589,266.34510675731843,229.8558943771871,86.35117448471388,74.18327178406882,186.64941646856366,205.48626363116023,161.61161224768745,28.350253211268807
2,0.0670859538784067,967.6215414233544,571.8091175436135,966.504408276242,569.5493306662268,997.9832719216237,674.7299196952757,960.5833087679644,775.6366245870906,996.3832807362554,797.0942206631138,988.2668970233867,799.8306586653257,949.0914421750845,790.4891305408385,967.0834510346614,568.8187523002313,994.1659614458556,674.2634735205727,962.856875196746,769.7754006946586,999.8918739472223,793.3243165528871,995.0821970174392,789.9736052117565,947.0267121465238,783.2402016908088,988.8045669840651,429.0889165663685,1001.4669650052471,361.8649242190446,1017.6038598515855,397.0473776929297,991.7490309253265,436.7898864151592,1062.2060280444182,431.7327889057679,1127.5376763952286,404.1181056194762,976.942424824316,437.7342234137351,993.4257295367083,459.8933894658507,1051.9524296338027,480.28299712000097,5,3,baseline,person0,36.93108172077638,32.67848245104061,7.546287029907901,12.40073493982366,22.92219340350364,25.06696698650284,102.60090063207672,15.654590681749934,19.066060711078517,32.04770769479117,-7.890949567489899,-10.634967490335775,-110.28908016297608,-108.18125446863638,-73.35799844522415,-75.50277202369723,23.606355552392603,81.57503469843452,2.108404659775176,79.29639213397272,4.175935207900269,-82.77037474262134,23.24199590953239,-27.595868030126717,42.260211885087244,57.921538810552,0.07169958275160847,60.63160676475556,54.74597233710239,0.08169034965043749,10.32021239389918,-128.27009482029365,0.12868459118737688,-40.86181733423625,-122.0254864002591,0.12868530392813432,12.234657786305446,344.5660260746898,0.3447831683479514,192.13119165266974,-39.09013286067277,0.19606742027409846,5.843458173711547,58.308059704237046,0.05860013506725721,107.9600426094448,561.1707118439931,0.5714612310837255,-104.21524565490412,28.508561735882207,0.10804422945794293,26.01769978920479,-108.44335661167851,0.11152077069106393,102.76124602437635,-86.50608898017477,0.13432489387722707,341.3075738304067,-378.0213961318356,0.5093044628583778,719.8401663415419,-604.285080716765,0.9398565442957164,51.014987980664,-109.78008229143317,0.12105451444114396,77.78710501577608,-89.71300402279851,0.11874029138220119,76.07741061371426,-104.16688316328475,0.12899035604897405,15.947618254681835,-92.00477461293872,0.09337668381118872,162.91833788240285,-44.32691314455677,0.1688409311964663,15.45342663805252,37.87935685473673,0.04091031740999038,76.52726474789091,48.85452422935746,0.09079199737570852,-87.49640623721302,37.7779357507174,0.09530369108283657,-92.92428401171455,39.63553476380468,0.1010242454814811,255.81594957877866,225.2329116208513,78.06199913107888,78.02100260487985,180.87679611521312,199.10514147131653,154.9330331436587,36.93108171775192
3,0.10062893081761,965.1476181396756,574.0278116962226,963.5402055144979,571.5715446482674,1003.7794063426071,674.1465412815196,960.9991463563008,773.5714612772864,998.6415274260788,794.4854692838265,989.8629518927378,797.1479557099194,949.3001043633218,787.4623296058156,964.7104173396652,571.0093150325703,999.3952967541768,673.630130897737,963.5857516033032,767.1516844069039,1002.7998673065912,791.5080806996618,997.0761014067501,788.0041852548245,945.9539550355321,780.041564729301,989.6218695038759,431.3971262558249,1003.6317969389743,364.8817331795563,1019.2347358549467,400.0673320148379,991.6169111570216,439.8208839411302,1061.5744498143174,445.1438659431221,1129.4327749416525,426.3353548077971,979.8895614867607,440.4358141539266,1008.915408378664,455.2651649765546,1076.5629503454902,468.258373931832,5,3,baseline,person0,44.65181057437754,39.70460350745648,9.748059455287525,15.126074222283275,28.465038859175458,31.151799366483015,95.73621374282077,30.03556758418642,19.928950413404177,27.34084173315755,-8.099527585964074,-11.214408718052203,-113.22291464484236,-110.96246807554668,-68.57110404951219,-71.25786455189929,9.468468975186276,80.277096786114,-0.5739048895609484,78.07037159922629,-3.9866896892066097,-69.68733584306408,15.942260716617628,-17.37321647397308,48.620490850205954,90.03238822188877,0.10232195785583784,64.53905202424511,89.93861713525543,0.11069888928255008,6.22074148682573,-90.23650287536836,0.09045067205843348,-31.98157137144163,-95.35936441495129,0.10057946753194755,-18.828925984878275,399.81773417612345,0.4002608512151461,172.79725742557022,-17.391968960104006,0.1736702990096695,-3.938820592588355,90.3616137430113,0.09044741868014679,56.49762541526231,662.3517414268182,0.6647569563748107,-88.37029483449729,60.287254339589104,0.10697598816997338,21.729627870485555,-78.21954182869065,0.08118173101923898,86.69455202618775,-54.14653137428003,0.1022144422813492,461.7860504758027,-137.97894258713907,0.4819590698508595,733.7011487171867,-358.48407879728865,0.8165954998529321,47.58238579252657,-79.97808185805017,0.09306222120389031,59.44327460633484,-58.713332466035524,0.0835509324016875,67.32397944036141,-77.77340049499911,0.10286505739191386,12.39715810227923,-61.56768117353837,0.06280341466910361,155.89955887932777,-18.88152694328794,0.15703879940473023,24.365831371863575,68.81350136691863,0.07299994321105328,87.86151174913357,80.54117394195907,0.11919113199727588,-73.7538378946741,66.14481942465598,0.09906949954912568,-70.74606703207421,65.30615145785578,0.09628031688119403,230.17422894798491,209.4662339943986,65.64034043163015,81.2491773583274,165.2460801472163,181.40406532815922,148.8482008356262,44.651810595330176
4,0.1341719077568134,963.3215523932795,577.3887252611926,961.4394889033662,574.9087032060509,1008.5635878787105,674.8281145036124,961.2738604620564,773.0742460004614,1000.4596206514582,793.2833896252498,991.2380098377678,796.0093958447233,949.2927875515084,786.2540438305932,963.3235362853122,574.2772970947165,1003.9835212653778,674.3148577935574,964.1210319644883,766.0994747634708,1005.0002783586251,791.075738865462,998.2355367967084,787.3896859489863,945.2468844119231,778.3642275575178,990.6297605209796,435.0183128938321,1005.7965714396979,369.1891771773867,1020.9451313255149,404.2889105361393,991.1045005779824,444.2518866307509,1059.4408434019006,460.81742012556134,1128.736990146902,452.4853330804517,983.004661124974,444.5275970488185,1026.1623439036885,458.6455748771691,1098.0422300587552,466.5854703663147,5,3,baseline,person0,50.95611694472661,45.626267958106936,11.59337583415378,17.79089229813817,33.01207927816825,36.14995009744359,87.93077901736572,47.92803287845882,20.31845946278847,22.629870175772854,-7.869022430298637,-11.873429495037223,-115.65878335916948,-113.4668051834351,-64.70266634910188,-67.8405371657176,6.9026595274221485,79.14738379774957,-4.023772471379706,77.00585610741648,-12.92183749186114,-52.924583617069736,7.396621972823343,-9.851330578010122,50.991164966313534,125.85580966629767,0.13579316526018953,64.53733980282253,128.41567418531852,0.1437207486944556,-0.21813245218785915,-36.022019673816615,0.03602268012166125,-21.079542966339204,-50.00561443378658,0.05426701213969925,-63.608141170178406,467.26783406396834,0.47157737898881197,142.6284120450819,20.319401683639306,0.14406853232848157,-15.276240387605196,132.09926768431563,0.1329796226611896,-20.743084193496546,779.5962272535137,0.7798721389367431,-62.62761396936217,99.48903950391694,0.1175597167949438,15.958045767834342,-31.368999994849574,0.03519479202105289,65.59975448876193,-12.889190932082208,0.06685401283295948,514.1742653397902,100.77847016206967,0.5239575127678961,640.3510264517059,-49.87343754698453,0.6422902746037078,40.993914986207166,-33.943315981157646,0.05322264335499592,34.56566756312936,-18.319760555302334,0.03912031442726891,54.201904281623364,-35.83699982131994,0.06497797306739836,8.189914277839879,-14.823230440345373,0.01693525484207271,136.78644324017964,20.413420581643596,0.13830126099982587,30.047750947402076,107.95662664558954,0.11206025421036807,92.86890796423134,121.98627755396541,0.15331433715716855,-54.43958506443364,100.19723565566908,0.11403137487124054,-41.34639143289961,97.42671522773286,0.10583708671627497,187.94713366603133,176.53962143501641,55.01349454495019,79.44488888642398,135.55864249122249,149.00736866676203,143.85005014685146,50.9561170100676
5,0.1677148846960167,962.2511911556196,581.8893293916009,960.4173235865884,579.5824212398887,1012.1396765288599,677.1952070589159,961.398957609352,774.5459855312499,1001.7771056082163,793.9356078110076,992.3006425554088,796.8260671487443,949.0432866387993,787.2073301500601,962.9968090129452,578.7031539494254,1007.5888854683685,676.6779865969517,964.4270400049392,767.1031775735078,1006.5176101428319,792.2222963614939,998.593868692971,788.336709903739,944.925751041521,778.7729842670959,991.6094019309636,439.9329061249241,1007.774267982473,374.6636562421613,1022.5695222560358,409.594931713104,990.2394505311868,450.1222669490973,1055.498784376184,478.6035738759101,1124.7262454160054,482.0139373544884,985.9351945851258,450.0940158848201,1041.008646462929,468.45719878549517,1112.7813521434691,475.429325187293,5,3,baseline,person0,55.495523313935195,49.985997939205035,13.236694173281077,20.17242759265618,36.17580236730057,39.671632036819126,79.10283091592211,63.04382253140145,20.37890448589234,18.442799338005138,-7.333801697677102,-12.259216577271449,-117.5096062888665,-115.49591058387902,-62.014082844769845,-65.50991251884403,10.807769112850622,78.3142853052206,-7.135660956494293,76.09024408016991,-22.582884100383936,-38.641892458548085,-2.2039795908796673,-6.93910204845594,48.427154616154816,158.18575633826083,0.16543253250955384,58.9600781814837,163.20790711859323,0.17353129909384654,-7.43824596014137,28.419848399103543,0.02937712181258722,-9.573788605115078,12.186059404299632,0.015497014940321598,-117.52263470417117,530.2497086822747,0.5431172278849634,106.61214288258115,70.56894680498692,0.1278519662077239,-25.789304520093904,175.01071324070273,0.17690064436471004,-119.57032728985436,880.3215149197205,0.8884047685592161,-30.47330350643791,139.33521888379175,0.14262862772946264,9.122864705938836,29.922890024229083,0.03128267903880633,45.235453816664275,34.18174535045032,0.05669777770955929,442.6053950473571,292.5090377669715,0.530529050006111,439.41007715053536,263.65742185041506,0.51244165716523,31.679737894674314,24.34701325112509,0.03995476000836101,10.682769657327398,28.233151651066944,0.030186626504193195,39.27752027335083,19.444254662903855,0.04382696245713755,3.7294587037495766,43.87623476163211,0.04403445059360713,107.48492030166146,70.45077745119231,0.12851583612820616,29.205559535147053,146.51631070193054,0.1493987751270594,87.36652878077624,165.9488615482985,0.18754182200346287,-31.910144397736158,134.17426063779808,0.1379166035442584,-9.740556807442529,131.94585748101156,0.13230490449457433,135.33105238203115,129.97445006148726,48.99142798523258,70.99952096781827,94.3184945947574,104.99014281763324,140.32836814999044,55.49552344409665
6,0.20125786163522,961.9156990341636,587.4257135999641,960.4951462310484,585.4330996654271,1014.5779179413823,681.3498503114876,961.3887862237433,778.0354614887706,1002.6240259135832,796.6377298011232,993.0367905478964,799.7082305244256,948.5833501611933,790.3239720236453,963.552688684453,584.2434475136088,1010.1443042109169,680.8265861359648,964.5072909259837,770.3521437901513,1007.5297018487437,795.0076798849143,998.480855211522,790.9021914091863,944.9901118832514,781.4908314338022,992.3592868718112,445.8929214003497,1009.4464691882777,381.0667455099685,1024.0188848452121,415.7962725597564,989.1768623518724,457.22179161824863,1049.6232576860632,497.7544967540033,1116.9415546515456,513.3579890220375,988.3671784554854,456.9565425230765,1050.277078397498,482.71568930894796,1119.0417681882784,492.91323100945175,5,3,baseline,person0,58.29551892206852,52.739394563696386,14.798651054966768,22.09008977765209,37.89464681607987,41.61899635444992,69.37499974060927,71.27178494799024,20.343378712854825,15.340642347728451,-6.7162170784192865,-12.18797217979408,-118.81839792541535,-116.98662312635857,-60.52287880123766,-64.24722835866433,16.49079025495993,77.85812476976004,-8.754466093958097,75.24954190840916,-32.76687563624409,-30.870090389069983,-12.423496862604706,-8.818800495676973,43.209122189817705,184.87747399082374,0.18985970775718133,49.85249844804912,190.89209879650227,0.19729436125861863,-13.711856238629029,92.91488585626163,0.0939211957717264,1.9187575940890034,81.02581865742872,0.0810485343470898,-175.16413944923033,570.9368883031535,0.5972029857379122,72.69007211082288,123.86030196729232,0.14361483553903986,-31.678410095809767,211.65457919907388,0.2140121084474786,-232.08109341546015,934.4445403388078,0.962833439848202,2.320087587963472,174.4233505613649,0.17443878017077685,2.3924805836414818,96.85980533368783,0.09688934849932165,30.17298398249458,83.0392462919706,0.08835114819370729,276.31512704934033,425.08124873043704,0.5069951848474705,186.6386533358813,521.2389423231086,0.5536461161366024,21.946412026035325,85.92449563750091,0.08868294058822938,-3.369214415697928,76.48341738114868,0.07655759100231631,25.24881160375156,80.55701183032318,0.08442117413559568,-0.30323443346146806,104.03000198358585,0.10403044392785465,76.18342126222062,123.6801237568295,0.14526075412072467,22.355944799019124,177.68295539862632,0.17908383764887056,72.50351913509536,204.58907540301843,0.21705632923560442,-10.001858870907157,165.05345421182878,0.16535622131667682,16.57216270682723,165.17000188221775,0.16599929547607536,83.47486906747481,82.08563686764855,46.56583953525477,57.17030389019061,51.243050129232984,58.05579871936811,138.3810035709977,58.295519124177694
7,0.2348008385744234,962.1684442883862,593.8147613888744,961.4973168867998,592.1368859836482,1016.1510583373316,687.0099607405509,961.3104320114701,783.1703894765122,1003.0522879013548,801.2272543344893,993.4762185201714,804.3989909782653,948.0094509905314,795.2192056110642,964.6119473234176,590.6767076672992,1011.8317228506519,686.5169456429139,964.4527839983188,775.5759502041166,1008.2567078793284,799.2613312303428,998.4136394573898,794.910052175054,945.452859946178,786.2634483347088,992.8105903968566,452.5385727204402,1010.8234262144118,388.1121344092709,1025.2966565651732,422.6601488641157,988.2011295879308,465.2025370476478,1041.9123651280809,517.0684361366324,1105.3052731701437,544.3896566827498,990.089447157266,464.70587914988135,1053.0618069842176,499.4931411833858,1117.078163452631,515.9550475920495,5,3,baseline,person0,59.69218578914525,54.209546107173395,16.29013861864386,23.42221681472468,38.45740595568471,42.22007283365852,59.100090570131066,72.05433848835246,20.304901317826584,13.606473145439503,-6.263481492742405,-11.70088436180711,-119.71099583061132,-117.9910230840644,-60.01880979717103,-63.78147671687361,20.864393126431032,77.76111671020627,-8.883418975930159,74.40148541364854,-43.13879234672229,-30.184544382168102,-22.83389091779236,-14.382883571054034,38.093569401337795,204.62931232371147,0.20814484257797405,41.05053134162465,210.0406565604523,0.21401454046810836,-17.109369025356745,145.93915132492708,0.1469386484145196,13.795676625998215,142.28364135827715,0.14295088419362767,-229.8809843848468,575.7968178446273,0.6199897115450749,46.89924805424013,168.74204216645043,0.1751382775482198,-29.089033025008412,237.92597311396307,0.2396976022503277,-346.90664166429485,925.131592134984,0.9880347568770087,29.877212674590872,199.85662961196638,0.2020775104682791,-1.6249877810114555,155.73472871633538,0.15574320631616334,21.673867286803958,126.81198073558494,0.12865082580865295,83.01972099158218,500.177784006676,0.5070207980816459,-58.53996618149085,686.934156868694,0.6894240085124926,13.100446423449323,139.8432960300943,0.14045557710911394,-2.0038696700648666,119.48434908242992,0.11950115133046449,12.76756051043997,136.82520015097452,0.13741959830294218,-2.335934953394822,153.08504063455015,0.15310286169170179,50.306168197102416,169.64384280091892,0.17694559604278953,13.454486340416265,198.12347998019723,0.19857979887729782,51.34513567183419,231.02709818662012,0.23666398765695063,7.534967891510835,190.47348720688987,0.19062246737958077,31.579148174132403,191.7915683318944,0.19437399075650924,41.638130974725,43.828892889908246,44.46497299212317,39.71403729272658,16.777256849469353,17.91959253640638,137.7799265073773,59.692186033440294
8,0.2683438155136268,962.7999004030544,600.7359635633294,963.103649164825,599.2113483054349,1017.1509284406344,693.592894989992,961.2718012861858,789.2661914086889,1003.0370656015899,807.210167966094,993.5759709942839,810.3339970105868,947.4865361833916,801.2170580555785,965.7535137083424,597.5733994074606,1012.901068762625,693.165987848212,964.4448478974492,782.0866187708942,1008.8380330901012,804.57279840049,998.8122943186004,799.9606971270019,946.3554541082459,792.426163727556,993.068916697874,459.4388959454508,1012.0442625029815,395.4718746419007,1026.4684926836446,429.81544766001,987.6354523716708,473.620360086957,1032.7323506603072,535.2137783569403,1090.104369812465,573.0136256297454,990.9794317477064,472.7665806346481,1049.996612144589,517.0361282528683,1108.210408342496,541.3935744221568,5,3,baseline,person0,60.115912341850134,54.81314813735608,17.559195168507497,24.07840951161491,38.33163964356224,41.90080369462882,48.7363886932531,66.95046390059541,20.12628414011932,13.14165411461024,-6.187687662325703,-11.014055871224116,-120.30685163431582,-118.57325158922184,-60.1909391056561,-63.76010322609876,22.113173071868275,77.90825555575142,-9.217332827615198,73.49443313857313,-53.35535436321747,-35.14127912398491,-33.2290700627199,-22.26073471953988,34.93536428193464,213.31734535259943,0.21615913005420717,36.39618185298494,219.41225568527594,0.22241047636830522,-15.589397687853168,178.81097600208028,0.17948926001041557,26.908588456650705,183.72595264925653,0.18568601942420504,-273.67918132050056,540.9580149429302,0.6062473655359295,29.80862745471212,196.2537273114632,0.1985046088995819,-16.864252009751134,250.9563493594057,0.2515223494635188,-453.1769313507977,853.3520742323086,0.9662189677837572,47.8887810386263,210.90740796826452,0.21627591193948867,-0.2365950071742532,194.09930664706098,0.19409945084432162,17.33075784616768,158.34811501001622,0.15929369320455794,-91.38112115642537,523.000302008946,0.5309235587212665,-264.36994922090076,758.3860811225759,0.8031443942975135,2.9738706344799626,176.9373673385862,0.17696235720418174,11.884898049841036,150.57235262994507,0.1510406706095138,-0.4538148117415732,178.36561264221638,0.1783661899607561,-1.1516784975353762,181.7310951030155,0.18173474431352676,31.879875000696583,198.22457074545125,0.20077177808964697,7.701352849081487,205.71588614562856,0.20585999283101916,26.53266560250527,240.30966301460793,0.24176996604658899,18.82528541854552,206.33833982593683,0.2071953229520722,34.03294785057048,205.60762250356115,0.2084052205943185,12.632347852514366,17.99488552482129,37.83374839280968,19.56274477603996,-3.749408180151204,-9.518211207322922,138.09919466140752,60.11591252865972
9,0.3018867924528301,963.6561585514249,607.6885544840858,964.9620473730612,606.0595959714003,1017.754185536131,700.3717009187035,961.325843624687,795.5032063695703,1002.4786002005403,813.85429880377,993.174915425852,816.7699677293244,947.1644892448278,807.5225303814577,966.696125828062,604.3478903979387,1013.5429162625818,699.9787200090307,964.63697671114,788.9867325762514,1009.255316522758,810.3904443541222,999.6762019990821,805.5135425459523,947.6870691136407,799.0963535846794,993.3308000214928,466.082103684662,1013.3373646232255,402.7214731897954,1027.623225907092,436.733820558008,987.6756866340501,481.8892126321955,1022.6405116327519,551.0032069159058,1071.8909938702284,597.5776968305341,991.0185698213704,480.4503024946033,1042.2480645377868,533.7535838998615,1093.9420442944352,566.478385425371,5,3,baseline,person0,59.92786189515567,54.867391504370545,18.34959348288134,24.060127292552227,37.923472877518826,41.07134092137165,38.66548324084029,58.0293002267803,19.512979287751907,13.642195208430392,-6.581658056595921,-10.431148361361965,-120.69334530083997,-118.78074311469176,-60.76548348023665,-63.91335161509381,19.18820790157361,78.1631726428454,-12.24611202032706,72.4809312462952,-63.17134117721999,-43.80752421522091,-43.658361714551425,-31.36995012303363,34.42548422402536,206.253992021566,0.20910720501429603,38.550606959775095,216.12865670911086,0.21953984956688785,-9.601024355935024,187.98189371527351,0.18822691633627656,39.69877234833262,198.85503511549214,0.20277898687178694,-300.86295100899207,470.72233891416204,0.5586573508356069,17.984602159491768,202.09315174971164,0.20289181328719788,1.1994839471799545,246.51516650492175,0.24651808468891048,-542.9862702779257,732.3163726735149,0.9116585761106111,55.40349658304144,204.163383541596,0.21154723967185182,5.7278402581568315,205.70964282221036,0.20578937121256852,12.440262336080556,173.43856999266043,0.17388415019227452,-231.0035755277978,498.389146475986,0.5493217574716014,-425.3756031828116,747.840928033322,0.860354843901562,-11.956469133877567,191.87237705236433,0.19224454798478427,25.755247724358096,165.544204052459,0.16753571643296017,-16.64924976878927,198.0781505982162,0.19877663661072734,1.6111372165654738,185.94100852127568,0.18594798846193447,19.13507859246126,203.10457754440705,0.204003972148171,7.807396585384325,198.050630725235,0.19820445951618967,1.1668038211067469,229.07095794991443,0.22907392956695968,25.527196048296645,207.27411682505024,0.20884012364412338,28.101623819139906,201.96451265362884,0.2039101901148892,-5.606253942078637,1.6171303791187284,23.56374974727019,-0.5450386558062577,-12.168471712669318,-24.728358927729392,138.92865612308205,59.92786182060332
