Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Head_vel_X,Head_vel_Y,Head_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,1316.6640624999952,1054.9374999999955,1096.1367187499993,989.5751953125,887.6250000014805,845.1679687496431,0.0,-531.649658203125,0.0,-882.0671386718822,0.0,-0.0,-1001.9589843750123,-0.0,-877.9813258786536,-0.0,882.0671386718751,531.7695312500002,719.0950720500623,696.9831238661005,1375.857421875,551.2734375000002,1252.3314965164811,852.1763230320566,1145.28965190413,351.88152412293834,1138.845818334932,605.4007272822585,998.7971244919624,1046.917936954302,274.4839331128355,1054.745187460043,741.7298934411658,999.8483485979281,1716.7038774187915,913.8664702158188,1901.6560310617856,1030.7823757780452,764.3013007211373,1064.8665217999635,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303589862,46.23640760286631,87.7974314056505,-99.13266378243932,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854122006517,10.497179448411249,102.0725181957978,-130.4515018503612,-32.35371038238671,-90.00003263483022,-202.30554380537757,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.19854122006517,0.0
1,0.0335820895522388,1316.6640625000382,1054.937500000055,1096.1367187499993,989.5751953125,887.6250000013839,845.1679687496664,0.0,-531.649658203125,0.0,-882.0671386718828,0.0,-0.0,-1001.9589843750267,-0.0,-881.3499228562708,-0.0,882.0671386718751,531.7695312500002,718.9960510954169,697.3968368150785,1375.857421875,551.2734375000002,1105.6240571691706,876.1161802740315,1030.3077656911842,401.0545938794037,1027.745240757261,657.3929882946268,839.8801874573937,1036.9830968469735,271.9105188145115,1056.4756815521757,742.8280605015245,1001.062526198345,1515.5765465027828,932.1355134699623,1660.015345867756,1037.225208309441,773.1768825137774,1064.969156376161,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303593531,46.23640760278047,87.79743811483047,-93.22271648850143,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854122007597,8.277839143286933,98.23993227614388,-128.85167192059745,-45.33262965050923,-90.00005457520115,-194.5123374280872,-2.8795237799133453e-09,6.942594647322647e-10,2.9620353481106148e-12,0.0,-0.0,0.0,0.0,-0.0,0.0,-4.297796686437829e-10,-0.0,4.297796686437829e-13,-4368.621527231029,712.8757489832526,4.426403266951036,-76.6305591056472,51.53026852128041,0.09234506571939484,0.0,-1.9835984706636136e-11,1.9835984706636135e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5989.124965054481,544.0115102344978,6.013781370344823,0.0,-0.0,0.0,0.0,-0.0,0.0,-100.30933222237753,-0.0,0.10030933222237753,-7195.522625777771,191.85323537934406,7.1980798496547225,-3423.905056118835,1464.2647438591907,3.7238685628557224,32.70097468623689,36.15551076797221,0.048750125172381455,1.2827270110291369e-09,1.772014633792828e-09,2.1875613013581296e-12,-3308.3283100906483,1548.2139945905233,3.6526706367250235,-2.9486239827748335,12.31945225845488,0.012667410443344131,264.2951022697254,3.056229602322979,0.2643127723420621,-4732.193236140493,-295.83746097378145,4.741431495602278,0.0,0.0,0.0,0.0,0.0,107.19854122007597,0.0
2,0.0671641791044776,1316.664062500118,1054.9375000001628,1096.1367187499993,989.5751953125,887.625000000245,845.1679687499407,0.0,-531.649658203125,0.0,-882.0671386718794,0.0,-0.0,-1001.9589843750445,-0.0,-882.6068093926845,-0.0,882.0671386718751,531.7695312500002,718.898844345514,697.8044437930432,1375.857421875,551.2734375000002,986.9678864594676,896.2372527229647,937.3531368478432,441.2509979437544,938.2649341527272,699.9543744529727,711.2248077446721,1029.1166156740908,269.16206586099787,1057.961872983306,743.7509651502057,1002.082878181699,1353.2050390493541,947.5871855501434,1464.2887330307844,1042.391079354318,781.0650457323308,1065.060412084744,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303600228,46.23640760262199,87.7974306560149,-87.97026267442621,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854122009554,6.426241466299902,95.13199258143072,-127.56839411876636,-55.957694312387375,-90.0000720529202,-187.5868115404577,-3.3912921853445574e-08,8.165813704231875e-09,3.488218430789746e-11,0.0,-0.0,0.0,0.0,-0.0,0.0,-5.289595921769635e-10,-0.0,5.289595921769636e-13,-3533.317083355595,599.1608240349011,3.5837582653676114,-81.8428212824054,44.25547817143797,0.0930418977861392,0.0,9.917992353318067e-11,9.917992353318067e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-4835.062666390987,460.11645749872486,4.85690623158293,0.0,-0.0,0.0,0.0,-0.0,0.0,-37.42728797320642,-0.0,0.03742728797320642,-5828.303582256485,153.82816000300343,5.830333245171642,-2767.9822811128197,1196.959587693999,3.0156986194126087,27.48204953850916,30.38381461543141,0.04096875928585066,2.373706169894124e-09,3.213429522475054e-09,3.995073250505888e-12,-2664.5246855572286,1267.3834989374122,2.950585151003557,-2.894600997107934,12.13763001050482,0.012478011748847068,234.8919713969219,2.717392211139351,0.23490768920399674,-3831.071307001043,-234.24632825917678,3.838225983658282,0.0,0.0,0.0,0.0,0.0,107.19854122009554,0.0
3,0.1007462686567164,1316.6640625002333,1054.9375000003176,1096.1367187499993,989.5751953125,887.6249999973261,845.1679687506435,0.0,-531.649658203125,0.0,-882.0671386718686,0.0,-0.0,-1001.9589843750584,-0.0,-880.8971150529849,-0.0,882.0671386718751,531.7695312500002,718.8067827651065,698.1967725945557,1375.857421875,551.2734375000002,905.6711128826868,911.2574464495764,873.8379385338442,469.48387578586,877.5972628264003,730.0028692681784,622.8402356284247,1024.030188202935,266.2727054047413,1059.0295546402845,744.3947677138423,1002.7945701503049,1242.3626115971492,959.2041430262194,1329.918873128441,1045.8432297564484,787.1773313204801,1065.1312050050788,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303609874,46.236407602391125,87.79739375097186,-83.90031231853423,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854122012352,5.0799405154766,92.97797599206002,-126.81877753538537,-63.18554620325691,-90.00006729596475,-182.22186715142297,-8.69179789870284e-08,2.092696386550112e-08,8.940174991473882e-11,0.0,-0.0,0.0,0.0,-0.0,0.0,-4.1655567883935873e-10,-0.0,4.1655567883935873e-13,-2420.8372576196975,447.2679909702143,2.4618086204305545,-86.03873358630752,31.793187118910797,0.09172497165065616,0.0,3.239877502083901e-10,3.239877502083901e-13,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-3300.6411730212176,345.92717817648355,3.318719296000194,0.0,-0.0,0.0,0.0,-0.0,0.0,50.910898115498775,-0.0,0.05091089811549877,-4001.2358282031178,102.79736753010275,4.002556114743103,-1891.3414609057477,840.7123624093666,2.0697753013428843,19.17100967273126,21.192605287374988,0.02857716099857419,3.4316253542480504e-09,4.608560446841794e-09,5.745857809249433e-12,-1806.5484350506229,894.7774011639019,2.015996985567558,-2.7413892832465083,11.682679867261717,0.012000009336797245,182.01028195822533,2.1080558499677853,0.18202248937419593,-2631.896147461589,-151.4625069188595,2.6362507889093743,0.0,0.0,0.0,0.0,0.0,107.19854122012352,0.0
4,0.1343283582089552,1316.6640625003597,1054.9375000004848,1096.1367187499993,989.5751953125,887.6249999920032,845.1679687519252,0.0,-531.649658203125,0.0,-882.0671386718464,0.0,-0.0,-1001.9589843750545,-0.0,-876.9787025224773,-0.0,882.0671386718751,531.7695312500002,718.7249891394106,698.5598252958041,1375.857421875,551.2734375000002,858.8777509962699,921.2403406859754,837.6773932172118,486.4667680593559,843.4005388888362,748.325662628502,571.4582096924792,1021.5179521557916,263.3078516308487,1059.6335912775132,744.7565651283207,1003.1943807379979,1178.7859199882826,966.8597875351423,1252.50633189664,1047.634082328499,791.1727550351529,1065.177626020549,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303620369,46.23640760213581,87.7973096356748,-81.23991521320691,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854122015369,4.241540832983964,91.68846933269091,-126.59853520145658,-67.08180027158494,-90.00001178545682,-178.7175193218362,-1.585060477932783e-07,3.816443457556793e-08,1.63035858796517e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,1.1901590823981683e-10,-0.0,1.1901590823981683e-13,-1393.4023317288566,297.2684061505474,1.4247591246813271,-88.28675682257986,17.986868753037033,0.09010038222886921,0.0,6.611994902212047e-10,6.611994902212047e-13,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-1893.172594575136,227.96808093237317,1.9068486879598865,0.0,-0.0,0.0,0.0,-0.0,0.0,116.68161757511254,-0.0,0.11668161757511254,-2305.1734500136363,53.327609923287355,2.30579020481654,-1076.7806827619424,505.71279214410094,1.1896226573613404,10.773523008915461,11.905470833525067,0.01605643278538377,3.7622250993586544e-09,4.978832161365671e-09,6.2404412816157e-12,-1018.3024461407988,545.6120689518588,1.155262914492741,-2.435632409609017,10.810902659395838,0.011081873557556493,118.9748395035923,1.3823146828920354,0.11898286947619009,-1530.0425500926012,-74.80880673716074,1.5318702825824737,0.0,0.0,0.0,0.0,0.0,107.19854122015369,0.0
5,0.167910447761194,1316.6640625004302,1054.9375000005728,1096.1367187499993,989.5751953125,887.6249999843355,845.1679687537712,0.0,-531.649658203125,0.0,-882.0671386718116,0.0,-0.0,-1001.9589843750101,-0.0,-872.3464174248122,-0.0,882.0671386718751,531.7695312500002,718.6593623847152,698.8779785302952,1375.857421875,551.2734375000002,846.1568611917692,925.5073975425848,828.6992603650394,491.7152118674843,835.0076268547789,754.47114508232,556.3891030214099,1021.3762532556927,260.57073897942666,1059.8994739501113,744.9043275302918,1003.357486192322,1161.4236257541236,969.9044523817264,1231.3124063835644,1047.6019542986423,793.2621597621127,1065.2021253902099,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.5828930362605,46.236407601988155,87.79716613549998,-79.84867376993608,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.1985412201693,3.960424744705386,91.2327957309389,-126.702680592931,-67.90053312254351,-89.99986960947427,-176.8888873833183,-2.2832540796318636e-07,5.4972125616990956e-08,2.34849795649061e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,1.3223989804424094e-09,-0.0,1.3223989804424093e-12,-378.7998297340244,127.06347084125896,0.39954278447840014,-81.50513228678888,7.917395139587375,0.08188877661122626,0.0,1.0380831996472912e-09,1.0380831996472913e-12,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-517.0105394171834,90.66335320939191,0.5248997442213303,0.0,-0.0,0.0,0.0,-0.0,0.0,137.9391562415834,-0.0,0.1379391562415834,-631.1080041671382,-0.9567013335120622,0.6311087293020673,-267.34884493135644,156.28699339760098,0.3096789130557524,4.400035969803344,4.856917973205793,0.0065536225657275024,2.1026143789034308e-09,2.6183499812759704e-09,3.3580863376064847e-12,-249.92226945859323,182.9988108470272,0.30975749473218517,-1.9542189175980862,9.473896315958289,0.009673349108939792,62.21782964724537,0.7295367854536713,0.062222106601552585,-448.72450976072747,-4.219478358499157,0.44874434777234024,0.0,0.0,0.0,0.0,0.0,107.1985412201693,0.0
6,0.2014925373134328,1316.6640625003201,1054.9375000004115,1096.1367187499993,989.5751953125,887.6249999759998,845.1679687557781,0.0,-531.649658203125,0.0,-882.0671386717687,0.0,-0.0,-1001.9589843748955,-0.0,-868.123775877535,-0.0,882.0671386718751,531.7695312500002,718.6136825185032,699.1424903554994,1375.857421875,551.2734375000002,870.7736275870235,922.8431812300652,849.5435707125863,483.4263328315671,854.5651342947136,746.6138514213513,581.1539436919967,1023.5217799744815,258.96436830594473,1060.0806223208804,744.9237412596782,1003.3787224007104,1194.4705676015149,967.3331820081175,1271.3654632377488,1045.4608344465557,794.0087332253751,1065.2111665810419,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303616368,46.2364076021978,87.79697257373759,-79.35156828703641,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854122013956,4.340921624457832,91.6806823277569,-126.93008440488757,-65.66645875509866,-89.99961041990585,-176.24065871975506,-2.482209006239422e-07,5.976251592364352e-08,2.553138731367427e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,3.411789369541413e-09,-0.0,3.411789369541413e-12,733.0325993253513,-79.33444130614137,0.73731319346058,-47.83414894368502,5.394195929565505,0.04813733639175712,0.0,1.2761150161269237e-09,1.2761150161269238e-12,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,984.0644905667634,-76.5667177919072,0.9870386942100341,0.0,-0.0,0.0,0.0,-0.0,0.0,125.74088163003364,-0.0,0.12574088163003364,1192.6910263246073,-63.757791151024605,1.194393963568011,620.6972414602873,-246.82439795842274,0.6679725660414115,0.5780977195063798,0.6323670942339392,0.0008567876721617514,-3.2795494714971723e-09,-4.800308299005941e-09,5.8136395228378836e-12,582.37911043361,-233.97274457106656,0.6276214412140175,-1.3602449049782503,7.876574350523576,0.007993165186635716,22.23129868381206,0.26922657144851697,0.02223292882450798,737.4419221908039,63.88901784837968,0.7402042928854832,0.0,0.0,0.0,0.0,0.0,107.19854122013956,0.0
7,0.2350746268656716,1316.6640624998429,1054.9374999997522,1096.1367187499993,989.5751953125,887.6249999714942,845.1679687568629,0.0,-531.649658203125,0.0,-882.0671386717345,0.0,-0.0,-1001.9589843746868,-0.0,-864.7458557078186,-0.0,882.0671386718751,531.7695312500002,718.5840512212503,699.3673189596124,1375.857421875,551.2734375000002,927.50687410913,913.8141225302636,895.9483146163639,463.06763127661986,897.9627462517675,726.2806867521763,640.4128014786463,1027.3612809269516,260.3499925828249,1060.4501580263857,744.8845928604658,1003.3354560998082,1270.8455657349575,959.5920259175628,1363.886524334632,1041.5933076719878,794.0146007148536,1065.2115468754305,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303575792,46.23640760313599,87.79678425773785,-79.34764133990318,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854122001937,5.356373146461852,92.91287421948974,-127.2647163592813,-60.8559657402255,-89.99923718336477,-176.24129550575938,-1.3416729455823573e-07,3.2302901094756953e-08,1.380012331401935e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,6.2152752080793235e-09,-0.0,6.215275208079324e-12,1689.3900075471734,-268.8653035052012,1.7106510892140403,41.26081180043144,11.00395211949273,0.04270294548012714,0.0,1.0182472149406551e-09,1.0182472149406552e-12,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2274.2777221958513,-230.51442580763228,2.285930020403462,0.0,-0.0,0.0,0.0,-0.0,0.0,100.58695616488798,-0.0,0.10058695616488798,2755.071597107189,-115.16635284269253,2.7574776144175397,1381.830151801374,-606.236890747318,1.5089657836181654,-1.1657523321018108,-1.2883742935331854,0.0017374944086350165,-1.4209177044853689e-08,-1.963762485956978e-08,2.4239162989203852e-11,1292.2844449433846,-605.4764590376593,1.4270952417730969,-0.8823541848630437,6.694896211364656,0.006752790844420561,0.17472079780770744,0.011324321788642861,0.00017508739946248136,1764.5970985357897,114.33180614022076,1.7682971136254826,0.0,0.0,0.0,0.0,0.0,107.19854122001937,0.0
8,0.2686567164179104,1316.66406249879,1054.9374999983163,1096.1367187499993,989.5751953125,887.6249999792118,845.1679687550048,0.0,-531.649658203125,0.0,-882.0671386717437,0.0,-0.0,-1001.9589843743859,-0.0,-862.2428914805993,-0.0,882.0671386718751,531.7695312500002,718.550491573075,699.6124000473563,1375.857421875,551.2734375000002,998.8390721885476,901.4692130857293,953.7992755845206,436.688400130059,952.0136746967472,699.9005583621314,715.7051581745588,1031.6601136441864,267.6510327309365,1061.208715820512,744.8311912698505,1003.2770172072611,1366.9103337760773,949.2638063476855,1480.2244906986416,1037.119546531531,793.7360595822415,1065.2082034301404,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303486902,46.2364076052258,87.79673173915818,-79.53302665953214,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854121975852,6.7689962327214745,94.5237790407307,-127.84855332293289,-54.77232150966925,-89.99883163134747,-176.4842311580101,2.2981641281363522e-07,-5.5329173341710406e-08,2.3638295416802846e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,8.959253092497322e-09,-0.0,8.959253092497322e-12,2124.114342809325,-367.6039701261347,2.1556888505024996,217.4087510771015,22.58816542509302,0.21857902521096678,0.0,-2.743977884417999e-10,2.743977884417999e-13,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2860.5953150022337,-307.55142719189814,2.8770807142971333,0.0,-0.0,0.0,0.0,-0.0,0.0,74.5327125438635,-0.0,0.0745327125438635,3464.2861095060657,-133.2186650713813,3.4668466163417255,1722.6730599406694,-785.5148830309242,1.893313524725484,-1.5901806983251974,-1.7401803558465552,0.002357308279415371,-3.135407982628952e-08,-4.275315903770309e-08,5.30180245714273e-11,1609.5165359171747,-785.5416009480036,1.7909827152183166,-0.99933174566802,7.297970168377327,0.007366073072976216,-8.29433594889557,-0.09956037085660327,0.008294933459684078,2242.039066056062,128.00968535765364,2.2456904624785015,0.0,0.0,0.0,0.0,0.0,107.19854121975852,0.0
9,0.3022388059701492,1316.6640624970298,1054.937499995939,1096.1367187499993,989.5751953125,887.6250000114958,845.1679687472321,0.0,-531.649658203125,0.0,-882.0671386718519,0.0,-0.0,-1001.9589843740588,-0.0,-860.5440534637934,-0.0,882.0671386718751,531.7695312500002,718.4671352421067,700.0098685313621,1375.857421875,551.2734375000002,1060.8592085844396,890.395866589752,1003.8937241704231,412.81425520080126,998.8524844996732,676.8029634903019,781.6275140710384,1035.0774654366103,284.3660592771925,1062.459258091743,744.7853649392155,1003.2279794325309,1450.425909735722,940.2278599917408,1581.4335370657375,1033.4934583736779,793.4423071672263,1065.203710837151,0.0,-0.0,0.0,-0.0,5,8,trajectory,person0,0.0,0.0,0.0,0.0,88.55263244338715,-98.58289303339066,46.23640760873942,87.79704251384446,-79.72843727112924,0.0,0.0,0.0,0.0,0.0,15.751173663453033,0.0,107.19854121932758,8.20853415116209,95.9572329493934,-128.82965245132965,-49.267392729784824,-89.99861287854253,-176.723609924105,9.613443868122183e-07,-2.314561875493838e-07,9.888149456851142e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,9.739468490958344e-09,-0.0,9.739468490958344e-12,1846.8218393443367,-329.73965121354473,1.876027490166823,497.73634604406794,37.23836985444095,0.4991274049405786,0.0,-3.2233475148283727e-09,3.2233475148283726e-12,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2486.9082619094197,-269.0704025992433,2.501421912574576,0.0,-0.0,0.0,0.0,-0.0,0.0,50.58762094488759,-0.0,0.05058762094488759,3013.7804918201878,-107.97684736717602,3.01571415297327,1491.7013578913197,-710.9189823378966,1.6524462897725776,-1.3646062900197153,-1.4602359586325762,0.001998609361942691,-5.2413283589834895e-08,-7.078801742308218e-08,8.808005283467444e-11,1394.75566968713,-687.7950472944786,1.5551223119765236,-2.4821662999429006,11.835728190394695,0.012093205172222784,-8.74729413600727,-0.1337794356844274,0.008748317074685805,1963.0212644729472,101.76114226329499,1.965657094929759,0.0,0.0,0.0,0.0,0.0,107.19854121932758,0.0
