Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
25,0.8389639639639641,975.6967733808382,698.7958605808587,938.1405890250744,702.2622396513941,1019.2034385534381,1050.1700271044824,925.3381416515247,1089.1823749288924,0.0,-0.0,1018.8312696090718,709.890101713055,971.4736652534742,1048.6447738401123,885.2105286670657,1083.7250631902984,0.0,-0.0,-1061.43896484375,-0.0,-189.87718994850331,-0.0,-21.8073225567794,-0.0,-92.4061129286502,-0.0,-238.3022675729857,-0.0,-478.35904506358,-0.0,-739.4527717976636,-0.0,-289.1936850909173,-0.0,-510.2968179537932,-0.0,-474.0316767745917,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.51754531741245,55.68941192587367,0.0,0.0,-1.843676309578494,19.144307417432568,-12.41745417625778,-0.8987251667447846,26.79425449375968,115.3626563586862,0.0,0.0,-106.69924302595008,-155.8619308481399,-76.89510129251526,-97.88308501952632,-5.404046470576305,83.96059129005218,-20.980729787970855,65.2834306379894,-108.4568628862056,-96.93813387669258,-81.66260839244592,18.424522535332713,-59.47579954956908,-0.0,0.05947579954956908,0.0,-0.0,0.0,0.0,-0.0,0.0,-47.59492103783425,-0.0,0.04759492103783425,-30.668399677720025,-0.0,0.030668399677720025,19.55834900614964,-0.0,0.01955834900614964,-66.38903107408746,-90.13324391614438,0.11194420532481049,-20.577503223668877,-63.734292945091944,0.06697382874026914,0.0,-0.0,0.0,67.4111636747942,-15.55611039991496,0.06918278368759263,0.0,-0.0,0.0,-74.02459224309415,-0.0,0.07402459224309414,80.4434575723221,-0.0,0.0804434575723221,-206.16414716083497,9.980462726010998,0.20640558425289687,0.0,-0.0,0.0,0.0,-0.0,0.0,-81.52598941601912,-0.0,0.08152598941601912,-124.64756779961004,-34.30731541396351,0.1292826672422547,-24.079082387784045,-0.0,0.024079082387784046,9.55150873829931e-05,2.423510555549083e-05,9.854172851673849e-08,-84.92450183889281,-0.0,0.0849245018388928,55.17049233394423,-82.82052228106615,0.09951392935302261,-1.2837552456772774e-05,-14.450664036796502,0.0,0.0,-22.274009336371584,-0.6743449229367335,160.85569258256743,29.804141733434818
26,0.8725225225225226,974.546690233482,697.4955082921855,939.3397912493599,699.9216468777245,1020.564077690173,1049.9341372767515,925.3381449155322,1089.1823756689264,0.0,-0.0,1016.7285004996373,707.4823759524486,966.2841177882988,1048.8795127277683,881.1558163695261,1082.620602093763,0.0,-0.0,-1061.43896484375,-0.0,-192.0033785328729,-0.0,-21.2513260814695,-0.0,-94.6546233260988,-0.0,-239.30230632573978,-0.0,-475.6308549990116,-0.0,-739.2214627888094,-0.0,-292.11152122527625,-0.0,-511.2224375186291,-0.0,-476.2129576299284,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.51754550329503,55.623164934749994,0.0,0.0,-2.2516721360174152,19.1668768057459,-13.314998716949212,-1.5868649324762674,23.035746916693903,115.23840474293549,0.0,0.0,-106.69924345023522,-156.18553695153187,-76.93228935985705,-98.35083830162036,-5.571498754363827,83.90083383439706,-21.68836916841756,66.05511689272119,-109.41416488255216,-97.68603109807916,-86.37841796585823,17.552373772999548,-63.35756586980511,-0.0,0.06335756586980511,0.0,-0.0,0.0,0.0,-0.0,0.0,-27.58222058973898,-0.0,0.02758222058973898,6.892697981962678,-0.0,0.006892697981962678,16.56794866024141,-0.0,0.01656794866024141,-62.65969695227383,-71.74699581941347,0.09525685818491879,-34.27093405544676,-38.74875276314781,0.05172970869560678,0.0,-0.0,0.0,40.54521991344268,-7.02920023574374,0.04115002446880935,0.0,-0.0,0.0,-67.00259170920665,-0.0,0.06700259170920665,81.29640192405256,-0.0,0.08129640192405256,-154.64154862670392,6.994903766394057,0.15479966808868276,0.0,-0.0,0.0,0.0,-0.0,0.0,-86.94760024532637,-0.0,0.08694760024532637,-120.82498389983526,-32.91145817863859,0.12522715685441288,-29.799812498175623,-0.0,0.029799812498175624,9.726304585000028e-05,2.2052020880488502e-05,9.97315983674821e-08,-64.99924159526819,-0.0,0.06499924159526818,35.73461661629582,-69.74652292008764,0.07836797996730524,5.539051390264506e-06,-1.97407141334984,0.0,0.0,-12.15772798247526,0.6725374772563505,160.8331231942541,29.766954090378164
27,0.9060810810810812,972.4731155641776,697.004281391929,938.6002910037156,698.1208413727795,1019.7407090460775,1049.9704992383645,925.338146188174,1089.1823757477755,0.0,-0.0,1014.7702543105544,705.8798806174636,964.0470482354618,1048.961643345641,878.2786749621828,1081.6383099021314,0.0,-0.0,-1061.43896484375,-0.0,-194.3166462075972,-0.0,-21.0227150215674,-0.0,-96.9584277717711,-0.0,-240.4875156314116,-0.0,-472.9951271923152,-0.0,-737.9036486064142,-0.0,-295.15899100005197,-0.0,-511.4655889647006,-0.0,-477.82433917423276,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.517547061597913,56.242233970621754,0.0,0.0,-2.083980702429037,19.27466827666898,-13.956607306930216,-2.0253986058095577,19.839091113204095,115.0216429945224,0.0,0.0,-106.69924499034478,-156.58173534150507,-76.99952810655954,-98.35817708565754,-5.789306476679772,83.72580361677151,-22.24925809863172,66.83825096917256,-110.23080369015872,-98.29959498903804,-90.39171257695462,16.722048231079786,-68.9322716495029,-0.0,0.0689322716495029,0.0,-0.0,0.0,0.0,-0.0,0.0,-7.245586715152683,-0.0,0.007245586715152683,39.269093757279215,-0.0,0.039269093757279216,6.812302724599399,-0.0,0.006812302724599399,-58.35310791629942,-47.75220998210061,0.07540131803666243,-61.78974182356598,-14.637902262676647,0.06349992423046356,0.0,-0.0,0.0,-24.535280401234708,1.0835376480667747,0.024559194575596122,0.0,-0.0,0.0,-68.65028012607415,-0.0,0.06865028012607415,78.54115074987945,-0.0,0.07854115074987945,-66.6616698966186,2.447382170165034,0.06670658073153343,0.0,-0.0,0.0,0.0,-0.0,0.0,-90.81050872486169,-0.0,0.0908105087248617,-85.7349520040552,-29.270988797612596,0.09059399969273689,-35.31764642404595,-0.0,0.035317646424045945,3.792301649441663e-05,2.3495921986550608e-06,3.799573349121946e-08,-48.01700709202373,-0.0,0.04801700709202373,-22.036114702423635,-53.66158685876342,0.05800996686241927,4.6435334263376945e-05,18.447426303829612,0.0,0.0,4.996979631761059,3.2120411469695966,160.72533172333107,29.699716883785243
28,0.9396396396396398,969.3498705262766,697.1702964073007,935.5527496191786,696.9252011700637,1015.9876793143072,1050.195299705886,925.3381418049476,1089.1823741733856,0.0,-0.0,1012.7706826861133,705.0915534194131,966.1386325727558,1048.9633544626397,878.0547782453007,1080.8194027931934,0.0,-0.0,-1061.43896484375,-0.0,-196.7279312589644,-0.0,-21.2054361453649,-0.0,-99.426974359827,-0.0,-241.71161038403721,-0.0,-470.4730240526827,-0.0,-735.6382884296859,-0.0,-298.079152388831,-0.0,-511.2638562617252,-0.0,-479.022765621537,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.51755092599001,57.314890873777415,0.0,0.0,-1.0927782722240362,19.401366423551636,-14.354454228410724,-2.2173190848195916,17.3078246721081,114.74085755061354,0.0,0.0,-106.6992482268392,-156.57236822277088,-77.15501283198627,-97.64915752776191,-6.001618506607389,83.44362074446212,-22.62796274886847,67.51638295520331,-110.91083348394864,-98.77369834035748,-93.60300881184052,15.967159524469746,-71.85305790651248,-0.0,0.07185305790651247,0.0,-0.0,0.0,0.0,-0.0,0.0,6.011363766515569,-0.0,0.0060113637665155685,67.50469251458796,-0.0,0.06750469251458796,-5.444844225911979,-0.0,0.005444844225911978,-59.58455041958338,-23.491092344593643,0.06404802938612632,-93.06850985422972,4.947024619130538,0.09319989581039852,0.0,-0.0,0.0,-111.83524838295298,6.698752186549742,0.1120356910173432,0.0,-0.0,0.0,-73.55937483871256,-0.0,0.07355937483871255,75.15528818770571,-0.0,0.07515528818770571,62.326405755604874,0.050988989761688405,0.062326426612548336,0.0,-0.0,0.0,0.0,-0.0,0.0,-87.01688970589717,-0.0,0.08701688970589717,-6.671821630582654,-24.402332642177793,0.02529796518002597,-36.47638054803825,-0.0,0.03647638054803825,-0.0001306142646389055,-4.6914700670169906e-05,1.3878427600464571e-07,-35.71149950356206,-0.0,0.03571149950356206,-90.81264259962593,-35.62847315475225,0.09755164865478336,0.0001151536974396322,31.963735906114948,0.0,0.0,29.536501947048308,3.775434712476469,160.59863357644838,29.544235394852933
29,0.9731981981981984,965.68011383937,697.8706353268981,930.992086781268,696.467677882394,1008.9673079903214,1050.2594258799286,925.3381265855683,1089.1823696231465,0.0,-0.0,1010.7647538426952,705.078968589475,973.318991998984,1048.74839518358,882.2239466515958,1080.1930903680266,0.0,-0.0,-1061.43896484375,-0.0,-199.0005311136791,-0.0,-21.6602207469628,-0.0,-101.9016481684658,-0.0,-242.80961838939018,-0.0,-468.09872779658815,-0.0,-732.7190144560902,-0.0,-300.5657273721305,-0.0,-510.9539478462756,-0.0,-479.98285049250075,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.517557850919445,57.71987327322593,0.0,0.0,0.7521538221604832,19.300426571039186,-14.590472694939049,-2.246573965677523,15.502056149076283,114.44877518736394,0.0,0.0,-106.69925345729482,-155.11204249470097,-77.56612603163286,-96.11439878051156,-6.137312724839305,83.13344739732797,-22.812010699784658,68.02873385514268,-111.4570252976111,-99.11312656834956,-95.95496914853484,15.335648942522518,-67.72042520089438,-0.0,0.06772042520089439,0.0,-0.0,0.0,0.0,-0.0,0.0,9.234854795949127,-0.0,0.009234854795949127,86.9904459245967,-0.0,0.0869904459245967,-13.551970678487836,-0.0,0.013551970678487835,-59.77398701192523,-0.3750110397645584,0.0597751633756174,-109.35382342191498,20.869159751758733,0.11132735749013262,0.0,-0.0,0.0,-209.1976421375634,1.9108739110617992,0.2092063692028042,0.0,-0.0,0.0,-73.74195778762562,-0.0,0.07374195778762563,70.75084145677657,-0.0,0.07075084145677657,213.96507283525582,-6.405497980033373,0.21406093244160304,0.0,-0.0,0.0,0.0,-0.0,0.0,-74.09659681778415,-0.0,0.07409659681778415,124.23562230839433,-18.663269582153504,0.12562964412052652,-32.71916472326995,-0.0,0.032719164723269946,-0.0004535170748115633,-0.0001355910167142299,4.7335257573951753e-07,-28.609240450193965,-0.0,0.028609240450193966,-135.9016308746503,-13.63357984733813,0.1365837756611064,0.0002063536019091698,12.067931903029521,0.0,0.0,54.976499993739964,-3.0078721151360988,160.69957342896083,29.133127425661954
30,1.0067567567567568,962.4248686222741,698.9554737508636,926.3987526001209,696.7923195403872,998.8610573442451,1049.728447040157,925.3380950638218,1089.182360838188,0.0,-0.0,1009.1235383593527,705.6606033974674,983.719973046874,1047.9987317606788,892.2229583248078,1079.8641704338925,0.0,-0.0,-1061.43896484375,-0.0,-200.829249844702,-0.0,-22.0428955791022,-0.0,-104.0532950557794,-0.0,-243.6589523766153,-0.0,-465.9824229639543,-0.0,-729.7077540977313,-0.0,-302.3976596231932,-0.0,-510.752991914487,-0.0,-480.8137314230672,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.517567663544316,55.44770346673358,0.0,0.0,2.948976861072299,18.65258087935355,-14.775975632325917,-2.304619830223108,14.423453485914251,114.2196004495103,0.0,0.0,-106.69926009926132,-150.70672676570362,-78.42918648077226,-94.1327904990535,-6.11638000095564,82.9182326398742,-22.814930093738383,68.40149030617614,-111.8577429924517,-99.38638719034893,-97.43428950653748,14.833213393729237,-54.493363528467555,-0.0,0.05449336352846756,0.0,-0.0,0.0,0.0,-0.0,0.0,5.988217027794358,-0.0,0.005988217027794358,89.73151671888519,-0.0,0.08973151671888518,-11.403196340261331,-0.0,0.011403196340261332,-48.9060184298038,17.331936560308662,0.051886362982838496,-97.00193801279318,32.326728875212254,0.10224672795747183,0.0,-0.0,0.0,-301.1527038159694,-15.822456701912312,0.3015680705110422,0.0,-0.0,0.0,-64.11618912531848,-0.0,0.06411618912531848,63.063043334861774,-0.0,0.06306304333486178,309.93527417873725,-22.338963742833545,0.3107392853846334,0.0,-0.0,0.0,0.0,-0.0,0.0,-54.589122112204436,-0.0,0.05458912211220444,297.95712636953834,-9.801372533928534,0.2981182920552543,-25.30901277368812,-0.0,0.02530901277368812,-0.0009393057327023463,-0.00026177997255364267,9.751020528732762e-07,-24.759136454464695,-0.0,0.024759136454464696,-136.87519304894627,9.67388564758189,0.1372166263093099,0.0002924030498435309,-67.70761034111469,0.0,0.0,65.46237780381553,-19.304932020699567,161.34741912064646,28.270073618489064
31,1.0403153153153155,960.5047829484242,700.1916794779022,923.167619200807,697.7531937449505,986.5120126581508,1048.4179459068137,925.33804465374,1089.18234753689,0.0,-0.0,1008.2298041426685,706.4988936617663,993.2038115293228,1046.5017042844318,908.1306215903454,1079.9665902929826,0.0,-0.0,-1061.43896484375,-0.0,-201.9838557008577,-0.0,-22.028646298919302,-0.0,-105.5854000218006,-0.0,-244.1767791399918,-0.0,-464.25721668325883,-0.0,-727.2381752389833,-0.0,-303.473898093443,-0.0,-510.7178262093565,-0.0,-481.5570603290687,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.517578057664615,48.69068956884424,0.0,0.0,4.643111367458179,17.25399155552143,-15.007395394899769,-2.587647915116551,14.032359071311456,114.1121308276807,0.0,0.0,-106.69926581915826,-142.25163831753468,-79.83964961766712,-92.45052980573035,-5.876417880329072,82.90635882681147,-22.688477869169898,68.70285954214094,-112.10103656808828,-99.68128908830508,-98.06867749677686,14.430841328282924,-34.40570470692152,-0.0,0.03440570470692152,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0478908106005227,-0.0,0.0010478908106005228,73.5901351197351,-0.0,0.0735901351197351,0.4246094228997957,-0.0,0.0004246094228997957,-26.632080013943675,24.979924654273578,0.036513892172737254,-57.21597578451801,36.83727132920499,0.06804889744849668,0.0,-0.0,0.0,-367.9849557466983,-39.05117471170953,0.3700512422655327,0.0,-0.0,0.0,-45.65467147069863,-0.0,0.045654671470698634,51.40883145159725,-0.0,0.051408831451597255,282.6056567924335,-44.60940935930383,0.28610480012482953,0.0,-0.0,0.0,0.0,-0.0,0.0,-32.070461798047305,-0.0,0.0320704617980473,474.02701274487686,3.0519743245606445,0.474036837554962,-15.430542479138584,-0.0,0.015430542479138583,-0.0015021527723715364,-0.0003963608348022018,1.5535652103817822e-06,-22.150203641923298,-0.0,0.0221502036419233,-96.28343820774298,28.632761531951918,0.10045066204883811,0.00030973083306147205,-201.3499443397887,0.0,0.0,50.48293428425015,-41.67608454909116,162.7460084444786,26.859616201491136
32,1.073873873873874,960.322326876907,701.3120659138339,922.0590818098304,699.0739692431966,973.3555056257879,1046.479049235287,925.3379814369443,1089.1823319890673,0.0,-0.0,1008.1166997962343,707.2774356478421,998.1996587194882,1044.3344006374907,927.9014531297361,1080.4268826416287,0.0,-0.0,-1061.43896484375,-0.0,-202.3931749440587,-0.0,-21.4914361749732,-0.0,-106.37027019132921,-0.0,-244.3379122228181,-0.0,-463.02192310435953,-0.0,-725.7298396579068,-0.0,-303.72485357458004,-0.0,-510.7096339221275,-0.0,-482.1990098678139,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.517583066492055,37.302801611589835,0.0,0.0,5.20354300200677,15.14995517952148,-15.308558603399543,-3.13862746210653,14.2495627764939,114.06489825236262,0.0,0.0,-106.69926556664991,-130.03893079997454,-81.71176576319044,-91.65817794070512,-5.435974133881766,83.1382790572881,-22.48338609425723,68.98720338010943,-112.17027954611144,-100.00034840481842,-97.92071676961756,14.064548383308663,-12.197164025587055,-0.0,0.012197164025587055,0.0,-0.0,0.0,0.0,-0.0,0.0,0.2441191630632775,-0.0,0.0002441191630632775,44.94637570456298,-0.0,0.04494637570456298,16.00814060617921,-0.0,0.01600814060617921,-3.370357705824181,23.19950616226369,0.02344304581828307,-5.4369460237350395,33.38601191635433,0.03382582110967835,0.0,-0.0,0.0,-392.0462498234297,-57.77651826563099,0.3962806935286071,0.0,-0.0,0.0,-23.388077534946436,-0.0,0.023388077534946438,36.810090539012414,-0.0,0.036810090539012415,148.86954043177573,-64.58273954643519,0.16227467552175476,0.0,-0.0,0.0,0.0,-0.0,0.0,-7.478136484888284,-0.0,0.007478136484888285,589.1442418449301,13.716094147581265,0.5893038850522732,-4.801549582205977,-0.0,0.0048015495822059774,-0.001883775656716402,-0.0004633042434709717,1.939912767846926e-06,-19.129234577373488,-0.0,0.019129234577373488,-33.03292628145058,39.35733699471795,0.051382625410069716,0.00014925633445139484,-339.3437753705347,0.0,0.0,16.70011045232046,-62.697459794897966,164.85004482047856,24.98749980345947
33,1.1074324324324325,961.5589493912852,702.0600783717341,922.9903082678907,700.4128427730866,960.9939523112794,1044.2702206035478,925.33792851689,1089.1823211616868,0.0,-0.0,1008.40983143587,707.7916109556304,997.5830612074769,1041.832699854524,947.872671307844,1080.879155107995,0.0,-0.0,-1061.43896484375,-0.0,-202.1233072851411,-0.0,-20.5068917916827,-0.0,-106.44594598905529,-0.0,-244.2062978761823,-0.0,-462.39560179036084,-0.0,-725.3027513736253,-0.0,-303.0242487163473,-0.0,-510.3771831428299,-0.0,-482.5902044550759,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.517571755663297,23.021235097188463,0.0,0.0,4.556624004342017,12.63251161404892,-15.591899828185284,-3.7758762860879473,14.952872279203763,113.87336511550647,0.0,0.0,-106.69925101120958,-115.81559992214385,-83.79855774769203,-91.87444535739893,-4.903377284870127,83.56893063825906,-22.198401900847134,69.25620974728272,-112.02296918992624,-100.20694564782887,-97.07009691072248,13.666416409307708,8.041693997275974,-0.0,0.008041693997275974,0.0,-0.0,0.0,0.0,-0.0,0.0,9.906586980413692,-0.0,0.009906586980413693,12.726657598727439,-0.0,0.012726657598727438,29.33810108597191,-0.0,0.029338101085971912,8.734929395856827,15.3217340038897,0.017636737919370284,36.84969103247714,22.28976720185948,0.0430666164343348,0.0,-0.0,0.0,-368.3576960833446,-65.82012835517541,0.37419203834464654,0.0,-0.0,0.0,-2.2550371939855287,-0.0,0.0022550371939855287,18.663534457410996,-0.0,0.018663534457410997,-18.37377821026855,-74.54732534477762,0.0767782484938297,0.0,-0.0,0.0,0.0,-0.0,0.0,20.87708436612884,-0.0,0.02087708436612884,595.1154947033532,13.477112420578354,0.5952680779238996,3.921930866193654,-0.0,0.003921930866193654,-0.0015769465856619832,-0.000322641400307987,1.6096142417435568e-06,-11.657073607001914,-0.0,0.011657073607001914,27.749298481794174,39.89663404504223,0.04859799352191124,-0.0003370475146429073,-425.57151224122293,0.0,0.0,-19.277317782761802,-75.01643913220265,167.3674883859511,22.900693263517553
34,1.1409909909909912,963.3548366761245,702.2601331787879,925.0952973443019,701.4339767535886,950.5954408267631,1042.198324872832,925.3379351307344,1089.1823288465848,0.0,-0.0,1008.5882581994889,707.929779491124,992.508270796015,1039.4165234662944,964.3129577142212,1080.878188607043,0.0,-0.0,-1061.43896484375,-0.0,-201.3265565283994,-0.0,-19.3168207627498,-0.0,-105.9563919960455,-0.0,-243.9291984837067,-0.0,-462.585922139912,-0.0,-725.8436977154832,-0.0,-301.2730205653665,-0.0,-509.2835645623832,-0.0,-482.3811012956708,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.51752830407717,8.512406531288892,0.0,0.0,3.090485450274651,10.118702617837508,-15.680900945169787,-4.202666890527519,16.00038716614461,113.34852601331252,0.0,0.0,-106.6992113212562,-101.98008017126064,-85.78531492688342,-92.81353209444627,-4.40854916289317,84.09598245527907,-21.78088616931846,69.44872388598277,-111.58491848989073,-100.10668443524844,-95.58453132374612,13.241836657003637,23.742103086799833,-0.0,0.02374210308679983,0.0,-0.0,0.0,0.0,-0.0,0.0,32.58836575290684,-0.0,0.03258836575290684,-16.119474884898533,-0.0,0.016119474884898535,35.462519251423224,-0.0,0.03546251925142323,5.316878056831616,4.117236896589089,0.0067246436287622035,53.515030501250166,5.961364720259732,0.05384604311254164,0.0,-0.0,0.0,-309.8616845050452,-61.739711707240936,0.31595261595055263,0.0,-0.0,0.0,14.58805187223836,-0.0,0.014588051872238359,-5.671290953068913,-0.0,0.005671290953068913,-151.22194246235603,-71.99881317945744,0.16748702929283368,0.0,-0.0,0.0,0.0,-0.0,0.0,52.18424825741517,-0.0,0.05218424825741517,489.89846741150564,-0.028800431051030275,0.4898984682580737,8.257189950279896,-0.0,0.008257189950279896,0.00019708368431643874,0.0002289996400112879,3.0213045816177015e-07,6.230993474889856,-0.0,0.006230993474889856,62.72584898836398,30.42842196932015,0.06971671962201066,-0.0012947989422932627,-432.3436163261328,0.0,0.0,-43.688960939993784,-74.90813384683634,169.88129738216247,20.913896394372784
35,1.1745495495495497,964.7049971270064,701.8825130638775,927.031564420701,701.9274170648658,942.608481955971,1040.547066654338,925.3380816407027,1089.1823763538346,0.0,-0.0,1008.2835318146912,707.6866050864106,985.356685637015,1037.3818453734411,974.987184417851,1080.212088971869,0.0,-0.0,-1061.43896484375,-0.0,-200.1822353117183,-0.0,-18.2776435797187,-0.0,-105.0930894398098,-0.0,-243.6817705746603,-0.0,-463.8218714748626,-0.0,-727.0982242937029,-0.0,-298.5802069902844,-0.0,-507.07464689032133,-0.0,-481.1720180655926,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.51743539385794,-3.614245897903564,0.0,0.0,1.3898569428306204,8.017887766578804,-15.366419889724494,-4.2387571514762294,17.25475126764452,112.4902155083917,0.0,0.0,-106.69913668636462,-90.76798545886923,-87.38027351897318,-94.00830434272136,-4.03554381137336,84.60183871444801,-21.160952129381425,69.49986349006271,-110.76458117527648,-99.6369184370282,-93.509829907632,12.85329085456044,34.09923625546352,-0.0,0.03409923625546352,0.0,-0.0,0.0,0.0,-0.0,0.0,65.8227816372804,-0.0,0.0658227816372804,-37.383208102650094,-0.0,0.03738320810265009,30.96608518562477,-0.0,0.03096608518562477,-9.080437238267844,-7.246270851863658,0.011617348307453394,40.232969140376085,-11.25257255169194,0.04177693376591376,0.0,-0.0,0.0,-238.00065359944435,-49.205278457129815,0.2430338876408111,0.0,-0.0,0.0,25.725257380446198,-0.0,0.025725257380446197,-36.82963118913148,-0.0,0.03682963118913148,-213.10763829503549,-60.630676055494206,0.22156476339579348,0.0,-0.0,0.0,0.0,-0.0,0.0,80.24223002257948,-0.0,0.08024223002257948,318.0776279470909,-19.84887503472017,0.31869633703667183,7.373019571583664,-0.0,0.007373019571583664,0.004365800400033568,0.0014156522792497682,4.589584350317393e-06,36.029057325819615,-0.0,0.03602905732581962,57.698159860481724,14.70385894007508,0.059542263301081616,-0.002768599821356037,-361.3579650041249,0.0,0.0,-50.67644679900343,-62.60146268180312,171.9821122334212,19.31886316739144
36,1.2081081081081082,964.811176487547,701.0614096213436,927.4549840472532,701.9593716764388,936.9322714028781,1039.3514135033456,925.3384712811352,1089.1824892772408,0.0,-0.0,1007.3934184518805,707.2475059597051,978.5629403144493,1035.7769873415637,979.8155213751705,1079.0961408107512,0.0,-0.0,-1061.43896484375,-0.0,-198.84567982745048,-0.0,-17.7306751494185,-0.0,-103.9665170097517,-0.0,-243.6089018737818,-0.0,-466.19308995864714,-0.0,-728.7628133943502,-0.0,-295.32170568960095,-0.0,-503.59342741658554,-0.0,-478.7964175720047,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,2002,2,trajectory,person0,18.51728340078613,-11.489306983588596,0.0,0.0,-0.016003975825762,6.646165377523776,-14.471785142080146,-3.9546758016145094,18.602123883663175,111.49044405808704,0.0,0.0,-106.69902618225636,-83.69326804545963,-88.3680931097928,-95.03026246314234,-3.798485022514942,84.98574151268342,-20.28179784749065,69.42468741649316,-109.48604362939672,-98.96893428893108,-90.88391974573356,12.521504476966584,39.82755939697373,-0.0,0.03982755939697373,0.0,-0.0,0.0,0.0,-0.0,0.0,103.73566753951019,-0.0,0.10373566753951019,-49.602520851505716,-0.0,0.04960252085150572,16.29892503713351,-0.0,0.01629892503713351,-26.52418342872312,-13.084564581022317,0.029575972288928963,3.164002421477734,-24.4677804352364,0.02467150564416477,0.0,-0.0,0.0,-169.14345540760308,-35.62885899601698,0.1728552113781412,0.0,-0.0,0.0,33.57034623797317,-0.0,0.03357034623797317,-70.65912797317645,-0.0,0.07065912797317646,-202.4444914912203,-47.82261517809435,0.20801628459717014,0.0,-0.0,0.0,0.0,-0.0,0.0,97.09896493311933,-0.0,0.09709896493311933,143.87796033891829,-33.25375728431628,0.14767084967864022,2.1713894758424903,-0.0,0.00217138947584249,0.011610761880443994,0.0033649659291641355,1.2088539496101539e-05,70.78970598342559,-0.0,0.07078970598342559,12.61733652276461,0.9522045327764741,0.012653215970690211,-0.004529189522402456,-234.66624980162157,0.0,0.0,-41.8927683143245,-40.87548595573381,173.3538346224762,18.330933072463566
