Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,955.2631341703463,546.3751784941553,956.9335976974188,546.3823610548434,997.3872891642545,651.123345344466,961.709959871457,754.0298486514187,978.5049774004776,791.1779923706255,970.086683518015,789.4818113031404,953.2336951464501,770.9005564009909,950.2095385264324,544.6968169265118,988.953474645674,647.7654912281206,961.7261507314538,750.6065987617528,981.9930500889592,779.3242666840266,968.4917835099299,779.3602620837171,951.5953756476791,762.447416450869,881.2066392455182,431.7038111529199,825.6169845378738,379.4417038962321,867.7329029812923,387.8382175596939,889.6499600874848,441.8430395124038,882.7685784411433,396.38979887033446,859.120753362786,349.2809658218416,884.584056050276,433.40405650381445,911.4561586272985,387.96281935851414,891.242897623081,335.80988515457375,4,2,pure,person0,40.14167839411753,35.39357869462534,-14.37382063680796,-19.658340306502648,-12.196644452459235,-11.707682969310872,155.5696649708315,116.47369453880728,18.122397231817914,51.76976099903257,-39.098189790413734,-29.369796468617224,-108.9899210785606,-104.39642564927831,-69.20683501244947,-69.79402442329757,-14.214475040917852,122.95712168659595,-59.06153731634432,136.83779057593975,98.42800383717363,59.333054533335186,116.39795290173646,110.95037845181476,2,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.16395669904543,39.783086066111125
1,0.0335429769392033,953.5157086710428,503.32176019376817,956.1866139682555,504.31904568749206,1018.7847932127123,597.9789826658385,979.0667182902052,700.7244030948767,989.2717062401646,745.5532075720699,982.59059277263,744.0779924181347,970.205780874109,715.4208418599231,950.054316643674,502.2503341406923,1008.2672460720831,594.0101441806688,979.0323850373069,697.3878837317541,993.1323133679364,733.5377860251233,980.6415002375546,732.4946791684936,968.8492505196984,710.3209924852696,862.2679914625645,420.7189163834056,800.0367711830197,385.0598264962253,839.9095983851183,387.4915209392223,872.1713598417975,427.5888974863047,863.4415511312345,386.9432462688747,836.7828455153243,339.8126643576307,867.4422930931114,422.0839969316967,888.869989562738,382.6499656765442,874.3142393276206,339.94196050463137,4,2,pure,person0,53.6646328106154,47.77279409870224,-29.25694240205341,-34.84572627054293,-18.50058644987061,-17.64635154303526,142.33367964390226,103.6574959249156,17.900698981266615,42.26109818926737,-57.09916100618998,-45.499525018334545,-112.50852415257432,-106.42001266840823,-59.250936807077565,-60.13134157135816,-18.72303996917544,101.89977645356248,-49.168185435109784,113.45568414490668,101.13265890341349,62.456743819560245,118.82826296648584,104.51276938544687,2,575.7918106498257,-1602.5812838521585,1.7028807887120687,332.08928650450787,-1365.009454643558,1.4048252935783072,-4.62755237973496,-1265.4357680522469,1.2654442292361237,-673.3501652372064,-158.38945039372885,0.6917280267713609,-762.6101106415877,167.49028001229664,0.7807862542023727,372.7727946532096,-1353.60135050923,1.403992938918845,-564.6084370293091,-327.48717531614585,0.6527101478920235,-665.948877702453,-282.273737401788,0.7233024060100521,-22.269452425679848,-1254.0125893891627,1.2542103104574815,505.9803057558302,-1653.9889897555836,1.7296518863764059,637.9130894446477,-1584.3663123565827,1.7079665457541058,-504.68562543341454,123.1874963735926,0.5195023963197001,-829.4822682734385,-10.33589299780954,0.8295466617762444,-576.1870016766559,-281.6253494310198,0.6413301009178336,-521.0807698245555,-424.9516091530799,0.6723905403876109,515.942110243243,-1586.5829418318403,1.6683649757873809,-511.0388081604713,-337.47927599376055,0.6124156473926412,-52.095122697986035,-1283.5300330802927,1.2845868003478844,514.3811446220743,-1554.019014474435,1.6369370969254773,362.213429942314,-1397.1801906601052,1.4433679551672134,320.9831035331689,-1360.1888968069404,1.397549279185055,517.4483603589308,-1589.1685956544088,1.6712898106110596,403.1530785418435,369.05535923404324,-443.70306762638074,-452.7739440529517,-187.93627079782692,-177.04655685415858,161.15071326064003,53.25758734549676
2,0.0670859538784067,951.4566952206974,463.1907168974904,954.6604246182088,465.0186625911983,1037.8219230909372,543.5379205085098,997.4705555947372,646.4624768785663,1004.1065216003062,696.2885769749786,998.7766986982432,695.059056151641,988.591337187696,659.6506793868011,949.2504147213384,462.79608427951166,1025.8866854070686,539.497457565855,997.3563902817948,643.1335872726434,1008.9566582956136,684.2716995567665,997.1476004705726,681.8878906193008,987.8783857521372,656.692329697913,844.9681045075024,411.77551632982613,777.7079111563671,393.11859681551,815.0639947671871,388.42416424775087,856.2711810038816,415.6554506941854,847.8091519113185,378.5567494856603,818.9921272389736,331.382110330488,851.8559894277862,412.6156933330709,869.4608560317479,377.23348761984994,858.281590149505,342.0626010646897,4,2,pure,person0,67.01310306887146,60.48578187588952,-39.51137499545027,-45.56829392681747,-22.87278308897976,-21.787053667745052,127.15617198254132,90.67011985068598,19.568186373102847,36.57454111122016,-68.49936798714097,-55.06697310139713,-114.7322655950232,-107.1908520730053,-47.97752563027589,-48.89776080148671,-20.966974611034168,68.30489300166475,-42.85812330455832,78.34506495465557,101.21709311765444,64.72931113913839,120.58670631228848,101.10531394538616,2,525.2795351742562,-1625.1594697041342,1.7079408338821063,471.7632831563743,-1468.7452028378864,1.5426513106317272,-23.96632605962982,-1176.2298239864458,1.1764739621513014,-578.6347933926468,-161.47875206519748,0.6007442146979732,-665.679139544579,240.25209014367488,0.7077074138676347,482.548282907343,-1461.377037444844,1.5389852796267722,-515.7528798477889,-266.6251140973374,0.5805945095664494,-530.3857886137047,-251.33589193419175,0.5869231766915812,-45.499519998269584,-1171.6426710582575,1.1725258014067754,548.1193975988106,-1662.647968729949,1.7506664850695888,567.5444344945764,-1623.0241655653595,1.719393534690328,-477.973353622572,63.221596696739184,0.48213638844427975,-740.7095578595763,27.804428635508923,0.7412312293449839,-466.04090174374494,-250.02243534957907,0.5288717616551837,-474.0240816053685,-355.7658824900554,0.592678827937814,546.2844063512968,-1617.4562131872365,1.7072174009775627,-464.66667802250714,-282.27380103403044,0.5436852218100762,-61.38433848842294,-1196.406728270279,1.1979804240729706,567.30609411708,-1598.8045093480655,1.6964704723437085,492.088113196849,-1508.7148836228039,1.5869377149764277,442.26293292422207,-1468.7017996757822,1.5338453240824568,548.6643996413593,-1617.6836753237494,1.708195860211225,397.9512695742582,379.0059481073953,-305.71027169064337,-319.66654825268415,-130.34611230344132,-123.44468209291057,116.28241863194064,66.7547399647473
3,0.10062893081761,949.0873561672304,428.243734636275,952.1736461613136,430.5813816921406,1051.820572056268,487.3259929042962,1017.0741345836369,590.5936781257151,1025.0352175237683,640.3842602030371,1020.5734072954342,639.6376215690144,1008.8383450299499,603.442812394466,947.4867153121842,428.6177280385575,1039.4623632517237,484.093271936566,1016.7623486584296,587.1064856440188,1030.9734229325225,628.7778683555534,1019.7326410659289,625.3370354883125,1008.993421827286,601.0161574998067,830.9224282079841,406.45224400876776,761.4156980727292,405.1381891532296,795.6485065717542,391.6144146504938,843.419429787125,407.6761150666335,838.8910121939023,371.7729875811149,809.2700528027491,324.0805808654587,839.2788972730801,406.5160211796463,855.4064158996803,371.756175889936,844.4393180504109,340.44223593858857,4,2,pure,person0,79.52341312793892,72.96239172036907,-42.382880602295714,-48.78831716009711,-23.846412867299808,-22.68802925482258,108.71636939682097,77.87846435953371,24.342864360145196,36.02041222766607,-68.46398023418605,-53.74494668532371,-113.9991240499977,-105.32821489524343,-34.20502041348415,-34.84178163036484,-18.64024010066988,17.361501703752232,-40.713522562428075,27.180255536361805,96.91782139581817,66.07447593351965,121.20770545447265,102.04195041019152,2,404.7248957437768,-1651.737284073181,1.7005993933999444,656.3747957378488,-1654.409842686168,1.7798594888520762,-52.580288635410206,-1018.9422454334479,1.0202979889629988,-418.99799643726544,-163.29235594805982,0.44969291136231015,-485.7116025559566,358.3340965682661,0.603588506866119,649.8143750537598,-1652.2515184945582,1.7754418611697997,-418.7367246793885,-158.7000560715519,0.44780146537537785,-289.83934412994415,-217.67684717618536,0.3624776616596402,-74.13708274618695,-1026.6614368031585,1.029334742859115,603.6139212971941,-1675.6970347089912,1.781098065272174,417.33472227893066,-1675.8180917006212,1.727001605931721,-412.6727369542455,-48.30713532189038,0.4154905139089403,-578.8242418263418,95.10934013177285,0.5865861313619175,-265.8720403254734,-202.24090177926118,0.3340498827710001,-383.14283314955776,-237.8839433963923,0.45098470164706017,578.540134103427,-1670.3079673033726,1.7676643890754646,-374.95455986217434,-181.8464760739714,0.4167242047469265,-70.63592053148608,-1041.856908662486,1.0442486540077902,629.4920129903765,-1659.8458836560462,1.7752038057385402,673.3165227490597,-1685.9223685925926,1.8154033636433922,623.9367472182126,-1666.6474437635093,1.7796097230383643,584.4316986065747,-1665.5885628193832,1.7651474926846495,372.9636186359494,371.9589309885471,-85.60676090407999,-95.99694264214943,-29.026337766166513,-26.860334689748868,51.56652211723638,79.79410363651355
4,0.1341719077568134,946.8168856078101,399.7685562024333,949.2628440063957,402.1491482292569,1058.1808190660781,430.193750237171,1036.9967449244134,532.9484415698029,1051.003264753185,576.1153935422221,1047.1600864723446,576.4087622659565,1030.29581130005,546.7725352330439,945.0312143723768,400.9499575104593,1046.423274547363,428.7243102335178,1036.305118640201,529.0782348339475,1056.9019491437857,565.4612987131911,1046.7875856155845,562.088994684848,1031.170544773368,543.6462097264903,821.4668977082762,405.56121560442,752.932427988014,421.2865650561426,783.0458061415412,397.8067030926054,834.7045569121545,404.1946705850981,837.7537256945757,366.2880988540519,809.0126387445347,316.8159929028964,830.8532399981029,404.5869186699705,847.7007208944824,366.4400502116809,835.228311501519,334.3172368602632,4,2,pure,person0,90.25256454791312,83.9292167057643,-37.8448792459804,-43.78588648252317,-20.727116164342693,-19.568901627344385,87.62876190897133,65.87631967486114,31.30451374026906,38.24945994788723,-55.00292359571337,-40.35525786595914,-108.7702716930891,-99.6425842254157,-17.142331952187373,-17.25716395428874,-10.403675701205444,-42.89419614049612,-40.29618034107525,-31.993039827652012,88.66675392008766,66.90343853753664,120.30561163451472,105.48727579494567,2,207.52216800124484,-1650.6871707721214,1.6636807343849382,772.9941876732826,-1887.6252324629208,2.0397669063908683,-73.20462176800795,-824.8454088689268,0.8280874743530083,-229.7260323424591,-158.48699678297902,0.2790917019280519,-252.9074894005739,481.4234566055936,0.5438113117295182,792.6153729616364,-1885.0103679724107,2.044872420670443,-281.89300302254236,-26.563784304618554,0.28314183687623656,-7.674156610518121,-216.57552863388818,0.2167114493577367,-86.77828924349315,-847.6359601122193,0.8520664248516023,639.7007131773597,-1689.4826378748955,1.8065349667582795,189.61486397996285,-1703.2549845136675,1.7137769221555044,-274.6031327388377,-182.60153502257472,0.32977295386763344,-375.7180065757262,184.6075991804523,0.4186215309087768,-33.90535376117242,-163.51824517556506,0.16699637576596224,-259.81214758505513,-103.790563605773,0.27977639844411906,582.6188300815592,-1729.9672272752498,1.8254400315025472,-251.1899075102586,-57.51136856971023,0.25768959457023743,-67.68840355271466,-848.9162570589054,0.8516105515283479,661.155477830065,-1710.341567991996,1.8336834091701928,806.5755343866039,-1885.5822164532854,2.0508496745680604,774.1724080269877,-1916.0155873255412,2.06650880671357,593.9428207844011,-1718.5486148231284,1.8182896952553584,319.86282670798045,326.948469877095,135.2891654351501,149.13496457517292,92.99403295690887,92.9889923941936,25.751864188308748,91.62793974090172
5,0.1677148846960167,945.3530430033744,377.9512281763313,946.9631007352484,379.8942761848897,1054.9312535276763,374.49132194841303,1054.991374454039,473.8332394918187,1077.352736243523,503.54911061946274,1074.3821421239652,505.5223575004546,1050.970379572853,489.31178512704497,942.747633751316,379.84192497592164,1044.6800175457015,375.41799496383436,1053.650205353476,469.3358453794877,1081.2143557173035,494.2729437019338,1073.1312686742021,492.31940411078403,1052.0189906301284,485.0608095619166,817.5083162047229,409.02346881660327,752.9287433405902,440.4202078421521,777.6784391893405,407.532989611,830.7460909504829,404.7805593702541,843.0219503291372,361.3893863992072,817.0094564587373,308.367587037116,827.3605602790018,406.6833777711185,846.294840794986,361.6357933769771,833.2877436775773,324.39243161924907,4,2,pure,person0,98.24907889132533,91.84039921843276,-28.101115482195603,-32.31261087274299,-13.49732941898726,-12.281882248610096,66.70129485336598,55.09717911781265,37.343974416959306,39.03790374608966,-29.7159848836002,-17.128576214051094,-97.80033025778894,-89.55272298013871,3.60119893094336,4.011093090579633,2.127391656781623,-96.62557703791607,-38.085505714881265,-83.80721974179433,79.42169362097917,67.80065117852827,117.81975539395114,107.89263150347838,2,-51.97084936202866,-1589.19452397744,1.5900440887671299,724.8136209730021,-2122.3028337731134,2.242660050785536,-68.07924726537584,-629.2832199359059,0.6329550969864465,-41.91280046623594,-143.22690688460764,0.14923347378739993,-0.109848551319937,570.4217255579088,0.5704217361349113,811.5575341139441,-2113.3009420715284,2.263772626156946,-118.01521107468373,103.21842388821472,0.1567853088620529,238.40512810466797,-251.86809987357978,0.34680620646195287,-68.56109627107709,-663.4733728226986,0.6670064020432034,616.3605666329439,-1713.048612535096,1.820559226448978,-96.87767261360811,-1660.6286433586001,1.6634520656135703,-57.85317825126192,-295.8832562477344,0.3014861382576896,-160.01462726248502,289.9649168296388,0.33118625262829277,157.0589469178634,-146.04286506005752,0.2144668534806682,-118.0117664823347,17.46680940746252,0.11929738664010087,517.1003976395102,-1781.0699856110843,1.8546167029560603,-104.12551412570036,62.50068695297573,0.12144323184737507,-43.64080764474153,-650.4290917781664,0.6518914967410264,621.5442921046764,-1746.5772424063546,1.8538741518074222,785.3710511850405,-2080.005918989285,2.223338100935158,785.5436188056981,-2163.3823096347696,2.30158679929457,536.4648928519642,-1762.371961949907,1.8422132106598936,238.39608386297664,235.85212865892888,290.48595720783476,342.0470291165722,215.5380173459092,217.24426522851635,100.22677596885943,101.4015291887323
6,0.20125786163522,945.4314407425044,361.98143321633694,946.4157910239628,363.20755368503137,1041.432673553976,323.79045942571236,1067.4761571614408,414.31422070226097,1096.7399077643981,425.2735628085325,1095.4904450976962,429.1265142457947,1067.454520121657,430.6266456578055,941.8099765090546,364.3431104349139,1033.36502030339,327.06677796893354,1065.0033969632855,409.0378168536152,1096.437278492085,417.722491810259,1090.8965496609778,418.22082647016737,1067.6009826600582,425.8408191780237,819.4224967075679,415.926209034639,761.0830007062248,460.5222916495676,779.4160389000258,420.7684471056306,831.7271366267427,408.4231296542104,851.9820553589582,356.8143301693081,830.0077473966184,298.7688304386458,829.1830846833461,411.8215937335193,850.1057246268499,357.7889225554189,839.044646719937,312.60614414316615,4,2,pure,person0,102.7198181589146,95.26581728902856,-16.543862735837454,-17.91663692438209,-2.643294172601928,-1.2087996239631802,49.11659910223806,45.96269965410857,39.653139057586834,35.69135003693845,2.2400771046069767,10.489813050101416,-80.23825097205446,-75.36085105075438,27.87838261211086,28.416629736557724,14.70173994240779,-132.53414915008452,-32.35409363555916,-117.70805291546904,72.81061745813219,69.63619060033577,114.5724143449348,107.43608787234773,2,-337.32835528641044,-1441.4706566604843,1.480414831489283,453.8333852231755,-2282.1603470205587,2.3268477799495444,-27.95390653491679,-462.0584085037931,0.4629032228874854,113.61197423743934,-114.68483636770439,0.1614320054475435,243.0987977129812,599.293373508576,0.6467221760391293,629.2912824043599,-2277.5510770295523,2.3628894232673265,57.06650624106923,205.78794275019018,0.21355388902082198,387.51154858557686,-286.1629310918918,0.4817202750749595,-16.316670767701435,-497.47291452702666,0.49774042877081615,491.4334401112162,-1749.5507204267046,1.8172601765859355,-402.42641546593745,-1511.5194639580145,1.56417329915476,171.62767195034738,-351.3786953807221,0.39105376273161513,51.80219137480626,394.582076558676,0.39796794113670625,267.12313120153993,-136.3938638538678,0.29993008071866106,29.24742422349486,108.5941265904478,0.11246375484417757,338.4670248674469,-1797.6349754275773,1.8292215371034553,54.33400880451371,153.18306337907325,0.16253379777438953,2.3372325978127493,-476.09951224483376,0.4761052490951816,464.53813739228366,-1765.4959633198105,1.8255880361106769,529.6274394182567,-2209.0638459108864,2.2716664147482866,577.9800509660965,-2333.589769113361,2.4041011105661343,372.2025844644144,-1774.4107476636927,1.8130273757741262,133.28391441500563,102.12027622963734,344.55059750080284,429.17997333550994,323.5859257828632,330.1162757472867,160.41253176219539,108.11663358416533
7,0.2348008385744234,947.5086152178213,350.4075325074214,948.330252930375,350.8569762933625,1018.837184006986,282.13959583705673,1070.0372908832378,356.7230636248014,1101.3253045199594,347.082312417392,1103.2254778413017,352.1682144076642,1075.238029063027,371.31610171613426,943.1540906795109,352.9624149810504,1013.4118995771706,287.12475695902253,1065.6223721756385,350.94467715849845,1094.9066554491649,342.0228418897409,1091.840384493299,345.6840737211935,1072.553103697989,367.6812475562382,827.0948155180492,424.8273743129153,776.3505442613937,479.49843133663376,787.8352721119979,436.7903818772496,837.5102377493328,413.8228717238449,862.0031962836742,352.851404552631,843.8290266104385,289.4292554486716,836.4086187590193,418.5771281295399,857.3992851813925,355.2767677750681,849.8087011764673,301.27052407754053,4,2,pure,person0,102.98060550752486,93.12223167111048,-7.105075433296647,-4.677094198888769,10.906096564688822,12.776748847333083,36.61372951483042,38.96271869936043,37.803370169821896,28.592011199185592,32.87657964022698,33.9432108544475,-55.67910580634359,-58.25282621938637,54.60768389080358,54.261889897890754,24.101855362943237,-149.29277011174432,-25.4740312436216,-133.05490539203532,71.17337790642999,73.50653449208075,112.26178242583572,105.38329993099438,2,-594.85241165042,-1190.77150135797,1.331084580367692,-45.63169946705767,-2256.7958132554413,2.257257095397762,40.071403706725754,-339.28698321830495,0.34164510003277637,217.43927403230288,-74.89361438920729,0.22997584953201972,455.1636422384722,565.7261644206598,0.7260991904181572,230.6006636687365,-2294.3193139242608,2.3058789604682963,228.73100453747182,265.36598985861116,0.35033838072692164,412.04688656201574,-278.4360793886063,0.49730200786921114,57.07489558491366,-368.20158848912826,0.372598917700986,232.04586031459368,-1768.1955912610708,1.7833566469565831,-673.6280321196375,-1241.716370736795,1.4126692008439672,320.90337348530846,-337.9431732064645,0.46603064645053743,250.99839013191877,477.65393037889083,0.5395863870180725,298.7552638180972,-118.14471994718596,0.32126761821014554,172.40870221721593,160.97981045097842,0.23587975744658035,18.453198518270177,-1731.9017271606638,1.7320000326436618,215.41123463100595,201.39936918136416,0.2948960934158093,61.925764045386984,-345.04691488454296,0.3505598004962149,147.6351084433068,-1733.8822289744767,1.7401562312615975,28.13807593857539,-2162.5019413287814,2.1626849973050337,136.70214077516604,-2331.0766522858726,2.335081547639145,76.35379908107306,-1716.9363703717613,1.7186332949583722,7.774722830443081,-63.905646234182576,281.3938464569973,394.70386750376895,403.9412113554798,416.94416380051916,203.9004540025479,110.28678969714717
8,0.2683438155136268,951.464983670913,341.6217335761557,952.482052788851,341.24649227871527,989.863620535085,252.97090711924182,1058.4970201404915,304.8690244745775,1085.5551974100085,277.30482594892555,1092.5420480713472,282.2984864516858,1069.741597289585,314.25766754116455,946.8453336357536,344.1473189923025,987.4362312009608,258.8251790845457,1051.053401495032,299.5482944361167,1071.2788283112868,276.3534010096538,1070.3622503592367,283.6045918286884,1061.270368575576,314.3385897422728,840.0206072476478,434.1738127765998,797.3524946322563,495.8293980753943,802.2113204828304,454.2323767176622,847.7414916023133,419.6711577860564,871.1872059098316,349.85487271978,854.6510779334968,282.2096577620203,848.9018742874034,425.528119916737,866.388094552135,354.1790046378368,861.153445167369,292.32583810921096,4,2,pure,person0,98.42242134252211,84.88066229364983,-3.3695244913695115,4.245899593188846,25.891170831288907,28.41721244580389,29.33824251684953,34.46761639213621,33.259195768334756,20.075966252855025,52.960590544334714,42.95663453496579,-24.27116386300893,-39.73164200839808,81.30726333093563,78.22439640410032,30.065877026507337,-151.5612650428511,-21.845082161306248,-134.92205163481316,75.16006739524161,80.29533043824134,112.40682617235338,104.35835203235848,2,-774.3996134657538,-843.6811653828386,1.145204204566877,-704.4045965479883,-1957.770206237596,2.080636925575804,110.04518063298809,-262.8000491645469,0.2849101746541096,267.97887936526155,-32.72706352870844,0.26996988808582617,626.1206454313377,486.866945899297,0.7931371165471099,-318.49975001676853,-2082.991264687604,2.107200678512991,385.3501659386586,278.64069669859373,0.4755369472981352,322.6324050686737,-215.2342560332921,0.3878368906777712,123.77553328081636,-286.5125546866695,0.3121054735694846,-163.86237224574114,-1701.0545688412826,1.708928764815492,-863.7743610060494,-869.5915323998564,1.2256816797002963,338.21518022875944,-266.66345043082407,0.4306958369114389,428.5859420554437,519.9894711797999,0.6738508439301683,273.7982869798172,-89.33410526686974,0.2880036185830214,305.0192554919813,174.35202822968003,0.3513337102651633,-434.33743841558015,-1532.2546599110055,1.5926246743123125,372.45518043995054,207.22644265581343,0.42622254747061333,117.94923450779511,-261.92663063835806,0.28725873660958984,-336.36654083693594,-1590.2779860788423,1.625461941357467,-640.3168738717351,-1850.7445539203056,1.9583822667780013,-470.14631821540627,-2080.2413153411535,2.13270754923965,-344.0443215181246,-1545.8985421660489,1.583719924052224,-135.89086541914415,-245.7017870655454,111.36611245620263,266.0167524263137,446.74252657301463,466.28132102941055,232.86852837378672,105.57842719394455
9,0.3018867924528301,956.4809761178304,334.2752732987388,957.679173012416,332.94212790427616,957.9486803260904,238.1008869154914,1030.46423750476,263.41841806233043,1048.2024517192058,224.11386383735578,1062.4556963664525,227.7655836797986,1047.9702847458925,264.62103444279876,951.9091886230497,336.6028027825513,958.8130881147334,244.0475715316887,1018.9891903787145,259.73774461892566,1024.943209982434,229.271692065628,1025.7143839068117,240.240027526183,1030.3469464383675,271.07520495452803,857.3905839342673,442.660700872258,822.7867663002529,508.7756642550788,821.5404870547557,471.2043134591314,861.9308457578513,425.06285448324047,878.5003135396684,348.2142070629321,860.1162650978579,278.8691884523598,866.161108846717,431.59582943459213,875.5321813650388,354.3851283140691,868.8937198447743,287.3188968318985,4,2,pure,person0,88.91528571053216,71.00633696007628,-7.235893071260501,7.552646769942055,41.04018711122751,44.37014615734888,26.545288854420292,32.599825626192256,27.84875356745353,12.680149902618927,54.37630793710961,29.134068887725505,12.782433107625277,-20.362068214060848,103.81251434860388,95.24687119902453,32.60229240982346,-145.06183312383007,-22.4141048450062,-129.14703143962845,84.03137135031372,90.14056828535912,114.96313726066298,105.90300344014324,2,-853.3274532581543,-440.5574251695499,0.9603429529892282,-1381.3806214289318,-1403.6234478937695,1.969358069203408,150.96617680876216,-224.92088950320834,0.270887786869709,272.6080881096946,6.145062097675296,0.27267733952605466,758.2592241021529,385.96056048184533,0.8508364150548912,-896.9493602021776,-1625.7621638868889,1.8567769839949209,517.8424299698424,253.01535135181115,0.5763484625612804,162.9308923375143,-99.58774129425304,0.19095599989000017,154.93914666503167,-247.57386291296584,0.2920598513437549,-649.0572552088322,-1479.7921242450316,1.6158774865430998,-951.4641549806539,-443.31247732430967,1.04967137274695,230.75693882014372,-149.2694368298788,0.27482745420563925,576.2507784255233,505.97586410505045,0.7668614833807172,218.0220212145075,-48.91234489477791,0.22344131045436713,423.02012076197735,160.7399577848008,0.4525299510509083,-955.9142939052135,-1186.8520164250078,1.5239389246897035,514.5409302995356,180.89359000105603,0.5454125593135729,149.53927482372558,-219.01634702049216,0.265198331399363,-921.9045224655308,-1289.789658984642,1.5853912176387623,-1331.064518612922,-1292.8060732684435,1.8555539053851338,-1113.5787309070568,-1585.7555579511754,1.9376992231772234,-835.7273323277493,-1235.7462036651168,1.4918139474721386,-283.4314810287007,-413.62832400716184,-115.26611328800023,98.58240020695513,451.63004784567,475.5968362754353,248.87434747243395,91.0300812409786
