Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Head_vel_X,Head_vel_Y,Head_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,942.0007664834864,624.474721526171,942.0009154606747,624.4744640406493,993.669491134704,735.418719544905,954.1567213895532,850.9154854621594,998.2265577254141,873.7149593168476,987.586869060003,876.7553577995723,938.9573296108085,872.1937314084552,943.5205564363653,621.4305766346223,957.1941075567314,739.9745961922489,943.51852075843,853.9567249454592,995.1746029316344,876.7566101677766,984.5331992919556,873.7175048922238,932.87605370946,872.1955064908939,969.3548820228533,457.2959641968365,993.6722670033412,384.3452615591041,992.1522674993776,425.3794174868969,951.1162546115733,474.02145805380394,940.4828453349984,556.0834755935365,992.1531971645836,613.8228667529968,970.8779028175712,480.09359892968126,972.3934243276689,548.4844274756097,1031.662531251574,553.0395633972629,4,2,trajectory,person0,43.857845585000305,13.421481957653944,2.6532064287246047,17.415306564248922,15.872368827066133,1.9105981825977083,10.561893313684346,49.21057420619245,84.3366116902594,-1.466439367275166,-4.188490334694977,-108.88574532400688,-96.84169676341952,-65.02789973900661,-83.42021480576561,63.43544036791129,80.70741636716825,-17.07144625537231,71.5645995332857,-97.38198545023528,-88.7306903191487,-48.171411244042865,-4.398705354995532,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.73531610617488,43.85784558500026
1,0.0336538461538461,942.8536003743346,622.3887826357701,942.1820969092032,622.3473671297033,988.9204454582537,735.1203110595744,953.3234883199914,852.1011660226815,998.9408718694395,874.4535975208148,988.2297347032568,877.9371869757371,938.810645401484,872.5162894689519,945.2938302210804,619.9408438862309,958.7701692095956,737.643018511696,944.4173157390082,852.3362687445754,996.00475009755,874.6139094875922,986.3588923761429,871.8508209152612,933.6121519535956,870.6743666825748,968.6454126315842,455.4306259478289,992.1955634085616,383.2531297517154,991.2396417387585,424.30018554597933,951.299607017352,472.7497526359802,941.5143735164352,553.8130011684241,996.0181614951265,608.911243579772,969.7057810499459,478.4055048744765,972.7567234270674,547.6024668355092,1031.5253923904836,551.9712385129127,4,2,trajectory,person0,39.44229761144634,13.647827547480984,3.478263999204296,15.067498152371911,15.309498219785594,1.9124242705403796,11.26064608648494,51.51457167762208,83.27617079208812,-1.796897202854724,-3.862685245635968,-106.94225104767531,-97.1172360189557,-67.49995343622902,-83.46940847147471,44.64631503636077,81.22109330873968,-17.110719418329463,71.93357617932247,-96.86648242072198,-87.51826060477745,-45.3519107430999,-5.31454566994475,-4.358616505645895,9.584582369046215,0.01052909098794005,-21.08137619770851,-55.42719368479695,0.059300912490123675,21.225334565331046,21.948106632169623,0.030532510740967984,19.102293399540805,35.11720980604067,0.03997644353470702,54.24916593013492,-55.46718102974434,0.07758595346776208,26.707050851466864,-48.15069854054734,0.05506138697059405,-34.82876109515085,-50.16050906894313,0.06106651512472788,5.448185771710366,-37.787818129619524,0.03817855323608098,25.341349899490183,-61.982184171911776,0.06696249076497365,114.8446543932732,-145.94537429010856,0.18571307686695154,24.667230072919608,-63.66882021119059,0.0682802380382147,-4.074983300967013,-31.744510849261893,0.03200499114141521,5.383677327701375,-63.20516535382517,0.0634340358874728,-24.75892549555201,35.23165094122969,0.04306127749775831,52.69156388867871,-44.266344523629364,0.06881794942105847,-27.118022601254,-32.068606244408144,0.04199741249483134,21.872633540028207,-45.199582875765465,0.05021368727866494,10.79517323927223,-26.20683044870025,0.0283431425115992,30.65112310555109,-67.46552577477223,0.074101879299368,-141.1145001002408,-8.866994992680144,0.1413928065311,46.83154625653539,-69.2811653650012,0.08362459924633812,-43.879192530593386,-32.45191656240737,0.05457573110559612,-131.20485407131798,6.725697526289223,24.51599637996801,-69.76344995291703,-16.725298044907472,148.7210467449687,39.44229761144629
2,0.0673076923076923,943.7549009290452,620.5331067929575,942.4226936812577,620.3599650519767,983.9340386646842,734.9125804487475,952.2767024480529,853.4271619529808,999.0234787488456,875.50387867699,988.3037184774269,879.1974294054365,938.5999092640775,873.1824275178749,947.1528357830804,618.4273643593519,960.4857309766052,735.5762022499424,945.2281661749353,851.1608782081097,996.576559024538,873.2563626039711,987.787462474721,870.6890090872922,934.2699981195196,869.4488674666476,967.9117946636761,453.7419445120033,990.6830621701403,382.0527714610521,990.1539504995006,423.1128748682927,951.404508757432,471.53045107544887,942.6972386195632,551.7151120953974,1000.1194449274424,604.0399510338294,968.6425794085735,476.9520802339137,972.8703740228723,546.6189040211824,1030.9324902716332,550.8160407986707,4,2,trajectory,person0,34.88453585764584,13.985644527603863,3.926447075816402,12.707788742877172,14.729338842966577,2.06856297891966,11.651901456388712,53.74902109397275,82.45565018540539,-2.157866148329688,-3.8874900592786776,-104.98500400541738,-97.4936822047218,-70.10046814777155,-83.50803767711793,29.02074519704677,81.76262347991548,-17.547963016865115,72.3737211306827,-96.16881354116744,-86.5854750636984,-42.419792447194666,-5.440332031005506,-6.261873797218993,19.793816310855274,0.020760689477957568,-21.79893390355349,-50.17796266453272,0.05470851356502691,2.4546044166347576,31.208354354917642,0.031304735494558485,2.1983750039087333,37.44720362535547,0.03751167700885481,42.44894007203844,-34.52240860250854,0.05471479881127287,24.093841524687686,-34.92589022640777,0.04243030765294839,-31.59227734363737,-43.187475033864516,0.053509157978405664,3.117080276664141,-36.23067494150125,0.03636451561849677,26.781502197115064,-55.14008218643306,0.06129989823368936,121.86670770310297,-144.7469785080067,0.18921728841094537,16.990893830501996,-40.338535970455716,0.043770857398492215,-17.617662960127205,-34.32587493747968,0.03858299804836496,7.149161226761018,-59.05423316673406,0.059485401243979316,-31.10449448045871,39.40102192889196,0.050198905425575875,55.23902241371499,-44.97196308440358,0.07123080134947146,-32.2605396808042,-35.280088708402545,0.04780614060734766,19.547428930313533,-36.414833844693405,0.04132967579986912,3.377046275343071,-29.22586648285243,0.029420328230992353,35.14799163580453,-62.337275312788776,0.0715633789689462,-148.16751615177714,-6.172566721717072,0.14829603306400743,50.976692505428005,-61.41396892067966,0.07981415136041457,-44.94289394166418,-35.66778920828037,0.05737643159745991,-135.43063497007196,10.037990266508388,13.317439990759706,-70.117079596415,-17.239021482622192,151.86309162768703,34.88453585764583
3,0.1009615384615384,944.6781173476127,619.0739572482236,942.7184282133292,618.6020388557226,978.7456178394228,734.7656647587802,950.972225553093,854.8066065148473,998.0832181639222,876.948482886443,987.4826897678603,880.5337370618915,938.4152401089808,874.3104186079147,949.0947170227536,616.9051881553572,962.30355767591,733.9176292795557,945.9791219149358,850.6004801958329,996.7070834595256,872.9887966611423,988.5840218240209,870.4576999681384,934.9067219546976,868.6625348185385,967.1563926980505,452.3918129681079,989.1345290970223,380.66303518463303,988.8461487534415,421.836439286625,951.3896079502088,470.4751293272834,944.1523075071217,549.9412501846614,1004.5927420146463,599.2157934864458,967.7394410151487,475.8299259647137,972.5953186607433,545.3765925714104,1029.6915229925132,549.5254235475,4,2,trajectory,person0,30.26256864856588,14.378727436030056,3.7937828202115904,10.394528691200458,14.11780990873868,2.512917245040615,11.603910806506066,55.87953978583044,81.90021155756106,-2.572388621786728,-4.430575625164043,-103.05816189217826,-97.93811040665908,-72.79559324361237,-83.55938297062902,18.076166871774696,82.32280712063228,-18.23894649816942,72.94015339661287,-95.16427563432924,-86.07328207286379,-39.28473584849875,-1.3019526725788753,-5.487312037160267,33.51744953261138,0.033963657290761756,-22.446229835736165,-40.118194447177835,0.04597067282018247,-27.939171666294122,42.92538222374715,0.05121704552640107,-24.39628165569252,39.70742750609099,0.04660320115373354,23.669192093479392,-6.873185254856105,0.02464693347874333,22.314113417161142,-16.651826650510905,0.0278424673546113,-26.83611226176608,-33.34401257051546,0.042801870235175524,-0.44276684320416526,-31.358131945488374,0.03136125765316339,27.432716437431587,-43.35758647209363,0.051307253247680346,132.92082773405895,-143.3463956936854,0.19548947696456195,3.8784403539179246,-7.950530872628407,0.008846086181782111,-36.874456293852745,-38.34976974907033,0.05320178913132496,8.78754038155451,-52.23552126011996,0.05296952470311486,-38.76159916452065,40.98920983832074,0.056414332336391766,57.70161397886104,-45.230378632987,0.07331618789223059,-38.86039474004027,-37.92837156955395,0.054301856775527464,18.919793959574537,-23.365312972385404,0.030064870759247825,-8.173073617547963,-36.91439736465524,0.037808357080856135,43.23633265887883,-52.70903963330257,0.06817347960060637,-154.17021880776718,-4.365494787599044,0.15423201325268163,54.01542192220162,-49.28331112005993,0.07311983698279204,-46.01355417264518,-41.295020785024306,0.0618265793104757,-137.33845421266187,11.680177850378318,-3.942023595114411,-68.73687010696536,-18.171145474200394,155.11840036424465,30.26256864856589
4,0.1346153846153846,945.5293813277306,618.0788470232934,943.0248894102195,617.109886221606,973.712168647486,734.5998680965973,949.57523362204,855.9995720081236,996.1690811677985,878.6064229434712,985.8311008431829,881.8334320613311,938.4479065258852,875.763842107658,951.0014266997472,615.4371498908455,963.9413672093584,732.6698663620607,946.7538385028178,850.5536396715007,996.4049518413378,873.5872180719075,988.7780199624711,870.9043462326769,935.6526594191664,868.3007268491343,966.4081720516336,451.4558619175981,987.5816970287318,379.0788129109733,987.392131544388,420.5799707022091,951.2486428387195,469.6948872036585,945.9474388735995,548.5833648505137,1009.396047417435,594.4295544916829,967.002939499035,474.9933728315202,971.9679397859032,543.7693775539962,1027.9491765870791,548.0805185648387,4,2,trajectory,person0,25.878620995989348,14.580951395429638,3.1046050682706507,8.282122090719515,13.441339935622596,3.339694404189154,11.193717199814902,57.86848480965233,81.50117661851962,-3.043147752369264,-5.3704404647941955,-101.26666523483816,-98.2800713529778,-75.38804423884878,-83.69911995754816,11.67094976400455,82.85954010682921,-18.653269503171344,73.64824025594808,-93.80076548898133,-85.94674269335555,-35.93228067932887,-4.833919398305733,0.9706592451580912,43.187441135229754,0.04319834778297829,-22.232842064955566,-27.811116929432625,0.03560558230317026,-56.8772135991056,49.264504551696184,0.07524632107633154,-49.0757851904149,38.61950855477675,0.062449172396983936,5.76451611395281,13.27177471771532,0.014469611265884415,23.020150039921468,-1.3918327230117329,0.023062187801449856,-21.884616478807278,-24.85757881489175,0.03311850937109094,-4.188677598536211,-23.184337387712166,0.023559679966666507,25.294701123503927,-29.568989540781587,0.038912042446911495,142.72678911143618,-142.2196729872413,0.20148789470997563,-8.977625226152275,17.781664777025156,0.019919471803834125,-51.77257890432523,-42.93431948479149,0.06725887090954417,9.106275564742495,-44.33824969946511,0.04526372323476212,-41.51061737986129,35.44811751449568,0.054586631976874495,56.65651611638052,-43.621708431204574,0.0715039457995341,-43.20508278330636,-37.33506650835856,0.05710154437049766,22.164998944216524,-10.75086537658238,0.024634696761732574,-18.642115138102525,-47.75724623173709,0.0512667828565538,53.34104631819733,-40.34859278610009,0.06688255499110811,-149.56534741755104,-4.926529390573101,0.14964646283814703,48.666340422466256,-37.07638383413902,0.06118064177770432,-46.14129574349201,-47.07403327446046,0.06591649096859908,-130.26587310513096,6.008940507873284,-20.47842462910217,-62.76865327143363,-20.100822058306477,158.24758434567798,25.87862099598938
5,0.1682692307692307,946.2319766933296,617.5178260874038,943.3154095607424,615.9051925747949,969.2957006683321,734.4237751260376,948.3418162363399,856.8709412499846,993.8135390734309,880.1429443382789,983.8070317469696,882.9167485897742,938.780576042542,877.2851565396298,952.70476784444,614.150337245698,965.0170108647578,731.8005701091002,947.5466965807618,850.8367579598126,995.9304017000644,874.5552041625905,988.6417100105684,871.6142243488728,936.5186725042132,868.2788963199497,965.6945320358492,450.8719253985235,986.0519630877398,377.45408459483883,985.9089704562064,419.4494631150179,951.008852625178,469.20137238287316,948.083155838314,547.6683527944513,1014.3421905000274,589.6852504163671,966.4066888861996,474.3401910326227,971.2222555615876,541.9401395912175,1026.1350973779195,546.4477737615771,4,2,trajectory,person0,22.063712631621925,14.326778583330466,2.110346290447106,6.59544022645516,12.64005778685552,4.558413526231992,10.66481460389062,59.68450147865486,81.2551946203753,-3.5102600300467484,-6.342699486979756,-99.7179985346473,-98.34835773892276,-77.65428590302534,-84.02157915559229,8.719174374544833,83.33836305755217,-18.46371723029142,74.45117444963537,-92.10322341620974,-85.9968223385511,-32.41872193755473,-8.36588612403259,9.885037066372927,45.20477169287606,0.046272943947933715,-21.205303326166398,-17.351256566788855,0.02739947068104158,-69.99325080406635,45.656635731427215,0.08356783797869352,-60.14376743033583,32.18997684516551,0.06821632773762171,-4.0503528565381055,21.093521166965083,0.021478873189338176,23.559211458908884,8.41265770983771,0.02501617985041832,-17.717161067109476,-19.408830595811654,0.02627927893559514,-7.125194916664427,-14.66444038904898,0.01630380981624944,20.877119434942454,-16.67033638071991,0.026716179198141444,146.97110873988683,-140.97360680938363,0.20365182204212742,-14.100918483552482,28.763015266007336,0.03203352851735761,-53.90406792931565,-48.515845582633425,0.07252196778856877,8.63259875839441,-35.79661121952941,0.036822807281976365,-36.65011660365846,25.89211461529958,0.04487351831886566,50.61356544230157,-38.23671859866915,0.06343326931489465,-44.07107233453857,-33.59222544796677,0.05541387035087116,25.732960241389083,-0.6486785814848276,0.02574113491450966,-22.157474093950665,-54.354499465420254,0.05869723392426993,63.461304094376686,-27.188929665856623,0.06904038683070836,-131.23219138057505,-5.232476839490029,0.1313364643517697,31.961982903295354,-25.83051723082319,0.04109481684497935,-45.454951389476186,-48.27764139371011,0.06630899836643074,-113.35727711263219,-7.552563559518281,-29.54368939818538,-50.1185468238552,-23.80952670622172,160.99264896057753,22.063712631621954
6,0.2019230769230769,946.7897798854468,617.3002262213271,943.6079204981138,615.0254913616045,965.795816895172,734.3392473658213,947.4507535534128,857.4825612959662,991.7301692776078,881.2496421376318,981.9996849712091,883.6366352033194,939.2906246258465,878.645788664847,954.0809984548764,613.2255544739676,965.3172487221165,731.323618305424,948.2359374278806,851.3011610776387,995.6085857462944,875.4142218613032,988.4717116083513,872.2480200540673,937.3387064484749,868.5005917170072,965.0290212483276,450.49327171171535,984.5743963097834,376.0487290917631,984.4819995463124,418.5129842566334,950.740398260548,468.9075528280642,950.4873098335979,547.1799905633876,1019.1982549011067,585.0140174804837,965.8711387328059,473.777233528615,970.6452295468612,540.2434377089558,1024.7462276002418,544.5902691871639,4,2,trajectory,person0,18.994096393866457,13.548988472192631,1.1898231608546062,5.52363559468964,11.681393087719233,6.060489946531614,10.298715683085044,61.359788190398774,81.30950878861937,-3.872335010880035,-6.959392239276422,-98.46856278360892,-98.1100446663991,-79.47446638974245,-84.56105619420647,7.782310406979495,83.75755071807428,-17.802368545470063,75.25098139723478,-90.181959335378,-85.94373359882455,-28.82217114497907,-7.125016348901798,15.155729332476579,40.43021172073954,0.043177519050810645,-19.775177686357253,-11.251423836585682,0.022751971142683226,-61.905845361598224,32.884734609343475,0.07009807030340467,-53.704018479738814,21.390916516773796,0.05780737764593472,-5.051381094454189,18.832786668636736,0.019498469290377407,20.480299457242648,13.799406929687695,0.02469547119350927,-15.913490272272696,-16.727880119085906,0.02308811698524215,-7.976929691861848,-8.730638200038994,0.011826049665416059,16.574723422910434,-6.465824591994049,0.017791243469763737,144.29448506064273,-138.80235009481905,0.20021735891465747,-9.562531197737442,25.52509733317947,0.027257523672850174,-41.26927339384874,-55.19442163970459,0.0689171757009653,8.691753567606433,-26.139693191942232,0.027546871696235677,-26.477291149835494,18.173852794881412,0.0321144184447294,40.89370956725138,-27.47925950284822,0.04926870391024693,-42.401421322563486,-27.826800363424898,0.050716972983799465,24.366722915207074,6.587520369709148,0.025241485896194987,-17.14591586615654,-50.416284501493,0.053252081403686015,71.43771871700812,-14.511334865890777,0.07289668370427006,-103.99654640246894,-2.511682017858464,0.10402687253878062,8.921353475800322,-14.17228216637968,0.01674646618375525,-43.90484140213318,-41.75913494853471,0.06059257751735274,-91.21145392187665,-23.11147758809562,-27.352687279319962,-31.84790905817541,-28.486036774335354,163.23201710781672,18.99409639386647
7,0.235576923076923,947.2744777205936,617.3353160400251,943.9517749430873,614.5076659850257,963.26309114219,734.4347037704337,946.9203543903276,857.9761994932372,990.296849711053,881.8211436682105,980.6604939455837,883.9669580525207,939.7666112068682,879.7132429599957,955.0998186411316,612.8086611789342,964.928548248386,731.2591610116957,948.689360226521,851.8375287772395,995.4815226661914,875.9098433344654,988.3059735724282,872.633324758366,937.9213291721368,868.8615940397024,964.4252476254028,450.206532226991,983.205754187394,375.0501940650077,983.1600466248813,417.8204740481604,950.5318151544884,468.70166726043175,953.0434793348857,547.058635407103,1023.7631947407853,580.4875159859637,965.2940645747564,473.2407375019937,970.3649093246228,538.970095009906,1024.0392423188105,542.5347708845813,4,2,trajectory,person0,16.669773263415298,12.422134571360257,0.6112500069565808,5.069370955666655,10.60766256597748,7.668438751840392,10.240337131115698,62.956077548848064,81.78617502793817,-4.0779647173071485,-7.067769450552102,-97.52520035078732,-97.67746346217896,-80.85542708737202,-85.25532889081869,7.666739669985084,84.1370085432038,-17.03580210577718,75.95323639675907,-88.19455270492598,-85.62265432565066,-25.238475156077826,-5.35582504285519,14.14360126464691,31.718641912988545,0.03472914772259341,-17.94070193833521,-8.520258974666477,0.01986110769910806,-42.590067120485315,16.98175976576777,0.04585077951430808,-39.79310476144407,9.81530751912149,0.04098574689145222,-4.924787353140972,11.449054070591783,0.012463320969348077,13.47313458817064,15.937783073854135,0.020869554018718067,-17.1473464106113,-15.941596219604781,0.023412944687809384,-6.197898008629478,-6.117742581077108,0.008708657417403514,14.402449958648363,1.0426688984561059,0.014440142770872381,135.64392666473398,-134.50175869431038,0.19102355334589038,-3.7755886659182605,14.727038059676167,0.015203312789828432,-21.007562648248157,-61.07766384816758,0.06458946283698161,10.217389222070766,-15.386811189771601,0.018470219303109763,-15.760432274530833,14.66810643319533,0.021530085271907758,30.273514105869133,-12.387686480988005,0.032709943941705406,-39.280886808242165,-20.57744619462621,0.044344327262172675,17.312218074522974,10.726926160082755,0.020366144443750463,-8.3295151750821,-37.836468771764764,0.03874247271624068,75.95475089540535,-3.6059817867436412,0.07604030042174614,-75.25813666003742,2.836418879911109,0.07531156886961779,-11.54995693370357,-1.9153024422118023,0.011707685023758952,-40.66822306528533,-29.67075508073189,0.05034141510077546,-69.06560159054885,-33.483658767590626,-17.191888001541358,-13.498149273825865,-31.905135503183583,164.9924356305758,16.669773263415294
8,0.2692307692307692,947.7622229073288,617.5629761104433,944.3832277386232,614.3433407262188,961.5812420667827,734.7133652615545,946.6474529885882,858.4462715760183,989.360075656444,881.968770726903,979.5276235098704,883.995330071803,940.055975451186,880.4210688317393,955.8080543735557,612.9135332141974,964.1411854451401,731.5571891335702,948.8659815299131,852.3602446539815,995.2289764051468,876.0448546606394,987.8987278126566,872.7784524787718,938.1978505948097,869.2460443522093,963.9064002685006,449.995935512482,982.0062848989702,374.506774346279,982.0130793313832,417.4253585989522,950.4357175848191,468.5063768441139,955.6199880749364,547.1914153447422,1027.8779534003324,576.2418529054129,964.6413974177713,472.71034733204107,970.3503373283821,538.1963565367674,1023.9403220651999,540.4040277730946,4,2,trajectory,person0,15.00160152726018,11.224853876939893,0.3768794226118657,5.012330414718573,9.522633558463012,9.225042546149076,10.461887356581302,64.46194193150788,82.64503579608618,-4.142355612374101,-6.818311506952327,-96.87133171059796,-97.2095821987234,-81.86973018333778,-85.98472832178349,7.758059122020457,84.49263811975348,-16.461250665635685,76.51799006915084,-86.28231933405394,-85.04547452362169,-21.820377402546143,-1.7357045889283889,8.598251831157539,21.032540188954794,0.02272218478386272,-15.41717860509447,-6.257730945409064,0.01663876776466674,-27.83557190838204,4.386632601149582,0.028179098797587118,-33.662435804049174,0.8430542872453861,0.03367299102831488,-12.10101686178405,4.312366549199648,0.012846443645765857,5.248175872226658,15.532128908902381,0.01639482779502679,-19.39353837898871,-15.760165050020056,0.024989840600955854,-2.855470641599611,-5.802915227731388,0.006467421257755994,14.492999834418,6.764756378140479,0.015994029293959433,122.26711445511461,-126.15684582208225,0.1756837984133902,-7.504231756752014,4.011765120598698,0.00850927456613651,-2.9393446787143502,-63.31350959846343,0.06338170276045768,12.82031163877811,-4.88280769026338,0.013718680747633305,-8.109070223113926,13.96785617406539,0.016151099838177262,21.044718906315097,3.116197619246507,0.02127418344961831,-34.08131386394222,-11.740573347901593,0.036046872502756705,8.216636559422426,11.423666428779429,0.014071718836931733,-0.4329964597225953,-22.99108605897407,0.022995163058897497,76.55911684722288,3.94546100413504,0.07666071376501707,-49.97494395495815,8.280227164734688,0.050656265014318004,-23.395923296452025,8.85569276426802,0.025015845403035565,-35.641373141733844,-16.147328785082305,0.03912855359353134,-49.56853158860912,-35.576340634205025,-6.964154506242949,-1.6949189310287343,-32.24086193757268,166.36236830309127,15.001601527260178
9,0.3028846153846153,948.2765664133698,617.9238225751448,944.8870180682743,614.4497789007737,960.5725188846172,735.1181612355699,946.4981840605742,858.9012051131458,988.5361510116074,881.877641367884,978.1742143628405,883.8551540370006,940.1034952258503,880.728523706371,956.2732740258541,613.4041489050622,963.2712965576507,732.0920431462342,948.8266635869882,852.8235510725725,994.470459141618,875.9768805968622,986.9741955598236,872.8184703842404,938.2260500131777,869.5492793288937,963.4962908868065,449.90055257162993,981.000607045174,374.3719350032213,981.1556945904736,417.35349871938735,950.4452014490048,468.3097092655361,958.0803953538629,547.4404305113601,1031.4368060415309,572.4409737126567,963.9933728222584,472.2065636072887,970.5374204659219,537.844090319904,1024.2118133300655,538.3626929694159,4,2,trajectory,person0,13.884688275905296,10.191875103444882,0.2888937660939318,5.048529591250042,8.549083779946455,10.639000998722947,10.845568743366975,65.79531464489366,83.73877871396674,-4.092008318091244,-6.516082590720186,-96.47888561999986,-96.82206761422864,-82.59419734409455,-86.63019251078373,7.864611540893638,84.82072370926981,-16.10555764289845,76.96218553644293,-84.54027529195906,-84.333707547315,-18.7449606470658,0.0,1.4120161614543367,9.135801989055807,0.009244277560926233,-12.18610734176959,-2.8342359567479902,0.012511359063013653,-24.482332303716294,-2.7078438108504193,0.02463162627870014,-40.21558608317307,-4.1652307484150874,0.040430712474561294,-27.471815512754006,1.1891034767810305,0.027497538337918258,-1.1683045897714017,13.766819295276862,0.013816303743161132,-19.255587980952715,-14.969573535500052,0.024389870855069204,0.2818062500877165,-5.843836620596917,0.005850627420270248,15.283349893788541,10.722294951129406,0.018669450795215734,105.74876419561231,-112.94041029904096,0.1547201906908563,-22.53879868771367,-2.019800752237752,0.022629119323650748,8.067169013148872,-60.656805595025546,0.061190908482220065,14.969769795349947,3.1627343296316934,0.015300225363229211,-4.435419575274182,13.518025103218813,0.014227085066870844,13.823669668298601,14.57829481426948,0.020090309176067828,-25.476575158455915,-2.1352649927831475,0.025565899913632187,0.8379255743621797,9.010410735764617,0.009049288419282063,5.559041801179034,-10.467339015371449,0.011851925236431977,73.10924485952685,7.399307808074912,0.07348272885494178,-29.973488841489022,12.0282232278873,0.03229687581409005,-25.848126942542237,15.892804947732264,0.030343152696192283,-29.882999084231145,-4.006654765142828,0.030150404917267712,-33.1882794688309,-30.69422641242322,-2.6144309365328975,1.0756326740779474,-28.928336275920586,167.41492105336437,13.884688275905305
