Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Head_vel_X,Head_vel_Y,Head_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
23,0.7740384615384615,929.5859526206476,634.139634071527,931.5090762910104,628.8378805712679,936.12854852148,753.1739250022672,918.6280497077041,878.522080033685,963.032338326172,896.9760507050808,952.3412814352704,903.6405631871266,907.9333219073397,896.4843901733647,933.7966650013148,627.1999529045087,936.1067806368212,752.8337319414568,926.1222173774491,867.8970414439335,968.2024380976288,885.701591770309,964.6778762099684,881.8694001953687,915.2168754895008,886.9087806941105,943.8889226488863,458.9468307114823,966.6689662688136,372.06079346162704,983.78698319322,425.6701424317073,940.1049778095506,476.62654637370025,1024.989444950464,498.6529172974963,1095.015792559198,478.44679227380834,935.1162571629767,475.3865659591512,1012.3362630107524,499.9857676784044,1085.1416454991995,480.6722264713907,2,2,trajectory,person0,10.088216095083556,6.004638899851213,6.1634370588205165,7.418937406999501,5.721511956993004,80.10619463692636,76.99006045337484,30.62131241078063,32.480165650197,-0.4390310005626069,1.366821791242426,-97.94699529436616,-94.95255190799112,-87.85877919988386,-88.94791300852452,40.49221051657616,85.33057502996768,-20.903733798169306,75.29937109154888,-14.563230328401753,-17.679364512002802,16.058082083059894,14.815981112273816,-5.687011189387194,-210.5680384069945,0.21064482166632467,-11.197383125527747,-203.63306181892509,0.20394069053185543,3.859314113579871,-219.33412284692193,0.21936807368087072,-9.181758539728438,-217.84958826596966,0.21804299529573146,23.32658961868565,-247.32293205217238,0.24842053558859029,-14.785605154910394,-205.3956562373818,0.20592714663439016,6.579870537010941,-235.27244209468398,0.23536443381590227,-11.981207960623918,-198.18155390410354,0.19854338984725936,-1.5399539541259044,-181.1336503874379,0.18114019642492227,3.0975962015159357,-248.41610794186946,0.24843541975172176,-10.408143888770589,-199.119029019643,0.1993908653297206,5.460101858705206,-209.99547192609205,0.21006644411178468,-4.309410158691511,-199.2067128673078,0.19925331984013175,7.718986308793927,-207.45274665485783,0.20759630257853817,-18.306131685217714,-155.94506656088828,0.15701585347332417,26.98196960983473,-183.6823113664925,0.18565348957927819,-1.4487053067974949,-223.99970600226845,0.22400439066270253,-5.805741527057406,-210.09776573836834,0.2101779669778288,1.9754950366091306,-164.5138629827271,0.16452572350285888,21.72437212957565,-198.86509655927455,0.2000481816312107,-5.64659202558815,-193.77372265075422,0.19385597641402458,-20.893413256390307,-223.04300556520022,0.22401945685377472,-0.49941384965125796,0.5882314855845072,-60.52518940014515,-7.994907807690429,5.828680781824305,173.18935422985152,10.088216094482306
24,0.8076923076923077,929.0761632513004,625.4020921259931,931.0259630699794,619.9829931100373,936.5367912450469,745.0448132698731,918.435123248143,870.5384736262389,963.766750125452,889.8275236438609,952.7629132352639,895.9362691911218,907.7837405996994,888.8365578508289,932.8829264773076,618.3403329377338,936.1698108396944,744.8704441308408,925.8670437951913,860.210237465625,967.7597591675444,879.510964727087,964.8769378292916,875.3820314623205,915.2115206161488,878.7079973048062,944.019217316286,451.499631895538,966.8150795496025,364.2000378040525,983.8188679163997,417.8899364173157,940.5451714897039,468.3637572807964,1025.3478735667202,489.90124457847077,1095.5948353016902,469.1437798697955,935.4944813144797,466.9126677160052,1013.3455295058073,490.30461657645606,1085.6962435755283,470.9344409265789,2,2,trajectory,person0,10.723927949860778,6.564933097490474,4.150813810035476,7.187619477717761,6.381332197407949,80.64431860940356,78.17171122955187,30.666185754577796,31.75905918879871,-0.9077063589249524,-0.8203052351688728,-98.20819659658396,-95.09934259339678,-87.48426864943634,-88.53440949835327,46.20443645753263,85.08425829704365,-21.82429719702095,75.3601814454438,-14.271423084336126,-16.744030464258472,16.394762671152193,15.038675506304449,-0.15911623674393233,-243.6804207107556,0.2436804726598905,-5.732671941245554,-237.2271618212551,0.23729641765807147,10.650450311603894,-260.0497036510425,0.2602677092165583,-15.148026974888248,-259.62981781014577,0.26007134601366877,29.989632995918427,-287.66848988646404,0.28922748514065627,1.8728974568047712,-236.62340922973033,0.23663082119703707,17.2058414912003,-276.43236857638016,0.2769673182492259,-7.582300729945884,-228.40788964116808,0.22853370721775673,3.871612974164801,-221.28819338805852,0.2213220592710372,16.47948569662862,-289.3513419029785,0.28982024171868975,4.3416517720145285,-233.57673953935563,0.2336170866909041,11.238660501800538,-251.79583351062274,0.25204652202159816,0.9474317744798173,-231.18326442763572,0.23118520579480306,13.080040781696374,-245.52287590342942,0.24587104355483108,-13.153888208222964,-183.95006071288296,0.1844197646980056,21.82252203574914,-212.41337553339167,0.2135314135519419,-14.355364282064144,-263.11665599084927,0.26350797168867146,12.130640928844285,-241.55074861971167,0.24185515625697893,5.914973831319699,-192.76752806771816,0.19285825570289622,12.528487771236856,-228.92759302414214,0.22927015909982984,-4.4447017127439805,-227.24987472677893,0.22729333676254565,-27.15108757049698,-263.2572790127381,0.26465369166034963,18.889723684808825,16.648741872709426,-59.803662249612444,-6.873447041514545,19.606087143758298,172.56852694648,10.723927947147615
25,0.8413461538461539,928.2968966493114,616.082576205349,929.9763860724528,610.6753423956882,937.634490562536,736.7032426255581,918.4371966872328,862.1554872306505,964.4600403909424,882.3305119119825,953.0167248934632,887.9580056410624,907.6520348166523,880.7268490521362,931.7274470717588,609.0004918190223,936.91494501152,736.6569836240564,925.8935021861629,852.182879653788,967.6820045020896,872.8794372682613,965.3461052832404,868.5036938515784,915.4678882993568,870.2221899522888,944.3212308499604,443.41622516892187,967.4897927214572,356.0672643822523,984.0884965182272,409.9293873504608,941.0737613915963,459.6857579883887,1026.0409290872005,480.75022682377784,1096.6152890644873,459.51800675400614,936.0414037973716,457.9078485394864,1014.5950156130443,480.3455214311102,1086.8062258285715,460.91253580395744,2,2,trajectory,person0,12.14455845120557,7.730635916226511,2.5201445467423995,7.093413855449278,7.5875088065146175,81.36574798813827,79.3424252020714,30.58921952860098,31.234039167941912,-1.5217490320218017,-2.865436890508952,-98.70470668535236,-95.45007002167362,-86.56014824020248,-87.71943411129058,50.01098305952375,84.6930570732096,-23.63208352580535,75.14019608233951,-13.94119492452846,-15.964517710671023,16.648024604943874,15.298222500288492,7.6177825867494535,-252.14970418909067,0.25226474968608853,0.061610761524174724,-249.09445289748493,0.24909446051685546,20.59364975142028,-271.915956139448,0.27269467470655595,-23.15535045910216,-276.9227587848555,0.2778891588167828,37.12758718646978,-295.9273986045632,0.2982473520002365,22.1411296771016,-244.05711220159358,0.24505938798495247,30.322054665972036,-286.022972583456,0.28762574266682495,0.786192188866965,-238.52720355172968,0.2385284992036929,8.974116429183,-240.19265701945037,0.24036024474057235,32.98232980471079,-297.79375221503796,0.299614674102685,20.04861996368059,-241.65955310492157,0.2424897663187428,16.251410920216415,-267.57176981655863,0.2680648435727131,8.01182131144732,-236.5420294151169,0.23667767313489582,15.706671370520862,-257.86055040297174,0.2583384659311599,-2.310424344942267,-197.05110163367712,0.19706464603195434,20.600625031713708,-222.7683486043848,0.22371884786852891,-31.187430783647947,-276.5701926549458,0.2783230628318082,32.61735114824914,-247.86381343107303,0.2500007232079979,13.940975774477444,-204.3848890049076,0.20485979024467676,7.541832129349607,-237.0684026303357,0.23718833604873205,-3.91354326768223,-240.97420430400726,0.24100598117237143,-34.334245193451004,-277.52670752742915,0.2796424749282898,42.21302061138813,34.638026613870814,-48.454172394994295,-2.7992527759777963,35.84067638488387,171.25320531341208,12.144558445149883
26,0.875,927.1761689992694,607.1523706889476,928.3186656937172,601.8611626129267,939.5242100763533,728.9031480686763,918.611569868918,854.0421906921615,965.2086270215831,875.1099509113448,953.2555071814616,880.3728279141484,907.4902783694324,872.8047928849495,930.3876164109885,600.1294795320035,938.4143771179776,728.9179958104946,926.2143098052015,844.3974038797901,967.9440604656924,866.4068721824007,966.019334327078,861.831072455447,915.9367926412136,862.1481227828956,944.7966873566797,435.5191759088349,968.625547076838,348.50396049536306,984.6645539979968,402.5533763105632,941.6341750934744,451.40852275862903,1027.0379460187607,472.2223003616888,1098.0995624476827,450.8460216733341,936.7351119776885,449.2591015456847,1015.9802080038951,471.1753988975337,1088.458234378077,451.8930101320512,2,2,trajectory,person0,14.4753624266847,9.54643521631901,1.4129739472531448,7.228840004519503,9.369579335322822,82.17471015249848,80.39751760049553,30.32304784997639,30.865587834642476,-2.2137950553122883,-4.645254293032778,-99.49838863327145,-96.0401328972912,-85.02302621678152,-86.49369769122407,50.02491614417909,84.13672296600453,-26.223203474743343,74.67850550554691,-13.688566864717965,-15.465759416759294,16.634480985465355,15.42201329034903,13.933157586604091,-239.91513874767995,0.24031938473758555,5.181374541503915,-241.08081142938818,0.24113648475830357,29.62564596635633,-253.40124344493194,0.25512716256479145,-33.30162160124826,-265.354678201643,0.26743616667304043,41.160002470994485,-272.4836409977023,0.27557481817970414,44.5545540204557,-229.95849503154918,0.23423496263610336,44.10412338637927,-257.68184239711144,0.26142896855714126,9.532569251436943,-231.3398515702203,0.23153616737146057,14.127850485374035,-234.65517801401367,0.23508009002917607,49.08825404244359,-268.00876282235646,0.2724671606533632,33.748129417030235,-224.73817263899326,0.22725796461348183,20.613043072273236,-256.9913392443932,0.2578166906763916,17.1171365417262,-219.17289947124306,0.2198402970931847,16.6522928558029,-245.95213254142965,0.2465152132405471,7.7868057756241695,-192.32764826557494,0.19248521665716048,22.24371702475229,-214.55381259037821,0.21570378171034552,-49.25797696814273,-261.9070564020577,0.2664988827147024,56.151665553426064,-231.77423826163061,0.2384791543640302,20.004520159745763,-198.27217862790602,0.19927879376561358,7.095245129093543,-225.38813817115974,0.22549979009237175,-4.806477288821094,-235.3982403964071,0.23544730579399842,-39.812111062890985,-263.59579367141276,0.2665853458623448,69.25817527137988,53.95517920274854,-32.89878352768072,4.024091286658125,52.95295285601523,169.15974918278604,14.47536241648993
27,0.908653846153846,925.6793438355364,599.5477819601841,926.1322111283284,594.4208304531385,942.23099979096,722.2141547867861,918.9412369056685,846.7695773509073,965.9600475366044,868.7351531653376,953.5006083295604,873.7082085422901,907.2820490083095,865.6546880280628,928.9392793114596,592.6079602200894,940.6241122439363,722.2078831995525,926.7411705021726,837.3362211956594,968.3602163702549,860.6265713501783,966.70019794287,855.8552783621651,916.494885142312,854.9805586891439,945.4264614408976,428.6455268411316,970.130200124927,342.2269376393362,985.565404347036,396.4105099178572,942.2281104390636,444.2686387600759,1028.192651628751,465.3141918672178,1099.984517819368,444.4930854419763,937.495034382522,441.7914483374629,1017.2889592314036,463.8171219522605,1090.475926146687,445.2258483293199,2,2,trajectory,person0,17.716839225667176,11.993859840175489,0.807390990833067,7.624093021566981,11.68688700873944,82.89675502947895,81.1954408917415,29.784195890514468,30.518209114178976,-2.9564812930680064,-6.190968643520191,-100.60733573972804,-96.89390062935256,-82.89049652761878,-84.90004080340724,45.59087732649812,83.41307218899577,-29.06167891432171,74.04010259108628,-13.690172769281052,-15.391486906941424,16.094023119695553,15.118621060456071,16.58332003263808,-212.9790473571954,0.21362369043831111,9.795820520583764,-216.1005107115534,0.21632241869363816,34.311252411140885,-205.2695095499958,0.20811735533808046,-44.47709057949356,-225.96492222611508,0.2303005811175272,38.88860790311012,-218.64594351668984,0.22207740191416453,65.66070088563283,-199.38620329656658,0.2099194743367378,56.01010247292868,-188.7729623032038,0.19690699041871207,15.65528928142567,-209.81799975702714,0.2104012383626222,18.713287073901203,-204.2455722974693,0.20510105050006688,59.95426969584343,-198.10995070973084,0.20698325300606787,44.709690571787576,-186.51725057908513,0.19180104586421373,22.580551457912158,-221.89598104430547,0.2230419415889267,26.768124657164748,-182.53088709755048,0.1844832166953954,17.648364554652638,-212.15655309986556,0.21288933227071288,12.365775449855823,-171.75751044317937,0.1722020754698245,22.327923874918888,-189.42256159564448,0.19073395876460988,-64.9689356572673,-221.08415560513683,0.23043256380137442,80.43032294831679,-198.75865751902077,0.2144155796306181,20.231376012105347,-177.56645305751877,0.1787152870539373,7.283005543508304,-198.03440419236009,0.19816828054350633,-6.187386730507804,-212.4602586046347,0.21255033578167104,-43.03630238600031,-223.4965738397385,0.22760237661580102,96.31816774119389,72.72347453744993,-17.99446499076809,11.744661077982256,68.85714229580832,166.30356871661456,17.716839212109264
28,0.9423076923076924,923.8575799224944,593.966730120147,923.6194365230452,589.0062979437196,945.6445595849123,717.0057228933315,919.401698498296,840.7921116580934,966.5698549833169,863.6372235888648,953.6888746200908,868.318828281009,907.0509800647436,859.7420270836918,927.3854114369055,587.0956630701095,943.3449720717643,716.885515484141,927.326816738713,831.4448963338975,968.7385060735104,855.9065291484892,967.2195467788999,850.9211482293881,916.9823483747373,849.068803243724,946.1604655288216,423.5340294862902,971.9348943535996,337.7993737583609,986.7460036978723,392.0513692965343,942.8696612077496,438.9238769845693,1029.282402413459,460.98126205366543,1102.1227645350891,441.81544241296973,938.1388556028244,436.2137717208323,1018.2343842688075,459.2700191061689,1092.5017873945744,442.23324224454217,2,2,trajectory,person0,21.69581766361568,14.968119099173428,0.6412410870399861,8.256326909119576,14.434716789735578,83.28122076917077,81.50315702452906,28.923910418068026,30.04248763855411,-3.721094201242876,-7.5142806964312605,-101.98499376287766,-97.97951328655807,-80.2891761121051,-83.01139420195071,38.33246622116688,82.55388902952092,-31.219846553676895,73.26671325746698,-14.164890208052729,-15.942953952388008,14.759020205255949,14.023360712441402,14.484621763491907,-175.66359037818978,0.1762597550553951,13.682287323790899,-177.61612344361123,0.17814233717324726,32.381166174182646,-128.74991445984128,0.13275948326284068,-54.13241341610501,-165.83696896110132,0.17444832603512533,28.092629682858952,-135.113913141007,0.13800349766137754,80.8484063126027,-158.1503549722265,0.17761756551965502,63.5364738385712,-79.5642500047665,0.10182020126998585,17.402059600055647,-175.0565101780672,0.17591933786269104,21.81040718402764,-151.88449282957203,0.1534424746399425,60.197019937225065,-88.92315223339375,0.10738253215698534,53.62519993769908,-131.5618981775514,0.14207109178308797,19.130687688984775,-165.7366766084514,0.16683713371029807,35.08066642485175,-129.5287498907374,0.13419519441868596,19.063222840955145,-158.8157784721945,0.15995580000991858,11.240608325309083,-140.25268256447492,0.14070240311399937,18.11999270231306,-151.48133598661653,0.15256123127394483,-74.66530255698628,-160.88896599415799,0.1773701406229234,101.43149102029307,-154.76483340550882,0.18504188993207643,15.432079699176986,-146.61415251680114,0.14742407809466393,5.594198347188103,-160.1415849066376,0.16023926569838462,-6.866048608816713,-175.69049663273506,0.17582460928594643,-46.17207398674793,-163.79397245654175,0.17017733641508226,118.23250215618341,88.37798941022393,-4.9370257127086585,18.786378372991255,81.64979920674187,162.84306514162603,21.695817650772568
29,0.9759615384615384,921.8630543288,590.7964212074842,921.0793001024896,585.9646481218466,949.5677985530452,713.4930829462127,919.9252812163788,836.4644263920314,966.926792338914,860.0918856670738,953.7914491041852,864.4252272704831,906.8642537801232,855.4001776581275,925.6655562297844,583.9692468268777,946.3110191104532,713.1648236383521,927.8146189357836,827.1351076616072,968.9933829026942,852.48590459607,967.518933668301,847.2647240558908,917.2521606725528,844.6958492253376,946.9331019063728,420.72607467419135,973.9966968817882,335.6260338574392,988.142724347506,389.8983150781359,943.5464711024856,435.9204794488492,1029.98864815008,460.0662937786827,1104.2300768122288,444.0757743663769,938.4086343647776,433.0843828900561,1018.4369009635863,458.4213661190894,1093.9251488705365,444.1458645554514,2,2,trajectory,person0,26.132444151343325,18.32814202278751,0.8834581700275778,9.096177364931574,17.473441763909236,83.01779146649888,81.01460398888467,27.72035268342533,29.192002921576567,-4.464935215855695,-8.553484231163972,-103.55872089657734,-99.22966254467208,-77.42627674795085,-80.90152052774344,30.848106780735662,81.62503776429908,-31.545422089703628,72.36799076894172,-15.35717081753754,-17.360358294489995,12.363181856435393,11.640358843866482,8.017279706518647,-129.93920511776906,0.1301863041972166,15.557886480175808,-128.5940764772706,0.1295317889043927,20.985587602450423,-27.187628742343755,0.03434475278192634,-59.26590335549084,-94.20346483340893,0.11129573256491775,6.017638930569365,-25.217117330361752,0.02592518051532014,88.13396914961207,-110.55770056058594,0.14138812422303706,62.61727909215378,67.16414947267104,0.09182563158123104,14.494693855814386,-128.06229197662532,0.1288799704231818,22.958338075807337,-83.4363715595085,0.0865373525491705,42.29416957144915,56.832205809874104,0.07084275825343324,61.26498940903471,-64.57924277024405,0.08901616439763765,8.01628321232431,-92.98755382877992,0.09333244861033292,41.50255644625861,-63.976468203838344,0.07625910224629989,20.1109225864398,-89.24381248996895,0.09148173191967078,7.573482924318423,-101.64141527188531,0.10192318157355952,10.606138566315781,-105.3471839617905,0.10587974000708172,-75.47833935365287,-90.38045184994235,0.11775230693360081,116.57624362452259,-104.37558700010221,0.15647454661771656,8.896067570772896,-108.64803258392072,0.10901162783199074,3.0479275273780466,-115.6955728841997,0.11573571379317325,-5.54843817157623,-129.01495435962747,0.12913420776293383,-51.104269011599946,-92.89922551317513,0.1060278850687768,131.83118706390758,99.8406811588188,7.197307608774179,24.95555640127089,90.29354208973186,159.05131451224992,26.13244414862649
30,1.0096153846153846,919.9186702334357,590.1509879299288,918.8366019568448,585.3715726000944,953.7899925917384,711.8345862833718,920.4203175679696,834.0733167504266,967.0326821865016,858.2575256093528,953.8565739220672,862.1864500875605,906.8201742083376,852.8597957474999,923.7629828624356,583.3529428637643,949.336195551565,711.2138408928967,928.113365945865,824.7274423515803,969.1690800513549,850.5666566056645,967.6477560840292,845.0897579837869,917.2491243484066,842.1186219396146,947.6923059598886,420.5191352207985,976.2889239543332,335.98194839081094,989.6918720928937,390.2269617777373,944.2437161161599,435.6588147836356,1029.8719365079023,463.21444462196433,1105.7771753470806,452.3394193084479,938.11221500246,432.7625388281574,1017.4183641643868,461.9027279454855,1093.7546175658467,452.00120760112713,2,2,trajectory,person0,30.72443833696766,21.949191550708633,1.5374300277603772,10.135633284540704,20.653338215962815,81.76367790224334,79.38807366803388,26.17645090924028,27.559016788846098,-5.130715868921139,-9.23553981548546,-105.2604896535359,-100.5866648023357,-74.53605129297867,-78.63747323256358,24.64043315434211,80.7091886550211,-29.434100881285136,71.33016248602938,-17.527133560230546,-19.902737793350028,8.649317334366973,7.311166603572301,-0.09022220320201567,-76.58046791862513,0.07658052106561775,14.709651590125466,-71.05011506483247,0.07255682394254047,-3.4680030818497554,93.54505362893981,0.09360931633025073,-57.77598454796924,-19.178588818792218,0.060875961261958586,-30.265093461927968,103.44617998434065,0.10778259616288631,89.89095710732138,-57.97205872210527,0.10696328230822721,45.97092789273917,245.5483068501095,0.249814525615055,8.877054013846374,-71.5420549265168,0.07209069087665546,22.559206161612828,-6.149058043674622,0.023382230378358473,-5.067215910782711,233.41590764293517,0.2334709031503963,68.11189015562138,10.575746134473162,0.06892804934765134,-8.807889623151919,-9.563366410703292,0.013001419027129126,46.031818720092396,9.765501931013635,0.047056278673988663,20.718137549182412,-7.775178623489866,0.022129044853631076,5.220715274486818,-57.029083143475866,0.057267549206882803,3.1464411854612107,-54.50669885799797,0.05459743869935699,-66.64017347058888,-17.622815503492166,0.06893095347128386,125.45948000688287,-49.28104369584398,0.1347913290658903,3.8278660673523044,-64.62756328537571,0.06474082556497739,1.9351374456369244,-66.52366486398722,0.0665518049632735,-1.3097929902021428,-75.48563391579019,0.07549699653195402,-56.53360862979236,-18.313032046798384,0.05942571873737497,136.44782722998022,107.59690025822768,19.432306629774615,30.886690182671312,94.48835171816354,155.24523994799978,30.72443836055723
31,1.0432692307692306,918.2467080532289,591.941508061018,917.146393550448,587.1412461184831,958.1082651107075,712.2453423169059,920.8252324652389,833.8657257518757,966.9699915934292,858.2646211483487,953.9525385730764,861.7733439223987,906.978021074725,852.3266041860461,921.7896643532214,585.1847455832074,952.3558621663364,711.2486246854484,928.2520510946132,824.4610145497728,969.4007980193196,850.3830390866144,967.7173391058832,844.6451316355507,917.0332360465868,841.5822413608902,948.4241087059389,422.9846746538044,978.7817988539068,339.03707738149154,991.3090478766295,393.14878377468597,944.9663487671958,438.3698455549984,1028.4211930943732,470.81425273552566,1105.933746581532,467.3130179525629,937.2925364868188,435.37527308577637,1014.6776385886247,470.0027062810379,1090.6012910825746,466.48978835620517,2,2,trajectory,person0,35.18589541801791,25.694842623580055,2.59096720280447,11.37762859164694,23.81612704284285,79.1867481103592,76.27683853975807,24.360848595379615,24.6800016488022,-5.6509835214063155,-9.542317580112494,-107.02290233418393,-102.00263978421964,-71.83700684426884,-76.3077970936629,19.629096424409305,79.87607601465889,-25.706530168123,70.1397133196106,-20.937176083215064,-23.847085652401297,3.423672494519301,0.3407402081513093,-6.414966682643526,-15.93816576781094,0.017180713768107744,12.03175694742881,-6.168418242650041,0.013520819459568983,-43.10780428772293,225.82286966011003,0.22990052468847405,-49.68116192614571,53.204026752367014,0.07279344965722188,-81.43870282264567,240.68507054213012,0.254089680033065,89.72723655320694,1.0335755501085269,0.08973318927739578,4.652402395125592,444.9297882822764,0.4449541115092178,4.120930134230822,-7.916711825134549,0.00892504292950106,21.744995882638637,73.26174315217634,0.07642072922729426,-93.69884407437299,430.5178281508932,0.440596270679446,74.07399701590201,90.78097572308134,0.11716715660604957,-24.356161607625573,77.63553222639304,0.08136644561692544,48.05322328814874,86.81985362361827,0.09923103975877297,21.472513059349016,80.55634292049521,0.08336901823704256,6.8853339052376725,-5.456063423204803,0.008785012866504452,-1.862806194151347,0.2108388730248029,0.0018746999619531108,-50.22333550436152,52.584584546405395,0.07271534886873415,128.3143834207999,12.205322139296667,0.12889356415734673,2.067609792233233,-13.211754347588968,0.013372563822766925,2.851521058557296,-12.275154621949767,0.01260200751230416,4.690306886940594,-15.843406397484882,0.01652309005511824,-58.63574998808013,54.43070937773666,0.08000533294742462,132.56901040835072,111.29934616532263,31.30510462988173,36.905003411156876,93.98001085586425,151.71308285892775,35.18589548991508
32,1.0769230769230769,917.0093660929301,595.969466940633,916.1662571675896,591.1522227720958,962.3151478121298,714.9768462883887,921.1256734212532,836.0527753285731,966.8361923735463,860.2937421876615,954.1048184671924,863.3992692723452,907.2872685458187,854.0344379227543,919.9995303564235,589.3089033671783,955.3765100061854,713.5092441675097,928.3604505164295,826.5111074773655,969.866868922756,852.1824464843182,967.8470025827636,846.1994062709736,916.728518138954,843.2757503101866,949.165935659551,428.0071884518707,981.3997079640417,344.81476726857966,992.8764623033476,398.56343235828166,945.7099159457982,444.0972593979086,1025.1498980177948,482.9289387901369,1103.622258232994,489.1137099956495,936.2107985336328,440.8588441320767,1009.8092866830771,482.6051742045393,1082.9665658197819,487.7428273873809,2,2,trajectory,person0,39.25083834472471,29.37828446577249,3.95877704750543,12.800320394516152,26.793004918433564,75.0318250837074,71.43719786981944,22.431909175155383,20.234510907599944,-5.968313925161926,-9.533401483700793,-108.76452721842884,-103.4231310693246,-69.51368873177763,-74.04484646428531,14.967196667508473,79.16214878499066,-22.168231409458347,68.8320634310754,-25.806026423237498,-29.400653635848276,-3.3741172614672545,-9.721441022037414,-9.054474969662326,50.32140877909375,0.05112951885641889,8.927388407283104,64.98661599329257,0.06559693988315433,-97.20419656118368,359.9792427655886,0.37287224494616356,-36.76673253458914,119.68792099427527,0.12520779150357175,-144.6595994791308,374.47333258404024,0.4014432419882788,89.7563929555132,67.17269318125147,0.11210878995693,-68.68422521370049,647.7919921374285,0.6514230483108381,3.221011391115769,60.917046991323296,0.06100214363876722,22.042858050185778,149.24040999968346,0.1508594961144119,-226.8604078087012,631.5188740692189,0.6710303517254522,77.78929927257725,171.6799280734761,0.18848122661058983,-32.143070608955384,162.9403968043518,0.1660805524404706,46.57460010819302,160.8924150554144,0.167497948039974,22.094567592758942,170.18601133218831,0.1716142429120343,13.848963987825066,53.46810553177288,0.0552325276688735,-3.9757482479517114,60.29388231100371,0.06042481955508231,-29.124052519221888,119.18330627877758,0.12269014194581118,125.00451455654563,81.16468943834931,0.1490430658271002,3.852857598731001,46.184160595423265,0.046344591934549886,4.524888282305067,48.31321039841145,0.04852464232705393,9.18906771249944,50.74705960504145,0.05157230869354725,-53.19255304770702,122.54640272370983,0.13359292092118805,120.78687553643043,109.45084331086065,40.643492528256964,42.27427071382787,88.45579973183806,148.6758375167683,39.250838486651205
