Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Head_vel_X,Head_vel_Y,Head_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,927.4194511821928,758.0900248611623,921.6305689849008,753.7129465838996,965.1237702052352,883.0607323067835,941.8419838050672,1015.3924633995457,995.5727040792832,1035.7333817181923,981.068291427836,1041.5798740022044,930.1633662226376,1035.744120438985,939.030520189578,756.6276456939356,960.7569858664792,878.7148167070488,943.2604582697884,1002.3063538371904,995.595023616669,1019.7386611973027,991.2464596919827,1015.411083623643,928.7776797335353,1025.5736176170044,1010.1037900561112,604.1097159643192,1078.2925701222189,547.5059531878719,1068.1671147475363,588.1337963483943,1001.4109162888662,611.3327548425718,912.7084502670289,612.6091264226752,842.7346731715528,629.9836004135286,999.9467212525439,608.4474432223826,938.8820479910536,627.2796498354963,908.209552176381,654.8337247338325,5,7,trajectory,person0,28.540141524140346,18.13426826925979,12.995127811941662,9.970718363013576,38.3170221666017,-60.70569231328748,-44.534947176129435,13.086408620524514,24.97382526281046,-4.919573108279713,4.957709705456565,-99.9573814905822,-98.04439435321432,-71.4181981701582,-79.91142231565283,-9.505698040287688,61.80408327642522,-63.48639848646815,39.74955048587553,-178.9328795749886,-162.76214752140248,-165.84742909910557,-137.78221767019733,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.22228144658342,28.539183320423987
1,0.0335877862595419,927.4461609966008,761.0274932999002,920.34578456023,756.2309879295559,976.9631602818012,877.750601933934,943.6339079092896,1009.6279398520729,996.1031334171704,1031.3028092383338,981.4728646819696,1037.1782924908964,931.2960615741725,1029.1613011596053,941.594833648981,758.5113461517966,977.0574474396504,870.9345420942271,947.9318056191825,994.9460003048418,998.2236697111587,1016.0410281723789,993.2563253140886,1010.981756959068,932.4115289161837,1015.9674075954944,1013.7742205154161,610.1158682376337,1082.0057180532035,553.9934453167061,1072.6381425984227,593.3686904900813,1002.7713717075144,616.972871595858,911.7991148642956,612.386252395195,836.386803938776,631.614844786088,1002.6645269671517,615.3796443232889,934.962913254196,629.9770570345485,894.2641174944483,660.0358300861535,5,7,trajectory,person0,39.12677538052337,31.068061569335395,12.669749443796158,12.171338296955776,47.77611188279155,-63.79997421934586,-48.60885292344697,16.55144742276515,25.151113064063487,-4.981100013470746,-0.3790188682694304,-104.06725267692411,-103.0392446991342,-64.94199996554299,-71.97324060638286,-7.051222705683256,60.29073643421011,-51.3407297025668,39.43663378991926,-49.75764965740263,-168.35638823448326,-166.99762469081952,-143.21461622726184,352.4909318250335,-158.0970633734724,0.38632180687374634,485.3091968375989,-231.63999415446523,0.5377565466147632,-116.68332966553236,80.30916888086934,0.14164943356106757,33.72342978433547,-195.9884830906251,0.19886868838654126,59.839181021786786,-131.87313478620942,0.14481454092631693,133.114692833215,155.85707558204803,0.20496572751821074,15.792328014367804,-131.91022610487366,0.13285219371599508,53.35046764843837,-171.62558743612274,0.1797264996073236,-38.25153627997275,74.96895824567827,0.08416367820039904,-415.19362348481417,154.88086389864887,0.4431408658479168,-27.073394945014293,-6.635567636339753,0.027874710253295278,12.045249157158493,-131.04708590485495,0.13159949373539573,78.26196326776024,-110.08861960568835,0.13507197733508677,76.34660526858951,56.08289999540763,0.09473170434407223,-188.9933794304024,48.566593819384025,0.1951338297265266,108.18960066521454,-286.00307109496305,0.3057821877870735,40.5044681461156,167.9216578819283,0.17273764825774104,0.7952240198745216,87.45644669879034,0.08746006203073572,109.27872503839704,178.81953359186303,0.20956685172046893,139.07875062968552,-219.13779834946845,0.25954628400762464,80.91648832128057,206.39053277698054,0.22168565605878474,110.55054067249782,193.15033383574774,0.22254993485472513,315.1929625423135,385.0743005249792,-9.687401415241165,65.51845712418837,281.6228983683801,125.2327363997531,39.12525271138112
2,0.0671755725190839,927.8019648039676,765.2827891504364,919.5202931499488,760.2316350069144,988.2440217237822,874.4566024719146,945.345148337778,1005.1440415478008,996.692299158363,1027.5032482403608,981.8157592501816,1033.6646121132974,932.2933365503908,1023.9743090111035,943.9609930259724,761.7388702594843,992.5385373911813,865.1739046258139,952.58081730374,988.6906780693708,1001.0535658346776,1013.2155949300144,995.8224269951418,1007.5056846795942,936.2292537748947,1007.9219748605104,1017.2807396596779,617.0297788798389,1084.5663512391143,561.029907658917,1076.2156094653208,599.2996471148592,1003.9157331699109,623.9049770001159,911.0632749573576,616.7293199802907,831.7546053188331,639.738065768363,1005.1177248026399,623.2158594929646,931.3168572762432,636.71690215219,882.5338225717164,670.3331695071786,5,7,trajectory,person0,49.1361807584049,43.390042985841106,12.674435773109684,14.931492175971623,56.64179695497266,-65.3072667918511,-50.71522956548308,19.45836221647983,24.703204565263075,-4.811982638106747,-5.142714482635563,-108.07908962939165,-107.79980498643938,-58.94480367330501,-64.4123187346966,-4.405236654233334,58.97808646065644,-37.326902296633385,39.696424164813365,40.24259214017518,-171.76732767042424,-166.90303983585738,-147.1047751625072,335.8620111135262,-98.071347619216,0.34988752440330234,460.91426901149,-171.50988826412214,0.4917902044070904,-108.55303025268427,200.6635705479653,0.22814387767831604,29.691595882861975,-154.43090260311908,0.15725932260087236,76.39984550408391,-103.49215195706005,0.1286373270468222,106.51094535537136,176.58075405588855,0.20621674079337282,17.541070930961787,-113.1232933487437,0.11447518799928198,50.948294575452145,-133.49788133173726,0.14288951340182263,-24.577130624281452,119.11017434862733,0.12161936105358961,-349.2428715631548,306.5798782168825,0.4647169085208292,-21.907960865651983,129.30496673807397,0.13114775321150324,10.20890646267591,-104.61184760578915,0.10510880282193551,84.25372549567676,-84.12085335221592,0.11905884355479802,70.44701781497005,96.09219502433751,0.1191490338341777,-137.91318618466045,241.85044288136666,0.2784092017974945,113.6640810207142,-239.5344746097486,0.26513447124214495,34.0707617213501,206.3876836267667,0.20918100477121568,10.5932497193289,126.69176282278194,0.12713386530252313,104.39863815870386,205.8459759383837,0.2308065022035073,138.4137569720545,-186.2380029197042,0.23204086245883226,73.03839010203657,233.3054970971627,0.24447098274529733,76.2370334896209,209.49467427945723,0.22293520095927752,298.00729647783623,366.85899217323805,0.1395248045617761,82.17730867069906,263.9556237399376,117.92289013396146,49.134285956086636
3,0.1007633587786259,928.6858917697817,772.0220938557699,919.5252089792012,766.9794077916222,998.40748102276,874.9584938097041,947.0505935282794,1003.2857054532637,997.4577219816092,1025.4679720728084,982.1919635347398,1032.1544722376555,933.1981163949877,1021.4820657471569,945.9346829077456,767.5369917078291,1006.0630682593636,863.5300778955683,957.0227005364036,985.2378829141488,1004.1335962765152,1012.7113663009466,999.0909731970684,1006.4330546998017,940.1001942789447,1003.2736743225672,1020.3102679407085,625.4897682396064,1084.9793357721617,568.9223718386753,1078.1521625683458,606.356701729465,1004.6333194885817,633.1654181481495,911.0925840208528,629.0044228317969,831.2857549025488,658.8183037982853,1007.0278481692797,632.6627298727199,928.8788258578103,650.1485695079663,875.9266246880596,688.9010403383564,5,7,trajectory,person0,57.945827535540225,54.158907784241066,13.057002808391262,18.2136080703654,64.09049279746806,-63.86573192688037,-49.37498619086112,21.58340312001268,23.50196190856825,-4.43267760873139,-8.939091265068322,-111.817174181309,-111.98252039664165,-53.87290442308035,-57.82570761553157,-1.5265717359215358,58.07584784108294,-20.73825916779449,41.0201515271284,71.37754900589495,-171.290002301594,-164.1992001571867,-147.87797088812036,302.59390185592906,14.942673920552526,0.30296262631600546,402.6621690299724,-48.941204923219644,0.4056255217651605,-72.58684450334664,399.8973690015209,0.40643173563255564,26.93776355504119,-74.20087899477682,0.07893930294184777,97.31353464826996,-31.93511985291355,0.10241960703771515,57.65646738551989,210.10776238940042,0.21787505604740132,22.78872496483031,-60.5957222612189,0.0647392272264773,50.775754535379875,-55.32773372371537,0.07509550830535407,0.14635764365215273,200.89959881743792,0.20089965212903518,-196.7143006270554,552.8161542918854,0.5867727128260661,0.8726107540612333,365.4632894425719,0.36546433120034194,11.200627562982813,-44.96098266115531,0.04633512727576519,91.70090633653116,-15.012261456334917,0.09292160253124469,58.76213057097677,172.62588857572,0.18235318860880229,-13.958955575740578,568.070723163596,0.5682422009639696,115.24845591603776,-138.39258419785386,0.1800964018296617,21.36450176042621,275.70858872554555,0.2765351113918507,26.31691648219507,200.64748099970066,0.20236598460377692,90.1973192761397,251.87695593853383,0.2675398238346284,132.24697806339321,-102.79912848501891,0.16750201200039072,56.869582052225894,281.25909539726104,0.2869509158488267,12.295675870274538,234.98018353371648,0.23530165808732828,262.2872108647108,320.6184746796351,11.390064004974263,97.71754140126922,221.7679898561129,111.94875226416329,57.94426975822865
4,0.1343511450381679,930.062217690612,782.0325559335278,920.508390347202,777.3252008721544,1006.9606453650808,880.4619913038797,948.943375015732,1005.2951434947188,998.4588616989045,1026.7700202944363,982.7488527442524,1033.885762271722,934.2321550010546,1022.7364945781699,947.3541698904335,776.8610972759365,1016.4256100612819,867.8009223714091,960.8776287745033,986.6494673229832,1007.3504164413318,1016.2363256234646,1002.747235283352,1009.496751928474,943.475069921104,1003.808430886423,1022.337546330568,635.730781696488,1082.6655844775821,577.6886679662165,1077.987361948311,614.6156143188172,1004.6914734592749,645.2705959812214,913.0040913891007,650.6417384893482,838.0883274805427,690.2916104800131,1008.1196120393112,644.1495170535522,929.3293510556953,670.9404260578883,877.9934444579164,716.2870520135338,5,7,trajectory,person0,65.00457401332774,62.336703841183834,13.673421241971957,21.28522745078343,69.23462284068462,-58.67425132097859,-43.94303081608891,23.09302979619912,22.043739190780617,-4.198965651629469,-11.545154838274948,-115.0372173323005,-115.22531905786994,-50.032366446924975,-52.88822232487663,1.4306488842156455,57.777128959875995,-2.553861588068668,43.60029828427502,48.43045550551562,-166.06748438222607,-157.70587699694102,-144.17426966959044,254.65102928273237,163.8541299402268,0.30281235545007695,308.5211309207464,127.15468780344219,0.33369687270786214,13.413363846122214,619.0302745544956,0.6191755802231566,30.786149407903537,37.347767468796434,0.048400854643994136,108.85689393253314,91.21462203547343,0.14202088096372675,-4.906563914678059,245.89035209207304,0.24593930068497077,29.806659764925488,38.76552659846815,0.04889992861752018,56.35326701279461,59.826450779684016,0.08218816773665952,29.271990729114602,308.02247580675356,0.30941023745727525,61.534861329830356,815.3562566927782,0.8176749748444924,56.91078755465536,644.2018979861841,0.6467108496918024,16.58011055594268,51.545226014251654,0.05414619461151049,95.77350945249462,104.94765255678443,0.14207946681356395,42.2619988027501,277.60405214137836,0.2808025753231561,202.53113811754835,937.0461762059854,0.9586836799744992,100.47925207337657,15.921161332980105,0.10173280432297112,1.73140230927475,360.4041582119153,0.3604083170660686,40.976976279264456,298.0387573150616,0.3008425060507534,60.357606607177225,304.90290064806436,0.31081959317094243,114.77172708887534,42.02671762665983,0.12222436063827162,32.50478794866885,341.9929819747828,0.343534220943987,-68.88668627044014,260.9965437972462,0.26993438354427896,210.15813377049187,243.47529169534144,18.35245790887976,91.45048609880955,153.15478083212946,107.80949540680098,65.00485088537553
5,0.1679389312977099,931.7682075810776,795.668194788897,922.3943395597812,791.7349890509167,1013.4405819154487,891.6114076936517,951.1860215477016,1012.0606087839752,999.6279965709316,1032.983991384703,983.4994891992555,1039.8147780724637,935.7173010530572,1028.3723939097,948.2341237684524,790.3547676549379,1022.8654675513451,879.0685700969242,963.80450891087,994.49857218145,1010.4777301968188,1025.0038520655683,1006.1694365163971,1017.9514989158669,945.6104086971652,1010.5489052226379,1022.6942432630301,647.6413023342213,1077.423604868307,587.1466245415771,1075.5062307419423,623.8875500293065,1003.7926447359438,660.115335211262,918.4511297331048,680.7115538090993,855.4284834668678,731.7039375987362,1008.1582888709146,657.8324286465258,934.8240949561076,697.7701427032349,892.4056180057734,750.1353967446468,5,7,trajectory,person0,69.893870600821,67.22897484379837,14.365082232105824,23.036297119330325,71.41934645279318,-49.49103287374862,-34.37299972566165,24.41003778622426,21.23750856509024,-4.682737827427122,-12.889260152910708,-117.49496901996277,-117.30383382446966,-47.59655813472294,-50.06869604229954,4.204905944281411,58.25426499851223,14.71942433854443,47.3781120401544,-5.074797802547594,-155.86836455860197,-146.57242470087152,-134.82977975969584,192.92538365867833,331.9485334227559,0.38394014182078784,191.73212072688332,335.4686027369245,0.38639408579932044,163.59351158045936,798.7938364864555,0.8153737978620456,44.216848366439876,167.79609373418762,0.1735242310223936,101.88826398384424,251.72087621555795,0.27155960277694063,-73.87004273506551,276.0508131986565,0.2857635992937518,34.80833368990037,185.0068665511211,0.18825291701679364,66.76970356545833,201.42635293013262,0.21220454511850947,56.149851556336124,429.0186935040612,0.43267753027599,429.0897124475557,1007.7575363126845,1.095305086870018,162.17318706012085,895.2604106562275,0.9098303938040286,22.348494455776272,176.52297043117915,0.17793204965459936,93.10865953836368,261.0331736171769,0.2771417330711601,26.198626822837788,401.74336810208683,0.40259669877112897,516.2637350474027,1232.9579210347101,1.3366800212344498,63.574859014549375,200.6823041009447,0.2105116383433084,-26.760582444631513,441.96837253075705,0.44277778974363874,50.79197173886076,405.97015683031407,0.40913517647588193,10.619840489215738,354.6086826234244,0.3547676687692058,87.14120406001065,233.6892582861703,0.2494078164039147,1.151514759101599,407.3775951544387,0.40737922261702814,-156.06802927614442,281.589161675513,0.3219467125709745,145.56769385491296,145.65625030511447,20.59263402444012,52.13411967719157,65.04518026959559,105.85082313323517,69.89841088523983
6,0.2015267175572519,933.7141134313772,812.739522655297,924.9653656457124,810.1504195183973,1017.405810442394,908.5111353734192,953.8095451835608,1023.7246103914437,1000.8310332812789,1044.8855476498911,984.2902656604994,1050.00218268974,937.9863051702437,1038.3121126907463,948.9005698166594,808.0885568559163,1025.369981575422,897.2688867390503,965.805728261246,1008.9093452196216,1013.1949654510215,1039.0044432815225,1008.6319730408845,1031.685564201196,946.0680684828254,1023.0594492503511,1020.8491380575273,660.7782882597245,1069.2795030846464,596.9384408769463,1070.6798234532282,633.7684525737033,1001.6599560459849,676.9220943036768,929.1456388255621,715.9350313214968,885.4516711784062,776.6772120534625,1007.0871802046966,673.4266154894643,947.1626238418223,727.6712619971474,921.3331025464284,785.4366026836286,5,7,trajectory,person0,72.3371811158531,68.70256673083995,14.962186849853357,22.548731952124385,70.41586939133008,-36.4559503385902,-20.866937544056633,25.93478933725679,21.82373243838258,-6.358266823529243,-13.11951645249881,-119.03475639693649,-118.19909445272413,-46.68567468636293,-49.480415316751845,6.538359319761662,59.63251644774091,27.803744450675065,52.25814763862244,-59.72299716716463,-140.77960031086715,-130.4224386734296,-119.14201421602992,118.05566750678234,503.15098319307907,0.5168152982629617,74.56621298955619,541.8730636633018,0.5469794669303928,367.3516554610522,890.2378698869426,0.9630528042380732,67.55444076168733,295.9325364356988,0.30354516729457337,73.31642834269505,408.900580085933,0.41542145233430355,-143.69530791398745,294.1814166627252,0.327400438952338,35.81768387624829,354.34178880446285,0.3561474550960675,78.10945370398856,347.2691387678119,0.3559451383267839,76.54645846749652,548.2775889181694,0.5535952265092585,861.2501079149575,1051.0131768196843,1.3588158249859068,318.40470252542923,1048.6989895736526,1.095970403488665,23.543571914304444,303.3068192870895,0.3042192078165598,80.89950415921501,416.835783929552,0.4246137074299074,19.84191643525329,527.9832693927673,0.5283559731908962,893.8721795935304,1338.9770349020782,1.609927629878576,13.62577998215768,372.4730153705495,0.3727221606764907,-63.49595872377515,500.3830547968916,0.504395616854588,57.93492417937543,508.2599887496353,0.5115512404475717,-54.93381407292574,391.12389914566216,0.3949628190241518,59.581757931649186,429.0480154546548,0.433165309603393,-31.88982619876519,464.2814719147614,0.4653753820071759,-242.47212128625682,291.5290772575791,0.37918588118192476,72.74401760663734,43.872849364192426,17.777432937483358,-14.516144750904106,-29.876248875378682,106.31819113410384,72.34908171057356
7,0.2351145038167939,936.0547572822356,832.2938991167431,927.974716302422,831.5914110621821,1018.5428328346029,930.4276385474956,956.683423948659,1039.2406669128122,1002.0557585421379,1061.7471231011518,984.9343926817176,1063.1495079860356,941.2531642484304,1051.469010037105,950.0485972213236,829.1124048227775,1024.6259433782704,920.9383651514934,967.3361120038007,1028.0753107190117,1015.2123099061872,1056.7351747042069,1009.5542507480486,1048.8349902970208,945.1438733515281,1039.2779655214922,1016.7313031462959,674.2939388228824,1058.3610474324587,606.4634963376384,1063.629849104269,643.5271287125416,998.2115580872476,694.174066380213,945.8896965118059,750.9843952479085,927.5591361567592,815.9311021546795,1005.21128565131,689.8887293895868,966.5411635778615,756.1994500298829,963.0259061229932,814.8606583102916,5,7,trajectory,person0,72.23000269473785,67.07308656899184,15.242701590208116,19.57966746435716,66.38731265755435,-19.94736667957757,-3.977869483992805,27.964805734100317,23.912025456958556,-9.300417927442258,-12.629006817189138,-119.6569033576779,-118.073923551388,-47.40494855966072,-50.97115389347399,8.164087549233916,61.96111315357026,34.028977451783355,58.354341965135085,-95.35758401805396,-121.36394606366736,-109.34664700542818,-97.48544246120532,33.852257586220084,652.514071773636,0.6533916047871243,-22.152046324277258,704.704925461372,0.7050530087347127,576.9519785048032,849.3619618837118,1.0267859211128456,97.26330437328879,391.7167164484071,0.4036113679305042,27.458722645110605,510.58518603478717,0.5113230032449932,-209.89696357128375,290.5424032245036,0.35842938410224523,36.4634111755759,502.0150872989031,0.5033375887317422,85.56320868815264,461.95531915892724,0.46981249406570563,89.59657637021749,638.3567936899582,0.644613793326972,1241.3084701204511,876.0343834301917,1.5193034453145595,498.5162629313547,1043.5151532636196,1.1564784215444053,19.177418131723318,391.43173041243324,0.39190122855111176,60.061846278795734,527.8922309935525,0.5312980641050444,34.179906820685375,625.9372917406395,0.6268698104246824,1253.6540709464196,1168.6953643771399,1.7139128870269766,-27.515809590899202,482.8694617089708,0.4836528060794787,-102.66821195331511,513.6382595514207,0.5237986477843404,69.68735101419367,582.1871173748717,0.5863430450927495,-122.59917576620782,402.39777813038097,0.42065963645543747,45.56369778969863,570.6230637318411,0.5724392818622632,-55.85049693037218,490.12202748092056,0.49329390816163315,-325.072202371953,283.586878488789,0.43138550555850524,-3.1909939013858635,-48.514068455023164,8.351688860562136,-88.39714724943319,-119.9411209374137,109.36606171323098,72.25195479801718
8,0.2687022900763359,939.2922679074328,852.4483249453584,931.4386361981616,853.8546068345794,1016.8720469411666,955.290498164556,959.4970283693496,1056.3153511016944,1003.5144461614204,1081.3911346319728,985.3436123878316,1076.9076902760016,945.3355382295656,1065.7952697965338,952.609165866732,851.197748813099,1021.7248740116815,947.2940282947984,968.9968561759213,1048.7064767494633,1016.4679086828912,1075.6975271295867,1008.7447693997004,1066.4397553993342,943.7006803355456,1056.2235863232088,1010.8285452534329,686.866604479657,1044.7970389648935,614.8358333501218,1054.573969207022,651.9750557606633,993.6833039776496,709.6963630055492,967.6495263714667,779.1308443792856,977.2856314627323,839.337068495675,1003.0922514715123,705.2562112049278,990.715814216976,777.8058694444172,1010.9169269355065,830.0275028333252,5,7,trajectory,person0,69.66222493957525,62.87883359579978,15.008254738916891,14.612956753886024,59.70223268536994,-0.6596970448662701,14.99689808810655,30.8688052221358,27.31436038261847,-13.157587108062971,-11.936386067968842,-119.51459534239272,-117.21818124569452,-49.8204174467766,-54.29619184128586,8.780146889277473,65.25906796268369,33.02529279399024,66.08377292742311,-106.61167152695184,-99.03829874214162,-83.79278054411007,-71.3658207598611,-49.74385273640157,740.235138598846,0.7419046510849717,-86.37274705071677,784.6799708574886,0.789419348697507,719.745280391815,643.2820325690907,0.9653212118629285,121.54340716561623,426.5318246557246,0.44351121436731294,-24.10046741672839,524.1418700915988,0.5246956570363654,-269.6182423953114,251.51782802362322,0.3687210523499544,43.42910866500421,584.8557978494423,0.5864660192692706,83.76867707055996,508.3599156235398,0.5152154841140979,103.13034235042828,662.8360559509172,0.6708110796505108,1425.846301463464,451.558325572141,1.4956411992154253,647.8494799126233,837.9965536841818,1.059220077514405,12.183586704759882,409.6186090876226,0.4097997617079236,37.38259994277829,564.5609472101681,0.565797244508423,76.23511194284204,657.5409233482076,0.6619455099708367,1480.4933829732925,696.8594524250954,1.6362987971216956,-42.967792066751784,504.5173465965651,0.506343741120526,-134.81847462666792,462.1411040725069,0.48140463351947205,96.38952088655215,600.0522235337727,0.6077446920414558,-175.74120090114803,374.32254569033523,0.4135242893788354,49.44488330631419,614.2460795429865,0.61623294517504,-63.08942671670249,457.53184495673946,0.461861088329554,-403.8375248297829,249.26730650802887,0.4745723723041757,-76.44974680143181,-124.87434988367264,-6.980122163443271,-147.87252342539068,-199.03306280821752,115.07948540946029,69.69417789561612
9,0.3022900763358779,944.1708897487651,870.412776000337,935.9255594533206,873.6290804611215,1012.9495758927791,979.5731866921744,961.7657213659976,1072.1572241312745,1005.3148649001203,1101.0533140145728,985.4824911493955,1089.050940396367,949.3519162320804,1078.9634742441685,957.3496965158678,871.0174462969699,1017.8461766288677,972.5516459869697,970.971849755594,1067.3309919346668,1017.082033604364,1093.3354819340175,1006.4556399251734,1081.839097302574,942.5063754884146,1071.2539377213418,1003.9335871223069,696.7134965726507,1028.6485789518608,620.9486430467948,1043.6943347338906,657.5280419462282,988.5894524708366,720.96847358396,991.4034818783683,793.6956586449858,1026.525030795758,838.8822169651008,1001.135175355986,716.9504700738205,1015.5037086248468,787.4523874569762,1055.7059624511319,824.7971052995606,5,7,trajectory,person0,64.86317630432386,56.78506101944671,14.200354675684158,8.552589385226431,50.82099798757971,20.372023207400485,34.131556083288345,34.997867458566645,32.11646835427118,-17.383755521346888,-11.483662094252056,-118.8161031042623,-115.97335409021912,-53.91763259918668,-59.140708083263384,8.141221204273121,69.63070996376298,27.056313754669105,75.93358788358687,-97.71122598885728,-75.86508201654841,-54.58779409802073,-42.67583853115132,-116.78266075880624,722.9618629813652,0.7323332883185038,-115.47939935195527,751.9881631078262,0.7608033182951892,738.0032198707007,287.2031499193701,0.7919181787679394,119.5785268930528,392.053359690941,0.4098839603337351,-68.15362753705635,458.48040666464163,0.4635182846898652,-323.9163899954977,165.32754325204516,0.36366883873308725,53.6033760840149,585.3967043455891,0.5878457479528805,67.54517785474731,471.6557651988574,0.476467744865011,133.58794236950595,588.7400102447777,0.6037056716724959,1333.4917392152067,-155.7231993007199,1.3425535122875545,707.220038955483,433.6342429106199,0.8295775070027281,4.134799492017063,361.5376740381558,0.36156131750473386,18.28417379839579,525.1300180410129,0.5254482342336345,141.1385261447222,590.0864478152472,0.6067306646754562,1465.9912074150818,-13.542170569369098,1.466053754335788,-35.55771249412451,447.49455298986595,0.44890502990433817,-151.6578516801131,335.6014740390492,0.36827768511465614,145.24987754875892,534.8507018641343,0.5542226991133496,-205.2817079948861,293.16883276867645,0.35789459921078143,58.800945212985305,554.5026111958335,0.5576116004719937,-58.26749343953337,348.1699799602157,0.35301194843407646,-480.7836958425614,181.99501596912597,0.5140769864773514,-142.88076618589372,-181.4282289777846,-24.05338824624726,-180.43366483963777,-264.41857850239086,123.54834256294967,64.89847050507561
