Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,916.7881330502317,601.1625893735658,915.3148439275006,598.2116241022075,919.741539413088,700.0389530938196,906.4568469905284,809.2506673006754,950.721201363543,828.4445254820861,943.3450592848665,832.8734725672385,896.1261518250749,826.963044838703,924.1684443021212,596.7354799734007,919.7391294717204,698.5652270981753,909.4127633870496,806.3030112550348,947.7779081188457,825.4868203537148,943.3460894392144,824.0135341324237,896.1348922221788,822.5396063035425,931.549582933784,440.2914268019849,969.9275325015336,373.879073573748,971.3994400555328,418.1507447047872,918.2720126104904,456.5266294567167,952.2212249644828,524.4130541809436,1020.1073530746687,545.0640368973409,915.3059615172816,456.52279682869937,931.545614785798,521.4583169689412,928.5979582388732,543.5911945993462,1,4,trajectory,person0,9.42469616549353,2.984223143644117,2.208498941846097,5.381290057082125,2.752135525929414,7.73196148684478,31.811778526013946,19.283475072454024,46.51103634007774,-21.631423012393864,-1.5520996342205498,-3.274846260708701,-96.93549459042592,-95.47484753003164,-87.51079842495125,-92.49062438586655,9.46603152695923,84.75724008826151,-27.224166413601004,59.9773632002106,-63.43107780679012,-75.95931925683024,-16.920010012804347,-97.59074226922152,4,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.26803851321276,9.424696165474671
1,0.0334733893557422,917.3720353853832,600.9735672472857,915.7887718729668,598.946821209406,919.8586866623783,700.2132741182777,906.468337470594,808.9468165777463,950.1420745849508,827.8876615291764,943.4455037687455,832.3785873600148,896.3172539395335,826.9764601423145,924.8745231244856,597.507192547746,919.9658823626552,698.8097463752752,909.400938446591,806.0211031694986,947.7582606612448,825.3944460262826,942.966046644761,824.0000169475035,896.3992433735066,822.3188363557548,931.0804392658108,440.2782245165728,969.4881860370856,373.9231332899339,971.3056572035008,418.3698165527331,918.2054708623732,456.82669549123625,951.1481163413208,524.3876921054011,1019.1975890194087,545.1378869641459,914.3852050521199,456.3864789941525,930.3415289533008,521.8502803140512,929.5738833047026,543.5827070810114,1,4,trajectory,person0,9.320940833809363,2.8531053289697317,2.204870307093017,6.06710028660507,2.098578803935958,7.176173973529341,30.8570627631975,18.580980630083772,47.06232529128909,-15.583240429134918,-0.8883957031320182,-3.4098751054588075,-97.02004120163784,-95.6298008664678,-87.69910036786047,-92.77669553745358,9.172390529658584,85.12472565881905,-22.288760878278232,59.936471706682134,-64.0183215832556,-76.29435917920311,-16.95598320787309,-91.87759960833618,4,29.15525092059512,-0.2535601711708336,0.029156353492905566,3.4997128030673776,5.207749433602878,0.006274443709775777,3.000726422163327,-14.784436734633909,0.015085885079141418,17.443776874400125,-5.646937161674376,0.01833502797793763,14.158349500538115,21.963629060242884,0.02613158743887048,-32.058558867685285,-0.7576787421480277,0.032067511187323934,-27.178725332872,2.2062321212888856,0.027268123714196124,-14.015421712670012,-0.3944113717263449,0.014020970227274897,-1.9878999228304894,8.964315842970418,0.009182086072114544,-0.5869575199619939,-2.7596347191058435,0.0028213654341708947,7.8973523869487385,-6.595386724705088,0.01028918367860449,-0.35326391160819187,-8.42185661392627,0.00842926237679065,21.09373553004943,23.054509543201963,0.0312482973758453,5.709075720646291,0.4007751790226193,0.005723125573337841,-11.35357971714229,-0.40381882983550954,0.011360758867295553,-27.50711782951892,-4.0724240111492715,0.027806944611258943,-35.97143449384962,11.70969993341315,0.03782936917364457,-13.12524584166794,1.3162609772683604,0.013191081129479153,-17.301109619866732,-16.636019346338802,0.024001781887401697,-2.801713654846823,6.5446568800573095,0.007119138506970954,0.34327208229287437,-9.077381429766426,0.00908386973398177,6.774124022067959,7.30488551670493,0.009962434877002891,-3.099636268723681,-3.917076137134371,-0.10840356542675024,20.48822191963952,-19.524665251185304,-16.6038612764529,172.8238260266795,9.320940833777371
2,0.0669467787114845,917.7714455057045,600.7897916333828,916.1366231133984,599.4766973363797,919.9463189136786,700.3562061290999,906.4294074940494,808.7030714149143,949.5963244811509,827.3568580582722,943.4464049678984,831.9212272942904,896.4493738786022,826.9819851122945,925.3878917483394,598.0874211997599,920.1549659663558,699.0684630237423,909.3232058840324,805.7824616666451,947.754855845624,825.3159155841993,942.6767428487201,823.9769747707484,896.592039622442,822.1634103253375,930.6439022265604,440.2746642074938,969.1479189810532,374.0512818049915,971.1685327229994,418.62805759777933,918.2130265788024,457.0948572818489,950.185961740396,524.365386536897,1018.3237557679801,545.3442412910537,913.6652154325697,456.3191439561325,929.5015569003762,522.240848019596,931.7874230511724,543.692174876072,1,4,trajectory,person0,9.27277336290467,2.8293465703645024,2.275794591899202,6.724333916834704,1.6155317976060726,6.747664608528509,29.99055948446673,18.099097749054938,47.4848431298544,-9.520856898566583,-0.1884076022540695,-3.48899186080304,-97.10970140727667,-95.7984074245624,-87.83692804441493,-92.96906085533676,8.949193613282576,85.41540734749545,-17.59308042644226,59.82474404514747,-64.59410417749078,-76.48559279847478,-17.109301016096875,-86.00644969704251,4,66.12834221671172,3.2702931244046156,0.06620915693051879,2.6179676748279266,4.270019068076275,0.005008674234583331,0.026922853353177643,-13.663392758460802,0.013663419283326985,11.932168448089,-5.490200348393708,0.013134646692586485,10.391873877328186,15.829772161475196,0.018936016723865426,-28.743865483693288,-0.6663671929719732,0.02875158862011843,-26.10531136067169,6.164727590465621,0.026823332147633383,-13.041315733257804,-0.10636237164873226,0.013041749461196543,0.22572307658740295,8.011193242569481,0.008014372594102112,-0.10171708590942789,-2.3460558848343585,0.0023482599047660443,5.75968710208753,-4.643271368951792,0.00739824063677851,-2.3222196513324684,-7.129290085245774,0.007497965139197327,15.336619139396861,17.334027512047154,0.023144770390205252,3.9470140792874875,0.1650555885227802,0.0039504637056168804,-8.642799597207336,-0.6883729792104499,0.008670169677462742,-21.509313320454297,-2.0115990437784,0.021603173151886805,-25.093725765196098,11.668005931338305,0.027673767997737717,-10.165300335026695,3.828369864063934,0.010862308535360554,-16.3039989168697,-15.857476076384085,0.022743788782750816,-4.096522137154942,7.714816157448249,0.008734980364226645,-1.1630126884015235,-7.281759257822587,0.007374050203400293,5.648773767457967,7.72902456090014,0.009573216060390514,-1.4389780010857904,-0.7097804872022462,2.1188259142935624,19.634510961671896,-14.430776674457668,-12.80149316362319,173.25233539191038,9.272773362861741
3,0.1004201680672269,917.9116993376211,600.6453697820032,916.2960662894164,599.7274304574453,919.9861413730138,700.4707705565443,906.3507395690268,808.600335897341,949.1705873062424,826.9156888002809,943.367375970751,831.5544431070198,896.5182377779648,826.9963743953118,925.6015316548252,598.411857795602,920.277595896144,699.3750725378046,909.1705243427932,805.6524422904043,947.8357020060586,825.2305846555695,942.6107552334372,823.8914318058478,896.6769974977627,822.1251867493014,930.2968059863672,440.3206432384741,968.930866519538,374.3272382217924,970.9793645866129,418.9235020441426,918.339149834085,457.3185320897995,949.4309834932046,524.3557587745091,1017.5349664214338,545.7673124459401,913.3803643285923,456.4028708134527,929.4162438633437,522.6471372853575,936.5064479865772,544.0056392911246,1,4,trajectory,person0,9.283518882822428,2.947976437080738,2.4950225910254393,7.282367006648552,1.3968034700355598,6.516372145387989,29.286728661537392,18.02164989907768,47.68208977068448,-3.1975322607996097,0.5262330203243037,-3.429565424406034,-97.18460236487512,-95.9686285912651,-87.90108348209405,-93.02065215744548,8.839911171419844,85.58254437322722,-13.44395561778,59.65431366014604,-65.13065709425608,-76.39591818849797,-17.448709685579804,-79.59345044930521,4,140.97840183594454,9.364585453870635,0.14128908395534276,1.1896751449931102,3.4225523512677456,0.003623422628921825,-2.3609499566210994,-10.957485761976777,0.011208950839467222,4.190009873997898,-4.314527275525608,0.006014260416331696,4.763281492755742,7.490520855262013,0.008876753531688516,-22.554580271742882,-0.2876243658942299,0.02255641414343932,-23.564669181343042,12.639029480709315,0.02674020755043569,-10.36931864007938,1.3735995029262085,0.010459901751638816,3.767866287522204,6.682167902792033,0.007671257018360839,2.4152367594262922,-2.5492168636662016,0.0035116769814554647,2.5380720911707377,-1.1419093426654527,0.0027831217880011014,-4.561281190157093,-3.8842608634279974,0.005991057381701441,6.382380469911045,9.69237361637176,0.011605037129714033,2.057272976775993,0.429872304367255,0.002101704617455738,-1.9713454942246393,-2.5555513363609497,0.0032275448394059564,-8.509777750617285,2.5012960722442514,0.008869768847378464,-2.548682361557268,12.137679320238094,0.012402380459454089,-6.484328766606666,8.244053623258443,0.010488609998307849,-12.718675434503691,-13.179700845430846,0.01831581882371897,-5.651299137239414,8.82624831394834,0.010480450431066353,-2.3501631157393006,-3.069169855538205,0.003865626763246274,3.6635050154291826,9.159798871988512,0.009865251358853295,0.32101678750118695,3.5440052232381554,6.549321814900962,16.670946699878083,-6.5343943885081845,-6.909741367461525,173.4836278553213,9.283518882781067
4,0.1338935574229691,917.8337085461276,600.6039523457083,916.254663174289,599.8019795219311,919.95787300956,700.5940083539657,906.3151390955596,808.693632167857,949.0219825476559,826.6552341128584,943.3717457430483,831.3284732173944,896.5815650097553,827.0713384871515,925.527890206434,598.5827454472608,920.3302947858708,699.7644877430188,909.0050962383959,805.6820873079248,948.1183655889346,825.1300843254829,942.9017720198915,823.7057394595516,896.6737849176544,822.2146571872136,930.0957833606333,440.4617877994781,968.788054574702,374.7831498149435,970.7903549097148,419.2313299917148,918.569575656942,457.50516015526847,948.954982313676,524.3685905113392,1016.8885079686792,546.3958452051685,913.6938405373304,456.6871119486045,930.3368221356104,523.1114974266117,944.7208730970008,544.537783820807,1,4,trajectory,person0,9.295868705326102,3.1621724925566417,2.852645150021289,7.64115486559565,1.43652994773008,6.48481387600497,28.811215508212992,18.424168425822145,47.6057414820357,4.12489733477376,1.1817722250980724,-3.214192099112533,-97.19019428824548,-96.10478199748944,-87.89432558292987,-92.94260951120344,8.806933720667873,85.6208605419658,-10.246564670541211,59.4981260049026,-65.56755847008303,-75.95504527000563,-17.962114342853486,-71.83014793525024,4,245.40165392646256,15.897539505993715,0.24591604972467318,-0.844502573473972,3.6816647430495135,0.003777279427950493,0.1305446619373082,-6.750732267470767,0.006751994376170001,-2.329934105709008,-1.2373242474720503,0.002638098601327917,-1.2368964100805944,2.2271143114196588,0.0025475382009698152,-14.220286283825693,0.3833414266394462,0.01422545228255816,-19.312608170157574,18.77708745142475,0.026936143886838924,-6.00544580644551,4.216619939617506,0.007337933159230458,6.883850942253009,5.575415847065107,0.008858479873142026,8.444426701818182,-3.0023947984022175,0.00896229417324898,-0.09597415051814383,2.672882538461186,0.002674605036632211,-4.942078097892339,0.8856293937072331,0.005020804253171538,-2.1999997552843524,5.105179216917884,0.005559033527520904,1.8918679288033948,2.239513036550434,0.0029316519065049644,8.693974289889029,-5.547461726170218,0.01031307522306392,9.364937784055938,8.491555250978395,0.012641541451882255,27.501794409978054,13.872516353785763,0.030802522717380692,-4.266432159535974,13.620120397901976,0.014272705525767296,-4.4394894406199885,-7.780947565677244,0.008958359867363836,-5.646565242895895,9.196198935839737,0.010791374977722713,-1.0635455253374806,2.7871772865455116,0.0029832006823377766,1.574351768407631,11.633575586733366,0.011739619432627569,0.36894448818508696,6.398995130116973,10.683786908913698,10.718599635490735,1.186807743677298,-0.9427867924466916,173.51518612489565,9.295868705315613
5,0.1673669467787114,917.6305002128739,600.6980298096557,916.0387922449752,599.8655488971154,919.8410072485248,700.7706627425548,906.4140423757082,808.96983302871,949.2692903807896,826.6341176565393,943.6257518968016,831.2567452752854,896.7114695127377,827.2670700885091,925.2849724016961,598.7447679414418,920.3517904626988,700.232376741677,908.9050249026876,805.8615652939004,948.6720115954248,825.0504468113932,943.5759280209314,823.4650687295134,896.6403264328696,822.3977706721893,930.0578204266112,440.7053198465082,968.658054688666,375.4137934236182,970.6930542442832,419.5664518915358,918.8522006449003,457.6801357657436,948.8199600545763,524.4183225223753,1016.4674281055677,547.1152515863889,914.5527478351773,457.14616327835313,932.19411508692,523.6523789897581,956.1918361226528,545.19890931448,1,4,trajectory,person0,9.231637468805811,3.401800516658589,3.2497682463724615,7.745698691618897,1.657851442679107,6.601807036947018,28.62271673827243,19.255381366454532,47.272646583183736,12.859756069147837,1.6968890910227932,-2.93573350830753,-97.07203627854275,-96.18615491112868,-87.84039880966586,-92.78435440393254,8.73047343430616,85.55779415416268,-8.564350485378364,59.41069656512209,-65.81864641403584,-75.1867575987011,-18.546478290088864,-62.32700152958572,4,342.6890209337036,19.750778346549982,0.34325771413588785,-3.491303488666671,5.27745746663848,0.006327776652360156,7.588300994971905,-2.142834755888024,0.007885052490715156,-6.070742675442327,2.810515031734229,0.0066897616829780055,-6.449031110045711,1.8991018360485477,0.0067228409204755386,-4.033719372266318,1.4857178192370313,0.004298633435476327,-12.579540680401003,21.491889380394188,0.0249027338432744,-1.1341227988170974,7.27539253470654,0.007363258182140592,8.443273698840633,5.2273048485040805,0.009930437388792512,16.53988488008428,-2.379129082013034,0.016710118103571883,-0.9995547337370058,5.4704195929974,0.005560989137661203,-2.9895788157216403,5.36181096178206,0.006138941137142289,-7.257042367481948,4.840337273857904,0.0087231604850608,3.8808290849149594,5.847379220472464,0.007018025230386041,20.14005793901708,-7.189912186078294,0.021384966004894233,25.659406303880772,13.71391838663198,0.029094272449793943,55.485655532845726,16.15855381115055,0.05779062926787925,-3.883678603753727,18.840147974633542,0.019236271343567153,7.388192169770028,-0.6308430883608397,0.0074150756260191845,-2.906806490298654,10.0115914841919,0.01042504139168695,2.9546837667827446,8.25135626146632,0.008764418766542876,0.6421721027266547,13.977939123092197,0.013992682628373724,-1.9188745973007393,7.158761891581189,11.86384480312708,3.123192124711248,6.61186390768223,3.4951094942519796,173.39819296382854,9.231637468876897
6,0.2008403361344538,917.3898004964068,600.894345573371,915.7385394432168,600.0017560804663,919.6504820313304,701.0175162738257,906.6637719501878,809.3724070143835,949.8474760231796,826.845045685822,944.1275926025008,831.3207865259803,896.9391024536997,827.6060419076489,925.0279925575093,598.94181964754,920.4079593328743,700.7211973814836,908.9017967534372,806.1245269255411,949.4080518050512,825.0280485522794,944.4828196357224,823.2508402985043,896.6266379220294,822.6382654447455,930.1497117521847,441.01097476241455,968.5364951390025,376.1704680724589,970.7522472316062,419.9835269851539,919.1529876588338,457.8975784624199,949.0728957000912,524.5368747185053,1016.3582165473819,547.7713161350125,915.6719807608744,457.6911928012442,934.5907323213563,524.2131115623918,968.7422060513592,545.8301306253395,1,4,trajectory,person0,9.053500408701437,3.631624125042257,3.616126061560202,7.633644321452891,1.9640620010406904,6.783173423433556,28.745285601810803,20.37518535366974,46.76704198739803,21.87562204604276,2.0165246824030656,-2.701533071612371,-96.83396828563676,-96.23120341313846,-87.78046787671312,-92.59957929910576,8.523070496024344,85.43635869981895,-8.987895671214797,59.3753700947657,-65.81690778116766,-74.18809092585869,-19.050470236130963,-52.31246887986132,4,374.93573761909363,18.85740652525758,0.3754096550767344,-5.691841216603338,7.3746201392212445,0.009315689917168354,14.992228613773468,1.913198870129552,0.015113809867942396,-7.190778140482102,5.864830765384742,0.009279198789348067,-8.969895416547473,4.069118364539542,0.009849708018435486,7.556320121239293,3.5416848550969147,0.008345148613863545,-3.2626381817841805,19.599585260134365,0.019869286607085625,2.7452052911889577,9.131280751345827,0.009535011287390836,8.985854725877472,6.495986837944207,0.011087985847453038,21.98881630431896,-0.6691362764530621,0.021998995109357808,-0.4089371020867766,7.184655548333935,0.007196284103734977,-0.09643927049512577,7.855841213029815,0.007856433140887242,-7.6771384414004045,5.886816659170791,0.009674350884018967,6.800415056352874,10.126605810284527,0.012198106007719362,27.092912676185083,-6.399962332240031,0.027838560220196044,33.436498282330014,16.282471939089536,0.03719029859831051,71.59768641789069,16.751592337260213,0.07353124877375852,-3.631527969027628,22.60525938377697,0.02289510312703716,17.272993668055488,6.301364556816609,0.018386503352584186,1.7683595376005063,12.459900286331552,0.01258476104658121,7.46054042587444,12.026687270746514,0.014152768992477867,1.6780156194675566,14.60326095489493,0.01469935260261267,-5.321751502699703,6.86586009983006,10.944748118997742,-3.3475657028672803,9.147880279086609,5.418225939388622,173.21682657653207,9.05350040892364
7,0.234313725490196,917.1692390693827,601.1304728772209,915.4816681508672,600.1992237826826,919.4435123353663,701.3086276943359,907.0011074920557,809.8364567649655,950.555902193243,827.2321219886155,944.7544522748634,831.4962900536849,897.2521570816142,828.0449112590221,924.851144429666,599.137440048476,920.5487643325566,701.1535991533954,908.9874457619675,806.3952043245484,950.1525788414682,825.0523702734099,945.402977961502,823.0868880318251,896.6539962749181,822.9146907245744,930.3182425130611,441.3167532716327,968.4722191861185,376.9786478719588,970.9725044204506,420.51806546911143,919.4730448285484,458.2098479684854,949.7117706106296,524.7260130956344,1016.5914494843382,548.2365688196401,916.7313042275363,458.218879503449,937.1096024446806,524.6824564404524,979.9242030145784,546.2594392473959,1,4,trajectory,person0,8.78663800533477,3.8557305612028663,3.960919862282037,7.38799054079952,2.289478434453536,6.9497907957756455,29.155320167862364,21.66939968075016,46.180261404445,29.453918666925873,2.117422619845779,-2.547118027142124,-96.54090737835176,-96.2703122875401,-87.75426937257394,-92.41458173389844,8.22414274130463,85.29593982967651,-11.324333257070329,59.33000134278518,-65.54677235600208,-73.03381182326753,-19.36702550043025,-43.57989315638874,4,334.0563109514029,12.8253705501392,0.3343024214931875,-6.183111419175879,8.696801432814988,0.010670764826560276,18.7271048563569,5.2430760996260215,0.019447218394604813,-6.589157275953159,7.054179704972527,0.009652898265147767,-7.673895512035182,5.899244325624802,0.009679346875851187,19.086053812736548,5.650410094986019,0.019904888454452468,6.96771200781638,13.899180620255652,0.015547869067443258,5.034768337482916,9.134973036893603,0.010430562046068929,9.561540551306962,9.328888172835434,0.013358563255663248,22.242355815973283,0.7265986982093795,0.022254220676370586,0.8173164837844952,8.258060660995833,0.008298407806040431,2.558719334334763,8.086345727669842,0.008481511177809226,-5.283245325526193,5.844057166038261,0.007878177792460483,9.352343277446744,13.110992338096954,0.01610479571024856,27.48924872830871,-4.897988217947707,0.027922196980717268,31.646734527051983,15.764364241598491,0.03535577726719487,75.24992753361828,14.021432758798083,0.07654509893144236,-1.9202104752742548,24.14394882187918,0.024220187302803297,21.163861314864576,11.563702100189087,0.024116969793420127,6.580068319449892,15.969057637893975,0.017271598100089294,10.07772288258015,13.863243594793062,0.017139137127249154,4.206475722729056,12.91777678430856,0.013585411111009122,-7.97237472819247,6.695062569819059,10.300534465079108,-7.338778217008682,9.721645751329394,4.977606855742762,173.05020920225047,8.786638005777817
8,0.2677871148459383,917.0005003821664,601.3363546694028,915.3522127979276,600.412309635983,919.2718881742483,701.5995155528277,907.3528725824784,810.3038907122242,951.2574176883169,827.7006972674652,945.4531354563654,831.7393901009951,897.6336888874454,828.4926201496918,924.7579758972754,599.3056957113969,920.779576453957,701.4796413639002,909.1491216028265,806.6326354737828,950.8370859751996,825.0709838388457,946.2360281248664,822.9332369732961,896.7313655936841,823.183151290415,930.5237985088172,441.5587298279675,968.4822025350212,377.7797429344062,971.3207874358008,421.169379592881,919.8127506079904,458.58925513154855,950.681861543892,524.8931721358025,1017.1337852101177,548.4058456298869,917.6119988972445,458.6500799990721,939.6862426165342,524.9528687633718,989.5696952530471,546.3097205315071,1,4,trajectory,person0,8.478537819422149,4.08362930647388,4.302501272499374,7.080691513500411,2.6093321911297136,7.058179416145642,29.80919489750141,23.164943473840005,45.54676217926242,35.43368096731135,2.004246758831966,-2.456596898321072,-96.2585647898977,-96.31250350701868,-87.7800269697872,-92.2288741948102,7.933803355920711,85.16179360868504,-14.206459210411811,59.23621029112497,-65.02707093849668,-71.67179735050314,-19.480269217159368,-36.2381163832122,4,288.15403591074073,1.502127065076641,0.2881579511264058,-5.127182051814356,8.690122634442728,0.0100899071945237,20.87279462729863,7.26248676901955,0.0221001644705095,-5.0409800281333945,6.150610862674152,0.007952452051291163,-3.8674109622966704,6.365828420776068,0.007448532676578172,28.98095926147894,4.993788898747968,0.02940805888325104,16.20199615926866,5.057056172226875,0.016972875321347718,6.140877864844563,7.228923063725481,0.00948513097496287,10.148532490442376,11.334590561803552,0.0152139953632598,20.44929261440129,0.5560705322647973,0.020456851733985374,2.3113679330129084,8.02011899624286,0.0083465400277993,4.829981187172402,7.093131403905062,0.008581446928199435,-2.7833611768575044,5.026549929937909,0.005745720463005173,11.398063153280988,13.375068951387556,0.01757294264204357,24.886937934820345,-4.590245012123002,0.025306719049353672,26.310292643165248,12.88188928346889,0.029294616749166492,76.97577751897543,8.078426718179877,0.07739852261440013,0.29824732704733,23.932296007843114,0.023934154333819995,20.95740851392024,13.998441384882009,0.025202565996844725,10.404772927197552,19.457668802153492,0.022064908222805744,10.50879809882292,13.964344700531194,0.017476777746400447,6.89539140920066,9.74034051466242,0.011934012570282152,-9.204331913874972,6.808355821067107,10.204565978877751,-9.180397719312294,9.555463693171152,3.238053344944674,172.94182057847223,8.478537820110503
9,0.3012605042016806,916.8951437880323,601.4391571211941,915.3570538067992,600.6010714202682,919.148566318451,701.8556927580729,907.666684538886,810.7292475171454,951.9033927347584,828.1423843937573,946.2163783281344,831.9867686203318,898.0651535635468,828.8624406854926,924.70275099637,599.4456244072915,921.0495423316805,701.6960784594279,909.355531160862,806.8327723726802,951.4704130484218,825.0459188182359,946.9627059288996,822.7730224431174,896.8594898436021,823.3765009601074,930.7561481327502,441.6894912848053,968.5491007409156,378.5186099652891,971.7499566516256,421.896705164583,920.1409973672556,458.91600288097663,951.9110919811008,524.8939488596791,1017.9516454337778,548.1771190729858,918.3577597679026,458.9314731843192,942.4234963527291,524.9425956341826,998.8160187194676,545.8495987957666,1,4,trajectory,person0,8.167273562516202,4.302342615204169,4.603461676484315,6.767378095157184,2.9139355644743072,7.104696769735558,30.67656374790195,24.9127980078774,44.868249625189485,40.68794319716696,1.704281876491735,-2.428679979416834,-96.02154425204422,-96.34737454336964,-87.85427068869542,-92.04503189397045,7.729796435772815,85.0410325314486,-16.20583982709881,59.10305656251666,-64.28179720547756,-70.04416741375377,-19.41219161486453,-29.356224216529256,4,276.229077616074,-13.745896205800866,0.2765708823848376,-3.6841759430634067,7.653160022805746,0.00849376304791458,22.80148160849612,7.390303883108308,0.023969233509381824,-3.147473146932668,3.071169480291916,0.00439757537597012,0.14462260813240208,5.639159580737001,0.005641013780855435,36.72261640866442,0.023204219575591847,0.036722623739783564,24.43314643068397,-6.833086260563174,0.0253706466679023,6.941323493229641,3.9064301331450686,0.007965059210251079,9.806200255873648,9.761418120988184,0.013836431880765101,18.920315074506565,-0.7488043813951896,0.018935126894747682,3.8276449557071066,5.776220257756875,0.0069293279885621634,6.1663775915182315,5.978985180450073,0.00858909054494245,-1.6498150312315765,4.180296605384408,0.004494081590966729,12.8897815370892,11.048195086266977,0.016976721790089494,21.709119333879997,-4.786325294877441,0.02223049194419741,22.279215968615596,8.406474237089519,0.023812439465016304,81.77402375076079,-0.3069043615557459,0.08177459966687169,1.9985489124952864,22.073266110894522,0.022163557353412397,19.29816665938485,13.195171890065604,0.02337801954019567,12.82120586187925,21.72847105419424,0.025229145330463415,9.374968070083636,12.707312080071869,0.01579132061024119,8.065089401448125,6.46594502957427,0.01033702627349022,-9.298856879951716,6.533945708511553,8.991034662981097,-9.360074506153301,9.099866467282006,1.3896816093388915,172.895303220144,8.1672735633488
