Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,947.9331327366236,580.3049937278821,947.9292403289372,578.9687016784034,962.6156901087965,678.9503441741796,955.9422777238752,776.2670742870313,985.2786738535564,793.5975789812029,977.2801754825684,796.2610246778894,947.9451972403187,789.6037836422468,946.5952278655309,576.3047024783411,959.9497741284124,677.6172716388008,955.9395323162584,772.2743573176235,985.2824449532376,793.5988517148052,979.9534511628882,790.9336779262732,947.9411363507045,784.2791609297225,994.5997052933703,453.6838564753534,1017.2728773749456,387.0386937403296,1027.9347971535296,424.35358942314963,993.2807642007027,464.3497698224097,1057.2531253797388,490.9882974099376,1119.9130615505676,501.6478181180264,989.265522706356,460.3426593302795,1057.2411636383706,485.66917968336645,1118.5335936614485,494.9945844153991,6,3,pure,person0,12.2779105423283,9.933555580667475,-11.592508228463114,-2.18501975785601,27.740162478434534,28.58704087894581,87.59210858530095,89.79435501342927,12.97932088601493,11.768950107224864,-6.107089995773791,-14.017109190669885,-93.9220730802636,-92.42459655202497,-81.6441656638392,-82.49104491079301,-63.48734282404323,69.76879124178329,-45.06374379077353,71.21213427343756,-21.901177636539092,-20.436848586427217,-9.248107761332507,-8.667900846689987,4,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.41295690562248,12.277907416424398
1,0.0335429769392033,947.9754064782428,582.4627560858307,948.295073540624,581.3927961963072,962.3457351263507,680.529250026256,955.7252039077729,778.5656717782502,987.2604433067323,795.7308588107768,979.1671796722152,798.3521494046678,948.0998524173651,792.4376761712916,947.2983692645016,579.0002372796826,959.9932208959174,679.3542013729693,955.2202034549704,774.5394124004612,985.4511709290553,795.291651513966,980.769580319896,792.7491006495856,947.1984066562796,787.4346186652338,994.9407193494576,456.4710876070089,1018.0905366732418,390.5021248214614,1028.6139675827242,426.76724448473755,993.6764620150961,468.12494572479153,1046.7257497528306,506.8535205099686,1101.1916089361032,533.1787326348297,988.3169899471936,464.6539911032691,1044.777945462694,502.72044731577535,1097.9465822268603,526.2796771530001,6,3,pure,person0,11.925920832937331,10.07141681405827,-8.850496018858806,-1.0081794064233085,27.65596532131267,28.512667221840772,74.69154402781659,76.42315170335232,11.163070806804958,10.472947842106937,-5.087179635289305,-11.713271334571818,-93.86057236773448,-92.86277026881616,-81.93465623626682,-82.7913581457553,-34.13832923515745,69.55268127416903,-35.39260571051897,70.64488897023803,-35.39176007373569,-34.024167552123956,-25.290672246246245,-23.5512229206003,4,1.2602859220238203,64.32829029634343,0.0643406345403578,4.610657465695244,84.48542102215026,0.0846111371366439,20.96240295681592,80.36063126499172,0.08304970436450626,5.03014315406309,50.46659401248521,0.050716658519379766,-22.142629015039176,94.07208373993052,0.0966429146852999,-28.278132882529142,128.53157848225237,0.13160554496852092,-613.750278393658,932.6868272397295,1.1165097948226006,24.33085049329491,54.12228993875329,0.05933980581314321,24.376467830456907,103.25353910624149,0.10609196728241702,11.79674109160368,112.5474315897576,0.11316398480892008,-6.47151314255175,68.52693770696558,0.06883183619407927,-313.84738587720113,472.981963669674,0.5676373134130398,10.906402623413245,72.26831781501102,0.07308665663440513,-8.0480329141607,47.07113071502861,0.047754184953559035,56.256312403846024,62.341655917081596,0.08397174970049698,-558.1333060687257,940.0153890321978,1.0932253742758444,-371.55969186235046,508.3409162911924,0.6296563283193569,10.166481547100226,83.0943281124787,0.08371394574090865,1.2952567562430095,51.782217699898546,0.05179841464740286,-21.444991677148668,67.52695465709894,0.07085038654301663,59.081501822808505,63.59840491917192,0.08680657213541769,20.247768420364967,71.95709152358987,0.07475155614794261,-10.493693211218272,4.1099880204631,81.74623899882856,35.08455297708747,-2.5101277466955625,-2.2172646524439608,151.48733751043585,11.925916131467659
2,0.0670859538784067,948.4890387137241,584.7662053455714,949.081926813094,583.9304387966818,962.3534774071177,682.3545875494818,955.651669513318,780.9868746684433,988.9749124631334,798.0557784315756,980.7714285377239,800.690592336586,948.3802244066895,795.4077190403763,948.2919986719039,581.814939390984,960.2389702916901,681.4018881494919,954.67015048324,776.9261978084535,985.7442893431377,797.1698680063089,981.5089817213404,794.7323750833598,946.5787870168764,790.6597101826682,995.2190404619816,459.0575168738366,1019.2009755172331,393.9076364264969,1029.3634481798504,429.207758355204,994.0325135665208,471.65958235061,1035.6702426207792,520.7364026778085,1080.5255541106678,560.8594371752887,987.4124264387688,468.5883727920435,1031.5847002464525,517.3849045248106,1075.633659002264,553.2437562966657,6,3,pure,person0,11.563951185627698,10.172329203846058,-6.279751203609674,0.1096574483595139,27.240343401875236,28.078582634348017,61.57226013648041,62.650839459205315,9.172151900219236,9.3616538961953,-4.21105133206713,-9.609115137958185,-93.88274341907922,-93.32936064385032,-82.31879767864417,-83.15703488544408,-9.950672657579172,69.60263815673187,-27.375551747209222,69.75306965174478,-49.6048005249879,-47.74653634654386,-42.55752397458085,-38.384885604760896,4,15.312661020282546,68.67158105601914,0.07035810992526367,8.358589931733714,88.54440303458583,0.08893805335399495,29.622576708181924,83.91330669317664,0.08898842672513795,8.738592719832019,55.99432917796864,0.056672108685082566,-18.47241049970991,96.14804086351086,0.09790646409487551,-26.967299594915126,117.29375409658704,0.12035389481654733,-665.2040236332805,803.8666094705299,1.0434068807898247,22.043404280559674,59.1263690568938,0.06310181606046061,33.10495803649097,101.52681472512053,0.10678779122552717,10.61478687684577,105.37635440721353,0.10590963019761483,-2.1922441346833756,72.18211116388161,0.07221539383276267,-329.59230637428493,413.88342462872794,0.5290846601476218,23.45806318551087,75.65347002366406,0.07920686999898971,0.23081674536116312,54.41787491117176,0.05441836442064275,47.8266693029746,69.7148299078081,0.08454317125404456,-616.1067594832913,825.2310041124365,1.029851323847002,-393.32362300920715,437.18413054436456,0.5880760464573616,8.297448167122214,77.10792251730153,0.07755307447819368,7.326403861470589,61.04666202507879,0.061484722801241995,-16.39845421971211,71.15603997577063,0.07302117039482084,51.112611725206385,69.31166619506526,0.08611971985618543,22.343890301825002,72.75781976328273,0.07611142995980515,-10.79122011041844,3.0084506205483974,76.64032980461464,33.32551123321285,-12.390728473228497,-12.94114676462775,151.92143583537603,11.563945740435045
3,0.10062893081761,949.7776557362554,587.186509986423,950.5491320155069,586.5467794289593,962.8166290558516,684.5306855353084,955.7620298420956,783.4648448775673,990.2530305082914,800.5711760454078,981.9473897032068,803.3187039034684,948.7587114841368,798.4122188095606,949.814805781638,584.7430179422056,960.8642876692141,683.8523885711303,954.4119786726868,779.3670651352936,986.3548305723972,799.2330234612938,982.2248533316545,796.8476993057733,946.1723905623415,793.7987148589643,995.4458335968252,461.26344693914,1020.7363909616957,397.1323226249322,1030.216075455981,431.6274362344925,994.3138535649704,474.6748615362696,1023.685341473013,530.8553517617834,1056.634606184178,581.2828690592033,986.6456135784853,471.82273520170133,1017.3111773468709,527.7992584631749,1050.6082712703144,572.5304321848522,6,3,pure,person0,11.220674373193177,10.234269465157992,-4.043143529326143,1.0905080644028224,26.310240843466524,27.0858376986724,47.93650302649018,48.10521434795709,6.840255339275331,8.50724335207814,-3.6069161726291297,-7.908660011205293,-94.07632776865988,-93.8655195969872,-82.8556570831447,-83.63124830788547,6.879067512631049,70.05854489404156,-21.899098356773433,68.42260899996735,-65.0456262850037,-61.8362781347905,-61.51517907007123,-53.32903573922152,4,38.41689498421616,72.15533210538614,0.08174502903214886,11.28364599639627,89.57164936880937,0.09027957154096888,45.39868695894703,87.29334180829316,0.09839292810794875,18.201760397299477,61.50782200173808,0.06414449507914295,-12.115694300817976,93.58157691208187,0.09436260692532168,-22.860608397204036,96.42442933792327,0.09909731575292276,-746.069371758746,574.9840249165626,0.9419268211415047,21.341922382487834,63.063103380701094,0.06657651732394185,45.77457293804353,96.13595729085255,0.10647738638738694,8.387448703778485,89.89301072247639,0.09028345735797767,3.29011730168032,73.87448685950913,0.07394771585799391,-357.2998654677798,301.67116956599966,0.46762023952199894,43.74105509693273,77.99965509977483,0.08942721116459315,13.807708527882575,64.87492120245321,0.06632803491598009,35.05834224596257,78.35057608768388,0.08583647321684987,-712.2488850584757,608.873563039205,0.937030143610705,-425.52940144377754,310.47792678748345,0.5267559344851783,6.7612703325226935,65.7642900718576,0.06611094179608154,18.64227431743837,73.0555438200953,0.07539659723473259,-7.696747102117566,72.7683571814213,0.0731742695408493,38.103894221272434,74.9902913623737,0.08411569742586468,25.418950669638978,72.13664677628806,0.07648410855381979,-10.23393997070417,1.846594040362028,66.67886628957788,29.241608990791185,-27.728682522559794,-29.596208394829382,152.91420197718628,11.220670685515174
4,0.1341719077568134,951.8627589975556,589.4899111758567,952.6775941966048,589.0661479079536,963.77753869917,686.9123758870544,955.9717025232052,785.7585400727876,990.9223416814106,803.0729931753704,982.6092370840124,806.0194201136529,949.0899420185715,801.1212909174832,951.9232971941226,587.6054274688101,961.9743737333796,686.4664673976077,954.4643834567884,781.5870091199316,987.3012623340284,801.2770351134153,982.9388557918112,798.8432882462282,946.0035785859055,796.4942800908528,995.6759092119864,462.9405641817222,1022.6275858622585,399.9681119150528,1031.169401240543,433.8595971014021,994.5093395302707,476.88440827084673,1010.6614809518069,536.0297743063265,1029.4508518828575,592.1348956132373,986.0917686062409,474.08070418698964,1002.2765278411919,532.8897964092945,1023.153386774882,582.294915306053,6,3,pure,person0,11.0071330247039,10.344937932341937,-2.277055169997639,1.8365833761067152,24.92294680565961,25.592609331710477,33.468006220126114,32.69211229340344,4.169746211046145,7.699039125618071,-3.373717406677313,-6.804464039132102,-94.51995829807784,-94.5274254654994,-83.51282229313215,-84.18247413647492,16.916575571965954,70.89463348878326,-19.01526016438052,66.7716010216726,-82.16769478043216,-76.41332388435609,-82.02409615405482,-68.7142797656832,4,62.162140977511555,68.67014795999296,0.09262678333913657,9.874810307832197,80.76421221744224,0.0813656552466685,62.85940023469683,85.33558401189798,0.10598804695114208,28.21549689363094,60.937097378873204,0.0671523946104439,-5.032707047499259,80.36153847567638,0.08051897295919493,-16.5115032350368,67.31570037390719,0.06931113370815889,-818.4987440200749,291.103653050799,0.8687240820778253,21.286198343422708,59.493495287312484,0.0631868516498251,56.38124797302437,84.5419682117211,0.10161786020236464,5.827925340517882,65.87211202458055,0.06612941748082724,6.250866805580158,68.38078800750418,0.06866589768107842,-388.2738417884556,154.2624721091956,0.41779598671888535,63.45477877398307,75.10867278001612,0.09832508162229343,28.64711874143001,71.00414361142626,0.07656530429755788,19.731325040265343,80.51510201612615,0.0828975683630817,-810.4156751081155,323.52604164213653,0.8726068221608012,-448.2204883880549,151.76166251868972,0.47321581590355066,6.859129276996457,49.999057794481246,0.050467350185782744,33.094440787931106,77.93222501435923,0.08466802056712201,1.5623176260296294,66.18208004201982,0.06620051778538383,19.95383934861587,74.58542318700867,0.07720842607342505,28.421024952260485,66.54629584474185,0.0723613443075301,-6.366201451836528,3.299303677921365,52.651509212480946,22.242370230172273,-41.358703502118566,-44.51687069005225,154.40745578191542,11.007136004945693
5,0.1677148846960167,954.4826100091648,591.3199668795692,955.1651613872566,591.2198293839895,965.1749941837874,689.116007933935,956.1673913606668,787.5579543407373,990.8124732067732,805.2187938607645,982.6709585026969,808.376036910046,949.2574396696224,803.1174678816931,954.417328734526,590.0452524148179,963.5380215423768,688.7603036146119,954.742353436506,783.2062469955792,988.2742808752456,802.9616177083703,983.4780170103285,800.3654209423228,946.0110903118144,798.3400221563854,995.9121065949832,463.9432336515346,1024.7132807592684,402.10926045816507,1032.1993088352604,435.6102838862892,994.6099355993437,477.98854411138853,996.8740731663304,535.8395409345154,1000.2052470854223,592.4345644226213,985.7566763560932,475.1093234173211,987.4967104734153,532.4440588013126,994.7921607489686,582.2797331283421,6,3,pure,person0,11.099751396968127,10.640539381677083,-1.0604388247629162,2.2770053644722146,23.321046614753847,23.88407723295313,17.959831849755986,16.784205614573803,1.34453047456509,6.38572588833583,-3.569410908754712,-6.405644644396698,-95.24142607245813,-95.34524422601002,-84.14165749039115,-84.70467216954854,21.46378124393617,71.97434945207156,-18.09587018195626,64.99083469963941,-100.7813072312742,-91.24154728448684,-102.5914055849998,-84.85580525407816,4,78.1043082836,54.55853566692657,0.09527285440553845,4.993523721956509,59.51102574550593,0.059720159615024575,74.35331529827639,72.73728120285455,0.10401503532003456,29.00811526003871,50.22161861209826,0.057997256201985495,0.2239433286575502,55.02618532868962,0.05502664102452327,-9.989937707525524,30.66571080425743,0.03225189412314556,-845.5190508975479,-0.4526186730096367,0.8455191720442259,16.073743827046137,45.37858100231974,0.04814125937697931,62.17977911711217,63.83299094153433,0.08911215216565506,2.999020309234849,32.917049746152735,0.0330533854061259,5.8339734668231165,53.64503786325103,0.05396133183828242,-411.03709460451853,-5.67133239712238,0.4110762181786762,74.16059687130678,64.20662900432023,0.09809324816931538,41.66164163515446,65.69578039762698,0.07779221005852234,1.8400697945297226,70.2566382424693,0.07028073045993431,-871.8845930235386,8.933876379761555,0.871930362872512,-440.62330527683605,-13.28855243795842,0.4408236413566997,7.041634480590292,29.8920835687829,0.030710279650979066,46.61625030572922,68.38499221943408,0.0827622012359414,8.28698002033184,48.27352916774597,0.04897966574167897,-3.2754539001257754,63.97168293331354,0.0640554823225323,30.704120167510375,52.19234977444678,0.06055397897941235,2.7611852231272547,8.812618208304068,36.27037479231023,13.130080528146472,-47.75664944137813,-50.93561319420355,156.11600694246272,11.099768582066972
6,0.20125786163522,957.2132118064468,592.3356376409281,957.5635244802696,592.6751818622952,966.89325550408,690.6946568187624,956.3068391879303,788.5802616915556,989.9778444728156,806.6129202179579,982.1943290555762,809.9032822022883,949.2327110794167,804.0378886958737,956.9369784227137,591.6282798517861,965.3966841528244,690.2492616172249,955.1490951430159,783.9103802940763,988.9210787969323,803.8843779947606,983.6581210445789,801.0725549580117,946.0948530498208,799.0287322319643,996.0785341335294,464.1298637566559,1026.8750618677748,403.23049185849857,1033.2785832401569,436.5275849427319,994.5835903128284,477.7072505400144,982.971497346398,530.5706020765246,971.0448437516092,582.5915568877574,985.56257704341,474.76624512143377,974.1897687701955,527.1387254808935,967.6022629271256,573.7132134279833,6,3,pure,person0,11.650998759436732,11.196349203073286,-0.3366898093551377,2.4298785376512075,21.792884419328775,22.330583283212032,1.5419370214984482,1.0468051875905395,-1.4123866024390226,4.092486292614148,-4.181770166840997,-6.610720510846408,-96.19104812993515,-96.27409683828527,-84.54000900730415,-85.07768961712526,21.3730240781913,73.12948304163704,-17.78117288668071,63.19394551890041,-119.1784778189252,-105.82382639921852,-119.65191948927776,-101.73130750736112,4,81.40606608147027,30.279684573015235,0.08685509134588486,-0.7372210955055245,27.440045522760514,0.02744994705340664,75.11705632909387,47.19400546461615,0.08871215420303173,19.28266304028654,27.50979103800989,0.03359478675152146,2.4971766268147744,20.532169128196383,0.020683468283012176,-5.78658575936838,-10.228021696140484,0.011751468102634896,-810.5988288136957,-255.38936856694446,0.8498789271720754,5.369351521093207,21.08143284272515,0.021754464977548783,64.44809929734714,33.42671112244219,0.07260098153264816,-0.7854188542355686,-8.386064596591279,0.008422764522102607,4.157288350296253,30.47753789627118,0.0307597685727015,-414.47054163173453,-157.08023970385236,0.44323812063711654,71.5011997104502,43.38769575949022,0.08363560069343538,51.22566561122395,47.06346987892007,0.06956320158213643,-14.209515392281986,45.53100027497519,0.04769677466793001,-869.3445243893075,-293.4446621331302,0.9175345616488232,-396.7131995272402,-158.16524961499312,0.4270803306930828,4.961620992909554,5.563910008927751,0.007454849258350379,55.41137907397059,44.389560452901954,0.07099897188045122,12.125987125322936,20.99197396144021,0.02424257689605792,-24.882369131113265,41.562392023827755,0.04844135345259584,32.17586819598098,27.347037745198662,0.04222732489280443,16.434061993595297,16.57008030037432,21.57676752184443,4.557531475398735,-45.558335451110025,-46.313538376656496,157.6694920489412,11.651039122631005
7,0.2348008385744234,959.6267550416824,592.3235248652724,959.4558401658676,593.0855873843159,968.8044098904159,691.274445693699,956.4127662074515,788.6025405001694,988.8200338936953,806.9333759111245,981.4885311554041,810.2086399096137,949.061781052278,803.6571452129133,959.1256746724745,591.9776278066532,967.3539539488338,690.588493163533,955.654141494792,783.5539090691933,989.1227556379882,803.6921088797259,983.5265753191112,800.697901078237,946.1964748511709,798.393541718945,996.062593959948,463.3895958991014,1029.108189630325,403.0985645436714,1034.387485866037,436.3222895172038,994.3879119798834,475.84808637800904,969.8196864694404,520.9977280305251,944.3952683164988,564.3236432198055,985.3509781681604,473.0705498715886,963.2047310070924,518.2580923336284,943.604035449936,558.9277219293073,6,3,pure,person0,12.733406541996596,11.988643117583178,0.0256268912706099,2.3822924025173378,20.569948638447563,21.24202483972315,-15.22829196617966,-13.82739812730761,-3.8879380594588944,1.029485148257656,-5.122063234337941,-7.174919552957957,-97.2733243215037,-97.20063652791522,-84.53984765079305,-85.21191192140928,18.763637506276073,74.21813217944273,-16.254533228201403,61.36564206541504,-133.40031217919568,-119.60933539271888,-127.20991735337653,-118.57979908616464,4,71.95375770046034,-0.3611121242359996,0.07195466384594419,-5.095851434073954,-11.350915085755567,0.01244230586033742,65.25050694599413,10.41493590447463,0.06607646741922228,6.01249082397828,-5.732022991974434,0.008306993047363561,3.0295999527529696,-18.93661716938789,0.019177433240495898,-6.308291468377931,-50.55291463600985,0.050944987186628175,-715.4471566637138,-440.7924653042783,0.8403348329369764,-3.921706940505698,-11.169368790781572,0.011837845433679897,66.5751214210225,-3.933083073285774,0.06669119832995397,-5.833660300922261,-55.42633157978523,0.055732484467309135,3.1579492694715094,0.6641869817997834,0.0032270401198850854,-392.0883617692979,-285.39130749635603,0.48495513383137984,56.414661376890294,12.235214625243962,0.057726202847536934,56.976290142636614,17.284955834047153,0.059540468058312,-21.04159989888435,9.103476649635954,0.022926452264037646,-794.4904676592266,-544.612176225818,0.9632328512331781,-327.4914383125143,-264.7538757028425,0.42112380230482754,-0.47521642489605553,-22.06923550334315,0.022074351323482032,58.3511057935304,10.113340474310371,0.0592210368271031,15.056694362327123,-10.627298391821885,0.018429419856016992,-34.517227890025204,9.553585352526905,0.035814941215922026,33.05915953404524,-6.120369873556679,0.033620930333448464,32.269282017565885,23.620262326326134,10.801566637405083,-1.4186616536784904,-36.458772967521064,-32.45264859651224,158.7579798302358,12.733476670710644
8,0.2683438155136268,961.406234092996,591.2095869349843,960.5878717940078,592.1905415832889,970.7837709037141,690.5901136754385,956.5293592815984,787.4710598641769,987.9484854954246,806.0472737414854,980.9974008964924,809.1526224869918,948.8809253471392,801.9298136346339,960.7167694497211,590.8411900696037,969.2125460067772,689.5744945430931,956.2595538733308,782.1355495265916,988.9766913632037,802.2442272382945,983.3418358039193,799.1312420621832,946.300973980521,796.4154348556622,995.7809344863016,461.685148531676,1031.4557462393823,401.64461426475265,1035.5036809693272,434.8924545616311,994.016840915838,472.4040760741701,958.2782188317898,508.1579085868185,922.2800459655388,540.2671987993144,985.0051979101243,470.15113187115634,954.9983463478832,507.2790472378984,924.5651377370056,540.8014700558152,6,3,pure,person0,14.309873317892242,12.912787575414969,0.0700989464581488,2.2187917263264,19.78573152316019,20.78789258253881,-31.502490450024325,-27.062081994884945,-5.906728527590155,-2.0108982391339594,-6.253575666173714,-7.916770912026838,-98.3818838821964,-97.98695907108396,-84.0719141679754,-85.07408641323885,17.359078040405326,75.14002368986796,-12.38523308986797,59.44188460260305,-137.1178047420242,-131.92197290241165,-117.60290155404763,-133.93280846327008,4,53.050719217286435,-33.20927454671496,0.06258781610977054,-5.391760709450947,-51.496072677455246,0.05177756835493274,47.434513046667995,-33.88005003578887,0.05829143005967578,-4.354541192012135,-43.16497143517334,0.043384061451093546,3.11538029374885,-58.97231086162214,0.05905454294746913,-10.308573942704838,-87.03514913788705,0.08764350450653176,-567.5971380667381,-540.388883978481,0.783700616989077,-5.507546796662837,-46.70602191610373,0.047029624227129356,69.98653140752334,-43.34589269026545,0.08232242095305664,-11.062556096854557,-102.67455718319698,0.10326879896736305,3.4759310230080316,-33.73226646052469,0.03391088169069847,-344.08000394745903,-382.7871171655027,0.5147009094458254,33.748692913930874,-26.68355294311924,0.04302308997581479,59.0097002089528,-20.40164829439321,0.06243694396652195,-14.641820843801023,-31.482519411913774,0.03472077110525476,-659.3100663379936,-717.1827492858886,0.97418728150591,-244.652842652674,-327.3127819164504,0.4086424728585122,-8.396973058084637,-50.81383714136867,0.05150296303677816,55.40927572743651,-30.2298338718623,0.06311917848451037,18.048856535189113,-42.284843863813784,0.04597574624532971,-25.983036623443386,-26.41692093236671,0.037053635499396206,33.27656651684226,-42.626954613010945,0.054077602930691394,46.998415756388916,27.551056649110226,1.3258231452785023,-4.874363908942332,-23.37947274950477,-13.538817917308151,159.21193785784334,14.309969714221012
9,0.3018867924528301,962.3985927937032,588.9691487375484,960.917498359134,589.8670399698349,972.7319557460776,688.5200675434991,956.7140843875937,785.1362165677033,987.9872217405891,803.9985623648431,981.183872851001,806.8718136526713,948.8733818085192,799.00004049896,961.5280056997539,588.1121185877732,970.7870653634176,687.1436709562123,956.9202855837782,779.7344246230068,988.7734922389626,799.6591811336307,983.4689131781752,796.4616671486241,946.3546222926147,793.2761079334944,995.2695476825995,459.0690131269526,1033.8724268058595,399.01645242776016,1036.6243332638182,432.3679652755893,993.597001166431,467.64032829318006,949.0111547314503,493.2629568433477,905.7858471690192,513.3540951400674,984.5916333584096,466.1933861060651,949.7522015030216,495.67402139791926,911.5409164569797,522.2057654767974,6,3,pure,person0,16.237813204681206,13.856887873116886,-0.1562281198233698,2.0607950425851564,19.5166376044607,21.012027304658716,-46.38816245868979,-37.761570736338875,-7.4193701455544625,-4.402674296016412,-7.3646743280146865,-8.688044317782754,-99.41737959191482,-98.53184498799943,-83.17946936626656,-84.67491894004003,18.84180915283072,75.80802253322251,-6.736144129169379,57.44955107208545,-122.65676012384628,-141.95314350902714,-84.28750210342615,-146.35576818859258,4,29.584693764834647,-66.79306376105819,0.07305181361025768,-0.2248917451081746,-87.34386160728108,0.0873441511308507,24.18498070409852,-81.36044355206995,0.08487894359997171,-6.057873891439591,-77.06668699528998,0.07730441177911247,1.5993903042951312,-93.59118386712714,0.09360484895023266,-12.329393197991397,-117.99029562178225,0.11863272650304486,-388.2845969107689,-554.3844427619694,0.676836049996347,3.7884942200067204,-79.58670211048148,0.07967682122975,72.04728938810001,-78.35207476533711,0.10644181287541848,-12.516472529194957,-142.01923072076553,0.14256971620611483,5.507117222485491,-69.60751577612253,0.06982502841120326,-276.27434849136847,-444.0557488522245,0.5229847260896249,9.826991972823052,-69.26939185109623,0.0699629789149565,58.08026061296449,-61.713250308443286,0.08474574878129551,5.55919514378447,-67.99661337317904,0.06822348628491708,-491.73330162124057,-802.3469028412998,0.941043140574518,-156.40069318743423,-345.9748328543782,0.3796837655182598,-15.24571908536578,-77.99353675331764,0.07946964027678115,46.94035831984303,-72.46892818388534,0.08634316875883342,19.698064117711265,-71.58353618812174,0.07424430202501468,1.1548243089694745,-61.07720791614558,0.061088124427065724,33.40944652951588,-75.26133684012181,0.08234354826196681,57.47670787489604,28.145990125238423,-6.747375663517778,-4.710276134035824,-8.02236245122854,6.682016403199714,158.98749189948907,16.237910225648264
