Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,921.8438963023724,600.0348251589226,918.9481873811392,598.5840530219344,918.9461277393439,695.561808162134,903.023501000306,809.9113860241395,946.4463245152316,825.8296905473858,939.2108505047032,830.1758630045475,897.235475612439,828.7295278391252,926.183478009316,598.5837065564709,923.2885490396068,695.5576894178696,907.3649043471383,804.1253076927608,949.3430328656061,821.4885396287284,945.0015767288572,820.0402608462066,898.6826345605605,821.4913337884853,936.3173408815646,445.15317685702047,997.1080022405487,398.83240791963283,979.7409289924044,439.3602824995801,914.604360951462,458.18192571951613,898.6835633459655,532.0001953725632,926.1817084594652,601.4791894866347,929.0781384818005,461.07770804198924,917.5010757956857,532.0024661331726,934.8701317309892,594.242051961539,1,5,baseline,person0,7.926018132280734,6.634120561890572,8.347211240337778,11.299607225244346,3.628781263966032,5.337553732579026,-6.832130709898373,-3.931948976592449,33.763429653442024,24.863402023313704,3.3679040553178208,-0.9531351892977078,-97.92719948567782,-98.34407438390062,-90.00118135339706,-91.70995382201008,-28.89027956018367,84.6612649140239,-11.31427419307938,37.306408722638345,-102.17086579601694,-99.2706840633858,-68.40743614325547,-74.40728214169903,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.66244626742096,7.92601813228076
1,0.0334722222222222,922.468979535215,600.5782724626309,919.3010366000208,599.0891175406585,918.9422519786168,696.8481296288443,903.5258590056296,809.370920262485,946.4229165781262,826.1650823715073,938.9766376219217,830.3428792169616,896.5787161079771,828.2355743881534,926.9382106566987,599.0893496917295,923.1121158767683,696.8398733843665,907.46019060649,804.3282763416563,949.6743013199408,821.9563144408942,944.8077823992061,820.3170732834628,898.1030269456455,821.6864721964944,936.4756719022208,444.48251869004577,995.4426805411412,396.7493601950483,980.3261995747547,437.8893368167907,915.127326913732,457.7556126791008,898.8295580315964,532.2994625225301,926.8136337203936,602.1860768589908,929.5098384609976,460.9434232739387,916.4339506439646,532.7716406376774,935.82325964547,595.5537702555129,1,5,baseline,person0,7.590901707167267,6.051436552702462,7.999861382099084,10.194176256893918,2.895103455820155,4.921204648127358,-7.20199589257906,-5.162163800433841,34.15047792392142,27.418032299629,2.730438120034364,-1.1019243168967268,-97.79908192263863,-98.28571796048102,-90.20818021547136,-92.23428140777858,-26.37285735578253,84.87061513640128,-12.443456635339285,39.007475561850875,-102.33138075459983,-100.29154866418338,-68.18090283241719,-72.87351646919151,28.475190806064425,39.188264384279734,0.048441269150322465,-0.1157903619691653,38.42952099715304,0.03842969543827471,-6.997231352810736,4.989695972537613,0.008594085902707492,18.674685794467873,16.235770069295604,0.024745587874712843,10.541553427170498,15.089064459807705,0.018406635078963292,4.361666956611824,8.940761326814203,0.009947932033516108,18.879094932299793,21.118626891964222,0.02832695937203254,4.730221364002973,-20.036260590115607,0.020587052547353393,15.623879370721173,-12.736323199129115,0.020157369253539042,9.896816892984537,13.975015135245812,0.017124486346854716,-17.316078121943274,5.829861152136075,0.018271120452189784,2.846726420463442,6.063793659947445,0.006698764428115339,22.548029299402994,15.106350928883796,0.027140660708120653,-19.62103083869482,-14.757115547705443,0.0245511162772967,-5.789706114059693,8.269915137944295,0.010095156921810598,12.897260789291556,-4.0118270952845485,0.01350681652016702,-31.880917395814926,22.979487271511363,0.03929948764628271,-49.75234952586647,-62.2321311909065,0.07967518080246937,-0.699324262070762,10.02000470404682,0.010044378960027404,17.485262211293794,-43.945265211964966,0.04729609634153369,15.008205968174279,-16.146694953991926,0.022044545908691572,-5.2710322507783145,38.30591103227346,0.03866686696645068,-10.011777015838033,-17.407986996491246,-10.377257175595838,-33.02532353578043,-21.919005056640323,-12.438644846688822,175.07879535187266,7.590901707167276
2,0.0669444444444444,923.0028705867547,601.0271435465352,919.5765774861562,599.4635774066103,918.9877635798582,697.8887900906599,903.847849965928,808.9354978744421,946.3895128476876,826.4185275141923,938.7265989934228,830.3952436451823,896.13362712806,827.9162003465839,927.5633487988152,599.4757193985663,923.0314097927023,697.8759074317206,907.5251251439151,804.457127880375,949.9058102424952,822.2737992765309,944.6152066550563,820.4825254562045,897.7037979646709,821.8196120938641,936.5371293631136,444.0145574315932,994.1032443676454,395.046185379734,980.6670205574975,436.7630620384967,915.5575185802975,457.4979654135878,898.9619516968928,532.556631959667,927.3391962091304,602.7342467607757,929.8688978678113,460.83968232278187,915.581823390588,533.2660618519894,936.4560912621924,596.5370537661886,1,5,baseline,person0,7.42128216881522,5.649900930821807,7.7990401397355615,9.483116228857993,2.2974426437581403,4.586228404443314,-7.539608144157214,-6.208904904916705,34.480983804766495,29.36920376051125,2.25638428323042,-1.2366886707668556,-97.76286881986904,-98.2802733425608,-90.3415866510538,-92.630372411739,-23.863755003518925,85.0721849445029,-13.04972465196252,40.39866082782053,-102.46742319494015,-101.1367199588517,-67.98643939333935,-71.76751624187521,18.90617278174959,29.37610488325986,0.03493420826876792,1.359682692690432,31.090271058391757,0.03111998861678895,-7.470033714487469,1.56441445306514,0.007632089902283552,15.950272079196786,13.41025644859124,0.02083857378558781,8.23192688869097,11.187182717230664,0.013889480820011157,3.955329419642949,7.6830703211035845,0.008641423515655031,15.70145194566399,16.376860136314384,0.02268781922368033,1.8360735204491234,-13.980585314766762,0.0141006358621151,12.852199167100235,-7.697345691675529,0.01498092634412064,6.916449138555086,9.485024135202826,0.01173895018864973,-11.927172875588315,3.9776234898843037,0.012572944819390922,1.939952985316475,3.849506550931108,0.004310698118738984,18.676326237502398,11.542995390975209,0.021955543817580456,-13.2972641303043,-9.541465142327244,0.016366331000359342,-5.75330024015579,4.942969476099529,0.007585078173297116,10.727086012691123,-3.0993147233578413,0.011165846411181565,-25.45774366934176,14.771090220112264,0.029432665849776614,-40.01635041149116,-50.88323099694148,0.06473338780678294,-0.9979537724390817,7.571805092663718,0.007637286435195004,10.18220363381298,-33.64804316895009,0.03515491544492694,9.619646946673916,-13.00846968426739,0.016178933552776477,-2.411136121469419,30.952054526764353,0.031045825111020137,-5.06747168520637,-11.996084969048633,-5.999638776005655,-21.243287144641766,-17.855426750400454,-10.007589022925822,175.41377159555668,7.421282168815239
3,0.1004166666666666,923.4059655488071,601.3292939899271,919.7633740985732,599.6517314811622,919.122423005478,698.5724453295696,903.923453373636,808.6754455042147,946.3307549995627,826.5672486448975,938.4455207158088,830.3051879251495,895.9898530584711,827.8609091566157,927.9752207419324,599.6974481393212,923.0854136303924,698.5567758565334,907.5620403736918,804.4955079174468,949.9790556828071,822.384295139016,944.4079379064372,820.5134151690285,897.5634294420286,821.890906676046,936.4683181407793,443.8370236059193,993.2471231870435,393.90688927463367,980.6553343568372,436.1662349631802,915.8352453332268,457.47210245089497,899.0700403905028,532.7656081249879,927.7059309767029,603.0572398513904,930.1076290534394,460.795667661269,915.0405614169256,533.3744349835939,936.5833361436404,597.0611688513312,1,5,baseline,person0,7.48770005180234,5.5109885985628635,7.817020887270044,9.339208387855674,1.9121699344117264,4.369063443920376,-7.813200459851364,-6.976731150919142,34.71772457154183,30.402233369171732,2.0381589777030467,-1.3471811351427407,-97.85947084225272,-98.3396528985219,-90.37177079045036,-92.82866429995904,-21.358261898086376,85.25916576562926,-13.00729660264542,41.33079905887256,-102.55403468499186,-101.71756538059932,-67.83631011800317,-71.3153318784878,3.8015068316413925,15.658210012559223,0.01611306907415301,4.023020184490253,20.424554855396117,0.020816991435985678,-8.397359331207632,-2.6904613453762707,0.008817835674834488,12.042671065461837,9.02690121336737,0.015050278133868658,5.58064568216915,5.621200567524471,0.00792095335488416,3.229205784196123,6.243271329088998,0.007028954892820867,10.956391396358072,9.64958610965008,0.01459989809956703,-2.055770957707473,-5.303915123866663,0.005688383766214707,8.297230792910456,-0.7726694248471965,0.008333130076442775,2.188245519693207,3.3011212028751697,0.003960532748321796,-4.19358241918965,2.129962621202391,0.0047034959630317405,1.1028616364813801,1.1466235141814138,0.0015909271738505579,12.304887927152977,6.624261134585586,0.013974659297420321,-4.295324900580519,-1.6518529783020315,0.0046020032880770894,-6.192261369536415,0.9228461922506376,0.006260650602230132,7.132217993869032,-1.3149608418786076,0.007252424113890699,-16.17048220070372,3.237703516814941,0.016491428642360605,-25.577064316739232,-34.037062061088704,0.04257590648257556,-1.755421188791095,4.443120917333398,0.004777324254863,-0.3491313060364867,-17.83051843269205,0.017833936196124108,2.258691018660992,-7.769199442478792,0.008090868006264382,1.6133926612795968,20.341297338803916,0.02040518104073331,1.9842687033496524,-4.1500779762008015,0.5371841587065425,-4.299321390940651,-11.51022202196756,-6.487915833050435,175.63093655607963,7.4877000518023635
4,0.1338888888888889,923.6788839069557,601.4782322379698,919.8771488237331,599.6776432459922,919.3466635414679,698.9518347423557,903.8226145557132,808.6281760762615,946.2692923563628,826.6462827073598,938.141581888468,830.1576791197601,896.0934446705904,828.0480197520317,928.1608297258592,599.7848811341488,923.2663054817888,698.9396563902138,907.6121310396194,804.5029780748821,949.9376396916203,822.3404349369434,944.2104547451544,820.4801585032321,897.6532328250286,821.9381420744003,936.3129320345523,443.89946085379364,992.8088073579812,393.2943665208247,980.34910189786,436.0794307998223,915.9539300225983,457.63248153716427,899.1759259553305,532.9432721469607,927.9078851867444,603.187379816874,930.2398712831645,460.8358118778854,914.7960101840872,533.1911211504682,936.2295465156885,597.2205066562416,1,5,baseline,person0,7.746877815793404,5.611842302044243,8.012139496280273,9.660305558479674,1.756438942741795,4.274571416190183,-7.977939000187665,-7.463625365968842,34.80585887404297,30.561611721334604,2.0582175955239945,-1.430201348491066,-98.05477678280184,-98.43787374250113,-90.30789896700844,-92.82603144045686,-18.853601176783737,85.41752961680137,-12.561493306940848,41.85070913148482,-102.56040936924924,-102.04609573996429,-67.75455050014436,-71.48448354507929,-10.569648635905883,4.760299565787807,0.011592149250356756,6.699302320033683,11.334455485723854,0.013166264949979712,-9.080330111426687,-4.406902069724348,0.010093224498871654,8.153577504853743,4.449607410405512,0.009288693785155835,3.3990789259401994,0.774127414008961,0.0034861168652084774,3.1633861691266705,5.307804805824086,0.006178980814968693,6.033486773022049,3.8879989688049696,0.007177708451982466,-4.642240517981938,1.8653451647094614,0.005002990066979764,3.5457666534252485,4.791408386469101,0.005960709310683496,-1.2373242180285307,-1.3103462859860158,0.0018022149177379652,2.6829226456404287,1.4111820255218406,0.0030314202334295656,1.4964846252210482,0.22317482794246588,0.001513034446848495,5.545164665033993,2.612106069541795,0.006129596176003655,3.0948531421521044,5.5900260871165415,0.006389562397076362,-5.899911872348101,-0.9935601399737608,0.005982986031507908,3.95080520340478,1.1993292931043988,0.0041288318576261475,-7.30609492297284,-5.476595844420835,0.00913083375528309,-13.094912735470748,-18.29943496856652,0.022502134559156582,-1.8362283445628138,2.361183608830265,0.0029911406800725046,-9.148853546206995,-2.593319403222926,0.009509302116195321,-3.0126119877344117,-1.4121986774429953,0.0033271814037128824,5.40423788404058,11.438754533190574,0.01265112217860089,7.743070127533832,3.0130567015183907,5.8292696467786085,9.592944516567622,-4.65254414947512,-2.8229983388273383,175.72542858380982,7.746877815793397
5,0.1673611111111111,923.8438816744165,601.4898166147283,919.9184611464368,599.5868827648102,919.6137608893782,699.1692648172638,903.6719722451186,808.7747804828585,946.246790984716,826.6984904887356,937.8487153396594,830.0649332735186,896.3305314307457,828.3557606581112,928.1779829305644,599.7793430167101,923.5444734769272,699.1735037882198,907.7165821689376,804.5366584652468,949.899529840494,822.2430647903356,944.1000344919344,820.4724795986912,897.8969302507621,821.981096658635,936.1438382643,444.07971089993396,992.5789507888852,393.03367150969046,979.9040524551098,436.3119183387203,915.961017670469,457.8903695813984,899.3230124092904,533.0969662454692,927.9636391490732,603.216087367444,930.3212630000623,460.9556011194852,914.7377695617868,532.9105092118468,935.5550334641381,597.1892455540203,1,5,baseline,person0,8.094588905048962,5.8741936683366145,8.268005881484596,10.176305447948208,1.795528009932407,4.288754678356068,-8.0080854699737,-7.753278377361231,34.69203957168639,30.17222382752189,2.210771023333971,-1.4909300550606972,-98.27226047273317,-98.54509190444452,-90.1776715676842,-92.67089823610792,-16.347794500059265,85.53357375395971,-12.008667377533548,42.12877936808407,-102.47451169923076,-102.21970460928212,-67.78247213018733,-72.04747979261904,-20.15142726623989,-0.9339416431257256,0.02017305796995886,7.979671804785898,6.4958362628128965,0.010289365911725079,-8.749540047392575,-2.770830261157639,0.00917779665154297,4.929393882646822,0.3460892641550201,0.004941528288802896,1.2342270683250272,-2.71151645024915,0.002979200885498986,4.394284101706204,4.59169090979801,0.006355576935072817,1.6656785426037357,0.8576529630853351,0.001873513707550484,-5.051764090525608,5.385063619131156,0.0073837138763913355,0.21174715630029903,7.704539080852792,0.00770744830061086,-1.1385515689214936,-2.9089836330967733,0.0031238574635726415,7.280586992871106,1.2832904833619942,0.007392819585614909,3.1205316642790177,1.006219131226519,0.0032787489699295717,0.5124608874579353,-0.16545413095028352,0.0005385083384894687,7.083089929951623,9.193919185778956,0.011605960233880542,-3.2988623368647447,-0.22941125599362105,0.0033068296360655317,2.4316197579460432,3.5787657241427167,0.004326700677829738,-1.7399687990167156,-8.383427211925317,0.00856208755147958,-6.867084221952495,-7.788398672890091,0.010383448348177258,-0.6722401487850383,1.559734547330831,0.001698434183527829,-13.296082936933798,6.945685809400391,0.015000945731144024,-4.50051716299173,4.379882686717863,0.0062799703091490815,8.310413132767495,6.9863123055742316,0.010856865388697255,10.388049139585137,7.837883142344706,7.644140968759855,15.415764332669882,1.167806156731974,0.4237323136696085,175.7112453216439,8.094588905048965
6,0.2008333333333333,923.9357803190015,601.3884877351439,919.8945757675908,599.4098855695829,919.8598819920496,699.3377638843158,903.561933745558,809.0238559667165,946.2658689582264,826.7374239882429,937.604601860076,830.0601761161342,896.6060042172795,828.6231151231376,928.1209831385414,599.6860209488215,923.8636883289843,699.3790026134633,907.8807328689061,804.586696962849,949.9571235281193,822.172747078909,944.1353165812257,820.5281271490895,898.2190671554581,822.0136279347772,936.0095417773472,444.2669623581293,992.3489601114186,392.91627016604144,979.4737281430912,436.606076615954,915.9281188862071,458.1666293413944,899.5209100845284,533.219721787383,927.912021784016,603.2432604972748,930.4027791391945,461.1146428570085,914.7137162735752,532.6815270666516,934.7483031890098,597.0884500551812,1,5,baseline,person0,8.425772469431204,6.191621865337054,8.469347694405045,10.619897381427174,1.9455915026119648,4.370940451837582,-7.937132626181657,-7.971461882063235,34.400189641749726,29.646624315085916,2.3697320454756925,-1.5393520848053983,-98.44803692233305,-98.63923526746458,-90.02226445290185,-92.44761340212752,-13.83830961384528,85.60679509526055,-11.49773100262141,42.34820079991655,-102.3303375186977,-102.36466677000284,-67.93014787230352,-72.71804086330802,-24.101485398021858,-3.011317807641866,0.024288878799353455,7.352995598482109,5.0339970239624,0.008911098153906711,-7.293016817429942,-0.14212254426272894,0.007294401491342773,2.7455196722532116,-3.0272528340556124,0.004086824927988367,-0.7135880817065645,-5.287883010938153,0.005335814341571678,5.912295691758712,3.667385484563963,0.006957367076644661,-1.5420955535764136,0.8118113476456009,0.0017427267027638935,-4.012177203570479,5.59423443571064,0.006884259207390536,-0.9828682435068226,8.253403618138107,0.008311720716433473,1.7206412900491712,-2.100778100712486,0.0027154879998731785,9.624007111248531,0.9718887478141195,0.009672956146674603,4.904087301961878,1.4949260694436692,0.005126877823623851,-1.7028983508947486,-2.788045181733823,0.003266964757824798,8.229892377774384,7.987353311990488,0.011468606780263867,1.0540707174154285,1.6624994309874537,0.0019684942050578365,2.43533693672991,4.751454399036084,0.0053392120112915895,-0.7186044610914747,-6.840960354378762,0.006878599489844031,-6.871090779086689,-3.5074260343290824,0.007714526938234097,0.5699643538381964,1.163158491502371,0.001295298051029285,-12.856162018813404,8.788131104078088,0.0155728016155233,-3.2874572482833098,7.44125926878331,0.008135091558461035,9.536709273071983,6.139383990675846,0.01134199539517029,9.894280761627138,9.483332026569153,6.015191091399294,13.252539091487805,4.483224677563556,2.455342610236088,175.6290595481624,8.425772469431195
7,0.2343055555555555,923.9905509014989,601.2007269320262,919.8443095844793,599.1817928724827,920.0400164939656,699.4815038694964,903.5225687686858,809.265137052113,946.2767750176008,826.7730397527362,937.4244678046351,830.1053260331203,896.84738329237,828.74424480088,928.0764555630728,599.496834896604,924.1490414282007,699.585418419747,908.07642293979,804.6070212751189,950.0989695182192,822.168401503501,944.2807457889256,820.6375180245157,898.5392197822522,822.022733516239,935.9232447509128,444.4048721777132,992.0261034775249,392.7816810580301,979.1475689900703,436.77092661312037,915.9122780627962,458.4102415353204,899.7295322267823,533.3086330737453,927.8101925709435,603.323477737359,930.5065591345632,461.26260429350367,914.6437841370604,532.5384281093711,933.9857648952392,596.9767284666789,1,5,baseline,person0,8.663444531128384,6.452969160409105,8.540839202500049,10.827687065308384,2.1033061406077893,4.4619522440350075,-7.839448115032897,-8.1943241534476,34.04546474337182,29.25433416739072,2.436973610530196,-1.584175502904392,-98.55327007118716,-98.70144080389515,-89.8898255400588,-92.24847164348604,-11.3209588627493,85.64822221590617,-11.05067063924825,42.62013630732929,-102.19122590593906,-102.5461019252292,-68.14576114330497,-73.2917657470983,-22.78122703381043,-3.337740403386905,0.023024439540766602,5.381611675498978,4.294306611204051,0.0068849701159044785,-5.381598336821098,1.3488771879637629,0.005548069062933935,1.6362995600839514,-5.609451379452229,0.005843237204561307,-1.5017282921258888,-6.814387631213336,0.006977898440920779,6.232694706341261,2.656270795884249,0.006775120503985292,-3.0422005565212213,2.3965316539651984,0.0038727700931704165,-2.578168424595219,4.1201273900582,0.004860288277035386,-0.4732528155981987,7.278040648411345,0.007293410992628857,4.237722525806752,-0.12982631924528185,0.004239710730568624,9.564725779740133,0.27203396898420423,0.00956859350802963,5.846342366657016,0.6071993707171259,0.005877789562749591,-1.3302844123392648,-5.6520314355440515,0.005806471903496216,7.211325064940356,3.6188119491493436,0.008068395696515082,4.3447730101244435,3.2681091413625496,0.005436689237887639,3.1004811894350994,4.420424658777858,0.005399364570944643,-2.0892588502361775,-4.275155570205374,0.004758356616810917,-9.645509394336209,-4.020919409467435,0.010450054754577127,0.325824180479149,1.0640394371439603,0.0011128078542059923,-9.74417386618191,4.9249791684559305,0.010918074195759405,-1.1760491015788335,7.208397572013443,0.007303703652636359,8.525071843809503,6.166779274868044,0.010521692666441821,7.1005761170942,7.807885993853816,2.1358458849959807,6.207824580683443,4.711806612323394,2.7190244971845097,175.53804775596495,8.663444531128363
8,0.2677777777777778,924.0551295569448,600.9627446036683,919.830808498444,598.9603398219571,920.143346596954,699.5782805291323,903.543694917086,809.4420746721449,946.2052548332907,826.8403892707652,937.295980158912,830.1680164890922,897.0028413671827,828.715243025699,928.0981510493997,599.2448812816043,924.349267946216,699.7661033865943,908.2548932830142,804.5644398163773,950.2169283599724,822.2354410225369,944.4125675456828,820.7790542513244,898.7642952903973,821.9978504830273,935.8836720932828,444.48537216838827,991.6440732944573,392.55432447070336,978.949701169588,436.7362972457865,915.9444839070594,458.5943612713455,899.9037582836985,533.3718557087681,927.724817535756,603.4515227130322,930.615380781936,461.3594941281273,914.5467068168616,532.4358681809234,933.398117014287,596.896501063473,1,5,baseline,person0,8.76717091218146,6.595488064875596,8.46368341960998,10.757081387387409,2.1878656384493778,4.500604882318426,-7.78408941679803,-8.41419251990915,33.760375935509316,29.039376984907747,2.3631897544824936,-1.6275308993458537,-98.58972162202916,-98.73077801859236,-89.82255070984772,-92.13528995371678,-8.789592384484376,85.67684440783381,-10.65071908636269,42.964683918407665,-102.10724505743732,-102.737348118682,-68.34686907984496,-73.69796942198838,-17.556285240066423,-2.3968352824999535,0.01771914136751583,3.087040421228787,2.891252901986048,0.004229558121783309,-3.8386350589489338,1.87290988795893,0.004271172036362645,1.9293208266012036,-7.109845494510514,0.007366965576665104,-0.4033519479447338,-6.616024745992008,0.006628308700829302,5.205093816583364,1.8888090131288733,0.0055372015610334465,-2.5506234578860143,3.8254100616060485,0.004597764909535415,-1.1822536719334202,2.404978974526078,0.0026798596255611148,0.9621663016398332,5.500672611538614,0.005584188676194806,3.5240815793502533,2.002840402734424,0.004053457864187213,6.724247546243655,-0.7433935233366972,0.006765215369350983,5.331894071430416,-1.2721431657204192,0.005481554763298821,0.6481639068587659,-7.5272449294496235,0.0075550997794919614,4.644390616812865,-0.8664430759453305,0.004724519849190285,3.938243355401485,4.228468186815345,0.005778382466856395,3.251103158025649,2.894634063444747,0.004352996451340041,-2.900235292246686,-3.0640310573572966,0.004218963269672218,-11.413349867579557,-6.792395969926268,0.01328161128071624,-2.1367026017926247,2.012101783439087,0.002934970459038068,-5.911403765448295,-1.034570310390185,0.006001252386402119,0.6311546410023915,5.286103171077584,0.005323649398310838,5.98187107763619,5.398057100829198,0.008057406658055238,3.098879433950791,4.257826191530011,-2.305069032400386,-2.109381249091363,2.526258856678156,1.15476761676604,175.49939511768153,8.767170912181442
9,0.30125,924.1875757364796,600.7267607117466,919.911481268466,598.8057439872152,920.1923937995856,699.615314018678,903.5823447714151,809.5683041183449,946.0169987144909,826.9636693685453,937.2093280877002,830.237037964497,897.0671438475969,828.6180854955844,928.1919851544487,599.0112999884637,924.4682231879654,699.8836349609189,908.3635191695469,804.4607145414907,950.1977035528818,822.3516961019593,944.4115885231448,820.9231332470343,898.8197995424756,821.9358161156599,935.903391531394,444.5143650129421,991.2823633005245,392.2358723447828,978.8560648012352,436.5197914055443,916.0444138814528,458.7113079778457,900.0399597300645,533.4258545882113,927.7103728077595,603.5883205026237,930.6850507857272,461.3884389342466,914.4859715940468,532.3236387968544,933.048037233537,596.8823277329964,1,5,baseline,person0,8.748314192011787,6.642016905484324,8.285318392753407,10.5079850171902,2.1775267763833184,4.449293507782161,-7.802082387348379,-8.571593493920131,33.6148739981551,28.903634775827427,2.1774601418133157,-1.6608853603494582,-98.58854799912582,-98.7540174439972,-89.84023380711405,-92.11200053851287,-6.237351592791245,85.7104726851037,-10.311600670828264,43.350876316440754,-102.09160981995612,-102.86112085693524,-68.47673575194223,-73.9574862124113,-10.458815026555051,-0.4234355993041323,0.010467383124088455,1.465310618041233,1.106394708417636,0.0018360948935604953,-2.588775571473896,2.062052377238047,0.003309655414984025,3.9568983097528876,-7.0501411694449265,0.008084648090228018,2.410140847130124,-4.6186307474748425,0.00520965727131115,4.069088854089689,1.613244531084348,0.004377218525450893,-0.43154374097091985,4.08690491725718,0.0041096255064266,0.5891284414960606,0.8661762688278537,0.001047536944102746,2.9854598159006844,3.4938435136988697,0.004595640631138755,-0.5743510832046748,3.473180796024242,0.0035203499838297285,1.6582183193529612,-1.8533089006029064,0.002486853810679613,3.245254701388831,-3.098846386655638,0.0044871513240557215,2.803342557485005,-6.978362284700246,0.0075203902605605125,1.9210699542838843,-2.9026316050811602,0.003480772903259895,-0.02924880611568956,4.304434726605998,0.004304534098862598,2.0814274991565176,0.8647410956790663,0.0022539116213377104,-1.8144962832637512,-3.352911059325018,0.0038124020425083687,-10.806273677660792,-9.513922434141696,0.01439757864640333,-5.6242491923592,3.683056863138876,0.006722877868507466,-2.7974350711210176,-6.468224272795629,0.007047238339968388,1.1546844446903952,3.771170176929432,0.00394398537905149,3.553849546041059,3.5113167433073094,0.004995917520108442,-0.5633542955254933,1.3900732464018277,-5.32874769032086,-7.441883259003768,-0.3088788667038487,-1.532953928054396,175.55070649221773,8.748314192011776
