Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
23,0.7740384615384615,919.2933141502972,700.4902840758824,944.2280569533755,696.7699498780667,983.581320448278,793.4280017026028,954.7824499108733,831.1103920350657,972.305265139094,882.452697412412,975.1607070196696,875.8701725893729,943.2376641178521,834.353153840327,899.2826321470266,704.4808262868116,909.2552104158063,808.0806643523277,906.8515366350998,907.2340855106564,919.8352045210668,909.0260496997904,910.21655437526,909.5999212667328,904.541099263829,919.7709754282064,914.5123669091656,565.4268631603903,933.0399540590034,502.6284898254243,943.9548311451532,543.1008485543102,942.8437534282859,582.4137002194432,956.7626298490613,642.9646791251972,985.2797651022992,688.5138373315718,877.3890629692708,591.369157186783,852.899297259311,660.2009361156493,874.0655190500988,707.4387152844808,19,2,trajectory,person0,60.26111961050592,6.904295843574321,40.55864053730575,-20.458186007576927,3.504880144733271,10.778676040964337,-21.753801912474565,23.19559955602918,45.64375807958909,-58.57210912538907,39.1638299373509,-128.11392167779397,-91.40231512488268,-67.85280206691931,-84.49801928130836,9.923539957952295,91.9971005739584,7.838620452086718,73.80114907782398,-77.22422338507731,-110.51212463119892,-69.51321626084079,-65.54926389085121,-422.1724974140905,-281.7330240735129,0.5075461697485825,-451.8572649038038,-303.52681422075744,0.5443376845280404,-412.1279528800114,-441.83305507001603,0.6042068338719554,-663.1615778231409,-383.80199438382493,0.7662161895926497,-514.1124408394588,-292.5564977729479,0.5915242228472803,-417.97994922336085,-180.17535497604146,0.455159748323054,-490.4808231379727,-287.50191516946757,0.5685321354965038,-389.04108533063527,-304.1032577041208,0.4937932334707489,-534.3200332070784,-30.31845349286527,0.5351795086778008,-547.0582059049818,-315.3585629606177,0.6314457252057087,-413.60295599994157,-277.19088286987824,0.4978977713929559,-490.5278314076848,-439.6207835503284,0.6586987070846054,-401.18815904280206,-125.87101060860667,0.4204705105804504,-604.7970433650734,-81.96904476619694,0.610326460153103,-561.9570779546052,-326.58312556740714,0.6499633030938402,-249.65259972228492,-623.2886865896058,0.6714277380170494,-435.06688653559763,-271.78542786636314,0.5129819826858255,-543.4692462162346,-65.22329881392432,0.5473690713686814,-439.6261702949518,-164.315873595656,0.4693302418593006,-554.0130439154979,-104.91181887011591,0.5638589740060465,-410.96432015581627,-118.0699908768589,0.42758881555390776,-352.14209448056147,-322.44789523764877,0.47746905643020093,-34.613071976575796,13.155962731377176,-521.8850006863594,-76.45718974210705,37.38842312023032,159.8499026408777,60.26111961087466
24,0.8076923076923077,878.8962732688831,688.8006411758864,900.1062984746032,684.7994808266601,938.5095591529777,783.7343205422482,911.2642993404656,833.4076544797545,924.6814752457703,882.8210198363271,926.5167977100533,876.9031268246721,901.4602118803455,838.6611446823434,861.8344101231429,692.3693409047808,872.1359170877784,798.043943799982,869.9578564400732,902.0996030030724,879.520052714934,907.0963624270988,871.074910158827,907.9551958078226,867.8866722119199,915.4397245635548,877.4753481527466,552.8681469575163,894.0326888616727,487.417105974345,903.0274263316023,529.5036569874297,899.7001502009816,568.3818974499824,908.3378428454424,628.1640638668346,937.1226054416292,666.873374571895,845.957363324151,576.2975513530645,818.0496795185203,636.423217030097,842.3142086610803,676.0332215708039,19,2,trajectory,person0,54.7769469628476,6.932896760657943,16.624570142393495,-31.997155344131496,4.919341076942124,7.827168766536296,-29.03095938020349,23.207110444243185,41.07404003772496,-65.17004792273706,15.382356851597732,-123.17289252424358,-91.25556266556596,-68.39594556031257,-84.322665904908,9.456024135608574,90.75799301814988,9.00309314931551,74.81918973588712,-81.41483821531384,-90.34999116001624,-43.84240316179633,-52.0653692805385,-1102.9732874613999,-298.23398212684344,1.142581979968458,-1112.7471687096822,-359.8841370660595,1.1694968377824695,-1035.5314985834939,-706.5379385421222,1.2536033436290477,-1438.9079566789592,-439.7897105342024,1.5046165947794723,-1339.2751927746342,-288.0408116219685,1.369899832521114,-1096.269354366501,-152.5674802253551,1.1068348265868124,-1200.369214762017,-347.3493890284505,1.2496150806575677,-1159.0730230063966,-451.99540586064023,1.2440860579478863,-1241.387152200193,128.00887073420407,1.2479696841808101,-1311.0465376549414,-355.6939375275072,1.3584407241726935,-1216.1286001740782,-404.0308351301604,1.2814872952539709,-1430.9556013456192,-643.0308934303908,1.5687965651824616,-1163.0659995740043,-48.871842207618904,1.1640923401199081,-1445.4190194857358,30.69349727746018,1.4457448712225223,-1281.9813530398974,-416.9449965782628,1.3480798639968086,-943.4675087022632,-933.1918132063983,1.3270184249709196,-1100.5285573335887,-373.17328145682853,1.1620763329058927,-1293.110759806398,68.26151264217987,1.2949112213720595,-1089.160118113868,-128.70002569250374,1.0967376438798233,-1415.1068996873257,10.944437739189912,1.4151492211989878,-1197.9359393822303,-57.339278959978934,1.199307428383247,-933.9705037407006,-447.84200191620465,1.0357911761247882,-162.95827295898957,0.8498558219133467,-711.1838060202476,-342.8722317147633,42.02969627134864,159.15393857846243,54.77694696393101
25,0.8413461538461539,806.2737458062597,677.1534534556532,821.5052277548217,673.4103260094877,856.6646956856758,777.2591037543963,834.1124983673067,842.6169110182173,838.5516670718962,889.1834095823929,840.1146126342583,883.623827892929,827.6696299635057,850.6774608650628,794.2256960205735,680.2882287444228,804.0581464256047,790.2662067737133,802.311906029907,900.415554582632,803.5708022991237,909.8461610873044,797.9071695168544,911.4505633069843,801.7770502645304,914.9458892155375,810.0314266344312,538.2966304247067,819.8576105723101,468.4028455021212,825.883961984803,512.869881212164,823.8953584049725,552.9402375378352,825.1857917494319,613.4234880514011,847.0480909486548,640.990915242124,787.6510286029422,558.2753316406107,754.7976516602238,604.3187197604467,779.4821732955792,634.2058913921211,19,2,trajectory,person0,45.364985500352134,6.406975537201887,-15.999708834618676,-53.53647333544099,6.500388419335724,3.6736794748957866,-40.746656051498626,11.9847257146663,24.852292706521453,-79.25307772900858,-17.00749119257159,-115.7166077314507,-91.0265651102275,-70.35162222899206,-84.61958957302562,7.79948994794139,88.88002200763867,10.136995996868304,79.25629695625734,-87.44629851746555,-52.72246485412768,-8.587149361894639,-33.94416323831351,-2022.882328247447,-231.10990020912763,2.0360414288296016,-2008.9446476192027,-358.9816184792095,2.0407661305509253,-1879.488827789383,-953.9622045838936,2.107729143310324,-2470.803803995739,-438.00568137287894,2.5093266855383205,-2431.9616573141116,-192.40644169616752,2.4395609730958108,-2010.0510979020783,-50.04029592165591,2.0106738789254903,-2157.926530317951,-346.0878636869297,2.185503081590473,-2204.05946916963,-564.9951683175079,2.2753236437611335,-2192.6344341003814,357.0562522865184,2.2215163580085546,-2335.5746728163654,-338.4206002816942,2.3599655834347026,-2292.2629405906087,-494.2607658936096,2.3449441557331046,-2676.4998592198094,-769.0787915132009,2.7848040656317394,-2174.127150504327,103.86234854652191,2.1766065914642594,-2567.3792136807697,199.70083174248902,2.5751342584492036,-2252.485241938556,-458.8378945323737,2.2987435652133748,-1867.009050860604,-1242.869239595146,2.2428657433576427,-2004.0479536870887,-432.9822055463436,2.050288221445264,-2292.51065748815,273.6464800000351,2.3087848558740074,-1964.4001950081442,-14.673964626802471,1.9644550011099524,-2559.285728595119,189.05386674023896,2.5662589123313504,-2256.777726641219,81.7083030461104,2.2582563969245353,-1732.5310888587737,-535.5173857414835,1.8134064200541369,-279.6697120284369,-15.627373496979972,-969.4071467455046,-640.0254488846251,46.97969245969557,159.23164423663073,45.36498550245864
26,0.875,702.7305531319184,667.5039772727637,709.935960014603,664.2208412489363,739.8894435433128,775.8773118657208,724.9199088674765,858.9876374689394,715.8155584284706,901.8717692049339,717.6922485735022,896.2599613472102,723.1998883635563,870.4073981944407,697.5069856941765,669.9967943728146,706.122624758157,786.682441859203,705.1562490857484,903.763402702932,693.393561185558,918.6026689087212,692.2575273671226,921.2383684006232,707.3773522166294,919.8809884855184,713.2369886733405,523.4898487297962,711.6893259064693,447.6927086280465,713.9376145686277,495.1324129929331,716.7760490861214,537.8799706436977,709.2203992756529,600.3723104799016,717.1092917762445,613.8722905378647,703.1329038367907,539.169274709079,663.909776931717,566.7172458972608,686.771887134757,584.7098878697318,19,2,trajectory,person0,33.249545699348985,5.2708669839746625,-56.84153704209754,-83.50490300783336,8.164181951312772,-1.2033043088725273,-56.2831290034653,-10.067598416684486,-2.5531476024536306,-100.3540883246266,-57.464267720407214,-106.84919469053912,-90.64239858875658,-73.59964898798214,-85.37153160478192,5.046527753481268,86.46428644390531,11.198075861953567,86.95650822666015,-94.73901786496722,1.6758884685250226,34.64109231220767,-10.937867547718051,-2910.0840724041605,-106.48901460259151,2.9120318024862666,-2873.927392555801,-305.8026213277826,2.890151189971474,-2700.668277647056,-1117.3009376489529,2.9226649707348167,-3445.8288049351518,-387.806419267415,3.4675827274552273,-3469.893206515929,-41.05895897778593,3.470136121643895,-2886.91094919786,99.47891557462798,2.88862439289749,-3076.7120108947142,-286.72729229157625,3.0900435819141214,-3214.1433157849856,-615.3869242582197,3.272524762466022,-3104.2437503984966,586.260994930086,3.159118740418685,-3315.2010985664992,-273.0589757421012,3.326427442192276,-3326.4057517949263,-527.056198514291,3.3679019377004886,-3861.0386039801947,-805.8105626408446,3.9442299329893133,-3139.303652449175,290.83763706812607,3.1527470487522624,-3637.6931035196085,375.4736797843579,3.657019496749358,-3182.9737626172923,-447.505073425801,3.214277953794898,-2754.819931635861,-1470.73839037957,3.1228359336786324,-2876.1775851295515,-439.972941791625,2.9096346318241464,-3244.5798022806707,486.44444310717194,3.280842314040332,-2805.0195991376286,146.6429497365761,2.8088501395150414,-3647.0157996903636,377.0255430697931,3.666452304792497,-3273.838021660237,260.19337526495616,3.284161382240523,-2511.395707337077,-567.7228345369443,2.5747655457702865,-360.0016398012365,-33.758654153037526,-1213.585752450801,-890.4904816939451,49.438436378746566,160.06393543188744,33.249545702556986
27,0.908653846153846,585.9068218196852,660.9219497690593,584.3324127115018,657.9948863979542,608.2355748695338,779.0447515558672,602.1927402601688,879.2366308569931,577.4955165246871,918.2424129496196,579.9858899720946,912.2422874755706,605.6729376883621,894.0471324702394,588.1261032319339,662.557704922117,595.062506102798,787.1931462238327,595.17259687167,911.255468710782,568.1214524985031,931.6546800379368,572.3974109476969,935.3765917665172,600.7596213045823,929.1469245197773,603.620967213892,510.4077345542982,588.3047121952095,428.3488951635684,586.5494086790421,478.9046557283696,596.4063036580554,524.9805003012085,579.9487910845282,590.2026308386987,569.94901919651,589.2511045586299,606.8089075741351,521.5423991221463,560.4688566551977,529.7087722908178,580.4551424447545,535.0119211508655,19,2,trajectory,person0,20.680491999014425,3.715184649198392,-100.07633089930788,-116.41469281022286,9.684649288149334,-5.936191944019835,-72.76878158329106,-38.09632937815644,-35.47622183341133,-124.55256428909918,-100.18642440042046,-98.13788934732864,-90.11905006985889,-77.45739734453477,-86.4038654206605,1.769598808762131,83.91148529119017,12.11868053977196,96.31739706704822,-102.02470665282964,62.85070117008351,79.77378679266006,14.23235926019225,-3300.0720971878227,15.175215406141012,3.3001069882354206,-3250.1747931637897,-221.04722939216134,3.2576829286686624,-3073.673059645159,-1099.6803585914527,3.264469783695395,-3841.2135005362875,-302.18476648145736,3.8530814667997473,-3912.000669163734,94.1182079357768,3.9131326929459656,-3268.085665789772,222.62138994754417,3.2756593538099703,-3471.333730420657,-195.58024582435675,3.476839009864119,-3666.28566456316,-574.7876000873516,3.7110687624181136,-3492.229391491496,702.4378184808777,3.5621741972606054,-3732.2196912921627,-184.9998012863225,3.736801941573161,-3785.2495464334124,-482.1962158613169,3.8158390059546967,-4372.762385226412,-731.6009548115541,4.433541567949055,-3561.5577450343776,420.1072085865657,3.586249243697481,-4091.8460841561287,474.90340495699553,4.119312760699725,-3576.7010070053993,-383.2985473196796,3.597180544522448,-3159.126127931515,-1476.7395825034603,3.487239264333903,-3257.161780509341,-388.72567835765574,3.2802759818992975,-3646.7501529028705,601.6843749593135,3.696053403938759,-3168.0697185294134,275.3306707322639,3.1800114338959404,-4110.081245141008,486.44198555637576,4.13876716510749,-3722.3712295582177,387.831187839551,3.74252062130642,-2862.1987460903456,-523.7700174402866,2.909727941456133,-373.48045280994256,-46.22598937620934,-1284.6910174713973,-977.8908969852914,45.17960086600087,161.36888263572496,20.68049200279387
28,0.9423076923076924,482.3818735150487,657.2804869387468,473.1585909354573,654.4877984173543,491.6446746767783,784.2788292725127,493.6884279509502,898.0459508090828,454.9965142825133,933.86922887886,458.1072381955067,927.330675842252,501.6867475645255,915.6831282982358,491.03894371447757,658.0451209189367,496.2939189808891,789.9313534544583,497.49264837833,919.8956158262504,456.61546228533166,944.9660756498937,465.7592799621312,949.5933658802588,506.1883849106821,939.4116525173281,506.2805046099886,500.52710581225745,478.2077294414011,413.3093720138657,473.0105560813438,466.579254746665,490.069321814453,515.4404326212685,466.330872562227,583.3738885473176,439.5165033361274,570.6204775984722,520.8209833891667,507.79773554958484,467.5602044217798,500.3955215308686,485.1550161899337,494.49484816905345,19,2,trajectory,person0,10.167064740927124,2.1608236193635357,-137.05957910958028,-144.97779351290083,10.82660386376469,-9.654920385267912,-86.12624539710913,-64.39656183956576,-65.86105723555298,-146.1047861113475,-136.6721624271079,-91.12701936565588,-89.5897376525793,-80.95995462203535,-87.42891403321579,-1.2388699688293978,81.74448210301954,12.781943731135414,105.0060972649038,-107.91043828224836,114.56491759808878,118.27146691291524,36.68700137133244,-2934.8380173367027,81.36387199573062,2.935965644838333,-2884.875597090113,-134.0882103802114,2.8879901071245038,-2760.714237792969,-871.022308295627,2.894861475839812,-3376.075293234073,-202.91119951532238,3.382167550621092,-3464.4153200132855,155.5268807231803,3.467904571952671,-2902.489898087795,256.7358000024863,2.9138223829713126,-3076.169892480609,-108.2034669578605,3.0780723184593737,-3271.453201827429,-446.8886878768772,3.3018351792751943,-3089.8753636796996,642.8981617461767,3.1560493990828737,-3303.4507042024447,-104.2106142806837,3.30509400883309,-3373.725905760158,-366.2404863135056,3.3935466080506913,-3875.7090427084863,-553.5957725303938,3.9150464701068177,-3168.675892142505,422.44128795117507,3.1967113650141994,-3621.5370813614445,448.3406828956751,3.649183497662913,-3159.727460495596,-283.47629677535423,3.1724180738741574,-2831.775180143229,-1203.9358828881207,3.077078530193992,-2892.4023173731075,-293.59582547778086,2.9072649817798344,-3224.128137188189,558.905507147804,3.2722129531753774,-2810.1167385615877,305.0090604986518,2.82662105902618,-3639.9703523388557,464.3396733259982,3.669468012959147,-3313.320852048501,395.5386124695716,3.3368466944967308,-2555.069747210472,-408.41286044182283,2.5875050681466227,-312.3989813831635,-46.186727743664015,-1098.9308039623731,-848.7321351652829,33.932364532570375,162.7044367250549,10.167064743620529
29,0.9759615384615384,409.812126503878,655.7145407720473,395.2978683690393,652.8622955861654,409.9547841168323,789.1495977141459,417.8277999174204,911.6532978070124,369.1384412843873,945.5343528810516,372.67881526731287,938.4575040257528,428.94542452952777,931.2404768809628,422.8931765975682,655.8103373903558,426.8542027389713,792.9036149887951,428.8755163711997,926.9628209455162,378.167043472871,955.2220877257824,390.63899153150123,960.4335503943876,439.8265972096399,947.7323036907555,437.9879203269436,494.1806862491443,400.56928253451827,403.8483903550011,393.0129833137559,459.12660434676076,415.943746681316,509.3469720001511,387.33579522164854,579.4217855227122,348.52611634073173,559.3877539707173,460.0925601461833,498.9309735229985,400.4218564326313,482.6741021355573,417.5022307388483,468.3651541613476,19,2,trajectory,person0,3.077972697919448,0.9775641374014412,-162.3377099225745,-164.65934671508063,11.520142502971895,-12.03780585259362,-93.73822487171206,-83.25509060593384,-89.01737783251866,-161.20111282574925,-161.61121135894922,-86.54179693890663,-89.18854847468188,-83.4638242426852,-88.21098433728048,-3.491134921017494,80.26887315974764,13.042292431818629,111.4267648022672,-111.76893269284596,142.83341187616958,144.56684711091472,52.37971341172676,-2063.3515683312794,88.31862844886608,2.0652408757010012,-2024.9027943310293,-66.40499627783491,2.025991349937178,-1994.9680545347062,-526.5793191749678,2.0632942877827105,-2347.2822981200547,-117.43391844542006,2.3502180563235426,-2427.356748066976,144.73140512281725,2.4316677326508054,-2038.9090653547366,209.99695211532855,2.0496948301353184,-2156.3581969033658,-46.53097181049877,2.156860172725614,-2306.970993804526,-281.1263121491208,2.3240368262224265,-2161.456455897082,462.27550074388813,2.2103376776699046,-2313.5757562592867,-48.30065555532738,2.3140798891304084,-2377.0707336654773,-221.45018331144064,2.387363704285043,-2703.7143564346243,-333.77235922472,2.724238482397077,-2232.145713367298,322.10833984840053,2.2552667842860403,-2538.4445670091964,330.6257517383091,2.559885584843789,-2202.588518241793,-181.0628298846345,2.210018083422941,-2010.25419626083,-776.4251933718343,2.1549844580615347,-2029.2653615533452,-188.57932416107738,2.0380088491224164,-2254.144375853464,404.332596509911,2.290120458795181,-1971.893120259546,247.2422062961325,1.987332681334735,-2551.211311944325,346.62082749369307,2.5746504920561737,-2331.0387304274113,304.7500731121247,2.350875192309129,-1804.5017192200844,-263.4695002185674,1.823634456850841,-210.64730642080028,-35.15971032115951,-751.1216013004024,-584.8232951504875,20.60800527929987,163.73269740243285,3.0779726962214227
30,1.0096153846153846,369.5751502823683,655.29214351354,352.1797489346114,652.2689273085838,364.6903061493814,792.5455691213232,376.019762943232,919.4230755735551,321.5410929076184,952.5838041997342,325.2857416386533,945.0273942570916,388.84548266283707,940.1265867308388,385.0681657509913,655.0259896233924,388.283399829452,795.1325774619592,390.7737033561038,931.4716060468728,334.52365042192264,961.5200947363304,348.6373186575109,966.9809224710806,403.0049983385903,953.1069047280022,400.1460992004723,490.7345963897869,357.3408878647,399.3410268772293,348.5231934603461,455.9656279706478,375.5106322157934,505.94840109537273,343.9641199934681,577.2639803343285,299.0874458319251,554.5420131598984,425.9932298350864,494.4688190513228,359.87001093163263,476.0099585639029,379.3979620734193,455.6029369214793,19,2,trajectory,person0,-0.7532303147362837,0.2913903095855799,-175.94358721733175,-175.3422112506828,11.86828186424331,-13.500876159624385,-95.61545611698632,-93.15411780834512,-105.73108027545447,-169.47704139280302,-175.08116630664833,-84.13485065770396,-88.95770111829616,-84.8880809836665,-88.6663108087106,-4.97458774726568,79.4654073270461,12.785757735690572,115.2447967485143,-114.03546883257826,140.15271479819378,158.02096964096543,59.555191566529395,-1146.1038578828598,66.23202777401794,1.148015999260042,-1123.9431794411428,-23.306333646910822,1.1241847961079734,-1204.9691234582463,-198.0202661291594,1.2211316940795525,-1288.7583496373613,-64.1176398834017,1.2903523377373456,-1345.001631032826,100.9088646704109,1.3487816674503081,-1132.1681581628502,133.97532872602653,1.1400675975858219,-1195.6130077248595,-12.551232824214969,1.1956788856905907,-1284.5008701888873,-133.93308619664808,1.2914645009035934,-1191.5411297530952,264.04440696774503,1.2204465218698566,-1281.2241203372862,-17.63151453385348,1.2813454322854592,-1321.9823270727484,-93.92615517592786,1.3253148289062533,-1469.0347808331114,-143.98772695004732,1.4760744062579059,-1248.0497082557124,194.55048456459147,1.2631223081402236,-1408.2513306801707,195.21959544549594,1.4217181509738048,-1201.441115546958,-100.98610688484251,1.2056777960593268,-1132.2411260584615,-379.22016941322994,1.194059422486139,-1124.4426849008626,-102.39809867804861,1.1290955328225951,-1242.2959558044554,230.87339649155612,1.2635670805365469,-1094.1275093111879,159.70243082104275,1.1057214265092512,-1414.3212089097042,209.46941061228364,1.4297488996163152,-1296.8322506567524,187.14077974199614,1.3102654531757678,-1013.237243529737,-132.58973287264925,1.0218756034562035,-113.84146094748462,-20.3891651693856,-404.2889253299298,-317.43368905789293,10.344712449207742,164.35348831071258,0.7532303259625337
31,1.0432692307692306,353.4682024803435,655.3647566346943,334.9637883105484,652.1548534215142,346.6099155814128,794.4499198290617,359.6461341835837,922.6698117581644,302.50345669737686,955.96427824563,306.3467001360222,948.0099575215467,373.1576078803319,943.854179034768,369.93020754206054,655.0240171188938,372.9207017868097,796.5481383981867,375.593260380579,933.714857380455,317.0419358687414,964.6093641254462,331.4906024625321,970.040514954376,388.320170948402,955.93898253551,385.0284435772476,489.3033749668211,340.3226220775809,398.2795179589692,330.9939174130297,455.7507064672512,360.3277159347571,504.3414401096116,326.59486453578427,575.7344491458676,281.1192244651577,553.9215176174879,411.75673177960397,493.3344920927721,338.58611642461176,477.632025182126,363.7874629807932,452.0561323550062,19,2,trajectory,person0,-2.282697426092714,0.0376469233805397,-181.02461014154565,-179.41491517725714,12.020504135282271,-14.886631715880212,-93.31679049063904,-95.20269517985152,-118.87570386023847,-172.6158548089725,-180.1816227457457,-83.20092175551082,-88.86475585767495,-85.48361920857377,-88.82710893429443,-5.867766680413515,79.1523869304233,12.004199386377948,116.7990465945379,-115.73424478545688,104.78227733196267,160.44136678636133,58.976751570749144,-456.4915989813724,42.06238210504653,0.4584253744383278,-449.81361535108726,-0.05861156224489577,0.4498136191696858,-632.4357224943358,48.19855094148708,0.6342696929538661,-516.1150193140351,-45.44892674283463,0.5181122639965225,-537.245891162498,56.5864210299452,0.5402177066849668,-451.07601984416675,66.6566110550131,0.45597442853277903,-478.60644897445343,2.1576470285835088,0.4786113124871121,-505.6856119601113,-31.541979285442125,0.5066683674759216,-466.15399353729794,110.76274274532405,0.4791324773705473,-511.5599728293023,-3.389624072926228,0.511571202622345,-520.8699168345466,-6.386238958071514,0.520909065299556,-533.9128634696618,-18.437581831626474,0.5342311205856242,-509.5024240793724,90.91360521792254,0.5175500012138701,-562.7600903638973,88.6247370009491,0.5696957638203651,-451.1495123507944,-47.749697862618255,0.4536693907906185,-463.85483018089235,-105.39076426091549,0.4756769036579812,-449.21033851867844,-42.52772228241284,0.4512189439668903,-486.53068314383745,96.47444662838933,0.49600345209752633,-436.3491567370265,84.15316913737573,0.4443898541382081,-565.6897616757499,100.44837164947583,0.5745387557265376,-519.4566610088149,91.7954332765841,0.5275050940387803,-423.02737079147965,-33.70571533979241,0.424368038011016,-45.447022737448385,-7.539803475806934,-150.97896689092778,-121.01748810392392,4.523176053729173,164.63600613899706,2.2826974530629514
32,1.0769230769230769,351.58650194892783,655.6011539533507,333.0010624351153,652.2593156042875,344.56276496015647,795.2935525909635,358.27390164487633,923.1900096714272,300.2493110086009,956.9763764707317,304.273312905601,948.7552050746646,371.90415737917357,944.43984739936,368.1762246351723,655.3550193152897,371.34220222891065,797.4313183301347,374.0232121299031,934.4216840261006,315.0836092482504,965.6749566641661,329.1045032044018,970.873957167766,386.7820710052658,957.0942135018115,383.1545424901321,489.1881747420407,339.42819960315177,399.1873657655861,329.8017749231688,457.037361708581,360.0432603045772,503.8236762499829,323.6597403936013,573.904378191725,282.2313796207287,555.2946950739832,408.9337178783344,494.4420277937183,328.51388010162907,484.7423604880641,361.06234188069544,453.84673379221357,19,2,trajectory,person0,-2.51473281814293,0.0809817915716914,-181.22855438749815,-179.71345211172672,12.060132687100149,-17.07720774698714,-88.55988579633733,-91.21786082603064,-129.57240142740216,-172.77036963868113,-180.45740677737183,-83.05681833223919,-88.855390192284,-85.57155119786306,-88.77440840071233,-6.314118593956932,79.16545891218752,10.86960612104133,116.50665826873433,-117.9117488347996,42.3135705780346,153.70165118120602,54.175291764927955,-46.90398686328655,26.24306083502546,0.053746462447887715,-52.11834923324976,9.835493835764575,0.0530382811353493,-299.2893078829139,211.27853480501645,0.3663505276130883,-87.21511736772312,-54.37925120881392,0.10277927641065104,-60.82961846018766,25.067944925078756,0.06579243379583084,-46.65286230579847,21.00284889918307,0.05116257639335325,-55.913387219208474,7.024377468648299,0.056352894771672546,-26.577124954464992,26.976049110902135,0.03786886315271492,-37.245386320133015,17.402717119306946,0.0411105018854133,-58.3209974414409,3.1040191452661205,0.05840354165133083,-35.42366255586608,38.23204145665724,0.052120292236473756,33.04689605125259,40.802987278718696,0.052506962485841566,-70.9012350987278,24.76514005501677,0.07510191276172443,-61.60922056108749,22.14449872122051,0.06546812111065096,-8.45239586820346,-15.384983257536994,0.017553937044079787,-80.9750269743332,53.20644270559068,0.09689107564103772,-55.68163230286018,-3.423092393474687,0.05578675234717636,-40.77490972159075,15.457309422664324,0.043606440778764126,-45.70354116747537,34.3268629986744,0.05715896428887492,-66.9803290379142,30.07377583159093,0.07342204349373582,-58.19027672316103,31.66332115053261,0.06624706945518286,-83.883841637725,32.90963225668812,0.09010850560947825,-6.894765935206386,1.2876646548227895,-6.060057594017099,-8.8708117670961,1.177534111159775,164.73701011005056,2.51473286562387
