Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Neck_vel_X,Neck_vel_Y,Neck_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,930.0201948349404,381.76612021798,1031.5993328292252,412.9925672633452,1156.6772426869454,1001.8348977950884,1150.704274168151,1067.7978302453828,1268.6978798668586,1201.9845280871543,1205.2250973865955,1116.3486330871872,995.3364256905348,1087.5864258345268,825.7977277064615,420.82078633776723,877.9317365511869,1001.8575692191105,872.6769430913066,1074.8531061142191,1165.101193305701,1073.3990482217398,1185.0747083944352,1073.77001977676,1048.8325773692782,1087.586371728109,1052.4869763917502,58.6701908901448,1306.9240715077678,75.9968260534851,1130.2390703628546,-129.19122902624798,1155.0168804783434,-130.5127986766681,1167.1015249103643,121.2297840821314,1302.5778008425373,423.4380346414482,885.734293730967,24.7969775025649,904.027986941502,217.6312681042277,934.4776143206388,462.6965008637211,2000,1,baseline,person0,19.11635773653759,9.217698158459196,12.388862127730189,7.344199889298351,25.882521919063095,32.74563093603978,25.244841684719898,26.15841887929633,22.514476275136794,6.016458395148914,-0.6986943719050263,3.7517293512422967,-98.0337538171375,-94.0916928216047,-78.0079015645145,-84.87194368715762,2.1799850545995705,69.24436886542341,31.94044337747528,-8.455027686230514,-87.94914700873495,-84.58167283866675,-65.85465469389239,-90.00084078504365,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.2522704299379,20.025852252622997
1,0.0334630350194552,943.3341131204204,389.5461741537493,1043.9333975065076,422.72400235094744,1159.839666092053,1001.6651378625547,1155.3995348635672,1067.8579757994473,1268.6978830252795,1201.9845330201183,1205.2250973229893,1116.3486332076197,995.3364256034248,1087.586425903185,840.4911580933986,429.8313858971508,886.0933335976507,1005.3077510806665,877.7479018356834,1075.7631119841813,1165.1011919176785,1073.399048544102,1185.0747089797742,1073.770019952903,1048.832858794886,1087.5863858897187,1063.3270970986407,52.9161032591226,1306.9240720876721,75.9968262532488,1148.5373820614573,-129.2820542204472,1154.3152534128237,-106.45115043220079,1172.670539921114,131.4863394835783,1310.7803535691492,429.54064282365977,897.0029899384199,23.138755303506503,915.9398119947796,218.6501487643809,934.769080944849,462.6957323726676,2000,1,baseline,person0,18.917515144886625,11.53755165785121,12.388862797746484,7.344199845809984,24.200220019417987,30.98496553555318,25.406197778081957,24.992237669404915,20.81599378051787,6.926451516370267,-0.6986943847832177,3.7517295353385007,-98.32183020997834,-97.03650175109944,-78.70373327198635,-85.48345289151642,1.992107612733848,70.30798154767285,26.95376091380361,-8.455027734824837,-85.70176613883156,-84.51258101043666,-65.1360178186299,-90.00166131043194,323.9431420547498,-171.9535489735708,0.36675220829452415,368.58774675134924,290.8114904085782,0.46949787007918936,151.53911596567892,27.194361462819092,0.15395985503705162,-20.96722742308492,719.051581259082,0.7193572138631804,-2.603170508610066e-06,2.051762196834404e-06,3.314547451652477e-09,1.749210399265698e-05,5.263817882864339e-06,1.8266950506143288e-08,1.73296930294259e-05,5.969682829460667e-06,1.8329085453957877e-08,8.71010725837464,-0.022965372180637877,0.008710137533972123,397.8694185312055,232.49696063868768,0.46081982477817407,94.5049785014693,-5.073058448970799,0.09464104227865335,439.0943731910263,269.2702426466965,0.5150828400782064,166.42289043752004,306.5040393223087,0.3487711349616968,336.75057271109165,-49.55384943697781,0.3403770441955081,-4.147927296212256e-05,9.633386775625602e-06,4.258323879456645e-08,546.8216402954515,-2.7141947568831064,0.5468283763198345,0.008410044329960942,0.0004232015910836616,8.42068555514359e-06,9.438537414173756e-05,0.0001474153140125922,1.7504249100520406e-07,-1.9007908683725018e-06,3.5989727993656204e-06,4.0700873621903864e-09,140.31186031650935,1.7973729528585698,0.14032337187728672,243.8988884815381,103.10427190928961,0.2647964476507842,245.1227965975872,182.36863986376517,0.30552169516677824,355.9696556619006,30.447945309229684,0.35726946850466523,-5.942156517941653,69.32585457485447,2.002257997520939e-05,-1.2995942137426375e-06,-50.27344048939457,-52.615233479657824,149.0117148196592,19.618096937991993
2,0.0669260700389105,957.2143677528088,398.1140048710647,1056.8964935370848,433.2691627493477,1163.6188445481941,1003.2348749353376,1160.099539807206,1067.888431497498,1268.697886069185,1201.9845214720717,1205.2250973867356,1116.3486332411007,995.3364255086358,1087.5864259898065,855.5682425387029,439.3428573735032,895.0947927565181,1008.8509201241134,883.7746530930028,1076.827580467417,1165.1011914125188,1073.3990488723487,1185.0747091241187,1073.770020103998,1048.833318786133,1087.5864462702652,1074.4908428422639,47.5790805426471,1306.9240736087888,75.99682668398191,1166.954951419267,-129.3680793237225,1155.113483189237,-80.8484400178713,1178.426080692777,142.6529167661178,1319.05490593383,437.5702248375409,908.4324129023879,21.2561338865104,927.6099384281388,220.6667641423995,935.0603687413144,462.6948729108076,2000,1,baseline,person0,18.722058000773803,13.899139274753056,12.388862909542365,7.344199743540479,22.562392993557893,29.19437722682988,25.404041618398686,23.747872753099212,19.42678050282516,7.838951757331708,-0.6986944148038909,3.751729677489064,-98.61570763725494,-99.94389181294012,-79.42463177621075,-86.05179321320712,1.7103850327840782,71.38426008013215,21.60330863875039,-8.455027814862909,-83.82345308391551,-84.5618949564075,-64.51123922998282,-90.00256312086387,333.61426233851074,-159.4900974574653,0.3697777267801029,387.38554416957106,315.12863051033275,0.49937322074664003,180.10175268966208,31.810279092043974,0.18288940695896505,23.85407587653714,765.1042530793806,0.7654760185767288,-2.832649980210893e-06,2.588569049033739e-06,3.837264081608693e-09,4.3135518412987246e-06,4.515271619131083e-06,6.244550206548286e-09,4.54566295973799e-05,1.2871907814497546e-05,4.724395395326599e-08,8.704763219953398,-0.02568391837484886,0.008704801110830537,414.79365587486205,256.03866213372646,0.48745212427607904,112.93591432886981,46.909584616886114,0.12229075956190076,450.55938400502356,284.2381592351816,0.5327242154064247,171.99697422295762,333.69887925728466,0.37541696972755584,341.5536862488135,-56.2597330427904,0.3461561470668966,-1.5096051256591943e-05,9.809228029328122e-06,1.8003103012342278e-08,550.3855029019865,-2.570750179273334,0.5503915066215656,0.013746250058465397,0.0018043954030932926,1.386417085297798e-05,9.096321801736835e-05,-0.00034509859946429657,3.5688562647477735e-07,1.9049778808663192e-06,1.0005367335675052e-06,2.1517468442658086e-09,140.45363610641385,0.9101295812796198,0.14045658486296625,268.9970934684792,105.88307490300515,0.28908590737945894,247.27441368871587,239.95378808923712,0.3445612515699824,348.74680155503563,60.263971180322834,0.3539153540287425,-5.840986748487822,70.5730252957876,3.3408769088661845e-06,-3.0561933695916415e-06,-48.94436577279577,-53.509441318824145,150.80889185634288,19.191075861044197
3,0.1003891050583657,971.753447321067,407.8153729045913,1070.6235126798992,444.745742967467,1168.5644346925787,1007.066683229054,1164.8235618423657,1067.8764915338736,1268.6978868460774,1201.9844775474448,1205.2250977173228,1116.34863304206,995.3364254572018,1087.5864260633246,871.1822275736959,449.4567038005845,905.4884394158825,1012.3755170272444,891.3177001589908,1077.8268133496636,1165.1011933762572,1073.3990490002961,1185.0747081058191,1073.770020095653,1048.8339106816588,1087.5865791480892,1086.15475612969,43.190281456614905,1306.9240764157132,75.99682739269021,1185.5934468657324,-129.4480399704255,1158.538405679317,-55.2698684648646,1184.4360223278693,155.2270128488344,1327.376633147603,448.9220732110049,920.3010567095192,19.2668395480738,938.6924161674746,224.1525982291517,935.35875701496,462.6943548481443,2000,1,baseline,person0,18.53144519260239,16.38970045536217,12.388861595991756,7.344199565722169,21.07303395860106,27.461524890961723,25.037815976368375,22.383956912783876,18.64410845748351,8.759090174039285,-0.6986944667292057,3.751729625113098,-98.9191623622221,-102.82966081232624,-80.14259934011348,-86.53788936339673,1.3303665131740974,72.42066590017423,16.205104225583987,-8.455027918756965,-82.67708183140078,-84.88918675639331,-64.06061909390874,-90.00307238815684,348.56112963587395,-131.15364710584603,0.3724193070212678,410.2144092678291,342.96292047170573,0.5346956390222718,225.41431348359416,29.86079659736849,0.2273835523882708,102.3494279012273,764.3828940840389,0.7712046512826537,-1.5370383518924995e-06,2.196993801354696e-06,2.6812811598896837e-09,-3.0430583066318695e-05,-2.493760753452539e-07,3.0431604857172365e-08,8.388134755263811e-05,2.1178841069457264e-05,8.651372016213265e-08,8.916951898478665,-0.015481640053485053,0.008916965338104718,434.48179640027746,289.91297495538885,0.5223255349403244,147.7926357101003,114.50868970756935,0.1869623041917349,466.60397139455927,302.23936415812767,0.5559387550512053,179.59941863008345,375.7607782858337,0.4164758260334439,354.67923935264423,-59.447516857931085,0.359626709364508,5.868380683202631e-05,3.8235453046603044e-06,5.880823652342729e-08,556.9875964815816,-2.3895216514738102,0.5569927220781723,0.017688040709973093,0.003970883805904865,1.8128284595009617e-05,2.321644016568979e-05,-0.0013126312899932342,1.3128365879130842e-06,9.879179670706732e-06,-5.948079238451535e-06,1.1531601692436456e-08,141.17135616698042,-0.35681054086428493,0.14117180708550314,310.60083621588615,105.32807024472908,0.3279739042050241,248.68417371391456,339.23546883491423,0.42062396694840926,331.18567197782613,104.1696930575953,0.34718190372644403,-5.696219965122446,74.42723528099346,-3.9253779818966656e-05,-5.313872734703966e-06,-44.50758976557059,-51.784075618385685,152.5632652402877,18.77656302210862
4,0.133852140077821,986.5474200234776,418.1648820653225,1084.709716179581,456.1873057254083,1174.8524775572268,1012.0674059444268,1169.5821201004132,1067.8187596396936,1268.6978816233957,1201.9843839021073,1205.225098478242,1116.3486324098415,995.3364255444131,1087.5864260570465,887.1519422708046,459.5805071711792,917.3791435960495,1015.3132467164712,900.4992976107926,1078.474867731018,1165.1012000372655,1073.3990485593938,1185.0747049366419,1073.7700197065249,1048.8344352285576,1087.5868007950392,1098.1567158099556,40.328650614229396,1306.9240805027691,75.99682831154949,1204.4753134097841,-129.5224271309591,1165.0920040370881,-33.6621849794406,1190.6416885189892,169.1001831880699,1335.5327808227785,464.01242240124816,932.9073175055175,17.5738373707201,948.6346839982316,228.9750409035598,935.675925041385,462.6950024385077,2000,1,baseline,person0,18.34691452772907,18.949634497460412,12.388857688161412,7.344199321117118,19.8726044826472,25.949778926811,24.150323866752352,20.914214734914605,18.65989815212274,9.69033548247252,-0.698694537777741,3.751729135736913,-99.23383717286671,-105.57955696832671,-80.80007307646954,-86.91218760589183,0.9637289166769962,73.31662076496814,11.620785317173526,-8.455028012532782,-82.52032547785429,-85.6904845505929,-63.84473254891023,-90.00229785664592,358.66321370096057,-85.5161774991946,0.3687171239261538,420.94817435094916,341.9164684640586,0.5423137808467813,274.380295943379,19.366276280012723,0.2750629009134638,195.84590441246277,645.7179832272042,0.6747646494431547,2.6061996230370464e-06,-1.8761266442210852e-07,2.6129437397253706e-09,-9.47068053179865e-05,-1.162859444395782e-05,9.541804432224044e-08,0.00012213643509998432,2.7458934722255204e-05,1.251850704957015e-07,9.478160789677537,0.01935240969664182,0.009478180546430933,442.09895168831486,309.28184352417554,0.5395430861549609,187.9101181644843,149.44020207567448,0.24008870549238437,477.23449734382973,302.53691467939944,0.5650498652320413,185.4483966416042,414.58195083529324,0.4541688031727182,376.72197960134565,-50.593204602313975,0.3801040939883288,0.0001990557098480556,-1.3175798410970025e-05,1.994912962684834e-07,564.2604304443369,-2.2229651461783733,0.5642648092334568,0.01567541313873044,0.0066236355959984755,1.7017377165076318e-05,-0.0001560731666902706,-0.0027984711318030544,2.8028199208825024e-06,2.2739094199317858e-05,-1.8893041214183644e-05,2.956371781975827e-08,142.20342701374798,-1.7252438144525437,0.14221389215077992,355.33848538406363,87.79029420131195,0.36602264267527673,243.7360409907085,450.9557839409899,0.5126093802766948,297.111957267971,144.1125310840556,0.33021801399538686,-5.514462892144594,76.50035451386591,-0.00011678051143572022,-7.30970907864906e-06,-35.87329945583032,-45.17659451008548,154.11669384143767,18.43376409639717
5,0.1673151750972762,1001.0449023763781,427.8219770977188,1098.506286765243,465.7605941444984,1182.11903260595,1016.1706723185531,1174.3682678229989,1067.7367816701112,1268.697865280638,1201.9842310195393,1205.2250997842648,1116.3486311415015,995.3364259104848,1087.586425861568,903.126565764628,468.4791954879816,930.6780913154113,1016.4865820007765,911.2437294439072,1078.8803256654728,1165.1012137234138,1073.3990470286583,1185.0746986285078,1073.7700186493078,1048.8344537637388,1087.5870926066968,1109.9302321916468,39.359199176568595,1306.924085019469,75.9968291388961,1223.457603712765,-129.5958757652388,1174.6574974449293,-18.7767283559235,1196.9810965026195,183.622205907465,1343.0378099417499,482.1802143290661,946.3296574906158,16.5998814761232,956.5921964795951,234.58256145048838,936.0272580838421,462.6980505028271,2000,1,baseline,person0,18.167907960895533,21.273792296038177,12.388850050053184,7.344199074605247,19.06316904968938,24.761640361323092,22.742913411771784,19.347513378087836,19.414613597602344,10.631920138714486,-0.6986946087120013,3.751727907613104,-99.55577844445068,-107.85778896829844,-81.36311546886053,-87.14363148170649,0.7889825335018268,74.00264044987698,8.49624379935358,-8.45502802050241,-83.36839472125817,-87.16949932409861,-63.924430102365235,-89.99891961946133,351.8364779179824,-28.970816218468137,0.3530272162115765,412.2928651761783,286.0854795007166,0.5018269704353656,321.0836024547036,12.116591762195469,0.32131214038878436,285.85253555990244,444.8328316562678,0.5287607400378349,1.0939582056761198e-05,-5.841625607011911e-06,1.240157430768807e-08,-0.00018851051649903343,-3.1593583847269346e-05,1.9113965933590757e-07,0.00013497579942622933,2.4724195142761687e-05,1.372215444316491e-07,10.499138594355962,0.09108750349800963,0.010499533711398253,433.23871682505046,288.5899329448671,0.5205573312838261,217.15170320021699,122.6208672267972,0.2493807115279908,477.38119045495574,265.9259183044445,0.5464516401533194,189.44509904569676,433.9720742889007,0.4735200173330004,401.10946234537806,-29.105426152488768,0.40216405435408603,0.0004089930404943421,-4.574407364527216e-05,4.115432267046448e-07,567.2614660309396,-2.194918489520915,0.5672657124406043,0.0005539001814061972,0.008720418143691051,8.737991646355465e-06,-0.000488382407099566,-0.004568700002011804,4.594729272105923e-06,3.902882224123292e-05,-3.7902714945964766e-05,5.440463919384834e-08,143.02790287261212,-2.4498067654282925,0.14304888169197724,397.4220423111581,35.0636241937747,0.3989658349487763,224.2781957646154,542.9212238894436,0.5874216240870288,237.80008229191148,167.57357913495935,0.290911985937569,-5.3493822879324195,69.45448305052172,-0.00022825509471093483,-7.366691969716289e-06,-24.188942589553488,-35.50600131748754,155.3657559187375,18.192662975590153
6,0.2007782101167315,1014.8185995295389,435.3250536940303,1111.384285630374,471.7813021981504,1189.6434968946671,1017.4906492427351,1179.1443294097794,1067.6985547998927,1268.6978326819965,1201.9840345657042,1205.225101557125,1116.348629161206,995.33642671281,1087.586425335528,918.7444023300518,474.86878580732525,945.3281082291833,1014.4876647303081,923.3285998791148,1079.4305311804749,1165.1012354820325,1073.3990438583737,1185.0746888395506,1073.770016664697,1048.833234384865,1087.5873636523643,1120.625094770015,40.1353530017975,1306.9240876247,75.996829203774,1242.1174718569614,-129.6801710138859,1186.4992080434745,-10.4113912874208,1203.4460206080362,197.81907839896633,1349.202347919179,501.89878715965784,960.1100988970837,16.586474163565498,961.3769649217093,240.2642075748353,936.4275145323676,462.7049213282728,2000,1,baseline,person0,17.989582512377996,23.03462450267697,12.388838367980105,7.34419898460266,18.64382118390526,23.85844916456957,20.986869291631873,17.61639888618041,20.562781522139872,11.574681123302016,-0.6986946330044002,3.7517256926377063,-99.87048788404589,-109.34238894871444,-81.83417795576109,-87.19185911870248,0.9272472763923578,74.50648518911413,6.8481077700795705,-8.455027815399797,-84.94906678913726,-89.4869902769889,-64.35921645088607,-89.99144211031827,319.60228867914435,23.19436431207293,0.32044282089756404,384.84252422542824,179.92115927774014,0.42482395413635193,361.14089556376035,16.442188064593307,0.3615149955353807,353.87437486349864,249.987398442464,0.4332675530951553,2.3976462559546678e-05,-1.5720028921994698e-05,2.8670369132218954e-08,-0.000292530465174298,-5.93075522542636e-05,2.984819237566714e-07,7.7853993768602e-05,1.9387929004492075e-06,7.787813084321139e-08,11.961152008264804,0.20532583017975706,0.011962914196020807,411.6093219025951,224.21984712233166,0.46871822422504117,224.85899095352275,39.4458220366035,0.22829266017281374,466.71906945510636,190.9447339617813,0.5042683623040175,193.1959878014045,424.25537561812,0.46617305096222855,411.810865286309,-0.4006603868987668,0.41181106019217617,0.0006502284885975227,-9.473989665127766e-05,6.570941602246314e-07,557.6262922161043,-2.519055686314942,0.5576319820564732,-0.03643957797505587,0.008099853085900789,3.732894939605659e-05,-0.0009741687072005022,-0.005870771580140407,5.951047270545999e-06,5.297966254333359e-05,-5.9178604213388064e-05,7.942891060470574e-08,142.72649160495726,-1.1423611216420424,0.14273106317404133,437.7970170743484,-59.7350858733002,0.4418534922839106,184.2193325813048,589.264327611869,0.6173890267024265,142.98668483992003,169.78872720432008,0.22197613368822702,-5.32902793825662,52.62021826815918,-0.0003491038117960115,-2.6896121844428333e-06,-12.531674593781299,-26.990713670424967,156.34066314487524,18.036309928284794
7,0.2342412451361867,1027.673155554098,439.9779659711679,1122.9107556412437,473.86902612284285,1196.6644297297266,1015.3586433074164,1183.826481406122,1067.8402166837739,1268.6977820115185,1201.983860970604,1205.225103302084,1116.348626750606,995.3364280475204,1087.5864243525505,933.6907364078496,478.19747483165196,961.294928748948,1008.4159495329151,936.3224169167472,1080.3942202800788,1165.101262573809,1073.3990387885333,1185.0746770167925,1073.7700137307108,1048.8298132220937,1087.5874072283978,1129.4109362488923,41.9793100363697,1306.9240838965864,75.99682737918701,1259.6446380027242,-129.79678939390348,1199.288380773527,-6.5660148064527,1210.042391576016,210.6334428166104,1353.339392497962,521.2063543920165,973.1179331344136,17.4882148470281,961.8927734431755,245.3132501469728,936.8805228361894,462.716561678561,2000,1,baseline,person0,17.79972478752465,24.13623514627458,12.388824525316798,7.344199332568051,18.50205877812864,23.08027100569229,19.119066538684688,15.578264179966949,21.5900876520403,12.49581756543526,-0.6986945284298972,3.7517225348255994,-100.14762258248368,-109.98189845376416,-82.23806203802548,-87.01480486211969,1.3327434701823762,74.95498950240479,6.25823697545977,-8.455027228197814,-86.79456343980526,-92.63195210964024,-65.18565280721477,-89.97892178579114,262.55363489202443,55.1042974284949,0.26827391746143064,344.4538131155255,62.38895914487989,0.35005829742059663,388.30360217111064,28.79861611606921,0.38937006529683416,382.1880687934344,114.91415762893065,0.3990901947575531,3.988611470822293e-05,-2.9375031244658813e-05,4.953579117307201e-08,-0.00035330800386088306,-8.767842377197694e-05,3.640247952918869e-07,-0.00011140990628752099,-5.452544858287802e-05,1.2403705801960268e-07,13.537573730488043,0.347856979543388,0.013542042201478217,384.1419649199677,139.04633200283317,0.40853265678035555,209.8115975128234,-63.71227039266371,0.21927188567956196,446.6520765109343,99.47361386650748,0.4575948833927151,197.12410915939415,382.94089015517847,0.43069901296000807,388.72248825509115,26.947366936033582,0.38965540347852834,0.000809603091414859,-0.00015150570007862595,8.236571755195308e-07,523.7769417977955,-3.484991123781348,0.5237885355009063,-0.10223707351442715,0.0013022140228151598,0.0001022453664581217,-0.0015142224250185921,-0.005187667532058874,5.404143223084211e-06,5.214586976690932e-05,-7.203769593764253e-05,8.893042994246517e-08,139.9201236116301,4.233384204356966,0.1399841510075892,477.14800855576067,-181.44544252674535,0.5104827819647345,123.6302856682879,576.9819510135081,0.5900784857370898,15.414277908937096,150.88417919062115,0.15166949427449616,-5.673655265966312,32.920225047044916,-0.00041367028720273175,1.0398500629759208e-05,-4.236388172626942,-23.2548589338909,157.19305154043025,17.909560544458202
8,0.267704280155642,1039.5668205319027,441.9367242396958,1132.8369897530042,472.95789413818477,1202.6103245266754,1010.5254247056812,1188.275181738779,1068.3740097185623,1268.697720682476,1201.9838562177638,1205.225103838889,1116.3486248732559,995.336429799507,1087.5864229051615,947.7038588272346,478.808309558801,978.4378758582736,998.3420811736096,949.6111422613852,1081.7743627328612,1165.101284876905,1073.399032430893,1185.0746679949655,1073.770010414642,1048.823294488924,1087.5868712830127,1135.9178637353666,44.0587843989754,1306.9240672629476,75.9968221700376,1274.8248815085267,-129.9766724339646,1211.4825336581664,-5.0973539177806,1216.7130858086398,221.1692054670958,1355.026932642469,538.2416097453353,984.0317299689925,18.9961604483883,958.3711787883951,249.07406220894342,937.3612139238928,462.7321475387084,2000,1,baseline,person0,17.576195310072464,24.727080428725493,12.388814496719045,7.344200514056316,18.48126842615447,22.2510844848022,17.320834964258207,13.130018522595137,22.03208089266106,13.35464351935,-0.6986941800324649,3.751719157071546,-100.33836771410134,-109.9917589474236,-82.60065437392237,-86.58643873949951,1.839363719981556,75.49107088588937,6.222822901539381,-8.455026099186185,-88.4327081717206,-96.239466936544,-66.39028702983344,-89.9623690938722,194.45120511906046,62.14243153368183,0.20413954288469752,296.63281008400565,-27.228013960131136,0.29787982268449614,397.11655971766913,41.24379190291569,0.3992525671458207,364.40666178515426,43.88905213822427,0.36704013956376974,5.2355877307982015e-05,-4.325336523056296e-05,6.791164474857709e-08,-0.00026960576223729815,-9.909647983334087e-05,2.8724097783379427e-07,-0.0004970750166258048,-0.00015566876705794939,5.208803482479313e-07,14.364838318579308,0.46576349510200765,0.014372387260030744,355.426965034397,58.53498546647397,0.36021475816118753,177.68546079254074,-144.43455588906457,0.2289835450680438,418.76423974208615,18.25401452061579,0.41916189895180866,199.3451648586406,314.8477908342721,0.37264946819462946,326.14485889381166,45.06302552901987,0.3292432918871597,0.0006664994978403166,-0.0001899899519104198,6.930496103803232e-07,453.6421605803725,-5.375574569268128,0.4536740092378868,-0.19480400286204025,-0.01601604232464746,0.00019546128297649815,-0.0018327399846846957,-0.0001420325478159963,1.8382353211983393e-06,1.6041725519004244e-05,-5.6102205077950355e-05,5.835061586851908e-08,132.94371924336042,15.951722086118398,0.13389731111478753,512.2950473368228,-301.04467073738346,0.5942003949049657,50.42997873701486,509.07681695382945,0.5115685568086242,-105.2383518928563,112.38705813098156,0.15396740416224883,-6.679892523861805,17.656655533707507,-0.00029969181657579585,3.5307265580356005e-05,-0.621293076437315,-24.779178589389847,158.09172525981174,17.73771334017897
9,0.3011673151750972,1050.4818937459802,441.7143247001699,1140.957594909748,470.184752685381,1207.2443532727457,1004.2139509201149,1192.3070746261533,1069.5578082930558,1268.6976736201061,1201.9842635870605,1205.2251010981013,1116.3486255147886,995.3364314171752,1087.5864212788124,960.6179616223628,477.3778372835899,996.4220400374942,985.0864134274618,962.49649133689,1083.3860408970777,1165.1012810015018,1073.3990271091634,1185.0746716552856,1073.7700083404845,1048.813532845168,1087.5852817757,1140.5136262997162,45.7901183734987,1306.9240302383557,75.9968121667591,1286.2589224810058,-130.25346502188958,1221.9718396878384,-4.6450500504058,1223.2841572657399,229.03636146836382,1354.3610700361207,551.7166471533078,992.2373447116386,20.6511941312351,953.2727949301369,251.07672068344323,937.7908983288864,462.7471038373369,2000,1,baseline,person0,17.2872820388754,25.063085079709136,12.388820262616305,7.344202942469055,18.4626123672381,21.28206612709396,15.657096429991856,10.330519088192132,21.70708434229508,14.093731679289313,-0.698693468705351,3.75171745432882,-100.38106496804043,-109.69686839221116,-82.92225051652026,-85.91617544122454,2.324617676058156,76.18220768314747,6.386609700508926,-8.455024395616482,-89.5861808652547,-99.57969061052296,-67.87504797614218,-89.94686750756469,137.33848593463276,51.73870133168488,0.1467608699017099,242.67389828873755,-82.8717852756478,0.2564339168390672,385.062175861015,48.16294048879819,0.38806255696130587,313.4594941425182,13.516522548293489,0.3137507782458586,4.834194569195462e-05,-4.8601361307558434e-05,6.854951520055942e-08,0.00010938398280170235,-6.198353763070423e-05,1.2572515512330873e-07,-0.001106432570008311,-0.00029893518299789923,1.1461043912354509e-06,12.840568846901194,0.44694985436394874,0.012848345126292545,326.1830018625418,-6.646125774204479,0.32625070374156356,138.48202183023815,-188.61032126634183,0.23398958023464045,385.92144399394715,-42.74783427084318,0.388281776895621,196.36806563659695,235.09989445649848,0.3063207103271269,245.2143010302364,49.458564708328886,0.2501523596785674,-0.00011581147165293712,-0.00015903307928952966,1.9673285763880136e-07,341.6916895264119,-8.271592453107107,0.3417917932501074,-0.2917142378243523,-0.04750039294810702,0.00029555622794938245,-0.0014063987314273851,0.012173710379320326,1.2254679995468343e-05,-8.190493830965451e-05,1.9171387965516338e-05,8.411873177855605e-08,120.48796186687906,35.37630623777326,0.1255740100413426,537.4337434953161,-396.12867566976416,0.6676473293103706,-19.89845230598893,402.6842574242956,0.40317559398050135,-152.35868041539146,59.84688697051795,0.16369122572081055,-8.63380356949367,10.041069221255396,0.00017230646463293643,7.257000860590214e-05,-0.5575124583147926,-28.957874178025367,159.10445819966773,17.45881445152017
