Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,953.9827406240822,557.1877141914647,956.8860584216408,557.1883042244061,994.5327219951733,662.8561166263738,949.6715927471477,764.1831576019454,984.4136989910027,787.3591191316411,978.6277737019982,788.8093576160499,936.6546170014574,777.2167709650003,951.0830126464842,555.7375637587119,981.4873103462605,661.4077786339475,949.6628435783743,756.9385461481564,984.3983179054644,781.5536215815749,978.6027470836132,777.207325081801,936.646832433347,768.5245496179534,971.3572003342374,416.8010502482537,987.2975259474485,345.8675789692688,1001.7645252703431,382.0542190017263,982.9517228054344,431.2729714238346,1037.9559213941106,473.2426725134244,1103.0964277102871,496.41712222273486,955.4283377414184,426.92018536753164,935.1907209772332,471.8186821753722,958.5280820380202,487.7648517854794,7,3,baseline,person0,43.49168588025939,34.47729000808816,3.162206863415342,11.888829443450604,23.108095765741588,26.66577948772,59.70104173595687,-17.210588034349556,17.795570750351715,80.03668489792871,-11.992118591778578,-15.262029598274436,-113.88094830963608,-108.42423615944324,-70.38926211240573,-73.9469458343841,-14.317614761345498,82.94495675591065,-8.832532033811834,77.33550446460625,-37.354000181139824,-114.26562995149666,-19.558429300626685,-34.22846984565264,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.33421886831638,43.49168619723035
1,0.0335456475583864,955.428083527296,572.4710884435798,957.8343243310765,571.9598404740159,992.7456210806816,677.4855622873829,949.0245054392759,778.3533706917481,983.8643113414854,800.3639344370343,977.75300781279,802.0023471627694,936.5781073363542,791.7364475468825,953.1667562396108,570.3332313374123,982.3988604730556,675.3704272591785,949.6601225989816,771.2761677029106,986.4410108972194,794.2053658722073,980.1596758756727,790.0089032833806,936.0438030667661,783.6144411039096,972.4165643366788,430.2082578552256,989.0103217075003,360.475957691545,1003.8956424406509,395.6110552789014,981.1761321987028,446.9956014800201,1022.278799486215,498.00867456609234,1074.5895661026163,535.1036661454679,957.2923895420786,441.6312429946936,936.0166393364983,490.8110641037442,963.0255341398214,517.5195283345925,7,3,baseline,person0,41.69759034526479,34.38044772343356,6.750518132451208,13.160370185947013,22.3438847699202,25.081273581008087,45.43354314678509,-16.496559431242563,15.807835526997469,71.67279103437778,-10.270483934994903,-12.10058350464683,-113.43085424431877,-108.85110043357544,-71.73326377149723,-74.47065258258509,-22.407183032915828,83.1854596919484,-14.695008006356897,76.59418323816921,-51.38099433327699,-113.3110969255088,-35.57315860417038,-41.63970115895066,-849.7931529881581,1153.2507713675482,1.4325277465115294,46.412244370890555,381.61666664202727,0.38442863666292526,-26.076881887156045,393.2846883863866,0.39414825876582776,43.08585489960286,455.59932105988446,0.4576320926712388,55.567620133604194,438.53849002489153,0.4420449837297381,62.116660276115006,435.0986980739155,0.43951036000244015,51.058658416733714,435.47761887291773,0.4384606517562812,-467.33698852018273,738.2776561270001,0.8737606985756973,60.89293665294878,377.1500987903686,0.38203422196421727,24.62073083632201,566.1653093837476,0.5667003952147107,-17.976381750606475,449.83157530920045,0.4501906223434695,-19.289754557440098,422.4158459048783,0.4228560529334069,-0.08111274012715994,427.4063134360259,0.42740632113277294,-52.93058074497375,468.6935921812266,0.471672905443743,28.26792679393591,440.34136541558365,0.44124776915162744,-16.377315374847427,387.6751904329244,0.388020965588319,27.173424665851027,416.2283229420129,0.41711438698178616,-2.2807628014940415,432.8333968396512,0.43283940589866304,63.52887260854219,404.13100547781414,0.4090938611656516,134.069616452428,886.9906743438139,0.8970658384023967,31.579775009485292,399.6705558787193,0.40091624490166794,-53.2737044763046,436.1056269832461,0.4393474769189859,-53.48221499888958,-2.886880764070645,106.96801314657553,37.90479048834234,-22.781226521004633,-47.234321649450024,154.91872346344564,41.69759047282153
2,0.0670912951167728,957.0043248385284,587.0997782045208,958.9532212127357,586.3538981715412,990.6763787689445,691.7102472959639,948.3153396039936,792.1494854007489,982.9810333158556,812.9767385375056,976.5885912092402,814.8776037893567,936.489958511693,805.7880433102359,955.1328684770097,584.5433851394091,982.6943533464472,688.9868683872205,949.5594575808236,785.2390522518191,987.8345592222872,806.387475663488,981.2139087427666,802.3068816478251,935.4632971073161,798.1002501343942,973.7508939372236,443.2178881016687,990.8473663807353,374.7483080381411,1005.9910747682477,408.71853939200207,979.7894138621714,462.0090962575197,1005.9030451813879,520.1126512181773,1043.8122047687752,568.8161626445025,959.3741432282442,455.8341983166749,936.5750266633778,508.37885556916683,963.8026634163876,544.119069678205,7,3,baseline,person0,39.5433178047676,33.73829885906086,9.821043339596796,14.1796444097619,21.37864919808701,23.32630201403032,30.63917067001918,-16.582059052999906,13.791834516622917,62.35035446390838,-8.680405300339375,-9.181642517783589,-112.8600493869689,-109.00268325720548,-73.31673199687049,-75.26438481281376,-28.862622672308827,83.35696178812674,-19.712837565866135,75.95901148110858,-66.00386292621243,-113.2250926884384,-52.21202816529451,-50.879752671757295,-917.4770372303276,1004.9737880408429,1.3607852249690622,31.426815215265435,366.60429175021164,0.3679488435153027,-34.7114063463237,383.8130298178869,0.38537945403008417,46.98795301205303,436.083093506536,0.43860726415609347,62.05734089772105,423.3918959907083,0.4279156589211275,58.61005467182628,423.60648359117243,0.42764189627433924,54.762534246431805,425.4605704586553,0.4289704327481045,-488.163308707187,658.9223419703845,0.8200500403729547,41.54185196879579,363.1502349172937,0.3655185612051499,16.64559689621521,523.6980873553208,0.52396255839101,-17.304956132975683,431.8238008454548,0.4321704021371422,-21.14032331759426,411.26392581894726,0.4118069085748623,-3.000836933696595,416.2353558567024,0.41624617294031463,-41.33824914596673,447.55417975963957,0.44945922469427385,33.3544576747782,429.08868199585027,0.430383104760996,-26.33062975136993,375.98928679253,0.37691012966735066,8.808679959964477,405.9078336270767,0.4060034017621818,-2.6277276212272764,418.87984838857494,0.4188880904710552,62.4651029302588,390.73576058673615,0.39569726267107663,23.16632210523465,792.9356944836397,0.7932740346602399,39.77653429472169,387.81872443510724,0.3898532232814971,-61.68437524229305,424.03966069883836,0.42850273744121864,-64.21913712494809,-19.142538931616578,91.5327450990869,30.384693633975463,-28.773794578065374,-52.31592455990693,156.67369378499723,39.54331739009841
3,0.1006369426751592,958.7305080031356,600.2235638975582,960.297572776022,599.5811301955773,988.1408876313176,704.7460592517848,947.5461549313204,804.8719501118929,981.7097800887536,824.4431046014007,975.1123897530276,826.7088990628569,936.374456274114,818.530667023675,956.9429034852284,597.5933172927666,982.0146887737028,701.5513899161931,949.2886418818304,798.0822303069029,988.0597066999104,817.3799331281681,981.3151951966568,813.39398773429,934.9004100716828,811.1214317839355,975.4730241541237,455.14277668082883,992.8372610878148,387.8672995072476,1008.0621077640964,420.6414926291619,978.9679694677494,475.276792262728,988.682102530849,537.0774471960858,1009.918689244961,593.2842176379231,961.7289023798268,468.709252890183,936.7179132247188,522.9830221311881,957.889978018923,564.8231905686798,7,3,baseline,person0,36.78232059874175,32.2216322944695,12.008780547544871,14.72680167988764,20.07719646263159,21.31422726027151,15.11619119073583,-17.953845906533864,11.591512304961617,50.6415780704372,-7.3264060279919825,-6.720772744087167,-112.05320651430172,-108.7295490076694,-75.27088737271409,-76.50791817035397,-32.817246914016614,83.41488089493066,-23.223320538713963,75.52261266399607,-81.46892198509563,-114.53895915651364,-69.87740949332448,-63.90788527891905,-1010.3699880833238,729.3958165760205,1.2461403492617096,3.0193620115364217,330.5080358686723,0.33052182729847707,-44.00575227064244,352.6924097353521,0.35542712631119566,51.457738641140615,391.2217127481371,0.39459134226645903,70.19566837945493,383.8070065900208,0.39017335911980294,53.95737271335632,389.02012938173584,0.392744266838245,59.31901310344747,391.07879632589635,0.39555198173094636,-513.3584802787252,505.72271554398,0.7206194517852398,6.711674807626646,327.68654847242703,0.3277552755158879,4.259466480481186,435.3520538425352,0.4353728905657908,-16.779733783750103,388.16307322366964,0.3885255858760108,-22.929492457535737,379.2582834777777,0.37995079577607227,-8.073050267456473,382.8567635407904,0.3829418696480571,-24.487361378022904,395.5116973704509,0.39626901673498655,40.07529027265106,394.30546096968334,0.39633675762027387,-37.89621961803993,341.8138238034541,0.34390814704580275,-20.26088694700008,374.54997722443596,0.3750975726110536,-3.443136322768095,379.8592258879646,0.3798748302795816,61.737755762323815,355.4247452343209,0.3607468641741051,-176.2579001396123,617.1924645198501,0.6418671090044356,51.33691975695696,355.4824380243306,0.35917021462511933,-75.58331176090184,388.59920450580125,0.3958815211136878,-82.30567620494779,-45.21202227357792,65.21672309769264,16.310827482862223,-38.79647078477868,-59.98020310255684,158.68576826764473,36.782319141587635
4,0.1341825902335456,960.5014221951642,610.8153696293622,961.7765312338156,610.4628942294604,985.125316172712,715.4897779249455,946.839031935928,815.5237242626423,980.4221010723808,833.7778468335623,973.6778415537682,836.4601020683415,936.2611491151852,828.9222147837327,958.6206657965364,608.3260818316618,980.3081567690832,712.024789091724,948.8567257680884,808.7359457520364,986.9944027345,826.2607865041958,980.3253429625915,822.4267417383604,934.3557314298876,821.6906952821428,977.4558961417688,465.0459993929944,994.9595916012536,398.5966677247021,1010.1354703549721,430.441930662235,978.6041905100998,485.609097825486,971.2049237106744,547.1228021764483,974.0935642647164,605.7630349368936,964.2161471543196,479.18240558274886,936.2380931922523,533.0289880072089,944.1372215939416,577.5879411604571,7,3,baseline,person0,33.34833782725677,29.74758409246284,13.214769378209407,14.690964996006084,18.381928743591317,19.06831754794956,-0.8553091156115538,-20.96728728017976,9.020764594058353,35.75329646235238,-6.225173580649144,-4.787007308712958,-110.916136054611,-108.00177112417532,-77.56780125745289,-78.2541900618111,-34.61495854306875,83.36387898885981,-24.58812537924053,75.26323625193862,-97.49142489091533,-117.6034031658106,-88.47066037140932,-81.8670437512288,-1067.951510487039,371.995123279437,1.1308849634225542,-29.507620395235524,269.26754024791956,0.27087950807057054,-42.7640634083014,290.6845959229937,0.2938133751654328,52.791176230725185,315.74306959998233,0.32012590380699085,74.14508156874119,312.20600748091977,0.32088952028386875,50.01430687506782,319.94506948225455,0.3238306322419146,63.26694125504266,319.84382471019495,0.3260410680589409,-520.9969129305226,299.45330352852517,0.6009243415583043,-31.756846057486673,264.73936329804206,0.26663725874485655,-14.303495904535845,299.47151440542706,0.299812904884648,-16.23693925857824,315.07108276301545,0.31548918426777434,-21.07942600188856,317.5307357596805,0.3182296503354977,-12.875474023572938,317.58860599100495,0.31784949345034597,-10.844296775504132,308.00733671259604,0.3081981801395682,44.08793883675728,324.3867632885401,0.32736908612098514,-38.38587447541804,278.2698475536775,0.2809049366187598,-50.87193507441872,312.2133551693046,0.31633073344885443,-3.3777007503448613,309.77335411310884,0.3097917684200864,61.80720128496732,292.1522983276863,0.2986186456817958,-409.97140988393664,380.5188309320986,0.5593488514479616,59.10966494815548,295.2163226221517,0.3010757871912479,-89.89456689893727,320.2716136113099,0.3326483723741027,-102.36746109933073,-73.75169007247706,35.95067969892384,-1.0682960827982717,-50.53614529544111,-66.95085281668602,160.93168024631268,33.34833479715812
5,0.167728237791932,962.177616812942,617.7162067917318,963.2432434824503,617.6435717903087,981.774769669593,722.7376335417194,946.4267908836996,822.9555140802598,979.7401274154216,840.0241537587068,972.8143110279044,843.041815667909,936.2890104093304,835.9905036615024,960.2107129010858,615.4015023895809,977.773141740973,719.2276714563518,948.3718318421332,816.0281206787087,985.018355313842,832.040597180347,978.5609645712981,828.4994970060401,933.875404513206,828.8349744984044,979.433114839903,471.8061956955618,997.212704324592,405.5795561303997,1012.1749038057983,437.1077836511637,978.3798212909968,491.8749191954065,954.5314978376176,549.3435232764117,938.9965638658322,605.2681350996004,966.6761489167528,486.06946510628563,934.8748271107936,536.9135410739924,924.2471544756896,580.8626346292327,7,3,baseline,person0,29.32183090877396,26.430256552373915,13.552410969506,14.063761616912162,16.313015806935997,16.677496393797295,-16.602348490517755,-26.0611486469411,6.038517840875843,19.24684858775917,-5.327855333864763,-3.312113144575707,-109.39161285905465,-106.86451908951592,-80.06978681021731,-80.43426739707859,-35.04977572026499,83.25272152215052,-23.658308848976212,75.02091600085893,-113.34962683459572,-122.8084271168747,-107.31110965268402,-103.58302835530463,-1046.2460245490163,-14.75302679526015,1.0463500349712054,-52.59634318349637,181.02960323273024,0.18851549687724842,-25.741954283662988,196.20171553140753,0.1978832013785141,49.96757373248992,205.71482933392792,0.2116963614061397,73.33296393076238,205.30411617631685,0.21800803590191142,47.3995054584049,210.9191824544238,0.21617958887217795,67.16557548685964,208.1607872837705,0.218728434121127,-497.0369358360591,66.1999770938459,0.50142611873787,-58.90622374240122,172.2968878776715,0.182088332322312,-40.639134453612364,115.79901863639365,0.12272307022842374,-14.318606187152222,212.97186777590284,0.21345266207545735,-12.288957949339332,221.5425951960659,0.2218831673960162,-14.454749311702116,217.38065762421633,0.21786071258214712,-6.688474822629525,186.78492817927534,0.18690464170370405,43.722877791582185,214.05690703541399,0.21847665662936508,-20.329721039733464,186.20320011032013,0.1873097148812023,-75.56911887594528,214.7188350468176,0.22762879837917963,0.8305487052152842,210.70658616642828,0.21070822305990386,60.79576932526338,198.70992137882362,0.20780220985886771,-592.9254185251082,97.61902682235869,0.6009076687236726,58.941139672230626,201.52230750058555,0.20996499319225087,-99.88021537778961,216.05949338611077,0.2380289102318802,-120.03068092439263,-98.88995388492938,10.065138575993393,-18.69701212362262,-61.67455652940859,-71.27068124086823,163.32250833236782,29.321826048837337
6,0.2012738853503184,963.690614594372,619.9273671729884,964.6181381464484,620.0194807607728,978.3306935578823,725.4850830848179,946.5200713185734,826.1535582817904,980.1106014058583,842.4792786955925,972.8363818546571,845.5915958590571,936.643113554028,839.0116354366319,961.7807553332308,617.7245803472043,974.804016151156,722.1480600879931,948.0030257116092,819.0219954473687,982.7994595747448,833.9119200315914,976.6345796266191,830.807870553594,933.5739835006858,831.7297306643566,981.1739561433355,474.3281311544673,999.5751586007452,407.74696395904,1014.0603870294887,439.72198503747165,977.9536398055317,493.19572602462,939.7649019508704,543.6899395008418,907.5995349595805,592.5749030616114,969.086957586771,488.3413371653217,932.6834688070396,533.5090590707485,902.412164731283,573.8194493801332,7,3,baseline,person0,24.88668906321118,22.550314404339172,13.157027591270854,12.868947359009008,13.973736551372811,14.236754369262382,-31.293859780618146,-33.42095518763678,2.825661795168104,4.7439949632581495,-4.630864300033129,-2.269422443665738,-107.4998064393081,-105.42644959832566,-82.6131234921443,-82.87614131003386,-34.5262243583475,83.1501405679123,-20.86304762978898,74.62407151108512,-128.14373152597744,-130.27082701420565,-125.31807137477294,-125.545193620722,-935.9494060028176,-378.3868537906848,1.009543412498264,-57.42577904707337,68.812907651764,0.08962664982388603,0.6579341392753888,76.00927025511271,0.07601211773162478,45.10265538313458,65.91497085897755,0.0798688481571486,71.86651161889682,67.72479365860667,0.09874939578736612,46.80316364179024,69.25124797725549,0.08358391874809129,70.42506101697273,64.61070172718804,0.09557317613705214,-440.1940925732876,-168.53404799325475,0.4713539694002935,-66.14556285536504,55.78437107190471,0.08652821240116433,-65.32466842203543,-101.48803946378779,0.12069438453653185,-8.98539853778829,86.29304773186111,0.0867595958596866,2.7807015712372776,95.33410246334834,0.09537464754178902,-10.994157435241815,89.24778582524362,0.08992240417392898,-12.704524028739243,39.37341876959182,0.0413723462762563,40.98578397107912,70.82614715750685,0.08183017541775639,11.043876550361956,73.18758514387153,0.07401614572815231,-88.51000967112674,87.0571547786756,0.124148983121656,10.555859566616133,90.06032063835488,0.09067683014239862,56.206493566970636,77.92967423740845,0.09608435900729376,-650.9038082035122,-209.95824381809354,0.6839285281964868,51.89469961498298,75.17921526230954,0.0913508306234048,-102.6683448490946,81.90181865818853,0.131334294582837,-132.21213982658676,-115.6615665648332,-11.786428553718626,-35.61756427040415,-69.73421071963676,-72.75882870607242,165.7632640600566,24.886682947163806
7,0.2348195329087049,965.0521388006302,616.9337528118615,965.8886960028627,617.0834250418735,975.0849247987744,723.1763540912566,947.159483859527,824.5313152416218,981.432537926016,840.8556121146778,973.6032623330689,843.7349293547126,937.3851680221992,837.5844387727113,963.3487632296788,614.7826535886492,971.875521795684,720.1772745395398,947.8764974077048,817.221311286072,980.9199163986464,831.504071429129,975.092941201968,828.903628794562,933.5947725817464,829.8454729117108,982.569017649501,471.8447373291978,1001.8810137400669,404.6144066765343,1015.6285806266576,437.656873126685,977.2287184883398,489.10651253045,927.7837413740422,530.9898764674987,882.1756055754364,570.1496822590988,971.5146978462196,485.4134897863114,930.2912855737834,522.9816512886897,883.6663039886794,557.293198929943,7,3,baseline,person0,20.35810437677863,18.540678111140025,12.02072368170513,11.0714358659544,11.564792543029943,11.860274084667305,-44.14556930885863,-42.3376905701688,-0.3090466256182375,-4.19908624368396,-4.311173831286618,-1.839925788057885,-105.38260515672576,-103.86066043272449,-85.02450594123114,-85.3199874828685,-32.900850657378264,83.11525955289007,-16.88856728615795,74.05728022476251,-141.03034417347305,-139.2224653547577,-141.33939375463754,-143.42043021242242,-757.8905531602454,-668.4986707584449,1.0105882264183323,-45.95643658295535,-56.7656878800021,0.07303654827477139,22.860804134930078,-55.347463515584785,0.059882869698308756,40.587208933394145,-89.24002304371894,0.09803623433122305,72.37124444305576,-87.27950098188931,0.11338125203879232,46.7425138751256,-87.6992090683226,0.09937813579744624,68.73783358357677,-93.38192911773199,0.1159528975554842,-357.1599133978521,-378.5904866268739,0.520474745115202,-56.029419996350825,-71.77827163036808,0.09105721379094783,-71.31128499137091,-313.82335856643715,0.3218235537511807,0.6197251379464398,-56.16996212001013,0.05617338074043591,19.06096878412207,-48.359270374644886,0.05198018432207876,-3.7718247556299866,-53.678622782956666,0.05381097662988601,-21.60999622768009,-121.89997188316762,0.12380062633960058,37.87549052982127,-87.52419263301124,0.09536790381955053,39.40709499963656,-48.40170630448326,0.06241509680754998,-87.29878743210617,-58.74936666592156,0.10522626274254424,22.120737627129238,-42.54491320927703,0.04795202470337625,46.74804963712571,-61.56124746712168,0.07729920655856284,-558.8164816307783,-492.64961785060495,0.7449694665625894,41.586960088855086,-74.03028428493297,0.08491147296296314,-96.75677756581365,-68.82350354224104,0.11873730940504423,-134.99768274112188,-119.52776544916418,-33.87336338009207,-53.5840451410581,-71.81092581832203,-70.84317810406829,168.1397654941212,20.35809921549462
8,0.2683651804670913,966.2452184400696,608.8202403443478,966.9962295341614,608.9813341717092,972.3315737488764,715.8625287170486,948.2307208704232,818.0897182992292,983.1443689890212,835.3492377073374,974.690594965651,837.7170658140756,938.4300943780404,831.6885666309123,964.7507950478121,606.7136117530646,969.3541598041232,713.2603350379085,947.9837384463216,810.6296110051295,979.6158586488464,825.0086081511103,974.0993693220493,822.8731034357936,934.0016324985684,823.1360161209384,983.6117607042884,464.1862692431766,1003.8020831829526,396.35999392524127,1016.7409603322517,430.7690779329243,976.457643969104,479.6917632792676,919.0940346777788,512.853355869644,863.7298786269112,541.6267013913118,973.9730799659732,477.3406460531469,928.6281225472745,507.0173702631312,872.2306347074394,534.101110479767,7,3,baseline,person0,16.168830261974723,14.906158746184834,10.02061973735917,8.544912308421393,9.384470331350734,9.746302031081571,-54.547891078271775,-51.140586883823325,-3.079821504313252,-5.454992587585512,-4.722484933941563,-2.345906349316679,-103.26739731507008,-102.366557499011,-87.09856652790266,-87.4603982276335,-29.711873578727012,83.15519638375028,-13.225562327706792,73.49816200075774,-151.3927601624487,-147.98545554969473,-154.47258586773435,-153.39286282699825,-549.8694552376817,-850.2736701726359,1.0125817162047857,-29.618503508971095,-179.77072430252844,0.1821943167784512,32.413523414317645,-179.39327390126897,0.18229806148488312,35.56585507442698,-241.86483368347757,0.24446580092092926,73.28468217746425,-240.65249356458645,0.25156364463233805,41.79474597093434,-240.53915851647605,0.24414317023129958,57.26732326577069,-246.06508897841846,0.2526411968147382,-259.04125657848334,-540.651974784148,0.5995055716569769,-38.874126592139994,-193.6305825282806,0.19749430424329462,-49.57910034719326,-475.8972381669646,0.47847285031251424,12.128545621718786,-200.00975623125308,0.2003771549019084,31.933710894436633,-192.02482024474318,0.19466199804151654,3.196868935978875,-196.49941976733567,0.19652542313882296,-22.98582902279049,-280.6548669181592,0.28159457143331906,33.01571476213112,-241.5243544207184,0.24377048877909566,51.02990067566163,-164.14571809223494,0.17189493166170827,-75.16212012817422,-206.19484210559142,0.21946675651021014,31.14938693678489,-175.75669485996045,0.17849565847559093,33.1601798313172,-205.326046598816,0.20798649700964833,-340.8987488268368,-691.359092407144,0.7708367866194066,31.084302456002774,-228.2999030706326,0.23040633585306744,-82.0777433229101,-218.02606020582064,0.23296377159947776,-124.88279165016715,-108.34548233505666,-59.623351758667575,-75.31598706316751,-64.99568112031064,-63.01777450878992,170.25376291165293,16.168830787167423
9,0.3019108280254777,967.150815327878,596.2452544235265,967.8133544654764,596.4253434299596,970.2890596261376,704.2174118413857,949.6281388366762,807.4119321056825,984.7641890224512,826.5753057696024,975.8281236866384,828.3031446583926,939.7536647618576,821.7516426611844,965.6626241421989,594.232517883232,967.3538096659756,701.948915283167,948.2601253380603,799.7819174541563,978.8313256769602,815.0909261823687,973.4591553766336,813.2730637324227,934.7813829700544,812.1632152392825,984.3515546925552,451.8931854985738,1005.0530006568337,383.7221392495121,1017.359662495553,419.4750473442001,976.0286972369892,465.6748222121836,913.682024070705,491.30063682300204,851.9087488981144,510.8371129228511,976.3610815207107,464.82051260452425,928.3972447267083,488.0849733753373,870.6412706085664,508.06190386720584,7,3,baseline,person0,12.7017918671451,11.997767585828708,7.078850686480843,5.1592226018063885,7.741443565895939,8.15077971214894,-62.2032368882862,-57.94087310185202,-5.251575301476537,2.0171531332787485,-6.183150842573296,-3.968785405227851,-101.34238464496153,-101.04769650989807,-88.64057882058115,-89.04991496683415,-25.129896897034214,83.20872540466497,-13.190666138666847,73.16353671859174,-158.99460937825154,-154.732244627457,-164.2461891518118,-152.58605203288238,-352.38937356096756,-917.8415296610785,0.983163945722828,-19.084858752578363,-286.1783987523848,0.2868140647633669,33.90987516361114,-280.6301812864984,0.282671502423758,26.995957858087237,-374.86192207005246,0.37583273188844224,71.18662862540621,-373.22676293046106,0.37995493504177846,27.18174072507507,-372.06298814500803,0.37305457265155934,37.29000824037855,-376.73604761192746,0.3785770651859724,-161.33272126150555,-642.4892829726815,0.6624354502020503,-23.387027199898366,-295.6473548909663,0.296570921526831,-6.882497056118667,-564.3771477310719,0.5644191116951902,23.244460257590198,-327.1005832442983,0.3279254434950524,41.65720646235311,-318.3061580481311,0.321020455892781,8.239128228416465,-323.37111788027886,0.3234760626585922,-12.786956381396854,-417.84678750611204,0.418042395078152,24.358597636036585,-374.29567337747307,0.3750874463213749,48.28704023705813,-261.55202168817345,0.2659719878183152,-59.630690827057876,-337.1948547141257,0.3424269109374911,39.4558006821472,-296.2209613760658,0.2988371097538423,18.44358980474093,-336.67648147399336,0.337181285338605,-47.3791449727332,-776.2320452225525,0.7776766496486403,22.05335243504332,-366.458382513158,0.36712136476618235,-60.88760454493225,-347.1424081289397,0.3524417000140298,-103.35285341549066,-86.69950864099594,-87.69450778251215,-100.92783872251061,-48.97883585627901,-47.56272229223222,171.84930422524613,12.701805824380372
