Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,Nose_vel_X,Nose_vel_Y,Nose_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,985.0004544088113,568.9409388286376,988.6639219350296,568.9382664769237,988.704025265306,678.887278970996,964.8456458321916,787.0129534456186,1003.3423366977721,809.0090545123409,996.0105051021526,810.8340151760649,953.8462607298462,805.3380238343043,983.1646908087124,567.105200030992,986.8675029060648,677.0590714491432,963.0136261885528,783.3532407151281,999.6711261530871,803.5218642181246,996.0020030114661,799.851248373492,953.8402520699232,798.0152186984573,990.5096281547974,420.4770531611917,1005.186832964299,352.6554965450107,1019.8434537790699,383.81671821469,994.180326553138,425.9781755990318,1043.6449767800955,382.0557704753985,1078.4789467244045,321.63281231406546,977.679946126622,429.6372249462963,1005.156548465752,484.7040203062795,1010.4925421838822,523.2407855076616,5,3,trajectory,person0,12.466416442401195,14.58053642367475,5.7969420032249,8.201999663621077,4.056297778937806,2.148116511172413,133.70672960049757,28.624446141737625,18.441159781301273,-18.260772452599102,-4.241659114611044,-6.8526554847801515,-102.44365877841577,-102.64959749192398,-89.97724233579227,-88.06906106781037,-18.476733933547408,87.87464115373021,12.48630650152705,77.78958439593954,41.581370753310594,-63.50091270540193,60.02242105476059,-81.76168515781193,4,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8518834895225,12.466416442623498
1,0.0335470085470085,984.4747840625721,569.5955998393656,987.6812839387765,569.7813034258827,987.918391482449,679.2972511202087,964.7501672674877,786.9501502359642,1002.0126669791379,809.3514085121589,994.8022396077765,811.4062871637309,953.9264800264365,804.8172658707681,982.176648246852,568.6214323227681,986.0116736995974,677.822245791133,963.0179624841976,783.1454394005956,998.2986448581545,804.2913243354004,995.1687173558455,800.9928709054146,953.993227347539,797.5609931044352,991.0573017059963,421.6271783100704,1005.7149791264393,352.9471965879175,1020.5686068186617,384.8042108103576,993.9090653971522,426.3314634682408,1044.6409517469992,382.9802301363499,1080.2212179652734,324.1661425515525,979.1294204614263,430.7720532012183,1006.5758708317325,485.9600045870699,1011.6571267672449,527.5861317912086,5,3,trajectory,person0,12.27045476748176,14.323749622839602,3.5783783386715773,6.693105902798533,4.560789990237559,2.6763450506178668,133.044639943802,28.716463347681707,18.262639875000605,-21.5206828154775,-5.449548803216629,-8.733126276838243,-102.14265470482223,-102.31150462056048,-89.87219993689736,-87.98775499701168,-17.99342379596916,87.45145501290595,17.433009587278384,77.95463848248781,40.49609495584365,-63.83208164019074,58.758677779176615,-85.35276445543953,4,21.616026912671387,29.436085017352855,0.03652034666645648,15.743465215390998,8.69526242550193,0.01798511288918065,2.3912503696948195,-15.523231014965457,0.015706329280724733,4.560027383707218,-13.539973121167876,0.014287222328434183,29.688935319168685,27.557141485684884,0.040507146619427996,-23.41889238070579,12.22082584914228,0.026415773787154973,-8.086001337667625,10.531128840115967,0.013277352608102448,51.935219154560095,75.51583128305299,0.09165101070366169,-29.29137466538204,25.130018605912873,0.038594072924755064,0.12926027781892316,-6.194332178423237,0.006195680701591343,-40.9121812757017,22.936772922614576,0.04690311427655377,42.30846288400219,37.43953142738204,0.05649534976534722,34.71500541489029,129.53006756050922,0.13410134228704032,-36.0170860743937,17.058808294756094,0.03985264645826578,-24.839343110218444,34.030531524827374,0.04213158010340255,-39.63601454272775,10.205202032790403,0.04092871604828809,-2.846112629391112,-1.872095676324052,0.0034066257969566894,-25.51134195074887,22.749400767597468,0.034181337062976394,16.325555538925677,34.28398532963231,0.03797256132705549,43.207260426015296,33.82800148429929,0.0548744115043001,-15.669663824199844,19.514735861190616,0.025027250749842186,-29.452478914054037,45.19724283765404,0.053946633577162784,-5.841405341547486,-7.654536483493633,-66.13298057394627,-44.97848917611157,15.038366553393953,15.745920793660677,177.3236549498033,12.270454767924875
2,0.067094017094017,983.895671675688,570.0502455570115,986.727571484308,570.3769444827014,987.1867913801884,679.5301115613588,964.6272512421505,786.9551537819101,1000.7821045520961,809.6109692214249,993.5891259851214,811.8762231468738,954.0263336960224,804.2790134172234,981.1603398835166,569.7263871540548,985.2020851667504,678.3900280533577,963.0285896842656,782.9122653872271,996.982495101991,804.8529662835183,994.160633326419,801.8592143328895,954.0430432647404,797.0827851936727,991.533044279348,422.5128506461956,1006.2975772471938,353.15772511587,1021.3412981374299,385.4264830946764,993.7741511183432,426.5357035138877,1045.8524828995733,383.8277844891565,1082.3074752291354,326.3985957479424,980.1726297795726,431.71934051894067,1007.7784460400565,486.95303037556147,1012.353799294594,530.2413002647538,5,3,trajectory,person0,12.103247636222866,14.10054932898677,1.618547461839695,5.270519330202901,5.091667301217842,3.2102934285837734,132.30090843516857,29.043674679812955,18.168464980846792,-23.23210280049028,-6.586172273555731,-10.354071953810069,-101.8566916000107,-101.9726194201407,-89.75344396309946,-87.87207009025339,-17.028163855698473,87.03626260779961,21.5223884084566,77.98925511486362,39.33717104279693,-63.92006271243572,57.50574326864408,-87.1521655127509,4,23.033091540352252,18.549262997529347,0.02957361093369827,17.366619140964062,6.275627457437668,0.01846572393305621,2.9765297685502614,-16.04472281903839,0.016318482153767765,1.4849585509727001,-14.254860015085224,0.01433199692812493,36.11443180921219,25.26467752315189,0.0440744383430021,-21.808206869933475,6.94131760880607,0.022886235536412163,-4.021648565770335,6.088174609092236,0.00729654214387596,62.18907003105302,66.54701247837336,0.09108229960384177,-28.429135585427588,17.755414942113145,0.03351821161549703,0.31678532686951516,-6.950664857096865,0.0069578800578194225,-39.2329991009234,16.741938326062836,0.04265584036643456,35.84746480863927,29.601023504080445,0.046489367877997165,20.767053681484704,79.14769717319427,0.0818268200923715,-36.161603528830014,14.008282809611012,0.03878006649105097,-30.049893361246372,25.82475949415406,0.039622143984812064,-36.681733493981056,7.737223690222977,0.03748885437774806,-3.663993621516697,0.14915028679507117,0.0036670280973243297,-24.13295753964193,16.924974440836653,0.02947633626204475,14.1813709763404,26.400933331629826,0.02996865968891089,31.096940184233,28.23760921618271,0.042004550504291936,-17.262713188644625,13.552496551485103,0.02194701413430585,-30.29505184974433,32.93750707275001,0.04475119594766328,-4.984263530519927,-6.653359077906089,-58.42043632849187,-42.405765348710624,15.824877805017367,15.916422986499661,176.78970657089906,12.103247636911249
3,0.1006410256410256,983.1990060082384,570.1319091310922,985.7693040665616,570.4939366411669,986.5330024204139,679.4042391221438,964.4863242053294,786.9650243857265,999.6952860738104,809.6909592150582,992.3834548284128,812.1152926711973,954.1618458673364,803.6480752717805,980.0550200757824,570.1219756983987,984.4551961893114,678.5965457020624,963.0663958768251,782.5303562453834,995.7499473207394,805.0357358968009,992.895680080194,802.239444793837,953.9018181164141,796.4839474236109,991.9032812161844,422.9902539793295,1007.0194715337577,353.23587077167826,1022.2059640061054,385.5485033542059,993.8585729030164,426.48936458173023,1047.4744875060787,384.60992978990623,1085.07404484321,328.2728014594996,980.5992194442667,432.3058173762981,1008.8934484261554,487.2774894408617,1012.7030238083066,529.2409168529564,5,3,trajectory,person0,11.988984458729531,13.939482333561148,0.0277048062954608,3.9511268311859657,5.6998269779195905,3.792877344684509,131.3744303364265,30.055424154674743,18.214933709929184,-22.06242213118079,-7.629458496075069,-11.59642875487516,-101.58058531977343,-101.6241335613702,-89.59160086021132,-87.6846512270336,-14.879888310232005,86.6155217926519,24.081484340791885,77.78420147524574,37.98995213069807,-63.32905405092138,56.20532099061911,-85.39147618217139,4,25.774753282811247,3.6372918127251173,0.02603013251062519,21.51888701349664,2.3294373833293323,0.021644601563033834,4.039471093946661,-18.8075829342216,0.019236488831032916,-4.209768752655468,-17.85070550248108,0.01834038821527894,48.35020100920581,23.314904506424575,0.05367799092527871,-19.48874096652393,-3.7521211179986897,0.019846648012810622,2.5165219889833925,-1.3813133917011806,0.002870698452838603,82.46844454693097,55.8680428668011,0.0996106548505578,-28.564914108618918,3.4874095644460112,0.02877701067697904,1.1269616635586472,-11.384297986171033,0.01143994244867817,-36.7409147532321,5.448164268550273,0.03714266160093237,33.237013802182254,9.671773411496654,0.03461563645825088,10.410004612581329,-29.820346287974086,0.03158514284863461,-35.93975167768168,7.12640365499378,0.036639478431158536,-37.706886575369296,11.334258326335927,0.03937352799808369,-32.396882027880416,2.384415096841102,0.032484510162267256,-4.20088237147959,0.2942320118521823,0.0042111738477301755,-22.263951684169466,6.156067490051463,0.023099366041887403,11.036362193596531,14.230876427176003,0.01800886266130653,12.716175992155621,17.482240079188998,0.021617813257817663,-20.766849195313963,2.4343027178190355,0.02090903764459028,-32.94838662545271,11.792066162609773,0.03499498543511167,-3.4060615966166017,-4.8012327298847435,-47.421296993293005,-39.329661754135316,18.128581445631706,17.366195715614257,176.20712265286323,11.988984459562118
4,0.1341880341880341,982.3085947729224,569.7070705506544,984.7147868991196,569.9715746835003,985.933626268532,678.7772995689122,964.3744554946317,786.7849563852566,998.8000352608852,809.4678049215644,991.2952264565236,811.9744365228113,954.3403476953264,802.7899232742224,978.8448797552012,569.6955336202088,983.76980085805,678.2956810346938,963.165911689464,781.8074533192276,994.6631721573416,804.6934788280884,991.5123296864,801.9824816461279,953.5694221250905,795.5927057440447,992.2008088786159,423.0114433192887,1007.9811765485365,353.1441266425789,1023.1684223103285,385.2648052187298,994.150449846783,426.12730289568015,1049.5956596710898,385.46581788551407,1088.7527752643698,330.0355645605919,980.4837485453776,432.3742225169185,1010.3083696520314,486.3023244085594,1013.2041841529411,522.2623042573578,5,3,trajectory,person0,11.932341068775774,13.8342302616068,-1.2205472885280424,2.7020793773329252,6.438140369396653,4.503741304535744,130.1408793689043,32.382023061701574,18.44240617811071,-16.389980203117073,-8.582217007675077,-12.472333800180268,-101.28429637335532,-101.2517865013256,-89.35195530394178,-87.4175562397533,-10.697319539436863,86.14430338598528,24.873728086104556,77.28254633782178,36.285182759789,-61.473673547345214,54.728533999541455,-77.86365375107813,4,28.68983989658809,-8.456734229477878,0.029910253544894606,28.66738515391493,-2.7347931476764624,0.02879753574741214,5.320946210146347,-25.580581838038288,0.0261281196365878,-9.908364582134151,-26.566949429104543,0.028354514467031324,63.229845428358715,25.513097372260464,0.0681830733424402,-17.86675408157787,-18.688389230090745,0.025854918167090596,8.700535648585344,-10.792666819836638,0.01386293539104569,109.65897051610264,52.546059319184614,0.12159842994309893,-31.434014927569947,-15.571044343180615,0.035079263338958354,2.9664586187866884,-21.5489534675722,0.021752178564101707,-32.39559085797373,-10.202312621493427,0.0339641206255059,42.17726966305695,-29.068613701749296,0.051224080067598585,14.939047215857755,-208.02488501529677,0.20856060969738527,-32.43890942956543,-4.1987692639901075,0.032709517090776144,-41.23617734366842,-7.65979319285956,0.04194156355783426,-26.686457353438694,-6.651987857013944,0.02750301708043616,-3.3346851341762656,-5.367632115917438,0.006319145470387946,-20.430892677092643,-8.968449957231767,0.022312652693443877,8.868977453372658,0.6316312803125927,0.008891440779913112,-3.4420624637032993,2.039083172633518,0.004000706711188962,-26.542194785214907,-12.66397806655496,0.02940857773654609,-36.0729726135033,-12.711776598271314,0.03824720404760219,-1.6884781209145574,-3.1374502977474594,-37.20904333614015,-37.232752127593876,22.00832275230991,21.190084917858492,175.49625868992706,11.932341069413539
5,0.1677350427350427,981.1256662343399,568.7100034695869,983.4083584591448,568.7839150703928,985.371958454427,677.5853700473134,964.3195250551145,786.1639567437884,998.1559351277331,808.7811486830973,990.4645998249608,811.3058228572085,954.5307826338658,801.5335636798745,977.5786525220084,568.5308962979268,983.1775085571436,677.3628174218978,963.3498526696637,780.5515469000417,993.8564874787452,803.6839941951858,990.3882108833312,800.9851352877893,953.1729763474524,794.2111023692573,992.547681093208,422.5463780904061,1009.2567897530552,352.8508737405973,1024.1996451211332,384.7542678845807,994.5782128282295,425.4122393297259,1052.1931035410503,386.6591025030126,1093.4888444745084,332.17913863026274,980.1674956605848,431.8056674784279,1012.5882024996018,483.2187352788197,1014.7552826218368,507.22858090746,5,3,trajectory,person0,12.002533683363136,13.793272848816509,-2.175814944212705,1.5333185963005396,7.389065799435488,5.501407683592532,128.4777921294483,36.79051205200311,18.868360808738903,-4.810558487184727,-9.432119970197885,-13.044334575271773,-100.96543855237252,-100.86851960198288,-88.96290486926043,-87.07524675514036,-3.681594890061157,85.53568743775598,24.189895284200997,76.51862691465638,34.01347957684638,-57.673800500729605,52.88340296926067,-62.4843589894518,4,30.73963537940119,-15.218565119857752,0.03430058173800969,38.024648389472574,-8.741551473081081,0.03901651710877773,5.676659314423763,-37.45071911814084,0.037878500807686594,-11.817619358893309,-41.18410059875907,0.04284607647662032,77.42698924468306,35.57052235600659,0.08520681148931362,-16.742709363128068,-35.530128414535774,0.039277326054246345,12.751151294074988,-21.315270628444942,0.02483812837732018,141.1770949264238,63.897621949422664,0.15496411914587135,-38.94321719160725,-35.40284706588007,0.05263017903829311,5.4830814479941425,-37.437210457262275,0.037836608053400944,-24.046396788731858,-30.091643834291432,0.03851929681563493,67.95934857725722,-91.91845303937487,0.11431305729529288,46.23656582440929,-448.1390145065047,0.45051792011205966,-24.760080482252565,-19.930649395041552,0.0317850966774634,-33.50876432077814,-29.72981501289554,0.04479619612206424,-19.199927536001628,-20.468478955579386,0.028064138115087546,-1.6374169231881384,-18.51132689217375,0.018583604534353877,-17.65559215440747,-27.80765419034835,0.032939119081917975,10.339885122871715,-13.863090899174567,0.017294464826439718,-9.427156056242646,-16.94801006455965,0.019393460662222396,-35.26181885711169,-29.72149005984658,0.04611683901233168,-37.74486274740337,-34.71657750496997,0.0512827009573297,2.0923658361073727,-1.2208961264876659,-28.475494449708368,-34.83949334542393,28.34605740497926,29.73935448398575,174.4985923070164,12.002533683112091
6,0.2012820512820513,979.5441534504382,567.2024099182834,981.677312723879,567.0734016400073,984.8909313723569,675.8789816713302,964.272971834619,784.9111262500223,997.7406210257424,807.5084010576101,989.8819468858866,810.040369304117,954.6292458116241,799.744922149126,976.2713048531042,566.8555130852332,982.7483079353324,675.7790369710003,963.5957234593636,778.6619719585694,993.4538136526154,801.9677948669414,989.931660493262,799.2954439508078,952.8703830524976,792.2437324012461,993.1122006442417,421.5921013666055,1010.8428159232561,352.3625938801971,1025.2802413537477,384.1979834216127,995.1029315271069,424.3896441726432,1055.2077208519797,388.4672625127465,1099.370483309057,335.2396808006312,980.1196308065134,430.58026511735545,1016.4632792035004,477.1589484112257,1018.742242139069,483.5096727725695,5,3,trajectory,person0,12.384231873295969,13.912059442700778,-2.854935353643816,0.5288741163680794,8.693246035577726,7.00281711787029,126.35326386112868,44.19114312741151,19.440001413360186,12.448563223048009,-10.168279058158632,-13.389487224474593,-100.69715316364268,-100.53455181533944,-88.3129212925868,-86.62249237802082,6.500775392401057,84.68426157695434,22.54854378127916,75.62194374636823,31.03752545291171,-51.12459528133359,50.47956402174001,-38.6760320610507,4,32.21140362188028,-16.582237494842726,0.036229064625339834,47.2777227805133,-14.555093927854012,0.04946750277262558,2.9350807127919056,-53.317467286007236,0.05339819300861271,-9.01997847381022,-58.645168473199064,0.05933477729728073,89.86247780349852,53.89929200990167,0.10478739712462044,-14.33889645915952,-50.86558980637954,0.05284801016138034,15.641296246787357,-30.482454363993675,0.034261205062471475,175.32528500437897,91.23144813582512,0.1976414245314642,-51.6005989875387,-50.988553211492146,0.07254277617016008,7.329142011434783,-56.32618296872652,0.05680101416744454,-12.00327074068434,-51.15804366996385,0.05254734951081831,115.51184060029047,-180.63568497031795,0.2144113709754286,118.84694611876735,-707.0349686069268,0.7169540037092723,-17.3682532157157,-37.72180018132256,0.04152818836266332,-13.609272774037255,-50.36786915333356,0.05217407927779351,-12.3800636771748,-37.93922858140291,0.039908032299310905,-1.387701095022245,-37.34552045111415,0.037371293957979446,-12.794005796664353,-47.21078031974934,0.04891364188776698,16.82771655310823,-28.445955843228237,0.033050634611556905,-1.4267994716818315,-36.527917514770664,0.036555772659024474,-47.14318362203541,-44.93973133821822,0.06513109253476546,-38.970618410646495,-49.94135946118375,0.06334704795126121,11.378009738125174,3.5408997412635794,-20.243844051831815,-29.941402331744634,38.87620066971761,44.755389505859206,172.99718286954112,12.384231871055889
7,0.2348290598290598,977.4616840858396,565.3602088287312,979.3876819248788,565.0854330546553,984.6314494714258,673.8221298417072,964.137851692446,782.9513134832307,997.4680958704304,805.6117112536084,989.4101085273144,808.2046012716917,954.48231431895,797.3867985342229,974.8045541808036,564.923515771961,982.5754141871624,673.6703192865843,963.8400963055612,776.1788085409964,993.5309813091604,799.6545599550052,990.3436747263779,797.0957714793358,952.7006023192475,789.749745343885,994.0053620532816,420.26527458311193,1012.6560437190666,351.7498387687454,1026.4221691041314,383.80086176387977,995.7734801589434,423.23789577127405,1058.6069686899057,391.14436571715675,1106.4135374543828,339.7662130540109,980.7255760734918,428.8366096974959,1022.4145382569753,467.57756294376327,1027.0510385328735,453.5240487400714,5,3,trajectory,person0,13.3682304103504,14.403536521795202,-3.2173611961563098,-0.1393871309131232,10.550250564251757,9.233380724396923,123.82606149379212,55.14697845449031,20.02572545838775,32.264973025302545,-10.767374897425045,-13.563785321550368,-100.62798777059534,-100.34642404218376,-87.25975736583929,-85.94288753050901,19.421613673521723,83.50686189765767,20.335343437989756,74.75251184972343,27.332923409150272,-41.346159631296985,47.36050410576588,-9.081186609926114,4,34.03962975666025,-11.837766612675708,0.03603927180655416,54.05035722543412,-18.265566379579404,0.05705323857033761,-4.379868698816554,-70.2931115780022,0.07042943124245957,-5.060979819172711,-74.34305368439604,0.07451512026327989,101.32789733435808,79.80154774930017,0.12897918359714503,-7.734874499094723,-61.312525876660416,0.06179849604070393,19.988328643281395,-34.33237272870989,0.0397271330344248,209.94581783519297,134.93102513259183,0.24956688075507968,-68.25141490013468,-59.25919095189395,0.09038753978366351,7.284489937610134,-74.0204127021774,0.07437798928615783,2.3002842842705693,-68.95502794816002,0.06899338509683368,177.4005883456224,-285.6107260364591,0.3362208434532967,247.67622371340653,-893.8389838986706,0.9275190784722119,-14.064990561261384,-54.722257272297284,0.05650087964327516,12.28169815912625,-65.56985456362443,0.06671016367216277,-8.123679788916837,-56.53826931673549,0.05711891167244496,-4.027785129742463,-58.41989648780333,0.058558580572765175,-5.153775423156029,-62.858590847556684,0.06306951596811937,26.624174486028178,-39.55126972452284,0.04767755870306732,18.062572289544992,-51.97648003148374,0.05502554855863107,-62.07615685555249,-54.91401973951913,0.0828794233444433,-43.722249339916644,-57.59074793703138,0.07230718730035435,29.33193091346969,14.650399555171356,-10.803521929671806,-19.920144186471536,55.35529423053804,66.4906858506029,170.76661926349698,13.368230404756048
8,0.2683760683760683,974.8077167356596,563.4080806840344,976.4571785229385,563.0552260513502,984.8642880803574,671.6086577852568,963.857677009996,780.3019492803056,997.3164922674724,803.0984747280097,988.9849428453514,805.8290059366185,953.9796426623564,794.510600172847,972.9559805037788,562.9355587293749,982.7890935682743,671.2255039307245,964.0152228929085,773.2212368900408,994.1397718187002,796.8672949391299,991.532625379866,794.5030430724551,952.5390102800312,786.8392587119233,995.2111690122142,418.8705261114793,1014.5897853421135,351.1537372862392,1027.6518152037165,383.797587252916,996.6833998161104,422.2383734683648,1062.3298268316125,395.0030234178842,1114.4745688319263,346.4630326437611,982.1184069025836,426.904286133625,1030.105720495902,455.1858574396676,1041.485882384242,423.57634756349336,5,3,trajectory,person0,15.328750432856038,15.577914487143076,-3.1180752395688085,-0.2032000663504142,13.178983159041993,12.405562057136391,120.9211338955129,68.84112088651526,20.472999616888423,48.50683911151653,-11.150526399437078,-13.541144658676307,-100.9473263707593,-100.42306932313792,-85.61857594796655,-84.8451548509786,33.96640267412168,81.97586199187266,17.832795730108046,74.01631842704661,22.896995900473275,-29.183017110416568,43.37019741981136,19.323821996912212,4,36.65441876470874,-0.09760962618113526,0.03665454873024295,57.64274392267306,-17.769139733304712,0.060319385389744906,-14.984097788907118,-85.7363587977012,0.087035891484121,-4.816883716769009,-86.75845501643788,0.0868920703262395,110.97437008399926,115.02240789429484,0.15982948768403774,6.940666814013235,-65.98120524960417,0.06634525078717796,27.123719716825974,-29.794677564429634,0.04029167386005775,240.29061685925353,199.62494063714036,0.312393497811626,-87.35513325528854,-60.5182724552073,0.10627031856079062,5.220333941304966,-88.16200844886646,0.08831642893707117,18.147385889465756,-83.08535206558346,0.08504412585524727,229.2658145106824,-369.3833233068017,0.4347491842895439,430.2870651235934,-892.708544626658,0.9909972270708537,-12.673728608831471,-70.8139246378492,0.0719391084144452,35.44133158168078,-77.2864263961903,0.08502517091647852,-4.519139247409302,-74.91685948918608,0.07505303761514204,-8.351703909974749,-78.97467815088702,0.07941505365631933,6.369550978368722,-72.87729850588879,0.07315512160595769,35.94379979493287,-41.57594170216995,0.054959218263367346,41.51877885445645,-57.60047311411209,0.07100439071307359,-79.11189298625668,-58.19082622408324,0.09820826782155555,-55.10397967182016,-59.25884687454237,0.08092008099707285,58.440979014817835,35.006935527567244,2.9596068587866653,-1.9021945085765752,78.35967225234597,94.55929068293456,167.59443793983922,15.328750422792751
9,0.3019230769230769,971.6035336103072,561.630886305236,972.8884354359592,561.2056852369021,985.9516069582902,669.399176365444,963.4576671994251,777.065446696619,997.3466552846471,799.9861883852778,988.7117109421172,802.8928205829808,953.1271032163604,791.2222724387957,970.5267508462761,561.0897792281204,983.5598710570093,668.6427987472218,964.0645135960344,769.9242226259486,995.2673743777349,793.6471157465812,993.1705690608512,791.5169686565299,952.1791486070956,783.61602097645,996.6008156702292,417.8703387667701,1016.5803945719103,350.7966872631076,1028.9924700207469,384.43315691838933,997.8932285480756,421.72649833155464,1066.1502037696096,400.4684573006673,1123.1185308664344,356.2248196193425,984.1276683748218,425.2845508593669,1038.4618324833434,442.7726298006336,1062.154096634148,401.54085175968527,5,3,trajectory,person0,18.64379441023896,17.776100708949386,-2.297022601433852,0.6431201032017464,16.736951984573977,16.666217204571563,117.54078202580402,82.6059874050236,20.659133347701506,55.28971629292846,-11.19531651063896,-13.19703089254558,-101.83843670825812,-100.90000822696209,-83.19464231233064,-83.12390753498381,48.562461520015646,80.13914050405046,15.337642261877813,73.41599165298388,17.67992252321335,-17.254872100031488,38.33512064471426,38.03484419082614,4,39.96346843122083,18.94564353130569,0.04422687212395298,59.33790570349596,-10.643274574879241,0.06028487660228932,-25.41327775325497,-98.02148914242076,0.1012622684905972,-10.727086811072654,-96.0812267644264,0.09667819054993436,113.88129980780768,162.91866606003234,0.19877485302898884,32.41179839952504,-65.86224869250911,0.07340545264709818,36.0636844942486,-15.258443568608845,0.0391587721901125,257.66714854457626,290.9882996542728,0.38867280580814706,-106.38036717874911,-55.13280899119178,0.1198182337891221,1.4693024880865801,-98.2804251971442,0.09829140769534717,33.612611313899286,-95.9900549116423,0.10170495701429394,249.08665032627684,-370.02487484509,0.44605220252218175,616.0970871946478,-656.8542698205206,0.9005737907751804,-8.144747179212027,-87.52450608295838,0.08790265110722827,48.825327560579154,-89.0116450097427,0.10152332519543625,0.8991268813869613,-92.77388588525538,0.09277824276951585,-11.923859321475513,-96.47663752645313,0.09721069904865906,22.976042339361666,-76.98764496045851,0.08034298972615939,41.423862162485236,-29.814501740375853,0.05103764170182093,59.89390885398036,-48.282554672153026,0.0769316931015973,-95.51322946910392,-52.97624008137624,0.1092211472965621,-72.41270571409632,-55.02068831764756,0.09094435711897707,98.81787142772009,65.52555107040456,24.474690104914586,25.22788785671405,106.05919811139914,127.00551649679346,163.3337828163811,18.643794395927472
