Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,902.4841627474336,577.3001881595524,901.3558688613277,578.4389531877381,983.7952910269128,652.6295901897947,944.3479898436228,751.7875551543933,986.027432779252,766.4654528147577,974.7586036818152,770.9755749754233,933.0837719650292,763.0467662693715,903.6413998503764,575.0342946600052,983.799824435561,650.3613978806314,944.3530846746525,746.1446051217122,986.04255876919,761.9546680876647,980.3999009466627,759.7114630411626,924.0595092543759,759.6801305645118,1009.5166005158305,481.5430939881124,1065.8482678223322,431.9889478267603,1060.2133428863465,459.0057063039454,999.374601555982,490.58177929028415,930.672281643546,505.2952709389412,865.3912640164073,499.6749182680872,998.2814152446504,486.04696827232453,932.9471652534747,503.0086051252328,878.934367733822,503.0242429213996,4,2,baseline,person0,69.71147092758703,69.16947966473136,20.28370965885001,17.97646476484423,94.94186081996988,96.17398916933566,-29.8735090473098,-27.393681657468264,-16.97015774397633,-14.524373615295604,-3.726301138162644,-2.10910474831065,-111.70168647606444,-112.39173498021842,-41.98628032932689,-43.21039284402927,56.22821003465831,41.87502517206192,-75.97948989593164,41.40833119442586,-168.03771376512287,-165.55788637528133,174.99100951077298,-180.08328923064528,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.86130550138881,69.71540614673755
1,0.0335443037974683,903.8429578140664,595.7065830726468,902.6432603858848,596.9609195853242,984.6752683748837,672.4922540482163,944.5955732659362,770.2213630471676,983.8704426548733,785.3322234601246,973.7835189607882,789.4216296996343,933.447088628222,781.1960566529651,904.808383447197,593.8855425950212,983.8931153233534,669.6875466026507,944.5167658346027,765.5489231852142,985.9098332533513,782.3379632740842,978.5087197036037,780.5732082124043,926.1988842688797,777.237753477433,1003.9975903671221,491.58876600939027,1053.987326436722,438.11479730742184,1051.8570009992459,466.2117146528227,994.1528051430693,504.2406064684689,949.3512452485774,539.6023015168219,913.2760503598072,555.3098400267722,992.5106985167924,498.7705297384464,950.9463823814552,533.8267945282355,923.4411322583363,550.9161189966425,4,2,baseline,person0,69.78285596466483,68.56724583112889,17.298112242557867,17.495624823528324,90.32890847369816,91.55634671862018,-8.086087215974208,-5.1921968085961945,-5.387055873067032,-2.795638552233642,-4.81346616426605,-4.772074529715017,-112.3099719779818,-112.3216826131426,-42.5157309190108,-43.73253871742507,48.618466413129795,45.94824444774102,-57.618766201288146,47.10919447565099,-142.16954994791135,-139.27565954053333,66.94721990363341,-142.07166154251306,2.7811245794721122,576.1380185054826,0.5761447309672721,-3.956722925004574,607.6529508404335,0.6076658327743889,34.789322320314035,561.9805988174597,0.5630563829624324,536.5804351360225,918.7309293725327,1.0639478765223798,-353.59032809932097,182.61966376311753,0.39796490010846375,-29.06856338156059,549.9012540425147,0.5506690208960352,-164.52898179168378,299.4747508230013,0.341694179391319,1427.5087249541873,1658.5504977117444,2.1882803552744803,38.37884167547396,552.1642812865293,0.5534964579986222,10.830949581973487,541.0543170958098,0.5411627144555141,26.23328697724427,592.1322433265321,0.5927130662745186,1326.8054329949568,1427.7200792242254,1.9490503537992454,-249.1135883324352,214.82062624955012,0.3289460158659942,556.8445753952768,1022.7378926990854,1.1645036188478386,-155.66864778117312,407.18767814211316,0.4359295047743202,4.879551560780937,578.4683498176065,0.5784889296815793,-172.0326873587861,379.3061720089164,0.4164953993070554,40.50747557131852,548.7189426922482,0.5502120806075232,63.777594771999766,523.415928347459,0.5272872230983165,-56.37861064213577,621.9161768030565,0.6244663951785301,-64.30272446261205,562.4433513147158,0.5661072016954416,7.380788816137052,549.5361598223282,0.5495857230640365,2.1280822374137625,-17.953385982866084,-89.00460222153954,-14.334473722247806,-137.51820202093052,-137.65802022887678,88.46397536675181,69.79424105897101
2,0.0670886075949367,905.5904987818312,614.0934411722135,904.049590837768,615.4205432837381,984.9312511093427,692.755158371422,944.8959911957884,788.8627354208551,982.1092443429717,803.9895793179916,973.1307630754568,807.7842893685934,933.8888157651895,799.4678445281041,906.7147180530274,612.6881948025298,983.6033546443208,689.55828793738,944.76022942463,785.1454055712164,985.4777075649596,802.3310002101183,976.4993088565363,800.7770015520351,928.1256138315268,795.3399483113965,997.9816802056698,501.28270382783734,1041.021093234523,443.76896994984025,1042.6058853026602,473.0830129495517,988.3132337473563,516.7686372147316,968.7868659831979,567.3409749978534,961.4891399149026,597.5920229926083,987.0788800191036,510.7985931526997,970.2734901974702,558.6633921844393,968.5212883906796,586.8021481727487,4,2,baseline,person0,69.07019834205846,67.11525118862873,15.074254033001068,17.1703957202736,84.7250907411367,86.15352210637805,14.278943423339346,17.95188931901741,5.425397871744397,7.345781709543554,-5.423789754138609,-6.59423580845587,-112.59923967371569,-112.07261320117178,-43.5070508119914,-44.925466328342374,41.08946097030633,50.31019530678039,-38.81691854129179,53.31500330991107,-115.4036200146959,-111.73067411901783,-11.773091469456595,-104.3834054382568,-8.638148544746484,592.3730435636246,0.5924360221586066,-12.882237502997304,596.0188369610141,0.5961580378183654,56.83035240022514,560.5318959974235,0.5634054449367704,576.1666103642194,740.4117791849432,0.9381777900027304,-386.540536971219,168.55835424568224,0.4216936156832485,-19.45951507214431,547.4151373010444,0.5477609015557466,-179.34222745461574,288.98908968200664,0.34011516947001647,1437.2958773028417,1260.4877186041713,1.9117135579536213,41.92456818821634,550.3057630847914,0.551900446006436,13.168469366202451,544.7061291079182,0.5448652821323641,7.631183404631195,604.0639402012242,0.6041121409238381,1343.898994134005,1069.8099263820347,1.7177187735540196,-275.7879773699082,204.84247752512834,0.343539588781872,579.4015237868011,826.9264924533918,1.0097096363250855,-174.08533594766715,373.47714300179103,0.41205688992758316,7.25797117440052,584.1970220732755,0.5842421062751738,-161.92968351600584,358.57245650038175,0.3934405024451753,52.09650432204338,548.1365244776493,0.5506066610830397,57.43835299966686,539.6503365596681,0.5426984891671225,-59.90319128993057,602.3017637097489,0.6052733323834714,-52.503647788763985,556.2004199137664,0.5586730171964425,8.955855267290108,555.7239311401158,0.5557960911929778,-21.24526497581256,-43.28587802170262,-66.29615039810822,-9.695509115895533,-167.05720787636045,-161.06533749702922,93.81724611877179,69.09218886172428
3,0.100632911392405,908.1992232394803,631.4563911490126,906.0206958415964,632.7698471418562,984.2166910848856,712.6999811471171,945.3103725708768,807.0194207917089,981.0466868164289,821.6682048178756,972.9476612389641,825.3485486260913,934.4246947579472,817.2393702480911,909.9585083149832,630.3807166547041,982.6416574180103,709.3903322897247,945.1385681924545,804.1350037718148,984.5698984725354,820.9465055012855,974.2794399977793,819.2996237159704,929.7143254392269,813.3639426603341,991.259540698873,509.820525572626,1026.262735535233,448.16375916444,1032.0085135807801,478.7818633878801,981.6707793880707,526.8551908828697,988.3147182827507,582.874307974461,1007.3742516397059,616.1383177231569,982.2214772776077,520.914925159898,990.2780667588348,572.0309926964347,1011.5237810837061,601.1164260740559,4,2,baseline,person0,66.90228206599609,64.12161719544993,13.807680919185836,17.003787993577674,77.40483093928528,79.34225961635978,37.34374398418398,42.1545511247169,14.818254150409851,15.168316449888817,-5.328588974360391,-7.278246468497923,-112.3442370505903,-111.50097897291307,-45.40864687489691,-47.34409524595009,33.73241071721201,55.11892580995487,-20.320810722845724,60.39942683789408,-87.44047061676996,-82.62966347623703,-48.91996541047142,-67.45634939827451,-28.669464482465948,591.219435409524,0.5919141483354387,-27.062988038305228,554.9527992461202,0.5556122881224514,96.70167196019072,527.4374438950081,0.5362289348612178,596.3628484331333,398.5058265840169,0.7172555617161088,-439.96613518637565,131.0144709258037,0.459058810723424,-5.458507578462445,523.6137665442791,0.5236422173771619,-200.39585699507435,254.52374258049304,0.3239457285379318,1367.8957834941402,552.8895410238989,1.4754069672719679,58.76124351035484,517.2056621854106,0.5205329775677351,15.975260538812794,529.7926535392318,0.5300334562019867,-21.301978087590058,594.5815091622321,0.5949629780987062,1281.9611029241876,426.7275298880245,1.3511182976242067,-315.92164755793664,169.89025835016787,0.3587048749013706,582.1510685527066,463.06917175547045,0.743863511974714,-198.0203375032304,300.69348671053416,0.3600397575477345,11.278778361559057,566.1050029612337,0.5662173480378957,-144.80559116157374,301.581218327799,0.33454430271599667,77.76952156765066,517.6124710064613,0.5234221705528684,47.361591323887524,537.3190768173873,0.5394023643298389,-66.17722258181658,552.1838305475028,0.5561352421010167,-31.676243244107027,527.0231752795642,0.5279742528455474,12.353256087541716,541.274771433001,0.5414157193190938,-64.62844747506702,-89.24418319287771,-37.75821735524661,-4.96679638074647,-218.22661296085406,-203.05273083450712,100.52757268485178,66.93559017569339
4,0.1341772151898734,912.1216762988628,645.8488890795926,909.2367913427596,646.9811131202838,982.4368118451644,730.4224969411831,945.8176182074848,823.1534955919236,980.5370368870324,837.0648356009013,972.93198013238,840.7715091172776,934.9809269627556,833.1245940997846,914.718298229834,644.9229285265278,980.8529735069347,727.3394659992779,945.587891792815,820.8832283324111,983.0926034735664,836.7701753685228,971.8422508022888,834.825426646991,930.9605133441175,829.5885526192086,984.0025108431583,515.9083350658552,1009.7716126188993,450.33256186369033,1020.2711998018206,482.0522812921652,974.6404140609692,533.0925500855661,1005.5468904498628,582.9082702260382,1044.916602248213,606.6268643617591,977.8043606177592,527.416224797043,1007.9385777895001,570.5399117911746,1046.3027252514523,589.7153676537415,4,2,baseline,person0,62.7686622436346,59.24402853266662,13.014958000991662,16.72571546417237,68.1304216565768,70.74196216553838,60.57512806919222,66.56218446696123,22.343063478443543,20.711657428824775,-4.675329703761889,-7.167275261022732,-111.42164015585516,-110.50875448971028,-48.614024573936994,-51.24434504342853,26.352580207159363,60.35441320210223,-4.624300735946215,68.3257809570187,-58.81981200856668,-52.832755610797655,-49.91942405228469,-32.110862707475775,-53.32302980187183,535.0873822847927,0.5377377169100593,-44.040115063603515,471.72449792895924,0.473775826400149,141.89562387668462,433.5225425939887,0.4561536616234822,526.483159027378,-44.451091137944864,0.5283563345345651,-491.62215486429017,64.65487292104639,0.4958554181874438,-0.4674744981647961,459.77882219008137,0.4597790598395113,-216.34164475526615,181.4856414962658,0.282384038721605,1119.187055876247,-283.5489870001605,1.1545473979312235,95.87605456297815,423.65660841350103,0.4343698190378721,16.582016671646088,473.5595035033198,0.4738497300149167,-53.060550919991215,528.3316029174393,0.5309893640227116,1036.8062600950732,-339.8806095112577,1.091093969231833,-349.904825863323,97.49547714661276,0.3632337473672953,513.7138117742826,1.012459575322015,0.5137148094829024,-209.58447578906478,185.94391585396824,0.2801799285011057,13.394929973012319,499.28669444796515,0.4994663426115494,-131.68008155774942,193.81232880545332,0.23431359899939372,116.93350629857385,429.0593722701219,0.4447082075115206,37.15050735334616,483.67705160418024,0.4851016908289682,-72.65582884669507,462.84469115118185,0.46851262266051397,-15.193337517854744,458.99389881473,0.45924529029057887,15.12166237435102,480.9780789497984,0.48121572823755704,-123.22866640247437,-145.4073601358041,-23.632117183901766,-8.289709367176957,-276.48238993734657,-256.3862258924112,108.96843777603922,62.807615581918164
5,0.1677215189873417,917.612631668534,654.7668211021196,914.3070443128776,655.4725558495516,979.8192481973515,743.2995346041955,946.3416010822968,835.1927206031868,979.8612240724324,848.5818353180017,972.4020717849639,852.3257307833328,935.5244214498164,845.2071807685671,920.7129095950177,653.7455836528552,978.3424604463092,740.703947403559,945.9822752584472,833.3142022308926,981.0539874753024,848.316828213033,969.3563379870352,845.9036402886939,931.978786888116,841.7817806888766,976.3975381134592,517.8309956834561,992.1230057375889,449.0011615900728,1007.7881116020284,481.2711768427604,967.7951458435931,533.9539500249796,1017.2463217266934,567.2294271843457,1067.439476605904,572.0139970929885,973.060998217392,528.4188423054936,1019.2550639851885,554.2083351780919,1066.146971999287,555.5322262086066,4,2,baseline,person0,56.51130752607167,52.62807934128969,11.802748306539383,15.76031695902379,57.08677705883552,60.18656916811464,82.91425119580693,89.6194601807998,27.788075695987473,24.42459471374614,-4.087798186354684,-7.079328779574998,-109.87640860898252,-109.09360018039293,-53.337933560979245,-56.49452156168338,19.36269916040631,65.98896930577943,4.825138968484641,76.6247305243397,-30.63741905521852,-23.932210070225608,-27.99138611026648,0.5086183978025588,-74.84171010921473,398.41284186347656,0.40538139342328394,-60.773835419947225,344.22097159105874,0.3495447558678907,178.70728220736186,263.0150018791949,0.31798299314185746,337.35939979599686,-486.86586884284077,0.5923257033717256,-526.1282806126549,-39.69080060972934,0.5276232816256972,-15.797267715422311,344.446608157874,0.34480867091582357,-226.7142813759382,57.317052373760546,0.2338474072394742,671.4366317953201,-1031.8552883897657,1.2310777744296137,151.15093759974397,253.14112287250984,0.2948339092208303,16.202288482190333,360.19786672974266,0.3605620852900614,-78.03302950083933,383.8815001426347,0.39173225530308137,591.5832049354473,-1019.0445940247786,1.1783134442807741,-372.1373463334274,-23.285755284143846,0.37286516455045554,348.7754984413657,-467.40701897875965,0.5831926523059371,-204.0664864802717,25.679469891948973,0.20567587626733094,11.757091994320024,370.58375018114975,0.37077020526262316,-141.40589797321155,29.88935213871767,0.14453027832562482,163.69263177510575,265.8553319923148,0.31220880071869256,30.356079236179255,363.4962330202903,0.36476157002422055,-74.10834430378571,330.2561802620843,0.33846889265743574,-20.14687258619027,343.3369726984624,0.34392756984101885,15.620621551000307,358.90519844897915,0.35924496557549795,-186.54000856131046,-197.23018344104844,-36.13757202329442,-28.779804493108706,-329.2256314043633,-314.67020633829344,119.32690286675867,56.53847504800327
6,0.2012658227848101,924.6390188954564,655.7877316288852,921.495970970288,655.8459944110859,977.032059278054,748.779308204728,946.8753949117113,841.001187911302,978.2001860843288,854.7134827789228,970.7780225871488,858.3193572610973,936.1555966252045,851.4999513984213,927.4670561535107,654.477380486154,975.5958084595588,746.7610284661365,946.3020214638705,839.3450056041801,978.704683208127,854.3225590267397,967.2011935787798,851.2190480428509,932.9385102195879,847.8574090030525,968.3578492841418,513.8327780561527,973.8794874847918,442.6280436003297,994.6413782126056,474.7260092044718,961.3312136016458,528.0392950192734,1020.88945681988,538.3634760212426,1071.249242454593,520.7367014937663,966.9601487199818,522.4741102140368,1021.4916042155855,526.2794158242142,1067.5306003136964,506.9832598357561,4,2,baseline,person0,48.55525208377774,44.899875397423834,9.355401607585494,13.44996120618876,44.689075405606495,47.76411582729888,103.07871671798392,109.38806828322484,31.139824507951424,27.133964526066983,-4.520106088333148,-7.952423470195661,-107.9985165286867,-107.41941536661486,-59.46240533595653,-62.649210431540595,13.62717276989476,72.12790982517379,5.304222765211636,84.75699766129367,-4.128663554223876,2.180688011017073,3.8298804878559585,29.33480602042484,-81.8813233785965,180.56958639381685,0.1982673110945533,-70.03586305919077,179.03876765389765,0.19224958371209042,201.3500294796071,21.815830124754108,0.2025284296474714,66.67421818919316,-832.5979731910718,0.8352633335260329,-543.8633743286653,-189.99106459988855,0.5760937202955444,-48.41505155750711,178.6779214125976,0.1851210869070363,-239.67374245889525,-119.1921481347034,0.2676756824988365,113.57415171563008,-1528.6439065428494,1.5328572278423418,214.3113984661979,11.132696740081451,0.21460035519365772,18.816165605907024,187.59580368244656,0.18853708825419985,-83.08978287716803,163.3592884687022,0.1832762099880276,41.247787486170665,-1447.3088088510149,1.4478964632010978,-391.9214859488316,-195.12009185841484,0.4378062372730389,108.60666881575433,-860.5321290132608,0.8673586072527039,-192.69835740144762,-176.32367752859983,0.2611947476547446,9.532056689974276,179.78621376970054,0.18003872574083982,-181.87438124354878,-177.22031517927616,0.2539396201166051,209.46588336862956,30.434691175278505,0.21166536495689345,28.61062007029355,181.12250446033647,0.1833682884328457,-64.24770122723885,158.4593255012859,0.17098866907285704,-49.51773624912539,182.79250921236456,0.18938085338119673,15.913099065562253,173.1580820155107,0.1738877456555255,-237.18052073253577,-230.38796662845357,-72.9586374405121,-68.8747564052706,-369.5918606056951,-370.3297411035636,131.59031516113032,48.53611119273016
7,0.2348101265822784,932.8694399037997,647.1892510005429,930.5255712875504,646.5413306142649,975.3118949154303,745.0028087987426,947.6685029279494,838.7465430014925,975.3514193060912,854.211128049353,968.059934299421,857.3251820693912,937.1431648641179,850.1755313364522,934.4589771077289,645.5976019567372,973.643935725927,743.4695155566219,946.8374554015272,837.1938181037003,976.553000686092,853.7056714858991,965.8299820499682,849.6830973511703,934.062894585557,846.097107702768,959.5175752926289,502.64816489452227,955.1072347739774,429.989543173664,980.510272981927,461.1802292136145,954.8456729993225,514.5353248722245,1015.7653101339512,500.6462835353175,1057.365373384907,462.9579974292348,958.757409658949,509.01194398676586,1014.428753835245,491.5204438543271,1051.7205680676552,453.6947382069405,4,2,baseline,person0,40.11849262517464,37.24074098828229,5.300386168745548,9.30875940807478,31.60839440629102,34.01429403423817,119.63007224764284,123.9951370294536,32.76727326222822,29.96046843105988,-7.02824179633904,-10.547271248279763,-106.34723240598376,-105.8772797386811,-66.34755033635543,-68.92532175945337,9.164412632180046,79.02928001142946,-3.248874535777872,92.5345889481808,19.387038432595585,23.752103214406308,36.03807054235812,53.7290475609329,-58.187904134685205,-98.12434711383074,0.11407988290712284,-64.14449782670428,-18.390232349589525,0.06672868384219757,208.43839825782223,-264.71792597129013,0.33693047680319443,-210.55289813090548,-1036.2108624985237,1.0573861520141343,-559.625646850694,-376.7703900779591,0.6746382671124987,-81.02980178509281,-29.63767552632897,0.08627989677749613,-263.5402435205764,-333.42809047879473,0.4250032370173432,-413.8964741529064,-1722.459479659619,1.7714900367728557,269.18431134480426,-277.3843169618352,0.38652587593919296,29.44071353742284,-39.48271128134603,0.04925078784871082,-51.280371565007805,-112.5824351218241,0.12371128164320744,-471.31794242915555,-1588.601210821297,1.657043876871866,-421.2669106504198,-403.81759218027366,0.5835533032750501,-152.75758044844562,-1124.3993231653153,1.1347284769137869,-193.34253116360094,-402.57118551579975,0.44659253661961756,15.961992858446818,-64.12974058034197,0.06608637410930537,-244.5344852156969,-401.32495545449547,0.4699562046938615,245.35972062608565,-256.33206401473427,0.3548344959946322,33.51938298549628,-52.476906687722874,0.062268569690015776,-40.877626707968176,-45.788718733118465,0.061380673900639345,-84.9255001814242,-14.975857975855378,0.08623582146172246,23.643597465211577,-67.21394259432533,0.07125120195596858,-251.5109423508097,-228.32891257440858,-120.88536591258722,-123.45469511358675,-389.952376960726,-409.9003477931312,145.3768303477849,39.999682069628335
8,0.2683544303797468,941.60887591651,628.4980079784251,940.4566190263663,627.3238363109026,976.4332549353632,731.0642139976817,949.4124359235651,827.0587992706302,972.2200223400375,846.0291392376741,965.1565646584688,848.1824258064532,939.0414233062512,839.5857856814754,941.0517851936036,626.8892034064315,974.0757151708464,729.7749432645244,948.3380113324108,825.4980320187517,975.270212995022,845.4208381392934,965.6243293506192,840.412322093167,935.8170799640022,835.0824061266327,949.3678668677879,484.0950313213717,935.3983972345028,410.9555502030574,964.8998553419352,440.4854728679794,947.4608222373736,493.7348869360996,1003.1182371190763,459.2500819807883,1030.9245820706906,407.26809348856705,948.2008544191316,488.5095883596723,1000.050969875808,454.3864225525862,1023.9934664586376,402.9147917287334,4,2,baseline,person0,33.26487755713906,31.444943066919738,-0.2621843319711778,3.156503109541811,19.002141478549895,20.211659148246724,131.02127404085658,132.2539256017881,33.53395606489579,33.664061700798925,-12.530168689148386,-15.352863365857658,-105.64608288059966,-105.0379330277432,-72.66380417476296,-74.07846019007849,5.416551569670271,87.00253146072893,-16.973303018352468,100.18350754629324,38.428409569149295,39.661061130080775,63.0978304544506,73.32192072796408,12.87191552778421,-408.25328719837665,0.40845615764440946,-38.24159531868843,-246.98182429503345,0.24992487100050909,196.54031652230202,-557.7220699902444,0.5913391610344184,-428.62072935680044,-1107.0142199386878,1.1870957049795174,-587.5464775918833,-567.4284696897803,0.8168145025310921,-86.55328363593573,-272.55763953664274,0.2859705190713707,-302.57621341978364,-553.0934159542976,0.6304480087203449,-788.2349108766381,-1660.18958917462,1.8378094968544743,296.05764957224767,-572.8988867794782,0.6448746128848686,56.58959129378222,-315.69430443138424,0.3207261693301824,33.42922323573226,-415.52792048445815,0.4168704423058591,-826.5815196650477,-1513.8172723691898,1.7247839698858154,-465.36716738088415,-616.9380193604417,0.7727736539301094,-377.02595025476006,-1234.0754425689802,1.290383960345652,-220.15215479017237,-620.0885271523982,0.6580096904793931,44.733554165964044,-348.66683045695726,0.3515247495258617,-314.7048543190828,-611.2022998265618,0.6874644693693438,260.53413019022844,-557.2106410367174,0.6151111537588377,52.29458298006385,-328.3628017036578,0.33250090669310134,-6.130778584367111,-276.3740548612314,0.2764420457283759,-93.35107936537065,-243.91589287646045,0.2611692685145032,51.98894590703742,-348.4270772596658,0.3522843718705642,-204.31531712256972,-172.78039086326066,-165.82757341759262,-183.4068858807938,-375.80904954397994,-411.4747758465366,159.6663356354919,32.982278705836706
9,0.3018987341772152,949.7813473368628,600.8955732625433,949.8249188761301,599.5860536159865,982.2834679665344,706.9189057686697,953.2569549416148,805.083489701414,970.7533681323092,829.2957594126,963.9219982740535,830.0229089804341,942.8014240917406,818.4165396806462,946.5516664904048,599.6504538941463,978.6757377046597,705.535657337933,951.9774727079612,803.3642500403581,975.7740676833644,828.478648943285,967.0282648109763,822.7536375719403,939.106517580162,813.7644288792824,937.4833608163974,459.4057789806822,914.3781349877758,386.8248314313848,947.4595277695979,413.8978342248954,938.2601923306612,467.27908547021804,985.6247958407158,419.0841468969967,999.2508900807624,359.0951721134723,935.5456370968506,462.4971695469195,981.4835213746989,418.2389718629977,991.7209176510377,358.6217776097624,4,2,baseline,person0,30.531112837563224,29.622456564287287,-6.8634192257734155,-4.834645481908723,8.583941544338193,8.422535033448463,136.0475062883373,134.0073714467665,34.3351441334213,37.945246382435414,-21.47839266397916,-22.460679387990524,-106.5065782761656,-105.43819125634492,-76.47012055252199,-76.46035428358714,2.3901787317268215,96.24451548300551,-29.804776160672564,108.10380050746878,51.64950581628652,49.60937097471568,82.46674435351241,87.5058388234457,137.13274723443442,-722.6051276229136,0.7355022507314241,15.02057372794185,-505.069036409311,0.5052923403086044,163.95872545181035,-812.0230986681252,0.8284105120182662,-553.5201628632534,-1077.6032469726385,1.2114509187673004,-626.6417801854474,-719.3685973442022,0.9540288777175203,-36.80405447879317,-541.3591808511361,0.5426087919651607,-354.29282190937926,-736.0192207224422,0.8168523103532133,-944.2345913978559,-1436.0984108047114,1.718708122139444,279.28139174767665,-826.899936942782,0.8727895516632265,112.09058945421337,-631.0831826662271,0.6409604384736453,174.40257715567208,-719.8035283365858,0.7406303925200061,-962.0873040756222,-1320.4332510938525,1.6337551687011673,-519.9191993262806,-792.612623699485,0.9479191658975263,-521.502589053011,-1197.3995741960518,1.3060362516691029,-274.2829292944463,-788.6823833225081,0.8350155849237869,108.49715044093578,-659.8372740728641,0.6686978838830815,-377.26874281517024,-775.4645608330075,0.8623670850706607,243.63216687089536,-822.8650349262891,0.8581745151415595,98.06247987796958,-635.517057562518,0.643038241796503,41.85317032763031,-526.4287083686435,0.5280898340823764,-43.722899022846676,-498.8441532757958,0.5007566086996833,114.61018959468639,-655.1130022521062,0.6650628100252622,-81.49713692320408,-54.33072970111832,-196.7915307963685,-238.22669385833657,-310.5802999255563,-351.44936040341975,172.71463603552752,30.036457723643608
