Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHip_vel_X,RHip_vel_Y,RHip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
10,0.3410852713178294,970.6895158110758,789.2935202096962,970.1184380904147,792.2392223858053,1008.5712582972759,1024.621232164471,1012.7403485725339,1086.7727078307746,1072.41974768071,1065.6378361390819,0.0,-992.6438071823917,0.0,-978.1662421306534,0.0,-936.4716409548736,0.0,-924.4009311619444,0.0,-1026.3663810292544,0.0,-1044.688514455528,0.0,-903.7611574057752,0.0,-981.6207518416402,0.0,-1029.1958288913145,0.0,-1038.9048469381637,0.0,-939.9047371201308,0.0,-913.6357296840088,0.0,-912.5349469504166,0.0,-981.829688166162,0.0,-965.9628913727855,0.0,-996.9158212794363,0.0,-0.0,5,1,baseline,person0,5.903649295470246,-1.1541962639495382,13.684864213993016,3.3758577168309216,-8.738901053953782,-7.229022068800052,-3.9504358138602815,8.821474788485078,19.085603696849397,7.520240512811855,4.608431632266042,-86.52781073595779,-99.58578449662976,-80.62416144048757,-100.73998076057931,-4.821124974384479,87.99892029337447,-10.672577804066554,69.5159448117531,-99.23010177542558,-95.95151559004718,-90.40862698694048,-76.86229499258494,204.57023714596681,-13.081846586372672,0.20498808901023124,0.0,186.16770781506807,0.18616770781506808,0.0,-114.20463338223233,0.11420463338223233,0.0,-12.480261262837502,0.012480261262837501,0.0,-44.527851038210734,0.04452785103821073,0.0,86.30281387224868,0.08630281387224868,82.28825561234758,-275.8621631933322,0.28787373984687753,0.0,-78.92890073886097,0.07892890073886097,0.0,-189.93238707887875,0.18993238707887874,0.0,-0.0,0.0,0.0,-89.0003372247032,0.0890003372247032,0.0,-8.635253037489827,0.008635253037489826,6.521598973809535,-1.9712503810733564,0.006813008237194157,0.0,-54.0235582350108,0.0540235582350108,0.0,-170.46382189234842,0.17046382189234843,136.25980761894465,-60.82698198863751,0.1492201625458096,0.0,-111.24957506918949,0.11124957506918949,0.0,-75.95644483925885,0.07595644483925885,0.0,-77.38021168065275,0.07738021168065275,0.0,-85.68337858189757,0.08568337858189758,0.0,-71.25974236819636,0.07125974236819635,159.8624278217954,-8.533149817448543,0.16009000741734558,20.360608716217328,19.811536104340565,9.185073399083686,-1.8289926363051552,-10.078888611813253,168.62308173386202,5.903649295470217
11,0.3751937984496124,975.6178179595962,789.2697921270548,976.5898523220496,792.2190745624184,1012.6426709346898,1023.4091730462867,1015.0811627761199,1080.597350423247,1072.5083592313777,1065.6110519786757,0.0,-994.1238854069233,0.0,-981.1301840253276,0.0,-940.690007694552,0.0,-927.3429663855104,0.0,-1026.5839873945797,0.0,-1044.6702360580339,0.0,-906.7546882133114,0.0,-984.5354829428768,0.0,-1031.0632736140276,0.0,-1041.771674257007,0.0,-944.1618103772098,0.0,-919.7730292740096,0.0,-920.4346138433798,0.0,-983.8424083637204,0.0,-964.427196417238,0.0,-991.948203766142,0.0,-0.0,5,1,baseline,person0,6.7543486919763795,-0.010434419185229,13.841195156476298,3.351006468799027,-8.830600550231368,-6.868457346782942,-5.6266311759879555,8.755789654399946,19.038229646257925,7.493597630652362,4.651647199926831,-87.90446177813114,-100.45657245669572,-81.15011308615479,-100.46700687588095,-3.5896010460242525,88.3635936743504,-8.777137213040765,69.98886582561664,-98.50486367243252,-97.26303778626796,-89.74907401803257,-78.2210888336775,189.73009906384377,-0.5906975492972967,0.1897310185878174,0.0,145.64151345794383,0.14564151345794382,0.0,-123.6748430496636,0.1236748430496636,0.0,-6.379822983397771,0.0063798229833977715,0.0,-59.00929670114333,0.05900929670114333,0.0,45.023783924009585,0.04502378392400958,68.62841642331357,-181.0502512661501,0.1936209002775987,0.0,-87.7648804936739,0.0877648804936739,0.0,-231.60387027096527,0.23160387027096527,0.0,-0.0,0.0,0.0,-86.8973873665841,0.0868973873665841,0.0,0.5358893810811971,0.0005358893810811971,2.5979295536616043,-0.7852628846376579,0.002714014694834543,0.0,-54.750083915901996,0.054750083915902,0.0,-179.93446525229768,0.1799344652522977,119.36641596054511,-35.535369601313484,0.1245435817373494,0.0,-124.80964776436201,0.12480964776436201,0.0,-85.45461637716474,0.08545461637716474,0.0,-43.39320249194778,0.04339320249194778,0.0,-86.2551236000016,0.0862551236000016,0.0,-84.05016457517678,0.08405016457517678,144.48885844525884,-0.6956642410804972,0.14449053312778096,24.940959579384305,33.533017721498986,4.583338995532554,-0.7285934082078153,-2.6884625045019566,169.5137067605052,6.754348691976347
12,0.4093023255813953,980.0209762523532,789.7633785736367,982.4239497815864,792.752358409273,1016.3627556179408,1023.5052528780833,1017.1895368255883,1077.8089004680833,1072.5178160370551,1065.6081935183702,0.0,-994.8843185654949,0.0,-984.4594034603228,0.0,-945.2572883257664,0.0,-930.3674865763828,0.0,-1026.6569844685116,0.0,-1044.5277593726162,0.0,-909.9678909489401,0.0,-987.7831361021779,0.0,-1033.1757824448987,0.0,-1045.184545061283,0.0,-949.0388823969064,0.0,-926.2891137449452,0.0,-929.6633330340768,0.0,-986.4204353714309,0.0,-964.396144966196,0.0,-989.3113333873068,0.0,-0.0,5,1,baseline,person0,7.722257303854823,1.5267772467025642,13.8905520415528,3.3483542928499888,-8.761355555444505,-6.4414608728321845,-6.774596453754579,9.117250573164354,18.95739610715731,7.490754247849785,4.648514612367428,-89.36016556459191,-101.712842316785,-81.63790826073712,-100.18606507008246,-1.9619995382856348,88.57529048536205,-6.607124867141674,70.51445880599793,-97.86617038747012,-98.19930658797747,-88.74891981430576,-79.24037416407343,171.04513006369237,15.6349127827821,0.17175822255784623,0.0,77.30824519766851,0.07730824519766852,0.0,-133.90436396060332,0.13390436396060332,0.0,-2.1401414857317427,0.0021401414857317425,0.0,-75.58306454424256,0.07558306454424256,0.0,0.9103720873673102,0.0009103720873673102,61.81369372305416,-81.75228277638715,0.10249082139800575,0.0,-94.20526202183989,0.09420526202183989,0.0,-270.5692671817994,0.27056926718179936,0.0,-0.0,0.0,0.0,-97.60666070781409,0.09760666070781408,0.0,4.17715736792714,0.00417715736792714,0.2772563482766895,-0.0838048589586372,0.000289645191647992,0.0,-61.93491799599397,0.061934917995993974,0.0,-191.03974926151986,0.19103974926151987,109.0661191225871,2.8168859776731323,0.10910248937157012,0.0,-142.98688421383133,0.14298688421383132,0.0,-95.21528580677892,0.09521528580677892,0.0,-22.294517603581543,0.022294517603581542,0.0,-88.67343286875933,0.08867343286875934,0.0,-100.05916676172818,0.10005916676172817,129.09259540128357,14.471057183882555,0.12990115351088571,28.37732066643625,45.068251113528596,1.4470541306520017,-0.07775697668771477,2.0301373471603315,170.21319874609918,7.722257303854789
13,0.4434108527131782,983.9739269170404,790.8119537580005,987.5203715793452,793.758238627,1019.717682322454,1024.7212975043863,1019.0109975803716,1078.7538081761616,1072.4920459918358,1065.6159828981931,0.0,-995.223968189436,0.0,-988.553489012152,0.0,-950.360957540035,0.0,-933.6738833859688,0.0,-1026.650590445396,0.0,-1044.372456650813,0.0,-913.3433820133267,0.0,-991.401743819366,0.0,-1035.7891633202355,0.0,-1049.1899853812527,0.0,-954.5703065939746,0.0,-933.2387500124448,0.0,-940.1027163831394,0.0,-989.6686412087879,0.0,-965.9234916906576,0.0,-989.4572748097928,0.0,-0.0,5,1,baseline,person0,8.729698393738179,3.424763308335969,13.88243233597236,3.355581542353183,-8.577533107133286,-5.9517616581005255,-7.425809658076989,9.82576681709676,19.035776540041816,7.498502541078509,4.627094670471524,-90.79245893322316,-103.36047963656294,-82.06276053948501,-99.935716328227,-0.0829337315738458,88.6418167789063,-4.505786695090074,70.99646309926149,-97.30994487919422,-98.78399390519164,-87.48417806209746,-79.75297346651755,149.4178208888383,29.490579110631412,0.1523002936814285,0.0,-4.278737159249488,0.004278737159249488,0.0,-149.63030196378512,0.14963030196378513,0.0,0.18746113225402594,0.00018746113225402594,0.0,-95.23148932251112,0.09523148932251112,0.0,-44.77902896717091,0.04477902896717091,53.401917583419184,27.702975986841473,0.060159950798798115,0.0,-98.9632607513382,0.0989632607513382,0.0,-306.0637390975168,0.30606373909751683,0.0,-0.0,0.0,0.0,-120.03114458772036,0.12003114458772036,0.0,4.5531934346813765,0.0045531934346813765,-0.7555308712089734,0.2283704538995726,0.0007892907965788575,0.0,-76.61957566328356,0.07661957566328356,0.0,-203.75069966078595,0.20375069966078596,98.36035110959179,35.652217452973794,0.1046223651028608,0.0,-162.17130032313605,0.16217130032313606,0.0,-106.09099898119777,0.10609099898119777,0.0,-9.957909429181171,0.00995790942918117,0.0,-96.93754282649867,0.09693754282649868,0.0,-117.43222756275266,0.11743222756275266,115.89332630560386,30.74231790520975,0.11990143115226838,29.536341044307505,55.64550044334305,-0.23805500451742143,0.21188981498001844,5.389339961851638,170.70457731839133,8.729698393738147
14,0.4775193798449612,987.4737170503366,792.2437447782027,991.7887135673974,795.0308366895783,1022.5728161605402,1026.4977678738765,1020.2962363858298,1084.246071862561,1072.4586875481036,1065.6260659844397,0.0,-995.313671358507,0.0,-993.5270286025336,0.0,-956.2865529131972,0.0,-937.6158975053585,0.0,-1026.6131488928668,0.0,-1044.2537632712329,0.0,-916.8435191160572,0.0,-995.4308651660157,0.0,-1039.0980735362496,0.0,-1053.810271097478,0.0,-960.6395104779436,0.0,-940.7159642261764,0.0,-951.7102827514706,0.0,-993.5962368433989,0.0,-969.031787181484,0.0,-992.5358375457523,0.0,-0.0,5,1,baseline,person0,9.729389672270736,5.636409485833235,13.852777069770928,3.3649369700925216,-8.218968294719067,-5.323993618419934,-7.579772626574799,10.753044747710996,19.323990699391302,7.5085324421318065,4.603905231669665,-92.1505538158604,-105.29941508148082,-82.42116414358968,-99.66300559564762,1.9126854531956112,88.55596269907147,-2.7232517266606666,71.36672442153717,-96.76803091934846,-99.02381126746184,-86.01498617163747,-79.71671112254096,125.14002646789244,37.31026138013618,0.13058362006254423,0.0,-90.25786203154047,0.09025786203154047,0.0,-173.7276825313454,0.1737276825313454,0.0,1.0977182446081866,0.0010977182446081865,0.0,-115.14996292381859,0.11514996292381859,0.0,-91.12957234468193,0.09112957234468193,37.680864978208554,161.0231853512495,0.16537325601852568,0.0,-102.61765596641537,0.10261765596641537,0.0,-340.31274125334824,0.34031274125334826,0.0,-0.0,0.0,0.0,-145.81513799073326,0.14581513799073326,0.0,3.4798740831485047,0.0034798740831485046,-0.9780089185057452,0.29561775586666755,0.0010217099893122421,0.0,-97.01123133314366,0.09701123133314365,0.0,-219.2183258116762,0.21921832581167622,83.70733298025505,52.08288128732763,0.0985877483151794,0.0,-177.9380229618192,0.1779380229618192,0.0,-118.12651220859273,0.11812651220859273,0.0,-2.6299338204899754,0.0026299338204899755,0.0,-115.57268668210581,0.11557268668210581,0.0,-135.45837668024498,0.135458376680245,102.60748345345536,41.97750945592778,0.11086210786726734,29.309130666068135,64.84144474935162,-0.8694384863601776,0.27428413144878455,10.512468363962318,170.97712684266116,9.729389672270727
15,0.5116279069767442,990.4416113155849,793.8092274122713,995.1894992036824,796.3799114458437,1024.7767686488714,1028.3837581530056,1020.8291919045824,1095.0714459507585,1072.4311974131724,1065.634375286986,0.0,-995.2759924242156,0.0,-999.0388411468568,0.0,-963.3233173722163,0.0,-942.6914233688416,0.0,-1026.5729933913012,0.0,-1044.1822082643407,0.0,-920.4525346998552,0.0,-999.8486951024979,0.0,-1043.1413019713295,0.0,-1059.0047868929648,0.0,-967.0379656133812,0.0,-948.9268226708504,0.0,-964.5902872452087,0.0,-997.947437659798,0.0,-973.543050548995,0.0,-998.253045174494,0.0,-0.0,5,1,baseline,person0,10.60858872907863,8.040002816547041,13.822233506144734,3.372646621446748,-7.521079801438673,-4.411433050408105,-7.20919016327413,11.719932589711384,19.72534225806386,7.516797915650795,4.586242341500054,-93.33698295940783,-107.2534333974788,-82.7283942303292,-99.2134305809318,3.8942957007447014,88.3076492205069,-1.4094469799983544,71.59234760889021,-96.1037838299012,-98.9015421673882,-84.38385124018984,-79.21144558941904,99.70485160926414,39.55241899050954,0.1072634666716781,0.0,-167.61813275174242,0.16761813275174242,0.0,-206.3051398212389,0.2063051398212389,0.0,1.1772862958959107,0.0011772862958959107,0.0,-127.56929666261172,0.12756929666261171,0.0,-132.26203963839225,0.13226203963839225,15.625286799790413,317.3802857676111,0.3177646855481367,0.0,-105.8097750704412,0.1058097750704412,0.0,-377.6183135664134,0.3776183135664134,0.0,-0.0,0.0,0.0,-161.59632232220258,0.16159632232220258,0.0,2.0978627020589222,0.002097862702058922,-0.8059607741224153,0.24361364283323664,0.0008419740948500035,0.0,-118.54010639211735,0.11854010639211736,0.0,-240.7274407643039,0.2407274407643039,64.61587977152385,55.29380591082904,0.08504479343706149,0.0,-187.59107101623755,0.18759107101623754,0.0,-129.52274131959499,0.129522741319595,0.0,1.1046778462708067,0.0011046778462708068,0.0,-148.8051900884827,0.1488051900884827,0.0,-152.29375854949566,0.15229375854949567,87.0132636856868,45.89710449883041,0.09837607564144556,25.77651780186772,70.4689862868364,-0.8954817517679692,0.22603296015799776,20.460821734811507,171.0360434508361,10.608588729078633
16,0.5457364341085271,992.8290163295728,795.3058326696777,997.7792994577987,797.7001493688292,1026.1718658498182,1030.3205990199579,1020.544127359913,1110.7043905370938,1072.4135471438162,1065.6397103436698,0.0,-995.1958965254172,0.0,-1004.2978457862301,0.0,-971.646164300054,0.0,-949.4837593066228,0.0,-1026.5425523686615,0.0,-1044.1494191033785,0.0,-924.1248970915012,0.0,-1004.5212218223832,0.0,-1047.8114630078048,0.0,-1064.6302608379992,0.0,-973.560441951616,0.0,-958.1376398232891,0.0,-978.9829515037756,0.0,-1002.1697676338146,0.0,-979.0294517869992,0.0,-1005.9924842737702,0.0,-0.0,5,1,baseline,person0,11.15423702221682,10.407187489838712,13.799564549721826,3.3775966671043367,-6.2748983978683635,-3.0752497649235835,-6.291312572137699,12.561340073890412,20.079708185667915,7.52210483154371,4.575626639814048,-94.18868460123684,-108.7696327139025,-83.03444757901998,-98.3624452240638,5.709390235124921,87.9124531738046,-0.7921170161619897,71.64952590758361,-95.162796591119,-98.37885954309851,-82.60145651722861,-78.35582403211133,75.92823472295727,38.70697546934833,0.08522515343564498,0.0,-226.90628268332551,0.22690628268332552,0.0,-244.01073947524486,0.24401073947524485,0.0,0.8924754364825717,0.0008924754364825717,0.0,-123.79103787457811,0.12379103787457811,0.0,-160.8513090233035,0.1608513090233035,-8.357574150536967,458.3295117357381,0.45840570499678757,0.0,-107.66698830053153,0.10766698830053152,0.0,-421.96674758070816,0.4219667475807082,0.0,-0.0,0.0,0.0,-154.18445419980952,0.15418445419980953,0.0,0.9613185827609099,0.0009613185827609099,-0.5174738061212365,0.15641416186489907,0.0005405964576775341,0.0,-136.920630387569,0.136920630387569,0.0,-270.0444119692244,0.2700444119692244,40.90171339139726,56.784652690190356,0.06998176147752748,0.0,-191.227147189156,0.191227147189156,0.0,-136.989987923906,0.136989987923906,0.0,2.3482661238629703,0.00234826612386297,0.0,-199.13893999403896,0.19913893999403898,0.0,-164.92866793396092,0.1649286679339609,69.99437427373712,43.87774504668645,0.08261034402757327,15.997415867006067,69.4015506487786,-0.6646125860352677,0.14512633859749083,36.53577296831138,170.94690075282458,11.154237022216861
17,0.57984496124031,994.6948783925098,796.593788017123,999.7640228358432,798.9011633692681,1026.7004954005206,1032.5364273548726,1019.5456494774469,1128.2613573756416,1072.4047212017094,1065.6423781160688,0.0,-995.1199023990472,0.0,-1008.328759443376,0.0,-981.1663687374233,0.0,-958.4970726316016,0.0,-1026.5243351285255,0.0,-1044.1414797529008,0.0,-927.6867523455866,0.0,-1009.2327295513265,0.0,-1052.9166762046295,0.0,-1070.4492175953878,0.0,-980.0625785377838,0.0,-968.5369667565784,0.0,-995.1538500769316,0.0,-1005.5891468490197,0.0,-984.9158293451869,0.0,-1015.3219550274513,0.0,-0.0,5,1,baseline,person0,11.244797461916832,12.358096671189974,13.78626280639396,3.3800719163778536,-4.32976350955406,-1.2614063460932088,-4.846206856148276,13.205513013356711,20.373374390907,7.524758532260271,4.570784369055175,-94.65533709104324,-109.26840825004436,-83.41053962912639,-96.9103115788544,7.161630537040384,87.41945193069968,-1.3857786448754414,71.52201955067062,-93.84195441539354,-97.42675235967144,-80.63644140203684,-77.12491374340368,58.18848085630326,35.211546831050384,0.06801288359274017,0.0,-273.52311982383156,0.27352311982383154,0.0,-279.1150846410559,0.2791150846410559,0.0,0.5340963585313708,0.0005340963585313708,0.0,-100.24998153669436,0.10024998153669436,0.0,-172.57788750141438,0.17257788750141437,-29.273556099574254,514.73834594834,0.5155700785308898,0.0,-104.42711994932107,0.10442711994932107,0.0,-474.10134453116524,0.47410134453116526,0.0,-0.0,0.0,0.0,-118.17905949359633,0.11817905949359633,0.0,0.23276732082391044,0.00023276732082391045,-0.25876057540795816,0.07821423624962164,0.0002703229589538581,0.0,-149.67556872509013,0.14967556872509014,0.0,-304.8893578168934,0.30488935781689336,15.498457281954387,64.96405800090942,0.06678720693415834,0.0,-190.63082263992055,0.19063082263992057,0.0,-138.13284023493352,0.13813284023493352,0.0,2.228009614027735,0.002228009614027735,0.0,-264.25395884596924,0.26425395884596925,0.0,-170.6012322052612,0.1706012322052612,54.703683208836,37.760509050100936,0.06647066270419937,2.65506743665943,57.1971100896166,-0.3899829293851411,0.07256980824629228,57.027818316487576,170.82999155982606,11.244797461916846
18,0.613953488372093,996.2215260897976,797.5705622024808,1001.5108014582048,799.8333108014033,1026.588442650044,1035.1273277448813,1018.2170645519082,1143.6012636084677,1072.4019193813617,1065.6432250079818,0.0,-995.0661063093238,0.0,-1010.4293796442414,0.0,-991.3675095065751,0.0,-969.7311616308925,0.0,-1026.5160792810334,0.0,-1044.1459406481472,0.0,-930.7967083874208,0.0,-1013.7876842138278,0.0,-1058.1961371871025,0.0,-1076.1777962908784,0.0,-986.4661081151183,0.0,-980.170371878264,0.0,-1013.1955582952801,0.0,-1007.6670712602611,0.0,-990.7152094825456,0.0,-1026.1816600478555,0.0,-0.0,5,1,baseline,person0,10.95350966183214,13.401351262907204,13.78041695455897,3.3808576912783077,-1.7228482650644117,0.9910718829607268,-2.9376264947502593,13.656151799239192,20.73902475116361,7.525600957077319,4.5696319266106595,-94.85124497787186,-108.22892433809582,-83.89773531603971,-94.82757307518864,8.002557304206364,86.89527518987579,-4.026736566692174,71.24426994603054,-92.11365292716349,-96.04234384996468,-78.4575011279243,-75.36410210226262,51.212373246510914,27.328867896688173,0.05804803350721349,0.0,-318.3868062800334,0.3183868062800334,0.0,-299.07889982285644,0.29907889982285646,0.0,0.24204643783624807,0.00024204643783624807,0.0,-60.92096569321495,0.06092096569321495,0.0,-170.02728129983151,0.17002728129983152,-38.95169440783823,449.7381600078502,0.4514218061464114,0.0,-91.1782566810474,0.0911782566810474,0.0,-528.9500818561268,0.5289500818561268,0.0,-0.0,0.0,0.0,-61.58636497991517,0.06158636497991517,0.0,-0.13078533790955593,0.00013078533790955593,-0.0821442783766563,0.024829331080409522,8.581478982041612e-05,0.0,-154.78419698613726,0.15478419698613727,0.0,-341.0702865221444,0.3410702865221444,-3.2851829116986613,75.96048870707817,0.07603149525940857,0.0,-187.73984442640057,0.18773984442640057,0.0,-133.5429889687859,0.1335429889687859,0.0,1.577203539619206,0.001577203539619206,0.0,-329.36306384285047,0.32936306384285047,0.0,-167.95151175415617,0.16795151175415618,44.75853476139326,28.637243161626383,0.05313584599764048,-8.540028684301214,30.586327802618786,-0.1713897469804142,0.023037491399675914,76.43001512253748,170.7930105059155,10.953509661832143
19,0.648062015503876,997.6443051193882,798.2062830698258,1003.40697105809,800.3453780782278,1026.3336246048618,1037.749023014871,1017.3209216260648,1153.9434848415535,1072.402360318339,1065.6430917282153,0.0,-995.0359889244685,0.0,-1010.521939431941,0.0,-1001.2612132868076,0.0,-982.2376646740032,0.0,-1026.514163114159,0.0,-1044.154316741003,0.0,-933.1064729576311,0.0,-1018.1001244664432,0.0,-1063.364490447776,0.0,-1081.566253428615,0.0,-992.7385314611438,0.0,-992.9323373810084,0.0,-1032.8954745693002,0.0,-1008.2256512898973,0.0,-996.3193205858324,0.0,-1038.6064763435447,0.0,-0.0,5,1,baseline,person0,10.368273206982128,13.208317985309344,13.779226240794047,3.3807340298131177,1.256044582496611,3.5883743967888506,-0.6215951009505629,13.942889136795966,21.197058158887092,7.525468380321394,4.570313604473956,-94.83360408965726,-105.5561425097758,-84.46533088267513,-92.34782452446647,8.03802136466833,86.3961308930369,-9.486435128066963,70.91285919658687,-90.01549471017424,-94.22544978200196,-76.07260557337828,-73.02339651939832,55.592245087541606,15.012881525082268,0.057583715801947426,0.0,-364.27302321452504,0.36427302321452504,0.0,-290.0654062840875,0.2900654062840875,0.0,0.056178528820712,5.6178528820711996e-05,0.0,-16.376550868878216,0.016376550868878216,0.0,-164.30234825545486,0.16430234825545487,-26.27328123495389,303.21512251547296,0.3043512704572206,0.0,-67.71809762662208,0.06771809762662208,0.0,-577.5657271246795,0.5775657271246795,0.0,-0.0,0.0,0.0,-2.713684684826501,0.002713684684826501,0.0,-0.2455718132710055,0.0002455718132710055,0.012927470473040244,-0.003907520422079122,1.3505117869914826e-05,0.0,-151.52672059701644,0.15152672059701644,0.0,-374.1576249668248,0.3741576249668248,-7.470801779206471,76.86333859742118,0.07722555082073555,0.0,-183.89604809938064,0.18389604809938065,0.0,-126.43290740622234,0.12643290740622234,0.0,0.8829869650777729,0.0008829869650777729,0.0,-366.66793012756074,0.3666679301275607,0.0,-157.97976608363797,0.15797976608363798,41.713294276631565,18.638179974432322,0.04568786132188935,-17.158068789920765,-5.659384729573584,-0.034909562653397265,-0.0036255293203446472,87.33572212167523,170.86146177571203,10.368273206982124
20,0.6821705426356589,999.151072384038,798.5560825522178,1005.6706520684546,800.3957171466611,1026.3970222819667,1039.7513121280545,1017.6604653380464,1158.8545036002577,1072.404020896624,1065.6425897937063,0.0,-995.0237724526004,0.0,-1009.1634438627282,0.0,-1009.7511423913992,0.0,-994.4050209756324,0.0,-1026.5153809998203,0.0,-1044.162048987138,0.0,-934.5040060615283,0.0,-1022.2082421097905,0.0,-1068.2009859824348,0.0,-1086.4752479839378,0.0,-998.8558783550562,0.0,-1006.5527211858063,0.0,-1053.842367023028,0.0,-1007.6483153030131,0.0,-1002.0771790136174,0.0,-1052.5519057399779,0.0,-0.0,5,1,baseline,person0,9.460548955649012,11.949711823597056,13.780278455156353,3.380268318034839,4.173856992367838,6.417928638119989,2.0451741072494,14.143962668848914,21.587931921673363,7.52496909336353,4.571568479063527,-94.50112652044652,-101.82788630841895,-85.04057756479753,-89.8781744848219,7.593833289991182,85.94796852281024,-17.448093887681445,70.64376363879916,-87.63410283906975,-92.0068354862412,-73.49014017022084,-70.25782785671102,66.36701144023701,1.475849960886118,0.06638341916936485,0.0,-408.85463457724563,0.40885463457724563,0.0,-248.90928511189253,0.24890928511189253,0.0,-0.035706193249077374,3.570619324907737e-05,0.0,16.926441433648726,0.016926441433648725,0.0,-168.80994026915064,0.16880994026915064,9.954804283094775,143.98214088019307,0.14432586400489167,0.0,-40.973129636987025,0.04097312963698702,0.0,-614.1248014842904,0.6141248014842904,0.0,-0.0,0.0,0.0,39.82862009737377,0.03982862009737377,0.0,-0.2266953980467614,0.0002266953980467614,0.04868513607940317,-0.014715807197655691,5.086056877924763e-05,0.0,-141.79725544795497,0.14179725544795496,0.0,-399.32488882248447,0.39932488882248446,1.8587046242132574,58.70347627287856,0.05873289461111625,0.0,-179.34948848061404,0.17934948848061405,0.0,-120.44253999813645,0.12044253999813645,0.0,0.35816474340268234,0.00035816474340268236,0.0,-356.7247642977666,0.3567247642977666,0.0,-143.92279491742147,0.14392279491742146,44.175676622688,10.255484824677785,0.04535047269942729,-26.61282464135729,-36.90004428656485,0.030849011985768834,-0.013653822590443688,85.54495474395196,170.98854608760777,9.460548955648989
