Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Head_vel_X,Head_vel_Y,Head_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
20,0.673076923076923,887.0249058423775,610.90071747604,892.3148163059418,606.0714352964716,931.6423181655714,799.1291302268044,879.4261120387927,1001.3994392991423,967.4374811951194,1033.028324820927,946.7259142244225,1041.5254899722397,853.7003399481646,1027.1272625684887,890.1621027169259,605.3890536551768,939.6083575709771,794.6647861503637,898.0603341459536,980.1353188528203,986.0862184497452,1012.8073944434739,976.1806085537324,999.500800452017,873.723012472439,1008.5200663910878,962.1243873427632,333.76227592789434,1052.282260284851,232.2048006621246,1038.7671421884088,320.578991166391,940.1832314358544,366.4638341184649,916.0273130843508,514.4043741419466,912.9136741517592,646.6872082142407,930.5701807774024,361.21330741866433,902.7251367142808,504.02037577469537,908.7040527515724,621.5541729635497,11,2,trajectory,person0,25.974662165084354,27.22339023608693,10.468951474695336,11.51194527132164,29.72354673306576,5.929328190218806,4.313254982346667,8.004571827552647,13.295090555621671,-3.3235610629174657,-2.175553670055683,-104.48588697186186,-102.6341574289698,-78.5112248067775,-75.41076719288286,11.396715045310248,74.8656860740514,-1.6098012698674935,48.40374640029537,-99.20498573572982,-100.82098980409422,-91.2004139081772,-87.52593921761668,174.511344157199,88.13502380705512,0.19550445432527241,34.35609852834405,-28.616486074897455,0.04471291515171075,-555.781294615414,-65.9312195119937,0.5596782764684765,-2.7731396137595157,-29.81064784187027,0.029939355839252904,123.59209339617931,37.76526203511186,0.1292332022609924,18.58159099306204,-37.200738994651736,0.041583295992280916,14.033459588059575,-27.168456095447528,0.030578799757674618,-2.7989185994373256,-25.3887966962577,0.025542610340569778,6.8301576862529005,-44.0756163037115,0.04460169286665113,46.75558419496566,42.00107234264042,0.06285041552244691,3.770271073699761,12.928456350694875,0.0134669940068673,101.15035830409349,22.55167113160692,0.10363384030264751,86.09108581630565,21.546887379183442,0.08874651211603596,57.40376210367973,26.011214563254224,0.06302202144259977,22.05905097923454,-26.137837289702258,0.034202167596329595,15.144240415956748,-22.621325595359824,0.027222644791929738,146.21603247923434,65.96879053370206,0.16040888216818908,22.607024917080672,3.8603624874559634,0.02293425329362313,57.8931749943626,-7.826533256717435,0.05841981114096823,-554.20864374802,-120.88771548653709,0.5672398615758361,-1242.2224650539156,-111.81786176205351,1.2472449185679868,-1160.1718542181372,-91.71477324653819,1.1637913605761192,-6.809461477754343,-12.810952733360608,-19.420201914112294,-8.796292481823585,-0.15919281210038405,153.37691088082892,25.974662165084354
21,0.7067307692307692,888.0634497041614,610.803422316723,893.0602887159856,605.4623973290992,930.8623114278224,797.5480299441439,879.6794367751778,1000.5957284953948,966.9898100879975,1031.8505376249468,946.3559102167744,1040.2018110036345,853.9263707056957,1025.7133151723085,892.7717076565073,604.878768249793,939.2702490932584,793.2983057331118,898.4675255761211,979.1806145141661,985.62134272445,1012.126473541604,976.5599003548016,999.306989666374,874.9340051000365,1006.5561167146886,967.5597609352292,335.27447010646176,1059.9371451977859,235.52863357000632,1045.1966086766122,322.9303581922454,943.0252936287579,365.4713078840971,897.7701580898292,505.86300709811826,871.1966679113538,634.2058935318483,935.0408005857038,361.8319619000351,885.446804114385,498.970706416029,870.3530240086855,611.9831852896106,11,2,trajectory,person0,25.27593200859325,26.21157510712696,9.543680713308252,11.054232382658691,29.905167450168666,-2.004211357880106,-3.6623510972079143,6.259986226536019,11.50707509496424,-3.2824569126361163,-2.830919974965,-104.16535981665838,-102.39218844149563,-78.88942780806512,-76.18061333436867,21.419408006408062,73.91421921546267,-0.4160351643250057,47.2100608684826,-108.08999214241746,-109.74775921992146,-101.830005915882,-98.24082648759509,227.45943741292513,98.76532069134237,0.24797658002212244,35.983780934325594,-58.357361813005845,0.06855956656881378,-513.4133115397595,-150.0473180860876,0.5348901065929802,-10.99440479868262,-39.33217506712898,0.040839893883169893,161.50824389041958,44.93376987743313,0.16764234703667616,-23.177343064542562,-46.9812655419106,0.05238729372138835,7.5273635954451805,-23.88169245421221,0.025039896908246446,-13.302227183049254,-34.99710525198857,0.0374399068381349,6.716342509496648,-42.01443691506464,0.042547880863737716,30.859589035865202,-2.891056162565623,0.030994716343235026,-13.813450123057033,-20.2330782269909,0.024498752189483396,132.8412743038141,18.382876017874395,0.1341071746378609,77.54254677613305,-15.162766331403791,0.07901111341671838,22.151180184160328,-18.097128173349176,0.028603860433056336,-10.046651909354056,-40.60398954120107,0.04182844942440125,12.099402496410253,-28.368357491438758,0.03084086975965834,191.04700422090156,69.86919162538858,0.20342237281126788,11.270384946053372,-5.758949059104982,0.01265650311490471,84.44984801770747,-29.492208106928818,0.08945147941334614,-542.4983198372144,-253.80062073089965,0.5989317007051725,-1239.5910425720472,-370.87335056251834,1.2938829139386312,-1139.5734255029276,-284.39506231133504,1.1745246457948615,-20.762267507164182,-30.065363831953405,-27.493759766930513,-13.6006115488419,5.396729879629197,152.8036470235278,25.27593200859326
22,0.7403846153846153,887.9601456900767,608.8738938812268,891.5724413626104,603.2743209867583,928.4292820831256,795.7650348699568,879.6283924194325,1000.0702601973106,966.4281382369726,1030.6366405125716,945.7094804969812,1038.873596653149,853.9945524847926,1024.5765159448474,893.709273752778,603.1242365453096,938.295360130831,791.5128882507463,898.8116847735982,978.2381637522266,984.8553979490397,1010.7397097084312,976.6185694333016,998.9523686059956,875.9544108661138,1004.0427192994083,974.048820296944,337.141978709933,1069.1424655759884,239.1905524718983,1052.908799924892,325.5145206499588,946.7509757178792,363.9150504442821,881.1391848887987,493.170966615668,831.8131874215139,613.2692768751194,941.0985579534407,362.4283959350056,871.8816357299688,491.4031104987382,835.6723551400366,596.7323638918476,11,2,trajectory,person0,24.27863418118891,25.236970017234828,8.482223952823153,10.36238791532634,30.88811648105292,-9.738558396400917,-10.673602958489534,4.644022029938192,8.793304712344614,-3.1438965123365876,-3.4465921887531845,-103.45478160558572,-101.95319015420048,-79.17614742439679,-76.71622013696566,24.545153309921073,72.39566338198144,-4.40430076706399,45.87723665531772,-117.3428950144195,-118.27707522498292,-112.69887298448285,-109.48406786753178,273.529519809447,108.81130451336207,0.29437781539560054,30.32062847772593,-74.68380891118393,0.08060404347653112,-403.07928913693974,-224.86570725664043,0.4615598548738503,-19.208197388141663,-39.466940700136334,0.043892986400219915,192.8177638909521,55.491684217431,0.2006440058641026,-72.29572909956214,-52.980425061556566,0.08963034020765784,-1.516746570714846,-15.613915143073298,0.01568741107560036,-16.68967785902734,-36.07008562486262,0.03974413697670423,2.0259728645919095,-33.77917704455922,0.03383987836644421,-3.0696049899438456,-57.334559226169766,0.05741667141565642,-22.759501897908006,-41.206696757135276,0.047074268812965975,180.0019332127551,17.72261132483788,0.18087229448564093,27.859106860615523,-52.134656361794704,0.05911135448485017,-44.21032135743301,-65.0171256009889,0.07862429100438531,-28.968129169270345,-53.05240519028893,0.060445927935983634,10.226444725033854,-28.00425121191808,0.029813055154653104,229.16225423460043,76.78654160062581,0.2416847362513162,1.7433097611443726,-10.537311508387456,0.010680545994849513,110.70598207674645,-46.243078211646406,0.11997598405541567,-494.1774894020482,-377.1349171928079,0.621644703023952,-1170.2519916980991,-622.1166092285148,1.3253372399322945,-1030.5113035255627,-453.1672643906726,1.125750468003136,-29.63399258572903,-28.959694099651966,-31.54042945441437,-20.557664172161324,29.207628346274955,151.5718108063782,24.278634181188934
23,0.7740384615384615,886.2977018734919,605.3063880023898,887.5936160558869,599.8842438978942,924.417996432685,793.9155819099377,879.3240016378626,999.6740438447338,966.1677690546876,1029.5164923021255,945.0318835562524,1037.6573437628235,853.8471639894044,1023.6353840227346,892.2920600585421,600.438568577124,937.1774088874054,789.4362994003727,898.9833041036728,977.3230663342381,984.1232801205496,1009.053990842024,976.4722023897547,998.4581638168893,876.6104640617771,1001.389886069427,981.2324835054347,339.431552501599,1079.4124449463936,243.2451891834721,1061.537339553995,328.4455881895226,951.2748240806495,362.132956275985,867.0311380829343,477.4186372060235,796.901894015876,585.7192916958783,948.7715353404333,363.1718720889386,862.867499982758,481.6400926591926,807.7272865829785,577.5674948774908,11,2,trajectory,person0,23.114431636417414,24.82371559284677,7.480214264295205,9.37157288600044,33.02677791401449,-16.938085917292177,-16.532069591404216,3.2279218090805335,6.126856924032211,-2.995903978941574,-4.001647783556325,-102.3793352260627,-101.50246081640704,-79.26490358964527,-76.67874522356028,19.111873429783365,70.29447686242526,-12.875272358242334,44.44826654200649,-126.64360905486694,-126.23610224270256,-123.41568724578924,-120.1097237766236,305.1651012920367,120.48063371533581,0.32808736968531405,19.494152099709748,-78.82704454801677,0.08120175440384055,-267.84860505997733,-290.101101517926,0.3948436707539957,-20.134309095940754,-36.14008588395633,0.04137023338670719,213.45742105229937,68.033049809504,0.22403697567294795,-119.19248789880707,-54.95517366914044,0.1312513629815426,-9.04475465236462,-11.773285905139378,0.014846475936249147,-7.736684273611518,-33.28440396754269,0.034171740239913435,-4.379543862963687,-27.965062828496716,0.028305920643027876,-49.398330549950394,-106.00588897115747,0.1169506030667971,-21.75435833227521,-50.08993203038617,0.05461001187747296,227.99704235634755,22.09186285972338,0.2290648417541526,-42.111492628722814,-79.80270534037183,0.09023219819477517,-118.22795197121752,-100.73371921196109,0.1553226667733423,-33.219122661789825,-61.70435441109949,0.07007808119312066,5.0995458079273925,-27.191466134517338,0.02766552363487366,256.3908918362046,87.09457831846699,0.27077990137570396,-4.3491921511102625,-14.684942304873926,0.015315449809416473,134.4229227794607,-52.95365528654107,0.14447702854356698,-419.2105336599713,-468.0692167437223,0.6283520217159801,-1037.3641469103843,-818.628131040311,1.3214675138745038,-830.3677514097277,-569.4703935694583,1.0068798993591048,-34.593447044638715,-12.279560038959422,-29.774002173401882,-29.441360871398164,63.5487968651438,149.5593804520705,23.11443163641742
24,0.8076923076923077,883.1464852308297,600.7639475749421,881.8276005645185,595.941506569102,919.3021735048992,792.151735344436,878.883527375653,999.2186571861585,966.397070728386,1028.6247931694097,944.4996247522168,1036.6570678490345,853.4979551183586,1022.8185206185397,888.7034121013698,597.3209394197545,936.2453312307644,787.3314841219619,898.7846833952793,976.4974067639461,983.6309693208848,1007.5211351052575,976.2579680732372,997.9135095278689,876.8284905625975,999.1875219640913,988.7240734217332,342.1973577126054,1090.0688753425452,247.8824270421075,1070.5695600102154,331.8168240506599,956.480384365291,360.6325014786187,856.0230889355589,460.23487390912635,768.1948616931489,554.457135613637,957.5513531371762,364.3185124248853,857.6483996659975,470.158211576423,788.9097850635518,557.0605722074389,11,2,trajectory,person0,21.85707314725863,25.189659535848655,6.791454074477718,8.101036372291885,36.257969816973784,-23.380032377679672,-21.51568136573405,2.1457330378319237,5.417320353757676,-2.9181409266202314,-4.402489939633597,-101.0539916217216,-101.2074263735772,-79.19691847446295,-76.01776683772856,8.1432129464892,67.72426334529769,-23.865310067706275,42.970767597298874,-135.655769032382,-133.7893849730065,-133.51003599455416,-128.37266905784486,316.64821748564674,137.79221065659436,0.34532996822527395,6.478501738662327,-65.44167627283522,0.06576156915841057,-155.08183798373796,-341.17589503086697,0.37476841892364343,-15.81569017705848,-29.72248429544565,0.033668414403855096,222.60724322715154,82.18392626990388,0.2372934522365276,-152.01302413992,-52.4114408034777,0.16079464740861352,-13.088378077085556,-13.531489283382173,0.01882569634608559,6.813535447037852,-26.496202800694867,0.027358235106519423,-10.376492168219105,-24.272512581792913,0.026397470650621202,-93.63615166767526,-134.97537270130175,0.16427440499051335,-14.628663761469195,-45.547713321059355,0.04783923068176923,260.8860145317904,34.071598553844446,0.26310147549243407,-106.63411072740475,-92.63812353326371,0.14125386898201636,-171.3330317435128,-117.15562348411207,0.20755829995539712,-27.696021797333987,-62.54308255849146,0.06840107308600267,-5.901872477978066,-24.53388437439121,0.02523377857639066,268.3859792705458,100.1738655880795,0.2864713549656727,-6.365819690804468,-16.184013159463163,0.017390973011350192,154.67950560077477,-44.58494255031349,0.16097691311214435,-327.0963175220112,-510.60325225065617,0.6063890518020651,-853.0089604467419,-928.9326378723088,1.261166179496912,-559.1486165772499,-609.3485593386844,0.8270144147403856,-37.36150939214657,10.873762877770242,-20.466017068862417,-37.75308497876837,96.01255940221878,146.92118181976065,21.857073147258646
25,0.8413461538461539,878.8769990535584,596.1221709318501,875.2519862161861,592.1676040450593,913.7274792486162,790.6692035050505,878.4157707288144,998.6955133141334,966.8620669912282,1028.2418122955855,944.0163792568378,1036.1315794129434,852.9855841706842,1022.2325227410189,883.4916780256009,594.3488200518973,935.4035981107812,785.604353065402,897.9495870742901,976.0047427882363,983.2889769928507,1006.6529617063378,975.9529887561572,997.6631766764655,876.2914148075279,998.1018133799814,996.1491820525121,345.5988073308799,1100.474906070379,253.3880474348606,1079.4359314474905,335.7596784056146,962.0967760720893,360.00509206592017,848.321767273504,443.50547563455063,746.5626040160179,522.7215421339957,966.7120420646178,366.2659708608208,855.0145535999691,457.9730794295753,779.8534734666706,537.9373208177052,11,2,trajectory,person0,20.590013213407993,26.22203349663553,6.5762267972567425,6.608054848750772,40.228652113660054,-28.866598832019697,-25.91876749209713,1.399211205306583,7.936574500828824,-2.9881298142220505,-4.544735999956286,-99.63108160472548,-101.1278696666284,-79.04106839131747,-74.90583616999287,-3.899761400794832,64.8655117163471,-34.21566201720498,41.485461839518834,-144.00108711567262,-141.05123725813635,-142.6018759103705,-133.11517729886455,309.2077701984886,163.5955773846635,0.3498184644797109,-15.958822436352657,-32.26105507069224,0.035992494881978795,-78.26285453342028,-362.07249807776,0.37043429682467144,-14.359294719834233,-15.614513529561595,0.021213259476467104,220.63179931457105,101.07164580015623,0.24268058936292658,-165.6480579009802,-44.05237465602673,0.17140563234386855,-13.899054648919119,-15.544846483028914,0.02085248120283475,13.817031810169517,-11.380003107914508,0.01790013516092491,-15.224736730897149,-17.412508360614257,0.023129808817488964,-126.86473212463287,-137.9270773947357,0.18739941017972353,-10.162057747296062,-25.79715242504425,0.027726530451903757,272.2033281296932,57.867336382084126,0.2782863282032352,-154.86295539427636,-88.3144040734723,0.17827498119562982,-195.38968349330972,-112.138817857267,0.22528258451562794,-25.011498422356336,-51.32046568063588,0.05709085085203109,-24.814290680822392,-14.63915813537677,0.02881065727998785,263.4578941361708,117.15910083294051,0.28833369017624166,-9.062242564661563,-7.438461870272815,0.011724118529606664,166.8870678591458,-18.64302254875572,0.1679251491241754,-228.83927224391857,-497.1021201588227,0.5472457678114312,-642.7870852633232,-943.000491966484,1.1412384346973026,-269.10183030732867,-568.2337555806586,0.6287331676125048,-37.64978089156186,30.676254834809974,-6.395324808851847,-44.36287955665023,117.98598824439206,143.90658010766458,20.590013213408014
26,0.875,873.9155451712219,592.2795961880903,868.5547303817049,589.2711025906722,908.2063940999232,789.7620967001101,877.9727521916251,998.3147337435701,967.1508654288918,1028.6749817839589,943.3832384094044,1036.408670266781,852.3944447508045,1022.1290970617703,877.4916984480687,592.2125832300205,934.3390285769192,784.7116582856629,896.2727988206817,976.1383211896286,982.7684696320712,1006.8296677057065,975.2966771190353,998.1468961105074,874.5118605700368,998.5268360701917,1003.1628029320187,349.9840588166291,1110.1789800153626,260.048862480957,1087.6824402960476,340.47619731619983,967.6816111417033,360.8202000952277,843.6868451530552,429.04114181989513,731.6855126247085,493.5313083023254,975.610720649025,369.5477498134058,854.0261413706398,446.6853286087082,778.4458933781887,522.0738743403477,11,2,trajectory,person0,19.40741027511462,27.5984171704521,6.8335137966244925,4.972094869797003,44.45815198925658,-33.2330974780953,-29.79969099759399,0.8347920612769888,13.136001800955032,-3.2363896865073576,-4.405380154366137,-98.23399967222456,-101.24122282853658,-78.82658939710991,-73.64280565808444,-13.880550440097284,61.89904235265898,-41.509597413242034,40.04182417895719,-151.33405512543632,-147.89998469681112,-150.49926306416177,-134.7639433426453,288.34962579380584,197.92136136972138,0.3497404351542322,-52.87818305687838,12.629245651965759,0.05436543101212788,-29.369963385782437,-335.4074529629093,0.33669088828233595,-18.813328038020373,8.233556799740633,0.020536133264096205,208.4047347053433,130.30461557654763,0.24578817361328917,-164.05510156116299,-26.954030775373038,0.166254612336871,-13.16397939076808,-11.314592953883059,0.01735829389982284,8.58143929057574,12.871321940233473,0.01546971327423274,-17.565285619281017,-3.073220183390038,0.017832104227558685,-147.42605821800177,-114.1793638145742,0.18647082818177899,-15.466504434593128,5.250692552669888,0.016333478861159736,264.41787793667066,97.51571744824074,0.28182641700517924,-178.28510744667045,-63.476751278621705,0.18924819018991654,-199.004173367442,-86.06747178750346,0.21681852023651396,-31.63292329190019,-26.52578774082163,0.04128267495284632,-49.82456525007809,3.9691867842309247,0.049982414368329606,245.03912007141597,140.1479904859609,0.28228643184295416,-19.501831503053328,14.373377468677115,0.024226337152581653,165.94938492567786,24.22035287085172,0.1677075545418255,-137.72340015047877,-429.797347635478,0.4513241573232047,-442.06214419890915,-867.3669481410606,0.9735216289642847,-41.82523691488934,-471.37098104147987,0.4732229413405417,-35.140201595003035,40.89825773626389,7.6450994097845735,-48.611382231769156,125.67656773201102,140.7256317497689,19.407410275114643
27,0.908653846153846,868.6997630729577,589.9612766106609,862.1040177019293,587.7902358667168,903.0549061155969,789.7387273029253,877.5248722444793,998.327916267263,966.9976699245935,1030.0030600574337,942.4897100102412,1037.6422902860395,851.8183362293183,1022.7033252955298,871.8488774732454,591.5807114773529,932.93118711276,784.9616674528512,893.8171395429814,976.9937106869519,981.7161687976428,1008.0902311324201,973.9824553449032,999.5848467560916,871.3399032116895,1000.3528541240631,1009.4958701203313,355.7794058131443,1118.8994751300088,268.05683959090146,1095.081777157357,346.1897678005114,972.7848188420461,363.5247554113269,841.5086080705573,418.2721407512509,722.28766578274,469.4564303147307,983.8644314566712,374.6768535003871,854.087351012186,438.1655643397131,780.3632251134657,510.18531863891025,11,2,trajectory,person0,18.39777934589782,28.961760201460205,7.439734858981639,3.3296355401101017,48.47676173564562,-36.41031986099927,-33.01443435647226,0.3172233930923367,18.876274702842775,-3.6098175799089978,-4.066221162918871,-96.95421088670216,-101.50576671681677,-78.55643154080433,-72.54400651535651,-20.610917080094147,58.97923174899785,-45.32264544634592,38.71160811329762,-157.43108811200142,-154.0382540439494,-157.11386471890495,-135.16062336257275,259.1232834066252,237.95131983835162,0.3518035056906678,-94.25244721946294,54.2588221721787,0.10875451066677538,1.81880077737315,-253.15870970728355,0.2531652431455085,-26.550558146564786,36.656137715114035,0.04526151312189555,188.18256788128977,172.20459646788197,0.255082539384926,-153.07278581998523,-0.6944049449175411,0.15307436087378773,-13.308432715189253,0.3917092754485007,0.013314196088806563,-4.5520949848627374,39.46289726896588,0.03972457463097833,-17.11865320987428,17.062781803140133,0.024169956776575113,-154.9832394912773,-68.88721030076105,0.1696032200939354,-31.268367651587482,37.45674182234549,0.048792605213707214,245.25312114148954,152.40765241315836,0.28875107955422824,-167.6723946804668,-18.775617793553288,0.16872034779898903,-191.67831962761832,-44.0028969403898,0.19666426506717988,-41.83300350644425,7.428843825024221,0.0424875029031688,-72.96816139452363,25.417287920461554,0.07726830593800339,219.86600959319577,169.77466581954505,0.2777849875867547,-39.05116128849341,42.72767632592956,0.05788477798345026,151.63817166732562,80.36392939266223,0.17161729590585595,-64.72475902279076,-319.9931746111431,0.3264734694095002,-279.25030616135183,-715.3678030599584,0.7679399892869495,56.97214299108739,-353.2599408427135,0.35782455321175816,-30.000461896727902,40.51076434995521,18.013425852898138,-48.80450579641094,119.41011817841759,137.5356632898022,18.39777934589783
28,0.9423076923076924,863.6732800398523,589.4539754005797,856.1610209799861,587.9044407725146,898.6656768339253,790.6970053911931,876.9798951185211,998.743062444144,966.2611714117808,1031.9393688340451,941.2858638127436,1039.6109170949553,851.2360951428328,1023.8292776337868,867.4463139269563,592.6974667072349,931.3628361786492,786.3294531454399,890.9260261417915,978.365120100904,979.966856281062,1010.1422757952789,971.953158141956,1001.8417082707505,867.2708590594309,1003.0309108556446,1015.0567741523575,363.20566079701337,1126.4874046686705,277.32100535473097,1101.6242599892646,353.0189830319615,977.1528708062552,368.3644677037296,840.9075346682589,412.2131153136148,716.7437006735995,452.7379248865158,991.3329394308228,381.8592436631302,854.8215398936417,434.0429591292704,781.1498024047447,502.54357309252737,11,2,trajectory,person0,17.735722253746356,30.109026472319048,8.202766258616021,1.8876944193377256,52.01202744716356,-38.40596028098119,-35.310120504273364,-0.0900629719404734,22.78140558115828,-4.030717586800148,-3.6834182062611953,-95.92474716508536,-101.88500672853256,-78.18902491133898,-71.77598025621347,-24.19123792771808,56.211992296622945,-46.318965690683214,37.60010415365816,-162.19396798435824,-159.10818553431463,-162.28403095628136,-136.32312128559727,225.4699062916644,275.27806841093167,0.35582958504208934,-120.90874052425526,79.5765428812751,0.14474581068928077,21.815898191823393,-122.5002691102972,0.12442768721635565,-35.77142986849936,58.496339464921206,0.06856687921753671,165.23829123734703,220.66586237782218,0.2756757437824124,-130.4228129410956,28.474548908527577,0.13349498144504213,-16.19360602847349,12.33577211303497,0.020356918967027997,-21.884527237864926,57.536032219307685,0.06155751404959482,-17.3008779984269,33.45686947963527,0.03766540182838625,-149.3583529837017,-15.07409309955692,0.15011710724890134,-51.97957192125882,60.97504141066435,0.08012385145603992,221.92137980335895,213.41959340722158,0.3078912497358937,-130.819031089729,33.183583973635514,0.13496210260880942,-176.5919025948794,3.3935172008498515,0.1766245057206724,-46.60242775643445,40.642774865491454,0.06183543823375651,-85.9073696353553,40.750451157436416,0.09508246645517866,194.40520414810413,202.92525259165825,0.281019646180217,-60.29911688757356,67.06102786414885,0.09018406153870766,129.79354407935813,143.8085938313939,0.19371958017826466,-17.860466811153067,-180.03961300404268,0.18092334986219372,-164.7349632430297,-496.7784470098111,0.5233798176545997,23.372582369434987,-227.0690105210893,0.228268730109147,-19.672553595357666,34.09019776266255,22.672933017707216,-42.84625044580747,105.0478954279611,134.40101720796193,17.73572225374639
29,0.9759615384615384,859.2580902059601,590.5648570655858,851.0332868198161,589.4384842523845,895.7220678264414,792.42104797361,876.279365863388,999.2572956232062,964.9526351426788,1033.939392483227,939.81451012822,1041.729961742199,850.5517104435493,1025.0024414043066,864.5241210671986,595.1898872226283,930.0225547004984,788.4495728585385,888.0447919934539,979.8957571841486,977.6972174703736,1012.5508018223188,969.5129247985884,1004.5397960935047,863.2128627847819,1005.8639610405245,1019.965404034411,372.0282003634614,1132.8713378993978,287.2513731868998,1107.4017791638787,360.8314948704059,980.7710466192162,375.3123902516039,840.873767334419,411.647484752692,713.6693582790118,445.42525876451987,997.9982500586698,390.8092101527182,855.9647114443823,435.2738506572461,778.1475891607877,499.67779346928484,11,2,trajectory,person0,17.73776844428338,31.062982380816035,8.946076641319387,0.8754845231591702,55.03781205083181,-39.217375220528275,-36.43826740365616,-0.1565624226652183,23.49566996637187,-4.475897220135202,-3.4168303257542556,-95.35253067679056,-102.36163898291736,-77.61476223250716,-71.2986566021013,-24.99888327918317,53.66353134706687,-45.20576878943759,36.8622678930003,-165.5538438734614,-162.7951911416685,-165.71040629608856,-139.29267573873705,189.69401599875079,295.0737870130177,0.35078819747525436,-120.58046073242721,84.1820626364314,0.1470587201772424,33.96852607914992,36.57506254556469,0.04991588889523913,-43.720223768700144,62.96589808953278,0.07665613014369196,145.85643078101995,262.15546140302774,0.2999993072385549,-87.46723907952239,51.22869387753015,0.10136516654448915,-20.81572643824036,15.280071606419252,0.025821987829153636,-38.88222056760212,59.42927414712094,0.07101877006764704,-20.336002492997217,34.859723466877234,0.040357816065569506,-131.19421220708355,33.009055188754864,0.13528310700561078,-67.44069608902439,71.56763051775705,0.09833703893700653,198.0549443703125,265.9418614049019,0.3315883511781312,-86.83087354708624,74.06049531454507,0.11412518375532121,-152.36695790219434,45.58300625899002,0.15903930432435934,-39.82550677933806,62.99784290350348,0.07453052529484551,-85.61381469345802,45.481787616408866,0.09694492390605035,171.67485547424843,232.14320891377702,0.2887260387406886,-72.50979077435257,80.17175244755572,0.10809800945740186,107.51150987084087,206.45255570826555,0.23276894662558062,-1.003372205530646,-16.80730809599324,0.016837231399979963,-91.35188829632065,-217.29065048216574,0.23571252466143194,-89.2086221061544,-85.15459451920844,0.1233267336217475,0.060801090242957365,28.34611842391056,22.08693708604293,-30.07709405787718,89.90902822328545,131.27829357957404,17.737768444283404
