Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,973.753233681096,720.994858326261,973.749453814602,720.988255540435,981.1640870258884,831.6832117869379,961.9587454578966,965.9735637934373,1006.2302821142164,983.6825771814428,995.9020531603452,988.1135930363812,948.6758529033684,983.6843860138828,981.130901977472,719.5159816906511,982.6364648817912,831.6836553494347,966.3893707817182,955.6433256772603,1013.6105236806601,976.3067188095896,1006.2371307429925,971.8834265731983,951.6373994591706,971.882536441124,988.534038074482,536.5128909420575,1010.6697927539816,456.8186691606712,1020.998770730584,505.513931706294,976.7247880576409,561.5975021066225,1019.531370734408,632.4213326440895,1093.3236272427575,651.5879131726576,973.7676248524257,558.6488219577228,995.917651827817,629.4748319169869,1082.9847193666476,650.1158241802162,19,3,trajectory,person0,11.968120942680375,8.23368626646649,3.3825325683280405,8.140576947721376,5.347521541311415,35.73131779379129,21.946721808291812,44.28993611838189,59.30120255573592,-5.941417280185394,-4.084712920228483,-98.13916215068149,-97.46724489978996,-86.17104120802821,-89.23355863336056,11.249221855170182,85.41891982541262,-44.97584208623845,74.4769853035643,-58.849762380836715,-72.63435836633754,-14.559826262486231,-13.333155810617166,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.58996103344083,11.968120942653272
1,0.0336538461538461,974.1055019576637,726.4420864736927,973.374851016,726.542671788647,980.780652710616,838.4901866600842,961.177955871239,971.977175270738,1005.0306862127898,988.9864729361476,995.9704226048372,993.3502284874476,949.0544376872418,988.8077346430948,981.6730511352761,724.9012318340476,982.1518927180704,838.471381082647,966.0278238811848,961.311834474784,1012.2165603545219,981.0968802248187,1005.9656274836433,976.6241705021747,951.72305844027,976.74991634305,988.1433587924556,542.0580093843217,1012.0946118587044,463.6868152530454,1023.2065322816836,512.6928771491705,976.8237207032776,567.4576001970742,1024.5666712769364,635.3518531137404,1097.892369502193,651.680179085541,974.2839298995768,565.1229980987365,1005.750691454412,633.0250251428191,1089.1909132899873,650.3166006087254,19,3,trajectory,person0,12.140815366951038,7.72684349803506,3.3662204571965137,8.131682591042896,4.605385295666722,39.404153678101345,28.96945716179322,42.45794288161613,53.75693605383355,-4.124931921073469,-4.1082607361156755,-98.35559628334332,-97.4744806921039,-86.21478091640999,-89.74763719410012,11.392492316331872,85.64697751045968,-34.055258297459595,72.98851255686807,-54.94886881161663,-65.38356532793028,-12.494785396443486,-11.643623886525036,-14.398715721992083,201.69242178687654,0.2022057269730461,16.10957497474863,160.01886140378272,0.16082771655044434,292.18174890454054,105.49145585330211,0.3106422728009907,149.6203589779846,87.07832252677038,0.17311523929099143,-11.393476796666663,202.26439623063322,0.20258503719687387,-10.743107901562729,168.4356899835576,0.168777948878465,10.467400218010088,161.8604935236852,0.1621985999663836,42.33748196890635,204.08205531626177,0.2084273199021117,11.249376435096098,152.23664498230096,0.15265170993357932,-11.131054587031455,165.0455113754413,0.16542043767745385,65.60205751838778,213.31723601690058,0.22317677552231083,135.75691285180088,2.741615697105567,0.13578459354316333,-8.067525420662403,140.86781960387003,0.141098644806963,2.031549207760976,155.60288197454295,0.15561614334948382,2.9397128989176426,174.12862897342004,0.17415344194155635,184.41261943638187,5.96592816141418,0.18450909599858475,-11.60875580878469,164.76923371299156,0.16517767279446224,-23.200604860683466,178.39302675408044,0.17989535864047085,2.5452954383841933,144.63071708580088,0.14465311214634005,-35.64513535667611,157.60147385408578,0.16158217796395694,-41.42062454810569,142.33622490966624,0.14824057831609477,15.341635686777545,192.37551961869144,0.1929862853523725,5.131491464042565,-15.060470833391097,-0.4847027307653672,-0.2642894555891283,-22.052048442013756,171.86175842686967,12.140815366933325
2,0.0673076923076923,974.3462881237734,730.8648640562243,973.2260725542512,730.9467974478524,980.52588943149,843.9802455946974,960.6063832090003,976.8072638887922,1004.0976400775661,993.1928557913908,996.0836187386088,997.5247700321944,949.4465059338488,992.9161648215452,981.878404778178,729.2102954705107,981.716388520967,843.9178047635626,965.8284143308467,965.713311978464,1011.1890873394451,984.6512440710592,1005.8397988320382,980.0596730694326,951.9952255602851,980.4906332904496,987.8688411147616,546.6820987194504,1013.4415273837274,469.313534253315,1025.2213658276091,518.709702816904,977.0304869550467,572.260032348916,1029.5623535204159,637.226993704444,1102.511618068341,650.5644114983705,974.4614090791011,570.4022596738133,1014.209027877046,635.538392650975,1095.038348205995,649.4535321449209,19,3,trajectory,person0,12.228593958992825,7.357780038465817,3.4113674522420707,8.17505425834692,4.130141741397398,43.06150570576951,35.282675909599085,40.85421605645073,49.18768966074416,-2.4907389074116772,-4.014004867582126,-98.5292977529307,-97.42537235832994,-86.30070379392129,-90.06759231986094,11.776835660448048,85.80226593916393,-25.711242550055996,71.69846850653282,-51.13622835546002,-58.9150581516425,-10.281854991620246,-9.770227199319816,-12.940696142499956,161.8365893757786,0.16235314372514284,6.10193681765862,128.04074805490023,0.12818606318701398,251.33342512969048,74.68292024234647,0.2621946398448039,148.4431295205356,55.71846326662101,0.15855569952115975,-7.570108865458014,163.13317977136293,0.16330872876411323,-5.925312352901651,130.78676010934922,0.13092091485465532,7.154788935833612,131.4196767380823,0.13161429420339715,40.022632743539724,167.1939360080113,0.17191749000487191,11.650027899178824,122.07906815966935,0.12263369044754724,-4.420845720534766,130.86544815924742,0.13094009851380686,59.86933965035328,178.78567698408528,0.18854351255035812,137.2576716798206,-33.15423687592244,0.1412050702269228,-3.7389085048355337,102.08350485566275,0.10215195250421626,3.3635422606447354,124.04352018676289,0.1240891144172727,6.143911481141516,142.70084108330016,0.14283304132507083,173.75235178993947,-25.645462924472092,0.1756347617106174,-8.15709670862294,137.40151167239546,0.13764342932582452,-16.983873392233175,143.52263322218258,0.14452404022318416,8.087251566162923,111.1527321513033,0.11144654998066911,-27.72479944664746,124.98966198436972,0.12802765368202224,-30.53062673370981,105.61538285971504,0.10993965738239002,5.2736670487243,156.86948680228343,0.15695810732087903,2.608278163527363,-10.966457084343197,1.3415107099251193,1.2887581141767137,-14.121522755431334,172.10296973308522,12.228593959009416
3,0.1009615384615384,974.4183497496498,733.3503465393576,973.3450774275481,733.2293187398212,980.4886104758575,847.1228696932525,960.319575382695,979.6210243875199,1003.6770783529034,995.5903496112878,996.3318754906264,999.924109267978,949.8378874417326,995.2650964913028,981.6480007702548,731.4916748507395,981.4179953508082,846.9724675491984,965.8450949117964,967.9395045570913,1010.736266419511,986.2191714296467,1005.918336991544,981.3646431015416,952.4825130720752,982.2808591249216,987.7580824794068,549.589497714897,1014.648508467793,472.7296345870364,1026.9140555096408,522.6133531033291,977.436630836238,575.0899493406442,1034.4716135902702,637.0533921676872,1107.2097122131493,647.2339488011062,974.3545864881677,573.5137024624358,1020.9314623841585,635.9647051788769,1100.4469608034603,646.5278902403168,19,3,trajectory,person0,12.251043004532908,7.227187815826559,3.4702457024512325,8.237141135781686,4.050287860794468,46.69890555034046,40.66649772254159,39.54471640197339,45.869194125440806,-1.2684548222125545,-3.8572584906397207,-98.65378733688138,-97.32750551386974,-86.40274433225966,-90.10031769795856,12.560792821977511,85.84939444186739,-20.465357319337873,70.71898491582661,-47.45170000845126,-53.48410783627007,-7.887070916462973,-7.697596111489731,-8.866539913289595,90.76712277317881,0.09119915628203627,-6.846290521145918,67.78955872680102,0.0681343963521681,199.75233963991852,12.667572257657332,0.20015360246202,145.8751563613873,-5.158445663631496,0.14596633449231994,-1.1077175387923859,93.3808303570641,0.09338740020110065,0.4956515482170697,66.14972233635173,0.06615157923763937,2.1412597403262157,73.85433664167518,0.07388537090694901,35.86458078366313,101.50698134486349,0.10765656234774712,11.629621948546005,69.79682675851112,0.07075906395808043,3.536144806535198,67.8234898185022,0.06791561007053722,50.297064837514476,115.99417993948686,0.1264296029856267,139.60051173144578,-98.96232014728332,0.17111938430410195,2.3337053110315655,38.7762523826658,0.03884641462635815,7.376772059950415,71.2946515775704,0.07167526846543114,12.068275326824283,84.08896203992674,0.084950555067735,160.7130600389752,-86.9333594510965,0.18271862699939706,-3.2911137362573037,86.39128443612664,0.08645394991640762,-8.522289695932288,83.60888339076682,0.08404210137491945,14.47940035033317,53.19528193859579,0.05513067254289506,-12.496691247118743,71.23981636265256,0.07232757930077761,-13.455250192329034,46.589841512316546,0.048493887139318334,-3.1741569877392055,92.45430000478363,0.09250877181087937,0.6670573531910582,-3.8804546155665363,1.7495251490722403,1.844867215204467,-2.372801023629927,172.25213877412705,12.251043004621721
4,0.1346153846153846,974.3260233999143,733.3535809628804,973.6281911875308,732.8473898359405,980.7131338339155,847.4253878140794,960.2927852639443,980.0468778158145,1003.8987498748069,996.0061803574613,996.7780186909212,1000.3287306932374,950.2049750881548,995.4884169774698,981.082510537128,731.1673093007377,981.3045885995065,847.1376794446435,965.9853286821524,967.7264146193646,1010.8286584915649,985.7707484824591,1006.1120802010033,980.4762802906216,953.0025475236528,981.8501496725764,987.8050831439192,550.2853419222639,1015.6774977708261,473.41847628167636,1028.2219918550095,523.8581346199321,978.1022072245687,575.3798074980807,1039.242239788318,634.1253919888235,1111.9575414809553,641.142097899406,974.3191613978772,573.9245458545079,1026.4482949671471,633.4876429342867,1105.5343981904468,640.8742523048248,19,3,trajectory,person0,12.30184288989016,7.359027070068979,3.3779667248371723,8.141775800576713,4.3367833351346565,50.32419390224204,45.367880333942146,38.40094575204688,43.39659322373666,-0.6998484022294736,-3.8543421099730697,-98.74999800375426,-97.23231239855288,-86.44815511365843,-89.87328532825737,13.90644409469914,85.78993133730292,-17.706796952304437,70.07850612730816,-43.88587476132686,-48.84218832965275,-5.423075566261522,-5.578361179390849,-3.3698006101100617,4.909153464652902,0.005954439007279505,-16.80313835576767,-9.638290628625342,0.019371166842627668,163.92873960880468,-73.6041352678233,0.1796947422665875,141.75574988484868,-87.00343388623678,0.16632585527635968,6.671551210866397,8.98910987600029,0.011194359826359829,4.166946319149433,-6.331815292448073,0.0075799291899299615,-2.743411534995889,0.09610858467721868,0.0027450944811421626,30.575682147268573,20.46843892644591,0.03679441983312747,10.90774720797503,6.635808731820082,0.01276765078933422,8.412523153771327,-11.348744572457424,0.01412673172335415,38.864394262385446,36.987793636203676,0.05365200853142898,141.07835538623624,-181.01499822194756,0.2294984355933104,5.756941081073249,-26.39706638162203,0.027017540305636797,13.256826523045186,12.023036636276965,0.01789683936954714,19.777126967542472,8.612928106682444,0.02157121419070276,151.16956807045486,-167.99381294033032,0.22599592805366778,1.3965911740846515,20.676513590330778,0.020723626158533754,-0.7960492428755407,12.653930440750448,0.012678945145256902,15.45245227544734,-12.798223726826842,0.020064217200949835,6.586810936559459,12.356113600582857,0.014002129181824025,2.7453644267449,-13.324567573574672,0.013604452464483604,-1.0526312543438956,12.207917935856399,0.012253215614124562,1.5094823077583424,3.9175092689176236,-2.742003906246356,-2.833712817519174,8.513008380394167,172.23808645096136,12.301842890095827
5,0.1682692307692307,974.1009487635338,730.7925703743967,973.9399291510614,729.7586135865783,981.2007458949075,844.9527853449295,960.4925359103552,978.0909026242616,1004.7755403827991,994.5849842965137,997.4600618254008,998.8334626110342,950.5326394546252,993.5344170860309,980.3218599054928,728.1246147857283,981.3556320829869,844.5042838762276,966.120994953948,965.337363840895,1011.2967054007771,983.7436788270224,1006.3045811312388,977.8817649568888,953.3046901481988,979.3918704669844,987.9888454385748,548.6275246397861,1016.5278114248637,471.3248615865528,1029.1529863529538,522.355812354305,979.0271836941547,572.9486664335197,1043.867610644048,628.1198960113444,1116.702514402034,632.1574921412587,974.6996872435179,571.5468789904103,1031.493840495296,627.6883806813395,1110.421758132738,632.2324253270436,19,3,trajectory,person0,12.462850963974011,7.709698761955167,2.9494002979172835,7.709259224062457,4.889670848748133,53.99054962560278,49.80488351933728,37.194391640360095,41.14525779453238,-0.879885388383399,-4.229869249689644,-98.83607575692852,-97.1792762154822,-86.37322479260021,-89.46957745310476,16.122542530752494,85.64075169856834,-16.963713886065914,69.74563656238868,-40.368698676646105,-44.55436478293529,-3.0473489464959216,-3.5830301375170364,1.5167206519888896,-78.24946831864098,0.07826416634505326,-22.602190197160805,-90.41149416027892,0.09319386931554448,149.92478140784502,-172.32093551614707,0.22841178799998532,137.43959114169184,-178.44902333080535,0.22524141524354202,14.489044098048483,-73.47161622616953,0.07488665294804363,4.03122636192701,-70.9889374173833,0.07110330527922212,-6.687932052450676,-76.09860034351523,0.07639191979116805,25.26646286283304,-62.210265226529685,0.06714544843214683,9.736312603690697,-58.0617110599007,0.05887238804669114,9.263070916340173,-91.78077998104548,0.0922470382003142,27.66383651034542,-44.64043303577606,0.05251719825059908,140.99348108348082,-266.971142527806,0.30191514147296417,5.720027641282967,-77.09416991663142,0.07730607835967025,20.266424567394317,-44.430823014035866,0.048834680284102025,27.485015096266554,-72.23962020409822,0.07729158286692256,145.224409713795,-256.78571591121516,0.29500683563733826,5.460365326907899,-49.26085639362689,0.049562562102224185,5.935447779065798,-58.120405691857215,0.05842269334876719,8.977952272226595,-73.04601068044965,0.07359567448791228,26.053203666056238,-42.229825811014294,0.04961983080678143,13.90767958801984,-60.23292690440648,0.06181770810208511,11.307053699039287,-70.65067253318843,0.07154975187060247,4.784239915634435,10.419958844618167,-12.734545257048149,-12.851921130709359,16.4286575473719,172.01397649116853,12.462850964328311
6,0.2019230769230769,973.7694832320152,725.9426423544003,974.147299013015,724.3054817758562,981.8747533824989,840.1728687855177,960.8866488026916,974.0269302176716,1006.256548615537,991.5238396677158,998.4394735000086,995.6215243474076,950.8037222310596,989.6237779239392,979.4726597893226,722.6397397409575,981.5499068201418,839.6029241766146,966.226692933872,961.2114294404096,1011.9881489688456,980.6009148684324,1006.5104106576683,974.1556574389706,953.2747947780045,975.2821177125104,988.2907927884904,544.7829777902231,1017.2195895941272,466.8007797317935,1029.786269495867,518.4111107219276,980.1401327606311,567.9638230786829,1048.393265820782,619.1092189277563,1121.411813492933,620.4301803963917,975.6567456660654,566.6527796514135,1036.569065306849,618.6044961890628,1115.153152817555,620.7085111690495,19,3,trajectory,person0,12.748611038148663,8.21567237212029,2.1095570850452443,6.970103310349294,5.623624835406915,57.79337009848137,54.33419943362209,35.736415498183206,38.63631555411755,-1.6157937689435478,-5.065361915865508,-98.90597914604362,-97.17492883010912,-86.1573681074122,-88.9592564573684,19.445561465143875,85.41711870670756,-17.85093586752784,69.65225310243639,-36.789511194961904,-40.24868185982379,-0.85346216109606,-1.790087873784835,5.772735046889711,-145.64040250279024,0.14575476428266876,-25.233374880485286,-162.97914418747823,0.16492096485268912,150.80668011472684,-269.9211391990756,0.3091926198242,134.47661096580615,-267.7458333409049,0.29961940886441984,20.027651059855067,-142.03180633680725,0.14343688792730983,3.140739974884299,-122.5991936144221,0.12263941667545714,-9.849261507982362,-144.11214687989275,0.14444832581440464,20.555694172400173,-134.4298608271326,0.1359923675980071,8.055031071193435,-116.20184938786652,0.11648069937426675,6.161847326620562,-162.03591666145812,0.16215303466415784,18.817556246557665,-117.21399136207349,0.11871486930507315,139.93345870100558,-348.46869184747504,0.3755153819245179,6.116077356763981,-110.71862338957048,0.11088742024014926,29.10251833120315,-95.44045126204877,0.09977893720781716,33.07048654672756,-148.12105968657698,0.15176793272332528,140.59001349170768,-342.4248778375364,0.37016259786160227,8.972149826064157,-114.23796352986959,0.11458975427128361,11.71078308656651,-120.75803722438708,0.12132454819527277,-0.8883195714867639,-122.11836756151314,0.12212159844822663,44.00710177278297,-90.959726112849,0.1010460131868872,20.54575173689239,-93.38498619810372,0.09561842689384739,28.438307412838537,-145.42466607304308,0.14817918487750967,8.491156489761076,15.034644416335059,-24.955341182483416,-21.963490007476818,21.808918460718058,171.57448681411975,12.748611038631424
7,0.235576923076923,973.330729874825,719.2567598380971,974.1386791642152,717.0150736029132,982.6181869110284,833.7425682422154,961.4291758613592,968.2727767239504,1008.1729280819345,987.0418535607593,999.7001895006904,990.9328880385646,951.0157598982581,984.1658151497148,978.5713348968961,715.214253253648,981.8784986184628,833.1501408471734,966.3598674037004,955.7443463213672,1012.7894690661394,976.6068602517452,1006.8208555518421,969.6865766785328,953.0024454109364,969.9094860761346,988.6951173274801,539.1396423746528,1017.8139222779328,460.441569547767,1030.2512979839476,512.5510887710032,981.3542365241924,560.8567948082692,1052.878269804326,607.506874520152,1126.0782781929313,606.2860727262761,977.1313456776376,559.7195537884522,1041.8150964702274,606.7008991825857,1119.739086116906,606.6712244520658,19,3,trajectory,person0,13.13133138737362,8.831717867223167,0.950550585192853,6.115152885852121,6.501238235477491,61.81339489891157,59.121657977640055,33.99203558326192,35.735150896664244,-2.567014351846604,-6.256260876402189,-98.9460667445399,-97.206822524311,-85.81473535668792,-88.37510465639289,23.9509250835127,85.12365710567734,-19.956515572320264,69.6997253820388,-33.062947993848994,-35.75468491507038,1.1715499615528384,-0.1566274310382918,9.763870578681447,-191.73984750339642,0.19198828685444058,-26.78222537495734,-220.643027051478,0.2222625316657629,155.88206885467292,-353.70688247818185,0.3865330233018226,133.2686897967366,-344.7553766831006,0.3696171173417776,22.090596276307235,-191.07178757241132,0.19234454099339415,3.957184246329967,-162.45046982297526,0.16249865984944245,-13.037242613649447,-198.66622334158112,0.19909354080877198,17.660171175937815,-188.95938832535984,0.18978285507984527,6.300547825329021,-162.1794652912393,0.162301804873056,-0.2561326500527227,-216.629271424593,0.21662942284436895,13.817989360112877,-174.12636654175355,0.17467377695289385,138.6606653713723,-420.28205648343715,0.4425650089231849,9.22464828402019,-132.79554259586743,0.1331155523193842,37.4612754488302,-139.3194788913344,0.14426802957275772,36.07622611725153,-211.18026860658077,0.21423958537023605,136.2677323235721,-417.1079481618048,0.43880284330478025,12.014214872838403,-167.6876809198027,0.1681175175027049,16.120804028981368,-170.98056095628786,0.17173884984903004,-8.09266690716981,-159.6439114808813,0.1598488965572983,56.94384700152417,-133.1790157495679,0.14484216218821316,23.810654319588252,-118.68048003870636,0.12104546088699364,43.81668605814487,-206.0158542137076,0.21062391641150738,11.372261805541612,18.30535185448554,-34.439050281328264,-25.404241185058904,26.077655316382877,170.93839246236524,13.131331387851986
8,0.2692307692307692,972.747790182214,711.2630504453484,973.851872578997,708.4707717308778,983.417814341318,826.3745173992033,962.0703748154617,961.2864659369673,1010.2022586086509,981.4877104746872,1001.0516473834052,985.1695463601387,951.213020767512,977.6320016345622,977.5664549205945,706.4486742162875,982.3201875529755,825.8528827846444,966.5544169320864,949.3106617092641,1013.5556326935284,971.9138328850638,1007.2595050105198,964.7252974276854,952.7052614647492,963.6929908663008,989.17307547724,532.2419813333436,1018.470745936922,452.89586673692287,1030.7040995668424,505.3884241414212,982.6206112178755,552.2210729106432,1057.3424823744592,593.9938971683148,1130.6823816134465,590.2150340826719,978.8874222127129,551.2852254719259,1047.0557724863181,592.8040978745792,1124.1919933233742,590.6711142155401,19,3,trajectory,person0,13.650599391441451,9.553179808076234,-0.3176348538500885,5.2950729949128155,7.528318904856556,66.04856725470499,64.08314037268678,32.10233137002945,32.71384490404392,-3.524902331122601,-7.586802927069619,-98.98938561029986,-97.26917489313082,-85.33878621870333,-87.71599508463338,29.64582077137228,84.75568600497286,-22.92264201400592,69.74274928081392,-29.195746735631616,-31.161173617504726,3.133174623325981,1.4739775839798803,13.124471196951628,-216.83281100085824,0.21722964731070554,-29.859290724390608,-260.46291996728695,0.2621688576479842,155.72294447811956,-412.9335245807643,0.4413204404507321,132.65088779824623,-401.5284698831619,0.42287275882985903,23.760357928605405,-218.9363679066437,0.22022190581558568,5.78090027204248,-191.17234275963577,0.19125972771120156,-17.321636580441957,-237.5273648131032,0.23815811581569485,19.51704586710836,-224.21516923650995,0.2250630071671833,5.861465829257779,-194.147601593105,0.19423606252707706,-8.522252817911616,-253.88782705476453,0.2540308200193087,13.454675606018256,-212.83346327900867,0.21325832079194545,136.8076444953119,-477.5394339813828,0.496749678006554,13.03415534356486,-147.42086916803456,0.14799595221417017,40.157605657812475,-171.25358130179626,0.17589889823662716,37.62941946944301,-256.6043078151708,0.25934869191671317,132.3149569921938,-475.4318470281912,0.49350044479461563,14.202185021434508,-204.95907094176127,0.20545053618984058,19.05276892190367,-207.5932348132145,0.20846572654469098,-8.830608686704247,-184.71871480648983,0.1849296710902256,60.30010707957585,-165.03739455756912,0.17570840764220433,22.76600492813071,-139.44995603853013,0.14129607644777564,52.180559899378956,-250.6200414053572,0.25599456241380525,15.429677835158367,21.437726242491063,-37.68322447441875,-24.36808818791073,30.518968461549314,170.09447222367618,13.65059939159653
9,0.3028846153846153,971.9587538089052,702.5732997687523,973.24044038285,699.3006835608685,984.4271326148448,818.7919616356588,962.7655404684672,953.566532549326,1012.0029971841094,975.3448970907452,1002.2423714300668,978.9060319809388,951.4774865939492,970.516067336986,976.3750156063168,697.0070150323447,982.9074237273339,818.3685075351215,966.8111188982233,942.3592682603744,1014.1110227562062,966.7486229347162,1007.7939292741969,959.5677191979565,952.627889161785,957.1542064248484,989.6924930794,524.7476969523256,1019.4011558235485,444.79994350022264,1031.2994952669205,497.57410191402727,983.9230388842152,542.7579457698714,1061.7441161788647,579.451469004464,1135.1724009395043,572.9125415110262,980.641282256314,541.9593427980755,1051.9971558593752,578.0000160254866,1128.4813953681971,573.4291784782006,19,3,trajectory,person0,14.481710516006787,10.448766054730058,-1.444689195688177,4.596085012027621,8.757856010559323,70.4114192199582,68.97376395156111,30.301540859397655,30.08950775868748,-4.454784714862091,-8.83433133089308,-99.13534648197428,-97.38963421931912,-84.65363596669687,-86.94086816510622,36.18772806104407,84.3012758149434,-26.32644676093554,69.63148048742437,-25.287304955895216,-26.724960224011987,5.179622220732154,3.333170439968129,17.44930346664986,-222.39286455725366,0.22307636449756887,-35.402768195682874,-280.55215860858317,0.2827770671321366,146.82967737084167,-439.89271780160783,0.46375053351097123,130.79140447376375,-432.11786544013773,0.4514778412245286,29.99117155622478,-225.31022840246544,0.22729753494942714,7.627715565208009,-206.55569105272053,0.20669648170931854,-23.445652235462987,-258.20973439028324,0.25927199143495405,27.646465202616508,-240.5645761762372,0.24214797614073122,7.8584131284176655,-211.44490484226392,0.21159088458780761,-18.168270971225486,-272.48261990884845,0.2730876493407819,17.691757945179667,-232.19700332827531,0.23287002094263212,133.41771711714475,-514.1312078431852,0.5311602264091722,15.880035263548544,-153.25375311194307,0.1540742949452242,35.381514529371536,-186.11585583908365,0.1894491049467025,38.70070779980502,-281.19006361150537,0.2838407945628118,127.45651790331152,-512.3318047666589,0.5279479539987811,15.434123035611771,-222.68730732167685,0.22322152449093557,20.656350832161245,-229.39230637562494,0.23032046164861233,-2.299062716651388,-194.29530911744294,0.19430891084666654,53.507660527906005,-182.52931197998998,0.1902104609821924,16.50301900528312,-153.48052423890155,0.15436521938874953,52.11469843843334,-277.1119423086973,0.2819698039922495,24.69587341565574,26.611705614856543,-33.48961472890327,-20.769928634302957,36.53481685516798,168.95491178164025,14.481710515277413
