Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
28,0.9423076923076924,856.1385732639428,444.15286913620923,849.1369084869583,442.7031610236943,821.3673439631986,565.9321294793905,777.4036615429852,679.3453535578742,788.1203885664429,745.3652470743256,784.3581172225201,736.969815021665,763.7131054987389,695.0432634356046,858.6002492396342,443.9141189275236,826.024605673696,564.4395715597369,781.1509046211667,673.2938722816568,798.5552404864861,733.9645307343109,793.7896056943791,725.5931672433094,764.1313256268676,686.9964921264095,890.2162085945934,272.9171010904165,937.40241742221,193.9451583940868,941.2269385654396,239.1662913008811,878.0888277291981,270.3169639061737,926.87704431699,207.3821367684167,968.8471012848878,151.5012997369165,902.0044067670647,278.1768278797585,960.9929393069599,243.1922654863039,993.4323077874496,185.14533159857822,3,2,trajectory,person0,8.257981219838527,7.101353145800904,-30.204726361052913,-42.101667615146035,-3.9383970384905584,153.38768276963555,132.0980449541108,0.9039239031451444,29.84483003318961,-63.17889650231664,-52.65463335735581,-111.0546533313626,-112.3424494124701,-102.79667211152407,-105.24109626666922,-13.48126827414622,78.72765125788015,-19.9473042617646,59.09875409992256,52.08498344561476,30.795345630126775,52.98975789347123,60.63204851452364,414.7174051070562,-962.3324536300795,1.0478903937952762,194.94992680693636,-1155.397530833584,1.1717290336158666,466.32278863003086,-1119.0266730878434,1.2123026182755423,390.2450861151348,-1019.0174279933922,1.0911863936978305,260.34978597703065,-1095.830011915997,1.126332733287149,329.8189943296771,-1220.4448187450453,1.2642255038648231,293.9735703249751,-1117.4073453489905,1.1554304979052141,379.6874736199637,-973.9068006524913,1.0453023648596047,373.5489897398431,-1065.7876502545932,1.1293547552345387,482.4691533069263,-1123.83180595972,1.2230185656724055,393.3721996612518,-1067.7699603433634,1.1379254701771992,256.563020426473,-1130.8224163462792,1.1595619521015652,324.46303466653654,-1216.5651301246965,1.2590897413212205,465.09552334088187,-999.9517793575047,1.1028224729628828,494.3823657502263,-1151.6693385902877,1.2532981245552797,369.529364969389,-964.326327462938,1.0327038381902323,443.6381645912178,-947.6844220621288,1.0463845301327306,252.06451230812849,-1154.516977353749,1.1817131502032006,382.91590957917253,-1195.9136630063358,1.2557205434228098,371.1715011458837,-1091.4049273736543,1.152793562941076,248.49692217183866,-1110.5983055767947,1.1380594521723917,463.5428845083588,-1059.9033897337115,1.1568349931374575,-8.878374534112218,-13.743686570096305,-207.0699985632443,-250.65770445101165,-0.7519815770207037,181.52432336940421,8.257981219838527
29,0.9759615384615384,866.1915238634812,407.45031992690576,859.2968959164941,405.9178841930014,834.133210287189,533.1000585345233,794.2450364544744,646.210560932713,805.1654485433861,715.2307731115741,802.4263519926578,706.0261778454483,781.0348516313765,661.0747661148303,870.0990674648165,407.45876099648444,839.1724781830654,532.1467453819697,797.5519624347153,641.9660487880559,814.3026095458292,703.4408680782002,809.8605956266542,694.2305183312919,780.9379280185902,654.1144544696755,898.8671955932325,238.2058113936835,946.4659662032976,161.26863739353502,949.8761411220116,206.1075875038508,885.0546750363081,235.6532102734123,936.4981500300886,174.1934466163656,983.0211635644835,119.9063779226959,911.9954469103756,245.30234065966332,973.3863641498448,215.549691568285,1008.6275592478411,158.18917820544328,3,2,trajectory,person0,8.067031714409705,6.667940134604688,-34.63810856422132,-46.79423528612171,-3.083359846606826,151.2798662304855,127.05376857901948,-0.7614597904398072,32.35622625204954,-66.14691761516039,-55.43195523750891,-109.36713336154176,-110.74944455143354,-101.30010164713208,-104.08150441682888,-8.35972413320564,79.04034631855924,-21.02326589469966,58.21473964775823,50.28172181869029,26.055624167264316,49.526340891379775,58.41885162643408,506.48178217203065,-895.4243691789045,1.028741268051202,206.9851771255592,-1030.0086793734856,1.0506001823407471,499.39618535404486,-977.0662618001004,1.0972944134981248,477.53798655903233,-931.918710528522,1.0471461271665945,269.31687806660443,-970.9594811592568,1.007617930995968,298.716246386284,-1090.5900336478774,1.1307599291393329,296.8766214012416,-976.8419059685466,1.0209582937568404,467.9218234776268,-906.9888332101506,1.0205780599515832,421.1721363079854,-938.8205339082728,1.0289654820692706,500.4294259413946,-984.5766951476496,1.1044550144645555,390.67964027840765,-959.5582635679427,1.036041815039138,285.8842840463594,-986.178221660951,1.026780068341344,301.8967693347801,-1093.0482258263066,1.1339735814016187,536.8846903126664,-919.4680760933004,1.0647378614695935,514.703313655519,-1009.3496346744378,1.1330075843106227,368.2617667600085,-821.3793392782792,0.9001559575153771,451.5160433944909,-800.9828436817263,0.9194782505938249,257.05789938813376,-1031.4211795600702,1.0629715016325352,341.6791701197033,-1083.244921379453,1.1358539584770864,379.32859934142886,-975.5815366474852,1.0467327839166016,257.0048759667111,-982.3157699689039,1.0153796227028908,487.3457178883034,-930.8838980955751,1.0507381598084649,-5.673928161313593,-12.878558046973328,-131.73478546557598,-139.43629650899206,25.40681941597385,180.34044796569134,8.06703171440968
30,1.0096153846153846,875.4329415666359,375.3528591090883,868.7262583668041,373.5165047716904,847.3222768526168,504.02928068653586,811.4930217401413,618.0742262245697,824.8367079074894,687.8454011611992,822.3377174681757,678.3710807925312,798.7394627543189,632.2299762856684,880.3437951648215,375.1824954386482,852.393719575007,503.3370020428322,814.598223563941,615.0938015364038,832.6742923566383,675.8459656627043,828.6687249779744,666.343266441334,798.5269082784025,626.1260831214156,907.6999728727601,207.6659424314815,955.5413121499462,132.4360421982102,958.805926963682,177.22232461013908,892.2045608948766,204.9619902163565,947.1181998815327,145.5795330319865,998.3318754588996,92.9719904410198,922.3586533718108,216.9902081553644,985.5322465386006,192.93501458495572,1023.7268976817786,136.74999836659222,3,2,trajectory,person0,8.074589860258978,6.308742297141837,-36.71137286293333,-48.13303527786712,-1.4757736951593077,148.87510124492667,121.88380115686697,-1.9631603800772963,34.92885743879445,-65.58104884285078,-55.46043015080426,-107.47397133150332,-108.74262181873684,-99.39938147124435,-102.43387952159505,-5.951176297512007,79.07334438657854,-22.390121813632263,57.52254378359665,47.91699608932399,20.92569600128606,45.96687761570367,55.86591058332266,584.5174211047839,-813.7367665254269,1.0019122420502926,212.4537512260343,-911.9676816953724,0.9363875527081967,522.6439848629963,-831.6544629197239,0.9822453260808962,558.8701292963702,-828.6497704444631,0.9994980057395828,269.6674224147015,-856.7399715182229,0.898178098991973,274.60212603659613,-953.7531214437203,0.9924975286052145,307.93527771121694,-841.2747944134533,0.8958612699377523,545.9014320926113,-819.9628146318781,0.9850621254214353,454.94686771979366,-800.3360851698045,0.9206055081700195,512.5115627741039,-836.0510884705459,0.9806373052815902,392.85974421769293,-856.0609449343731,0.9419018632897607,315.56719558576935,-850.2420036501218,0.9069146154411897,280.18676995206886,-962.7838456618126,1.0027249670390792,591.6520027011023,-821.7514552866807,1.0125845873634474,526.0798733674319,-857.1023263522408,1.0056761064083786,360.90621955160105,-671.9789732189273,0.76276407870284,448.66605632271484,-637.0499152115749,0.7791879263484852,262.4596677345339,-907.4703920197162,0.9446626856077991,304.4147659430044,-959.0661765757059,1.0062188036285533,391.9036922298593,-863.817398911629,0.9485615439421149,265.34220786678003,-858.3049545560053,0.8983840394235663,506.51747355413835,-798.4896326205183,0.9455927476552034,0.22458490523555552,-10.673307170324719,-61.60556773315693,-39.781485469006505,47.76827421444056,178.4727258578229,8.074589860258968
31,1.0432692307692306,884.175883907079,347.580240263781,877.5627853741661,345.3813412101645,861.0449788695395,478.5246536309395,829.0782082352148,594.6526888521043,846.3955928239866,663.5027309008719,843.4367724889443,654.2996231712419,816.6611894252906,608.2418315627006,889.6312663758238,347.1217908233437,865.9005579914352,477.82948899441067,832.1851176397041,592.3800763452608,853.0205435537288,651.5827159714324,849.5097092623641,642.2781472159822,816.5621585246561,602.7374451778596,916.75222561809,181.13428407103441,964.5862287488281,107.1704272745502,967.9063196391093,152.3291557069764,899.3860882879671,177.9465152652511,958.4821726237299,121.45314668891879,1014.4123202093642,71.2096900013441,933.1098253669212,192.9433715523852,997.2402939609456,175.3803786652222,1038.5259952435215,121.1942990305201,3,2,trajectory,person0,8.369270011232002,6.1437207567660055,-36.955226875542984,-47.02542887761006,0.757478350395616,145.97234194502016,116.28113535093378,-2.731024859280554,37.61560741782116,-62.492826302819125,-53.45427710236089,-105.4913045645347,-106.50996434431477,-97.12203455330273,-100.3662435875488,-5.5898002059381104,78.89622974229873,-24.016942128547253,57.10651485422573,44.84862148071895,15.157414886595886,42.13809682139747,52.78311318821919,640.6068660902034,-723.3250591640112,0.9662175211082297,213.3939568232621,-802.7455414042776,0.8306246956677455,535.9045787458208,-694.9766703228078,0.8776025807925317,619.2749615932973,-715.0778284104565,0.9459586559361852,268.76323608106486,-750.749700588757,0.797407543231737,259.7902866874545,-825.2435314034196,0.8651692777603333,319.46339642614,-714.5345733456705,0.7826982293083359,604.5743212849785,-720.9651336835076,0.9409042639633802,477.81892972809453,-646.6512130646515,0.8040327860009734,522.5312558536132,-695.954253353258,0.8702822738080128,401.3460558024391,-757.9375305816692,0.8576409253133932,337.67233291099853,-716.8983370511575,0.7924429506786411,262.57108821875534,-836.016288685344,0.8762800986645752,626.9433491885512,-715.266169318312,0.9511380846454682,532.5313067945893,-712.7905860539041,0.8897527815541917,347.8962662639667,-521.6234673292266,0.6269950986642349,439.74461326321955,-462.22649455757283,0.63798797572133,268.98122443266226,-788.3692769961452,0.8329928066968639,275.9705731269287,-833.8037942833356,0.8782872676939434,407.76028850284456,-757.8517753662946,0.8605857111907957,270.41166806983694,-739.6827331225517,0.7875614362752658,522.5819953941049,-674.9221199653946,0.8535876111616586,8.756210200341313,-4.903497199739011,-7.245947803258277,32.91173303620995,66.35948935363226,176.01826429560145,8.369270011231976
32,1.0769230769230769,892.7527622531652,323.7485707211389,886.0469938943464,321.31553693586716,875.3489333673546,456.4346401853161,847.0060665265808,575.3145976644615,869.0352932741835,642.2376326388751,865.161317639237,633.8567154402352,834.7972073688536,588.5781843058256,898.3600992064257,323.18417544306874,879.8124127952017,455.5122210669644,850.1965465719135,573.3337182277703,874.6016970013005,630.7479231460667,871.3717780311234,622.1856234368738,834.7932910571747,583.5329939204479,926.11486583989,158.4742566780973,973.662413673321,85.27316018075561,977.0189844325145,131.2849927666075,906.6718528315548,154.4331316315905,970.0236480138001,101.9774843338979,1030.8360016363717,55.1080760417411,944.0666334398385,172.94657218883088,1008.2945183463337,162.7822975241503,1052.8784321443625,111.7240643903535,3,2,trajectory,person0,8.990111615891356,6.250011836893926,-35.96732831955616,-44.49667807177644,3.457184320248665,142.48988357396397,110.05703560557926,-3.2335109812224263,40.308394933871554,-58.00987664314148,-50.1903100189631,-103.53007771122591,-104.23805312316448,-94.53996609533458,-97.98804128627062,-6.584986175283731,78.56433931696807,-25.946022875002,57.009397922362446,41.044660422649294,8.611812454110265,37.83601991272793,48.927052824540255,672.7225276629921,-631.8772054993332,0.9229433363186126,216.49128929517514,-698.6833994001984,0.7314553786377569,541.7250809662661,-570.6465516488051,0.7868313353296118,649.6157577002741,-597.0349922935054,0.8822989372516592,269.69235204207104,-650.6616507870374,0.704339796231121,254.85581371227562,-708.1410378385059,0.7526056173414748,325.57372559525334,-594.1906096598975,0.6775402064866513,641.2685595849863,-619.0909868108682,0.8913467425545784,488.017962402509,-478.4479576567732,0.6834281087381716,532.7135035148707,-574.6175667185253,0.7835617555806351,413.38082845477635,-663.1416755584028,0.7814349564719787,342.9466973049427,-578.7053956920475,0.6726903984712859,252.10219602821326,-715.098184150547,0.7582354055421426,645.5293416087005,-607.4464011499101,0.8863967853888799,538.8988188944453,-584.2912327757084,0.7948636245950529,328.4683817372441,-374.3429824775635,0.4980202268294746,426.47241076784496,-281.40125787923546,0.5109455793743141,278.2041665906277,-673.3265282472718,0.7285370079480588,259.3710326807409,-711.2891427281694,0.7571034124588583,425.0317907922181,-656.3889709556645,0.7819836982803899,270.77632528975437,-625.3122702281025,0.6814214948438642,535.1967454142177,-565.9489269197144,0.7789311549704167,18.44786482416361,3.158363523801068,29.354699949322683,75.14002394477032,80.21983453277608,173.10430541230266,8.990111615891337
33,1.1105769230769231,901.4746605888491,303.7210397802228,894.4863799618292,301.2331725305623,890.2300176249423,437.6864535954955,865.2899141261876,559.4591725042616,892.0998659416862,623.93583340119,887.1799577107198,616.8722880560805,853.1958082000298,572.7485941280559,906.9325710996712,303.3207759759808,894.0932744712418,436.3652990601621,868.4443551915563,557.5299402941353,896.7947308053443,613.1736847771119,893.2964226231904,605.9481920977792,853.0509142424261,568.1166429827508,935.890335221329,139.62999478492998,982.8885522579988,66.6613524771672,986.0741193880538,113.92745853024421,914.331766403764,134.32499138053998,981.1580002961377,87.4867533790002,1047.0195079789285,45.014363798349,954.934125969966,156.8703076922506,1018.4710428361432,154.9330587283509,1066.6466841809097,108.3534178044458,3,2,trajectory,person0,9.905673168316875,6.608153512701112,-34.19216935984395,-41.34433738605487,6.405882384169057,138.23148964156383,103.16618593312724,-3.3326417426036032,42.76889615820172,-53.00791432972793,-46.24609773771195,-101.67325325237618,-102.06662807662056,-91.76758008405932,-95.45847456391954,-8.34984142764462,78.13788582680925,-28.413322965132934,57.23582946699313,36.367135921679335,1.3018322129043158,33.05372043413746,44.07438703866302,685.3473021200789,-543.8248916340683,0.8748979582123145,227.608860431358,-597.499024602642,0.6393832010210856,542.5122317903248,-458.085856434427,0.710043782810174,651.475153592846,-482.48367407595265,0.8106851247547672,274.1481179447109,-553.036571763768,0.617257353363124,259.16497911746455,-595.1037765300761,0.649087814737971,322.91977803807424,-477.6947164698127,0.5766016174026343,659.4501473201567,-522.2059401060799,0.8411739063253514,480.8813313216806,-299.9274495179359,0.5667480302462867,543.2914715311744,-471.13263333165565,0.7191186141580046,424.34560408804543,-568.9371110592664,0.7097595565043927,330.8493249608913,-430.5817198026731,0.5430118721126685,250.77032886234667,-596.7331137576284,0.6472836834747221,654.268162124055,-504.6801279863105,0.8262982872749207,546.7012818406616,-470.36496528229964,0.7211972629809693,302.3881562686256,-233.2345242180388,0.381886030562462,409.1137748002581,-100.15635569554284,0.4211951760378179,290.47109019133023,-559.9437819683986,0.6308014689282305,254.72487911357987,-590.2267270220395,0.6428470683845241,442.18078936832273,-557.0889729546669,0.7112467745263094,269.0668672503108,-515.7667315947931,0.5817321552672431,542.2205989836705,-469.5979728851552,0.7173042827838526,27.205257557786766,10.641924081127781,52.74758051716258,93.66955180429777,87.61845675649137,169.90546591086857,9.905673168316866
34,1.1442307692307692,910.5411124822664,287.5948892122063,903.1509416323789,285.1242678038892,905.657316059408,422.266780342731,883.9344929833209,546.7439806286314,915.2323123296569,608.5249368213565,909.4139894405259,603.1017664085697,871.8345314510346,560.435123729535,915.6095666639044,287.51084375173866,908.6468530354276,420.4408866578877,886.6790484708253,544.7422538999257,919.1497380052856,598.6006285262496,914.6632021007208,593.2130664564841,871.1457742996085,556.1416439994186,946.1219628310707,124.5672131850049,992.459365305182,51.3874735282683,995.1851516864284,100.0289064118944,922.6989652456467,117.614114290484,991.5104864613932,78.3718435711525,1062.3186619517753,41.133929034060806,965.3944400904888,144.5884351529351,1027.5897719182758,151.5466852260331,1079.6887656775555,110.8837264006424,3,2,trajectory,person0,11.042520542353586,7.203337828266571,-31.842241577052516,-37.995600689164725,9.42237994881911,132.7492923527128,95.6686890734278,-2.4263738650542797,44.743441269532,-47.94949494335845,-41.93577153816285,-99.95803398165135,-100.101909836791,-88.9155134392978,-92.8985720085245,-10.47276162993962,77.67702895561925,-31.68888210790887,57.67434733945733,30.428343386078772,-6.652259893769314,27.99510744461507,38.09253735429352,687.3641212425583,-457.9237840864834,0.8259319749250774,248.62533701594546,-496.5517763902369,0.5553181294020503,537.6758416991398,-355.82854121901215,0.6447551950104231,634.8985901894771,-378.41516191276963,0.7391172130251421,284.3898734020165,-453.85240305299754,0.5355927593336148,269.4031419758281,-479.17704544963567,0.5497169215080525,310.82076243839407,-364.94706973966214,0.47937032665190116,664.263071083973,-433.02795716848306,0.7929430239906403,454.6034323360229,-115.30434728170684,0.4689982656617755,554.0103431833891,-377.8228443044381,0.6705800191121655,432.4491916215231,-473.1825399532975,0.6410257556844052,307.6167317675906,-270.8430342903329,0.40985851569409687,257.46126106776467,-478.6645975925735,0.5435127394450511,660.668371399958,-409.1812146688939,0.7771177281507509,553.8363480298589,-365.88597755605184,0.6637825313844878,270.95652129765614,-100.62366978315775,0.2890372975142778,387.5361359003359,75.18631257269926,0.39476225532191306,304.0255061180409,-447.5797961120615,0.5410722523453272,257.8307253372155,-469.78084323462394,0.5358831249425092,458.41115348126704,-458.18457665357533,0.6481310761869407,270.7278168659897,-412.98554865953867,0.4938123269286066,541.8308860125654,-379.97696714222866,0.6617878848964885,33.780607685662375,17.685476805373696,69.82642554580292,99.50531899330745,89.63307049245904,166.59254239491705,11.042520542353557
35,1.1778846153846154,919.9573936460922,275.50764124801793,912.1343034738449,272.9622074469022,921.5856454425503,410.2171848512502,902.9545848731643,537.0821769265344,938.3606894137644,596.015237768446,931.8793485331321,592.3872293509486,890.6287109273817,551.4655319786814,924.4862334474177,275.7042395050674,923.4743646800176,407.8736677387509,904.6508259460068,534.9185863632847,941.2143936234924,586.9195783859917,935.2561128754963,583.596145355421,888.862095826621,547.3087518799811,956.7571186108787,113.269233531431,1002.6229383369625,39.644071004834494,1004.6194419992931,89.4465986056878,932.0483986343124,104.5006335708483,1000.8387065691835,74.8988950895393,1076.1942096841358,43.590445530428404,975.2406147957042,135.962885708761,1035.5530105495825,152.29844374203861,1091.8291303653702,118.9849127783214,3,2,trajectory,person0,12.345206378211545,8.142283911393413,-29.08326501264559,-34.59124435202438,12.46146844914913,125.55315229349009,87.71925281272839,0.1227648835325407,46.01112791060754,-42.96565918022785,-37.54290665673225,-98.37467181807342,-98.46426654699498,-86.0294654398619,-90.3219826356016,-12.67666117864182,77.21265852371549,-35.806719107711714,58.08672013772016,22.769701669296317,-15.064197812204666,22.827054383986766,30.946969651610377,687.2432047849074,-371.71677185791236,0.7813300077454451,277.8117349774935,-389.6577128120313,0.4785524978987243,526.4278396597958,-262.46308012043096,0.5882288149990473,611.9036344504714,-285.759941288733,0.6753405081135265,302.0033129443341,-348.9468178391748,0.4614866007907918,279.7980688679645,-359.1639395073103,0.4552863876557842,292.57204838354323,-256.30204062688665,0.38895904607663856,655.6354812267112,-347.094061310519,0.7418437649804787,412.30198976156606,72.99363303492271,0.4187135073352464,565.1684447267779,-287.09359571945333,0.6339070149619817,440.5889174392463,-373.42593359720706,0.5775513155151087,277.18139748862615,-103.19618345364897,0.2957684557101161,266.93418043212773,-361.3869363218991,0.4492820655524768,667.5420987517207,-318.37481542645617,0.7395775663875169,558.4556187257406,-266.52501202536166,0.6187958145636321,236.6219479016828,22.337967332735005,0.23767400155116888,360.74226500934856,240.72096665103268,0.43368371602987665,316.01605745715113,-335.7113954204807,0.46105128737042667,263.7638129958226,-350.82481190108876,0.4389184408196237,473.29893024194325,-358.0451231754291,0.5934713030955044,280.3331978679785,-314.44571767013804,0.42126335134684495,534.0185306911067,-291.90326394590284,0.6085912475740674,38.70837912263638,27.90011218434036,81.98101791380553,101.158016875027,90.30434400980604,163.2421239635774,12.345206378211529
36,1.2115384615384617,929.5888381987062,267.5232314372813,921.3020121041116,264.7062257570652,937.9580579878252,401.6430633924444,922.385298171412,530.5568300767934,961.5663193369212,586.4493224770357,954.512929339921,584.682732938694,909.4906722033023,545.742599041529,933.639561076434,267.83184978323186,938.7471372867279,398.8970992183493,922.1784729143208,528.1154582619338,962.381394715659,578.2583772173805,955.1744532738215,576.8300331542167,906.0841680541099,541.3748086142481,967.7029330490806,105.7578308970331,1013.5564421809669,31.732385959350697,1014.6592122991437,82.2712099416274,942.5098543319032,95.39084232494,1008.8746707262787,77.0871341186002,1088.2450637031277,52.4926611503787,984.5172618214716,130.8704263356916,1042.3635597913808,156.8679044186122,1102.7906387820906,132.3085289391549,3,2,trajectory,person0,13.80996914977042,9.630381587608165,-26.241173764404657,-31.15393121846252,15.585969286717228,116.34848651349304,79.52443090956537,4.549056519566072,46.41993615523062,-38.0359260692419,-33.543424182747415,-96.87913460133684,-97.30467042738864,-83.06916545156642,-87.67428883978039,-14.603002339109922,76.73584629598906,-40.44819114775976,58.22749362435415,13.08822241729486,-23.73583318731576,17.472910039762557,22.683588426356053,689.5387177166564,-284.24434008761847,0.7458273849237346,310.85468358555175,-270.6909398784172,0.41219439496351035,511.7415747596701,-176.3228856103495,0.5412662924360498,591.8592575502323,-201.05019112149427,0.62507484359707,324.88125707898627,-235.09006992294644,0.4010176706550451,286.19149527767223,-237.25103437617298,0.3717440319384212,275.6489401942292,-151.31879279977605,0.3144514513952565,628.962318167235,-257.361406153019,0.6795796429053488,358.082519421478,264.52297842137943,0.4451915282528979,577.3697665764994,-193.89602067801897,0.6090578906732694,453.81952888510585,-266.7323217490745,0.526401269245384,238.78293495368783,65.02195972066657,0.2474775651872571,272.41191358506757,-245.32059878372692,0.36659302618937617,672.5406868303,-228.93360767842077,0.7104375920282011,560.4697064844978,-170.05286441824296,0.5856998109814177,202.37060604200443,135.77826010390083,0.24369981146207462,325.713392953973,395.9017373504798,0.512666948404827,325.2470575922829,-223.1959639935368,0.3944643036010254,271.98459240505576,-233.92243744882603,0.35874130686017225,486.49454420244894,-254.7738947759435,0.549169080518971,298.3246031955629,-213.2115488749368,0.3666834240123756,520.8215099156141,-202.15009215442836,0.5586767445928138,43.52437949774932,44.217759521809626,84.45071137630177,102.13730454012358,92.84231060202319,159.80501174755548,13.809969149770424
37,1.2451923076923077,939.2933656640456,263.60472850191593,930.4067724097088,260.3316791325514,954.6707522336795,396.68440299176075,942.2586897662296,527.3225209073861,984.9143047894107,579.9228254945797,977.1393082059512,579.992230402759,928.3850794015734,543.2134810688564,943.2311275288376,263.83224320843703,954.7395793955487,393.77090824461703,939.2312066919282,524.4258747851666,982.1338280659118,572.8573240092273,974.7210974829707,572.7323037045699,922.9065422302532,538.2046969740286,978.9184448350215,102.0845384643603,1025.243670359149,27.924346442740802,1025.4723002026974,78.7444165665583,954.0272802540458,90.7546919438305,1015.3576608583317,84.78956196708789,1098.1034882981967,67.9782945499181,993.5351265561264,129.2403625075037,1048.1401392793007,164.95192700605628,1112.144333834451,150.4679271381405,3,2,trajectory,person0,15.432047484193577,11.839276946093918,-23.705322631418532,-27.766454462889403,18.88059164636065,105.09777819007194,71.30488537735529,10.649872047721074,45.93806545661417,-33.17339296538837,-30.45094532180233,-95.40072533957829,-96.74742075657258,-79.96867785538468,-84.90814381047838,-15.765197105267037,76.20922702680485,-45.02486463610437,58.00927012878034,1.309025088416746,-32.48386772439994,11.66231950692647,13.453593293621164,693.7687105882654,-193.93019605012506,0.720363758618758,342.232084543669,-137.75989703868268,0.3689181330908166,499.8648326625421,-94.19760302366606,0.508662991919164,580.8145707861464,-121.76110364665192,0.5934402514143662,347.277637294556,-113.15317420783732,0.3652470372202879,288.3631018272305,-116.43551579371477,0.310983131107734,267.9594092583157,-48.43618232329761,0.2723018706658499,586.9294481217992,-160.4884381851244,0.6084757315322118,292.93604511061693,460.14453530060115,0.5454764155232155,590.5236359602966,-96.10518674810498,0.5982928810772004,475.2039940906763,-152.32110321947437,0.49901959328840917,192.63742106671515,228.87214178363516,0.2991515222756911,270.5414490806052,-129.98652827126793,0.30014858520847776,672.326686304898,-139.37493249635324,0.6866211072535476,561.4338138914852,-75.15093404512997,0.5664411622301069,171.64693335533403,240.21095688405381,0.2952354544045197,277.93836727014155,539.5935464841455,0.6069686412065534,333.260921639389,-109.14926085656344,0.350679915360816,285.00654601428135,-118.84545250819076,0.3087927668402667,496.60577187681884,-147.34305190602754,0.5180031540505843,321.30318341987686,-104.79614600205366,0.3379614887714734,506.7098036774791,-109.63333759536795,0.5184344643782561,48.19889908000252,65.63574779500547,75.35100509444511,100.65645216560158,97.89735011511915,156.17790488218952,15.432047484193603
