Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Likert_Score,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,959.8973743194852,578.2121447873963,959.8907183707724,578.2133426584785,970.0670274003946,688.1654409216212,947.6721856688928,806.2582949419242,972.1050961529072,822.5524310947283,961.924044290678,828.6607826451637,939.5312875292619,824.5822701147131,963.9770553294336,576.1712910416913,970.07332995579,688.1703698668905,949.7164933625384,800.1551037903276,982.2809323315008,818.482953262967,978.2122243542944,816.4502368150904,937.5101597092,812.3746627686098,961.9235154878728,415.3232533638585,984.3235979614469,337.94492333422824,986.3651146940829,378.6741004712233,953.7847387585444,417.3661825579066,959.8960196095325,329.8015908673384,970.074925264356,262.6170517224658,963.973074856823,419.3945861720539,970.0770244698832,335.9058477859762,974.1485918583733,270.7576583985583,2,4,pure,person0,16.02602369924497,13.418123552810194,2.535567734112648,14.30606965248785,3.828048670647062,6.000610056763526,176.72067471468532,176.53169162363258,-4.623848633521235,0.6044709510873371,3.5679227789874166,-7.767175896939391,-100.73808246918706,-100.30274370886876,-84.71205876994213,-86.88462015605859,26.52589439858503,89.28733117329423,-11.248965348800397,73.85609142212377,86.00800588206799,85.81902280710283,81.3841572544585,86.42347931745891,3,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.99938994323637,16.02602369924493
1,0.0334722222222222,959.817045400212,578.3995286296827,960.3264152033676,579.1230014297138,969.2122654957049,689.5196935141563,946.9587475628311,807.0270703805672,972.3457989921473,823.3302847461679,962.0230939515424,829.2048117529081,939.1312856766556,825.7009488500356,963.8504643627306,577.1831602738032,969.9584224731867,689.5009393367127,949.9569652798872,800.5169642878512,983.465355927294,819.3841148272,979.3790789229204,816.2310254223194,937.4281489659348,813.6018475242637,962.2387224896189,415.4506294348672,986.4174145197424,338.86172386465927,987.1336603538969,380.80448064484904,953.5144851261912,418.3462683167197,960.3797326150108,330.65111505742624,971.4669257055,263.7989032630849,963.17265097314,420.1843832758429,970.87240655009,337.61902185237807,975.1519320332118,271.5634138649468,2,4,pure,person0,15.335726602001063,13.330225629806492,3.0583429865122875,14.788219286397492,3.9672978826774927,5.460153818692259,176.374299694063,175.51005794313684,-4.940659462941378,1.6742648368037791,5.123284352346779,-7.1557022226238844,-100.7266903254404,-100.21404528926058,-85.39096372343938,-86.88381965945413,32.68826074302178,89.14888245786827,-12.63184771817041,72.47615241147464,85.52318210423381,84.65894041098042,80.58252268899007,86.28546374018217,3,35.38526925191253,26.9226691389122,0.044462876578036215,-2.450113491740203,36.66278108177524,0.03674455841036308,-21.31433345910219,22.967564971909027,0.03133384514458233,22.96070021021052,63.64621265603791,0.06766117158016673,41.58673517110586,35.30842776953379,0.05455402472547812,-11.950262816455503,33.421107445321454,0.03549336845460121,13.016668857614295,27.17652760536931,0.030132993890985775,-3.4329206420882783,39.751453040329196,0.039899410558959056,2.9591599926288104,16.253151766635145,0.016520338077994953,29.97530812795841,24.072362481316272,0.03844473608698508,62.55385568351514,27.389891365575952,0.0682875611652085,-25.536455243844806,40.45899861515585,0.04784392453971634,7.19112216816741,23.238781287821013,0.024325977755903026,7.184223256892789,10.810770050498348,0.01298020850717088,-3.7819707894665475,30.230118137780785,0.030465773347751423,-8.073967439598382,29.280570387778557,0.03037335596290521,23.76245218875079,51.18196380951642,0.056429137450623106,-2.3998681276650085,5.598189479097211,0.0060909024351123095,14.451176927153638,25.379975803453704,0.02920581596812171,9.416972666274813,3.805426187812124,0.010156802777855503,34.860385452726234,-6.549054057889841,0.035470221072976274,-23.91307868264762,23.595598121497527,0.0335944576201747,-20.622983818075227,-2.62599603994462,15.618181814429077,14.404470390661533,4.160142434104164,-16.14641043200468,174.53984618130767,15.335726602001017
2,0.0669444444444444,959.6274135148998,578.0629656774172,960.5415098303536,579.3241633930425,968.6045153075879,690.3332210243866,946.2544276201872,807.4867415147967,972.490852905101,823.8787151444193,962.0100401863932,829.5556160759837,938.608730936822,826.356239711392,963.7727676330276,577.5102521542121,969.9328704075026,690.2556377753855,950.220361786524,800.5604230507249,984.5396481589453,819.642966590931,980.5274020103833,815.7406630853966,937.462085106922,814.3576526727622,962.6149433584911,415.1666102090838,988.437557361334,339.115309784922,987.9131313674918,382.1770498262686,953.26436658732,418.77834554372623,960.9747064629912,331.0701534140926,972.8885037244598,264.6285797392717,962.6332234536152,420.4946616955632,971.654986623038,338.70417279231964,976.2873040765287,272.0268223549268,2,4,pure,person0,14.966513904856985,13.266319041190666,3.7486145950453222,14.982590191211202,4.183265476562319,5.212747889334233,176.0230726280961,174.74682214386215,-5.138750005632438,2.444871100895946,5.8592014777640635,-6.385538380114735,-100.8048654593972,-100.1341530085028,-85.83835155454028,-86.86783396731218,36.48764510650974,88.94890055612551,-13.671122889138816,71.24638539293885,84.97197306647573,83.69572270295663,79.83322317858922,86.01113891417407,3,32.09503762609487,7.733330700673022,0.03301357060280541,1.013859813723179,22.580070826514223,0.022602820847236776,-21.041923597662237,13.732913553744742,0.025126787764544852,23.28710082109515,41.00621620838617,0.04715717159012787,42.47038064942182,24.787015056201916,0.049174478623602746,-15.611593887146316,19.57715436417479,0.02503970520385398,6.426063544809661,6.0098179915644785,0.008798420595405962,-0.7633812154588603,22.547007296449358,0.02255992661571079,-0.38998800445597426,10.480461104335067,0.01048771450808515,33.91982868000785,13.844568995253105,0.03663641451268679,60.35281518447868,7.5760108958151084,0.06082646004647443,-18.15685209311822,24.304556322234195,0.030337810335487724,4.333560884924379,16.38464260336029,0.016948045998969784,7.86910725222186,1.2983530817040467,0.007975498082987737,-2.321230099011871,9.772039580681254,0.010043946771013858,-7.472421078311112,12.908531263264734,0.014915336273321873,23.379985581847727,32.41944716837823,0.03997054265969721,-5.665350930488379,-10.054992764777634,0.011541190608655423,17.7751523048105,12.518988248954736,0.021741230559392834,11.239793592863448,-8.48522168315601,0.014083037563767097,34.306747841212946,-14.649829152880024,0.03730375908201669,-16.115676931859394,9.269728721934614,0.018591474216702788,-11.030420827540944,-1.9092424814686515,20.622222329617646,5.806931596094228,6.452143883696057,-7.391380462148492,174.7872521106658,14.966513904856924
3,0.1004166666666666,959.2477629284424,576.7944885204232,960.4026263963492,578.333239369,968.4315130140104,690.1772982599813,945.574319162936,807.324185799398,972.5737493854504,823.9537243730872,961.8976890979468,829.4693531075457,937.8901805166709,826.2003437549143,963.7332383061118,576.6756147775582,970.1312886690512,689.9742377535476,950.5822995473764,799.9277635870553,985.5215880359772,818.8387570655334,981.7365218058668,814.6497998067991,937.6876645394584,814.2301718813584,963.09490235354,414.1612606758394,990.453493264867,338.3526245110142,988.8043547070347,382.3005457501937,953.0925212449336,418.2150340581999,961.7320443581864,330.69664601411006,974.324038046273,264.7757217710615,962.4519453391795,419.9605533557626,972.4223672886604,338.7091921753212,977.5978425920824,271.8001384577253,2,4,pure,person0,15.145508697662184,13.317448406941692,4.619800838632073,14.800520044880937,4.591995122302225,5.46182018100722,175.7113708817429,174.36096701712515,-5.169115951069218,2.82299102834141,5.419027459287055,-5.463387389282049,-101.04142335815108,-100.0831881261356,-85.89591466048903,-86.765739719194,36.72567869009245,88.64226515850406,-14.345824875610822,70.16015796714763,84.35363582977358,83.00323215968488,79.18452008917754,85.55847695687106,3,29.335963131246196,-24.026176692373568,0.037919070390648964,6.739302548806119,-3.808554763933945,0.007741013385483105,-20.318592913728633,-4.856436310666363,0.020890911699430022,26.625759521611684,3.6895047811641164,0.026880169561089604,42.88733243591316,4.395944518202619,0.04311203557796413,-21.46706649414138,-4.657472558669635,0.021966497092132106,-4.1492146258565965,-29.604369183010647,0.029893722697840977,5.927848477798668,-8.406971606774011,0.010286717609268973,-3.3565470407231444,-2.5771509242904593,0.0042317980721152644,39.153017892058614,-6.77229900352985,0.03973440378122054,60.22713072795674,-22.785618141642956,0.06439325795313637,-5.168533252108749,-4.658273459412871,0.0069579628915958005,2.476575346538866,2.240939611657741,0.0033399454771269625,10.813078332518646,-18.9010296200058,0.02177548125120363,-1.1809591443710998,-24.93522453074231,0.024963174615805713,-5.133968735193723,-16.8292228041068,0.017594896281712347,22.92589540448756,0.14995667058632076,0.022926385827263685,-11.342258184619183,-37.896412989031305,0.03955736262899463,22.625862429067183,-11.158727302383014,0.025227898161916344,14.339023918471092,-30.035338752529274,0.03328256572011348,36.123081026894425,-32.59010624855367,0.04865174208769504,-5.415777692687839,-15.956763678690425,0.016850784999939594,5.34756227467814,1.5275163211924627,26.027140887239042,-5.439440056339864,12.211010163183927,7.441163900603769,174.5381798189931,15.145508697662052
4,0.1338888888888889,958.63809797291,574.3955822740544,959.8769495921687,575.9992550008325,968.798016388934,688.8307863474864,944.9483393781336,806.2703395468099,972.707995168392,823.3451325157693,961.7932931900664,828.6955439860798,936.9295133154976,825.017507637522,963.6295153826801,574.5070494078769,970.7122762173306,688.4236582453502,951.1620486234851,798.2684846776009,986.5689533940298,816.8105391588122,983.1849632751461,812.6156869015123,938.1229725757562,812.8796456722802,963.6911827786284,412.2710057873593,992.667995795166,336.6260645964538,989.9395763149788,381.09323432735096,953.0939919685644,416.4549696924376,962.6117241235794,329.3175005241782,975.7609986667002,263.9860897071621,962.5541971080768,418.4225341182743,973.1887656223912,337.45731480332057,979.020511088834,270.5469116427658,2,4,pure,person0,15.977189071313711,13.646443523066845,5.509356824945501,14.291095797570442,5.344149478655629,6.294104271789994,175.54718852088808,174.31238425029613,-5.137730597504602,2.9402814274356306,3.962168294099765,-4.583510771807143,-101.47365798928516,-100.09286723417266,-85.4964689179716,-86.44642371110594,33.71450865247148,88.2094268102392,-14.99921188042372,69.04075179996346,83.75661503359677,82.52181100919582,78.61888473362201,85.00470563173258,3,31.29058331111525,-60.59406194353937,0.0681963411538136,13.005053366572227,-40.34767097660892,0.04239181485032318,-18.701470749282937,-31.484203396825755,0.03661966782644239,33.915334345217964,-36.06905495629618,0.04950986395849049,42.92994384678754,-23.590667469194415,0.048984688121191895,-28.70043090642131,-35.337842511306306,0.04552447525856999,-15.704867178839049,-69.72899357181086,0.07147569795141993,17.35730434693637,-46.32436704987982,0.04946941476067983,-3.1188818951842303,-23.117948857071035,0.023327386986850027,42.502959239053524,-37.44080111082437,0.056641990889241815,66.1594116935793,-51.58187296612103,0.08389134266617483,10.949478420954307,-40.227741784080145,0.04169127350822437,4.010662394936753,-18.181997397051827,0.018619088113883537,17.32030434847876,-49.571818041790706,0.052510552146138575,-3.0987761357202737,-64.7870151937963,0.06486108040466564,0.04393863129270859,-52.58283582360266,0.05258285418133245,22.89654772971746,-37.40048580250775,0.04385257388344285,-18.214056762793213,-71.6685683562476,0.07394684275878442,26.28088925655576,-41.202686836139634,0.0488707125242956,17.81418697359572,-56.47234521600296,0.05921546277557611,43.27294016103972,-60.770178083259296,0.074602693613917,3.0548246309576403,-45.94912244778339,0.0460505570785772,24.846882532327754,9.828899734859322,26.57594647907331,-15.219313612595665,22.471001517612013,24.864918894755014,173.7058957282108,15.97718907131356
5,0.1673611111111111,957.7869761860271,570.944977137769,959.0210220102624,572.4716148916009,969.7223943003261,686.302839819239,944.4260968833677,804.2051185071598,972.9866745936926,821.9156575221881,961.8220193021052,827.0652852546908,935.7332457242892,822.7338181674368,963.3096986465952,571.1485124265421,971.7378666795246,685.643854495573,952.02079341167,795.3978002046222,987.8407676309804,813.6016233363279,984.9742796550004,809.4575697211876,938.697014486921,810.1347109677308,964.3732910537268,409.49302009978527,995.313878597032,334.2466851471803,991.3798408326217,378.8177050897123,953.3467231778689,413.6156753079093,963.5169933378833,326.957220460538,977.2264554630215,262.1761312432889,962.8063718589376,415.9421562759644,973.9555134951022,335.0792674256262,980.4447091899442,268.10085227327227,2,4,pure,person0,17.43668824399514,14.384772767239044,6.221317490276851,13.580702395759047,6.541434669960789,7.682929784844315,175.64227869527193,174.49608166374787,-5.2482896262869625,2.9524780696223525,1.9233810046908952,-3.964559443034384,-102.09629653781433,-100.18587617594174,-84.65960829381932,-85.80110340870282,28.902485621638156,87.65746192133781,-16.020811991311405,67.64004067924174,83.29974030266187,82.15354348155955,78.05145099032147,84.46462260040147,3,37.99610998358499,-95.86802457214455,0.10312314245236129,17.149799835629945,-82.00634801973301,0.08378040791220667,-15.602265403796217,-61.69954973228253,0.06364169327490353,43.02864948974633,-67.9826162282097,0.08045558269096985,43.78128188179708,-54.07344788334761,0.0695754152643481,-35.73911475809295,-68.22640740503749,0.07702030246039217,-25.57128045528969,-105.39007795214643,0.10844795486721999,30.64004700330535,-83.04807883151999,0.08852003094199143,0.8582074965965614,-48.70482517012783,0.048712385642256655,42.548656962627305,-73.07729236661058,0.08456168676746233,79.04712105160023,-71.08519516501646,0.10630875936720746,27.616269551959988,-75.5237137069761,0.080414486730065,8.325692374125108,-42.706306862175396,0.043510295325530184,25.65544595406925,-85.7631875744698,0.08951830120168645,-9.554690870584212,-100.33803429713973,0.10079193045202782,7.550475962623134,-84.82539240084522,0.08516077079982026,22.906990388047276,-71.04539883568245,0.07464702877113917,-25.427704836334026,-103.0886181794799,0.1061782999082125,27.04538731529976,-70.51459111290217,0.07552324499685086,20.378338509163918,-82.9937632802202,0.08545900434598626,53.456754916810645,-94.35038878978241,0.10844178397194994,7.533851477999361,-74.10257454203754,0.07448456532631968,43.603294785503245,22.057969120497244,21.27019415097811,-21.223371340423416,35.76951608878488,41.49188254768099,172.31707021515712,17.436688243995007
6,0.2008333333333333,956.730152143663,566.7773587705635,957.9542191890864,568.1125698932235,971.1224901350024,682.8067531959116,944.0507856916104,801.2354969947712,973.4490997768244,819.6609191179938,962.0851846191508,824.5740365972947,934.4114009119926,819.456416630168,962.6661889506896,566.9924500415578,973.092040862173,681.9320509083337,953.050466293069,791.4334523939963,989.319719088032,809.4685553907268,986.9163616936476,805.331097013711,939.2010495969531,806.137518371186,965.0724855775043,406.0024005926731,998.4808552043509,331.567635038488,993.0821125130909,375.8771124321601,953.8489322077363,410.06357349016497,964.3704675444063,323.91210171543986,978.7308228771716,259.5183396627687,963.0963994945909,412.76294730283246,974.7101027049237,331.97742560370955,981.7782750576972,264.6943990587712,2,4,pure,person0,19.37409195317747,15.543180941626334,6.664459251008115,12.824929087747398,8.143054746869666,9.490557295030408,176.01068087865056,174.79229358520124,-5.60256318055399,2.918490022349519,-0.2314616001432478,-3.7109914303724394,-102.85885792607758,-100.37544946268716,-83.48476597290014,-84.83226852106085,24.123385305047652,87.02467673207158,-17.468283828427484,65.81301909734022,83.03535746221063,81.81697015499428,77.43279443016615,84.0157522354928,3,44.18444187042034,-123.47754858227322,0.13114484323559275,15.05831034120988,-119.41820205444874,0.12036386373097756,-11.212616517229527,-88.71898294272862,0.08942472087490473,50.8562493750172,-87.85173084803253,0.10151002272430584,44.943756771291255,-79.40290199064525,0.09124013435573734,-39.4907993715161,-97.91407082296662,0.10557787883892278,-31.87128760359817,-130.22873024197926,0.1340719998879314,40.456656079125125,-110.89205737810109,0.11804147326534295,7.862200343271687,-74.4273457811295,0.07484145906021313,39.840971982662765,-101.769556615801,0.1092901903296908,94.61506876637065,-80.03801154599387,0.12392777949233859,41.8285892517423,-104.44740119484516,0.11251173492195342,13.815192193148501,-67.36147929543209,0.06876356904787997,30.762011394492685,-118.43694703944374,0.12236671021588715,-19.225185935770554,-124.16451938542095,0.12564408322112713,15.003755249154388,-106.12088418157389,0.10717627877033027,22.543744027859567,-92.66913326887891,0.09537184414489894,-31.573166410880066,-124.50976034804735,0.12845055569804792,25.497984593222828,-90.97450192824226,0.09448019485272023,20.88879905061186,-104.28406826227199,0.10635557728256213,58.02070820854732,-123.28051242253989,0.1362515589789174,8.664726044411639,-94.98051703962685,0.09537492382455438,57.88094068926467,34.60804504393565,13.239089947158087,-22.57911957545178,47.84923051346025,54.00380943294552,170.50944270497172,19.37409195317744
7,0.2343055555555555,955.5959777628874,562.3418185781817,956.8066575670526,563.3878941937687,972.8064587965644,678.7187232303124,943.8281858518908,797.6498331011096,974.0588412039533,816.737095567148,962.6135268437283,821.3979381151615,933.1264824063592,815.4590733064082,961.7369297565745,562.5169176017663,974.5464344190764,677.7470097791005,953.9865383468929,786.8024368854067,990.7977855767592,804.8594248367856,988.5588277490945,800.6865255716739,939.34381974646,801.3448369997164,965.7378738070462,402.1501604298619,1002.0062134506409,328.8566511346777,994.9239029143752,372.6704749998953,954.5127675110732,406.2665559203512,965.1551252144124,320.651598990358,980.21989519079,256.3966734845522,963.3564832915799,409.24745990692,975.4587830754961,328.649066487825,982.9835373413667,260.90409608708,2,4,pure,person0,21.54784555247106,17.00990443265805,6.882938846441988,12.12835059041907,9.95281873774926,11.494318697343813,176.54066633706938,175.0750581826162,-6.102948901701769,2.8712773993761447,-2.131365227222179,-3.798955595877088,-103.67833406287951,-100.68189290266103,-82.13048851040826,-83.67198847000279,20.731104250478605,86.37519279225035,-19.062801649034373,63.65919974283686,82.91585947864523,81.45025077633271,76.81291022761565,83.6847947531021,3,44.1580029827238,-137.7001659268738,0.14460727825289715,4.265332267423378,-143.18384180324128,0.1432473581358035,-6.650285667971973,-107.12356860731947,0.10732979665793053,55.024443523842855,-95.7999564825997,0.11047769479481624,44.48680770976106,-93.26139619568039,0.10332842823043871,-38.387606807304714,-119.42270510817625,0.12544078623695984,-34.28399866656931,-141.15213707915055,0.1452560441654,43.4507618659924,-125.03027440032918,0.13236516997819628,15.78449799567751,-94.88758950771346,0.09619150180530442,36.007835860667775,-113.23726720405244,0.11882442058436794,105.32190611323067,-80.99205023831625,0.13286239539136016,50.3094371918924,-122.1320155697656,0.13208810959998799,18.216341391405706,-87.35074508750799,0.08922997120380037,27.96563812253812,-138.3539902981153,0.14115205824575047,-27.76210040509931,-133.70885297302712,0.1365605784341345,19.83242400010364,-113.43786930563961,0.11515847877739294,22.367214390544984,-99.43645491439429,0.10192105202329385,-33.88404789039038,-132.51406383879564,0.13677757790117018,23.442054871549086,-97.40921004394015,0.10019023973414361,19.87881847594316,-115.08767291386218,0.11679186564452006,49.06952530795493,-138.75898084094305,0.14717973052688071,7.770138333286219,-105.02700933846347,0.10531404341444733,64.94201624445589,43.81912504327126,6.527191232879207,-20.810643903584943,54.067637901797056,59.86341118944619,168.50568130265862,21.54784555247126
8,0.2677777777777778,954.5822297017196,558.0962405516186,955.6990390120864,558.771743711144,974.515554452317,674.5314443629376,943.7357714740292,793.8484844885816,974.6975805114284,813.4368662416983,963.3301907086015,817.8706095463637,932.0178164087504,811.1689967091938,960.7385540564202,558.1753742724654,975.8613911892528,673.5790725937973,954.5434759197728,782.1637941610816,992.019042955206,800.3198666455645,989.4683024697936,796.1010308086159,938.9419220416308,796.4283197527157,966.3691636262294,398.42534693434874,1005.5538216395541,326.31998227565776,996.737087648588,369.5943539617229,955.2207302093508,402.69308088381723,965.8941163278856,317.6540293422661,981.5961492789104,253.280386673517,963.5767621296244,405.814310990811,976.2118890689674,325.4943424662971,984.06402877125,257.32984583189125,2,4,pure,person0,23.67228328143591,18.56542678035635,7.021730925060786,11.566585273265067,11.676582324027803,13.43688563421995,177.07001682392251,175.2650850805954,-6.550626509851725,2.8590831718612764,-3.5481891763723357,-4.08884419255063,-104.45712699768576,-101.11057380679836,-80.78484371624928,-82.5451470264414,19.0673198295597,85.77827064953235,-20.408689997842192,61.47664226069477,82.84828880044532,81.04335557353495,76.29766096360164,83.45581251744663,3,36.48569761334845,-135.62165550536017,0.14044372386243287,-12.006902384936458,-146.88350281496187,0.14737343418701454,-2.760927471382714,-113.56726145311876,0.11360081687410205,54.16983438312328,-91.90071151386395,0.10667760652475032,41.116304707330336,-93.10068481101014,0.10177567501650425,-33.12197171279508,-128.1682634852422,0.13237888341788376,-33.0906788205674,-137.90988993733362,0.14182429540573582,39.28501554053804,-124.51928520408123,0.13056938704671794,21.410704676710708,-105.38077052009952,0.10753383221183553,32.2802418886267,-106.78258023800423,0.11155506917515699,105.98663468952272,-75.78429786283594,0.13029361663325406,51.06011917601156,-125.09712798796387,0.13511634690556698,19.082668107138225,-98.59606283501189,0.10042575281596251,16.638798857825716,-138.58185732423254,0.13957715001698925,-29.82699187182856,-129.70585880068788,0.13309116894574977,21.150752811614822,-106.75942017860862,0.10883440697394707,22.499432170097982,-94.24901641079148,0.096897376344143,-30.286249130325135,-126.83884560686121,0.13040456142813905,22.07774280915772,-89.5539479927866,0.09223522281992949,18.86011078057525,-111.28073513566322,0.11286764722890791,27.17102900014001,-136.99403441501138,0.13966255862695545,6.580944539086687,-102.56710454765512,0.1027780120761058,63.46867903961363,46.47203694368356,4.146485336329231,-16.78303022202824,51.49833120832154,58.03519479463965,166.56311436578164,23.672283281436478
9,0.30125,953.8609788462736,554.4914900062311,954.7489760994756,554.6906278582735,976.0037724499596,670.7564809013837,943.7435948577736,790.3139092792607,975.2437473523964,810.189165877052,964.0796357025636,814.4606936438016,931.1795169749396,807.1380646676263,959.9620914416548,554.3883151656614,976.837825932126,669.8699297260828,954.5355414606408,778.2318814919645,992.7929701835194,796.4142269993596,989.4627578122434,792.1759328198776,937.9934769187645,792.1204724347523,966.972607788827,395.3624913112952,1008.7723802292594,324.196193575532,998.3561431430084,367.0563197643776,955.8922361118274,399.7853682647113,966.629380465106,315.2911986650324,982.7824546018732,250.5955445670529,963.8086939562064,402.89183342005566,976.9364288381072,322.7756351312781,985.036875889091,254.35375848128422,2,4,pure,person0,25.47426894055367,19.937283854899142,7.223780126575598,11.18798636711444,13.01876972491751,15.08133224641312,177.46671535023464,175.38242180935512,-6.77894178752235,2.8481326570688195,-4.438267261916716,-4.40328020719626,-105.10148299827983,-101.62706043412096,-79.62721405772504,-81.68977657922063,18.553408601813388,85.29145369586035,-21.110424307875967,59.57881841342289,82.75817187408484,80.67387555257797,75.97922725857417,83.27302775514762,3,23.121477360399602,-116.68301017707697,0.1189517867848622,-28.335289977751465,-128.69917298479888,0.131781507750877,0.23372764713522853,-105.59726766435814,0.1055975263289398,48.37012265488086,-75.82508805347038,0.08993949490610204,35.44148682710503,-80.21105048357414,0.08769214108570014,-25.0446303877071,-120.42618547421779,0.12300284410991304,-28.38362228546769,-121.92545286584122,0.12518564642395935,29.171494392893266,-110.81256700225917,0.11458796224187243,22.390057910898268,-101.8730062176235,0.10430447779970588,29.06431223425268,-88.91215321315526,0.09354199717052082,96.15610724430836,-63.449288966414095,0.11520333862663203,44.4612845768758,-112.77899138252057,0.12122667496671097,16.31701765547481,-97.02673288569788,0.09838918619259762,-0.2370460819534484,-117.46793036366365,0.1174681695386776,-23.19722334568778,-113.1403550580445,0.11549394405599846,20.061587127930256,-86.86942264548863,0.08915584035189209,21.64600140168624,-81.22279175160493,0.08405766637616337,-21.547743399214884,-107.6937922273461,0.10982831205980177,21.96639746052857,-70.59079201694027,0.07392957821449297,18.0282073473145,-91.50440035678588,0.09326345235306657,-0.16564952017209789,-117.26433825275919,0.11726445525231018,6.929083615727442,-87.31053323418351,0.08758505245412145,53.835256206007784,40.98494164609169,6.0363246925586855,-11.310838689977226,40.09854475687088,49.12869546801173,164.9186677535854,25.474268940554794
