Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RHip_vel_X,RHip_vel_Y,RHip_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
0,0.0,986.5893608841935,577.2596357984428,987.926308452935,573.2545388708594,985.2786949477992,676.1006423978913,974.5840732881104,774.9444113679548,1002.641442606026,792.305199326193,997.3033476497716,794.9753562244092,965.2379411563088,788.3034561804639,986.5845577715576,573.262596890255,983.9403201518304,674.7695087374107,974.5883613617527,768.2697106430052,1002.6390912319036,788.2989604881217,998.6178725116456,784.2893918900623,966.5624526690684,781.6215883458436,1010.6585067456759,450.36761233855697,1026.7088002891562,384.9265346878152,1042.7271902637658,422.3222506216986,1013.3376055734919,459.7180301743507,1069.426223088636,497.09801881174195,1121.5040703857028,527.788669471502,999.9763199234488,457.0449074392043,1060.0723812048097,498.4455652152618,1118.8386611981464,526.4590938779306,8,5,baseline,person0,4.700360917691074,4.218351435961678,-4.773772426686425,0.0682665111915208,9.248994501681926,9.266180060247043,67.02922353327138,66.16139558293929,3.1466874257784405,9.033272631880722,-6.106628350796833,-10.486180993227778,-96.1748947035214,-95.7170719874772,-91.47453558751384,-91.49172114607896,-26.43783827571731,79.25928004976585,-11.318825970065788,76.21813652816193,-33.711490312806,-34.57931840902748,-30.564803990029823,-25.546045678280255,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.7338156372797,4.7003591160075615
1,0.0335429769392033,987.3714298905599,579.8469452122793,988.7564331923048,576.0384108735061,985.3633027987676,677.6023610250124,974.4841263354656,776.4259920489092,1005.1685440139315,794.2928139034847,998.7825425702114,797.3264066273189,965.6621733471262,790.1422378889134,987.0793351961264,575.7332625962025,984.4833900125988,676.5876047307843,974.6646657713662,770.1519906676749,1002.9105287631393,790.250376717898,998.839821942118,787.2236244774869,966.3787136180064,783.8675033701851,1012.2084908848233,451.66805647453265,1026.0880903603825,387.0636302938519,1043.295274994144,423.7821170223583,1013.8948261611789,462.2441966226566,1060.9640525492623,507.2709127247094,1107.885088259963,546.349100127422,1001.1505037657788,460.5561214702017,1051.3225841730523,508.4889519713862,1102.8844890575076,544.0679606748158,8,5,baseline,person0,4.363676188227605,4.5201965530206065,-3.911082709830501,0.3106052752862154,9.48907007910273,9.04262843109393,57.32048338706803,56.98378114175634,4.511201375025108,9.07862379869106,-5.972837894721208,-9.90196301329008,-96.28344249915266,-95.98539406714394,-91.91976952482332,-91.47332787681457,-25.75080793293009,79.03759992633935,-6.039862985086615,77.90940956136997,-43.641911354951,-43.97861664969668,-39.13071206782612,-34.899990039621755,24.74809379245981,82.99418407890597,0.0866054428848656,44.098498565611514,70.09069013674635,0.08280931360412687,-406.01590462362367,553.3328389296177,0.6863134454789951,8.092231399961234,58.17659635020747,0.05873670549090655,16.61213877041645,75.31133724011943,0.0771217263254822,-475.6337569427973,524.9643413821383,0.7083890389230357,12.647422188745004,54.818679683155096,0.056258732035344705,6.616867395957811,87.47680901259407,0.08772670659019151,-5.47772045978435,66.9563416631799,0.06718003505768674,-260.8533240092739,299.41846766696,0.3971093998216582,35.005355799464205,104.67806829911049,0.11037605228255051,14.75055196995816,73.65672135855847,0.07511918120367633,46.20890214832923,38.76949080377523,0.0603186211292821,-18.504914751569917,63.71216275496917,0.06634509441457259,23.315432252293487,77.13416190000251,0.08058094261751401,75.33921072318506,59.255759585508464,0.09585010024224315,2.5223715569960596,44.76998657105171,0.044840986338880784,16.936026024399254,43.5222670696675,0.0467013566010945,-2.979668525723516,44.16962405095271,0.04427001370369889,-252.27845920508557,303.2793997803423,0.394490576959725,16.190270224156535,54.20198680244963,0.05656836769135322,2.274825211601914,56.115473235466254,0.056161563067490115,-10.037413497129691,8.998757552319333,25.718937183767274,7.224724404573094,7.15725315185772,-6.664632944127172,170.95736945116266,4.363672974329333
2,0.0670859538784067,988.2783905643638,582.1506240734577,989.809374266312,578.6407128364851,985.6845934136971,679.11097177261,974.6040922370054,777.8704399138006,1007.5846691958692,796.3184987236549,1000.2163737356999,799.5544854639006,966.2193292414551,791.9674620425947,987.75383420577,578.0351646121862,985.1342496015064,678.4046458378175,974.9143698616481,772.0392069353825,1003.4608327869348,792.2906202185367,999.1614918986832,790.0847291707514,966.2586571381878,785.977241216017,1013.6986094820328,452.73692384205674,1026.034085252848,389.124833647066,1043.9255372759355,425.1634906807932,1014.2927072772587,464.4798795682013,1052.0688556669052,516.39281720127,1093.2314597811426,563.0992276726639,1002.565531046103,463.6113699527043,1042.259904700257,517.4432446737019,1086.252568585594,559.9391857562568,8,5,baseline,person0,4.049637737823502,4.747364360807128,-3.3776321566466927,0.4471264683424359,9.616599965122017,8.754879744218943,47.52670232354769,47.33706203802545,5.899137721965574,9.558932149759796,-5.956284539333003,-9.604072615765086,-96.40340953406938,-96.19995295973035,-92.35377633048114,-91.49205610957809,-24.821070639664427,78.89134848423063,-0.9711020227160436,79.03211622782615,-53.58194921691722,-53.771597592413485,-47.682814604016585,-44.212657897890175,31.390805768840167,77.58112727130978,0.0836911823043755,42.74609162112775,66.42460031559229,0.07899022645851847,-436.861299024831,499.36317744252545,0.6634842707790125,16.405938709403994,60.824759362791,0.06299846169929986,11.861830773130714,66.65129781405173,0.06769858587583501,-495.8391290689248,473.16089774046276,0.685374114674891,16.610210099677598,54.41449508162216,0.05689320130334831,9.589785580101216,85.29668366795124,0.08583407384146961,-3.5791838045922697,62.896559528863584,0.0629983155114082,-270.18113178270846,266.94985118778425,0.3798158330303852,42.185500794664144,91.08459538460876,0.10037938032123182,20.10850172499857,68.6254538515134,0.07151087160670373,44.424160679311136,31.865608394310406,0.05467104398491764,-1.6100272683691164,61.44962496769635,0.061470713323300744,27.038765087782455,68.67842604888207,0.07380935592473388,72.03073198651694,60.39072870132346,0.09399716199753208,9.578476457588131,44.975457912752226,0.04598411710265096,18.789694275909877,41.18220219208985,0.04526617267201116,3.5764834396565477,43.062601972078,0.04321086579090673,-265.18805705527313,271.94677720746205,0.3798417502569666,19.403751494309248,54.17053800342659,0.05754087903076901,7.444303191526132,56.262634981032846,0.05675298886416738,-9.36227130267232,6.7724402696356725,15.903494616792264,4.070038067988569,3.801984726949997,-8.57850772746056,171.24512481471177,4.049633203588243
3,0.10062893081761,989.3861300399442,583.8597768368177,991.175501705445,580.8177638781037,986.3569099823056,680.461525897517,975.0943751151419,779.151758515392,1009.7393724007633,798.33507058552,1001.5496131497604,801.5432701465069,967.042266469286,793.6516929556525,988.694023299864,579.9679529322688,985.9584643892,680.0412675184508,975.467270539501,773.7719169244659,1004.4442726902143,794.3407372258268,999.7149438798521,792.6954859895192,966.3417398799185,787.7656859048733,1015.1143839814749,453.36678479728386,1026.9497405172308,390.96639519153746,1044.729768064401,426.2964136964924,1014.4682148049055,466.0981300282005,1042.5014232448957,523.425833424866,1076.8145145094763,576.3726498990067,1004.3399452574655,465.82326957069944,1032.8395611456563,524.2242410330916,1068.6984845890506,572.4876563672099,8,5,baseline,person0,3.748727012936552,4.848313031505218,-3.3701924624480997,0.2900980582084529,9.5900715472505,8.38690052567031,37.58998421470095,37.049546637467074,7.216118470545486,10.61454396421691,-6.220998808903584,-9.748172419973246,-96.51109441206287,-96.31793062835524,-92.76237216811032,-91.55920114653014,-23.60677517300729,78.85074505932968,3.976483563014308,79.20948819000105,-63.55928371009581,-64.09973629998616,-56.343168790167326,-53.48517825604246,40.7276742791527,64.9033341782541,0.07662366631559,39.747200031675234,59.29064335019788,0.0713808118421076,-489.4301809115512,395.71390012284076,0.6293896986268073,29.318802116521248,61.11911327983878,0.06778744843746146,5.232318167971257,48.24409183872602,0.04852699816343797,-523.3311291469494,374.1012800890366,0.6432940529015303,24.533816104711722,50.21113409553589,0.055884399610443156,16.499787188596397,77.8331876595142,0.07956285614852023,2.476904237844514,53.31800728652869,0.053375508949421537,-280.8439922215354,202.1584539643081,0.3460366866044251,52.899723676244164,65.94225736147952,0.08453852418247308,28.02938736767714,57.62125179246231,0.06407694760471694,42.207777264617064,18.777729727709655,0.046196315820056864,27.297972569410874,54.901553544555476,0.061313619107063,33.02448311574088,50.95411675766777,0.060720165510445484,64.23708929590491,60.119048631853445,0.08798126874289335,20.043437701639274,40.26339484879098,0.044976442274252224,23.976130381127057,33.77526740553328,0.041420085904885356,14.616558304446576,38.19931080994093,0.040900258226834664,-285.22907908115616,209.67179616595874,0.3540026690025709,24.5719033581145,48.79178385388295,0.05462981426185295,16.483351458491494,51.65641654954804,0.05422256214939105,-8.970900985692198,3.009532245186806,0.221795883295555,-4.6814094771193755,-0.7908784577946232,-10.970380452981153,171.61311722744,3.7487222439525567
4,0.1341719077568134,990.6913753487212,584.7341847798031,992.758760263316,582.3229111036288,987.3274365978635,681.3802330936875,975.9885694691915,780.0239235054953,1011.449682237524,800.1765696469059,1002.6712049764399,803.1702678740982,968.2229706181253,794.9362779808614,989.863458945056,581.3446155225383,986.938498725734,681.204988341724,976.3594045207052,775.0007336492478,1005.731654755553,796.1178579239862,1000.5628490854117,794.7682840812784,966.754874395427,788.9639471280556,1016.4981861726623,453.4263802447236,1029.0030651485963,392.35081302190997,1045.8556620547165,426.9471737738617,1014.5134867149841,466.7937260266055,1032.3571365501848,527.5226573972225,1058.5074431814805,584.9221173737217,1006.4555689301616,466.9255706404317,1023.4527437139245,527.9194926728792,1050.617474772605,580.5458129240786,8,5,baseline,person0,3.4328559463656845,4.800962237552653,-3.957365406250203,-0.398476404839265,9.445947474695744,7.990431356640843,27.51241306305245,26.400738459286963,8.292070871890582,11.979258487750892,-6.953689237302432,-10.374835654228484,-96.55520960459955,-96.31536862521774,-93.12235587872064,-91.66683976066572,-22.39873897964508,78.88725087623577,8.828168041427714,78.34479550312535,-73.60037195182242,-74.71206852546317,-65.30830337939254,-62.73278933021081,47.20089575652923,44.87220166096648,0.06512633140382762,33.43745633288527,48.50486975381674,0.058913376035059604,-545.7795639658742,254.88099908994295,0.6023617319683143,38.380077822911076,52.98041081387658,0.06542135969008778,1.3496688192160526,20.73745570244959,0.020781329960631083,-539.0401051527859,240.23379235164782,0.5901495657464988,35.19974243726847,38.29669106404014,0.05201594384517665,25.278173940747408,61.795293110567705,0.06676559239907677,12.316572743597332,35.72316271612014,0.037786800851497354,-279.84449468350255,110.16468951116669,0.30074773485390816,63.07203074225004,32.86235064139425,0.07111972406884942,34.86380017228667,41.04175347241191,0.05385081327652695,41.254602824773976,1.7766892767966438,0.04129284295148655,61.21474057258835,41.27295656798069,0.07382886567753641,38.912625767913035,26.0682868002532,0.04683746386018254,50.98861200843106,54.89969076756934,0.07492539356533978,28.933824726321795,27.38895828582931,0.03984120039954128,33.56571458628367,19.4007848065724,0.03876915844842117,26.658169180099826,26.001418767455828,0.03723884748425263,-302.4265470860651,122.13656467587636,0.32615817759673676,29.21727365792107,34.69342704382912,0.04535728122415785,26.596744314651552,36.63409860755771,0.04527078515916431,-9.416906172143975,-1.4116455447108365,-17.505093387100185,-20.528126179610066,-4.296698913038622,-11.819737101690958,172.0096067549564,3.432853725878914
5,0.1677148846960167,992.0480903420942,584.6120831631404,994.2973929649161,582.8977575611535,988.4146971470498,681.6117369809334,977.2399427924744,780.1616763557329,1012.5816487967547,801.5654167351533,1003.4547872427169,804.2643603729676,969.779296690099,795.489679944088,991.0583016148456,581.9080246121102,987.9551979974552,681.5984216860197,977.5008001565973,775.2991389810406,1006.9306270860317,797.214199485331,1001.5796502299454,795.9624836110237,967.4939941008804,789.2466628072306,1017.9394926625843,452.84337039626286,1032.144253956792,392.9557932780286,1047.4063517075335,426.8550089765143,1014.69842491651,466.3573188410798,1022.0470509984476,528.1785720359219,1038.8327686825069,588.0174119117112,1008.7766848250867,466.7261601154028,1014.6572197666328,527.9162953354762,1032.727170897939,583.449892907453,8,5,baseline,person0,3.074545859493776,4.637030924255801,-5.118830135428003,-1.8111567151252543,9.33657944748715,7.717862122996981,17.352233536757385,15.89798134701567,9.035192361405889,13.247496148877572,-8.274861078845689,-11.458479212210609,-96.46370137357692,-96.20241405835158,-93.38915010952331,-91.77043278503317,-21.939910495346133,78.89305028589617,12.65478585991395,76.60248416797239,-83.7547841003229,-85.20906075334827,-74.7195895044822,-71.96154137649948,45.87048741645127,17.13761001495522,0.048967328831043135,23.360546313381604,32.61763262254679,0.04012013312489224,-586.5512335006495,92.27846841381249,0.5937656652703425,35.74436260239359,32.68468279759039,0.04843498681150326,5.513470132993465,-13.01038921848595,0.014130413317518579,-533.3546842634761,86.57788450434902,0.5403359596686498,46.397971020717705,16.49829602869359,0.04924393857816175,30.31338412141187,35.602073480535424,0.04675905145536754,22.035006218832017,8.42846118540585,0.023591957464734855,-262.2165576786331,-0.09532062132542472,0.2622165750040465,69.19826761745853,-5.944926277424693,0.06945316688029009,35.621247093103754,16.796633482861242,0.039382739122939735,42.96894973079707,-17.38098110723506,0.046351150419572405,93.64669134433097,18.035973885535896,0.09536770498308181,40.447065739931915,-3.6401544467569424,0.04061053867368196,33.74675304706369,41.40500381837509,0.05341551911588203,32.4139551226129,6.901709638522003,0.03314058060181249,46.229935274607385,-2.747663020919844,0.04631151657601939,37.30656720037319,4.10675684770661,0.037531925184862897,-307.36942551116846,19.554455166226084,0.30799081229139563,30.31034703818865,11.729231576817279,0.03250064631600484,34.02785739503016,8.896208954076682,0.03517154549705064,-10.682119464868794,-4.887202277662417,-34.62616723861322,-42.115531750401125,-3.260534311156226,-8.125970278007658,172.28220039541947,3.0745512640536106
6,0.20125786163522,993.1490147331808,583.3311914746333,995.4477342033789,582.2158827040073,989.3996826269772,680.9569927266605,978.7832829568168,779.2968882997702,1013.1483238056771,802.1745939501888,1003.894710298165,804.6055617794952,971.657805660774,795.0267488864761,991.9493192940344,581.2587259012763,988.832335625664,680.9610824640117,978.7211260908097,774.3912968159241,1007.6803372503787,797.2659640592104,1002.5424399827103,796.0063670209174,968.4471115182548,788.4043696072649,1019.5262819747264,451.55461536551377,1036.1092111190405,392.4918721659362,1049.3679976214003,425.7933469898122,1015.3431245806071,464.71268625231136,1012.1614450890468,525.3395255854361,1018.835158939957,585.5457136964562,1011.0798780434682,465.094126141533,1006.7908146978923,524.0830183892176,1015.6589396912788,581.1150949399967,8,5,baseline,person0,2.662763622538236,4.430173496120979,-6.690777942208725,-3.9766068437078137,9.523380059192244,7.817791268415777,7.2909735354101475,5.978868783061179,9.497020707850268,14.211204944960702,-10.130634909518658,-12.840765814531515,-96.15402760599642,-96.017344665939,-93.49124364004552,-91.78565484926906,-23.22765354905027,78.69104587061992,13.513103904833123,74.33634434466184,-94.01808171646388,-95.33020098227652,-84.5210492514495,-81.11898188616722,34.294548171675714,-20.328394178671537,0.03986677368665332,13.115206090548135,10.172066932104167,0.016597577427707875,-596.1787404497743,-73.68750304228823,0.6007153557791631,22.350734274594824,1.5432313587812145,0.02240394799226854,19.220108735890964,-49.030609052658065,0.052663205408463955,-508.8466428485623,-69.6061644047905,0.5135853620007087,56.00304868824811,-13.801132155056893,0.05767852903065085,28.70316950430273,1.3082741574558403,0.028732969231595278,28.41481300547317,-25.110866023975955,0.037920405992157805,-234.5172011118259,-114.27956896033375,0.2608795459576781,68.66394782299741,-48.65501284599335,0.08415490482249438,26.563464560814793,-19.35721781673438,0.032868214601316,47.30615636823877,-38.42100935420761,0.060942976544737015,118.20528539953807,-13.830648154255433,0.11901166465835632,32.82130840927129,-38.18658346361771,0.050353286311027846,16.89399870349846,18.16109572324273,0.024803882560248368,29.364879620336403,-19.519563080514796,0.03526059412390898,58.481568807151575,-31.65079797855642,0.06649711950772752,46.01082864945885,-25.781493918387564,0.05274165129832131,-294.71462617401176,-84.63907230510554,0.3066275973254142,26.149665540972958,-19.000675556111343,0.032323840729303124,36.38096691370712,-27.065044547536402,0.04534414394314201,-12.276257939237048,-6.166937076269394,-46.86369398965035,-64.55748195836766,5.56899323645811,2.979137647797875,172.18228951066544,2.6627839659508936
7,0.2348008385744234,993.6072768921432,580.6745547147416,995.8458599803344,579.911619069642,990.1173931685008,679.2194569719143,980.5326386778361,777.3018258469566,1013.3568886175997,801.6584853630663,1004.1688963795604,803.9403883452234,973.7108442228708,793.3320809634116,992.1922303246052,578.9417831569172,989.4301765380922,679.035669008034,979.8701701267715,772.2547222107335,1007.9487846541766,796.0203205889209,1003.3781002578197,794.7142802347973,969.4897358303756,786.4216011725458,1021.2855561898506,449.4709145756366,1040.4409853415002,390.8533463000938,1051.6437596652981,423.6970093979993,1016.6082459060135,461.8976917201752,1003.2518154614531,519.428226301625,999.7809988922284,578.1130630555776,1013.1380023995329,462.0359123690014,999.8983238199947,516.9347337114194,999.8182988511302,574.0775794829473,8,5,baseline,person0,2.261630171123697,4.270428333427042,-8.306290467232008,-6.689248476824821,10.309022320808849,8.592186158660185,-2.319710759697761,-3.0765240689718176,9.793923227373352,14.87662104215999,-12.266775693611793,-14.157719852279808,-95.57753318717224,-95.81660980022468,-93.31585978083756,-91.5990236186889,-26.864694170042217,78.0920262755773,9.999222509325168,71.97431313353447,-104.2277999344063,-104.9845941675002,-94.43384956621132,-90.10799021220303,11.869124725483314,-68.6958595995124,0.06971368049289178,8.174172551597039,-19.83048300922978,0.02144912942948113,-568.0521464229058,-221.58589723119326,0.6097405603266224,8.003088225726207,-37.135745958007085,0.0379883277995544,37.71642951368002,-83.92202448930982,0.0920077999391612,-472.24910504692866,-209.8059295632863,0.516756949926694,61.20621213251136,-50.522287456360225,0.07936436185992472,24.913121951698812,-38.52033731120658,0.04587461206320279,31.083237305100276,-59.111283960063595,0.06678556380515514,-205.4823842973207,-213.10823695686045,0.29603738094263227,61.357832365177934,-91.17299809359895,0.10989676598484906,7.241785098893035,-69.0738555662094,0.0694524367765459,52.44836253839099,-62.12032979821348,0.08130046806259669,129.14101900707544,-48.84855237542645,0.1380709377796812,13.661940614066106,-79.20098340427103,0.08037066873894905,6.217838455441052,-15.386487253585505,0.016595345885600302,21.396745519171876,-51.80028468837166,0.056045429899399944,67.84615593370272,-62.49706445592138,0.09224415396429139,52.15266743288471,-59.477799374504045,0.07910442047571568,-265.61833327263594,-176.23060989862043,0.3187637476812143,17.823132201765823,-57.40138865633635,0.060104770702144775,34.255875322115386,-63.696630417246965,0.07232375626718834,-11.958791020295932,-4.762402662812976,-48.16246715225655,-80.87062868730062,23.421959924444998,23.086647665411373,171.40788605641484,2.2616734063346797
8,0.2683438155136268,993.1050385398545,576.4956291433213,995.1742567763931,575.8210293300845,990.493358895398,676.251175417545,982.3429635056756,774.1856330276789,1013.5133311810836,799.7481208552095,1004.5115646399163,802.0660938445241,975.672444844576,790.2691365860758,991.4897237667406,574.7203485672093,989.7026456319924,675.630849689502,980.8660957646752,769.0371077797023,1007.9919745312571,793.3500338554389,1004.1956251848512,791.9733051523393,970.512876004612,783.3973689029353,1023.1676575179999,446.5474168728084,1044.6417525143609,388.18547555449163,1054.1279196225792,420.7461077872264,1018.426473579211,458.0766182023353,995.637818099784,511.26078804197283,982.7138408097533,566.8997512485614,1014.8144526383788,457.7911840506158,993.8914645144966,507.5352319484827,985.4089401214992,563.3365095375018,8,5,baseline,person0,2.033832604140396,4.276324503367101,-9.526622834901978,-9.588079251894918,11.959844486662137,10.300668028060922,-11.064247851424286,-11.104088716697714,9.98080723322827,15.234556718539649,-14.352892430375666,-14.984293763846765,-94.76483082339398,-95.68258551322114,-92.73092778931664,-91.07175133071546,-32.37989909627698,76.96840844942169,2.9836575493736746,69.86460579217675,-114.0959140987381,-114.13566698672216,-104.1150601983798,-98.9011918596778,-20.02217051749754,-121.95070661055964,0.12358342184551512,10.21579751186339,-55.87740480209825,0.05680358163197939,-508.8146503337904,-334.2968582466712,0.6088076361445316,1.2875982104629524,-79.60792324193262,0.07961833552671786,54.20591250720052,-113.91575425060164,0.1261549841156573,-429.579007127124,-320.21814774859183,0.5357964030411781,58.480218534587735,-91.31402924932303,0.10843517832142556,24.372461887125546,-81.71531964577797,0.08527256512648751,30.502366444423735,-90.15992453776178,0.0951798631610952,-179.07949304516367,-280.22264630754984,0.33255705725923035,49.97917274559617,-126.54596299186974,0.13605807016812274,-20.943476756339415,-125.85151870566388,0.1275822635759587,56.11014584545293,-87.15677526556509,0.10365641292988204,125.23537134090515,-79.53589660326409,0.14835719424207078,-14.972980877609759,-124.58421859796759,0.12548074625227346,4.663943923863915,-56.95274189048275,0.05714339140940881,11.208478233124039,-88.49189383963271,0.08919890839930297,74.0590187264436,-87.97375427116813,0.11499617252451315,53.97030892996816,-92.90149842471526,0.10744060059192508,-226.99229634476052,-243.49175311587982,0.33288697246259447,8.122984861900253,-101.50617593373462,0.10183067630020408,29.691033080001866,-95.92513022511729,0.10041507881819081,-6.791214965689655,0.17577956633799002,-36.38115871116095,-86.4213924817772,49.215135819501114,50.93411573150943,169.69933623873834,2.0339030340773405
9,0.3018867924528301,991.5029244763513,570.9738208942946,993.2653791725372,570.2524998255842,990.5370887027871,672.1196650794726,984.0081401658086,770.101108350612,1013.8276198790468,796.4515168592006,1005.0467151725704,798.9810609720195,977.2410329228214,785.9229137100097,989.638938192551,568.8761142609358,989.6866264288526,670.825105178656,981.6711223395693,764.9915655345957,1008.056462135225,789.3592268451812,1005.049485995113,787.865365942028,971.3819899941832,779.5304928974613,1025.079574456727,442.9266940124392,1048.4365689299693,384.8597808947069,1056.7562279364502,417.2961542481325,1020.6110282742791,453.5689824996234,989.3785562700708,501.81914692926597,968.1572043046228,553.2519586246825,1016.1032519120532,452.81987171236796,988.7093074192768,497.0602662538024,972.5698280410911,550.0196830825168,8,5,baseline,person0,2.185714686469479,4.59604779644177,-10.062413015649629,-12.301056183240078,14.632131668577962,13.05551901201262,-18.643315402328874,-18.028952982018644,9.997965280840626,15.187091057216358,-16.13383581036697,-15.075967363665033,-93.83281401993584,-95.72065570308295,-91.6470090604784,-90.07039640391305,-38.06207141234123,75.29730880263986,-4.783183542860378,68.11417606182127,-123.34593374780648,-122.73137394418512,-113.34790500113084,-107.54446740811844,-56.908413564955275,-166.01178585291424,0.17549495883515812,15.954175254749527,-91.97254251154381,0.09334604589427983,-433.96972580920016,-406.87481759938794,0.5948754828663286,1.9225366932940096,-118.97593399330684,0.1189914661516395,65.1270368467167,-134.38388938709858,0.14933372243146403,-382.7660288971638,-397.0078886892406,0.5514753816438163,46.76353208268913,-129.57176949272127,0.13775221008144878,25.455725405927865,-122.46793770740493,0.12508552962771838,25.91046081409247,-115.28124091319623,0.11815716857679441,-154.49305840124197,-312.2849147726572,0.3484106385986733,38.42232834641547,-148.20724908401337,0.1531067078759469,-55.176544930527676,-174.23123525578083,0.18275933477999362,56.99902373579703,-107.94280027475644,0.12206775511161787,113.13296439032928,-99.14727204483195,0.15043021367290357,-47.763025518188904,-164.61890842410878,0.17140796836027278,9.36973180802906,-98.28000663101362,0.09872563789384434,1.3036948827840078,-123.17065195378211,0.12317755121395751,78.35644160727784,-102.85173988423655,0.12929892628544676,49.64307918021493,-121.76989193505979,0.13150034940017927,-186.60424329832668,-281.47892567257304,0.3377151598828915,-0.47757249360412574,-143.27125822959746,0.1432720541842639,23.999854764027624,-120.60772818223938,0.122972424250217,4.527984579435795,9.531750674788583,-15.973244763539332,-80.88062476572766,79.6675616108656,82.12899495906007,166.94431786311827,2.1858049594574425
